actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
262,PT03M27.00S,2022-10-31T00:29:10.8Z,2,REGULAR,substitution,out,[],1629678,,,1610612753,51,52,2022-10-31T00:30:05Z,2620000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M27.00S,2022-10-31T00:29:10.8Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,51,52,2022-10-31T00:30:05Z,2630000,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M11.00S,2022-10-31T00:30:41.3Z,2,REGULAR,turnover,bad pass,[],1630532,,,1610612753,51,52,2022-10-31T00:30:44Z,2650000,,,0,,F. Wagner bad pass TURNOVER (2 TO),"[1630532, 1627827]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Finney-Smith,1627827.0,,
266,PT03M11.00S,2022-10-31T00:30:41.3Z,2,REGULAR,steal,,[],1627827,,,1610612742,51,52,2022-10-31T00:30:42Z,2660000,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
268,PT02M50.00S,2022-10-31T00:31:14.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203915,87.86136662286465,40.68627450980392,1610612742,51,52,2022-10-31T00:31:17Z,2680000,-47.0,62.0,1,right,MISS S. Dinwiddie 7' driving floating Shot,[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,7.72,Missed,,,,,,,,,,,,,,,,,,
269,PT02M47.00S,2022-10-31T00:31:17.0Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,51,52,2022-10-31T00:31:17Z,2690000,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,268.0,1.0,1.0,0.0,,,,,,,,,,
270,PT02M45.00S,2022-10-31T00:31:22.2Z,2,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612753,51,52,2022-10-31T00:31:30Z,2700000,,,0,,L. Doncic shooting personal FOUL (2 PF) (Wagner 2 FT),"[1629029, 1630532]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201246.0,2.0,0.0,Wagner,1630532.0,,,,,
272,PT02M45.00S,2022-10-31T00:31:49.9Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,51,53,2022-10-31T00:31:49Z,2720000,,,0,,F. Wagner Free Throw 1 of 2 (4 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
273,PT02M45.00S,2022-10-31T00:32:10.7Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,51,54,2022-10-31T00:32:10Z,2730000,,,0,,F. Wagner Free Throw 2 of 2 (5 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
274,PT02M30.00S,2022-10-31T00:32:26.7Z,2,REGULAR,3pt,Jump Shot,[],1629029,77.61169513797634,89.70588235294117,1610612742,51,54,2022-10-31T00:32:36Z,2740000,199.0,158.0,1,right,MISS L. Doncic 25' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,25.37,Missed,,,,,,,,,,,,,,,,,,
275,PT02M28.00S,2022-10-31T00:32:32.9Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,51,54,2022-10-31T00:32:32Z,2750000,,,0,,D. Powell REBOUND (Off:1 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,274.0,3.0,2.0,1.0,,,,,,,,,,
277,PT02M28.00S,2022-10-31T00:32:39.1Z,2,REGULAR,substitution,out,[],203915,,,1610612742,51,54,2022-10-31T00:32:47Z,2770000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M28.00S,2022-10-31T00:32:39.1Z,2,REGULAR,substitution,in,[],1628467,,,1610612742,51,54,2022-10-31T00:32:47Z,2780000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M26.00S,2022-10-31T00:33:09.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,93.24901445466492,95.83333333333334,1610612742,54,54,2022-10-31T00:33:13Z,2790000,229.0,11.0,1,right,D. Finney-Smith 3PT  (3 PTS) (L. Doncic 3 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,22.95,Made,3.0,L. Doncic,1629029.0,3.0,,,,,,,,,,,,,,
281,PT02M10.00S,2022-10-31T00:33:24.9Z,2,REGULAR,2pt,Jump Shot,[],1631094,23.603810775295663,64.2156862745098,1610612753,54,56,2022-10-31T00:33:30Z,2810000,-71.0,169.0,1,left,P. Banchero 18' Jump Shot (10 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,18.37,Made,10.0,,,,,,,,,,,,,,,,,
282,PT02M00.00S,2022-10-31T00:33:36.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.9060446780552,49.754901960784316,1610612742,56,56,2022-10-31T00:33:39Z,2820000,-1.0,5.0,1,right,L. Doncic driving finger roll Layup (26 PTS),[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,0.49,Made,26.0,,,,,,,,,,,,,,,,,
283,PT01M46.00S,2022-10-31T00:33:52.7Z,2,REGULAR,foul,personal,['2freethrow'],203939,,,1610612753,56,56,2022-10-31T00:34:07Z,2830000,,,0,,D. Powell shooting personal FOUL (1 PF) (Banchero 2 FT),"[203939, 1631094]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,1.0,0.0,Banchero,1631094.0,,,,,
285,PT01M46.00S,2022-10-31T00:34:24.9Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,56,57,2022-10-31T00:34:46Z,2850000,,,0,,P. Banchero Free Throw 1 of 2 (11 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
286,PT01M46.00S,2022-10-31T00:34:24.9Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,56,57,2022-10-31T00:34:46Z,2860000,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
287,PT01M44.00S,2022-10-31T00:34:26.9Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,56,57,2022-10-31T00:34:46Z,2870000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:4),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,286.0,5.0,4.0,1.0,,,,,,,,,,
288,PT01M30.00S,2022-10-31T00:34:58.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,93.38042049934296,50.73529411764706,1610612742,56,57,2022-10-31T00:35:02Z,2880000,4.0,10.0,1,right,MISS D. Powell alley-oop DUNK,[203939],1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1.04,Missed,,,,,,,,,,,,,,,,,,
289,PT01M28.00S,2022-10-31T00:35:00.0Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,56,57,2022-10-31T00:35:02Z,2890000,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,288.0,2.0,2.0,0.0,,,,,,,,,,
290,PT01M10.00S,2022-10-31T00:35:17.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,7.966491458607096,59.80392156862745,1610612753,56,57,2022-10-31T00:35:22Z,2900000,-49.0,22.0,1,left,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
291,PT01M09.00S,2022-10-31T00:35:18.8Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,56,57,2022-10-31T00:35:22Z,2910000,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,290.0,2.0,2.0,0.0,,,,,,,,,,
292,PT00M59.00S,2022-10-31T00:35:32.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612742,56,57,2022-10-31T00:35:39Z,2920000,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Doncic 2 FT),"[1628976, 1629029]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627963.0,1.0,0.0,Doncic,1629029.0,,,,,
294,PT00M59.00S,2022-10-31T00:36:01.2Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,57,57,2022-10-31T00:36:01Z,2940000,,,0,,L. Doncic Free Throw 1 of 2 (27 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
295,PT00M59.00S,2022-10-31T00:36:03.2Z,2,REGULAR,substitution,out,[],203939,,,1610612742,57,57,2022-10-31T00:36:15Z,2950000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M59.00S,2022-10-31T00:36:03.2Z,2,REGULAR,substitution,in,[],1626174,,,1610612742,57,57,2022-10-31T00:36:15Z,2960000,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT00M59.00S,2022-10-31T00:36:24.8Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,58,57,2022-10-31T00:36:24Z,2970000,,,0,,L. Doncic Free Throw 2 of 2 (28 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
298,PT00M43.40S,2022-10-31T00:36:41.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,18.478975032851512,39.46078431372549,1610612753,58,57,2022-10-31T00:36:53Z,2980000,53.0,121.0,1,left,MISS F. Wagner 13' fadeaway Shot,[1630532],1610612753.0,ORL,fadeaway,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,13.22,Missed,,,,,,,,,,,,,,,,,,
299,PT00M42.60S,2022-10-31T00:36:42.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,58,57,2022-10-31T00:36:53Z,2990000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,298.0,,,,,,,,,,,,,
300,PT00M42.60S,2022-10-31T00:36:46.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612753,58,57,2022-10-31T00:36:52Z,3000000,,,0,,M. Kleber loose ball personal FOUL (2 PF) (Carter Jr. 2 FT),"[1628467, 1628976]",1610612742.0,DAL,loose ball,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201246.0,2.0,0.0,Carter Jr.,1628976.0,,,,,
302,PT00M42.60S,2022-10-31T00:37:18.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628976,,,1610612753,58,58,2022-10-31T00:37:18Z,3020000,,,0,,W. Carter Jr. Free Throw 1 of 2 (8 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
303,PT00M42.60S,2022-10-31T00:37:20.2Z,2,REGULAR,substitution,out,[],203082,,,1610612753,58,58,2022-10-31T00:37:30Z,3030000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT00M42.60S,2022-10-31T00:37:20.2Z,2,REGULAR,substitution,in,[],1630284,,,1610612753,58,58,2022-10-31T00:37:30Z,3040000,,,0,,SUB in: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M42.60S,2022-10-31T00:37:39.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628976,,,1610612753,58,59,2022-10-31T00:37:39Z,3050000,,,0,,W. Carter Jr. Free Throw 2 of 2 (9 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
306,PT00M28.10S,2022-10-31T00:37:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,94.03745072273325,52.20588235294118,1610612742,60,59,2022-10-31T00:39:28Z,3060000,11.0,4.0,1,right,L. Doncic driving reverse Layup (30 PTS),[1629029],1610612742.0,DAL,driving reverse,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.15,Made,30.0,,,,,,,,,,,,,,,,,
307,PT00M28.10S,2022-10-31T00:38:00.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629626,,,1610612742,60,59,2022-10-31T00:38:17Z,3070000,,,0,,B. Bol shooting personal FOUL (1 PF) (Doncic 1 FT),"[1629626, 1629029]",1610612753.0,ORL,shooting,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201246.0,1.0,0.0,Doncic,1629029.0,,,,,
309,PT00M28.10S,2022-10-31T00:38:27.5Z,2,REGULAR,substitution,out,[],1630284,,,1610612742,60,59,2022-10-31T00:38:49Z,3090000,,,0,,SUB out: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M28.10S,2022-10-31T00:38:27.5Z,2,REGULAR,substitution,in,[],203082,,,1610612742,60,59,2022-10-31T00:38:49Z,3100000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M28.10S,2022-10-31T00:38:48.0Z,2,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,60,59,2022-10-31T00:38:48Z,3110000,,,0,,MISS L. Doncic Free Throw 1 of 1,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
312,PT00M26.20S,2022-10-31T00:38:49.2Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612753,60,59,2022-10-31T00:38:49Z,3120000,,,0,,B. Bol REBOUND (Off:1 Def:4),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,311.0,5.0,4.0,1.0,,,,,,,,,,
313,PT00M05.40S,2022-10-31T00:39:10.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,9.149145860709593,50.98039215686274,1610612753,60,59,2022-10-31T00:42:54Z,3130000,-5.0,34.0,1,left,MISS P. Banchero floating Shot,[1631094],1610612753.0,ORL,floating,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.39,Missed,,,,,,,,,,,,,,,,,,
314,PT00M05.40S,2022-10-31T00:39:10.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,60,59,2022-10-31T00:39:35Z,3140000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,313.0,,,,,,,,,,,,,
315,PT00M05.30S,2022-10-31T00:39:13.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612753,60,59,2022-10-31T00:39:31Z,3150000,,,0,,L. Doncic loose ball personal FOUL (3 PF) (Banchero 2 FT),"[1629029, 1631094]",1610612742.0,DAL,loose ball,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200832.0,3.0,0.0,Banchero,1631094.0,,,,,
317,PT00M05.30S,2022-10-31T00:39:39.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631094,,,1610612753,60,60,2022-10-31T00:39:39Z,3170000,,,0,,P. Banchero Free Throw 1 of 2 (12 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
318,PT00M05.30S,2022-10-31T00:39:45.7Z,2,REGULAR,substitution,out,[],203082,,,1610612753,60,60,2022-10-31T00:40:11Z,3180000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M05.30S,2022-10-31T00:39:45.7Z,2,REGULAR,substitution,in,[],1630284,,,1610612753,60,60,2022-10-31T00:40:11Z,3190000,,,0,,SUB in: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M05.30S,2022-10-31T00:39:39.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631094,,,1610612753,60,60,2022-10-31T00:40:17Z,3200000,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
321,PT00M03.40S,2022-10-31T00:39:41.3Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,60,60,2022-10-31T00:40:17Z,3210000,,,0,,M. Kleber REBOUND (Off:0 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,320.0,1.0,1.0,0.0,,,,,,,,,,
322,PT00M00.00S,2022-10-31T00:40:19.7Z,2,REGULAR,3pt,Jump Shot,[],1629029,60.00328515111695,51.470588235294116,1610612742,60,60,2022-10-31T00:40:26Z,3220000,7.0,323.0,1,right,MISS L. Doncic 32' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,32.36,Missed,,,,,,,,,,,,,,,,,,
323,PT00M00.00S,2022-10-31T00:40:19.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,60,60,2022-10-31T00:40:26Z,3230000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,322.0,,,,,,,,,,,,,
324,PT00M00.00S,2022-10-31T00:40:25.7Z,2,REGULAR,period,end,[],0,,,1610612742,60,60,2022-10-31T00:40:25Z,3240000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-10-31T01:02:09.7Z,3,REGULAR,substitution,out,['startperiod'],1626174,,,1610612742,60,60,2022-10-31T01:02:39Z,3250000,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-10-31T01:02:09.7Z,3,REGULAR,substitution,out,['startperiod'],1628467,,,1610612742,60,60,2022-10-31T01:02:39Z,3260000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-10-31T01:02:09.7Z,3,REGULAR,substitution,out,['startperiod'],1630284,,,1610612742,60,60,2022-10-31T01:02:39Z,3270000,,,0,,SUB out: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-10-31T01:02:09.7Z,3,REGULAR,substitution,in,['startperiod'],201580,,,1610612742,60,60,2022-10-31T01:02:39Z,3280000,,,0,,SUB in: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-10-31T01:02:09.7Z,3,REGULAR,substitution,in,['startperiod'],203915,,,1610612742,60,60,2022-10-31T01:02:39Z,3290000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-10-31T01:02:09.7Z,3,REGULAR,substitution,in,['startperiod'],203082,,,1610612742,60,60,2022-10-31T01:02:39Z,3300000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-10-31T01:02:41.3Z,3,REGULAR,period,start,[],0,,,1610612742,60,60,2022-10-31T01:02:41Z,3310000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M47.00S,2022-10-31T01:02:53.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203493,6.652431011826544,51.470588235294116,1610612742,60,60,2022-10-31T01:02:58Z,3320000,-7.0,10.0,1,left,MISS R. Bullock cutting Layup - blocked,"[203493, 1629626]",1610612742.0,DAL,cutting,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,,,,,,,,,Bol,1629626.0
333,PT11M47.00S,2022-10-31T01:02:53.5Z,3,REGULAR,block,,[],1629626,,,1610612742,60,60,2022-10-31T01:02:57Z,3330000,,,0,,B. Bol BLOCK (2 BLK),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
334,PT11M42.00S,2022-10-31T01:02:58.5Z,3,REGULAR,rebound,defensive,[],203082,,,1610612753,60,60,2022-10-31T01:02:58Z,3340000,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Restricted Area,0-8 Center,,,,,,,332.0,1.0,1.0,0.0,,,,,,,,,,
335,PT11M38.00S,2022-10-31T01:03:02.6Z,3,REGULAR,turnover,bad pass,[],203082,,,1610612753,60,60,2022-10-31T01:03:05Z,3350000,,,0,,T. Ross bad pass TURNOVER (1 TO),"[203082, 203915]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Dinwiddie,203915.0,,
336,PT11M38.00S,2022-10-31T01:03:02.6Z,3,REGULAR,steal,,[],203915,,,1610612742,60,60,2022-10-31T01:03:04Z,3360000,,,0,,S. Dinwiddie STEAL (2 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
337,PT11M33.00S,2022-10-31T01:03:07.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627827,6.389618922470433,48.77450980392157,1610612742,62,60,2022-10-31T01:03:14Z,3370000,6.0,8.0,1,left,D. Finney-Smith running Layup (5 PTS) (S. Dinwiddie 4 AST),"[1627827, 203915]",1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,0.97,Made,5.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,,,,,
339,PT11M15.00S,2022-10-31T01:03:25.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,90.75229960578186,49.50980392156863,1610612753,62,62,2022-10-31T01:03:30Z,3390000,-2.0,34.0,1,right,F. Wagner Layup (7 PTS) (T. Ross 2 AST),"[1630532, 203082]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.45,Made,7.0,T. Ross,203082.0,2.0,,,,,,,,,,,,,,
341,PT11M05.00S,2022-10-31T01:03:38.0Z,3,REGULAR,foul,personal,[],1629626,,,1610612742,62,62,2022-10-31T01:03:58Z,3410000,,,0,,B. Bol personal FOUL (2 PF),"[1629626, 201580]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,2.0,0.0,McGee,201580.0,,,,,
343,PT10M57.00S,2022-10-31T01:04:02.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,6.258212877792378,47.05882352941176,1610612742,64,62,2022-10-31T01:04:05Z,3430000,15.0,6.0,1,left,S. Dinwiddie driving Layup (6 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1.6,Made,6.0,,,,,,,,,,,,,,,,,
344,PT10M39.00S,2022-10-31T01:04:19.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,92.9862023653088,46.32352941176471,1610612753,64,64,2022-10-31T01:04:22Z,3440000,-18.0,13.0,1,right,W. Carter Jr. Layup (11 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.28,Made,11.0,,,,,,,,,,,,,,,,,
345,PT10M32.00S,2022-10-31T01:04:27.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,6.258212877792378,49.01960784313725,1610612742,66,64,2022-10-31T01:04:31Z,3450000,5.0,6.0,1,left,S. Dinwiddie driving Layup (8 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,0.8,Made,8.0,,,,,,,,,,,,,,,,,
346,PT10M09.00S,2022-10-31T01:04:50.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629626,94.1688567674113,49.50980392156863,1610612753,66,66,2022-10-31T01:04:55Z,3460000,-2.0,2.0,1,right,B. Bol alley-oop DUNK (7 PTS) (P. Banchero 3 AST),"[1629626, 1631094]",1610612753.0,ORL,alley-oop,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,0.34,Made,7.0,P. Banchero,1631094.0,3.0,,,,,,,,,,,,,,
