actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
272,PT03M59.00S,2022-11-19T02:25:20.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612743,57,43,2022-11-19T02:27:35Z,2525000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,1148.0,,,,,,,,,,,,,
253,PT03M52.00S,2022-11-19T02:25:27.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,94.56307490144546,53.18627450980392,1610612742,59,43,2022-11-19T02:27:35Z,2530000,False,16.0,-1.0,1,right,L. Doncic driving finger roll Layup (9 PTS),[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.6,Made,9.0,,,,,,,,,,,,,,,,,
254,PT03M40.00S,2022-11-19T02:25:38.5Z,2,REGULAR,2pt,Jump Shot,[],203484,12.171484888304862,25.49019607843137,1610612743,59,43,2022-11-19T02:25:45Z,2540000,False,123.0,62.0,1,left,MISS K. Caldwell-Pope 13' Jump Shot,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Right,13.73,Missed,,,,,,,,,,,,,,,,,,
255,PT03M38.00S,2022-11-19T02:25:40.5Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,59,43,2022-11-19T02:25:45Z,2550000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,254.0,,,,4.0,2.0,2.0,,
256,PT03M32.00S,2022-11-19T02:25:47.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.24901445466492,53.67647058823529,1610612742,61,43,2022-11-19T02:25:51Z,2560000,False,18.0,11.0,1,right,L. Doncic driving Layup (11 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.14,Made,11.0,,,,,,,,,,,,,,,,,
257,PT03M11.00S,2022-11-19T02:26:08.4Z,2,REGULAR,turnover,lost ball,[],201145,,,1610612743,61,43,2022-11-19T02:26:12Z,2570000,False,,,0,,J. Green lost ball TURNOVER (2 TO),"[201145, 203493]",1610612743.0,DEN,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,Bullock,203493.0,,,,,
258,PT03M11.00S,2022-11-19T02:26:08.4Z,2,REGULAR,steal,,[],203493,,,1610612742,61,43,2022-11-19T02:26:10Z,2580000,False,,,0,,R. Bullock STEAL (1 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
259,PT02M59.00S,2022-11-19T02:26:20.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,89.30683311432325,41.42156862745098,1610612742,61,43,2022-11-19T02:41:35Z,2590000,False,-43.0,48.0,1,right,MISS L. Doncic 6' driving finger roll Layup - blocked,"[1629029, 201599]",1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,,Jordan,201599.0
260,PT02M59.00S,2022-11-19T02:26:20.3Z,2,REGULAR,block,,[],201599,,,1610612742,61,43,2022-11-19T02:26:23Z,2600000,False,,,0,,D. Jordan BLOCK (1 BLK),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
261,PT02M56.00S,2022-11-19T02:26:23.3Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,61,43,2022-11-19T02:26:34Z,2610000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,259.0,,,,2.0,2.0,0.0,,
262,PT02M52.00S,2022-11-19T02:26:26.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203484,5.995400788436268,50.245098039215684,1610612743,61,45,2022-11-19T02:26:35Z,2620000,False,-1.0,4.0,1,left,K. Caldwell-Pope running Layup (10 PTS) (B. Brown 3 AST),"[203484, 1628971]",1610612743.0,DEN,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,0.41,Made,10.0,B. Brown,1628971.0,3.0,,,,,,,,,,,,,,
264,PT02M41.00S,2022-11-19T02:26:38.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201580,93.38042049934296,60.29411764705882,1610612742,63,45,2022-11-19T02:26:42Z,2640000,False,51.0,10.0,1,right,J. McGee driving Hook (8 PTS) (R. Bullock 2 AST),"[201580, 203493]",1610612742.0,DAL,driving,,,McGee,J. McGee,,,,,In The Paint (Non-RA),0-8 Center,5.24,Made,8.0,R. Bullock,203493.0,2.0,,,,,,,,,,,,,,
266,PT02M31.00S,2022-11-19T02:26:49.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,5.338370565045992,50.0,1610612743,63,47,2022-11-19T02:43:04Z,2660000,False,0.0,-2.0,1,left,D. Jordan alley-oop DUNK (6 PTS) (B. Brown 4 AST),"[201599, 1628971]",1610612743.0,DEN,alley-oop,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,0.23,Made,6.0,B. Brown,1628971.0,4.0,,,,,,,,,,,,,,
268,PT02M31.00S,2022-11-19T02:26:52.0Z,2,REGULAR,foul,personal,['1freethrow'],201580,,,1610612743,63,47,2022-11-19T02:27:00Z,2680000,False,,,0,,J. McGee shooting personal FOUL (2 PF) (Jordan 1 FT),"[201580, 201599]",1610612742.0,DAL,shooting,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,2.0,0.0,Jordan,201599.0,,,,,,,,,
270,PT02M31.00S,2022-11-19T02:27:15.5Z,2,REGULAR,substitution,out,[],203915,,,1610612743,63,47,2022-11-19T02:27:35Z,2700000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M31.00S,2022-11-19T02:27:15.5Z,2,REGULAR,substitution,in,[],1630182,,,1610612743,63,47,2022-11-19T02:27:35Z,2710000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M31.00S,2022-11-19T02:27:38.5Z,2,REGULAR,freethrow,1 of 1,[],201599,,,1610612743,63,47,2022-11-19T02:27:56Z,2720000,False,,,0,,MISS D. Jordan Free Throw 1 of 1,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
274,PT02M30.00S,2022-11-19T02:27:39.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,63,47,2022-11-19T02:27:56Z,2730000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,273.0,,,,,,,,
276,PT02M24.00S,2022-11-19T02:27:58.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629008,24.129434954007884,28.676470588235293,1610612743,63,47,2022-11-19T02:28:02Z,2750000,False,107.0,174.0,1,left,MISS M. Porter Jr. 20' Jump Shot,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,20.43,Missed,,,,,,,,,,,,,,,,,,
277,PT02M22.00S,2022-11-19T02:28:00.7Z,2,REGULAR,rebound,offensive,[],201599,,,1610612743,63,47,2022-11-19T02:28:00Z,2760000,False,,,0,,D. Jordan REBOUND (Off:3 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,276.0,,,,4.0,1.0,3.0,,
278,PT02M19.00S,2022-11-19T02:28:05.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628971,11.383048620236531,63.970588235294116,1610612743,63,49,2022-11-19T02:28:11Z,2770000,False,-70.0,55.0,1,left,B. Brown 8' driving floating bank Jump Shot (10 PTS) (J. Green 1 AST),"[1628971, 201145]",1610612743.0,DEN,driving floating bank,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Left,8.86,Made,10.0,J. Green,201145.0,1.0,,,,,,,,,,,,,,
280,PT02M19.00S,2022-11-19T02:28:08.6Z,2,REGULAR,foul,personal,['1freethrow'],1630182,,,1610612743,63,49,2022-11-19T02:28:18Z,2790000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Brown 1 FT),"[1630182, 1628971]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1148.0,1.0,0.0,Brown,1628971.0,,,,,,,,,
282,PT02M19.00S,2022-11-19T02:28:36.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628971,,,1610612743,63,50,2022-11-19T02:28:36Z,2810000,False,,,0,,B. Brown Free Throw 1 of 1 (11 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
283,PT02M06.00S,2022-11-19T02:28:50.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,90.80157687253615,52.615655637254896,1610612742,65,50,2022-11-19T02:28:58Z,2820000,False,13.0,34.0,1,right,L. Doncic driving floating Jump Shot (13 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,3.64,Made,13.0,,,,,,,,,,,,,,,,,
284,PT01M54.00S,2022-11-19T02:29:02.2Z,2,REGULAR,2pt,Jump Shot,[],1628971,26.757555847568987,45.09803921568628,1610612743,65,50,2022-11-19T02:29:20Z,2830000,False,25.0,199.0,1,left,MISS B. Brown 20' pullup Shot,[1628971],1610612743.0,DEN,pullup,,,Brown,B. Brown,,,,,Mid-Range,16-24 Center,20.05,Missed,,,,,,,,,,,,,,,,,,
285,PT01M51.00S,2022-11-19T02:29:05.2Z,2,REGULAR,rebound,defensive,[],201580,,,1610612742,65,50,2022-11-19T02:29:20Z,2840000,False,,,0,,J. McGee REBOUND (Off:0 Def:2),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,284.0,,,,2.0,2.0,0.0,,
286,PT01M41.00S,2022-11-19T02:29:16.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612742,65,50,2022-11-19T02:29:22Z,2850000,False,,,0,,B. Brown personal FOUL (2 PF) (Doncic 2 FT),"[1628971, 1629029]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1626301.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,
288,PT01M41.00S,2022-11-19T02:29:53.8Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,66,50,2022-11-19T02:29:53Z,2870000,False,,,0,,L. Doncic Free Throw 1 of 2 (14 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
289,PT01M41.00S,2022-11-19T02:29:54.4Z,2,REGULAR,substitution,out,[],201580,,,1610612742,66,50,2022-11-19T02:29:58Z,2880000,False,,,0,,SUB out: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT01M41.00S,2022-11-19T02:29:54.4Z,2,REGULAR,substitution,in,[],1626174,,,1610612742,66,50,2022-11-19T02:29:58Z,2890000,False,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M41.00S,2022-11-19T02:30:22.3Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,67,50,2022-11-19T02:30:22Z,2900000,False,,,0,,L. Doncic Free Throw 2 of 2 (15 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
292,PT01M28.00S,2022-11-19T02:30:39.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,5.863994743758213,52.69607843137255,1610612743,67,52,2022-11-19T02:30:56Z,2910000,False,-13.0,3.0,1,left,B. Brown Layup (13 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.37,Made,13.0,,,,,,,,,,,,,,,,,
293,PT01M08.00S,2022-11-19T02:30:59.5Z,2,REGULAR,2pt,Jump Shot,[],1629029,89.70105124835742,32.35294117647059,1610612742,67,52,2022-11-19T02:44:11Z,2920000,False,-88.0,44.0,1,right,MISS L. Doncic 9' fadeaway bank Shot,[1629029],1610612742.0,DAL,fadeaway bank,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,9.87,Missed,,,,,,,,,,,,,,,,,,
294,PT01M05.00S,2022-11-19T02:31:01.8Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,67,52,2022-11-19T02:31:01Z,2930000,False,,,0,,D. Jordan REBOUND (Off:3 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,293.0,,,,5.0,2.0,3.0,,
295,PT01M03.00S,2022-11-19T02:31:04.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,8.886333771353483,3.6764705882352944,1610612743,67,55,2022-11-19T02:31:10Z,2940000,False,232.0,31.0,1,left,M. Porter Jr. 3PT  (5 PTS) (J. Green 2 AST),"[1629008, 201145]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,23.37,Made,5.0,J. Green,201145.0,2.0,,,,,,,,,,,,,,
297,PT00M40.50S,2022-11-19T02:31:30.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,86.02168199737189,47.30392156862745,1610612742,69,55,2022-11-19T02:44:54Z,2960000,False,-13.0,79.0,1,right,L. Doncic 8' fadeaway Jump Shot (17 PTS),[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,8.0,Made,17.0,,,,,,,,,,,,,,,,,
298,PT00M40.50S,2022-11-19T02:31:32.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201145,,,1610612742,69,55,2022-11-19T02:31:46Z,2970000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Doncic 1 FT),"[201145, 1629029]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200833.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,
300,PT00M40.50S,2022-11-19T02:31:41.3Z,2,REGULAR,substitution,out,[],201599,,,1610612742,69,55,2022-11-19T02:32:20Z,2990000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT00M40.50S,2022-11-19T02:31:41.3Z,2,REGULAR,substitution,in,[],1630192,,,1610612742,69,55,2022-11-19T02:32:20Z,3000000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M40.50S,2022-11-19T02:32:08.4Z,2,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,70,55,2022-11-19T02:32:08Z,3010000,False,,,0,,L. Doncic Free Throw 1 of 1 (18 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
303,PT00M34.00S,2022-11-19T02:32:16.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,8.886333771353483,35.78431372549019,1610612743,70,55,2022-11-19T02:45:43Z,3020000,False,71.0,31.0,1,left,MISS B. Brown 7' driving Layup,[1628971],1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,7.76,Missed,,,,,,,,,,,,,,,,,,
304,PT00M30.10S,2022-11-19T02:32:20.9Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,70,55,2022-11-19T02:32:20Z,3030000,False,,,0,,C. Wood REBOUND (Off:2 Def:2),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,303.0,,,,4.0,2.0,2.0,,
306,PT00M09.10S,2022-11-19T02:32:41.8Z,2,REGULAR,3pt,Jump Shot,[],203493,94.03745072273325,95.09803921568627,1610612742,73,55,2022-11-19T02:32:46Z,3040000,False,225.0,4.0,1,right,R. Bullock 3PT  (8 PTS) (J. Green 2 AST),"[203493, 1630182]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Right Corner 3,24+ Right,22.55,Made,8.0,J. Green,1630182.0,2.0,,,,,,,,,,,,,,
308,PT00M00.00S,2022-11-19T02:32:53.8Z,2,REGULAR,3pt,Jump Shot,[],1629008,26.231931668856767,15.686274509803921,1610612743,73,55,2022-11-19T02:33:03Z,3060000,False,172.0,194.0,1,left,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
309,PT00M00.00S,2022-11-19T02:32:56.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,73,55,2022-11-19T02:32:56Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,308.0,,,,,,,,
310,PT00M00.00S,2022-11-19T02:32:57.4Z,2,REGULAR,period,end,[],0,,,1610612743,73,55,2022-11-19T02:32:57Z,3080000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2022-11-19T02:47:24.8Z,3,REGULAR,substitution,out,['startperiod'],1630182,,,1610612743,73,55,2022-11-19T02:48:00Z,3090000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2022-11-19T02:47:24.8Z,3,REGULAR,substitution,out,['startperiod'],1626174,,,1610612743,73,55,2022-11-19T02:48:00Z,3100000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-11-19T02:47:24.8Z,3,REGULAR,substitution,out,['startperiod'],1630192,,,1610612743,73,55,2022-11-19T02:48:00Z,3110000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-11-19T02:47:24.8Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612743,73,55,2022-11-19T02:48:00Z,3120000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-11-19T02:47:24.8Z,3,REGULAR,substitution,in,['startperiod'],203915,,,1610612743,73,55,2022-11-19T02:48:00Z,3130000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-11-19T02:47:24.8Z,3,REGULAR,substitution,in,['startperiod'],201599,,,1610612743,73,55,2022-11-19T02:48:00Z,3140000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-11-19T02:48:11.5Z,3,REGULAR,period,start,[],0,,,1610612743,73,55,2022-11-19T02:48:11Z,3150000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT11M44.00S,2022-11-19T02:48:26.6Z,3,REGULAR,2pt,Jump Shot,[],1628971,80.6340341655716,25.98039215686275,1610612743,73,55,2022-11-19T02:48:30Z,3160000,False,-120.0,130.0,1,right,MISS B. Brown 17' Jump Shot,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Left Center,17.66,Missed,,,,,,,,,,,,,,,,,,
319,PT11M41.00S,2022-11-19T02:48:29.6Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,73,55,2022-11-19T02:48:30Z,3170000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,318.0,,,,1.0,1.0,0.0,,
320,PT11M30.00S,2022-11-19T02:48:40.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,6.83311432325887,43.34788602941176,1610612742,73,55,2022-11-19T02:49:05Z,3180000,False,33.0,12.0,1,left,MISS D. Finney-Smith driving Layup,[1627827],1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,3.53,Missed,,,,,,,,,,,,,,,,,,
321,PT11M30.00S,2022-11-19T02:48:40.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,73,55,2022-11-19T02:49:05Z,3190000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,320.0,,,,,,,,
323,PT11M15.00S,2022-11-19T02:49:05.6Z,3,REGULAR,3pt,Jump Shot,[],1629008,76.95466491458606,11.76470588235294,1610612743,73,55,2022-11-19T02:49:12Z,3210000,False,-191.0,164.0,1,right,MISS M. Porter Jr. 25' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,,
324,PT11M12.00S,2022-11-19T02:49:08.6Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,73,55,2022-11-19T02:49:12Z,3220000,False,,,0,,R. Bullock REBOUND (Off:0 Def:4),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,323.0,,,,4.0,4.0,0.0,,
325,PT10M58.00S,2022-11-19T02:49:22.8Z,3,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,73,55,2022-11-19T02:49:36Z,3230000,False,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (2 TO),[1629029],1610612742.0,DAL,bad pass,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1626301.0,,,,,,2.0,,,,,,,
326,PT10M41.00S,2022-11-19T02:49:55.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629008,72.61826544021025,63.48039215686274,1610612743,73,55,2022-11-19T02:49:59Z,3240000,False,67.0,205.0,1,right,MISS M. Porter Jr. 21' Jump Shot,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,21.57,Missed,,,,,,,,,,,,,,,,,,
327,PT10M39.00S,2022-11-19T02:49:57.2Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,73,55,2022-11-19T02:49:59Z,3250000,False,,,0,,R. Bullock REBOUND (Off:0 Def:5),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,326.0,,,,5.0,5.0,0.0,,
328,PT10M30.00S,2022-11-19T02:50:05.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,7.440867279894875,42.40196078431372,1610612742,75,55,2022-11-19T02:55:28Z,3260000,False,38.0,17.0,1,left,S. Dinwiddie driving Layup (9 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,4.18,Made,9.0,,,,,,,,,,,,,,,,,
329,PT10M18.00S,2022-11-19T02:50:18.6Z,3,REGULAR,2pt,Jump Shot,[],203484,76.2976346911958,27.450980392156865,1610612743,75,57,2022-11-19T02:50:22Z,3270000,False,-113.0,170.0,1,right,K. Caldwell-Pope 20' Jump Shot (12 PTS) (B. Brown 5 AST),"[203484, 1628971]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,20.42,Made,12.0,B. Brown,1628971.0,5.0,,,,,,,,,,,,,,
331,PT10M05.00S,2022-11-19T02:50:32.7Z,3,REGULAR,foul,personal,['2freethrow'],1629008,,,1610612742,75,57,2022-11-19T02:50:46Z,3290000,False,,,0,,M. Porter Jr. shooting personal FOUL (2 PF) (Doncic 2 FT),"[1629008, 1629029]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,
333,PT10M05.00S,2022-11-19T02:51:04.4Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,75,57,2022-11-19T02:51:04Z,3310000,False,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
334,PT10M05.00S,2022-11-19T02:51:04.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,75,57,2022-11-19T02:51:04Z,3320000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,333.0,,,,,,,,
335,PT10M05.00S,2022-11-19T02:51:22.7Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,76,57,2022-11-19T02:51:22Z,3330000,False,,,0,,L. Doncic Free Throw 2 of 2 (19 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
336,PT09M51.00S,2022-11-19T02:51:38.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,84.05059132720105,52.94117647058824,1610612743,76,59,2022-11-19T02:51:46Z,3340000,False,15.0,97.0,1,right,K. Caldwell-Pope 9' driving floating Jump Shot (14 PTS) (J. Green 3 AST),"[203484, 201145]",1610612743.0,DEN,driving floating,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,9.85,Made,14.0,J. Green,201145.0,3.0,,,,,,,,,,,,,,
