actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
249,PT03M14.00S,2022-11-08T03:27:33.3Z,2,REGULAR,foul,personal,[],201142,,,1610612742,44,43,2022-11-08T03:27:41Z,2490000,,,0,,K. Durant personal FOUL (2 PF),"[201142, 203939]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,2.0,0.0,Powell,203939.0,,
251,PT03M14.00S,2022-11-08T03:27:40.3Z,2,REGULAR,substitution,out,[],203939,,,1610612742,44,43,2022-11-08T03:28:01Z,2510000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT03M14.00S,2022-11-08T03:27:40.3Z,2,REGULAR,substitution,out,[],203915,,,1610612742,44,43,2022-11-08T03:28:01Z,2520000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT03M14.00S,2022-11-08T03:27:40.3Z,2,REGULAR,substitution,in,[],203493,,,1610612742,44,43,2022-11-08T03:28:01Z,2530000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M14.00S,2022-11-08T03:27:40.3Z,2,REGULAR,substitution,in,[],1626174,,,1610612742,44,43,2022-11-08T03:28:01Z,2540000,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M07.00S,2022-11-08T03:28:07.4Z,2,REGULAR,2pt,Jump Shot,[],1629029,81.68528252299606,74.26470588235294,1610612742,46,43,2022-11-08T03:34:39Z,2550000,121.0,120.0,1,right,L. Doncic 17' step back Jump Shot (16 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right Center,,,,17.04,Made,,,,,16.0,,,,,,,,,,
256,PT02M49.00S,2022-11-08T03:28:24.6Z,2,REGULAR,foul,personal,['3freethrow'],203493,,,1610612751,46,43,2022-11-08T03:28:38Z,2560000,,,0,,R. Bullock shooting personal FOUL (1 PF) (Thomas 3 FT),"[203493, 1630560]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1627964.0,1.0,0.0,Thomas,1630560.0,,
258,PT02M49.00S,2022-11-08T03:28:37.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,46,43,2022-11-08T03:28:37Z,2580000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT02M49.00S,2022-11-08T03:28:41.4Z,2,REGULAR,substitution,out,[],1630182,,,1610612751,46,43,2022-11-08T03:31:17Z,2590000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT02M49.00S,2022-11-08T03:28:41.4Z,2,REGULAR,substitution,in,[],1628467,,,1610612751,46,43,2022-11-08T03:31:17Z,2600000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT02M49.00S,2022-11-08T03:31:40.8Z,2,REGULAR,freethrow,1 of 3,[],1630560,,,1610612751,46,44,2022-11-08T03:31:40Z,2610000,,,0,,C. Thomas Free Throw 1 of 3 (5 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
262,PT02M49.00S,2022-11-08T03:31:58.8Z,2,REGULAR,freethrow,2 of 3,[],1630560,,,1610612751,46,45,2022-11-08T03:31:58Z,2620000,,,0,,C. Thomas Free Throw 2 of 3 (6 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
263,PT02M49.00S,2022-11-08T03:32:12.6Z,2,REGULAR,freethrow,3 of 3,[],1630560,,,1610612751,46,46,2022-11-08T03:32:12Z,2630000,,,0,,C. Thomas Free Throw 3 of 3 (7 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
264,PT02M36.00S,2022-11-08T03:32:27.0Z,2,REGULAR,3pt,Jump Shot,[],1629029,66.44218134034165,40.19607843137255,1610612742,49,46,2022-11-08T03:32:37Z,2640000,-49.0,263.0,1,right,L. Doncic 26' 3PT step back (19 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,26.74,Made,,,,,19.0,,,,,,,,,,
265,PT02M15.00S,2022-11-08T03:32:47.4Z,2,REGULAR,2pt,Jump Shot,[],201142,9.149145860709593,69.11764705882352,1610612751,49,48,2022-11-08T03:32:52Z,2650000,-96.0,34.0,1,left,K. Durant 10' step back Jump Shot (9 PTS) (C. Thomas 2 AST),"[201142, 1630560]",1610612751.0,BKN,step back,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,10.13,Made,,,,,9.0,C. Thomas,1630560.0,2.0,,,,,,,
267,PT01M57.00S,2022-11-08T03:33:08.1Z,2,REGULAR,turnover,lost ball,[],1629029,,,1610612742,49,48,2022-11-08T03:33:23Z,2670000,,,0,,L. Doncic lost ball TURNOVER (2 TO),"[1629029, 201142]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,2.0,Durant,201142.0,,,,,,,,,,,,,,,,,
268,PT01M57.00S,2022-11-08T03:33:08.1Z,2,REGULAR,steal,,[],201142,,,1610612751,49,48,2022-11-08T03:34:13Z,2680000,,,0,,K. Durant STEAL (2 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
270,PT01M46.00S,2022-11-08T03:33:33.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,34.44480946123522,63.135723039215684,1610612751,49,48,2022-11-08T03:34:41Z,2700000,-66.0,271.0,1,left,MISS C. Thomas 27' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,27.91,Missed,,,,,,,,,,,,,,,
271,PT01M43.00S,2022-11-08T03:33:36.2Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,49,48,2022-11-08T03:33:51Z,2710000,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),8-16 Center,,,,,,270.0,2.0,2.0,0.0,,,,,,,,,,,
272,PT01M27.00S,2022-11-08T03:33:54.7Z,2,REGULAR,foul,personal,[],1626220,,,1610612742,49,48,2022-11-08T03:34:00Z,2720000,,,0,,R. O'Neale personal FOUL (1 PF),"[1626220, 1626174]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,1627964.0,1.0,0.0,Wood,1626174.0,,
274,PT01M27.00S,2022-11-08T03:34:01.6Z,2,REGULAR,substitution,out,[],1626220,,,1610612742,49,48,2022-11-08T03:34:14Z,2740000,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT01M27.00S,2022-11-08T03:34:01.6Z,2,REGULAR,substitution,out,[],203552,,,1610612742,49,48,2022-11-08T03:34:14Z,2750000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT01M27.00S,2022-11-08T03:34:01.6Z,2,REGULAR,substitution,in,[],203925,,,1610612742,49,48,2022-11-08T03:34:14Z,2760000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT01M27.00S,2022-11-08T03:34:01.6Z,2,REGULAR,substitution,in,[],1630561,,,1610612742,49,48,2022-11-08T03:34:14Z,2770000,,,0,,SUB in: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT01M14.00S,2022-11-08T03:34:37.1Z,2,REGULAR,2pt,Jump Shot,[],1629029,85.3646517739816,13.970588235294118,1610612742,49,48,2022-11-08T03:34:44Z,2780000,-180.0,85.0,1,right,MISS L. Doncic 19' step back Shot,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left,,,,19.92,Missed,,,,,,,,,,,,,,,
279,PT01M12.00S,2022-11-08T03:34:39.1Z,2,REGULAR,rebound,defensive,[],203925,,,1610612751,49,48,2022-11-08T03:34:44Z,2790000,,,0,,J. Harris REBOUND (Off:1 Def:2),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Mid-Range,16-24 Left,,,,,,278.0,3.0,2.0,1.0,,,,,,,,,,,
280,PT01M07.00S,2022-11-08T03:34:44.4Z,2,REGULAR,turnover,lost ball,[],1630561,,,1610612751,49,48,2022-11-08T03:36:29Z,2800000,,,0,,D. Duke Jr. lost ball TURNOVER (1 TO),"[1630561, 203493]",1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,Above the Break 3,24+ Left Center,1.0,Bullock,203493.0,,,,,,,,,,,,,,,,,
281,PT01M07.00S,2022-11-08T03:34:44.4Z,2,REGULAR,steal,,[],203493,,,1610612742,49,48,2022-11-08T03:34:46Z,2810000,,,0,,R. Bullock STEAL (1 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
282,PT01M05.00S,2022-11-08T03:34:46.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629029,94.03745072273325,50.0,1610612742,51,48,2022-11-08T03:34:57Z,2820000,0.0,4.0,1,right,L. Doncic running Layup (21 PTS) (R. Bullock 1 AST),"[1629029, 203493]",1610612742.0,DAL,running,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,0.35,Made,,,,,21.0,R. Bullock,203493.0,1.0,,,,,,,
284,PT00M50.10S,2022-11-08T03:35:04.9Z,2,REGULAR,violation,kicked ball,[],1629029,,,1610612751,51,48,2022-11-08T03:35:10Z,2840000,,,0,,L. Doncic kicked ball VIOLATION,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,203593.0,,,,,,
285,PT00M39.60S,2022-11-08T03:35:25.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,12.697109067017081,34.80392156862745,1610612751,51,48,2022-11-08T03:35:33Z,2850000,76.0,67.0,1,left,MISS K. Durant 10' driving floating Shot - blocked,"[201142, 1628467]",1610612751.0,BKN,driving floating,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,,,10.13,Missed,,,,,,,,,,,,,,Kleber,1628467.0
286,PT00M39.60S,2022-11-08T03:35:25.4Z,2,REGULAR,block,,[],1628467,,,1610612751,51,48,2022-11-08T03:35:27Z,2860000,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
287,PT00M39.60S,2022-11-08T03:35:25.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,51,48,2022-11-08T03:35:33Z,2870000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,285.0,,,,,,,,,,,,,,
289,PT00M35.90S,2022-11-08T03:35:46.4Z,2,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612751,51,48,2022-11-08T03:35:55Z,2890000,,,0,,C. Wood shooting personal FOUL (1 PF) (Durant 2 FT),"[1626174, 201142]",1610612742.0,DAL,shooting,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2004.0,1.0,0.0,Durant,201142.0,,
291,PT00M35.90S,2022-11-08T03:36:22.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201142,,,1610612751,51,49,2022-11-08T03:36:22Z,2910000,,,0,,K. Durant Free Throw 1 of 2 (10 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,
292,PT00M35.90S,2022-11-08T03:36:25.7Z,2,REGULAR,substitution,out,[],1630560,,,1610612751,51,49,2022-11-08T03:36:37Z,2920000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT00M35.90S,2022-11-08T03:36:25.7Z,2,REGULAR,substitution,out,[],203925,,,1610612751,51,49,2022-11-08T03:36:37Z,2930000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT00M35.90S,2022-11-08T03:36:25.7Z,2,REGULAR,substitution,in,[],1626220,,,1610612751,51,49,2022-11-08T03:36:37Z,2940000,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M35.90S,2022-11-08T03:36:25.7Z,2,REGULAR,substitution,in,[],1628410,,,1610612751,51,49,2022-11-08T03:36:37Z,2950000,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M35.90S,2022-11-08T03:36:52.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201142,,,1610612751,51,50,2022-11-08T03:36:52Z,2960000,,,0,,K. Durant Free Throw 2 of 2 (11 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,
297,PT00M25.80S,2022-11-08T03:37:06.6Z,2,REGULAR,2pt,Jump Shot,[],1629029,83.919185282523,31.862745098039213,1610612742,53,50,2022-11-08T03:37:09Z,2970000,-91.0,99.0,1,right,L. Doncic 13' pullup Jump Shot (23 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,,,,13.4,Made,,,,,23.0,,,,,,,,,,
298,PT00M01.90S,2022-11-08T03:37:35.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,16.507884362680684,44.36274509803921,1610612751,53,50,2022-11-08T03:37:46Z,2980000,28.0,103.0,1,left,MISS R. O'Neale 10' driving floating Shot,[1626220],1610612751.0,BKN,driving floating,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,10.65,Missed,,,,,,,,,,,,,,,
299,PT00M00.10S,2022-11-08T03:37:37.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,53,50,2022-11-08T03:40:56Z,2990000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,298.0,,,,,,,,,,,,,,
300,PT00M00.00S,2022-11-08T03:37:42.6Z,2,REGULAR,period,end,[],0,,,1610612751,53,50,2022-11-08T03:37:42Z,3000000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2022-11-08T03:52:24.6Z,3,REGULAR,substitution,out,['startperiod'],1626174,,,1610612751,53,50,2022-11-08T03:53:00Z,3010000,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2022-11-08T03:52:24.6Z,3,REGULAR,substitution,out,['startperiod'],1628467,,,1610612751,53,50,2022-11-08T03:53:00Z,3020000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2022-11-08T03:52:24.6Z,3,REGULAR,substitution,out,['startperiod'],1630561,,,1610612751,53,50,2022-11-08T03:53:00Z,3030000,,,0,,SUB out: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2022-11-08T03:52:24.6Z,3,REGULAR,substitution,in,['startperiod'],203915,,,1610612751,53,50,2022-11-08T03:53:00Z,3040000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2022-11-08T03:52:24.6Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612751,53,50,2022-11-08T03:53:00Z,3050000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2022-11-08T03:52:24.6Z,3,REGULAR,substitution,in,['startperiod'],203925,,,1610612751,53,50,2022-11-08T03:53:00Z,3060000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2022-11-08T03:53:03.7Z,3,REGULAR,period,start,[],0,,,1610612751,53,50,2022-11-08T03:53:03Z,3070000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT11M44.00S,2022-11-08T03:53:19.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,79.71419185282524,40.19607843137255,1610612751,53,50,2022-11-08T03:53:23Z,3080000,-49.0,138.0,1,right,MISS K. Durant 14' Jump Shot,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,14.66,Missed,,,,,,,,,,,,,,,
309,PT11M42.00S,2022-11-08T03:53:21.2Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,53,50,2022-11-08T03:53:23Z,3090000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,308.0,3.0,3.0,0.0,,,,,,,,,,,
310,PT11M26.00S,2022-11-08T03:53:37.5Z,3,REGULAR,3pt,Jump Shot,[],1629029,31.750985545335087,37.745098039215684,1610612742,53,50,2022-11-08T03:53:42Z,3100000,61.0,246.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,25.35,Missed,,,,,,,,,,,,,,,
311,PT11M22.00S,2022-11-08T03:53:41.5Z,3,REGULAR,rebound,defensive,[],203925,,,1610612751,53,50,2022-11-08T03:53:42Z,3110000,,,0,,J. Harris REBOUND (Off:1 Def:3),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Center,,,,,,310.0,4.0,3.0,1.0,,,,,,,,,,,
312,PT11M13.00S,2022-11-08T03:53:49.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,84.1819973718791,46.81372549019608,1610612751,53,52,2022-11-08T03:53:53Z,3120000,-16.0,96.0,1,right,K. Durant 9' turnaround fadeaway Jump Shot (13 PTS),[201142],1610612751.0,BKN,turnaround fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,9.75,Made,,,,,13.0,,,,,,,,,,
313,PT11M00.00S,2022-11-08T03:54:03.0Z,3,REGULAR,3pt,Jump Shot,[],203493,12.565703022339028,95.09803921568627,1610612742,53,52,2022-11-08T03:54:07Z,3130000,-225.0,66.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Left Corner 3,24+ Left,,,,23.48,Missed,,,,,,,,,,,,,,,
314,PT10M57.00S,2022-11-08T03:54:06.0Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612751,53,52,2022-11-08T03:54:07Z,3140000,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,,,313.0,2.0,2.0,0.0,,,,,,,,,,,
315,PT10M35.00S,2022-11-08T03:54:27.0Z,3,REGULAR,3pt,Jump Shot,[],1628410,93.24901445466492,95.09803921568627,1610612751,53,52,2022-11-08T03:54:33Z,3150000,225.0,11.0,1,right,MISS E. Sumner 3PT,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Right Corner 3,24+ Right,,,,22.58,Missed,,,,,,,,,,,,,,,
316,PT10M32.00S,2022-11-08T03:54:30.0Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,53,52,2022-11-08T03:54:33Z,3160000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,,315.0,3.0,2.0,1.0,,,,,,,,,,,
317,PT10M21.00S,2022-11-08T03:54:41.7Z,3,REGULAR,3pt,Jump Shot,[],1627827,33.98488830486202,50.98039215686274,1610612742,53,52,2022-11-08T03:54:46Z,3170000,-5.0,267.0,1,left,MISS D. Finney-Smith 26' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,26.7,Missed,,,,,,,,,,,,,,,
318,PT10M17.00S,2022-11-08T03:54:45.7Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,53,52,2022-11-08T03:54:46Z,3180000,,,0,,N. Claxton REBOUND (Off:4 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,317.0,9.0,5.0,4.0,,,,,,,,,,,
319,PT10M01.00S,2022-11-08T03:55:01.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628410,94.1688567674113,51.71568627450981,1610612751,53,54,2022-11-08T03:55:04Z,3190000,9.0,2.0,1,right,E. Sumner driving Layup (4 PTS) (R. O'Neale 5 AST),"[1628410, 1626220]",1610612751.0,BKN,driving,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,,,,0.89,Made,,,,,4.0,R. O'Neale,1626220.0,5.0,,,,,,,
321,PT09M42.00S,2022-11-08T03:55:23.1Z,3,REGULAR,foul,personal,[],203925,,,1610612742,53,54,2022-11-08T03:56:04Z,3210000,,,0,,J. Harris personal FOUL (1 PF),"[203925, 1629029]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1627964.0,1.0,0.0,Doncic,1629029.0,,
323,PT09M38.00S,2022-11-08T03:55:46.6Z,3,REGULAR,foul,personal,[],1628410,,,1610612742,53,54,2022-11-08T03:55:51Z,3230000,,,0,,E. Sumner personal FOUL (3 PF),"[1628410, 203939]",1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,3.0,0.0,Powell,203939.0,,
325,PT09M29.00S,2022-11-08T03:56:11.6Z,3,REGULAR,2pt,Jump Shot,[],203493,10.463206307490145,77.94117647058823,1610612742,53,54,2022-11-08T03:57:13Z,3250000,-140.0,46.0,1,left,MISS R. Bullock 14' pullup Shot,[203493],1610612742.0,DAL,pullup,,,Bullock,R. Bullock,,,,,Mid-Range,8-16 Left,,,,14.7,Missed,,,,,,,,,,,,,,,
326,PT09M26.00S,2022-11-08T03:56:14.6Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,53,54,2022-11-08T03:56:16Z,3260000,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,325.0,3.0,3.0,0.0,,,,,,,,,,,
327,PT09M16.00S,2022-11-08T03:56:25.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,85.15111695137976,64.23866421568627,1610612751,53,56,2022-11-08T03:56:31Z,3270000,71.0,87.0,1,right,K. Durant 11' pullup Jump Shot (15 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,,,11.25,Made,,,,,15.0,,,,,,,,,,
328,PT08M54.00S,2022-11-08T03:56:46.4Z,3,REGULAR,2pt,Jump Shot,[],203915,20.318659658344284,29.166666666666668,1610612742,55,56,2022-11-08T03:56:51Z,3280000,104.0,138.0,1,left,S. Dinwiddie 17' step back Jump Shot (2 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Right Center,,,,17.33,Made,,,,,2.0,,,,,,,,,,
329,PT08M41.00S,2022-11-08T03:56:59.6Z,3,REGULAR,3pt,Jump Shot,[],1626220,67.88764783180025,64.70588235294117,1610612751,55,56,2022-11-08T03:57:07Z,3290000,74.0,249.0,1,right,MISS R. O'Neale 26' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,26.0,Missed,,,,,,,,,,,,,,,
330,PT08M38.00S,2022-11-08T03:57:02.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,55,56,2022-11-08T03:57:07Z,3300000,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,329.0,4.0,4.0,0.0,,,,,,,,,,,
331,PT08M28.00S,2022-11-08T03:57:13.0Z,3,REGULAR,turnover,lost ball,[],1629029,,,1610612742,55,56,2022-11-08T03:57:17Z,3310000,,,0,,L. Doncic lost ball TURNOVER (3 TO),"[1629029, 1626220]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,3.0,O'Neale,1626220.0,,,,,,,,,,,,,,,,,
332,PT08M28.00S,2022-11-08T03:57:13.0Z,3,REGULAR,steal,,[],1626220,,,1610612751,55,56,2022-11-08T03:57:14Z,3320000,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
