actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
292,PT04M11.00S,2022-10-30T01:58:00.7Z,2,REGULAR,foul,personal,['2freethrow'],1630197,,,1610612742,40,38,2022-10-30T01:58:08Z,2890000,,,0,,A. Pokusevski shooting personal FOUL (1 PF) (Doncic 2 FT),"[1630197, 1629029]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202037.0,1.0,1.0,,,,,,,Doncic,1629029.0,,,
294,PT04M11.00S,2022-10-30T01:58:32.0Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,41,38,2022-10-30T01:58:32Z,2910000,,,0,,L. Doncic Free Throw 1 of 2 (10 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
295,PT04M11.00S,2022-10-30T01:58:32.9Z,2,REGULAR,substitution,out,[],1630197,,,1610612742,41,38,2022-10-30T01:58:39Z,2920000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M11.00S,2022-10-30T01:58:32.9Z,2,REGULAR,substitution,in,[],1630544,,,1610612742,41,38,2022-10-30T01:58:39Z,2930000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M11.00S,2022-10-30T01:58:54.5Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,42,38,2022-10-30T01:58:54Z,2940000,,,0,,L. Doncic Free Throw 2 of 2 (11 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
298,PT03M52.00S,2022-10-30T01:59:15.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,10.85742444152431,50.49019607843137,1610612760,42,40,2022-10-30T01:59:24Z,2950000,-2.0,50.0,1,left,L. Dort driving floating Jump Shot (6 PTS) (S. Gilgeous-Alexander 3 AST),"[1629652, 1628983]",1610612760.0,OKC,driving floating,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,6.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,,,,,,,
300,PT03M40.00S,2022-10-30T01:59:27.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,93.38042049934296,50.73529411764706,1610612742,44,40,2022-10-30T02:08:43Z,2970000,4.0,10.0,1,right,D. Powell DUNK (6 PTS) (D. Finney-Smith 1 AST),"[203939, 1627827]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1.04,Made,6.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,,,,
303,PT03M34.00S,2022-10-30T01:59:42.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,44,40,2022-10-30T01:59:42Z,3000000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M34.00S,2022-10-30T02:01:56.8Z,2,REGULAR,substitution,out,[],203915,,,1610612760,44,40,2022-10-30T02:02:29Z,3010000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M34.00S,2022-10-30T02:01:56.8Z,2,REGULAR,substitution,in,[],1628467,,,1610612760,44,40,2022-10-30T02:02:29Z,3040000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M29.00S,2022-10-30T02:02:42.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,7.621550591327193,46.591605392156865,1610612760,44,42,2022-10-30T02:10:18Z,3070000,17.0,19.0,1,left,L. Dort driving Layup (8 PTS),[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,2.56,Made,8.0,,,,,,,,,,,,,,,,,
315,PT03M14.00S,2022-10-30T02:02:56.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,94.03745072273325,49.26470588235294,1610612742,46,42,2022-10-30T02:03:00Z,3080000,-4.0,4.0,1,right,D. Powell alley-oop DUNK (8 PTS) (L. Doncic 7 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,0.51,Made,8.0,L. Doncic,1629029.0,7.0,,,,,,,,,,,,,,
317,PT02M55.00S,2022-10-30T02:03:14.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,16.63929040735874,51.71568627450981,1610612760,46,42,2022-10-30T02:03:19Z,3100000,-9.0,104.0,1,left,MISS S. Gilgeous-Alexander 10' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,10.43,Missed,,,,,,,,,,,,,,,,,,
318,PT02M52.00S,2022-10-30T02:03:17.7Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,46,42,2022-10-30T02:03:19Z,3110000,,,0,,M. Kleber REBOUND (Off:0 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,317.0,3.0,3.0,0.0,,,,,,,
320,PT02M42.00S,2022-10-30T02:03:31.6Z,2,REGULAR,substitution,out,[],1630526,,,1610612742,46,42,2022-10-30T02:03:38Z,3130000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M42.00S,2022-10-30T02:03:31.6Z,2,REGULAR,substitution,out,[],1630598,,,1610612742,46,42,2022-10-30T02:03:38Z,3140000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M42.00S,2022-10-30T02:03:31.6Z,2,REGULAR,substitution,in,[],1629647,,,1610612742,46,42,2022-10-30T02:03:38Z,3150000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M42.00S,2022-10-30T02:03:31.6Z,2,REGULAR,substitution,in,[],1631114,,,1610612742,46,42,2022-10-30T02:03:38Z,3160000,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M40.00S,2022-10-30T02:03:48.6Z,2,REGULAR,turnover,bad pass,[],203493,,,1610612742,46,42,2022-10-30T02:03:53Z,3170000,,,0,,R. Bullock bad pass TURNOVER (2 TO),"[203493, 1631114]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Williams,1631114.0
325,PT02M40.00S,2022-10-30T02:03:48.6Z,2,REGULAR,steal,,[],1631114,,,1610612760,46,42,2022-10-30T02:03:50Z,3180000,,,0,,J. Williams STEAL (3 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
326,PT02M38.00S,2022-10-30T02:03:51.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631114,6.258212877792378,49.26470588235294,1610612760,46,44,2022-10-30T02:03:59Z,3190000,4.0,6.0,1,left,J. Williams running DUNK (7 PTS),[1631114],1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.73,Made,7.0,,,,,,,,,,,,,,,,,
331,PT02M15.00S,2022-10-30T02:04:14.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630544,,,1610612742,46,44,2022-10-30T02:04:24Z,3200000,,,0,,T. Mann shooting personal FOUL (2 PF) (Doncic 2 FT),"[1630544, 1629029]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,2.0,0.0,,,,,,,Doncic,1629029.0,,,
333,PT02M15.00S,2022-10-30T02:04:48.7Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,46,44,2022-10-30T02:04:48Z,3220000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
334,PT02M15.00S,2022-10-30T02:04:48.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,46,44,2022-10-30T02:04:48Z,3230000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,333.0,,,,,,,,,,
335,PT02M15.00S,2022-10-30T02:05:09.5Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,47,44,2022-10-30T02:05:09Z,3240000,,,0,,L. Doncic Free Throw 2 of 2 (12 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
336,PT02M00.00S,2022-10-30T02:05:26.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612760,47,44,2022-10-30T02:05:37Z,3250000,,,0,,L. Doncic personal FOUL (2 PF) (Williams 2 FT),"[1629029, 1631114]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,,,,,,,1627541.0,2.0,0.0,,,,,,,Williams,1631114.0,,,
338,PT02M00.00S,2022-10-30T02:06:07.2Z,2,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,47,45,2022-10-30T02:06:07Z,3270000,,,0,,J. Williams Free Throw 1 of 2 (8 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
339,PT02M00.00S,2022-10-30T02:06:26.5Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612760,47,45,2022-10-30T02:06:37Z,3280000,,,0,,TEAM delay-of-game VIOLATION,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,202037.0,,,,,,,,,,,,,
340,PT02M00.00S,2022-10-30T02:06:30.7Z,2,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,47,46,2022-10-30T02:06:30Z,3290000,,,0,,J. Williams Free Throw 2 of 2 (9 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
341,PT01M45.00S,2022-10-30T02:06:47.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203939,91.80354796320631,44.36274509803921,1610612742,47,46,2022-10-30T02:06:55Z,3300000,-28.0,25.0,1,right,MISS D. Powell reverse Layup,[203939],1610612742.0,DAL,reverse,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
342,PT01M44.00S,2022-10-30T02:06:48.7Z,2,REGULAR,rebound,offensive,[],1629029,,,1610612742,47,46,2022-10-30T02:06:48Z,3310000,,,0,,L. Doncic REBOUND (Off:1 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,,341.0,5.0,4.0,1.0,,,,,,,
343,PT01M42.00S,2022-10-30T02:06:50.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,93.11760840998686,3.9215686274509802,1610612742,47,46,2022-10-30T02:06:58Z,3320000,-230.0,12.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
344,PT01M38.00S,2022-10-30T02:06:54.6Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612760,47,46,2022-10-30T02:06:58Z,3330000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,,,,,,,,343.0,1.0,1.0,0.0,,,,,,,
345,PT01M28.00S,2022-10-30T02:07:03.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,14.931011826544022,44.36274509803921,1610612760,47,46,2022-10-30T02:07:15Z,3340000,28.0,88.0,1,left,MISS S. Gilgeous-Alexander 9' driving bank Shot,[1628983],1610612760.0,OKC,driving bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,9.23,Missed,,,,,,,,,,,,,,,,,,
346,PT01M25.00S,2022-10-30T02:07:06.9Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,47,46,2022-10-30T02:07:15Z,3350000,,,0,,R. Bullock REBOUND (Off:2 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,345.0,4.0,2.0,2.0,,,,,,,
347,PT01M12.00S,2022-10-30T02:07:20.1Z,2,REGULAR,3pt,Jump Shot,[],1628467,93.64323258869908,95.83333333333334,1610612742,47,46,2022-10-30T02:07:26Z,3360000,229.0,7.0,1,right,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
348,PT01M08.00S,2022-10-30T02:07:24.1Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612742,47,46,2022-10-30T02:07:26Z,3370000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:0),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,,,,,,347.0,2.0,0.0,2.0,,,,,,,
349,PT00M58.90S,2022-10-30T02:07:34.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627827,88.30486202365309,54.81770833333333,1610612742,47,46,2022-10-30T02:15:16Z,3380000,24.0,57.0,1,right,MISS D. Finney-Smith 6' driving floating Shot,[1627827],1610612742.0,DAL,driving floating,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,6.23,Missed,,,,,,,,,,,,,,,,,,
350,PT00M57.90S,2022-10-30T02:07:35.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,47,46,2022-10-30T02:07:41Z,3390000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,349.0,,,,,,,,,,
351,PT00M57.90S,2022-10-30T02:07:38.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629647,,,1610612742,47,46,2022-10-30T02:07:46Z,3400000,,,0,,D. Bazley loose ball personal FOUL (1 PF) (Powell 2 FT),"[1629647, 203939]",1610612760.0,OKC,loose ball,,,Bazley,D. Bazley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2530.0,1.0,0.0,,,,,,,Powell,203939.0,,,
353,PT00M57.90S,2022-10-30T02:08:12.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203939,,,1610612742,48,46,2022-10-30T02:08:12Z,3420000,,,0,,D. Powell Free Throw 1 of 2 (9 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
354,PT00M57.90S,2022-10-30T02:08:37.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203939,,,1610612742,49,46,2022-10-30T02:08:37Z,3430000,,,0,,D. Powell Free Throw 2 of 2 (10 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
355,PT00M44.60S,2022-10-30T02:08:55.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.178055190538765,53.18627450980392,1610612760,49,46,2022-10-30T02:09:02Z,3440000,-16.0,15.0,1,left,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 1628467]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,Kleber,1628467.0,,,,,
356,PT00M44.60S,2022-10-30T02:08:55.4Z,2,REGULAR,block,,[],1628467,,,1610612760,49,46,2022-10-30T02:08:57Z,3450000,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
357,PT00M42.20S,2022-10-30T02:08:57.8Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,49,46,2022-10-30T02:09:02Z,3460000,,,0,,L. Doncic REBOUND (Off:1 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,,355.0,6.0,5.0,1.0,,,,,,,
358,PT00M36.30S,2022-10-30T02:09:03.6Z,2,REGULAR,3pt,Jump Shot,[],1629029,75.77201051248358,84.06862745098039,1610612742,49,46,2022-10-30T02:09:14Z,3470000,170.0,175.0,1,right,MISS L. Doncic 24' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,24.43,Missed,,,,,,,,,,,,,,,,,,
359,PT00M34.00S,2022-10-30T02:09:05.9Z,2,REGULAR,rebound,offensive,[],1628467,,,1610612742,49,46,2022-10-30T02:10:00Z,3480000,,,0,,M. Kleber REBOUND (Off:1 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,358.0,4.0,3.0,1.0,,,,,,,
360,PT00M34.00S,2022-10-30T02:09:09.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628467,94.40999984741211,50.0,1610612742,51,46,2022-10-30T02:10:45Z,3490000,0.0,0.0,1,right,M. Kleber tip Layup (2 PTS),[1628467],1610612742.0,DAL,tip,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
361,PT00M28.70S,2022-10-30T02:09:13.4Z,2,REGULAR,2pt,Jump Shot,[],1628983,21.23850197109067,69.6078431372549,1610612760,51,46,2022-10-30T02:09:24Z,3500000,-98.0,147.0,1,left,MISS S. Gilgeous-Alexander 17' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,17.68,Missed,,,,,,,,,,,,,,,,,,
362,PT00M23.70S,2022-10-30T02:09:18.4Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,51,46,2022-10-30T02:09:24Z,3510000,,,0,,L. Doncic REBOUND (Off:1 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,361.0,7.0,6.0,1.0,,,,,,,
363,PT00M04.60S,2022-10-30T02:09:37.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629029,91.40932982917214,48.03921568627451,1610612742,51,46,2022-10-30T02:09:43Z,3520000,-10.0,28.0,1,right,MISS L. Doncic driving DUNK - blocked,"[1629029, 1629647]",1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,Bazley,1629647.0,,,,,
364,PT00M04.60S,2022-10-30T02:09:37.4Z,2,REGULAR,block,,[],1629647,,,1610612742,51,46,2022-10-30T02:09:39Z,3530000,,,0,,D. Bazley BLOCK (1 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
365,PT00M04.60S,2022-10-30T02:09:37.4Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,51,46,2022-10-30T02:09:43Z,3540000,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,,,,,,,,363.0,1.0,1.0,0.0,,,,,,,
366,PT00M00.90S,2022-10-30T02:09:43.0Z,2,REGULAR,turnover,out-of-bounds,[],1629647,,,1610612760,51,46,2022-10-30T02:09:48Z,3550000,,,0,,D. Bazley bad pass out-of-bounds TURNOVER (1 TO),[1629647],1610612760.0,OKC,bad pass,,,Bazley,D. Bazley,,,,,Mid-Range,16-24 Left,,,,,,,2530.0,,,,,,,,,,,1.0,,
367,PT00M00.80S,2022-10-30T02:09:55.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,37.27003942181341,39.21568627450981,1610612742,51,46,2022-10-30T02:19:19Z,3560000,-54.0,537.0,1,right,MISS D. Finney-Smith 53' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,53.99,Missed,,,,,,,,,,,,,,,,,,
368,PT00M00.10S,2022-10-30T02:09:56.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,51,46,2022-10-30T02:19:19Z,3570000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,367.0,,,,,,,,,,
369,PT00M00.00S,2022-10-30T02:10:03.0Z,2,REGULAR,period,end,[],0,,,1610612742,51,46,2022-10-30T02:10:03Z,3580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2022-10-30T02:24:44.9Z,3,REGULAR,substitution,out,['startperiod'],1628467,,,1610612742,51,46,2022-10-30T02:25:04Z,3590000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2022-10-30T02:24:44.9Z,3,REGULAR,substitution,out,['startperiod'],1629647,,,1610612742,51,46,2022-10-30T02:25:04Z,3600000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2022-10-30T02:24:44.9Z,3,REGULAR,substitution,out,['startperiod'],1631114,,,1610612742,51,46,2022-10-30T02:25:04Z,3610000,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2022-10-30T02:24:44.9Z,3,REGULAR,substitution,in,['startperiod'],203915,,,1610612742,51,46,2022-10-30T02:25:04Z,3620000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2022-10-30T02:24:44.9Z,3,REGULAR,substitution,in,['startperiod'],1630197,,,1610612742,51,46,2022-10-30T02:25:04Z,3630000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2022-10-30T02:24:44.9Z,3,REGULAR,substitution,in,['startperiod'],1630598,,,1610612742,51,46,2022-10-30T02:25:04Z,3640000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2022-10-30T02:25:09.7Z,3,REGULAR,period,start,[],0,,,1610612760,51,46,2022-10-30T02:25:09Z,3650000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT11M35.00S,2022-10-30T02:25:48.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,91.67214191852825,39.705882352941174,1610612760,51,48,2022-10-30T02:25:54Z,3670000,-51.0,26.0,1,right,A. Wiggins driving bank Jump Shot (4 PTS),[1630598],1610612760.0,OKC,driving bank,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.76,Made,4.0,,,,,,,,,,,,,,,,,
379,PT11M21.00S,2022-10-30T02:26:01.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.440867279894875,48.03921568627451,1610612742,53,48,2022-10-30T02:26:14Z,3680000,10.0,17.0,1,left,L. Doncic driving finger roll Layup (14 PTS),[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.0,Made,14.0,,,,,,,,,,,,,,,,,
380,PT11M10.00S,2022-10-30T02:26:12.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,83.13074901445466,41.42156862745098,1610612760,53,50,2022-10-30T02:28:55Z,3690000,-43.0,106.0,1,right,S. Gilgeous-Alexander 11' pullup Jump Shot (13 PTS) (T. Mann 2 AST),"[1628983, 1630544]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,11.44,Made,13.0,T. Mann,1630544.0,2.0,,,,,,,,,,,,,,
382,PT10M45.00S,2022-10-30T02:26:37.7Z,3,REGULAR,3pt,Jump Shot,[],1629029,3.4986859395532193,95.83333333333334,1610612742,53,50,2022-10-30T02:29:23Z,3710000,-229.0,-20.0,1,left,MISS L. Doncic 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,23.0,Missed,,,,,,,,,,,,,,,,,,
383,PT10M41.00S,2022-10-30T02:26:41.7Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,53,50,2022-10-30T02:26:43Z,3720000,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,,,,,,,,382.0,1.0,1.0,0.0,,,,,,,
384,PT10M35.00S,2022-10-30T02:26:49.6Z,3,REGULAR,foul,personal,['2freethrow'],203915,,,1610612760,53,50,2022-10-30T02:26:56Z,3730000,,,0,,S. Dinwiddie shooting personal FOUL (3 PF) (Dort 2 FT),"[203915, 1629652]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202037.0,3.0,0.0,,,,,,,Dort,1629652.0,,,
386,PT10M35.00S,2022-10-30T02:27:20.8Z,3,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,53,50,2022-10-30T02:27:41Z,3750000,,,0,,MISS L. Dort Free Throw 1 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
