actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
343,PT01M31.00S,2022-12-30T02:37:37.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612742,56,46,2022-12-30T02:37:44Z,3410000,False,,,0,,A. Sengun loose ball personal FOUL (2 PF) (Powell 2 FT),"[1630578, 203939]",1610612745.0,HOU,loose ball,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,,,,,,,2714.0,2.0,0.0,Powell,203939.0,,,,,,,,,
345,PT01M31.00S,2022-12-30T02:38:05.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203939,,,1610612742,56,46,2022-12-30T02:38:05Z,3430000,False,,,0,,MISS D. Powell Free Throw 1 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
346,PT01M31.00S,2022-12-30T02:38:05.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,56,46,2022-12-30T02:38:05Z,3440000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,345.0,,,,,,,,
347,PT01M31.00S,2022-12-30T02:38:26.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203939,,,1610612742,57,46,2022-12-30T02:38:26Z,3450000,False,,,0,,D. Powell Free Throw 2 of 2 (13 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
348,PT01M13.00S,2022-12-30T02:38:46.2Z,2,REGULAR,2pt,Jump Shot,[],1629645,23.078186596583443,48.529411764705884,1610612745,57,46,2022-12-30T02:38:49Z,3460000,False,7.0,164.0,1,left,MISS K. Porter Jr. 16' pullup Shot,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,16.46,Missed,,,,,,,,,,,,,,,,,,
349,PT01M11.00S,2022-12-30T02:38:48.2Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,57,46,2022-12-30T02:38:49Z,3470000,False,,,0,,L. Doncic REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,348.0,,,7.0,7.0,0.0,,,
351,PT00M56.60S,2022-12-30T02:39:04.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629029,91.67214191852825,56.61764705882353,1610612742,59,46,2022-12-30T02:39:35Z,3490000,False,33.0,26.0,1,right,L. Doncic driving Layup (18 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,4.2,Made,18.0,,,,,,,,,,,,,,,,,
352,PT00M56.60S,2022-12-30T02:39:10.7Z,2,REGULAR,violation,defensive goaltending,[],1631095,,,1610612742,59,46,2022-12-30T02:39:35Z,3500000,False,,,0,,J. Smith Jr. defensive goaltending VIOLATION,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,
353,PT00M37.60S,2022-12-30T02:39:34.2Z,2,REGULAR,3pt,Jump Shot,[],1629645,28.86005256241787,25.49019607843137,1610612745,59,49,2022-12-30T02:39:38Z,3510000,False,123.0,219.0,1,left,K. Porter Jr. 25' 3PT  (9 PTS) (J. Green 4 AST),"[1629645, 1630224]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.08,Made,9.0,J. Green,1630224.0,4.0,,,,,,,,,,,,,,
355,PT00M31.10S,2022-12-30T02:39:49.9Z,2,REGULAR,3pt,Jump Shot,[],203501,90.3580814717477,3.431372549019608,1610612742,62,49,2022-12-30T02:39:55Z,3530000,False,-233.0,38.0,1,right,T. Hardaway Jr. 3PT  (15 PTS) (L. Doncic 7 AST),"[203501, 1629029]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,23.59,Made,15.0,L. Doncic,1629029.0,7.0,,,,,,,,,,,,,,
357,PT00M15.30S,2022-12-30T02:40:10.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,9.280551905387648,51.225490196078425,1610612745,62,51,2022-12-30T02:40:14Z,3550000,False,-6.0,35.0,1,left,J. Smith Jr. driving floating Jump Shot (16 PTS),[1631095],1610612745.0,HOU,driving floating,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,3.52,Made,16.0,,,,,,,,,,,,,,,,,
358,PT00M05.20S,2022-12-30T02:40:27.1Z,2,REGULAR,2pt,Jump Shot,[],1629029,87.20433639947439,69.85294117647058,1610612742,62,51,2022-12-30T02:40:31Z,3560000,False,99.0,68.0,1,right,MISS L. Doncic 12' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,12.02,Missed,,,,,,,,,,,,,,,,,,
359,PT00M03.50S,2022-12-30T02:40:28.9Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,62,51,2022-12-30T02:40:28Z,3570000,False,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,358.0,,,3.0,3.0,0.0,,,
360,PT00M01.50S,2022-12-30T02:40:34.5Z,2,REGULAR,foul,offensive,['inpenalty'],1630578,,,1610612745,62,51,2022-12-30T02:40:41Z,3580000,False,,,0,,A. Sengun charge offensive FOUL (3 PF),"[1630578, 1629029]",1610612745.0,HOU,charge,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,,,,,2005.0,3.0,0.0,Doncic,1629029.0,,,,,,,,,
362,PT00M01.50S,2022-12-30T02:40:34.5Z,2,REGULAR,turnover,offensive foul,[],1630578,,,1610612745,62,51,2022-12-30T02:40:34Z,3600000,False,,,0,,A. Sengun offensive foul TURNOVER (1 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,,,,,2005.0,,,,,,,,,,,1.0,,
363,PT00M00.00S,2022-12-30T02:40:59.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,61.711563731931676,15.931372549019606,1610612742,65,51,2022-12-30T02:41:05Z,3610000,False,-170.0,307.0,1,right,L. Doncic 35' 3PT  (21 PTS) (S. Dinwiddie 2 AST),"[1629029, 203915]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,35.14,Made,21.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,,
367,PT00M00.00S,2022-12-30T02:41:44.6Z,2,REGULAR,period,end,[],0,,,1610612745,65,51,2022-12-30T02:41:44Z,3640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-12-30T02:55:53.2Z,3,REGULAR,substitution,out,['startperiod'],203939,,,1610612745,65,51,2022-12-30T02:56:19Z,3650000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2022-12-30T02:55:53.2Z,3,REGULAR,substitution,out,['startperiod'],1630593,,,1610612745,65,51,2022-12-30T02:56:19Z,3660000,False,,,0,,SUB out: M. Wright IV,[1630593],1610612742.0,DAL,,,,Wright IV,M. Wright IV,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2022-12-30T02:55:53.2Z,3,REGULAR,substitution,in,['startperiod'],1628373,,,1610612745,65,51,2022-12-30T02:56:19Z,3670000,False,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2022-12-30T02:55:53.2Z,3,REGULAR,substitution,in,['startperiod'],1626174,,,1610612745,65,51,2022-12-30T02:56:19Z,3680000,False,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2022-12-30T02:56:17.9Z,3,REGULAR,period,start,[],0,,,1610612742,65,51,2022-12-30T02:56:20Z,3690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT11M48.00S,2022-12-30T02:56:29.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,11.777266754270697,49.754901960784316,1610612742,65,51,2022-12-30T02:56:45Z,3700000,False,1.0,58.0,1,left,MISS C. Wood fadeaway Shot,[1626174],1610612742.0,DAL,fadeaway,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,5.82,Missed,,,,,,,,,,,,,,,,,,
374,PT11M46.00S,2022-12-30T02:56:31.4Z,3,REGULAR,rebound,offensive,[],1629029,,,1610612742,65,51,2022-12-30T02:56:31Z,3710000,False,,,0,,L. Doncic REBOUND (Off:1 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,373.0,,,8.0,7.0,1.0,,,
375,PT11M44.00S,2022-12-30T02:56:33.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203501,21.50131406044678,89.70588235294117,1610612742,65,51,2022-12-30T02:56:40Z,3720000,False,-199.0,150.0,1,left,MISS T. Hardaway Jr. 24' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,,,,,,,,,,,,,,,,,
376,PT11M41.00S,2022-12-30T02:56:36.1Z,3,REGULAR,rebound,defensive,[],201569,,,1610612745,65,51,2022-12-30T02:56:40Z,3730000,False,,,0,,E. Gordon REBOUND (Off:0 Def:2),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,375.0,,,2.0,2.0,0.0,,,
377,PT11M29.00S,2022-12-30T02:56:47.8Z,3,REGULAR,2pt,Jump Shot,[],1629645,81.02825229960578,30.392156862745097,1610612745,65,51,2022-12-30T03:13:13Z,3740000,False,-98.0,126.0,1,right,MISS K. Porter Jr. 15' pullup Shot,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Left,15.95,Missed,,,,,,,,,,,,,,,,,,
378,PT11M25.00S,2022-12-30T02:56:51.8Z,3,REGULAR,rebound,defensive,[],1628373,,,1610612742,65,51,2022-12-30T02:56:52Z,3750000,False,,,0,,F. Ntilikina REBOUND (Off:0 Def:2),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,377.0,,,2.0,2.0,0.0,,,
379,PT11M18.00S,2022-12-30T02:56:58.4Z,3,REGULAR,3pt,Jump Shot,[],1626174,29.38567674113009,28.431372549019606,1610612742,65,51,2022-12-30T02:57:01Z,3760000,False,108.0,224.0,1,left,MISS C. Wood 24' 3PT,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,24.83,Missed,,,,,,,,,,,,,,,,,,
380,PT11M16.00S,2022-12-30T02:57:00.4Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,65,51,2022-12-30T02:57:01Z,3770000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,379.0,,,2.0,2.0,0.0,,,
381,PT10M59.00S,2022-12-30T02:57:18.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,88.51839684625493,50.49019607843137,1610612745,65,51,2022-12-30T03:14:56Z,3780000,False,2.0,55.0,1,right,MISS J. Smith Jr. turnaround Shot,[1631095],1610612745.0,HOU,turnaround,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.55,Missed,,,,,,,,,,,,,,,,,,
382,PT10M56.00S,2022-12-30T02:57:21.1Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,65,51,2022-12-30T02:57:22Z,3790000,False,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,381.0,,,4.0,3.0,1.0,,,
383,PT10M56.00S,2022-12-30T02:57:20.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630578,94.40999984741211,50.0,1610612745,65,51,2022-12-30T02:57:24Z,3800000,False,0.0,0.0,1,right,MISS A. Sengun tip Layup,[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
384,PT10M55.00S,2022-12-30T02:57:21.7Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612742,65,51,2022-12-30T02:57:24Z,3810000,False,,,0,,C. Wood REBOUND (Off:1 Def:4),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,383.0,,,5.0,4.0,1.0,,,
385,PT10M52.00S,2022-12-30T02:57:24.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203501,5.995400788436268,48.529411764705884,1610612742,67,51,2022-12-30T02:57:36Z,3820000,False,7.0,4.0,1,left,T. Hardaway Jr. running DUNK (17 PTS) (L. Doncic 8 AST),"[203501, 1629029]",1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,0.84,Made,17.0,L. Doncic,1629029.0,8.0,,,,,,,,,,,,,,
387,PT10M52.00S,2022-12-30T02:57:31.0Z,3,REGULAR,foul,personal,['1freethrow'],1631095,,,1610612742,67,51,2022-12-30T02:57:36Z,3840000,False,,,0,,J. Smith Jr. shooting personal FOUL (2 PF) (Hardaway Jr. 1 FT),"[1631095, 203501]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,2.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,
389,PT10M52.00S,2022-12-30T02:58:05.6Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],203501,,,1610612742,68,51,2022-12-30T02:58:05Z,3860000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 1 (18 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
390,PT10M42.00S,2022-12-30T02:58:23.0Z,3,REGULAR,foul,personal,[],1628373,,,1610612745,68,51,2022-12-30T02:58:28Z,3870000,False,,,0,,F. Ntilikina personal FOUL (2 PF),"[1628373, 1630224]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,Above the Break 3,24+ Right Center,,,,,,,2005.0,2.0,0.0,Green,1630224.0,,,,,,,,,
392,PT10M34.00S,2022-12-30T02:58:45.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,91.40932982917214,44.85294117647059,1610612745,68,51,2022-12-30T03:16:30Z,3890000,False,-26.0,28.0,1,right,MISS J. Green driving reverse Layup - blocked,"[1630224, 1626174]",1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,Wood,1626174.0,,,,,,
393,PT10M34.00S,2022-12-30T02:58:45.6Z,3,REGULAR,block,,[],1626174,,,1610612745,68,51,2022-12-30T02:58:49Z,3900000,False,,,0,,C. Wood BLOCK (4 BLK),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
394,PT10M32.00S,2022-12-30T02:58:47.6Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,68,51,2022-12-30T02:59:44Z,3910000,False,,,0,,A. Sengun REBOUND (Off:2 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,392.0,,,5.0,3.0,2.0,,,
395,PT10M27.00S,2022-12-30T02:58:51.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201569,92.59198423127464,49.754901960784316,1610612745,68,51,2022-12-30T03:17:35Z,3920000,False,-1.0,17.0,1,right,MISS E. Gordon driving floating bank Shot,[201569],1610612745.0,HOU,driving floating bank,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
396,PT10M26.00S,2022-12-30T02:58:53.2Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,68,51,2022-12-30T02:58:53Z,3930000,False,,,0,,A. Sengun REBOUND (Off:3 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,395.0,,,6.0,3.0,3.0,,,
397,PT10M26.00S,2022-12-30T02:58:55.5Z,3,REGULAR,foul,personal,[],1629029,,,1610612745,68,51,2022-12-30T02:59:13Z,3940000,False,,,0,,L. Doncic personal FOUL (1 PF),"[1629029, 1630578]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,
399,PT10M26.00S,2022-12-30T02:59:11.5Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612745,68,51,2022-12-30T02:59:19Z,3960000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,
400,PT10M21.00S,2022-12-30T02:59:30.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629645,72.61826544021025,20.588235294117645,1610612745,68,54,2022-12-30T02:59:34Z,3970000,False,-147.0,205.0,1,right,K. Porter Jr. 25' 3PT pullup (12 PTS),[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.22,Made,12.0,,,,,,,,,,,,,,,,,
401,PT10M06.00S,2022-12-30T02:59:45.3Z,3,REGULAR,3pt,Jump Shot,[],203501,28.203022339027594,74.26470588235294,1610612742,68,54,2022-12-30T02:59:50Z,3980000,False,-121.0,213.0,1,left,MISS T. Hardaway Jr. 24' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,24.48,Missed,,,,,,,,,,,,,,,,,,
402,PT10M04.00S,2022-12-30T02:59:47.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,68,54,2022-12-30T02:59:56Z,3990000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,401.0,,,,,,,,
403,PT10M04.00S,2022-12-30T02:59:54.0Z,3,REGULAR,foul,personal,[],1630578,,,1610612742,68,54,2022-12-30T03:00:23Z,4000000,False,,,0,,A. Sengun loose ball personal FOUL (4 PF),"[1630578, 1626174]",1610612745.0,HOU,loose ball,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,4.0,0.0,Wood,1626174.0,,,,,,,,,
405,PT09M49.00S,2022-12-30T03:00:20.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626174,9.149145860709593,26.715686274509803,1610612742,68,54,2022-12-30T03:00:26Z,4020000,False,116.0,34.0,1,left,MISS C. Wood 12' step back Shot,[1626174],1610612742.0,DAL,step back,,,Wood,C. Wood,,,,,Mid-Range,8-16 Right,12.11,Missed,,,,,,,,,,,,,,,,,,
406,PT09M48.00S,2022-12-30T03:00:22.7Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,68,54,2022-12-30T03:00:22Z,4030000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,405.0,,,3.0,3.0,0.0,,,
407,PT09M36.00S,2022-12-30T03:00:34.8Z,3,REGULAR,3pt,Jump Shot,[],1631095,80.3712220762155,6.862745098039216,1610612745,68,54,2022-12-30T03:00:39Z,4040000,False,-216.0,132.0,1,right,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.29,Missed,,,,,,,,,,,,,,,,,,
408,PT09M32.00S,2022-12-30T03:00:38.8Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,68,54,2022-12-30T03:00:39Z,4050000,False,,,0,,L. Doncic REBOUND (Off:1 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,407.0,,,9.0,8.0,1.0,,,
409,PT09M19.00S,2022-12-30T03:00:50.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,10.726018396846255,44.85294117647059,1610612742,70,54,2022-12-30T03:00:56Z,4060000,False,26.0,48.0,1,left,L. Doncic driving finger roll Layup (23 PTS),[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,5.47,Made,23.0,,,,,,,,,,,,,,,,,
410,PT09M09.00S,2022-12-30T03:01:00.6Z,3,REGULAR,2pt,Jump Shot,[],1630224,78.40013140604468,30.14705882352941,1610612745,70,56,2022-12-30T03:01:04Z,4070000,False,-99.0,151.0,1,right,J. Green 18' pullup Jump Shot (9 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,18.03,Made,9.0,,,,,,,,,,,,,,,,,
411,PT08M56.00S,2022-12-30T03:01:13.8Z,3,REGULAR,3pt,Jump Shot,[],1626174,17.0335085413929,95.34313725490196,1610612742,73,56,2022-12-30T03:01:17Z,4080000,False,-227.0,108.0,1,left,C. Wood 25' 3PT  (6 PTS) (S. Dinwiddie 3 AST),"[1626174, 203915]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,25.09,Made,6.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,
413,PT08M45.00S,2022-12-30T03:01:27.6Z,3,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612745,73,56,2022-12-30T03:01:35Z,4100000,False,,,0,,C. Wood shooting personal FOUL (4 PF) (Sengun 2 FT),"[1626174, 1630578]",1610612742.0,DAL,shooting,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2714.0,4.0,0.0,Sengun,1630578.0,,,,,,,,,
415,PT08M45.00S,2022-12-30T03:02:04.0Z,3,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,73,57,2022-12-30T03:02:04Z,4120000,False,,,0,,A. Sengun Free Throw 1 of 2 (10 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
416,PT08M45.00S,2022-12-30T03:02:21.3Z,3,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,73,58,2022-12-30T03:02:21Z,4130000,False,,,0,,A. Sengun Free Throw 2 of 2 (11 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
417,PT08M31.00S,2022-12-30T03:02:38.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,11.251642575558476,46.32352941176471,1610612742,75,58,2022-12-30T03:21:31Z,4140000,False,18.0,53.0,1,left,C. Wood cutting Layup (8 PTS) (L. Doncic 9 AST),"[1626174, 1629029]",1610612742.0,DAL,cutting,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,5.64,Made,8.0,L. Doncic,1629029.0,9.0,,,,,,,,,,,,,,
419,PT08M31.00S,2022-12-30T03:02:42.2Z,3,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612742,75,58,2022-12-30T03:02:49Z,4160000,False,,,0,,A. Sengun shooting personal FOUL (5 PF) (Wood 1 FT),"[1630578, 1626174]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,5.0,0.0,Wood,1626174.0,,,,,,,,,
421,PT08M31.00S,2022-12-30T03:02:49.9Z,3,REGULAR,substitution,out,[],1630578,,,1610612742,75,58,2022-12-30T03:03:15Z,4180000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT08M31.00S,2022-12-30T03:02:49.9Z,3,REGULAR,substitution,in,[],1630586,,,1610612742,75,58,2022-12-30T03:03:15Z,4190000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT08M31.00S,2022-12-30T03:03:14.6Z,3,REGULAR,freethrow,1 of 1,[],1626174,,,1610612742,75,58,2022-12-30T03:03:14Z,4200000,False,,,0,,MISS C. Wood Free Throw 1 of 1,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
424,PT08M29.00S,2022-12-30T03:03:15.9Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,75,58,2022-12-30T03:03:15Z,4210000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,423.0,,,3.0,1.0,2.0,,,
425,PT08M24.00S,2022-12-30T03:03:22.1Z,3,REGULAR,turnover,traveling,[],1631095,,,1610612745,75,58,2022-12-30T03:03:29Z,4220000,False,,,0,,J. Smith Jr. traveling TURNOVER (1 TO),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,2005.0,,,,,,,,,,,1.0,,
427,PT08M03.00S,2022-12-30T03:04:14.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,11.383048620236531,85.04901960784314,1610612742,75,58,2022-12-30T03:04:18Z,4240000,False,-175.0,55.0,1,left,MISS L. Doncic 18' step back Shot,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left,18.35,Missed,,,,,,,,,,,,,,,,,,
428,PT08M02.00S,2022-12-30T03:04:15.4Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,75,58,2022-12-30T03:04:18Z,4250000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,427.0,,,4.0,2.0,2.0,,,
