actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
338,PT08M33.00S,2023-01-21T02:04:48.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,27.283180026281208,80.88235294117648,1610612742,66,56,2023-01-21T02:04:54Z,3360000,False,-154.0,204.0,1,left,MISS L. Doncic 25' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
339,PT08M31.00S,2023-01-21T02:04:50.7Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,66,56,2023-01-21T02:04:54Z,3370000,False,,,0,,C. Martin REBOUND (Off:0 Def:6),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,338.0,6.0,6.0,0.0,,,,,,,,,,,,,,
340,PT08M28.00S,2023-01-21T02:04:58.8Z,3,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612748,66,56,2023-01-21T02:05:08Z,3380000,False,,,0,,D. Finney-Smith shooting personal FOUL (3 PF) (Lowry 2 FT),"[1627827, 200768]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1626300.0,,,,,3.0,0.0,Lowry,200768.0,,,,
342,PT08M28.00S,2023-01-21T02:05:27.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],200768,,,1610612748,66,56,2023-01-21T02:05:27Z,3400000,False,,,0,,MISS K. Lowry Free Throw 1 of 2,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
343,PT08M28.00S,2023-01-21T02:05:27.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,66,56,2023-01-21T02:05:27Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,342.0,,,,,,,,,,,,,,,,,
344,PT08M28.00S,2023-01-21T02:05:48.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],200768,,,1610612748,66,57,2023-01-21T02:05:48Z,3420000,False,,,0,,K. Lowry Free Throw 2 of 2 (5 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
345,PT08M13.00S,2023-01-21T02:06:08.4Z,3,REGULAR,violation,kicked ball,[],1628997,,,1610612742,66,57,2023-01-21T02:06:14Z,3430000,False,,,0,,C. Martin kicked ball VIOLATION,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,1151.0,,,,,,,,,,,,
346,PT08M00.00S,2023-01-21T02:06:44.3Z,3,REGULAR,foul,personal,['3freethrow'],1629639,,,1610612742,66,57,2023-01-21T02:06:52Z,3440000,False,,,0,,T. Herro shooting personal FOUL (2 PF) (Hardaway Jr. 3 FT),"[1629639, 203501]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,,,1151.0,,,,,2.0,1.0,Hardaway Jr.,203501.0,,,,
348,PT08M00.00S,2023-01-21T02:07:14.6Z,3,REGULAR,freethrow,1 of 3,[],203501,,,1610612742,67,57,2023-01-21T02:07:14Z,3460000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 3 (4 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
349,PT08M00.00S,2023-01-21T02:07:32.7Z,3,REGULAR,freethrow,2 of 3,[],203501,,,1610612742,68,57,2023-01-21T02:07:32Z,3470000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 3 (5 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
350,PT08M00.00S,2023-01-21T02:07:47.2Z,3,REGULAR,freethrow,3 of 3,[],203501,,,1610612742,69,57,2023-01-21T02:07:47Z,3480000,False,,,0,,T. Hardaway Jr. Free Throw 3 of 3 (6 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
351,PT07M50.00S,2023-01-21T02:08:05.3Z,3,REGULAR,turnover,lost ball,[],1629639,,,1610612748,69,57,2023-01-21T02:08:39Z,3490000,False,,,0,,T. Herro lost ball TURNOVER (2 TO),"[1629639, 203939]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,,,,,,,,,2.0,,,,,,,,Powell,203939.0,,
352,PT07M50.00S,2023-01-21T02:08:05.3Z,3,REGULAR,steal,,[],203939,,,1610612742,69,57,2023-01-21T02:08:39Z,3500000,False,,,0,,D. Powell STEAL (2 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
353,PT07M32.00S,2023-01-21T02:08:20.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203915,29.911300919842315,72.05882352941177,1610612742,69,57,2023-01-21T02:10:43Z,3510000,False,-110.0,229.0,1,left,MISS S. Dinwiddie 25' step back 3PT,[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
354,PT07M28.00S,2023-01-21T02:08:24.4Z,3,REGULAR,rebound,offensive,[],203501,,,1610612742,69,57,2023-01-21T02:08:24Z,3520000,False,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,353.0,2.0,1.0,1.0,,,,,,,,,,,,,,
355,PT07M26.00S,2023-01-21T02:08:25.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627827,23.340998685939553,87.00980392156863,1610612742,72,57,2023-01-21T02:08:44Z,3530000,False,-185.0,167.0,1,left,D. Finney-Smith 24' 3PT  (10 PTS) (T. Hardaway Jr. 2 AST),"[1627827, 203501]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,24.92,Made,,,,,10.0,,,T. Hardaway Jr.,203501.0,2.0,,,,,,,,
357,PT07M26.00S,2023-01-21T02:08:31.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,72,57,2023-01-21T02:08:31Z,3550000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT07M26.00S,2023-01-21T02:09:06.7Z,3,REGULAR,substitution,out,[],1627827,,,1610612748,72,57,2023-01-21T02:11:51Z,3560000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT07M26.00S,2023-01-21T02:09:06.7Z,3,REGULAR,substitution,in,[],203493,,,1610612748,72,57,2023-01-21T02:11:51Z,3570000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT07M09.00S,2023-01-21T02:12:22.6Z,3,REGULAR,3pt,Jump Shot,[],1628997,66.3107752956636,48.77450980392157,1610612748,72,57,2023-01-21T02:12:27Z,3590000,False,-6.0,264.0,1,right,MISS C. Martin 26' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,26.43,Missed,,,,,,,,,,,,,,,,,,
362,PT07M07.00S,2023-01-21T02:12:24.6Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,72,57,2023-01-21T02:12:33Z,3600000,False,,,0,,D. Powell REBOUND (Off:3 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Center,,,361.0,5.0,2.0,3.0,,,,,,,,,,,,,,
363,PT06M52.00S,2023-01-21T02:12:40.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,19.004599211563733,50.0,1610612742,74,57,2023-01-21T02:12:53Z,3610000,False,0.0,126.0,1,left,L. Doncic 12' turnaround fadeaway Jump Shot (24 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,12.61,Made,,,,,24.0,,,,,,,,,,,,,
364,PT06M52.00S,2023-01-21T02:12:44.7Z,3,REGULAR,foul,personal,['1freethrow'],1629639,,,1610612742,74,57,2023-01-21T02:12:50Z,3620000,False,,,0,,T. Herro shooting personal FOUL (3 PF) (Doncic 1 FT),"[1629639, 1629029]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1151.0,,,,,3.0,1.0,Doncic,1629029.0,,,,
366,PT06M52.00S,2023-01-21T02:13:09.0Z,3,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,75,57,2023-01-21T02:13:09Z,3640000,False,,,0,,L. Doncic Free Throw 1 of 1 (25 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
368,PT06M40.00S,2023-01-21T02:13:27.5Z,3,REGULAR,substitution,out,[],1628997,,,1610612748,75,57,2023-01-21T02:13:39Z,3660000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M40.00S,2023-01-21T02:13:27.5Z,3,REGULAR,substitution,in,[],203506,,,1610612748,75,57,2023-01-21T02:13:39Z,3670000,False,,,0,,SUB in: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M35.00S,2023-01-21T02:13:46.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,94.30026281208936,50.98039215686274,1610612748,75,59,2023-01-21T02:13:54Z,3680000,False,5.0,1.0,1,right,J. Butler Layup (12 PTS) (K. Lowry 2 AST),"[202710, 200768]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.5,Made,,,,,12.0,,,K. Lowry,200768.0,2.0,,,,,,,,
372,PT06M20.00S,2023-01-21T02:14:03.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,17.16491458607096,40.68627450980392,1610612742,75,59,2023-01-21T02:15:27Z,3700000,False,47.0,109.0,1,left,MISS T. Hardaway Jr. 11' driving floating Shot,[203501],1610612742.0,DAL,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.85,Missed,,,,,,,,,,,,,,,,,,
373,PT06M18.00S,2023-01-21T02:14:05.8Z,3,REGULAR,rebound,offensive,[],203501,,,1610612742,75,59,2023-01-21T02:15:27Z,3710000,False,,,0,,T. Hardaway Jr. REBOUND (Off:2 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,372.0,3.0,1.0,2.0,,,,,,,,,,,,,,
374,PT06M17.00S,2023-01-21T02:14:09.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203501,5.590000152587891,50.0,1610612742,75,59,2023-01-21T02:16:41Z,3720000,False,0.0,0.0,1,left,MISS T. Hardaway Jr. putback Layup,[203501],1610612742.0,DAL,putback,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
375,PT06M15.00S,2023-01-21T02:14:11.4Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,75,59,2023-01-21T02:16:09Z,3730000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,374.0,7.0,5.0,2.0,,,,,,,,,,,,,,
376,PT06M03.00S,2023-01-21T02:14:18.4Z,3,REGULAR,2pt,Jump Shot,[],203506,73.9323258869908,46.81372549019608,1610612748,75,59,2023-01-21T02:14:29Z,3740000,False,-16.0,193.0,1,right,MISS V. Oladipo 19' Jump Shot,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Mid-Range,16-24 Center,19.32,Missed,,,,,,,,,,,,,,,,,,
377,PT05M57.00S,2023-01-21T02:14:24.4Z,3,REGULAR,rebound,defensive,[],203915,,,1610612742,75,59,2023-01-21T02:14:29Z,3750000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Center,,,376.0,1.0,1.0,0.0,,,,,,,,,,,,,,
378,PT05M48.00S,2023-01-21T02:14:33.7Z,3,REGULAR,turnover,lost ball,[],1629029,,,1610612742,75,59,2023-01-21T02:14:38Z,3760000,False,,,0,,L. Doncic lost ball TURNOVER (1 TO),"[1629029, 202710]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,,,,,,,,Butler,202710.0,,
379,PT05M48.00S,2023-01-21T02:14:33.7Z,3,REGULAR,steal,,[],202710,,,1610612748,75,59,2023-01-21T02:14:35Z,3770000,False,,,0,,J. Butler STEAL (2 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
380,PT05M43.00S,2023-01-21T02:14:38.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203506,90.75229960578186,49.50980392156863,1610612748,75,61,2023-01-21T02:14:44Z,3780000,False,-2.0,34.0,1,right,V. Oladipo running Layup (15 PTS),[203506],1610612748.0,MIA,running,,,Oladipo,V. Oladipo,,,,,Restricted Area,0-8 Center,3.45,Made,,,,,15.0,,,,,,,,,,,,,
381,PT05M29.00S,2023-01-21T02:14:55.4Z,3,REGULAR,foul,personal,[],203506,,,1610612742,75,61,2023-01-21T02:15:20Z,3790000,False,,,0,,V. Oladipo personal FOUL (2 PF),"[203506, 1629029]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Mid-Range,16-24 Left Center,,,,,,,,1151.0,,,,,2.0,0.0,Doncic,1629029.0,,,,
383,PT05M27.00S,2023-01-21T02:15:11.4Z,3,REGULAR,3pt,Jump Shot,[],203915,28.991458607095925,26.47058823529412,1610612742,78,61,2023-01-21T02:15:25Z,3810000,False,118.0,220.0,1,left,S. Dinwiddie 24' 3PT  (17 PTS) (L. Doncic 5 AST),"[203915, 1629029]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,24.95,Made,,,,,17.0,,,L. Doncic,1629029.0,5.0,,,,,,,,
385,PT05M02.00S,2023-01-21T02:15:35.4Z,3,REGULAR,2pt,Jump Shot,[],1629639,94.82588699080158,22.058823529411764,1610612748,78,61,2023-01-21T02:15:40Z,3830000,False,-140.0,-4.0,1,right,MISS T. Herro 13' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,13.98,Missed,,,,,,,,,,,,,,,,,,
386,PT04M59.00S,2023-01-21T02:15:38.4Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,78,61,2023-01-21T02:15:40Z,3840000,False,,,0,,D. Powell REBOUND (Off:3 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,8-16 Left,,,385.0,6.0,3.0,3.0,,,,,,,,,,,,,,
387,PT04M45.00S,2023-01-21T02:15:52.5Z,3,REGULAR,3pt,Jump Shot,[],203501,7.046649145860711,4.6568627450980395,1610612742,78,61,2023-01-21T02:15:57Z,3850000,False,227.0,14.0,1,left,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,22.71,Missed,,,,,,,,,,,,,,,,,,
388,PT04M42.00S,2023-01-21T02:15:55.5Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,78,61,2023-01-21T02:15:57Z,3860000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,,,387.0,8.0,6.0,2.0,,,,,,,,,,,,,,
389,PT04M39.00S,2023-01-21T02:16:01.5Z,3,REGULAR,foul,personal,['2freethrow'],203493,,,1610612748,78,61,2023-01-21T02:16:17Z,3870000,False,,,0,,R. Bullock shooting personal FOUL (2 PF) (Adebayo 2 FT),"[203493, 1628389]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1151.0,,,,,2.0,0.0,Adebayo,1628389.0,,,,
391,PT04M39.00S,2023-01-21T02:16:33.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628389,,,1610612748,78,61,2023-01-21T02:17:04Z,3890000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
392,PT04M39.00S,2023-01-21T02:16:33.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,78,61,2023-01-21T02:17:04Z,3900000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,391.0,,,,,,,,,,,,,,,,,
393,PT04M39.00S,2023-01-21T02:16:34.5Z,3,REGULAR,substitution,out,[],203915,,,1610612748,78,61,2023-01-21T02:16:48Z,3910000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M39.00S,2023-01-21T02:16:34.5Z,3,REGULAR,substitution,out,[],1629639,,,1610612748,78,61,2023-01-21T02:16:48Z,3920000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT04M39.00S,2023-01-21T02:16:34.5Z,3,REGULAR,substitution,in,[],1630182,,,1610612748,78,61,2023-01-21T02:16:48Z,3930000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M39.00S,2023-01-21T02:16:34.5Z,3,REGULAR,substitution,in,[],1628997,,,1610612748,78,61,2023-01-21T02:16:48Z,3940000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M39.00S,2023-01-21T02:16:33.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628389,,,1610612748,78,61,2023-01-21T02:17:04Z,3950000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
398,PT04M37.00S,2023-01-21T02:16:35.3Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,78,61,2023-01-21T02:17:04Z,3960000,False,,,0,,L. Doncic REBOUND (Off:1 Def:9),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,397.0,10.0,9.0,1.0,,,,,,,,,,,,,,
399,PT04M16.00S,2023-01-21T02:17:24.5Z,3,REGULAR,2pt,Jump Shot,[],1629029,16.507884362680684,75.98039215686273,1610612742,78,61,2023-01-21T02:24:02Z,3970000,False,-130.0,103.0,1,left,MISS L. Doncic 16' step back Shot,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,16.56,Missed,,,,,,,,,,,,,,,,,,
400,PT04M13.00S,2023-01-21T02:17:27.5Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,78,61,2023-01-21T02:17:29Z,3980000,False,,,0,,K. Lowry REBOUND (Off:1 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Left Center,,,399.0,4.0,3.0,1.0,,,,,,,,,,,,,,
401,PT04M02.00S,2023-01-21T02:17:38.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,90.48948751642575,59.068627450980394,1610612748,78,61,2023-01-21T02:17:47Z,3990000,False,45.0,37.0,1,right,MISS C. Martin driving floating Shot,[1628997],1610612748.0,MIA,driving floating,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,5.84,Missed,,,,,,,,,,,,,,,,,,
402,PT04M02.00S,2023-01-21T02:17:38.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,78,61,2023-01-21T02:17:47Z,4000000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,401.0,,,,,,,,,,,,,,,,,
403,PT04M02.00S,2023-01-21T02:17:43.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202710,,,1610612742,78,61,2023-01-21T02:17:51Z,4010000,False,,,0,,J. Butler loose ball personal FOUL (2 PF) (Hardaway Jr. 2 FT),"[202710, 203501]",1610612748.0,MIA,loose ball,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,,,,,2.0,0.0,Hardaway Jr.,203501.0,,,,
405,PT04M02.00S,2023-01-21T02:18:19.4Z,3,REGULAR,freethrow,1 of 2,[],203501,,,1610612742,79,61,2023-01-21T02:18:19Z,4030000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (7 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
406,PT04M02.00S,2023-01-21T02:18:21.4Z,3,REGULAR,substitution,out,[],203939,,,1610612742,79,61,2023-01-21T02:18:47Z,4040000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M02.00S,2023-01-21T02:18:21.4Z,3,REGULAR,substitution,out,[],1628389,,,1610612742,79,61,2023-01-21T02:18:47Z,4050000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M02.00S,2023-01-21T02:18:21.4Z,3,REGULAR,substitution,in,[],1627827,,,1610612742,79,61,2023-01-21T02:18:47Z,4060000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M02.00S,2023-01-21T02:18:21.4Z,3,REGULAR,substitution,in,[],1629622,,,1610612742,79,61,2023-01-21T02:18:47Z,4070000,False,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M02.00S,2023-01-21T02:18:56.8Z,3,REGULAR,freethrow,2 of 2,[],203501,,,1610612742,80,61,2023-01-21T02:18:56Z,4080000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (8 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
411,PT03M57.00S,2023-01-21T02:19:14.2Z,3,REGULAR,foul,personal,[],1627827,,,1610612748,80,61,2023-01-21T02:19:40Z,4090000,False,,,0,,D. Finney-Smith personal FOUL (4 PF),"[1627827, 1629622]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Center,,,,,,,,1626300.0,,,,,4.0,0.0,Strus,1629622.0,,,,
413,PT03M51.00S,2023-01-21T02:19:36.8Z,3,REGULAR,3pt,Jump Shot,[],1629622,67.09921156373193,53.18627450980392,1610612748,80,61,2023-01-21T02:19:43Z,4110000,False,16.0,257.0,1,right,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,25.73,Missed,,,,,,,,,,,,,,,,,,
414,PT03M48.00S,2023-01-21T02:19:39.4Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,80,61,2023-01-21T02:19:39Z,4120000,False,,,0,,R. Bullock REBOUND (Off:1 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Center,,,413.0,2.0,1.0,1.0,,,,,,,,,,,,,,
415,PT03M37.00S,2023-01-21T02:19:53.9Z,3,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,80,61,2023-01-21T02:20:05Z,4130000,False,,,0,,L. Doncic lost ball out-of-bounds TURNOVER (2 TO),[1629029],1610612742.0,DAL,lost ball,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Center,,,,,,,,1626300.0,2.0,,,,,,,,,,,
416,PT03M37.00S,2023-01-21T02:19:58.3Z,3,REGULAR,substitution,out,[],200768,,,1610612748,80,61,2023-01-21T02:20:09Z,4140000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M37.00S,2023-01-21T02:19:58.3Z,3,REGULAR,substitution,in,[],1629216,,,1610612748,80,61,2023-01-21T02:20:09Z,4150000,False,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M18.00S,2023-01-21T02:20:29.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,69.99014454664915,70.09803921568627,1610612748,80,61,2023-01-21T02:20:35Z,4160000,False,100.0,230.0,1,right,MISS M. Strus 25' 3PT - blocked,"[1629622, 203493]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,25.06,Missed,,,,,,,,,,,,,,,,,Bullock,203493.0
419,PT03M18.00S,2023-01-21T02:20:29.5Z,3,REGULAR,block,,[],203493,,,1610612748,80,61,2023-01-21T02:20:32Z,4170000,False,,,0,,R. Bullock BLOCK (1 BLK),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
420,PT03M14.00S,2023-01-21T02:20:33.5Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,80,61,2023-01-21T02:20:35Z,4180000,False,,,0,,L. Doncic REBOUND (Off:1 Def:10),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,418.0,11.0,10.0,1.0,,,,,,,,,,,,,,
