actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
260,PT04M42.00S,2023-01-19T01:32:33.6Z,2,REGULAR,3pt,Jump Shot,[],203992,4.28712220762155,96.56862745098039,1610612737,49,52,2023-01-19T01:32:44Z,2600000,False,-233.0,-12.0,1,left,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,,,,23.31,Missed,,,,,,,,,,,,,,,
261,PT04M40.00S,2023-01-19T01:32:35.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,49,52,2023-01-19T01:32:44Z,2610000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,260.0,,,,,,,,
262,PT04M40.00S,2023-01-19T01:32:43.7Z,2,REGULAR,foul,personal,[],1626174,,,1610612737,49,52,2023-01-19T01:33:02Z,2620000,False,,,0,,C. Wood loose ball personal FOUL (3 PF),"[1626174, 203991]",1610612742.0,DAL,loose ball,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1201.0,3.0,0.0,Capela,203991.0
264,PT04M40.00S,2023-01-19T01:32:48.5Z,2,REGULAR,substitution,out,[],1630702,,,1610612737,49,52,2023-01-19T01:32:52Z,2640000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M40.00S,2023-01-19T01:32:48.5Z,2,REGULAR,substitution,in,[],203493,,,1610612737,49,52,2023-01-19T01:32:52Z,2650000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M40.00S,2023-01-19T01:32:48.5Z,2,REGULAR,substitution,out,[],203992,,,1610612737,49,52,2023-01-19T01:33:02Z,2660000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M40.00S,2023-01-19T01:32:48.5Z,2,REGULAR,substitution,in,[],1627749,,,1610612737,49,52,2023-01-19T01:33:02Z,2670000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M29.00S,2023-01-19T01:33:14.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629631,18.610381077529567,74.26470588235294,1610612737,49,54,2023-01-19T01:33:20Z,2680000,False,-121.0,122.0,1,left,D. Hunter 17' pullup Jump Shot (8 PTS),[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,,,,17.23,Made,8.0,,,,,,,,,,,,,,
269,PT04M10.00S,2023-01-19T01:33:33.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,91.5407358738502,55.88235294117647,1610612742,51,54,2023-01-19T01:33:40Z,2690000,False,29.0,27.0,1,right,C. Wood driving floating bank Jump Shot (7 PTS) (L. Doncic 4 AST),"[1626174, 1629029]",1610612742.0,DAL,driving floating bank,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,3.99,Made,7.0,L. Doncic,1629029.0,4.0,,,,,,,,,,,
271,PT03M55.00S,2023-01-19T01:33:49.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,7.966491458607096,48.529411764705884,1610612737,51,56,2023-01-19T01:33:53Z,2710000,False,7.0,22.0,1,left,C. Capela Layup (8 PTS) (D. Hunter 2 AST),"[203991, 1629631]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,2.36,Made,8.0,D. Hunter,1629631.0,2.0,,,,,,,,,,,
273,PT03M44.00S,2023-01-19T01:33:59.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203493,92.32917214191852,53.18627450980392,1610612742,53,56,2023-01-19T01:34:06Z,2730000,False,16.0,20.0,1,right,R. Bullock reverse Layup (7 PTS) (C. Wood 1 AST),"[203493, 1626174]",1610612742.0,DAL,reverse,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,,2.52,Made,7.0,C. Wood,1626174.0,1.0,,,,,,,,,,,
275,PT03M27.00S,2023-01-19T01:34:16.2Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,53,56,2023-01-19T01:34:22Z,2750000,False,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 1626174]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,1.0,Wood,1626174.0,,,,,,,,,,,,,,,,,
276,PT03M27.00S,2023-01-19T01:34:16.2Z,2,REGULAR,steal,,[],1626174,,,1610612742,53,56,2023-01-19T01:34:17Z,2760000,False,,,0,,C. Wood STEAL (1 STL),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
277,PT03M22.00S,2023-01-19T01:34:22.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627827,92.9862023653088,49.754901960784316,1610612742,55,56,2023-01-19T01:34:30Z,2770000,False,-1.0,13.0,1,right,D. Finney-Smith running alley-oop Layup (5 PTS) (L. Doncic 5 AST),"[1627827, 1629029]",1610612742.0,DAL,running alley-oop,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,1.35,Made,5.0,L. Doncic,1629029.0,5.0,,,,,,,,,,,
279,PT03M14.00S,2023-01-19T01:34:33.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,55,56,2023-01-19T01:34:33Z,2790000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M02.00S,2023-01-19T01:38:11.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,6.652431011826544,49.50980392156863,1610612737,55,58,2023-01-19T01:38:18Z,2800000,False,2.0,10.0,1,left,C. Capela cutting DUNK (10 PTS) (D. Murray 1 AST),"[203991, 1627749]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,1.03,Made,10.0,D. Murray,1627749.0,1.0,,,,,,,,,,,
282,PT02M45.00S,2023-01-19T01:38:29.4Z,2,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,55,58,2023-01-19T01:38:37Z,2820000,False,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (4 TO),[1629029],1610612742.0,DAL,bad pass,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,4.0,,,,,,,,,,,,,,,203593.0,,,,
283,PT02M34.00S,2023-01-19T01:38:45.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629631,8.360709592641262,45.588235294117645,1610612737,55,58,2023-01-19T01:38:50Z,2830000,False,22.0,26.0,1,left,MISS D. Hunter driving reverse Layup - blocked,"[1629631, 1626174]",1610612737.0,ATL,driving reverse,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,3.42,Missed,,,,,Wood,1626174.0,,,,,,,,,
284,PT02M34.00S,2023-01-19T01:38:45.7Z,2,REGULAR,block,,[],1626174,,,1610612737,55,58,2023-01-19T01:38:47Z,2840000,False,,,0,,C. Wood BLOCK (1 BLK),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
285,PT02M32.00S,2023-01-19T01:38:47.7Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,55,58,2023-01-19T01:38:50Z,2850000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,283.0,3.0,3.0,0.0,,,,,
286,PT02M29.00S,2023-01-19T01:38:50.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203493,91.01511169513797,96.56862745098039,1610612742,58,58,2023-01-19T01:38:55Z,2860000,False,233.0,32.0,1,right,R. Bullock 3PT  (10 PTS) (S. Dinwiddie 3 AST),"[203493, 203915]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Right Corner 3,24+ Right,,,,23.5,Made,10.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,
288,PT02M13.00S,2023-01-19T01:39:05.9Z,2,REGULAR,2pt,Jump Shot,[],1627749,7.30946123521682,15.931372549019606,1610612737,58,60,2023-01-19T01:39:10Z,2880000,False,170.0,16.0,1,left,D. Murray 17' pullup Jump Shot (11 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right,,,,17.11,Made,11.0,,,,,,,,,,,,,,
289,PT01M55.00S,2023-01-19T01:39:24.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,90.09526938239159,56.86274509803921,1610612742,58,60,2023-01-19T01:39:30Z,2890000,False,34.0,41.0,1,right,MISS C. Wood Layup - blocked,"[1626174, 1628381]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,5.31,Missed,,,,,Collins,1628381.0,,,,,,,,,
292,PT01M55.00S,2023-01-19T01:39:24.8Z,2,REGULAR,block,,[],1628381,,,1610612742,58,60,2023-01-19T01:39:48Z,2895000,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
290,PT01M53.00S,2023-01-19T01:39:26.8Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,58,60,2023-01-19T01:39:48Z,2900000,False,,,0,,D. Murray REBOUND (Off:1 Def:4),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,289.0,5.0,4.0,1.0,,,,,
291,PT01M52.00S,2023-01-19T01:39:31.9Z,2,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612737,58,60,2023-01-19T01:39:41Z,2910000,False,,,0,,D. Hunter lost ball out-of-bounds TURNOVER (1 TO),[1629631],1610612737.0,ATL,lost ball,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,,,203593.0,,,,
293,PT01M34.00S,2023-01-19T01:39:56.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626174,74.72076215505913,55.63725490196079,1610612742,58,60,2023-01-19T01:47:35Z,2920000,False,28.0,185.0,1,right,MISS C. Wood 18' step back Shot,[1626174],1610612742.0,DAL,step back,,,Wood,C. Wood,,,,,Mid-Range,16-24 Center,,,,18.72,Missed,,,,,,,,,,,,,,,
294,PT01M30.00S,2023-01-19T01:40:00.2Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,58,60,2023-01-19T01:40:10Z,2930000,False,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,293.0,4.0,4.0,0.0,,,,,
295,PT01M24.00S,2023-01-19T01:40:06.0Z,2,REGULAR,3pt,Jump Shot,[],1628381,13.091327201051248,3.9215686274509802,1610612737,58,63,2023-01-19T01:40:14Z,2940000,False,230.0,71.0,1,left,J. Collins 24' 3PT  (12 PTS) (T. Young 6 AST),"[1628381, 1629027]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,24.1,Made,12.0,T. Young,1629027.0,6.0,,,,,,,,,,,
297,PT01M08.00S,2023-01-19T01:40:21.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,91.67214191852825,54.65686274509803,1610612742,60,63,2023-01-19T01:40:25Z,2960000,False,23.0,26.0,1,right,S. Dinwiddie driving floating Jump Shot (7 PTS),[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,3.48,Made,7.0,,,,,,,,,,,,,,
298,PT00M59.80S,2023-01-19T01:40:32.2Z,2,REGULAR,foul,offensive,['inpenalty'],1629631,,,1610612737,60,63,2023-01-19T01:41:07Z,2970000,False,,,0,,D. Hunter offensive FOUL (3 PF),"[1629631, 203915]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1162.0,3.0,0.0,Dinwiddie,203915.0
300,PT00M59.80S,2023-01-19T01:40:32.2Z,2,REGULAR,turnover,offensive foul,[],1629631,,,1610612737,60,63,2023-01-19T01:40:32Z,2990000,False,,,0,,D. Hunter offensive foul TURNOVER (2 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,2.0,,,,,,,,,,,,,,,1162.0,,,,
301,PT00M59.80S,2023-01-19T01:40:40.4Z,2,REGULAR,substitution,out,[],1629631,,,1610612742,60,63,2023-01-19T01:40:46Z,3000000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M59.80S,2023-01-19T01:40:40.4Z,2,REGULAR,substitution,in,[],1631100,,,1610612742,60,63,2023-01-19T01:40:46Z,3010000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M47.50S,2023-01-19T01:41:09.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203915,67.49342969776609,32.1078431372549,1610612742,60,63,2023-01-19T01:41:17Z,3020000,False,-89.0,253.0,1,right,MISS S. Dinwiddie 26' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,26.85,Missed,,,,,,,,,,,,,,,
304,PT00M44.40S,2023-01-19T01:41:12.2Z,2,REGULAR,rebound,offensive,[],203915,,,1610612742,60,63,2023-01-19T01:41:17Z,3030000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,303.0,3.0,2.0,1.0,,,,,
305,PT00M41.10S,2023-01-19T01:41:15.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629029,91.01511169513797,58.82352941176471,1610612742,60,63,2023-01-19T01:41:21Z,3040000,False,44.0,32.0,1,right,MISS L. Doncic driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,5.45,Missed,,,,,,,,,,,,,,,
306,PT00M36.90S,2023-01-19T01:41:19.8Z,2,REGULAR,rebound,defensive,[],1631100,,,1610612737,60,63,2023-01-19T01:41:21Z,3050000,False,,,0,,A. Griffin REBOUND (Off:0 Def:2),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,305.0,2.0,2.0,0.0,,,,,
307,PT00M32.50S,2023-01-19T01:41:24.1Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,60,63,2023-01-19T01:41:27Z,3060000,False,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 203915]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Center,2.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,,,
308,PT00M32.50S,2023-01-19T01:41:24.1Z,2,REGULAR,steal,,[],203915,,,1610612742,60,63,2023-01-19T01:41:25Z,3070000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
309,PT00M29.10S,2023-01-19T01:41:27.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626174,93.64323258869908,51.470588235294116,1610612742,62,63,2023-01-19T01:41:35Z,3080000,False,7.0,7.0,1,right,C. Wood running DUNK (9 PTS) (R. Bullock 2 AST),"[1626174, 203493]",1610612742.0,DAL,running,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,1.04,Made,9.0,R. Bullock,203493.0,2.0,,,,,,,,,,,
311,PT00M05.40S,2023-01-19T01:41:56.8Z,2,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612737,62,63,2023-01-19T01:42:08Z,3100000,False,,,0,,L. Doncic shooting personal FOUL (3 PF) (Griffin 2 FT),"[1629029, 1631100]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1162.0,3.0,0.0,Griffin,1631100.0
313,PT00M05.40S,2023-01-19T01:42:32.5Z,2,REGULAR,freethrow,1 of 2,[],1631100,,,1610612737,62,64,2023-01-19T01:42:32Z,3120000,False,,,0,,A. Griffin Free Throw 1 of 2 (6 PTS),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
314,PT00M05.40S,2023-01-19T01:42:51.7Z,2,REGULAR,freethrow,2 of 2,[],1631100,,,1610612737,62,65,2023-01-19T01:42:51Z,3130000,False,,,0,,A. Griffin Free Throw 2 of 2 (7 PTS),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
315,PT00M00.50S,2023-01-19T01:43:00.9Z,2,REGULAR,2pt,Jump Shot,[],1629029,91.5407358738502,67.64705882352942,1610612742,62,65,2023-01-19T01:43:08Z,3140000,False,88.0,27.0,1,right,MISS L. Doncic 9' driving floating Shot - blocked,"[1629029, 203991]",1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,9.22,Missed,,,,,Capela,203991.0,,,,,,,,,
316,PT00M00.50S,2023-01-19T01:43:00.9Z,2,REGULAR,block,,[],203991,,,1610612742,62,65,2023-01-19T01:43:03Z,3150000,False,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
317,PT00M00.50S,2023-01-19T01:43:00.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,62,65,2023-01-19T01:43:08Z,3160000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,315.0,,,,,,,,
318,PT00M00.00S,2023-01-19T01:43:09.0Z,2,REGULAR,period,end,[],0,,,1610612742,62,65,2023-01-19T01:43:09Z,3170000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2023-01-19T01:58:19.8Z,3,REGULAR,substitution,out,['startperiod'],203493,,,1610612742,62,65,2023-01-19T01:58:34Z,3180000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2023-01-19T01:58:19.8Z,3,REGULAR,substitution,out,['startperiod'],203991,,,1610612742,62,65,2023-01-19T01:58:34Z,3190000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2023-01-19T01:58:19.8Z,3,REGULAR,substitution,out,['startperiod'],1631100,,,1610612742,62,65,2023-01-19T01:58:34Z,3200000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2023-01-19T01:58:19.8Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612742,62,65,2023-01-19T01:58:34Z,3210000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2023-01-19T01:58:19.8Z,3,REGULAR,substitution,in,['startperiod'],1630168,,,1610612742,62,65,2023-01-19T01:58:34Z,3220000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2023-01-19T01:58:19.8Z,3,REGULAR,substitution,in,['startperiod'],1629631,,,1610612742,62,65,2023-01-19T01:58:34Z,3230000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2023-01-19T01:58:43.9Z,3,REGULAR,period,start,[],0,,,1610612737,62,65,2023-01-19T01:58:43Z,3240000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT11M48.00S,2023-01-19T01:58:55.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,86.41590013140605,58.333333333333336,1610612737,62,67,2023-01-19T01:59:03Z,3250000,False,42.0,75.0,1,right,T. Young 8' Jump Shot (10 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,8.6,Made,10.0,,,,,,,,,,,,,,
327,PT11M30.00S,2023-01-19T01:59:12.7Z,3,REGULAR,3pt,Jump Shot,[],1627827,22.683968462549277,88.72549019607843,1610612742,62,67,2023-01-19T01:59:25Z,3260000,False,-194.0,161.0,1,left,MISS D. Finney-Smith 25' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,25.16,Missed,,,,,,,,,,,,,,,
328,PT11M26.00S,2023-01-19T01:59:16.7Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,62,67,2023-01-19T01:59:25Z,3270000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,327.0,2.0,2.0,0.0,,,,,
329,PT11M19.00S,2023-01-19T01:59:25.1Z,3,REGULAR,turnover,out-of-bounds,[],1630168,,,1610612737,62,67,2023-01-19T01:59:29Z,3280000,False,,,0,,O. Okongwu bad pass out-of-bounds TURNOVER (2 TO),[1630168],1610612737.0,ATL,bad pass,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,2.0,,,,,,,,,,,,,,,1162.0,,,,
330,PT11M09.00S,2023-01-19T01:59:52.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,11.383048620236531,4.6568627450980395,1610612742,62,67,2023-01-19T01:59:57Z,3290000,False,227.0,55.0,1,left,MISS C. Wood 3PT,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Right Corner 3,24+ Right,,,,23.32,Missed,,,,,,,,,,,,,,,
331,PT11M06.00S,2023-01-19T01:59:55.6Z,3,REGULAR,rebound,offensive,[],1626174,,,1610612742,62,67,2023-01-19T01:59:55Z,3300000,False,,,0,,C. Wood REBOUND (Off:1 Def:4),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,330.0,5.0,4.0,1.0,,,,,
332,PT11M05.00S,2023-01-19T01:59:56.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626174,6.389618922470433,49.01960784313725,1610612742,64,67,2023-01-19T02:00:02Z,3310000,False,5.0,8.0,1,left,C. Wood driving DUNK (11 PTS),[1626174],1610612742.0,DAL,driving,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,0.9,Made,11.0,,,,,,,,,,,,,,
333,PT10M50.00S,2023-01-19T02:00:10.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,90.3580814717477,58.57843137254902,1610612737,64,67,2023-01-19T02:00:16Z,3320000,False,43.0,38.0,1,right,MISS D. Murray driving Layup - blocked,"[1627749, 1626174]",1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,5.74,Missed,,,,,Wood,1626174.0,,,,,,,,,
334,PT10M50.00S,2023-01-19T02:00:10.7Z,3,REGULAR,block,,[],1626174,,,1610612737,64,67,2023-01-19T02:00:13Z,3330000,False,,,0,,C. Wood BLOCK (2 BLK),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
335,PT10M50.00S,2023-01-19T02:00:10.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,64,67,2023-01-19T02:00:16Z,3340000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,333.0,,,,,,,,
337,PT10M43.00S,2023-01-19T02:00:33.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627749,78.13731931668858,68.87254901960785,1610612737,64,67,2023-01-19T02:02:43Z,3360000,False,94.0,153.0,1,right,MISS D. Murray 17' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,,,,17.98,Missed,,,,,,,,,,,,,,,
338,PT10M40.00S,2023-01-19T02:00:36.9Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612742,64,67,2023-01-19T02:00:44Z,3370000,False,,,0,,C. Wood REBOUND (Off:1 Def:5),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,337.0,6.0,5.0,1.0,,,,,
341,PT10M31.00S,2023-01-19T02:01:00.5Z,3,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612742,64,67,2023-01-19T02:01:07Z,3400000,False,,,0,,J. Collins shooting personal FOUL (2 PF) (Powell 2 FT),"[1628381, 203939]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Powell,203939.0
343,PT10M31.00S,2023-01-19T02:01:23.4Z,3,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,65,67,2023-01-19T02:01:23Z,3420000,False,,,0,,D. Powell Free Throw 1 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
344,PT10M31.00S,2023-01-19T02:01:38.1Z,3,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,66,67,2023-01-19T02:01:38Z,3430000,False,,,0,,D. Powell Free Throw 2 of 2 (2 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
