actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
255,PT02M47.00S,2023-03-05T18:58:27.4Z,2,REGULAR,2pt,Jump Shot,[],1626164,78.9257555847569,54.90196078431373,1610612756,60,56,2023-03-05T18:58:31Z,2540000,False,25.0,146.0,1,right,D. Booker 14' pullup Jump Shot (15 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,,,14.76,Made,15.0,,,,,,,,,,,,,,,
256,PT02M30.00S,2023-03-05T18:58:47.6Z,2,REGULAR,foul,offensive,[],203501,,,1610612742,60,56,2023-03-05T18:59:30Z,2550000,False,,,0,,T. Hardaway Jr. off-the-ball offensive FOUL (1 PF),"[203501, 1629006]",1610612742.0,DAL,off-the-ball,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,203592.0,,,,,,,,,,,,1.0,0.0,Okogie,1629006.0,,,,
258,PT02M30.00S,2023-03-05T18:58:47.6Z,2,REGULAR,turnover,offensive foul,[],203501,,,1610612742,60,56,2023-03-05T18:58:47Z,2570000,False,,,0,,T. Hardaway Jr. offensive foul TURNOVER (1 TO),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,203592.0,1.0,,,,,,,,,,,,,,,,,,
259,PT02M30.00S,2023-03-05T18:58:56.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,60,56,2023-03-05T18:58:56Z,2580000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT02M30.00S,2023-03-05T19:00:51.4Z,2,REGULAR,substitution,out,[],1630182,,,1610612756,60,56,2023-03-05T19:01:58Z,2590000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT02M30.00S,2023-03-05T19:00:51.4Z,2,REGULAR,substitution,out,[],203933,,,1610612756,60,56,2023-03-05T19:01:58Z,2600000,False,,,0,,SUB out: T. Warren,[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT02M30.00S,2023-03-05T19:00:51.4Z,2,REGULAR,substitution,in,[],202681,,,1610612756,60,56,2023-03-05T19:01:58Z,2610000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT02M30.00S,2023-03-05T19:00:51.4Z,2,REGULAR,substitution,in,[],201142,,,1610612756,60,56,2023-03-05T19:01:58Z,2620000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M17.00S,2023-03-05T19:02:30.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],101108,80.76544021024968,91.91176470588235,1610612756,60,56,2023-03-05T19:02:40Z,2630000,False,210.0,128.0,1,right,MISS C. Paul 24' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,24.57,Missed,,,,,,,,,,,,,,,,
265,PT02M12.00S,2023-03-05T19:02:35.3Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,60,56,2023-03-05T19:02:40Z,2640000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,264.0,1.0,1.0,0.0,,,,,,,,
266,PT02M10.00S,2023-03-05T19:02:37.2Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],203501,21.76412614980289,43.38235294117647,1610612742,60,56,2023-03-05T19:02:44Z,2650000,False,33.0,152.0,1,left,MISS T. Hardaway Jr. 15' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Center,,,15.57,Missed,,,,,,,,,,,,,,,,
267,PT02M06.00S,2023-03-05T19:02:41.2Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,60,56,2023-03-05T19:02:44Z,2660000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,,,,,,,,,266.0,1.0,1.0,0.0,,,,,,,,
268,PT02M03.00S,2023-03-05T19:02:45.4Z,2,REGULAR,foul,personal,[],202681,,,1610612756,60,56,2023-03-05T19:03:15Z,2670000,False,,,0,,K. Irving personal FOUL (2 PF),"[202681, 1626164]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,2715.0,,,,,,,,,,,,2.0,0.0,Booker,1626164.0,,,,
270,PT01M47.00S,2023-03-05T19:03:20.9Z,2,REGULAR,2pt,Jump Shot,[],1626164,83.26215505913272,16.42156862745098,1610612756,60,58,2023-03-05T19:03:27Z,2690000,False,-168.0,105.0,1,right,D. Booker 19' step back Jump Shot (17 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left,,,19.79,Made,17.0,,,,,,,,,,,,,,,
271,PT01M17.00S,2023-03-05T19:03:50.4Z,2,REGULAR,3pt,Jump Shot,[],203493,10.200394218134035,5.637254901960785,1610612742,60,58,2023-03-05T19:03:57Z,2700000,False,222.0,43.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Right Corner 3,24+ Right,,,22.6,Missed,,,,,,,,,,,,,,,,
272,PT01M13.00S,2023-03-05T19:03:54.4Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,60,58,2023-03-05T19:03:57Z,2710000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Right Corner 3,24+ Right,,,,,,,,,271.0,1.0,1.0,0.0,,,,,,,,
273,PT01M08.00S,2023-03-05T19:03:59.6Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1629028,76.2976346911958,37.99019607843137,1610612756,60,58,2023-03-05T19:04:29Z,2720000,False,-60.0,170.0,1,right,MISS D. Ayton 18' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left Center,,,18.06,Missed,,,,,,,,,,,,,,,,
274,PT01M07.00S,2023-03-05T19:04:00.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,60,58,2023-03-05T19:04:29Z,2730000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,273.0,,,,,,,,,,,
275,PT01M07.00S,2023-03-05T19:04:08.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203501,,,1610612756,60,58,2023-03-05T19:04:25Z,2740000,False,,,0,,T. Hardaway Jr. loose ball personal FOUL (2 PF) (Okogie 2 FT),"[203501, 1629006]",1610612742.0,DAL,loose ball,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,2715.0,,,,,,,,,,,,2.0,0.0,Okogie,1629006.0,,,,
277,PT01M07.00S,2023-03-05T19:04:41.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629006,,,1610612756,60,58,2023-03-05T19:04:41Z,2760000,False,,,0,,MISS J. Okogie Free Throw 1 of 2,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
278,PT01M07.00S,2023-03-05T19:04:41.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,60,58,2023-03-05T19:04:41Z,2770000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,277.0,,,,,,,,,,,
279,PT01M07.00S,2023-03-05T19:04:43.2Z,2,REGULAR,substitution,out,[],203501,,,1610612756,60,58,2023-03-05T19:04:48Z,2780000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT01M07.00S,2023-03-05T19:04:43.2Z,2,REGULAR,substitution,in,[],1630182,,,1610612756,60,58,2023-03-05T19:04:48Z,2790000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT01M07.00S,2023-03-05T19:05:02.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629006,,,1610612756,60,59,2023-03-05T19:05:02Z,2800000,False,,,0,,J. Okogie Free Throw 2 of 2 (7 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
283,PT00M45.70S,2023-03-05T19:05:38.3Z,2,REGULAR,turnover,out-of-bounds,[],202681,,,1610612742,60,59,2023-03-05T19:05:46Z,2820000,False,,,0,,K. Irving lost ball out-of-bounds TURNOVER (3 TO),[202681],1610612742.0,DAL,lost ball,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,2715.0,3.0,,,,,,,,,,,,,,,,,,
284,PT00M33.60S,2023-03-05T19:06:01.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629006,90.62089356110381,3.6764705882352944,1610612756,60,59,2023-03-05T19:06:07Z,2830000,False,-232.0,36.0,1,right,MISS J. Okogie 3PT,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,,,23.43,Missed,,,,,,,,,,,,,,,,
285,PT00M31.60S,2023-03-05T19:06:03.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,60,59,2023-03-05T19:06:07Z,2840000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,284.0,,,,,,,,,,,
286,PT00M31.60S,2023-03-05T19:06:07.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",101108,,,1610612742,60,59,2023-03-05T19:06:13Z,2850000,False,,,0,,C. Paul loose ball personal FOUL (1 PF) (Irving 2 FT),"[101108, 202681]",1610612756.0,PHX,loose ball,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,2715.0,,,,,,,,,,,,1.0,0.0,Irving,202681.0,,,,
288,PT00M31.60S,2023-03-05T19:06:43.1Z,2,REGULAR,freethrow,1 of 2,[],202681,,,1610612742,61,59,2023-03-05T19:06:43Z,2870000,False,,,0,,K. Irving Free Throw 1 of 2 (8 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
289,PT00M31.60S,2023-03-05T19:06:46.9Z,2,REGULAR,substitution,out,[],1629006,,,1610612742,61,59,2023-03-05T19:06:55Z,2880000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT00M31.60S,2023-03-05T19:06:46.9Z,2,REGULAR,substitution,in,[],1627814,,,1610612742,61,59,2023-03-05T19:06:55Z,2890000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT00M31.60S,2023-03-05T19:07:19.7Z,2,REGULAR,freethrow,2 of 2,[],202681,,,1610612742,62,59,2023-03-05T19:07:19Z,2900000,False,,,0,,K. Irving Free Throw 2 of 2 (9 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
292,PT00M20.30S,2023-03-05T19:07:35.0Z,2,REGULAR,2pt,Jump Shot,[],201142,76.82325886990802,22.794117647058822,1610612756,62,59,2023-03-05T19:07:42Z,2910000,False,-136.0,165.0,1,right,MISS K. Durant 21' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,21.41,Missed,,,,,,,,,,,,,,,,
293,PT00M16.00S,2023-03-05T19:07:39.4Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,62,59,2023-03-05T19:07:39Z,2920000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,292.0,3.0,2.0,1.0,,,,,,,,
294,PT00M00.70S,2023-03-05T19:07:54.6Z,2,REGULAR,3pt,Jump Shot,[],1629029,16.63929040735874,96.07843137254902,1610612742,62,59,2023-03-05T19:08:04Z,2930000,False,-230.0,104.0,1,left,MISS L. Doncic 25' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,25.27,Missed,,,,,,,,,,,,,,,,
295,PT00M00.10S,2023-03-05T19:07:55.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,62,59,2023-03-05T19:09:13Z,2940000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,294.0,,,,,,,,,,,
296,PT00M00.00S,2023-03-05T19:08:05.1Z,2,REGULAR,period,end,[],0,,,1610612742,62,59,2023-03-05T19:09:01Z,2950000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2023-03-05T19:22:17.2Z,3,REGULAR,substitution,out,['startperiod'],1627814,,,1610612742,62,59,2023-03-05T19:23:30Z,2960000,False,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2023-03-05T19:22:17.2Z,3,REGULAR,substitution,in,['startperiod'],1629006,,,1610612742,62,59,2023-03-05T19:23:30Z,2970000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2023-03-05T19:23:50.8Z,3,REGULAR,period,start,[],0,,,1610612742,62,59,2023-03-05T19:23:50Z,2980000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT11M41.00S,2023-03-05T19:24:09.2Z,3,REGULAR,3pt,Jump Shot,[],1630182,93.77463863337714,96.32352941176471,1610612742,62,59,2023-03-05T19:24:16Z,2990000,False,232.0,6.0,1,right,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,23.17,Missed,,,,,,,,,,,,,,,,
301,PT11M38.00S,2023-03-05T19:24:12.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,62,59,2023-03-05T19:24:16Z,3000000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,300.0,,,,,,,,,,,
303,PT11M24.00S,2023-03-05T19:24:40.9Z,3,REGULAR,2pt,Jump Shot,[],1626164,21.02496714848883,50.93826593137255,1610612756,62,59,2023-03-05T19:25:17Z,3020000,False,-5.0,145.0,1,left,MISS D. Booker 14' turnaround fadeaway Shot,[1626164],1610612756.0,PHX,turnaround fadeaway,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,,,14.52,Missed,,,,,,,,,,,,,,,,
304,PT11M20.00S,2023-03-05T19:24:44.9Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,62,59,2023-03-05T19:24:49Z,3030000,False,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,303.0,6.0,6.0,0.0,,,,,,,,
305,PT11M16.00S,2023-03-05T19:24:50.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202681,93.38042049934296,48.529411764705884,1610612742,64,59,2023-03-05T19:24:58Z,3040000,False,-7.0,10.0,1,right,K. Irving running Layup (11 PTS),[202681],1610612742.0,DAL,running,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,1.22,Made,11.0,,,,,,,,,,,,,,,
306,PT11M16.00S,2023-03-05T19:24:54.8Z,3,REGULAR,foul,personal,['1freethrow'],201142,,,1610612742,64,59,2023-03-05T19:25:02Z,3050000,False,,,0,,K. Durant shooting personal FOUL (2 PF) (Irving 1 FT),"[201142, 202681]",1610612756.0,PHX,shooting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,2715.0,,,,,,,,,,,,2.0,0.0,Irving,202681.0,,,,
308,PT11M16.00S,2023-03-05T19:25:24.2Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],202681,,,1610612742,65,59,2023-03-05T19:25:24Z,3070000,False,,,0,,K. Irving Free Throw 1 of 1 (12 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
309,PT11M09.00S,2023-03-05T19:25:36.3Z,3,REGULAR,foul,personal,[],1630182,,,1610612756,65,59,2023-03-05T19:25:54Z,3080000,False,,,0,,J. Green personal FOUL (1 PF),"[1630182, 201142]",1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,2715.0,,,,,,,,,,,,1.0,0.0,Durant,201142.0,,,,
311,PT11M06.00S,2023-03-05T19:25:58.5Z,3,REGULAR,foul,personal,['2freethrow'],202681,,,1610612756,65,59,2023-03-05T19:26:11Z,3100000,False,,,0,,K. Irving shooting personal FOUL (3 PF) (Booker 2 FT),"[202681, 1626164]",1610612742.0,DAL,shooting,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,,,,,3.0,0.0,Booker,1626164.0,,,,
313,PT11M06.00S,2023-03-05T19:26:24.2Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,65,60,2023-03-05T19:26:24Z,3120000,False,,,0,,D. Booker Free Throw 1 of 2 (18 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
314,PT11M06.00S,2023-03-05T19:26:34.8Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,65,61,2023-03-05T19:26:34Z,3130000,False,,,0,,D. Booker Free Throw 2 of 2 (19 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
315,PT10M54.00S,2023-03-05T19:26:48.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,92.06636005256242,54.166666666666664,1610612742,67,61,2023-03-05T19:26:52Z,3140000,False,21.0,22.0,1,right,L. Doncic driving floating bank Jump Shot (12 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,3.03,Made,12.0,,,,,,,,,,,,,,,
316,PT10M44.00S,2023-03-05T19:27:00.1Z,3,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612756,67,61,2023-03-05T19:27:08Z,3150000,False,,,0,,L. Doncic shooting personal FOUL (1 PF) (Paul 2 FT),"[1629029, 101108]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,203592.0,,,,,,,,,,,,1.0,0.0,Paul,101108.0,,,,
318,PT10M44.00S,2023-03-05T19:27:26.7Z,3,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,67,61,2023-03-05T19:27:26Z,3170000,False,,,0,,MISS C. Paul Free Throw 1 of 2,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
319,PT10M44.00S,2023-03-05T19:27:26.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,67,61,2023-03-05T19:27:26Z,3180000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,318.0,,,,,,,,,,,
320,PT10M44.00S,2023-03-05T19:27:41.5Z,3,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,67,62,2023-03-05T19:27:41Z,3190000,False,,,0,,C. Paul Free Throw 2 of 2 (3 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
321,PT10M34.00S,2023-03-05T19:27:54.3Z,3,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612742,67,62,2023-03-05T19:28:01Z,3200000,False,,,0,,D. Ayton shooting personal FOUL (2 PF) (Doncic 2 FT),"[1629028, 1629029]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,203592.0,,,,,,,,,,,,2.0,0.0,Doncic,1629029.0,,,,
323,PT10M34.00S,2023-03-05T19:28:22.7Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,68,62,2023-03-05T19:28:22Z,3220000,False,,,0,,L. Doncic Free Throw 1 of 2 (13 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
324,PT10M34.00S,2023-03-05T19:28:39.8Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,69,62,2023-03-05T19:28:39Z,3230000,False,,,0,,L. Doncic Free Throw 2 of 2 (14 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
325,PT10M21.00S,2023-03-05T19:28:54.2Z,3,REGULAR,3pt,Jump Shot,[],1629006,8.09789750328515,95.58823529411765,1610612756,69,62,2023-03-05T19:29:05Z,3240000,False,-228.0,24.0,1,left,MISS J. Okogie 3PT,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,,,22.91,Missed,,,,,,,,,,,,,,,,
326,PT10M18.00S,2023-03-05T19:28:57.2Z,3,REGULAR,rebound,defensive,[],202681,,,1610612742,69,62,2023-03-05T19:29:05Z,3250000,False,,,0,,K. Irving REBOUND (Off:2 Def:1),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,,,,,,,,,325.0,3.0,1.0,2.0,,,,,,,,
327,PT10M13.00S,2023-03-05T19:29:02.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629029,77.7431011826544,88.97058823529412,1610612742,69,62,2023-03-05T19:29:08Z,3260000,False,195.0,157.0,1,right,MISS L. Doncic 25' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,25.01,Missed,,,,,,,,,,,,,,,,
328,PT10M10.00S,2023-03-05T19:29:05.1Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,69,62,2023-03-05T19:29:08Z,3270000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,,,327.0,2.0,2.0,0.0,,,,,,,,
329,PT10M06.00S,2023-03-05T19:29:09.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,6.389618922470433,45.34313725490196,1610612756,69,64,2023-03-05T19:29:15Z,3280000,False,23.0,8.0,1,left,D. Booker running finger roll Layup (21 PTS),[1626164],1610612756.0,PHX,running finger roll,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,2.45,Made,21.0,,,,,,,,,,,,,,,
330,PT09M48.00S,2023-03-05T19:29:27.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,85.23324572930355,52.20588235294118,1610612742,69,64,2023-03-05T19:29:32Z,3290000,False,11.0,86.0,1,right,MISS K. Irving 8' floating Shot,[202681],1610612742.0,DAL,floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,8.7,Missed,,,,,,,,,,,,,,,,
331,PT09M45.00S,2023-03-05T19:29:30.4Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,69,64,2023-03-05T19:29:32Z,3300000,False,,,0,,D. Ayton REBOUND (Off:1 Def:9),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,330.0,10.0,9.0,1.0,,,,,,,,
332,PT09M37.00S,2023-03-05T19:29:38.5Z,3,REGULAR,3pt,Jump Shot,[],1629006,6.1268068331143235,97.05882352941177,1610612756,69,64,2023-03-05T19:29:44Z,3310000,False,-235.0,5.0,1,left,MISS J. Okogie 3PT,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,,,23.54,Missed,,,,,,,,,,,,,,,,
333,PT09M33.00S,2023-03-05T19:29:42.5Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,69,64,2023-03-05T19:29:44Z,3320000,False,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Left Corner 3,24+ Left,,,,,,,,,332.0,2.0,2.0,0.0,,,,,,,,
334,PT09M24.00S,2023-03-05T19:29:51.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,83.78777923784494,56.127450980392155,1610612742,69,64,2023-03-05T19:29:56Z,3330000,False,31.0,100.0,1,right,MISS L. Doncic 10' turnaround Shot,[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,10.45,Missed,,,,,,,,,,,,,,,,
335,PT09M21.00S,2023-03-05T19:29:54.1Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,69,64,2023-03-05T19:29:56Z,3340000,False,,,0,,D. Ayton REBOUND (Off:1 Def:10),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,334.0,11.0,10.0,1.0,,,,,,,,
336,PT09M13.00S,2023-03-05T19:30:02.3Z,3,REGULAR,2pt,Jump Shot,[],201142,20.97568988173456,28.431372549019606,1610612756,69,64,2023-03-05T19:30:08Z,3350000,False,108.0,145.0,1,left,MISS K. Durant 18' Jump Shot,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,18.04,Missed,,,,,,,,,,,,,,,,
337,PT09M07.00S,2023-03-05T19:30:08.3Z,3,REGULAR,rebound,offensive,[],1629006,,,1610612756,69,64,2023-03-05T19:30:08Z,3360000,False,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Right Center,,,,,,,,,336.0,1.0,0.0,1.0,,,,,,,,
