actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
514,PT09M45.00S,2022-11-03T02:25:46.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,6.258212877792378,51.470588235294116,1610612762,80,82,2022-11-03T02:31:09Z,5060000,-7.0,6.0,1,left,J. Vanderbilt cutting Layup (13 PTS) (J. Clarkson 6 AST),"[1629020, 203903]",1610612762.0,UTA,cutting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,0.97,Made,13.0,J. Clarkson,203903.0,6.0,,,,,,,,,,,,,,
516,PT09M34.00S,2022-11-03T02:25:56.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,90.62089356110381,54.166666666666664,1610612742,80,82,2022-11-03T02:26:02Z,5080000,21.0,36.0,1,right,MISS S. Dinwiddie turnaround fadeaway Shot,[203915],1610612742.0,DAL,turnaround fadeaway,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,,,,,,,
517,PT09M33.00S,2022-11-03T02:25:57.8Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612762,80,82,2022-11-03T02:26:02Z,5090000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:3),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,516.0,5.0,3.0,2.0,,,,,
519,PT09M31.00S,2022-11-03T02:26:03.4Z,4,REGULAR,substitution,out,[],1627736,,,1610612762,80,82,2022-11-03T02:26:21Z,5110000,,,0,,SUB out: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M31.00S,2022-11-03T02:26:03.4Z,4,REGULAR,substitution,out,[],200752,,,1610612762,80,82,2022-11-03T02:26:21Z,5120000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M31.00S,2022-11-03T02:26:03.4Z,4,REGULAR,substitution,in,[],1629012,,,1610612762,80,82,2022-11-03T02:26:21Z,5130000,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M31.00S,2022-11-03T02:26:03.4Z,4,REGULAR,substitution,in,[],203482,,,1610612762,80,82,2022-11-03T02:26:21Z,5140000,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M21.00S,2022-11-03T02:26:30.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203482,7.440867279894875,41.42156862745098,1610612762,80,84,2022-11-03T02:26:41Z,5150000,43.0,17.0,1,left,K. Olynyk driving Layup (6 PTS) (J. Vanderbilt 3 AST),"[203482, 1629020]",1610612762.0,UTA,driving,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,4.63,Made,6.0,J. Vanderbilt,1629020.0,3.0,,,,,,,,,,,,,,
525,PT09M03.00S,2022-11-03T02:26:47.9Z,4,REGULAR,3pt,Jump Shot,[],1626174,72.35545335085413,17.892156862745097,1610612742,83,84,2022-11-03T02:26:51Z,5170000,-161.0,207.0,1,right,C. Wood 26' 3PT  (19 PTS) (S. Dinwiddie 3 AST),"[1626174, 203915]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,26.22,Made,19.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,
527,PT08M38.00S,2022-11-03T02:27:13.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629020,11.12023653088042,41.66666666666667,1610612762,83,84,2022-11-03T02:27:22Z,5190000,42.0,52.0,1,left,MISS J. Vanderbilt 6' driving floating Shot,[1629020],1610612762.0,UTA,driving floating,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,6.67,Missed,,,,,,,,,,,,,,,,,,
528,PT08M35.00S,2022-11-03T02:27:16.3Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,83,84,2022-11-03T02:27:22Z,5200000,,,0,,M. Kleber REBOUND (Off:0 Def:5),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,527.0,5.0,5.0,0.0,,,,,
530,PT08M30.00S,2022-11-03T02:27:22.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203915,71.56701708278581,22.058823529411764,1610612742,83,84,2022-11-03T02:35:31Z,5210000,-140.0,215.0,1,right,MISS S. Dinwiddie 25' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
531,PT08M28.00S,2022-11-03T02:27:24.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,83,84,2022-11-03T02:27:31Z,5220000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,530.0,,,,,,,,
532,PT08M28.00S,2022-11-03T02:27:28.8Z,4,REGULAR,foul,personal,[],1630182,,,1610612762,83,84,2022-11-03T02:27:40Z,5230000,,,0,,J. Green loose ball personal FOUL (2 PF),"[1630182, 203482]",1610612742.0,DAL,loose ball,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,202053.0,2.0,0.0,Olynyk,203482.0,,,,,,,,,
534,PT08M28.00S,2022-11-03T02:27:34.7Z,4,REGULAR,substitution,out,[],1628467,,,1610612762,83,84,2022-11-03T02:27:43Z,5250000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M28.00S,2022-11-03T02:27:34.7Z,4,REGULAR,substitution,in,[],203939,,,1610612762,83,84,2022-11-03T02:27:43Z,5260000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M19.00S,2022-11-03T02:27:57.7Z,4,REGULAR,3pt,Jump Shot,[],203903,28.728646517739815,24.019607843137255,1610612762,83,84,2022-11-03T02:36:31Z,5270000,130.0,218.0,1,left,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,25.33,Missed,,,,,,,,,,,,,,,,,,
537,PT08M16.00S,2022-11-03T02:28:00.7Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,83,84,2022-11-03T02:28:02Z,5280000,,,0,,C. Wood REBOUND (Off:2 Def:8),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,536.0,10.0,8.0,2.0,,,,,
538,PT08M07.00S,2022-11-03T02:28:15.5Z,4,REGULAR,foul,technical,['1freethrow'],1629020,,,1610612742,83,84,2022-11-03T02:28:21Z,5290000,,,0,,J. Vanderbilt defensive-3-second technical FOUL (1 Tech),[1629020],1610612762.0,UTA,defensive-3-second,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,202053.0,0.0,1.0,,,,,,,,,,,
539,PT08M07.00S,2022-11-03T02:28:33.8Z,4,REGULAR,freethrow,1 of 1,[],203493,,,1610612742,83,84,2022-11-03T02:28:33Z,5300000,,,0,,MISS R. Bullock technical Free Throw 1 of 1,[203493],1610612742.0,DAL,technical,,,Bullock,R. Bullock,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
540,PT08M07.00S,2022-11-03T02:28:33.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,83,84,2022-11-03T02:28:33Z,5310000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,539.0,,,,,,,,
541,PT08M05.00S,2022-11-03T02:28:47.9Z,4,REGULAR,turnover,bad pass,[],203493,,,1610612742,83,84,2022-11-03T02:28:52Z,5320000,,,0,,R. Bullock bad pass TURNOVER (1 TO),"[203493, 1629012]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Sexton,1629012.0,,
542,PT08M05.00S,2022-11-03T02:28:47.9Z,4,REGULAR,steal,,[],1629012,,,1610612762,83,84,2022-11-03T02:28:49Z,5330000,,,0,,C. Sexton STEAL (2 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
543,PT07M58.00S,2022-11-03T02:28:54.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203903,11.908672798948752,29.901960784313726,1610612762,83,84,2022-11-03T02:37:22Z,5340000,100.0,59.0,1,left,MISS J. Clarkson 11' pullup Shot,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Right,11.67,Missed,,,,,,,,,,,,,,,,,,
544,PT07M55.00S,2022-11-03T02:28:57.5Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,83,84,2022-11-03T02:28:58Z,5350000,,,0,,D. Powell REBOUND (Off:2 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,543.0,5.0,3.0,2.0,,,,,
545,PT07M48.00S,2022-11-03T02:29:03.8Z,4,REGULAR,3pt,Jump Shot,[],1630182,93.9060446780552,4.901960784313726,1610612742,86,84,2022-11-03T02:29:08Z,5360000,-225.0,5.0,1,right,J. Green 3PT  (6 PTS) (S. Dinwiddie 4 AST),"[1630182, 203915]",1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,22.56,Made,6.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,,,,,
547,PT07M23.00S,2022-11-03T02:29:32.5Z,4,REGULAR,turnover,out-of-bounds,[],1629020,,,1610612762,86,84,2022-11-03T02:29:39Z,5380000,,,0,,J. Vanderbilt step out-of-bounds TURNOVER (2 TO),[1629020],1610612762.0,UTA,step,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Right,,,,,,,202041.0,,,,,,,,,2.0,,,,
548,PT07M23.00S,2022-11-03T02:29:41.4Z,4,REGULAR,substitution,out,[],1629659,,,1610612742,86,84,2022-11-03T02:29:50Z,5390000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M23.00S,2022-11-03T02:29:41.4Z,4,REGULAR,substitution,in,[],201144,,,1610612742,86,84,2022-11-03T02:29:50Z,5400000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT06M59.00S,2022-11-03T02:30:16.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203915,71.82982917214193,78.92156862745098,1610612742,89,84,2022-11-03T02:30:22Z,5410000,145.0,212.0,1,right,S. Dinwiddie 25' 3PT step back (15 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,25.69,Made,15.0,,,,,,,,,,,,,,,,,
552,PT06M34.00S,2022-11-03T02:30:53.3Z,4,REGULAR,2pt,Jump Shot,[],201144,4.418528252299605,8.57843137254902,1610612762,89,86,2022-11-03T02:30:57Z,5430000,207.0,-11.0,1,left,M. Conley 20' Jump Shot (11 PTS) (J. Clarkson 7 AST),"[201144, 203903]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Right,20.74,Made,11.0,J. Clarkson,203903.0,7.0,,,,,,,,,,,,,,
554,PT06M05.00S,2022-11-03T02:31:23.3Z,4,REGULAR,2pt,Jump Shot,[],203915,92.32917214191852,31.61764705882353,1610612742,89,86,2022-11-03T02:39:59Z,5450000,-92.0,20.0,1,right,MISS S. Dinwiddie 9' fadeaway Shot,[203915],1610612742.0,DAL,fadeaway,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,9.4,Missed,,,,,,,,,,,,,,,,,,
555,PT06M04.00S,2022-11-03T02:31:28.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,89,86,2022-11-03T02:31:28Z,5460000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,554.0,,,,,,,,
557,PT06M04.00S,2022-11-03T02:31:33.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,89,86,2022-11-03T02:31:33Z,5480000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M04.00S,2022-11-03T02:33:59.1Z,4,REGULAR,substitution,out,[],1630182,,,1610612762,89,86,2022-11-03T02:34:18Z,5490000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M04.00S,2022-11-03T02:33:59.1Z,4,REGULAR,substitution,out,[],1629020,,,1610612762,89,86,2022-11-03T02:34:18Z,5500000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M04.00S,2022-11-03T02:33:59.1Z,4,REGULAR,substitution,in,[],1629029,,,1610612762,89,86,2022-11-03T02:34:18Z,5510000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M04.00S,2022-11-03T02:33:59.1Z,4,REGULAR,substitution,in,[],1628374,,,1610612762,89,86,2022-11-03T02:34:18Z,5520000,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M49.00S,2022-11-03T02:34:44.1Z,4,REGULAR,turnover,palming,[],203903,,,1610612762,89,86,2022-11-03T02:34:56Z,5530000,,,0,,J. Clarkson palming TURNOVER (4 TO),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Center,,,,,,,202053.0,,,,,,,,,4.0,,,,
563,PT05M27.00S,2022-11-03T02:35:18.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203915,92.72339027595268,96.81372549019608,1610612742,92,86,2022-11-03T02:35:22Z,5540000,234.0,16.0,1,right,S. Dinwiddie 3PT  (18 PTS) (L. Doncic 10 AST),"[203915, 1629029]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,23.46,Made,18.0,L. Doncic,1629029.0,10.0,,,,,,,,,,,,,,
565,PT05M15.00S,2022-11-03T02:35:31.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,6.521024967148489,53.92156862745098,1610612762,92,88,2022-11-03T02:35:36Z,5560000,-20.0,9.0,1,left,C. Sexton driving Layup (13 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.15,Made,13.0,,,,,,,,,,,,,,,,,
566,PT04M58.00S,2022-11-03T02:35:47.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,92.59198423127464,51.9607843137255,1610612742,94,88,2022-11-03T02:35:57Z,5570000,10.0,17.0,1,right,C. Wood Layup (21 PTS) (L. Doncic 11 AST),"[1626174, 1629029]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,1.97,Made,21.0,L. Doncic,1629029.0,11.0,,,,,,,,,,,,,,
568,PT04M42.00S,2022-11-03T02:36:02.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,16.63929040735874,40.68627450980392,1610612762,94,90,2022-11-03T02:36:07Z,5590000,47.0,104.0,1,left,C. Sexton 11' turnaround Jump Shot (15 PTS) (K. Olynyk 4 AST),"[1629012, 203482]",1610612762.0,UTA,turnaround,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,11.39,Made,15.0,K. Olynyk,203482.0,4.0,,,,,,,,,,,,,,
570,PT04M28.00S,2022-11-03T02:36:20.5Z,4,REGULAR,foul,personal,[],203482,,,1610612742,94,90,2022-11-03T02:36:46Z,5610000,,,0,,K. Olynyk personal FOUL (5 PF),"[203482, 1626174]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,,,,,,,202053.0,5.0,0.0,Wood,1626174.0,,,,,,,,,
572,PT04M28.00S,2022-11-03T02:36:32.3Z,4,REGULAR,substitution,out,[],203482,,,1610612742,94,90,2022-11-03T02:36:41Z,5630000,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT04M28.00S,2022-11-03T02:36:32.3Z,4,REGULAR,substitution,in,[],1629020,,,1610612742,94,90,2022-11-03T02:36:41Z,5640000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT04M19.00S,2022-11-03T02:36:54.9Z,4,REGULAR,foul,personal,[],203903,,,1610612742,94,90,2022-11-03T02:37:12Z,5650000,,,0,,J. Clarkson personal FOUL (3 PF),"[203903, 1629029]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Center,,,,,,,202053.0,3.0,0.0,Doncic,1629029.0,,,,,,,,,
576,PT04M19.00S,2022-11-03T02:36:59.5Z,4,REGULAR,substitution,out,[],1626174,,,1610612742,94,90,2022-11-03T02:37:08Z,5670000,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT04M19.00S,2022-11-03T02:36:59.5Z,4,REGULAR,substitution,in,[],1627827,,,1610612742,94,90,2022-11-03T02:37:08Z,5680000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M06.00S,2022-11-03T02:37:24.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,83.39356110381078,38.48039215686275,1610612742,96,90,2022-11-03T02:37:29Z,5690000,-58.0,104.0,1,right,L. Doncic 11' turnaround fadeaway Jump Shot (31 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,11.85,Made,31.0,,,,,,,,,,,,,,,,,
579,PT03M45.00S,2022-11-03T02:37:44.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,5.469776609724048,55.14705882352941,1610612762,96,92,2022-11-03T02:37:49Z,5700000,-26.0,-1.0,1,left,J. Vanderbilt cutting Layup (15 PTS) (M. Conley 7 AST),"[1629020, 201144]",1610612762.0,UTA,cutting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,2.57,Made,15.0,M. Conley,201144.0,7.0,,,,,,,,,,,,,,
581,PT03M21.00S,2022-11-03T02:38:09.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203939,92.59198423127464,58.333333333333336,1610612742,96,92,2022-11-03T02:41:56Z,5720000,42.0,17.0,1,right,MISS D. Powell driving Layup,[203939],1610612742.0,DAL,driving,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,4.51,Missed,,,,,,,,,,,,,,,,,,
582,PT03M19.00S,2022-11-03T02:38:11.5Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,96,92,2022-11-03T02:38:13Z,5730000,,,0,,L. Markkanen REBOUND (Off:0 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,581.0,6.0,6.0,0.0,,,,,
583,PT03M14.00S,2022-11-03T02:38:16.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,33.722076215505915,46.81372549019608,1610612762,96,92,2022-11-03T02:38:21Z,5740000,16.0,264.0,1,left,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,26.5,Missed,,,,,,,,,,,,,,,,,,
584,PT03M10.00S,2022-11-03T02:38:20.4Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,96,92,2022-11-03T02:38:21Z,5750000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:3),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,583.0,4.0,3.0,1.0,,,,,
585,PT02M55.00S,2022-11-03T02:38:34.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,86.67871222076215,50.73529411764706,1610612742,98,92,2022-11-03T02:38:44Z,5760000,4.0,73.0,1,right,L. Doncic 7' floating Jump Shot (33 PTS),[1629029],1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,7.28,Made,33.0,,,,,,,,,,,,,,,,,
586,PT02M44.00S,2022-11-03T02:38:45.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,18.610381077529567,48.77450980392157,1610612762,98,92,2022-11-03T02:42:48Z,5770000,6.0,122.0,1,left,MISS C. Sexton 12' pullup Shot,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,12.26,Missed,,,,,,,,,,,,,,,,,,
587,PT02M43.00S,2022-11-03T02:38:47.6Z,4,REGULAR,rebound,offensive,[],1629020,,,1610612762,98,92,2022-11-03T02:38:47Z,5780000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:3),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,586.0,6.0,3.0,3.0,,,,,
588,PT02M40.00S,2022-11-03T02:38:49.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203903,6.783837056504599,56.372549019607845,1610612762,98,92,2022-11-03T02:43:09Z,5790000,-32.0,11.0,1,left,MISS J. Clarkson floating Shot,[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
589,PT02M37.00S,2022-11-03T02:38:52.7Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,98,92,2022-11-03T02:38:52Z,5800000,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,588.0,5.0,5.0,0.0,,,,,
590,PT02M26.00S,2022-11-03T02:39:04.0Z,4,REGULAR,3pt,Jump Shot,[],1627827,94.1688567674113,5.147058823529411,1610612742,98,92,2022-11-03T02:39:12Z,5810000,-224.0,2.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
591,PT02M24.00S,2022-11-03T02:39:06.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,98,92,2022-11-03T02:39:12Z,5820000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,590.0,,,,,,,,
593,PT02M24.00S,2022-11-03T02:39:13.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,98,92,2022-11-03T02:39:13Z,5840000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT02M24.00S,2022-11-03T02:41:36.2Z,4,REGULAR,substitution,out,[],203939,,,1610612742,98,92,2022-11-03T02:41:58Z,5850000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT02M24.00S,2022-11-03T02:41:36.2Z,4,REGULAR,substitution,in,[],1628467,,,1610612742,98,92,2022-11-03T02:41:58Z,5860000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT02M15.00S,2022-11-03T02:42:18.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203915,71.30420499342969,74.01960784313727,1610612742,98,92,2022-11-03T02:42:22Z,5870000,120.0,217.0,1,right,MISS S. Dinwiddie 24' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,24.82,Missed,,,,,,,,,,,,,,,,,,
597,PT02M12.00S,2022-11-03T02:42:21.7Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,98,92,2022-11-03T02:42:22Z,5880000,,,0,,J. Clarkson REBOUND (Off:2 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,596.0,5.0,3.0,2.0,,,,,
598,PT02M07.00S,2022-11-03T02:42:25.9Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],203903,6.652431011826544,33.33333333333333,1610612762,98,94,2022-11-03T02:42:39Z,5890000,83.0,10.0,1,left,J. Clarkson 8' running Jump Shot (22 PTS),[203903],1610612762.0,UTA,running,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Right,8.39,Made,22.0,,,,,,,,,,,,,,,,,
599,PT01M49.00S,2022-11-03T02:42:45.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,93.38042049934296,58.08823529411765,1610612742,100,94,2022-11-03T02:42:51Z,5900000,40.0,10.0,1,right,S. Dinwiddie driving floating bank Jump Shot (20 PTS),[203915],1610612742.0,DAL,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,4.15,Made,20.0,,,,,,,,,,,,,,,,,
600,PT01M34.00S,2022-11-03T02:43:04.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,6.783837056504599,48.529411764705884,1610612762,100,96,2022-11-03T02:43:10Z,5910000,7.0,11.0,1,left,C. Sexton driving finger roll Layup (17 PTS),[1629012],1610612762.0,UTA,driving finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.35,Made,17.0,,,,,,,,,,,,,,,,,
