actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
167,PT09M30.00S,2022-11-16T02:09:00.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630182,,,1610612742,33,15,2022-11-16T02:09:21Z,1670000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
168,PT09M30.00S,2022-11-16T02:09:00.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,33,15,2022-11-16T02:09:21Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,167.0,,,,,,,,,,,,,
169,PT09M30.00S,2022-11-16T02:09:01.5Z,2,REGULAR,substitution,out,[],202322,,,1610612742,33,15,2022-11-16T02:09:13Z,1690000,False,,,0,,SUB out: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT09M30.00S,2022-11-16T02:09:01.5Z,2,REGULAR,substitution,in,[],202704,,,1610612742,33,15,2022-11-16T02:09:13Z,1700000,False,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT09M30.00S,2022-11-16T02:09:00.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630182,,,1610612742,33,15,2022-11-16T02:09:21Z,1710000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
172,PT09M27.00S,2022-11-16T02:09:03.0Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,33,15,2022-11-16T02:09:21Z,1720000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,171.0,2.0,2.0,0.0,,,,,,,,,,
173,PT09M03.00S,2022-11-16T02:09:41.5Z,2,REGULAR,3pt,Jump Shot,[],201587,84.83902759526939,4.6568627450980395,1610612746,33,18,2022-11-16T02:09:47Z,1730000,False,-227.0,90.0,1,right,N. Batum 24' 3PT  (3 PTS) (N. Powell 1 AST),"[201587, 1626181]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left,24.39,Made,3.0,,,,,,,,,,,,,N. Powell,1626181.0,1.0,,
175,PT08M38.00S,2022-11-16T02:10:06.2Z,2,REGULAR,3pt,Jump Shot,[],1628467,30.436925098554536,72.05882352941177,1610612742,33,18,2022-11-16T02:10:23Z,1750000,False,-110.0,234.0,1,left,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
176,PT08M37.00S,2022-11-16T02:10:07.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,33,18,2022-11-16T02:10:23Z,1760000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,175.0,,,,,,,,,,,,,
178,PT08M25.00S,2022-11-16T02:10:43.7Z,2,REGULAR,foul,personal,[],1630182,,,1610612746,33,18,2022-11-16T02:11:03Z,1780000,False,,,0,,J. Green personal FOUL (1 PF),"[1630182, 1627826]",1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628954.0,1.0,0.0,Zubac,1627826.0,,,,,
180,PT08M19.00S,2022-11-16T02:11:08.5Z,2,REGULAR,3pt,Jump Shot,[],1626181,67.88764783180025,40.68627450980392,1610612746,33,18,2022-11-16T02:11:14Z,1800000,False,-47.0,249.0,1,right,MISS N. Powell 25' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,25.37,Missed,,,,,,,,,,,,,,,,,,
181,PT08M16.00S,2022-11-16T02:11:11.5Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,33,18,2022-11-16T02:11:14Z,1810000,False,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Center,,,,,,,180.0,3.0,3.0,0.0,,,,,,,,,,
182,PT08M00.00S,2022-11-16T02:11:27.4Z,2,REGULAR,turnover,bad pass,[],1626174,,,1610612742,33,18,2022-11-16T02:11:37Z,1820000,False,,,0,,C. Wood bad pass TURNOVER (1 TO),"[1626174, 202704]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,8-16 Right,,,,1.0,Jackson,202704.0,,,,,,,,,,,,,,
183,PT08M00.00S,2022-11-16T02:11:27.4Z,2,REGULAR,steal,,[],202704,,,1610612746,33,18,2022-11-16T02:11:30Z,1830000,False,,,0,,R. Jackson STEAL (1 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
184,PT07M57.00S,2022-11-16T02:11:33.1Z,2,REGULAR,turnover,traveling,[],202704,,,1610612746,33,18,2022-11-16T02:11:47Z,1840000,False,,,0,,R. Jackson traveling TURNOVER (2 TO),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,2.0,,,,,,,201638.0,,,,,,,,,
185,PT07M57.00S,2022-11-16T02:11:44.3Z,2,REGULAR,substitution,out,[],1626181,,,1610612742,33,18,2022-11-16T02:12:26Z,1850000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT07M57.00S,2022-11-16T02:11:44.3Z,2,REGULAR,substitution,in,[],202694,,,1610612742,33,18,2022-11-16T02:12:26Z,1860000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT07M57.00S,2022-11-16T02:12:32.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,33,18,2022-11-16T02:12:36Z,1870000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT07M57.00S,2022-11-16T02:12:56.5Z,2,REGULAR,substitution,out,[],1628467,,,1610612742,33,18,2022-11-16T02:15:25Z,1880000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT07M57.00S,2022-11-16T02:12:56.5Z,2,REGULAR,substitution,in,[],203939,,,1610612742,33,18,2022-11-16T02:15:25Z,1890000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT07M40.00S,2022-11-16T02:15:39.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203501,15.719448094612352,62.254901960784316,1610612742,33,18,2022-11-16T02:15:45Z,1900000,False,-61.0,95.0,1,left,MISS T. Hardaway Jr. 11' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Left,11.33,Missed,,,,,,,,,,,,,,,,,,
191,PT07M38.00S,2022-11-16T02:15:41.6Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,33,18,2022-11-16T02:15:45Z,1910000,False,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,190.0,5.0,4.0,1.0,,,,,,,,,,
192,PT07M22.00S,2022-11-16T02:15:57.8Z,2,REGULAR,3pt,Jump Shot,[],201587,72.88107752956637,19.362745098039216,1610612746,33,21,2022-11-16T02:16:08Z,1920000,False,-153.0,202.0,1,right,N. Batum 25' 3PT  (6 PTS) (M. Morris Sr. 2 AST),"[201587, 202694]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,25.38,Made,6.0,,,,,,,,,,,,,M. Morris Sr.,202694.0,2.0,,
194,PT07M03.00S,2022-11-16T02:16:17.0Z,2,REGULAR,2pt,Jump Shot,[],1626174,24.392247043363994,38.72549019607843,1610612742,35,21,2022-11-16T02:16:25Z,1940000,False,56.0,177.0,1,left,C. Wood 18' Jump Shot (9 PTS) (T. Hardaway Jr. 2 AST),"[1626174, 203501]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Center,18.56,Made,9.0,,,,,,,,,,,,,T. Hardaway Jr.,203501.0,2.0,,
196,PT06M45.00S,2022-11-16T02:16:38.2Z,2,REGULAR,foul,offensive,[],1627826,,,1610612746,35,21,2022-11-16T02:16:47Z,1960000,False,,,0,,I. Zubac off-the-ball offensive FOUL (2 PF),"[1627826, 1630182]",1610612746.0,LAC,off-the-ball,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1628954.0,2.0,0.0,Green,1630182.0,,,,,
198,PT06M45.00S,2022-11-16T02:16:38.2Z,2,REGULAR,turnover,offensive foul,[],1627826,,,1610612746,35,21,2022-11-16T02:16:38Z,1980000,False,,,0,,I. Zubac offensive foul TURNOVER (1 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Right Center,,,,1.0,,,,,,,1628954.0,,,,,,,,,
199,PT06M45.00S,2022-11-16T02:16:45.6Z,2,REGULAR,substitution,out,[],1630182,,,1610612742,35,21,2022-11-16T02:17:24Z,1990000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT06M45.00S,2022-11-16T02:16:45.6Z,2,REGULAR,substitution,out,[],203501,,,1610612742,35,21,2022-11-16T02:17:24Z,2000000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT06M45.00S,2022-11-16T02:16:45.6Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,35,21,2022-11-16T02:17:24Z,2020000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT06M45.00S,2022-11-16T02:16:45.6Z,2,REGULAR,substitution,in,[],203493,,,1610612742,35,21,2022-11-16T02:17:24Z,2030000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT06M45.00S,2022-11-16T02:16:45.6Z,2,REGULAR,substitution,in,[],202331,,,1610612742,35,21,2022-11-16T02:17:24Z,2040000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M45.00S,2022-11-16T02:16:45.6Z,2,REGULAR,substitution,out,[],1629611,,,1610612742,35,21,2022-11-16T02:17:42Z,2045000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT06M20.00S,2022-11-16T02:17:28.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,22.158344283837057,87.25490196078431,1610612742,38,21,2022-11-16T02:17:35Z,2050000,False,-186.0,156.0,1,left,C. Wood 24' 3PT  (12 PTS) (S. Dinwiddie 3 AST),"[1626174, 203915]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,24.29,Made,12.0,,,,,,,,,,,,,S. Dinwiddie,203915.0,3.0,,
208,PT06M08.00S,2022-11-16T02:17:42.0Z,2,REGULAR,foul,offensive,[],202331,,,1610612746,38,21,2022-11-16T02:18:12Z,2070000,False,,,0,,P. George offensive FOUL (1 PF),"[202331, 203939]",1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200832.0,1.0,0.0,Powell,203939.0,,,,,
210,PT06M08.00S,2022-11-16T02:17:42.0Z,2,REGULAR,turnover,offensive foul,[],202331,,,1610612746,38,21,2022-11-16T02:17:42Z,2090000,False,,,0,,P. George offensive foul TURNOVER (3 TO),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,3.0,,,,,,,200832.0,,,,,,,,,
212,PT06M08.00S,2022-11-16T02:19:07.8Z,2,REGULAR,substitution,out,[],203915,,,1610612742,38,21,2022-11-16T02:19:28Z,2110000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M08.00S,2022-11-16T02:19:07.8Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,38,21,2022-11-16T02:19:28Z,2120000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT05M59.00S,2022-11-16T02:19:40.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,8.886333771353483,41.911764705882355,1610612742,40,21,2022-11-16T02:19:47Z,2130000,False,40.0,31.0,1,left,L. Doncic driving Layup (14 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,5.09,Made,14.0,,,,,,,,,,,,,,,,,
215,PT05M41.00S,2022-11-16T02:20:01.9Z,2,REGULAR,foul,personal,[],203939,,,1610612746,40,21,2022-11-16T02:20:35Z,2140000,False,,,0,,D. Powell personal FOUL (1 PF),"[203939, 1627826]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628954.0,1.0,0.0,Zubac,1627826.0,,,,,
217,PT05M41.00S,2022-11-16T02:20:17.9Z,2,REGULAR,substitution,out,[],202704,,,1610612746,40,21,2022-11-16T02:20:23Z,2160000,False,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT05M41.00S,2022-11-16T02:20:17.9Z,2,REGULAR,substitution,in,[],1629599,,,1610612746,40,21,2022-11-16T02:20:23Z,2170000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT05M35.00S,2022-11-16T02:20:34.6Z,2,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,40,21,2022-11-16T02:20:39Z,2180000,False,,,0,,P. George bad pass out-of-bounds TURNOVER (4 TO),[202331],1610612746.0,LAC,bad pass,,,George,P. George,,,,,Mid-Range,16-24 Center,,,,4.0,,,,,,,1628954.0,,,,,,,,,
220,PT05M22.00S,2022-11-16T02:20:53.9Z,2,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612742,40,21,2022-11-16T02:21:03Z,2190000,False,,,0,,I. Zubac shooting personal FOUL (3 PF) (Doncic 2 FT),"[1627826, 1629029]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200832.0,3.0,0.0,Doncic,1629029.0,,,,,
222,PT05M22.00S,2022-11-16T02:21:31.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629029,,,1610612742,41,21,2022-11-16T02:21:31Z,2210000,False,,,0,,L. Doncic Free Throw 1 of 2 (15 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
223,PT05M22.00S,2022-11-16T02:21:32.4Z,2,REGULAR,substitution,out,[],1627826,,,1610612742,41,21,2022-11-16T02:21:49Z,2220000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M22.00S,2022-11-16T02:21:32.4Z,2,REGULAR,substitution,in,[],203496,,,1610612742,41,21,2022-11-16T02:21:49Z,2230000,False,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M22.00S,2022-11-16T02:21:59.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629029,,,1610612742,42,21,2022-11-16T02:21:59Z,2240000,False,,,0,,L. Doncic Free Throw 2 of 2 (16 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
226,PT05M03.00S,2022-11-16T02:22:21.3Z,2,REGULAR,turnover,lost ball,[],201587,,,1610612746,42,21,2022-11-16T02:22:31Z,2250000,False,,,0,,N. Batum lost ball TURNOVER (1 TO),"[201587, 1627827]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,8-16 Center,,,,1.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,
227,PT05M03.00S,2022-11-16T02:22:21.3Z,2,REGULAR,steal,,[],1627827,,,1610612742,42,21,2022-11-16T02:22:25Z,2260000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
228,PT04M58.00S,2022-11-16T02:22:27.8Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203939,6.389618922470433,46.32352941176471,1610612742,42,21,2022-11-16T02:34:53Z,2270000,False,18.0,8.0,1,left,MISS D. Powell alley-oop DUNK,[203939],1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
229,PT04M57.00S,2022-11-16T02:22:28.8Z,2,REGULAR,rebound,offensive,[],203493,,,1610612742,42,21,2022-11-16T02:34:53Z,2280000,False,,,0,,R. Bullock REBOUND (Off:1 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,,,,,228.0,3.0,2.0,1.0,,,,,,,,,,
230,PT04M53.00S,2022-11-16T02:22:34.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626174,5.206964520367937,41.66666666666667,1610612742,44,21,2022-11-16T02:35:36Z,2290000,False,42.0,-4.0,1,left,C. Wood cutting Layup (14 PTS) (R. Bullock 1 AST),"[1626174, 203493]",1610612742.0,DAL,cutting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,4.19,Made,14.0,,,,,,,,,,,,,R. Bullock,203493.0,1.0,,
232,PT04M37.00S,2022-11-16T02:22:47.7Z,2,REGULAR,3pt,Jump Shot,[],203496,85.10183968462549,95.34313725490196,1610612746,44,24,2022-11-16T02:22:53Z,2310000,False,227.0,88.0,1,right,R. Covington 24' 3PT  (3 PTS) (A. Coffey 1 AST),"[203496, 1629599]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,Right Corner 3,24+ Right,24.3,Made,3.0,,,,,,,,,,,,,A. Coffey,1629599.0,1.0,,
234,PT04M19.00S,2022-11-16T02:23:05.2Z,2,REGULAR,3pt,Jump Shot,[],1627827,13.61695137976347,3.431372549019608,1610612742,44,24,2022-11-16T02:23:10Z,2330000,False,233.0,75.0,1,left,MISS D. Finney-Smith 24' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,24.47,Missed,,,,,,,,,,,,,,,,,,
235,PT04M16.00S,2022-11-16T02:23:08.2Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,44,24,2022-11-16T02:23:10Z,2340000,False,,,0,,R. Covington REBOUND (Off:0 Def:1),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Right Corner 3,24+ Right,,,,,,,234.0,1.0,1.0,0.0,,,,,,,,,,
236,PT04M06.00S,2022-11-16T02:23:18.3Z,2,REGULAR,3pt,Jump Shot,[],203496,69.46452036793693,69.6078431372549,1610612746,44,24,2022-11-16T02:23:24Z,2350000,False,98.0,235.0,1,right,MISS R. Covington 25' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
237,PT04M03.00S,2022-11-16T02:23:21.3Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,44,24,2022-11-16T02:23:24Z,2360000,False,,,0,,C. Wood REBOUND (Off:0 Def:4),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,,,,,,,236.0,4.0,4.0,0.0,,,,,,,,,,
238,PT03M56.00S,2022-11-16T02:23:30.4Z,2,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612742,44,24,2022-11-16T02:23:43Z,2370000,False,,,0,,A. Coffey shooting personal FOUL (1 PF) (Doncic 2 FT),"[1629599, 1629029]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628954.0,1.0,0.0,Doncic,1629029.0,,,,,
240,PT03M56.00S,2022-11-16T02:24:03.7Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,45,24,2022-11-16T02:24:03Z,2390000,False,,,0,,L. Doncic Free Throw 1 of 2 (17 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
241,PT03M56.00S,2022-11-16T02:24:04.8Z,2,REGULAR,substitution,out,[],203939,,,1610612742,45,24,2022-11-16T02:24:14Z,2400000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT03M56.00S,2022-11-16T02:24:04.8Z,2,REGULAR,substitution,in,[],203915,,,1610612742,45,24,2022-11-16T02:24:14Z,2410000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT03M56.00S,2022-11-16T02:24:32.1Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,46,24,2022-11-16T02:24:32Z,2420000,False,,,0,,L. Doncic Free Throw 2 of 2 (18 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
255,PT03M38.00S,2022-11-16T02:24:54.1Z,2,REGULAR,turnover,out-of-bounds,[],203496,,,1610612746,46,24,2022-11-16T02:26:55Z,2445000,False,,,0,,R. Covington lost ball out-of-bounds TURNOVER (1 TO),[203496],1610612746.0,LAC,lost ball,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,,,,,,,1628954.0,,,,,,,,,
247,PT03M38.00S,2022-11-16T02:25:06.7Z,2,REGULAR,turnover,out-of-bounds,[],1626174,,,1610612742,46,24,2022-11-16T02:25:18Z,2460000,False,,,0,,C. Wood bad pass out-of-bounds TURNOVER (2 TO),[1626174],1610612742.0,DAL,bad pass,,,Wood,C. Wood,,,,,Mid-Range,8-16 Right,,,,2.0,,,,,,,1628954.0,,,,,,,,,
248,PT03M23.00S,2022-11-16T02:25:34.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201587,80.89684625492772,8.823529411764707,1610612746,46,27,2022-11-16T02:25:38Z,2470000,False,-206.0,127.0,1,right,N. Batum 24' 3PT  (9 PTS) (M. Morris Sr. 3 AST),"[201587, 202694]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,24.2,Made,9.0,,,,,,,,,,,,,M. Morris Sr.,202694.0,3.0,,
250,PT03M09.00S,2022-11-16T02:25:47.9Z,2,REGULAR,3pt,Jump Shot,[],1627827,31.09395532194481,27.450980392156865,1610612742,49,27,2022-11-16T02:25:51Z,2490000,False,113.0,240.0,1,left,D. Finney-Smith 26' 3PT  (9 PTS) (S. Dinwiddie 4 AST),"[1627827, 203915]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,26.5,Made,9.0,,,,,,,,,,,,,S. Dinwiddie,203915.0,4.0,,
252,PT02M52.00S,2022-11-16T02:26:07.7Z,2,REGULAR,foul,personal,[],1629029,,,1610612746,49,27,2022-11-16T02:28:38Z,2510000,False,,,0,,L. Doncic personal FOUL (1 PF),"[1629029, 202331]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1628954.0,1.0,0.0,George,202331.0,,,,,
254,PT02M52.00S,2022-11-16T02:26:24.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,49,27,2022-11-16T02:26:29Z,2530000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT02M52.00S,2022-11-16T02:26:48.1Z,2,REGULAR,substitution,out,[],1626174,,,1610612746,49,27,2022-11-16T02:29:10Z,2540000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT02M52.00S,2022-11-16T02:26:48.1Z,2,REGULAR,substitution,in,[],1628467,,,1610612746,49,27,2022-11-16T02:29:10Z,2550000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT02M46.00S,2022-11-16T02:29:26.8Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612746,49,27,2022-11-16T02:29:33Z,2560000,False,,,0,,P. George bad pass TURNOVER (5 TO),"[202331, 1629029]",1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Right,,,,5.0,Doncic,1629029.0,,,,,,,,,,,,,,
259,PT02M46.00S,2022-11-16T02:29:26.8Z,2,REGULAR,steal,,[],1629029,,,1610612742,49,27,2022-11-16T02:29:28Z,2570000,False,,,0,,L. Doncic STEAL (2 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
260,PT02M46.00S,2022-11-16T02:29:31.5Z,2,REGULAR,foul,personal,[],203496,,,1610612742,49,27,2022-11-16T02:29:39Z,2580000,False,,,0,,R. Covington personal FOUL (1 PF),"[203496, 1629029]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201638.0,1.0,0.0,Doncic,1629029.0,,,,,
