actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
515,PT00M58.80S,2025-11-23T19:47:35.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203083,84.1819973718791,52.20588235294118,1610612755,88,95,2025-11-23T19:47:45Z,5070000,False,11.0,96.0,1,right,A. Drummond 9' floating Jump Shot (10 PTS) (P. George 5 AST),"[203083, 202331]",1610612755.0,PHI,floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Drummond,A. Drummond,,,,9.68,Made,10.0,P. George,202331.0,5.0,,,,,,,,,
517,PT00M46.70S,2025-11-23T19:47:50.1Z,3,REGULAR,3pt,Jump Shot,[],1630696,36.08738501971091,47.794117647058826,1610612748,88,95,2025-11-23T19:47:57Z,5090000,False,11.0,287.0,1,left,MISS D. Smith 28' 3PT,[1630696],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Smith,D. Smith,,,,28.69,Missed,,,,,,,,,,,,,
518,PT00M45.10S,2025-11-23T19:47:54.5Z,3,REGULAR,rebound,offensive,[],1642352,,,1610612748,88,95,2025-11-23T19:47:54Z,5100000,False,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1642352],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Johnson,K. Johnson,,,,,,,,,,517.0,1.0,0.0,1.0,,,,,
519,PT00M45.10S,2025-11-23T19:47:54.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642352,5.590000152587891,50.0,1610612748,88,97,2025-11-23T19:47:54Z,5110000,False,0.0,0.0,1,left,K. Johnson tip DUNK (4 PTS),[1642352],1610612748.0,MIA,tip,,,,,,Mid-Range,8-16 Left,,,,Johnson,K. Johnson,,,,0.0,Made,4.0,,,,,,,,,,,,
520,PT00M37.20S,2025-11-23T19:48:03.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.64323258869908,52.69607843137255,1610612755,90,97,2025-11-23T19:50:08Z,5120000,False,13.0,7.0,1,right,T. Maxey driving finger roll Layup (25 PTS) (J. McCain 1 AST),"[1630178, 1642272]",1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,Maxey,T. Maxey,,,,1.53,Made,25.0,J. McCain,1642272.0,1.0,,,,,,,,,
522,PT00M32.00S,2025-11-23T19:48:10.8Z,3,REGULAR,3pt,Jump Shot,[],1631323,25.04927726675427,14.705882352941178,1610612748,90,97,2025-11-23T19:48:26Z,5140000,False,176.0,183.0,1,left,MISS S. Fontecchio 25' 3PT,[1631323],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,Fontecchio,S. Fontecchio,,,,25.42,Missed,,,,,,,,,,,,,
523,PT00M32.00S,2025-11-23T19:48:10.8Z,3,REGULAR,rebound,offensive,[],1642276,,,1610612748,90,97,2025-11-23T19:48:26Z,5150000,False,,,0,,K. Ware REBOUND (Off:8 Def:7),[1642276],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,Ware,K. Ware,,,,,,,,,,522.0,15.0,7.0,8.0,,,,,
524,PT00M19.70S,2025-11-23T19:48:24.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630696,5.863994743758213,46.81372549019608,1610612748,90,99,2025-11-23T19:48:28Z,5160000,False,16.0,3.0,1,left,D. Smith driving finger roll Layup (6 PTS),[1630696],1610612748.0,MIA,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,Smith,D. Smith,,,,1.61,Made,6.0,,,,,,,,,,,,
525,PT00M04.30S,2025-11-23T19:48:41.8Z,3,REGULAR,3pt,Jump Shot,[],203083,89.04402102496715,4.411764705882353,1610612755,93,99,2025-11-23T19:48:46Z,5170000,False,-228.0,50.0,1,right,A. Drummond 3PT  (13 PTS) (T. Watford 5 AST),"[203083, 1630570]",1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,,Drummond,A. Drummond,,,,23.34,Made,13.0,T. Watford,1630570.0,5.0,,,,,,,,,
527,PT00M00.40S,2025-11-23T19:48:52.0Z,3,REGULAR,3pt,Jump Shot,[],1631323,33.196452036793694,42.15686274509804,1610612748,93,99,2025-11-23T19:49:08Z,5190000,False,39.0,260.0,1,left,MISS S. Fontecchio 26' pullup 3PT - blocked,"[1631323, 202331]",1610612748.0,MIA,pullup,,,,,,Above the Break 3,24+ Center,,,,Fontecchio,S. Fontecchio,,,,26.24,Missed,,,,,,,,,George,202331.0,,,
528,PT00M00.40S,2025-11-23T19:48:52.0Z,3,REGULAR,block,,[],202331,,,1610612748,93,99,2025-11-23T19:48:56Z,5200000,False,,,0,,P. George BLOCK (1 BLK),[202331],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,George,P. George,,,,,,,,,,,,,,,,,,
529,PT00M00.10S,2025-11-23T19:48:52.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,93,99,2025-11-23T19:49:08Z,5210000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,527.0,,,,,,,,
530,PT00M00.00S,2025-11-23T19:49:05.5Z,3,REGULAR,period,end,[],0,,,1610612748,93,99,2025-11-23T19:49:05Z,5220000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2025-11-23T19:50:30.9Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612748,93,99,2025-11-23T19:51:24Z,5230000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2025-11-23T19:50:30.9Z,4,REGULAR,substitution,out,['startperiod'],202331,,,1610612748,93,99,2025-11-23T19:51:24Z,5240000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2025-11-23T19:50:30.9Z,4,REGULAR,substitution,in,['startperiod'],1629656,,,1610612748,93,99,2025-11-23T19:51:24Z,5250000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2025-11-23T19:50:30.9Z,4,REGULAR,substitution,in,['startperiod'],1642348,,,1610612748,93,99,2025-11-23T19:51:24Z,5260000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,,,,,,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2025-11-23T19:51:34.4Z,4,REGULAR,period,start,[],0,,,1610612755,93,99,2025-11-23T19:51:34Z,5270000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT11M43.00S,2025-11-23T19:51:51.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642272,86.5473061760841,43.627450980392155,1610612755,93,99,2025-11-23T19:51:57Z,5280000,False,-32.0,74.0,1,right,MISS J. McCain 8' driving floating bank Shot,[1642272],1610612755.0,PHI,driving floating bank,,,,,,In The Paint (Non-RA),8-16 Center,,,,McCain,J. McCain,,,,8.06,Missed,,,,,,,,,,,,,
537,PT11M40.00S,2025-11-23T19:51:54.4Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,93,99,2025-11-23T19:51:57Z,5290000,False,,,0,,K. Ware REBOUND (Off:8 Def:8),[1642276],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Ware,K. Ware,,,,,,,,,,536.0,16.0,8.0,8.0,,,,,
538,PT11M30.00S,2025-11-23T19:52:03.9Z,4,REGULAR,foul,offensive,[],1631170,,,1610612748,93,99,2025-11-23T19:53:04Z,5300000,False,,,0,,J. Jaquez Jr. offensive FOUL (3 PF),"[1631170, 1629656]",1610612748.0,MIA,,,,,,,Mid-Range,16-24 Center,202007.0,3.0,0.0,Jaquez Jr.,J. Jaquez Jr.,Grimes,1629656.0,,,,,,,,,,,,,,,,
540,PT11M30.00S,2025-11-23T19:52:03.9Z,4,REGULAR,turnover,offensive foul,[],1631170,,,1610612748,93,99,2025-11-23T19:52:03Z,5320000,False,,,0,,J. Jaquez Jr. offensive foul TURNOVER (3 TO),[1631170],1610612748.0,MIA,,,,,,,Mid-Range,16-24 Center,202007.0,,,Jaquez Jr.,J. Jaquez Jr.,,,3.0,,,,,,,,,,,,,,,
541,PT11M19.00S,2025-11-23T19:52:26.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,71.30420499342969,20.098039215686274,1610612755,93,99,2025-11-23T19:52:32Z,5330000,False,-150.0,217.0,1,right,MISS Q. Grimes 26' 3PT,[1629656],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Grimes,Q. Grimes,,,,26.37,Missed,,,,,,,,,,,,,
542,PT11M16.00S,2025-11-23T19:52:29.3Z,4,REGULAR,rebound,defensive,[],1630696,,,1610612748,93,99,2025-11-23T19:52:32Z,5340000,False,,,0,,D. Smith REBOUND (Off:0 Def:2),[1630696],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Smith,D. Smith,,,,,,,,,,541.0,2.0,2.0,0.0,,,,,
543,PT11M10.00S,2025-11-23T19:52:35.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642276,31.61957950065703,62.99019607843137,1610612748,93,102,2025-11-23T19:52:44Z,5350000,False,-65.0,245.0,1,left,K. Ware 25' 3PT running (18 PTS) (D. Smith 1 AST),"[1642276, 1630696]",1610612748.0,MIA,running,,,,,,Above the Break 3,24+ Center,,,,Ware,K. Ware,,,,25.32,Made,18.0,D. Smith,1630696.0,1.0,,,,,,,,,
545,PT10M53.00S,2025-11-23T19:52:52.3Z,4,REGULAR,3pt,Jump Shot,[],1642272,70.64717477003943,18.38235294117647,1610612755,96,102,2025-11-23T19:52:57Z,5370000,False,-158.0,223.0,1,right,J. McCain 27' 3PT  (13 PTS) (T. Watford 6 AST),"[1642272, 1630570]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,McCain,J. McCain,,,,27.37,Made,13.0,T. Watford,1630570.0,6.0,,,,,,,,,
547,PT10M37.00S,2025-11-23T19:53:08.2Z,4,REGULAR,3pt,Jump Shot,[],1631323,28.07161629434954,17.647058823529413,1610612748,96,102,2025-11-23T19:53:13Z,5390000,False,162.0,211.0,1,left,MISS S. Fontecchio 26' 3PT,[1631323],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,Fontecchio,S. Fontecchio,,,,26.62,Missed,,,,,,,,,,,,,
548,PT10M35.00S,2025-11-23T19:53:10.2Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612755,96,102,2025-11-23T19:54:10Z,5400000,False,,,0,,T. Watford REBOUND (Off:2 Def:4),[1630570],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Watford,T. Watford,,,,,,,,,,547.0,6.0,4.0,2.0,,,,,
549,PT10M19.00S,2025-11-23T19:53:27.5Z,4,REGULAR,foul,personal,['2freethrow'],1642276,,,1610612755,96,102,2025-11-23T19:53:36Z,5410000,False,,,0,,K. Ware shooting personal FOUL (2 PF) (Drummond 2 FT),"[1642276, 203083]",1610612748.0,MIA,shooting,,,,,,Restricted Area,0-8 Center,202007.0,2.0,0.0,Ware,K. Ware,Drummond,203083.0,,,,,,,,,,,,,,,,
551,PT10M19.00S,2025-11-23T19:53:56.3Z,4,REGULAR,freethrow,1 of 2,[],203083,,,1610612755,97,102,2025-11-23T19:53:56Z,5430000,False,,,0,,A. Drummond Free Throw 1 of 2 (14 PTS),[203083],1610612755.0,PHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,Made,14.0,,,,,,,,,,,,
552,PT10M19.00S,2025-11-23T19:53:56.3Z,4,REGULAR,freethrow,2 of 2,[],203083,,,1610612755,97,102,2025-11-23T19:54:15Z,5440000,False,,,0,,MISS A. Drummond Free Throw 2 of 2,[203083],1610612755.0,PHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,Missed,,,,,,,,,,,,,
553,PT10M17.00S,2025-11-23T19:53:58.3Z,4,REGULAR,rebound,defensive,[],1631170,,,1610612748,97,102,2025-11-23T19:54:15Z,5450000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:1),[1631170],1610612748.0,MIA,,,,,,,,,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,552.0,2.0,1.0,1.0,,,,,
554,PT10M08.00S,2025-11-23T19:54:24.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,5.995400788436268,48.77450980392157,1610612748,97,104,2025-11-23T19:54:33Z,5460000,False,6.0,4.0,1,left,K. Ware alley-oop DUNK (20 PTS) (S. Fontecchio 2 AST),"[1642276, 1631323]",1610612748.0,MIA,alley-oop,,,,,,Restricted Area,0-8 Center,,,,Ware,K. Ware,,,,0.72,Made,20.0,S. Fontecchio,1631323.0,2.0,,,,,,,,,
556,PT10M00.00S,2025-11-23T19:54:33.4Z,4,REGULAR,turnover,backcourt,[],1629656,,,1610612755,97,104,2025-11-23T19:54:42Z,5480000,False,,,0,,Q. Grimes backcourt TURNOVER (2 TO),[1629656],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,202007.0,,,Grimes,Q. Grimes,,,2.0,,,,,,,,,,,,,,,
557,PT09M49.00S,2025-11-23T19:54:59.3Z,4,REGULAR,turnover,lost ball,[],1631170,,,1610612748,97,104,2025-11-23T19:55:05Z,5490000,False,,,0,,J. Jaquez Jr. lost ball TURNOVER (4 TO),"[1631170, 1642272]",1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Jaquez Jr.,J. Jaquez Jr.,,,4.0,,,,,,,,,,,,,McCain,1642272.0,
558,PT09M49.00S,2025-11-23T19:54:59.3Z,4,REGULAR,steal,,[],1642272,,,1610612755,97,104,2025-11-23T19:55:01Z,5500000,False,,,0,,J. McCain STEAL (1 STL),[1642272],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,
559,PT09M40.00S,2025-11-23T19:55:08.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642348,94.03745072273325,45.83333333333333,1610612755,97,104,2025-11-23T19:55:16Z,5510000,False,-21.0,4.0,1,right,MISS J. Edwards driving Layup,[1642348],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,,,,Edwards,J. Edwards,,,,2.11,Missed,,,,,,,,,,,,,
560,PT09M37.00S,2025-11-23T19:55:11.0Z,4,REGULAR,rebound,offensive,[],1642348,,,1610612755,97,104,2025-11-23T19:56:22Z,5520000,False,,,0,,J. Edwards REBOUND (Off:2 Def:2),[1642348],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Edwards,J. Edwards,,,,,,,,,,559.0,4.0,2.0,2.0,,,,,
561,PT09M33.00S,2025-11-23T19:55:17.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629656,94.43166885676742,47.05882352941176,1610612755,99,104,2025-11-23T19:56:28Z,5530000,False,-15.0,0.0,1,right,Q. Grimes driving reverse Layup (13 PTS),[1629656],1610612755.0,PHI,driving reverse,,,,,,Restricted Area,0-8 Center,,,,Grimes,Q. Grimes,,,,1.47,Made,13.0,,,,,,,,,,,,
562,PT09M16.00S,2025-11-23T19:55:31.6Z,4,REGULAR,turnover,lost ball,[],1642352,,,1610612748,99,104,2025-11-23T19:55:36Z,5540000,False,,,0,,K. Johnson lost ball TURNOVER (1 TO),"[1642352, 1642348]",1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Johnson,K. Johnson,,,1.0,,,,,,,,,,,,,Edwards,1642348.0,
563,PT09M16.00S,2025-11-23T19:55:31.6Z,4,REGULAR,steal,,[],1642348,,,1610612755,99,104,2025-11-23T19:55:33Z,5550000,False,,,0,,J. Edwards STEAL (2 STL),[1642348],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,
564,PT09M12.00S,2025-11-23T19:55:36.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629656,93.51182654402102,48.529411764705884,1610612755,101,104,2025-11-23T19:55:43Z,5560000,False,-7.0,8.0,1,right,Q. Grimes running finger roll Layup (15 PTS) (T. Watford 7 AST),"[1629656, 1630570]",1610612755.0,PHI,running finger roll,,,,,,Restricted Area,0-8 Center,,,,Grimes,Q. Grimes,,,,1.13,Made,15.0,T. Watford,1630570.0,7.0,,,,,,,,,
566,PT09M12.00S,2025-11-23T19:55:42.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,101,104,2025-11-23T19:55:42Z,5580000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M57.00S,2025-11-23T19:58:52.8Z,4,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612748,101,104,2025-11-23T19:59:00Z,5590000,False,,,0,,T. Watford shooting personal FOUL (3 PF) (Jaquez Jr. 2 FT),"[1630570, 1631170]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,202007.0,3.0,0.0,Watford,T. Watford,Jaquez Jr.,1631170.0,,,,,,,,,,,,,,,,
569,PT08M57.00S,2025-11-23T19:59:14.8Z,4,REGULAR,freethrow,1 of 2,[],1631170,,,1610612748,101,104,2025-11-23T19:59:14Z,5610000,False,,,0,,MISS J. Jaquez Jr. Free Throw 1 of 2,[1631170],1610612748.0,MIA,,,,,,,,,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Missed,,,,,,,,,,,,,
570,PT08M57.00S,2025-11-23T19:59:14.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,101,104,2025-11-23T19:59:14Z,5620000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,569.0,,,,,,,,
571,PT08M57.00S,2025-11-23T19:59:18.5Z,4,REGULAR,substitution,out,[],1642352,,,1610612748,101,104,2025-11-23T19:59:24Z,5630000,False,,,0,,SUB out: K. Johnson,[1642352],1610612748.0,MIA,,,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
572,PT08M57.00S,2025-11-23T19:59:18.5Z,4,REGULAR,substitution,in,[],1641796,,,1610612748,101,104,2025-11-23T19:59:24Z,5640000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,,,,,,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,
573,PT08M57.00S,2025-11-23T19:59:36.7Z,4,REGULAR,freethrow,2 of 2,[],1631170,,,1610612748,101,105,2025-11-23T19:59:36Z,5650000,False,,,0,,J. Jaquez Jr. Free Throw 2 of 2 (15 PTS),[1631170],1610612748.0,MIA,,,,,,,,,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Made,15.0,,,,,,,,,,,,
574,PT08M41.00S,2025-11-23T19:59:55.3Z,4,REGULAR,2pt,Jump Shot,[],1642272,86.02168199737189,25.245098039215684,1610612755,101,105,2025-11-23T19:59:59Z,5660000,False,-124.0,79.0,1,right,MISS J. McCain 14' step back Shot - blocked,"[1642272, 1630696]",1610612755.0,PHI,step back,,,,,,Mid-Range,8-16 Left,,,,McCain,J. McCain,,,,14.68,Missed,,,,,,,,,Smith,1630696.0,,,
575,PT08M41.00S,2025-11-23T19:59:55.3Z,4,REGULAR,block,,[],1630696,,,1610612755,101,105,2025-11-23T19:59:57Z,5670000,False,,,0,,D. Smith BLOCK (1 BLK),[1630696],1610612748.0,MIA,,,,,,,Mid-Range,8-16 Left,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,
576,PT08M40.00S,2025-11-23T19:59:56.3Z,4,REGULAR,rebound,defensive,[],1630696,,,1610612748,101,105,2025-11-23T20:00:29Z,5680000,False,,,0,,D. Smith REBOUND (Off:0 Def:3),[1630696],1610612748.0,MIA,,,,,,,Mid-Range,8-16 Left,,,,Smith,D. Smith,,,,,,,,,,574.0,3.0,3.0,0.0,,,,,
577,PT08M37.00S,2025-11-23T20:00:00.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642276,8.360709592641262,47.794117647058826,1610612748,101,105,2025-11-23T20:01:06Z,5690000,False,11.0,26.0,1,left,MISS K. Ware running Layup - blocked,"[1642276, 1642348]",1610612748.0,MIA,running,,,,,,Restricted Area,0-8 Center,,,,Ware,K. Ware,,,,2.83,Missed,,,,,,,,,Edwards,1642348.0,,,
578,PT08M37.00S,2025-11-23T20:00:00.9Z,4,REGULAR,block,,[],1642348,,,1610612748,101,105,2025-11-23T20:00:03Z,5700000,False,,,0,,J. Edwards BLOCK (1 BLK),[1642348],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,
579,PT08M36.00S,2025-11-23T20:00:01.9Z,4,REGULAR,rebound,offensive,[],1630696,,,1610612748,101,105,2025-11-23T20:01:06Z,5710000,False,,,0,,D. Smith REBOUND (Off:1 Def:3),[1630696],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Smith,D. Smith,,,,,,,,,,577.0,4.0,3.0,1.0,,,,,
580,PT08M36.00S,2025-11-23T20:00:04.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630696,10.200394218134035,48.28431372549019,1610612748,101,105,2025-11-23T20:01:15Z,5720000,False,9.0,43.0,1,left,MISS D. Smith reverse Layup - blocked,"[1630696, 1642348]",1610612748.0,MIA,reverse,,,,,,In The Paint (Non-RA),0-8 Center,,,,Smith,D. Smith,,,,4.42,Missed,,,,,,,,,Edwards,1642348.0,,,
581,PT08M36.00S,2025-11-23T20:00:04.6Z,4,REGULAR,block,,[],1642348,,,1610612748,101,105,2025-11-23T20:00:07Z,5730000,False,,,0,,J. Edwards BLOCK (2 BLK),[1642348],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,
582,PT08M35.00S,2025-11-23T20:00:05.6Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612755,101,105,2025-11-23T20:01:15Z,5740000,False,,,0,,T. Watford REBOUND (Off:2 Def:5),[1630570],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Watford,T. Watford,,,,,,,,,,580.0,7.0,5.0,2.0,,,,,
583,PT08M28.00S,2025-11-23T20:00:09.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630570,90.88370565045992,49.50980392156863,1610612755,103,105,2025-11-23T20:01:32Z,5750000,False,-2.0,33.0,1,right,T. Watford running Layup (16 PTS),[1630570],1610612755.0,PHI,running,,,,,,Restricted Area,0-8 Center,,,,Watford,T. Watford,,,,3.33,Made,16.0,,,,,,,,,,,,
584,PT08M16.00S,2025-11-23T20:00:21.2Z,4,REGULAR,3pt,Jump Shot,[],1630696,10.33180026281209,3.6764705882352944,1610612748,103,108,2025-11-23T20:00:25Z,5760000,False,232.0,45.0,1,left,D. Smith 3PT  (9 PTS) (J. Jaquez Jr. 5 AST),"[1630696, 1631170]",1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,,,,Smith,D. Smith,,,,23.59,Made,9.0,J. Jaquez Jr.,1631170.0,5.0,,,,,,,,,
586,PT07M56.00S,2025-11-23T20:00:40.0Z,4,REGULAR,3pt,Jump Shot,[],1629656,69.46452036793693,26.225490196078432,1610612755,103,108,2025-11-23T20:00:44Z,5780000,False,-119.0,235.0,1,right,MISS Q. Grimes 26' 3PT,[1629656],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Grimes,Q. Grimes,,,,26.29,Missed,,,,,,,,,,,,,
587,PT07M53.00S,2025-11-23T20:00:43.0Z,4,REGULAR,rebound,defensive,[],1641796,,,1610612748,103,108,2025-11-23T20:00:44Z,5790000,False,,,0,,P. Larsson REBOUND (Off:0 Def:3),[1641796],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Larsson,P. Larsson,,,,,,,,,,586.0,3.0,3.0,0.0,,,,,
588,PT07M40.00S,2025-11-23T20:00:56.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,6.258212877792378,47.794117647058826,1610612748,103,110,2025-11-23T20:01:01Z,5800000,False,11.0,6.0,1,left,J. Jaquez Jr. driving finger roll Layup (17 PTS),[1631170],1610612748.0,MIA,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,Jaquez Jr.,J. Jaquez Jr.,,,,1.27,Made,17.0,,,,,,,,,,,,
589,PT07M39.00S,2025-11-23T20:01:01.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,103,110,2025-11-23T20:01:01Z,5810000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M39.00S,2025-11-23T20:03:21.3Z,4,REGULAR,substitution,out,[],1630570,,,1610612755,103,110,2025-11-23T20:03:50Z,5820000,False,,,0,,SUB out: T. Watford,[1630570],1610612755.0,PHI,,,,,,,,,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,
591,PT07M39.00S,2025-11-23T20:03:21.3Z,4,REGULAR,substitution,out,[],1642272,,,1610612755,103,110,2025-11-23T20:03:50Z,5830000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,,,,,,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,
592,PT07M39.00S,2025-11-23T20:03:21.3Z,4,REGULAR,substitution,out,[],1631323,,,1610612755,103,110,2025-11-23T20:03:50Z,5840000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,,,,,,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,
593,PT07M39.00S,2025-11-23T20:03:21.3Z,4,REGULAR,substitution,out,[],1642276,,,1610612755,103,110,2025-11-23T20:03:50Z,5850000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,,,,,,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,
594,PT07M39.00S,2025-11-23T20:03:21.3Z,4,REGULAR,substitution,in,[],1631230,,,1610612755,103,110,2025-11-23T20:03:50Z,5860000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
595,PT07M39.00S,2025-11-23T20:03:21.3Z,4,REGULAR,substitution,in,[],1630178,,,1610612755,103,110,2025-11-23T20:03:50Z,5870000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
