actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
264,PT04M46.00S,2026-03-23T23:59:07.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,73.37385019710908,15.931372549019613,1610612760,36,51,2026-03-24T00:02:03Z,2590000,False,-170.0,198.0,1,right,MISS L. Dort 26' running 3PT,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
265,PT04M40.00S,2026-03-23T23:59:13.5Z,2,REGULAR,rebound,defensive,[],1630699,,,1610612755,36,51,2026-03-23T23:59:13Z,2600000,False,,,0,,M. Beauchamp REBOUND (Off:1 Def:1),[1630699],1610612755.0,PHI,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,,,,,,,264.0,,,,,,2.0,1.0,1.0,,,,,
266,PT04M31.00S,2026-03-23T23:59:22.0Z,2,REGULAR,3pt,Jump Shot,[],1630699,33.03219448094612,73.77450980392157,1610612755,36,51,2026-03-23T23:59:25Z,2610000,False,-119.0,258.0,1,left,MISS M. Beauchamp 28' 3PT,[1630699],1610612755.0,PHI,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,28.41,Missed,,,,,,,,,,,,,,,,,,
267,PT04M29.00S,2026-03-23T23:59:24.0Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,36,51,2026-03-23T23:59:25Z,2620000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,,266.0,,,,,,3.0,3.0,0.0,,,,,
268,PT04M21.00S,2026-03-23T23:59:32.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,92.29632063074901,52.69607843137255,1610612760,36,51,2026-03-23T23:59:37Z,2630000,False,13.0,20.0,1,right,MISS J. McCain driving Layup,[1642272],1610612760.0,OKC,driving,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,2.4,Missed,,,,,,,,,,,,,,,,,,
269,PT04M17.00S,2026-03-23T23:59:36.4Z,2,REGULAR,rebound,offensive,[],1631096,,,1610612760,36,51,2026-03-23T23:59:36Z,2640000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,268.0,,,,,,4.0,3.0,1.0,,,,,
270,PT04M17.00S,2026-03-23T23:59:36.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631096,94.40999984741211,50.0,1610612760,36,53,2026-03-23T23:59:36Z,2650000,False,0.0,0.0,1,right,C. Holmgren putback Layup (7 PTS),[1631096],1610612760.0,OKC,putback,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,,
271,PT04M04.00S,2026-03-23T23:59:52.4Z,2,REGULAR,foul,offensive,[],1641737,,,1610612755,36,53,2026-03-23T23:59:59Z,2660000,False,,,0,,A. Bona offensive FOUL (1 PF),"[1641737, 1629652]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202049.0,1.0,0.0,Dort,1629652.0,,,,,,,,
273,PT04M04.00S,2026-03-23T23:59:52.4Z,2,REGULAR,turnover,offensive foul,[],1641737,,,1610612755,36,53,2026-03-23T23:59:52Z,2680000,False,,,0,,A. Bona offensive foul TURNOVER (1 TO),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202049.0,,,,,,,,,,1.0,,
275,PT04M04.00S,2026-03-23T23:59:59.9Z,2,REGULAR,substitution,out,[],1641717,,,1610612760,36,53,2026-03-24T00:00:03Z,2690000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M04.00S,2026-03-23T23:59:59.9Z,2,REGULAR,substitution,in,[],1627936,,,1610612760,36,53,2026-03-24T00:00:03Z,2700000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M03.00S,2026-03-24T00:00:19.4Z,2,REGULAR,foul,technical,['1freethrow'],203606,,,1610612760,36,53,2026-03-24T00:01:06Z,2710000,False,,,0,,TEAM foul technical,[203606],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,,,
278,PT04M03.00S,2026-03-24T00:00:42.4Z,2,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,36,54,2026-03-24T00:00:42Z,2720000,False,,,0,,S. Gilgeous-Alexander technical Free Throw 1 of 1 (9 PTS),[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
279,PT03M55.00S,2026-03-24T00:00:56.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,93.47897503285151,53.18627450980392,1610612760,36,54,2026-03-24T00:01:13Z,2730000,False,16.0,9.0,1,right,MISS S. Gilgeous-Alexander driving finger roll Layup - blocked,"[1628983, 1641737]",1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,Bona,1641737.0,,,
280,PT03M55.00S,2026-03-24T00:00:56.8Z,2,REGULAR,block,,[],1641737,,,1610612760,36,54,2026-03-24T00:00:59Z,2740000,False,,,0,,A. Bona BLOCK (2 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
281,PT03M52.00S,2026-03-24T00:00:59.8Z,2,REGULAR,rebound,defensive,[],1642348,,,1610612755,36,54,2026-03-24T00:01:13Z,2750000,False,,,0,,J. Edwards REBOUND (Off:0 Def:1),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,279.0,,,,,,1.0,1.0,0.0,,,,,
282,PT03M39.00S,2026-03-24T00:01:13.8Z,2,REGULAR,3pt,Jump Shot,[],1642845,35.00328515111694,49.01960784313726,1610612755,36,54,2026-03-24T00:01:21Z,2760000,False,5.0,277.0,1,left,MISS V. Edgecombe 27' step back 3PT,[1642845],1610612755.0,PHI,step back,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,27.65,Missed,,,,,,,,,,,,,,,,,,
283,PT03M34.00S,2026-03-24T00:01:18.8Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,36,54,2026-03-24T00:01:21Z,2770000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,,,,,282.0,,,,,,5.0,4.0,1.0,,,,,
284,PT03M24.00S,2026-03-24T00:01:28.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,91.50788436268068,36.274509803921575,1610612760,36,54,2026-03-24T00:01:32Z,2780000,False,-69.0,27.0,1,right,MISS C. Holmgren 7' turnaround fadeaway Shot,[1631096],1610612760.0,OKC,turnaround fadeaway,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,7.38,Missed,,,,,,,,,,,,,,,,,,
285,PT03M22.00S,2026-03-24T00:01:30.8Z,2,REGULAR,rebound,defensive,[],1630699,,,1610612755,36,54,2026-03-24T00:01:32Z,2790000,False,,,0,,M. Beauchamp REBOUND (Off:1 Def:2),[1630699],1610612755.0,PHI,,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,284.0,,,,,,3.0,2.0,1.0,,,,,
286,PT03M17.00S,2026-03-24T00:01:36.5Z,2,REGULAR,turnover,out-of-bounds,[],1630699,,,1610612755,36,54,2026-03-24T00:01:41Z,2800000,False,,,0,,M. Beauchamp bad pass out-of-bounds TURNOVER (2 TO),[1630699],1610612755.0,PHI,bad pass,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Center,,,,,,,,1626301.0,,,,,,,,,,2.0,,
287,PT03M10.00S,2026-03-24T00:01:55.4Z,2,REGULAR,foul,personal,['2freethrow'],1642845,,,1610612760,36,54,2026-03-24T00:02:04Z,2810000,False,,,0,,V. Edgecombe shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1642845, 1628983]",1610612755.0,PHI,shooting,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,,1626301.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,
289,PT03M10.00S,2026-03-24T00:02:21.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,36,55,2026-03-24T00:02:21Z,2830000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (10 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
290,PT03M10.00S,2026-03-24T00:02:36.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,36,56,2026-03-24T00:02:36Z,2840000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (11 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
291,PT03M00.00S,2026-03-24T00:02:53.0Z,2,REGULAR,foul,personal,[],1629652,,,1610612755,36,56,2026-03-24T00:02:59Z,2850000,False,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 1631230]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Right,,,,,,,,202049.0,1.0,0.0,Barlow,1631230.0,,,,,,,,
293,PT02M45.00S,2026-03-24T00:03:27.1Z,2,REGULAR,2pt,Jump Shot,[],1642348,27.513140604467807,50.49019607843137,1610612755,36,56,2026-03-24T00:03:32Z,2870000,False,-2.0,206.0,1,left,MISS J. Edwards 20' pullup Shot,[1642348],1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,Mid-Range,16-24 Center,20.61,Missed,,,,,,,,,,,,,,,,,,
294,PT02M40.00S,2026-03-24T00:03:32.1Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,36,56,2026-03-24T00:24:48Z,2880000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Center,,,,,,,293.0,,,,,,1.0,1.0,0.0,,,,,
295,PT02M33.00S,2026-03-24T00:03:37.8Z,2,REGULAR,3pt,Jump Shot,[],1628983,66.40932982917215,43.627450980392155,1610612760,36,56,2026-03-24T00:03:43Z,2890000,False,-32.0,263.0,1,right,MISS S. Gilgeous-Alexander 26' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,26.52,Missed,,,,,,,,,,,,,,,,,,
296,PT02M29.00S,2026-03-24T00:03:41.8Z,2,REGULAR,rebound,defensive,[],1642845,,,1610612755,36,56,2026-03-24T00:03:43Z,2900000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:4),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,,,,,,,295.0,,,,,,4.0,4.0,0.0,,,,,
297,PT02M26.00S,2026-03-24T00:03:47.7Z,2,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612755,36,56,2026-03-24T00:03:57Z,2910000,False,,,0,,A. Caruso shooting personal FOUL (1 PF) (Bona 2 FT),"[1627936, 1641737]",1610612760.0,OKC,shooting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,,1628954.0,1.0,0.0,Bona,1641737.0,,,,,,,,
299,PT02M26.00S,2026-03-24T00:04:17.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641737,,,1610612755,36,56,2026-03-24T00:04:17Z,2930000,False,,,0,,MISS A. Bona Free Throw 1 of 2,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
300,PT02M26.00S,2026-03-24T00:04:17.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,36,56,2026-03-24T00:04:17Z,2940000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,299.0,,,,,,,,,,,,,
301,PT02M26.00S,2026-03-24T00:04:21.3Z,2,REGULAR,substitution,out,[],1642272,,,1610612755,36,56,2026-03-24T00:04:25Z,2950000,False,,,0,,SUB out: J. McCain,[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M26.00S,2026-03-24T00:04:21.3Z,2,REGULAR,substitution,in,[],1631119,,,1610612755,36,56,2026-03-24T00:04:25Z,2960000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M26.00S,2026-03-24T00:04:17.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641737,,,1610612755,36,56,2026-03-24T00:05:04Z,2970000,False,,,0,,MISS A. Bona Free Throw 2 of 2,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
304,PT02M24.00S,2026-03-24T00:04:19.8Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,36,56,2026-03-24T00:05:04Z,2980000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:5),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,303.0,,,,,,6.0,5.0,1.0,,,,,
305,PT02M04.00S,2026-03-24T00:05:23.4Z,2,REGULAR,3pt,Jump Shot,[],1631119,95.31865965834429,5.637254901960787,1610612760,36,59,2026-03-24T00:05:27Z,2990000,False,-222.0,-8.0,1,right,J. Williams 3PT  (6 PTS) (S. Gilgeous-Alexander 2 AST),"[1631119, 1628983]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,22.2,Made,6.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,,,,,
307,PT01M49.00S,2026-03-24T00:05:37.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,15.949408672798953,58.82352941176471,1610612755,38,59,2026-03-24T00:05:41Z,3010000,False,-44.0,97.0,1,left,V. Edgecombe 10' pullup Jump Shot (10 PTS),[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,10.69,Made,10.0,,,,,,,,,,,,,,,,,
308,PT01M35.00S,2026-03-24T00:05:50.9Z,2,REGULAR,3pt,Jump Shot,[],1631119,92.69053876478318,2.941176470588232,1610612760,38,62,2026-03-24T00:05:54Z,3020000,False,-235.0,16.0,1,right,J. Williams 3PT  (9 PTS) (A. Caruso 2 AST),"[1631119, 1627936]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,23.59,Made,9.0,A. Caruso,1627936.0,2.0,,,,,,,,,,,,,,
310,PT01M20.00S,2026-03-24T00:06:06.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630699,18.7089356110381,48.0392156862745,1610612755,40,62,2026-03-24T00:06:10Z,3040000,False,10.0,123.0,1,left,M. Beauchamp 12' turnaround fadeaway Jump Shot (5 PTS) (V. Edgecombe 3 AST),"[1630699, 1642845]",1610612755.0,PHI,turnaround fadeaway,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),8-16 Center,12.38,Made,5.0,V. Edgecombe,1642845.0,3.0,,,,,,,,,,,,,,
312,PT01M02.00S,2026-03-24T00:06:24.1Z,2,REGULAR,3pt,Jump Shot,[],1627936,89.53679369250986,96.32352941176471,1610612760,40,62,2026-03-24T00:06:28Z,3060000,False,232.0,46.0,1,right,MISS A. Caruso 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,,
313,PT00M59.50S,2026-03-24T00:06:26.6Z,2,REGULAR,rebound,defensive,[],1641737,,,1610612755,40,62,2026-03-24T00:06:28Z,3070000,False,,,0,,A. Bona REBOUND (Off:2 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Right Corner 3,24+ Right,,,,,,,312.0,,,,,,3.0,1.0,2.0,,,,,
314,PT00M55.90S,2026-03-24T00:06:30.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642845,28.56438896189225,18.872549019607845,1610612755,43,62,2026-03-24T00:06:36Z,3080000,False,156.0,216.0,1,left,V. Edgecombe 26' 3PT running pullup (13 PTS) (J. Edwards 1 AST),"[1642845, 1642348]",1610612755.0,PHI,running pullup,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,26.62,Made,13.0,J. Edwards,1642348.0,1.0,,,,,,,,,,,,,,
316,PT00M36.90S,2026-03-24T00:06:55.7Z,2,REGULAR,3pt,Jump Shot,[],1631096,74.55650459921156,87.00980392156862,1610612760,43,62,2026-03-24T00:06:59Z,3100000,False,185.0,187.0,1,right,MISS C. Holmgren 26' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,26.28,Missed,,,,,,,,,,,,,,,,,,
317,PT00M33.70S,2026-03-24T00:06:58.9Z,2,REGULAR,rebound,defensive,[],1642845,,,1610612755,43,62,2026-03-24T00:06:59Z,3110000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:5),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,,,,316.0,,,,,,5.0,5.0,0.0,,,,,
318,PT00M28.00S,2026-03-24T00:07:04.7Z,2,REGULAR,3pt,Jump Shot,[],1642845,32.50657030223391,73.0392156862745,1610612755,43,62,2026-03-24T00:07:08Z,3120000,False,-115.0,253.0,1,left,MISS V. Edgecombe 27' pullup 3PT,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,27.81,Missed,,,,,,,,,,,,,,,,,,
319,PT00M25.00S,2026-03-24T00:07:07.7Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,43,62,2026-03-24T00:07:08Z,3130000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,,318.0,,,,,,7.0,6.0,1.0,,,,,
320,PT00M08.50S,2026-03-24T00:07:24.2Z,2,REGULAR,3pt,Jump Shot,[],1631119,94.53022339027595,3.67647058823529,1610612760,43,65,2026-03-24T00:07:28Z,3140000,False,-232.0,-1.0,1,right,J. Williams 3PT  (12 PTS) (C. Holmgren 3 AST),"[1631119, 1631096]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,23.16,Made,12.0,C. Holmgren,1631096.0,3.0,,,,,,,,,,,,,,
322,PT00M00.30S,2026-03-24T00:07:37.0Z,2,REGULAR,2pt,Jump Shot,[],1630699,26.461892247043366,61.51960784313725,1610612755,43,65,2026-03-24T00:07:42Z,3160000,False,-58.0,196.0,1,left,MISS M. Beauchamp 20' pullup Shot,[1630699],1610612755.0,PHI,pullup,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,16-24 Center,20.45,Missed,,,,,,,,,,,,,,,,,,
323,PT00M00.30S,2026-03-24T00:07:37.0Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612760,43,65,2026-03-24T00:07:42Z,3170000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Center,,,,,,,322.0,,,,,,1.0,1.0,0.0,,,,,
324,PT00M00.00S,2026-03-24T00:07:47.9Z,2,REGULAR,period,end,[],0,,,1610612760,43,65,2026-03-24T00:07:47Z,3180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2026-03-24T00:22:53.2Z,3,REGULAR,substitution,out,['startperiod'],1641737,,,1610612760,43,65,2026-03-24T00:23:10Z,3190000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2026-03-24T00:22:53.2Z,3,REGULAR,substitution,out,['startperiod'],1627936,,,1610612760,43,65,2026-03-24T00:23:10Z,3200000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2026-03-24T00:22:53.2Z,3,REGULAR,substitution,out,['startperiod'],1631119,,,1610612760,43,65,2026-03-24T00:23:10Z,3210000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2026-03-24T00:22:53.2Z,3,REGULAR,substitution,in,['startperiod'],203083,,,1610612760,43,65,2026-03-24T00:23:10Z,3220000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2026-03-24T00:22:53.2Z,3,REGULAR,substitution,in,['startperiod'],1628392,,,1610612760,43,65,2026-03-24T00:23:10Z,3230000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2026-03-24T00:22:53.2Z,3,REGULAR,substitution,in,['startperiod'],1631114,,,1610612760,43,65,2026-03-24T00:23:10Z,3240000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2026-03-24T00:23:05.5Z,3,REGULAR,period,start,[],0,,,1610612755,43,65,2026-03-24T00:23:11Z,3250000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M45.00S,2026-03-24T00:23:19.1Z,3,REGULAR,3pt,Jump Shot,[],1630699,65.88370565045992,29.166666666666657,1610612755,43,65,2026-03-24T00:23:29Z,3260000,False,-104.0,268.0,1,right,MISS M. Beauchamp 28' 3PT,[1630699],1610612755.0,PHI,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,28.77,Missed,,,,,,,,,,,,,,,,,,
333,PT11M43.00S,2026-03-24T00:23:22.1Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,43,65,2026-03-24T00:23:22Z,3270000,False,,,0,,A. Drummond REBOUND (Off:1 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,332.0,,,,,,2.0,1.0,1.0,,,,,
334,PT11M40.00S,2026-03-24T00:23:24.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203083,91.11366622864652,50.245098039215684,1610612755,43,65,2026-03-24T00:23:33Z,3280000,False,1.0,31.0,1,right,MISS A. Drummond Jump Shot - blocked,"[203083, 1631096]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,,Holmgren,1631096.0,,,
335,PT11M40.00S,2026-03-24T00:23:24.6Z,3,REGULAR,block,,[],1631096,,,1610612755,43,65,2026-03-24T00:23:26Z,3290000,False,,,0,,C. Holmgren BLOCK (5 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
336,PT11M37.00S,2026-03-24T00:23:27.6Z,3,REGULAR,rebound,offensive,[],1631230,,,1610612755,43,65,2026-03-24T00:23:33Z,3300000,False,,,0,,D. Barlow REBOUND (Off:1 Def:3),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,334.0,,,,,,4.0,3.0,1.0,,,,,
337,PT11M34.00S,2026-03-24T00:23:29.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642348,81.38961892247043,96.32352941176471,1610612755,46,65,2026-03-24T00:23:37Z,3310000,False,232.0,122.0,1,right,J. Edwards 26' 3PT  (6 PTS) (D. Barlow 2 AST),"[1642348, 1631230]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,26.2,Made,6.0,D. Barlow,1631230.0,2.0,,,,,,,,,,,,,,
339,PT11M20.00S,2026-03-24T00:23:43.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631114,6.8823915900131425,52.69607843137255,1610612760,46,65,2026-03-24T00:23:50Z,3330000,False,-13.0,12.0,1,left,MISS J. Williams driving DUNK,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
340,PT11M20.00S,2026-03-24T00:23:43.7Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612760,46,65,2026-03-24T00:23:50Z,3340000,False,,,0,,I. Hartenstein REBOUND (Off:4 Def:3),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,339.0,,,,,,7.0,3.0,4.0,,,,,
341,PT11M16.00S,2026-03-24T00:23:48.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,5.590000152587891,50.0,1610612760,46,67,2026-03-24T00:23:48Z,3350000,False,0.0,0.0,1,left,I. Hartenstein putback Layup (8 PTS),[1628392],1610612760.0,OKC,putback,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
342,PT10M59.00S,2026-03-24T00:24:05.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642348,90.19382391590013,49.26470588235294,1610612755,48,67,2026-03-24T00:24:09Z,3360000,False,-4.0,40.0,1,right,J. Edwards driving finger roll Layup (8 PTS) (A. Drummond 2 AST),"[1642348, 203083]",1610612755.0,PHI,driving finger roll,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,3.99,Made,8.0,A. Drummond,203083.0,2.0,,,,,,,,,,,,,,
