actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
428,PT05M20.00S,2025-11-20T01:37:43.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631230,,,1610612761,71,77,2025-11-20T01:37:51Z,4230000,False,,,0,,D. Barlow shooting personal FOUL (2 PF) (Poeltl 2 FT),"[1631230, 1627751]",1610612755.0,PHI,shooting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204059.0,2.0,0.0,Poeltl,1627751.0,,,
430,PT05M20.00S,2025-11-20T01:38:08.9Z,3,REGULAR,freethrow,1 of 2,[],1627751,,,1610612761,71,78,2025-11-20T01:38:08Z,4250000,False,,,0,,J. Poeltl Free Throw 1 of 2 (13 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,Made,,,,13.0,,,,,,,,,,,
431,PT05M20.00S,2025-11-20T01:38:10.6Z,3,REGULAR,substitution,out,[],1630193,,,1610612761,71,78,2025-11-20T01:38:16Z,4260000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M20.00S,2025-11-20T01:38:10.6Z,3,REGULAR,substitution,in,[],1641711,,,1610612761,71,78,2025-11-20T01:38:16Z,4270000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M20.00S,2025-11-20T01:38:31.7Z,3,REGULAR,freethrow,2 of 2,[],1627751,,,1610612761,71,79,2025-11-20T01:38:31Z,4280000,False,,,0,,J. Poeltl Free Throw 2 of 2 (14 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,Made,,,,14.0,,,,,,,,,,,
434,PT05M10.00S,2025-11-20T01:38:47.1Z,3,REGULAR,foul,personal,[],1627751,,,1610612755,71,79,2025-11-20T01:38:57Z,4290000,False,,,0,,J. Poeltl personal FOUL (3 PF),"[1627751, 1630178]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1201.0,3.0,0.0,Maxey,1630178.0,,,
436,PT05M02.00S,2025-11-20T01:39:12.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.82194480946123,53.92156862745098,1610612755,73,79,2025-11-20T01:39:17Z,4310000,False,20.0,15.0,1,right,T. Maxey driving finger roll Layup (19 PTS) (J. Edwards 2 AST),"[1630178, 1642348]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,2.47,Made,,,,19.0,J. Edwards,1642348.0,2.0,,,,,,,,
438,PT04M51.00S,2025-11-20T01:39:23.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.356767411300922,48.0392156862745,1610612761,73,81,2025-11-20T01:39:27Z,4330000,False,10.0,7.0,1,left,J. Poeltl cutting Layup (16 PTS) (S. Barnes 4 AST),"[1627751, 1630567]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,1.22,Made,,,,16.0,S. Barnes,1630567.0,4.0,,,,,,,,
440,PT04M30.00S,2025-11-20T01:39:45.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642348,87.56570302233902,52.450980392156865,1610612755,73,81,2025-11-20T01:39:52Z,4350000,False,12.0,64.0,1,right,MISS J. Edwards 6' driving floating Shot,[1642348],1610612755.0,PHI,driving floating,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,6.56,Missed,,,,,,,,,,,,,,,
441,PT04M30.00S,2025-11-20T01:39:45.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,73,81,2025-11-20T01:39:52Z,4360000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,440.0,,,,,,,,,,,,
442,PT04M30.00S,2025-11-20T01:39:49.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642348,,,1610612761,73,81,2025-11-20T01:40:07Z,4370000,False,,,0,,J. Edwards loose ball personal FOUL (2 PF) (Poeltl 2 FT),"[1642348, 1627751]",1610612755.0,PHI,loose ball,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204059.0,2.0,0.0,Poeltl,1627751.0,,,
444,PT04M30.00S,2025-11-20T01:40:23.1Z,3,REGULAR,freethrow,1 of 2,[],1627751,,,1610612761,73,81,2025-11-20T01:40:23Z,4390000,False,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
445,PT04M30.00S,2025-11-20T01:40:23.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,73,81,2025-11-20T01:40:23Z,4400000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,444.0,,,,,,,,,,,,
446,PT04M30.00S,2025-11-20T01:40:25.0Z,3,REGULAR,substitution,out,[],203083,,,1610612761,73,81,2025-11-20T01:40:38Z,4410000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M30.00S,2025-11-20T01:40:25.0Z,3,REGULAR,substitution,out,[],1631230,,,1610612761,73,81,2025-11-20T01:40:38Z,4420000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M30.00S,2025-11-20T01:40:25.0Z,3,REGULAR,substitution,out,[],1629628,,,1610612761,73,81,2025-11-20T01:40:38Z,4430000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M30.00S,2025-11-20T01:40:25.0Z,3,REGULAR,substitution,in,[],1630570,,,1610612761,73,81,2025-11-20T01:40:38Z,4440000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M30.00S,2025-11-20T01:40:25.0Z,3,REGULAR,substitution,in,[],1631133,,,1610612761,73,81,2025-11-20T01:40:38Z,4450000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M30.00S,2025-11-20T01:40:25.0Z,3,REGULAR,substitution,in,[],1642266,,,1610612761,73,81,2025-11-20T01:40:38Z,4460000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M30.00S,2025-11-20T01:40:23.1Z,3,REGULAR,freethrow,2 of 2,[],1627751,,,1610612761,73,82,2025-11-20T01:43:47Z,4470000,False,,,0,,J. Poeltl Free Throw 2 of 2 (17 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,Made,,,,17.0,,,,,,,,,,,
453,PT04M16.00S,2025-11-20T01:41:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,94.92444152431011,54.411764705882355,1610612755,75,82,2025-11-20T01:41:13Z,4480000,False,22.0,-5.0,1,right,T. Maxey driving finger roll Layup (21 PTS) (T. Watford 2 AST),"[1630178, 1630570]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,2.26,Made,,,,21.0,T. Watford,1630570.0,2.0,,,,,,,,
455,PT04M05.00S,2025-11-20T01:41:19.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642347,5.568331143232584,46.32352941176471,1610612761,75,82,2025-11-20T01:41:25Z,4500000,False,18.0,0.0,1,left,MISS J. Shead driving Layup - blocked,"[1642347, 1631133]",1610612761.0,TOR,driving,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,1.84,Missed,Walker,1631133.0,,,,,,,,,,,,,
456,PT04M05.00S,2025-11-20T01:41:19.7Z,3,REGULAR,block,,[],1631133,,,1610612761,75,82,2025-11-20T01:41:22Z,4510000,False,,,0,,J. Walker BLOCK (1 BLK),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
457,PT04M05.00S,2025-11-20T01:41:19.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,75,82,2025-11-20T01:41:25Z,4520000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,455.0,,,,,,,,,,,,
459,PT04M05.00S,2025-11-20T01:41:26.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,75,82,2025-11-20T01:41:26Z,4540000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M05.00S,2025-11-20T01:43:48.1Z,3,REGULAR,substitution,out,[],1627751,,,1610612761,75,82,2025-11-20T01:43:52Z,4550000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M05.00S,2025-11-20T01:43:48.1Z,3,REGULAR,substitution,in,[],1630572,,,1610612761,75,82,2025-11-20T01:43:52Z,4560000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M02.00S,2025-11-20T01:44:25.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,11.48160315374507,53.431372549019606,1610612761,75,82,2025-11-20T01:44:32Z,4570000,False,-17.0,55.0,1,left,MISS S. Barnes cutting Layup,[1630567],1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,5.8,Missed,,,,,,,,,,,,,,,
463,PT03M55.00S,2025-11-20T01:44:32.2Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,75,82,2025-11-20T01:44:32Z,4580000,False,,,0,,S. Barnes REBOUND (Off:2 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,462.0,,,,,,,,,,6.0,4.0,2.0
464,PT03M55.00S,2025-11-20T01:44:31.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630567,5.590000152587891,50.0,1610612761,75,82,2025-11-20T01:44:34Z,4590000,False,0.0,0.0,1,left,MISS S. Barnes putback Layup,[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
465,PT03M55.00S,2025-11-20T01:44:31.7Z,3,REGULAR,rebound,defensive,[],1642348,,,1610612755,75,82,2025-11-20T01:44:34Z,4600000,False,,,0,,J. Edwards REBOUND (Off:1 Def:1),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,464.0,,,,,,,,,,2.0,1.0,1.0
466,PT03M52.00S,2025-11-20T01:44:35.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642272,82.57227332457293,50.245098039215684,1610612755,75,82,2025-11-20T01:50:09Z,4610000,False,1.0,111.0,1,right,MISS J. McCain 11' running finger roll Layup,[1642272],1610612755.0,PHI,running finger roll,,,McCain,J. McCain,,,,,In The Paint (Non-RA),8-16 Center,,,,11.13,Missed,,,,,,,,,,,,,,,
467,PT03M52.00S,2025-11-20T01:44:35.2Z,3,REGULAR,rebound,offensive,[],1631133,,,1610612755,75,82,2025-11-20T01:44:41Z,4620000,False,,,0,,J. Walker REBOUND (Off:2 Def:2),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,466.0,,,,,,,,,,4.0,2.0,2.0
468,PT03M52.00S,2025-11-20T01:44:41.1Z,3,REGULAR,turnover,out-of-bounds,[],1631133,,,1610612755,75,82,2025-11-20T01:44:47Z,4630000,False,,,0,,J. Walker step out-of-bounds TURNOVER (1 TO),[1631133],1610612755.0,PHI,step,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,,,1151.0,,,,,,,
469,PT03M44.00S,2025-11-20T01:44:50.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642266,30.27266754270697,26.470588235294116,1610612761,75,85,2025-11-20T01:44:56Z,4640000,False,118.0,232.0,1,left,J. Walter 26' 3PT  (8 PTS) (J. Shead 4 AST),"[1642266, 1642347]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Right Center,,,,26.02,Made,,,,8.0,J. Shead,1642347.0,4.0,,,,,,,,
471,PT03M19.00S,2025-11-20T01:45:15.1Z,3,REGULAR,3pt,Jump Shot,[],1630178,68.64323258869908,30.14705882352942,1610612755,78,85,2025-11-20T01:45:22Z,4660000,False,-99.0,242.0,1,right,T. Maxey 26' 3PT step back (24 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,26.19,Made,,,,24.0,,,,,,,,,,,
472,PT03M02.00S,2025-11-20T01:45:34.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1641711,7.539421813403408,47.79411764705882,1610612761,78,87,2025-11-20T01:45:49Z,4670000,False,11.0,18.0,1,left,G. Dick driving reverse Layup (4 PTS) (J. Walter 1 AST),"[1641711, 1642266]",1610612761.0,TOR,driving reverse,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,2.14,Made,,,,4.0,J. Walter,1642266.0,1.0,,,,,,,,
474,PT03M02.00S,2025-11-20T01:45:37.2Z,3,REGULAR,violation,defensive goaltending,[],1631133,,,1610612761,78,87,2025-11-20T01:52:11Z,4690000,False,,,0,,J. Walker defensive goaltending VIOLATION,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,204059.0,,,,,,,
475,PT02M59.00S,2025-11-20T01:45:49.2Z,3,REGULAR,turnover,bad pass,[],1630570,,,1610612755,78,87,2025-11-20T01:45:54Z,4700000,False,,,0,,T. Watford bad pass TURNOVER (3 TO),"[1630570, 1642266]",1610612755.0,PHI,,,,Watford,T. Watford,,,,,Mid-Range,8-16 Left,3.0,Walter,1642266.0,,,,,,,,,,,,,,,,,
476,PT02M59.00S,2025-11-20T01:45:49.2Z,3,REGULAR,steal,,[],1642266,,,1610612761,78,87,2025-11-20T01:45:51Z,4710000,False,,,0,,J. Walter STEAL (3 STL),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
477,PT02M53.00S,2025-11-20T01:45:54.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630572,7.408015768725363,48.529411764705884,1610612761,78,87,2025-11-20T01:54:41Z,4720000,False,7.0,17.0,1,left,MISS S. Mamukelashvili driving Layup,[1630572],1610612761.0,TOR,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,1.86,Missed,,,,,,,,,,,,,,,
479,PT02M51.00S,2025-11-20T01:45:56.6Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612755,78,87,2025-11-20T01:45:59Z,4740000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,477.0,,,,,,,,,,2.0,2.0,0.0
480,PT02M40.00S,2025-11-20T01:46:08.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,82.17805519053877,61.029411764705884,1610612755,78,87,2025-11-20T01:46:13Z,4750000,False,55.0,115.0,1,right,MISS T. Watford 12' turnaround Shot - blocked,"[1630570, 1630567]",1610612755.0,PHI,turnaround,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,,,,12.75,Missed,Barnes,1630567.0,,,,,,,,,,,,,
481,PT02M40.00S,2025-11-20T01:46:08.3Z,3,REGULAR,block,,[],1630567,,,1610612755,78,87,2025-11-20T01:46:10Z,4760000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
482,PT02M37.00S,2025-11-20T01:46:11.3Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,78,87,2025-11-20T01:46:13Z,4770000,False,,,0,,S. Barnes REBOUND (Off:2 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,480.0,,,,,,,,,,7.0,5.0,2.0
483,PT02M30.00S,2025-11-20T01:46:20.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631133,,,1610612761,78,87,2025-11-20T01:46:25Z,4780000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (Mamukelashvili 2 FT),"[1631133, 1630572]",1610612755.0,PHI,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1201.0,1.0,0.0,Mamukelashvili,1630572.0,,,
485,PT02M30.00S,2025-11-20T01:46:50.1Z,3,REGULAR,freethrow,1 of 2,[],1630572,,,1610612761,78,88,2025-11-20T01:46:50Z,4800000,False,,,0,,S. Mamukelashvili Free Throw 1 of 2 (4 PTS),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,Made,,,,4.0,,,,,,,,,,,
486,PT02M30.00S,2025-11-20T01:46:51.1Z,3,REGULAR,substitution,out,[],1630178,,,1610612761,78,88,2025-11-20T01:47:00Z,4810000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M30.00S,2025-11-20T01:46:51.1Z,3,REGULAR,substitution,in,[],1642845,,,1610612761,78,88,2025-11-20T01:47:00Z,4820000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M30.00S,2025-11-20T01:47:06.8Z,3,REGULAR,freethrow,2 of 2,[],1630572,,,1610612761,78,89,2025-11-20T01:47:06Z,4830000,False,,,0,,S. Mamukelashvili Free Throw 2 of 2 (5 PTS),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,Made,,,,5.0,,,,,,,,,,,
489,PT02M19.00S,2025-11-20T01:47:19.8Z,3,REGULAR,3pt,Jump Shot,[],1642348,68.51182654402103,29.65686274509804,1610612755,78,89,2025-11-20T01:47:25Z,4840000,False,-102.0,243.0,1,right,MISS J. Edwards 26' 3PT,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,,,,26.39,Missed,,,,,,,,,,,,,,,
490,PT02M16.00S,2025-11-20T01:47:22.8Z,3,REGULAR,rebound,defensive,[],1642347,,,1610612761,78,89,2025-11-20T02:04:35Z,4850000,False,,,0,,J. Shead REBOUND (Off:0 Def:2),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,,,,,,,,489.0,,,,,,,,,,2.0,2.0,0.0
491,PT02M08.00S,2025-11-20T01:47:31.3Z,3,REGULAR,turnover,bad pass,[],1630567,,,1610612761,78,89,2025-11-20T01:47:34Z,4860000,False,,,0,,S. Barnes bad pass TURNOVER (3 TO),"[1630567, 1642845]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,3.0,Edgecombe,1642845.0,,,,,,,,,,,,,,,,,
492,PT02M08.00S,2025-11-20T01:47:31.3Z,3,REGULAR,steal,,[],1642845,,,1610612755,78,89,2025-11-20T01:47:33Z,4870000,False,,,0,,V. Edgecombe STEAL (2 STL),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
493,PT02M02.00S,2025-11-20T01:47:37.7Z,3,REGULAR,turnover,lost ball,[],1642845,,,1610612755,78,89,2025-11-20T01:47:41Z,4880000,False,,,0,,V. Edgecombe lost ball TURNOVER (4 TO),"[1642845, 1642347]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,4.0,Shead,1642347.0,,,,,,,,,,,,,,,,,
494,PT02M02.00S,2025-11-20T01:47:37.7Z,3,REGULAR,steal,,[],1642347,,,1610612761,78,89,2025-11-20T01:47:39Z,4890000,False,,,0,,J. Shead STEAL (1 STL),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
495,PT01M59.00S,2025-11-20T01:47:39.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630567,6.4881734559789805,51.71568627450981,1610612761,78,91,2025-11-20T01:47:46Z,4900000,False,-9.0,8.0,1,left,S. Barnes running DUNK (12 PTS) (J. Shead 5 AST),"[1630567, 1642347]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,1.21,Made,,,,12.0,J. Shead,1642347.0,5.0,,,,,,,,
497,PT01M44.00S,2025-11-20T01:47:56.6Z,3,REGULAR,turnover,out-of-bounds,[],1642348,,,1610612755,78,91,2025-11-20T01:48:01Z,4920000,False,,,0,,J. Edwards lost ball out-of-bounds TURNOVER (2 TO),[1642348],1610612755.0,PHI,lost ball,,,Edwards,J. Edwards,,,,,Mid-Range,8-16 Right,2.0,,,,,,,,,,,,1201.0,,,,,,,
498,PT01M44.00S,2025-11-20T01:48:00.5Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,78,91,2025-11-20T01:48:08Z,4930000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M44.00S,2025-11-20T01:48:00.5Z,3,REGULAR,substitution,out,[],1642347,,,1610612761,78,91,2025-11-20T01:48:08Z,4940000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT01M44.00S,2025-11-20T01:48:00.5Z,3,REGULAR,substitution,in,[],1630193,,,1610612761,78,91,2025-11-20T01:48:08Z,4950000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M44.00S,2025-11-20T01:48:00.5Z,3,REGULAR,substitution,in,[],1629628,,,1610612761,78,91,2025-11-20T01:48:08Z,4960000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M27.00S,2025-11-20T01:48:34.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642266,8.722076215505908,97.05882352941177,1610612761,78,94,2025-11-20T01:48:40Z,4970000,False,-235.0,29.0,1,left,J. Walter 3PT  (11 PTS) (S. Mamukelashvili 2 AST),"[1642266, 1630572]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Left Corner 3,24+ Left,,,,23.71,Made,,,,11.0,S. Mamukelashvili,1630572.0,2.0,,,,,,,,
504,PT01M14.00S,2025-11-20T01:48:49.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642266,,,1610612755,78,94,2025-11-20T01:49:04Z,4990000,False,,,0,,J. Walter personal FOUL (1 PF) (Watford 2 FT),"[1642266, 1630570]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1151.0,1.0,0.0,Watford,1630570.0,,,
506,PT01M14.00S,2025-11-20T01:49:17.8Z,3,REGULAR,freethrow,1 of 2,[],1630570,,,1610612755,79,94,2025-11-20T01:49:17Z,5010000,False,,,0,,T. Watford Free Throw 1 of 2 (8 PTS),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,Made,,,,8.0,,,,,,,,,,,
507,PT01M14.00S,2025-11-20T01:49:33.4Z,3,REGULAR,freethrow,2 of 2,[],1630570,,,1610612755,80,94,2025-11-20T01:49:33Z,5020000,False,,,0,,T. Watford Free Throw 2 of 2 (9 PTS),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,Made,,,,9.0,,,,,,,,,,,
508,PT00M59.00S,2025-11-20T01:49:50.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,5.699737187910642,54.65686274509804,1610612761,80,96,2025-11-20T01:49:56Z,5030000,False,-23.0,1.0,1,left,S. Mamukelashvili cutting finger roll Layup (7 PTS) (I. Quickley 5 AST),"[1630572, 1630193]",1610612761.0,TOR,cutting finger roll,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,2.33,Made,,,,7.0,I. Quickley,1630193.0,5.0,,,,,,,,
510,PT00M45.00S,2025-11-20T01:50:07.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642845,93.34756898817345,52.69607843137255,1610612755,82,96,2025-11-20T01:50:13Z,5050000,False,13.0,10.0,1,right,V. Edgecombe driving Layup (14 PTS) (J. Walker 1 AST),"[1642845, 1631133]",1610612755.0,PHI,driving,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,1.68,Made,,,,14.0,J. Walker,1631133.0,1.0,,,,,,,,
512,PT00M29.20S,2025-11-20T01:50:26.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642272,,,1610612761,82,96,2025-11-20T01:50:45Z,5070000,False,,,0,,J. McCain shooting personal FOUL (2 PF) (Barrett 2 FT),"[1642272, 1629628]",1610612755.0,PHI,shooting,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1151.0,2.0,0.0,Barrett,1629628.0,,,
514,PT00M29.20S,2025-11-20T01:50:47.9Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,82,97,2025-11-20T01:50:47Z,5090000,False,,,0,,R. Barrett Free Throw 1 of 2 (17 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,Made,,,,17.0,,,,,,,,,,,
