actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
588,PT11M45.00S,2026-02-20T02:01:01.2Z,4,REGULAR,rebound,defensive,[],1629111,,,1610612737,84,88,2026-02-20T02:01:03Z,5770000,False,,,0,,J. Landale REBOUND (Off:2 Def:4),[1629111],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Left Center,,,,Landale,J. Landale,,,,,,,587.0,6.0,4.0,2.0,,,,,,,,
589,PT11M32.00S,2026-02-20T02:01:22.4Z,4,REGULAR,foul,personal,['2freethrow'],1631133,,,1610612737,84,88,2026-02-20T02:02:25Z,5780000,False,,,0,,J. Walker shooting personal FOUL (5 PF) (McCollum 2 FT),"[1631133, 203468]",1610612755.0,PHI,shooting,,,,,,Mid-Range,16-24 Right,,,,Walker,J. Walker,,,,202007.0,5.0,0.0,,,,,,,,,McCollum,203468.0,,
591,PT11M32.00S,2026-02-20T02:01:47.0Z,4,REGULAR,freethrow,1 of 2,[],203468,,,1610612737,84,88,2026-02-20T02:01:47Z,5800000,False,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612737.0,ATL,,,,,,,,,,Missed,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
592,PT11M32.00S,2026-02-20T02:01:47.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,84,88,2026-02-20T02:01:47Z,5810000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,591.0,,,,,,,,,,,
593,PT11M32.00S,2026-02-20T02:02:00.1Z,4,REGULAR,substitution,out,[],1631133,,,1610612737,84,88,2026-02-20T02:02:02Z,5820000,False,,,0,,SUB out: J. Walker,[1631133],1610612755.0,PHI,,,,,,,,,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,
594,PT11M32.00S,2026-02-20T02:02:00.1Z,4,REGULAR,substitution,in,[],1630570,,,1610612737,84,88,2026-02-20T02:02:02Z,5830000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,,,,,,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,
595,PT11M32.00S,2026-02-20T02:02:16.7Z,4,REGULAR,freethrow,2 of 2,[],203468,,,1610612737,84,89,2026-02-20T02:02:16Z,5840000,False,,,0,,C. McCollum Free Throw 2 of 2 (18 PTS),[203468],1610612737.0,ATL,,,,,,,,,,Made,18.0,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
596,PT11M20.00S,2026-02-20T02:02:30.6Z,4,REGULAR,turnover,lost ball,[],1641737,,,1610612755,84,89,2026-02-20T02:02:44Z,5850000,False,,,0,,A. Bona lost ball TURNOVER (1 TO),"[1641737, 1631243]",1610612755.0,PHI,,,,,,,Mid-Range,16-24 Right,,,,Bona,A. Bona,,,,,,,,,,,1.0,Gueye,1631243.0,,,,,
597,PT11M20.00S,2026-02-20T02:02:30.6Z,4,REGULAR,steal,,[],1631243,,,1610612737,84,89,2026-02-20T02:04:22Z,5860000,False,,,0,,M. Gueye STEAL (1 STL),[1631243],1610612737.0,ATL,,,,,,,Mid-Range,16-24 Right,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,
598,PT11M15.00S,2026-02-20T02:02:41.2Z,4,REGULAR,foul,personal,['2freethrow'],1642845,,,1610612737,84,89,2026-02-20T02:02:46Z,5870000,False,,,0,,V. Edgecombe shooting personal FOUL (4 PF) (Daniels 2 FT),"[1642845, 1630700]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Edgecombe,V. Edgecombe,,,,204059.0,4.0,0.0,,,,,,,,,Daniels,1630700.0,,
600,PT11M15.00S,2026-02-20T02:03:01.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630700,,,1610612737,84,89,2026-02-20T02:04:45Z,5890000,False,,,0,,MISS D. Daniels Free Throw 1 of 2,[1630700],1610612737.0,ATL,,,,,,,,,,Missed,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
601,PT11M15.00S,2026-02-20T02:03:01.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,84,89,2026-02-20T02:04:45Z,5900000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,
635,PT11M15.00S,2026-02-20T02:03:01.5Z,4,REGULAR,violation,double lane,[],1641737,,,1610612737,84,89,2026-02-20T02:07:48Z,5910000,False,,,0,,A. Bona double lane VIOLATION,[1641737],1610612755.0,PHI,,,,,,,,,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,
636,PT11M15.00S,2026-02-20T02:03:01.5Z,4,REGULAR,violation,double lane,[],1629111,,,1610612737,84,89,2026-02-20T02:07:48Z,5915000,False,,,0,,J. Landale double lane VIOLATION,[1629111],1610612737.0,ATL,,,,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,
603,PT11M08.00S,2026-02-20T02:03:50.3Z,4,REGULAR,jumpball,recovered,[],1629111,,,1610612737,84,89,2026-02-20T02:07:48Z,5920000,False,,,0,,Jump Ball J. Landale vs. A. Bona: Tip to J. Landale,"[1629111, 1629111, 1641737]",1610612737.0,ATL,doubleviolation,J. Landale,Landale,1629111.0,Bona,1641737.0,,,,,,Landale,J. Landale,,,,,,,,,,,,,,1629111.0,,,,
608,PT11M05.00S,2026-02-20T02:03:54.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,31.09395532194481,69.6078431372549,1610612737,84,89,2026-02-20T02:04:03Z,5970000,False,-98.0,240.0,1,left,MISS C. Kispert 25' pullup 3PT,[1630557],1610612737.0,ATL,pullup,,,,,,Above the Break 3,24+ Left Center,25.91,Missed,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,
609,PT11M02.00S,2026-02-20T02:03:57.3Z,4,REGULAR,rebound,defensive,[],1642845,,,1610612755,84,89,2026-02-20T02:04:03Z,5980000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:6),[1642845],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Edgecombe,V. Edgecombe,,,,,,,608.0,6.0,6.0,0.0,,,,,,,,
610,PT10M50.00S,2026-02-20T02:04:08.6Z,4,REGULAR,3pt,Jump Shot,[],1630570,76.2976346911958,7.107843137254902,1610612755,84,89,2026-02-20T02:04:15Z,5990000,False,-214.0,170.0,1,right,MISS T. Watford 27' 3PT,[1630570],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,27.39,Missed,,Watford,T. Watford,,,,,,,,,,,,,,,,,,
611,PT10M47.00S,2026-02-20T02:04:11.6Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612737,84,89,2026-02-20T02:04:15Z,6000000,False,,,0,,D. Daniels REBOUND (Off:1 Def:5),[1630700],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Left Center,,,,Daniels,D. Daniels,,,,,,,610.0,6.0,5.0,1.0,,,,,,,,
612,PT10M37.00S,2026-02-20T02:04:22.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,14.4053876478318,42.40196078431372,1610612737,84,89,2026-02-20T02:04:30Z,6010000,False,38.0,83.0,1,left,MISS C. McCollum 9' driving floating Shot,[203468],1610612737.0,ATL,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,9.12,Missed,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
613,PT10M35.00S,2026-02-20T02:04:24.0Z,4,REGULAR,rebound,defensive,[],1641737,,,1610612755,84,89,2026-02-20T02:04:24Z,6020000,False,,,0,,A. Bona REBOUND (Off:3 Def:3),[1641737],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Bona,A. Bona,,,,,,,612.0,6.0,3.0,3.0,,,,,,,,
615,PT10M21.00S,2026-02-20T02:05:00.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,90.22667542706965,48.529411764705884,1610612755,84,89,2026-02-20T02:06:54Z,6040000,False,-7.0,39.0,1,right,MISS T. Watford driving Layup - blocked,"[1630570, 1631243]",1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,4.01,Missed,,Watford,T. Watford,,,,,,,,,,,,,,,,,Gueye,1631243.0
616,PT10M21.00S,2026-02-20T02:05:00.1Z,4,REGULAR,block,,[],1631243,,,1610612755,84,89,2026-02-20T02:05:05Z,6050000,False,,,0,,M. Gueye BLOCK (1 BLK),[1631243],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,
617,PT10M21.00S,2026-02-20T02:05:00.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,84,89,2026-02-20T02:05:31Z,6060000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,615.0,,,,,,,,,,,
619,PT10M20.00S,2026-02-20T02:05:14.3Z,4,REGULAR,foul,personal,['2freethrow'],1631243,,,1610612755,84,89,2026-02-20T02:05:30Z,6080000,False,,,0,,M. Gueye shooting personal FOUL (3 PF) (Watford 2 FT),"[1631243, 1630570]",1610612737.0,ATL,shooting,,,,,,Restricted Area,0-8 Center,,,,Gueye,M. Gueye,,,,1628485.0,3.0,0.0,,,,,,,,,Watford,1630570.0,,
621,PT10M20.00S,2026-02-20T02:05:33.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630570,,,1610612755,85,89,2026-02-20T02:05:33Z,6100000,False,,,0,,T. Watford Free Throw 1 of 2 (3 PTS),[1630570],1610612755.0,PHI,,,,,,,,,,Made,3.0,Watford,T. Watford,,,,,,,,,,,,,,,,,,
622,PT10M20.00S,2026-02-20T02:05:47.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630570,,,1610612755,86,89,2026-02-20T02:05:47Z,6110000,False,,,0,,T. Watford Free Throw 2 of 2 (4 PTS),[1630570],1610612755.0,PHI,,,,,,,,,,Made,4.0,Watford,T. Watford,,,,,,,,,,,,,,,,,,
623,PT10M03.00S,2026-02-20T02:06:05.0Z,4,REGULAR,3pt,Jump Shot,[],203468,29.517082785808146,75.73529411764706,1610612737,86,92,2026-02-20T02:06:12Z,6120000,False,-129.0,225.0,1,left,C. McCollum 25' 3PT  (21 PTS) (D. Daniels 2 AST),"[203468, 1630700]",1610612737.0,ATL,,,,,,,Above the Break 3,24+ Left Center,25.92,Made,21.0,McCollum,C. McCollum,D. Daniels,1630700.0,2.0,,,,,,,,,,,,,,,
625,PT09M57.00S,2026-02-20T02:06:15.0Z,4,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612755,86,92,2026-02-20T02:06:20Z,6140000,False,,,0,,J. Landale shooting personal FOUL (4 PF) (Bona 2 FT),"[1629111, 1641737]",1610612737.0,ATL,shooting,,,,,,Restricted Area,0-8 Center,,,,Landale,J. Landale,,,,202007.0,4.0,0.0,,,,,,,,,Bona,1641737.0,,
627,PT09M57.00S,2026-02-20T02:06:45.0Z,4,REGULAR,freethrow,1 of 2,[],1641737,,,1610612755,87,92,2026-02-20T02:06:45Z,6160000,False,,,0,,A. Bona Free Throw 1 of 2 (8 PTS),[1641737],1610612755.0,PHI,,,,,,,,,,Made,8.0,Bona,A. Bona,,,,,,,,,,,,,,,,,,
628,PT09M57.00S,2026-02-20T02:07:04.6Z,4,REGULAR,freethrow,2 of 2,[],1641737,,,1610612755,88,92,2026-02-20T02:07:04Z,6170000,False,,,0,,A. Bona Free Throw 2 of 2 (9 PTS),[1641737],1610612755.0,PHI,,,,,,,,,,Made,9.0,Bona,A. Bona,,,,,,,,,,,,,,,,,,
629,PT09M42.00S,2026-02-20T02:07:20.3Z,4,REGULAR,3pt,Jump Shot,[],1630700,8.623521681997373,1.715686274509804,1610612737,88,92,2026-02-20T02:07:28Z,6180000,False,241.0,29.0,1,left,MISS D. Daniels 24' 3PT,[1630700],1610612737.0,ATL,,,,,,,Right Corner 3,24+ Right,24.31,Missed,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
630,PT09M39.00S,2026-02-20T02:07:24.0Z,4,REGULAR,rebound,offensive,[],1629111,,,1610612737,88,92,2026-02-20T02:07:24Z,6190000,False,,,0,,J. Landale REBOUND (Off:3 Def:4),[1629111],1610612737.0,ATL,,,,,,,Right Corner 3,24+ Right,,,,Landale,J. Landale,,,,,,,629.0,7.0,4.0,3.0,,,,,,,,
631,PT09M32.00S,2026-02-20T02:07:29.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,29.6484888304862,76.7156862745098,1610612737,88,95,2026-02-20T02:07:34Z,6200000,False,-134.0,226.0,1,left,C. Kispert 26' 3PT  (5 PTS) (M. Gueye 1 AST),"[1630557, 1631243]",1610612737.0,ATL,,,,,,,Above the Break 3,24+ Left Center,26.27,Made,5.0,Kispert,C. Kispert,M. Gueye,1631243.0,1.0,,,,,,,,,,,,,,,
633,PT09M18.00S,2026-02-20T02:07:43.4Z,4,REGULAR,3pt,Jump Shot,[],1642845,85.23324572930355,94.6078431372549,1610612755,91,95,2026-02-20T02:07:48Z,6220000,False,223.0,86.0,1,right,V. Edgecombe 3PT  (16 PTS) (C. Payne 5 AST),"[1642845, 1626166]",1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,23.91,Made,16.0,Edgecombe,V. Edgecombe,C. Payne,1626166.0,5.0,,,,,,,,,,,,,,,
637,PT09M09.00S,2026-02-20T02:07:53.1Z,4,REGULAR,3pt,Jump Shot,[],203468,30.56833114323259,71.81372549019608,1610612737,91,95,2026-02-20T02:07:58Z,6240000,False,-109.0,235.0,1,left,MISS C. McCollum 25' pullup 3PT,[203468],1610612737.0,ATL,pullup,,,,,,Above the Break 3,24+ Left Center,25.89,Missed,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
638,PT09M06.00S,2026-02-20T02:07:56.1Z,4,REGULAR,rebound,defensive,[],1641737,,,1610612755,91,95,2026-02-20T02:07:58Z,6250000,False,,,0,,A. Bona REBOUND (Off:3 Def:4),[1641737],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Bona,A. Bona,,,,,,,637.0,7.0,4.0,3.0,,,,,,,,
640,PT09M00.00S,2026-02-20T02:08:14.8Z,4,REGULAR,substitution,out,[],1631243,,,1610612755,91,95,2026-02-20T02:08:19Z,6270000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,,,,,,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,
641,PT09M00.00S,2026-02-20T02:08:14.8Z,4,REGULAR,substitution,out,[],1629111,,,1610612755,91,95,2026-02-20T02:08:19Z,6280000,False,,,0,,SUB out: J. Landale,[1629111],1610612737.0,ATL,,,,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,
642,PT09M00.00S,2026-02-20T02:08:14.8Z,4,REGULAR,substitution,in,[],1630552,,,1610612755,91,95,2026-02-20T02:08:19Z,6290000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,,,,,,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
643,PT09M00.00S,2026-02-20T02:08:14.8Z,4,REGULAR,substitution,in,[],1630168,,,1610612755,91,95,2026-02-20T02:08:19Z,6300000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,,,,,,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,
644,PT08M55.00S,2026-02-20T02:08:33.1Z,4,REGULAR,turnover,bad pass,[],1630570,,,1610612755,91,95,2026-02-20T02:08:37Z,6310000,False,,,0,,T. Watford bad pass TURNOVER (1 TO),"[1630570, 1630700]",1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Watford,T. Watford,,,,,,,,,,,1.0,Daniels,1630700.0,,,,,
645,PT08M55.00S,2026-02-20T02:08:33.1Z,4,REGULAR,steal,,[],1630700,,,1610612737,91,95,2026-02-20T02:08:34Z,6320000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612737.0,ATL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
646,PT08M49.00S,2026-02-20T02:08:40.2Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630552,30.699737187910642,30.392156862745097,1610612737,91,95,2026-02-20T02:08:59Z,6330000,False,98.0,236.0,1,left,MISS J. Johnson 25' running 3PT,[1630552],1610612737.0,ATL,running,,,,,,Above the Break 3,24+ Right Center,25.56,Missed,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
647,PT08M46.00S,2026-02-20T02:08:43.2Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,91,95,2026-02-20T02:08:59Z,6340000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:2),[1630168],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,,,,Okongwu,O. Okongwu,,,,,,,646.0,5.0,2.0,3.0,,,,,,,,
648,PT08M46.00S,2026-02-20T02:08:43.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630168,5.590000152587891,50.0,1610612737,91,97,2026-02-20T02:08:43Z,6350000,False,0.0,0.0,1,left,O. Okongwu tip Layup (8 PTS),[1630168],1610612737.0,ATL,tip,,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,
649,PT08M28.00S,2026-02-20T02:09:00.8Z,4,REGULAR,3pt,Jump Shot,[],1626166,68.54467805519053,27.696078431372552,1610612755,91,97,2026-02-20T02:09:05Z,6360000,False,-112.0,243.0,1,right,MISS C. Payne 26' pullup 3PT,[1626166],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Left Center,26.75,Missed,,Payne,C. Payne,,,,,,,,,,,,,,,,,,
650,PT08M27.00S,2026-02-20T02:09:02.6Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,91,97,2026-02-20T02:09:02Z,6370000,False,,,0,,J. Johnson REBOUND (Off:0 Def:7),[1630552],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Left Center,,,,Johnson,J. Johnson,,,,,,,649.0,7.0,7.0,0.0,,,,,,,,
651,PT08M18.00S,2026-02-20T02:09:11.0Z,4,REGULAR,turnover,lost ball,[],1630552,,,1610612737,91,97,2026-02-20T02:09:15Z,6380000,False,,,0,,J. Johnson lost ball TURNOVER (4 TO),"[1630552, 1626166]",1610612737.0,ATL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Johnson,J. Johnson,,,,,,,,,,,4.0,Payne,1626166.0,,,,,
652,PT08M18.00S,2026-02-20T02:09:11.0Z,4,REGULAR,steal,,[],1626166,,,1610612755,91,97,2026-02-20T02:09:12Z,6390000,False,,,0,,C. Payne STEAL (2 STL),[1626166],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,
653,PT08M00.00S,2026-02-20T02:09:29.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641737,87.72996057818659,52.450980392156865,1610612755,91,97,2026-02-20T02:09:35Z,6400000,False,12.0,63.0,1,right,MISS A. Bona 6' Layup - blocked,"[1641737, 203468]",1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,6.4,Missed,,Bona,A. Bona,,,,,,,,,,,,,,,,,McCollum,203468.0
654,PT08M00.00S,2026-02-20T02:09:29.9Z,4,REGULAR,block,,[],203468,,,1610612755,91,97,2026-02-20T02:09:32Z,6410000,False,,,0,,C. McCollum BLOCK (1 BLK),[203468],1610612737.0,ATL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
655,PT07M56.00S,2026-02-20T02:09:33.9Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,91,97,2026-02-20T02:09:35Z,6420000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:3),[1630168],1610612737.0,ATL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Okongwu,O. Okongwu,,,,,,,653.0,6.0,3.0,3.0,,,,,,,,
656,PT07M50.00S,2026-02-20T02:09:39.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,9.280551905387648,49.754901960784316,1610612737,91,99,2026-02-20T02:09:44Z,6430000,False,1.0,35.0,1,left,D. Daniels driving finger roll Layup (13 PTS),[1630700],1610612737.0,ATL,driving finger roll,,,,,,Restricted Area,0-8 Center,3.47,Made,13.0,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
657,PT07M50.00S,2026-02-20T02:09:47.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,91,99,2026-02-20T02:09:47Z,6440000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT07M50.00S,2026-02-20T02:12:32.7Z,4,REGULAR,substitution,out,[],1629656,,,1610612755,91,99,2026-02-20T02:12:42Z,6450000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
659,PT07M50.00S,2026-02-20T02:12:32.7Z,4,REGULAR,substitution,out,[],1630570,,,1610612755,91,99,2026-02-20T02:12:42Z,6460000,False,,,0,,SUB out: T. Watford,[1630570],1610612755.0,PHI,,,,,,,,,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,
660,PT07M50.00S,2026-02-20T02:12:32.7Z,4,REGULAR,substitution,out,[],1626166,,,1610612755,91,99,2026-02-20T02:12:42Z,6470000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,,,,,,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,
661,PT07M50.00S,2026-02-20T02:12:32.7Z,4,REGULAR,substitution,out,[],1641737,,,1610612755,91,99,2026-02-20T02:12:42Z,6480000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,,,,,,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,
662,PT07M50.00S,2026-02-20T02:12:32.7Z,4,REGULAR,substitution,out,[],1630557,,,1610612755,91,99,2026-02-20T02:12:42Z,6490000,False,,,0,,SUB out: C. Kispert,[1630557],1610612737.0,ATL,,,,,,,,,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,
663,PT07M50.00S,2026-02-20T02:12:32.7Z,4,REGULAR,substitution,in,[],1630178,,,1610612755,91,99,2026-02-20T02:12:42Z,6500000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
664,PT07M50.00S,2026-02-20T02:12:32.7Z,4,REGULAR,substitution,in,[],203083,,,1610612755,91,99,2026-02-20T02:12:42Z,6510000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
665,PT07M50.00S,2026-02-20T02:12:32.7Z,4,REGULAR,substitution,in,[],1626162,,,1610612755,91,99,2026-02-20T02:12:42Z,6520000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
666,PT07M50.00S,2026-02-20T02:12:32.7Z,4,REGULAR,substitution,in,[],1631230,,,1610612755,91,99,2026-02-20T02:12:42Z,6530000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
667,PT07M50.00S,2026-02-20T02:12:32.7Z,4,REGULAR,substitution,in,[],1642258,,,1610612755,91,99,2026-02-20T02:12:42Z,6540000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,,,,,,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,
670,PT07M50.00S,2026-02-20T02:12:32.7Z,4,REGULAR,substitution,out,[],203468,,,1610612755,91,99,2026-02-20T02:13:01Z,6545000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,,,,,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
671,PT07M50.00S,2026-02-20T02:12:32.7Z,4,REGULAR,substitution,in,[],1629638,,,1610612755,91,99,2026-02-20T02:13:01Z,6547500,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,,,,,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,
668,PT07M36.00S,2026-02-20T02:12:52.8Z,4,REGULAR,3pt,Jump Shot,[],1642845,82.7365308804205,5.147058823529411,1610612755,91,99,2026-02-20T02:13:00Z,6550000,False,-224.0,110.0,1,right,MISS V. Edgecombe 24' 3PT,[1642845],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,24.97,Missed,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,
669,PT07M34.00S,2026-02-20T02:12:54.8Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,91,99,2026-02-20T02:13:00Z,6560000,False,,,0,,J. Johnson REBOUND (Off:0 Def:8),[1630552],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Left Center,,,,Johnson,J. Johnson,,,,,,,668.0,8.0,8.0,0.0,,,,,,,,
672,PT07M27.00S,2026-02-20T02:13:03.2Z,4,REGULAR,3pt,Jump Shot,[],1630552,33.722076215505915,47.05882352941176,1610612737,91,99,2026-02-20T02:13:07Z,6570000,False,15.0,264.0,1,left,MISS J. Johnson 26' 3PT,[1630552],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Center,26.49,Missed,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
673,PT07M25.00S,2026-02-20T02:13:05.2Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,91,99,2026-02-20T02:13:07Z,6580000,False,,,0,,A. Drummond REBOUND (Off:4 Def:7),[203083],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Drummond,A. Drummond,,,,,,,672.0,11.0,7.0,4.0,,,,,,,,
674,PT07M07.00S,2026-02-20T02:13:22.7Z,4,REGULAR,2pt,Jump Shot,[],1642845,78.26872536136662,36.029411764705884,1610612755,93,99,2026-02-20T02:13:48Z,6590000,False,-70.0,152.0,1,right,V. Edgecombe 16' turnaround fadeaway Jump Shot (18 PTS),[1642845],1610612755.0,PHI,turnaround fadeaway,,,,,,Mid-Range,16-24 Left Center,16.71,Made,18.0,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,
676,PT06M39.00S,2026-02-20T02:14:06.1Z,4,REGULAR,foul,personal,['2freethrow'],203083,,,1610612737,93,99,2026-02-20T02:14:10Z,6610000,False,,,0,,A. Drummond shooting personal FOUL (2 PF) (Johnson 2 FT),"[203083, 1630552]",1610612755.0,PHI,shooting,,,,,,Mid-Range,8-16 Center,,,,Drummond,A. Drummond,,,,202007.0,2.0,1.0,,,,,,,,,Johnson,1630552.0,,
