actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
175,PT00M00.10S,2026-01-21T00:39:18.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630692,92.85479632063075,51.71568627450981,1610612756,30,27,2026-01-21T00:42:20Z,1720000,False,9.0,15.0,1,right,J. Goodwin running reverse Layup (4 PTS) (C. Gillespie 1 AST),"[1630692, 1631221]",1610612756.0,PHX,running reverse,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,1.7,Made,4.0,,,,,,,,,,,,C. Gillespie,1631221.0,1.0
177,PT00M00.00S,2026-01-21T00:39:31.3Z,1,REGULAR,period,end,[],0,,,1610612755,30,27,2026-01-21T00:39:31Z,1740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2026-01-21T00:41:04.6Z,2,REGULAR,substitution,out,['startperiod'],1626162,,,1610612755,30,27,2026-01-21T00:42:07Z,1750000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2026-01-21T00:41:04.6Z,2,REGULAR,substitution,out,['startperiod'],1630224,,,1610612755,30,27,2026-01-21T00:42:07Z,1760000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2026-01-21T00:41:04.6Z,2,REGULAR,substitution,in,['startperiod'],1631230,,,1610612755,30,27,2026-01-21T00:42:07Z,1770000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2026-01-21T00:41:04.6Z,2,REGULAR,substitution,in,['startperiod'],1642346,,,1610612755,30,27,2026-01-21T00:42:07Z,1780000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2026-01-21T00:42:05.7Z,2,REGULAR,period,start,[],0,,,1610612755,30,27,2026-01-21T00:42:07Z,1790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M43.00S,2026-01-21T00:42:26.5Z,2,REGULAR,foul,personal,[],1642346,,,1610612755,30,27,2026-01-21T00:42:34Z,1800000,False,,,0,,R. Dunn personal FOUL (1 PF),"[1642346, 1629656]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Mid-Range,8-16 Left,,,,,,,1162.0,1.0,0.0,Grimes,1629656.0,,,,,,,,,
185,PT11M31.00S,2026-01-21T00:42:54.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642348,12.959921156373195,48.28431372549019,1610612755,32,27,2026-01-21T00:42:58Z,1820000,False,9.0,69.0,1,left,J. Edwards 6' driving floating Jump Shot (5 PTS) (Q. Grimes 2 AST),"[1642348, 1629656]",1610612755.0,PHI,driving floating,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,6.98,Made,5.0,,,,,,,,,,,,Q. Grimes,1629656.0,2.0
187,PT11M15.00S,2026-01-21T00:43:09.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,79.97700394218134,34.55882352941176,1610612756,32,27,2026-01-21T00:43:14Z,1840000,False,-77.0,136.0,1,right,MISS G. Allen 15' turnaround fadeaway Shot,[1628960],1610612756.0,PHX,turnaround fadeaway,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,15.61,Missed,,,,,,,,,,,,,,,
188,PT11M13.00S,2026-01-21T00:43:11.2Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,32,27,2026-01-21T00:43:14Z,1850000,False,,,0,,A. Drummond REBOUND (Off:2 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,187.0,7.0,5.0,2.0,,,,,
189,PT11M08.00S,2026-01-21T00:43:19.4Z,2,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612755,32,27,2026-01-21T00:43:26Z,1860000,False,,,0,,Q. Grimes step out-of-bounds TURNOVER (2 TO),[1629656],1610612755.0,PHI,step,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left,2.0,,,,,,1162.0,,,,,,,,,,,,,
190,PT10M50.00S,2026-01-21T00:43:44.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631221,67.23061760840999,62.99019607843137,1610612756,32,27,2026-01-21T00:43:51Z,1870000,False,65.0,256.0,1,right,MISS C. Gillespie 26' 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,,,,26.36,Missed,,,,,,,,,,,,,,,
191,PT10M45.00S,2026-01-21T00:43:49.2Z,2,REGULAR,rebound,offensive,[],1630692,,,1610612756,32,27,2026-01-21T00:43:51Z,1880000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:0),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,190.0,1.0,0.0,1.0,,,,,
192,PT10M45.00S,2026-01-21T00:43:50.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630692,93.11760840998686,47.30392156862745,1610612756,32,29,2026-01-21T00:47:19Z,1890000,False,-13.0,12.0,1,right,J. Goodwin putback Layup (6 PTS),[1630692],1610612756.0,PHX,putback,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,1.82,Made,6.0,,,,,,,,,,,,,,
193,PT10M30.00S,2026-01-21T00:44:07.2Z,2,REGULAR,foul,personal,['2freethrow'],1642346,,,1610612755,32,29,2026-01-21T00:44:12Z,1900000,False,,,0,,R. Dunn shooting personal FOUL (2 PF) (Barlow 2 FT),"[1642346, 1631230]",1610612756.0,PHX,shooting,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628953.0,2.0,0.0,Barlow,1631230.0,,,,,,,,,
195,PT10M30.00S,2026-01-21T00:44:35.7Z,2,REGULAR,freethrow,1 of 2,[],1631230,,,1610612755,33,29,2026-01-21T00:44:35Z,1920000,False,,,0,,D. Barlow Free Throw 1 of 2 (1 PTS),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
197,PT10M30.00S,2026-01-21T00:44:50.6Z,2,REGULAR,freethrow,2 of 2,[],1631230,,,1610612755,34,29,2026-01-21T00:44:50Z,1930000,False,,,0,,D. Barlow Free Throw 2 of 2 (2 PTS),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
198,PT10M20.00S,2026-01-21T00:45:05.0Z,2,REGULAR,foul,offensive,[],1642345,,,1610612756,34,29,2026-01-21T00:45:17Z,1940000,False,,,0,,O. Ighodaro offensive FOUL (1 PF),"[1642345, 1629656]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,,,,,1162.0,1.0,0.0,Grimes,1629656.0,,,,,,,,,
200,PT10M20.00S,2026-01-21T00:45:05.0Z,2,REGULAR,turnover,offensive foul,[],1642345,,,1610612756,34,29,2026-01-21T00:45:05Z,1960000,False,,,0,,O. Ighodaro offensive foul TURNOVER (1 TO),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,1162.0,,,,,,,,,,,,,
201,PT10M06.00S,2026-01-21T00:45:31.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203083,6.652431011826544,48.77450980392157,1610612755,34,29,2026-01-21T00:45:38Z,1970000,False,6.0,10.0,1,left,MISS A. Drummond alley-oop DUNK,[203083],1610612755.0,PHI,alley-oop,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,1.17,Missed,,,,,,,,,,,,,,,
202,PT10M05.00S,2026-01-21T00:45:32.4Z,2,REGULAR,rebound,defensive,[],1642345,,,1610612756,34,29,2026-01-21T00:45:38Z,1980000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:1),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,201.0,1.0,1.0,0.0,,,,,
203,PT09M55.00S,2026-01-21T00:45:41.4Z,2,REGULAR,3pt,Jump Shot,[],1628960,67.88764783180025,34.31372549019608,1610612756,34,32,2026-01-21T00:45:46Z,1990000,False,-78.0,249.0,1,right,G. Allen 26' 3PT  (5 PTS) (J. Goodwin 1 AST),"[1628960, 1630692]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,,,,26.14,Made,5.0,,,,,,,,,,,,J. Goodwin,1630692.0,1.0
205,PT09M37.00S,2026-01-21T00:46:01.8Z,2,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,34,32,2026-01-21T00:46:08Z,2010000,False,,,0,,T. Maxey bad pass out-of-bounds TURNOVER (2 TO),[1630178],1610612755.0,PHI,bad pass,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,2.0,,,,,,1162.0,,,,,,,,,,,,,
206,PT09M37.00S,2026-01-21T00:46:06.0Z,2,REGULAR,substitution,out,[],1628960,,,1610612756,34,32,2026-01-21T00:46:11Z,2020000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M37.00S,2026-01-21T00:46:06.0Z,2,REGULAR,substitution,in,[],1626220,,,1610612756,34,32,2026-01-21T00:46:11Z,2030000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M27.00S,2026-01-21T00:46:36.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631221,68.67608409986859,27.205882352941174,1610612756,34,35,2026-01-21T00:46:41Z,2040000,False,-114.0,242.0,1,right,C. Gillespie 26' 3PT pullup (3 PTS),[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,,,,26.74,Made,3.0,,,,,,,,,,,,,,
209,PT09M12.00S,2026-01-21T00:46:51.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,20.18725361366623,44.85294117647059,1610612755,36,35,2026-01-21T00:46:56Z,2050000,False,26.0,137.0,1,left,T. Maxey 13' driving floating Jump Shot (2 PTS) (J. Edwards 1 AST),"[1630178, 1642348]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,13.97,Made,2.0,,,,,,,,,,,,J. Edwards,1642348.0,1.0
211,PT08M55.00S,2026-01-21T00:47:07.8Z,2,REGULAR,3pt,Jump Shot,[],1626220,68.54467805519053,68.62745098039215,1610612756,36,38,2026-01-21T00:47:13Z,2070000,False,93.0,243.0,1,right,R. O'Neale 26' 3PT  (3 PTS) (C. Gillespie 2 AST),"[1626220, 1631221]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,26.04,Made,3.0,,,,,,,,,,,,C. Gillespie,1631221.0,2.0
213,PT08M37.00S,2026-01-21T00:47:26.5Z,2,REGULAR,3pt,Jump Shot,[],203083,9.543363994743759,4.411764705882353,1610612755,36,38,2026-01-21T00:47:33Z,2090000,False,228.0,37.0,1,left,MISS A. Drummond 3PT,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,,23.09,Missed,,,,,,,,,,,,,,,
214,PT08M35.00S,2026-01-21T00:47:28.5Z,2,REGULAR,rebound,defensive,[],1630692,,,1610612756,36,38,2026-01-21T00:47:33Z,2100000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:1),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,213.0,2.0,1.0,1.0,,,,,
215,PT08M28.00S,2026-01-21T00:47:35.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631221,88.51839684625493,3.431372549019608,1610612756,36,41,2026-01-21T00:50:38Z,2110000,False,-233.0,55.0,1,right,C. Gillespie 3PT running (6 PTS) (O. Ighodaro 2 AST),"[1631221, 1642345]",1610612756.0,PHX,running,,,Gillespie,C. Gillespie,,,,,Left Corner 3,24+ Left,,,,23.93,Made,6.0,,,,,,,,,,,,O. Ighodaro,1642345.0,2.0
217,PT08M18.00S,2026-01-21T00:48:07.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,36,41,2026-01-21T00:48:07Z,2130000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M18.00S,2026-01-21T00:50:17.0Z,2,REGULAR,substitution,out,[],203083,,,1610612755,36,41,2026-01-21T00:50:25Z,2140000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M18.00S,2026-01-21T00:50:17.0Z,2,REGULAR,substitution,out,[],1629656,,,1610612755,36,41,2026-01-21T00:50:25Z,2150000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M18.00S,2026-01-21T00:50:17.0Z,2,REGULAR,substitution,out,[],1642348,,,1610612755,36,41,2026-01-21T00:50:25Z,2160000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M18.00S,2026-01-21T00:50:17.0Z,2,REGULAR,substitution,in,[],1626162,,,1610612755,36,41,2026-01-21T00:50:25Z,2170000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M18.00S,2026-01-21T00:50:17.0Z,2,REGULAR,substitution,in,[],1641737,,,1610612755,36,41,2026-01-21T00:50:25Z,2180000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M18.00S,2026-01-21T00:50:17.0Z,2,REGULAR,substitution,in,[],1642845,,,1610612755,36,41,2026-01-21T00:50:25Z,2190000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M03.00S,2026-01-21T00:51:00.6Z,2,REGULAR,turnover,out-of-bounds,[],1642845,,,1610612755,36,41,2026-01-21T00:51:07Z,2200000,False,,,0,,V. Edgecombe lost ball out-of-bounds TURNOVER (1 TO),[1642845],1610612755.0,PHI,lost ball,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,1627964.0,,,,,,,,,,,,,
225,PT07M46.00S,2026-01-21T00:51:24.1Z,2,REGULAR,turnover,lost ball,[],1642345,,,1610612756,36,41,2026-01-21T00:51:27Z,2210000,False,,,0,,O. Ighodaro lost ball TURNOVER (2 TO),"[1642345, 1631230]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,16-24 Right Center,2.0,Barlow,1631230.0,,,,,,,,,,,,,,,,,
226,PT07M46.00S,2026-01-21T00:51:24.1Z,2,REGULAR,steal,,[],1631230,,,1610612755,36,41,2026-01-21T00:51:25Z,2220000,False,,,0,,D. Barlow STEAL (1 STL),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
227,PT07M30.00S,2026-01-21T00:51:41.8Z,2,REGULAR,foul,personal,['2freethrow'],1642346,,,1610612755,36,41,2026-01-21T00:51:50Z,2230000,False,,,0,,R. Dunn shooting personal FOUL (3 PF) (Oubre Jr. 2 FT),"[1642346, 1626162]",1610612756.0,PHX,shooting,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,3.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,
229,PT07M30.00S,2026-01-21T00:52:09.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626162,,,1610612755,37,41,2026-01-21T00:52:09Z,2250000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (12 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
230,PT07M30.00S,2026-01-21T00:52:10.2Z,2,REGULAR,substitution,out,[],1642345,,,1610612755,37,41,2026-01-21T00:52:12Z,2260000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M30.00S,2026-01-21T00:52:10.2Z,2,REGULAR,substitution,in,[],1631109,,,1610612755,37,41,2026-01-21T00:52:12Z,2270000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M30.00S,2026-01-21T00:52:30.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626162,,,1610612755,38,41,2026-01-21T00:52:30Z,2280000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (13 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
233,PT07M21.00S,2026-01-21T00:52:41.0Z,2,REGULAR,foul,personal,[],1626162,,,1610612756,38,41,2026-01-21T00:52:58Z,2290000,False,,,0,,K. Oubre Jr. personal FOUL (2 PF),"[1626162, 1626220]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,1627964.0,2.0,0.0,O'Neale,1626220.0,,,,,,,,,
235,PT07M13.00S,2026-01-21T00:53:06.3Z,2,REGULAR,3pt,Jump Shot,[],1626220,71.30420499342969,19.11764705882353,1610612756,38,41,2026-01-21T00:53:13Z,2310000,False,-154.0,217.0,1,right,MISS R. O'Neale 26' pullup 3PT,[1626220],1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,26.65,Missed,,,,,,,,,,,,,,,
236,PT07M11.00S,2026-01-21T00:53:08.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,38,41,2026-01-21T00:53:13Z,2320000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,235.0,,,,,,,,
238,PT07M11.00S,2026-01-21T00:53:12.3Z,2,REGULAR,substitution,out,[],1642346,,,1610612755,38,41,2026-01-21T00:53:21Z,2340000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M11.00S,2026-01-21T00:53:12.3Z,2,REGULAR,substitution,in,[],1628415,,,1610612755,38,41,2026-01-21T00:53:21Z,2350000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M04.00S,2026-01-21T00:53:33.5Z,2,REGULAR,2pt,Jump Shot,[],1642845,20.45006570302234,48.28431372549019,1610612755,38,41,2026-01-21T00:53:37Z,2360000,False,9.0,140.0,1,left,MISS V. Edgecombe 14' driving floating Shot,[1642845],1610612755.0,PHI,driving floating,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Center,,,,14.0,Missed,,,,,,,,,,,,,,,
241,PT07M01.00S,2026-01-21T00:53:36.5Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,38,41,2026-01-21T00:56:32Z,2370000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,240.0,2.0,2.0,0.0,,,,,
242,PT06M52.00S,2026-01-21T00:53:45.5Z,2,REGULAR,turnover,bad pass,[],1631221,,,1610612756,38,41,2026-01-21T00:53:48Z,2380000,False,,,0,,C. Gillespie bad pass TURNOVER (2 TO),"[1631221, 1642845]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,2.0,Edgecombe,1642845.0,,,,,,,,,,,,,,,,,
243,PT06M52.00S,2026-01-21T00:53:45.5Z,2,REGULAR,steal,,[],1642845,,,1610612755,38,41,2026-01-21T00:53:47Z,2390000,False,,,0,,V. Edgecombe STEAL (1 STL),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
244,PT06M42.00S,2026-01-21T00:53:55.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,18.873193166885677,47.794117647058826,1610612755,38,41,2026-01-21T00:54:02Z,2400000,False,11.0,125.0,1,left,MISS T. Maxey 12' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,12.54,Missed,,,,,,,,,,,,,,,
245,PT06M39.00S,2026-01-21T00:53:58.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,38,41,2026-01-21T00:54:02Z,2410000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,244.0,,,,,,,,
247,PT06M39.00S,2026-01-21T00:54:03.9Z,2,REGULAR,substitution,out,[],1630692,,,1610612756,38,41,2026-01-21T00:54:07Z,2430000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M39.00S,2026-01-21T00:54:03.9Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,38,41,2026-01-21T00:54:07Z,2440000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M26.00S,2026-01-21T00:54:26.5Z,2,REGULAR,turnover,bad pass,[],1626164,,,1610612756,38,41,2026-01-21T00:54:30Z,2450000,False,,,0,,D. Booker bad pass TURNOVER (2 TO),"[1626164, 1631230]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,2.0,Barlow,1631230.0,,,,,,,,,,,,,,,,,
250,PT06M26.00S,2026-01-21T00:54:26.5Z,2,REGULAR,steal,,[],1631230,,,1610612755,38,41,2026-01-21T00:54:28Z,2460000,False,,,0,,D. Barlow STEAL (2 STL),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
251,PT06M23.00S,2026-01-21T00:54:30.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631230,6.783837056504599,49.26470588235294,1610612755,40,41,2026-01-21T00:54:35Z,2470000,False,4.0,11.0,1,left,D. Barlow running DUNK (4 PTS),[1631230],1610612755.0,PHI,running,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,1.19,Made,4.0,,,,,,,,,,,,,,
252,PT05M58.00S,2026-01-21T00:54:54.3Z,2,REGULAR,2pt,Jump Shot,[],1628415,75.3777923784494,56.86274509803921,1610612756,40,41,2026-01-21T00:54:59Z,2480000,False,34.0,179.0,1,right,MISS D. Brooks 18' step back Shot,[1628415],1610612756.0,PHX,step back,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Center,,,,18.22,Missed,,,,,,,,,,,,,,,
253,PT05M57.00S,2026-01-21T00:54:55.3Z,2,REGULAR,rebound,defensive,[],1642845,,,1610612755,40,41,2026-01-21T00:54:59Z,2490000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:2),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,252.0,2.0,2.0,0.0,,,,,
254,PT05M53.00S,2026-01-21T00:55:00.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,9.806176084099869,3.1862745098039214,1610612755,43,41,2026-01-21T00:55:07Z,2500000,False,234.0,40.0,1,left,K. Oubre Jr. 3PT running (16 PTS) (V. Edgecombe 1 AST),"[1626162, 1642845]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,23.74,Made,16.0,,,,,,,,,,,,V. Edgecombe,1642845.0,1.0
256,PT05M51.00S,2026-01-21T00:55:07.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,43,41,2026-01-21T00:55:07Z,2520000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M51.00S,2026-01-21T00:57:38.6Z,2,REGULAR,substitution,out,[],1631221,,,1610612756,43,41,2026-01-21T00:57:51Z,2530000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M51.00S,2026-01-21T00:57:38.6Z,2,REGULAR,substitution,in,[],1628960,,,1610612756,43,41,2026-01-21T00:57:51Z,2540000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M30.00S,2026-01-21T00:58:21.4Z,2,REGULAR,2pt,Jump Shot,[],1626164,75.3777923784494,38.72549019607843,1610612756,43,41,2026-01-21T00:58:26Z,2550000,False,-56.0,179.0,1,right,MISS D. Booker 18' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,,18.76,Missed,,,,,,,,,,,,,,,
260,PT05M27.00S,2026-01-21T00:58:24.4Z,2,REGULAR,rebound,defensive,[],1641737,,,1610612755,43,41,2026-01-21T00:58:26Z,2560000,False,,,0,,A. Bona REBOUND (Off:1 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,259.0,2.0,1.0,1.0,,,,,
