actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
439,PT04M22.00S,2026-04-04T00:45:45.3Z,3,REGULAR,substitution,out,[],1642845,,,1610612755,62,65,2026-04-04T00:45:47Z,4280000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M22.00S,2026-04-04T00:45:45.3Z,3,REGULAR,substitution,in,[],1629656,,,1610612755,62,65,2026-04-04T00:45:47Z,4290000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M22.00S,2026-04-04T00:46:02.5Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,63,65,2026-04-04T00:46:02Z,4300000,False,,,0,,T. Maxey Free Throw 2 of 2 (13 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
442,PT04M11.00S,2026-04-04T00:46:16.5Z,3,REGULAR,3pt,Jump Shot,[],1630245,33.03219448094612,70.83333333333333,1610612750,63,68,2026-04-04T00:46:21Z,4310000,False,-104.0,258.0,1,left,A. Dosunmu 27' 3PT step back (8 PTS) (K. Anderson 4 AST),"[1630245, 203937]",1610612750.0,MIN,step back,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,27.82,Made,8.0,,,,,,,,,K. Anderson,203937.0,4.0,,,,
443,PT04M00.00S,2026-04-04T00:46:28.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630178,93.61038107752957,52.205882352941174,1610612755,65,68,2026-04-04T00:46:41Z,4320000,False,11.0,8.0,1,right,T. Maxey driving Layup (15 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,1.34,Made,15.0,,,,,,,,,,,,,,,
444,PT04M00.00S,2026-04-04T00:46:32.1Z,3,REGULAR,violation,defensive goaltending,[],203497,,,1610612755,65,68,2026-04-04T00:46:46Z,4330000,False,,,0,,R. Gobert defensive goaltending VIOLATION,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,201245.0,,,,,,,,,,,,,,,,,,,
445,PT03M49.00S,2026-04-04T00:46:47.5Z,3,REGULAR,2pt,Jump Shot,[],1630245,6.093955321944804,28.431372549019613,1610612750,65,68,2026-04-04T00:46:58Z,4340000,False,108.0,5.0,1,left,MISS A. Dosunmu 10' fadeaway Shot,[1630245],1610612750.0,MIN,fadeaway,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,10.79,Missed,,,,,,,,,,,,,,,,
446,PT03M47.00S,2026-04-04T00:46:49.5Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612755,65,68,2026-04-04T00:47:36Z,4350000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:4),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Right,,,,,,445.0,4.0,4.0,0.0,,,,,,,,,,,
447,PT03M41.00S,2026-04-04T00:46:57.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.0335085413929,48.529411764705884,1610612755,67,68,2026-04-04T00:51:53Z,4360000,False,-7.0,22.0,1,right,J. Embiid driving Layup (13 PTS),[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,2.36,Made,13.0,,,,,,,,,,,,,,,
448,PT03M41.00S,2026-04-04T00:46:59.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203497,,,1610612755,67,68,2026-04-04T00:47:09Z,4370000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (Embiid 1 FT),"[203497, 203954]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,101284.0,,,,,,,,,2.0,0.0,Embiid,203954.0,,,,,,,
450,PT03M41.00S,2026-04-04T00:47:16.7Z,3,REGULAR,substitution,out,[],203497,,,1610612755,67,68,2026-04-04T00:47:36Z,4390000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M41.00S,2026-04-04T00:47:16.7Z,3,REGULAR,substitution,in,[],203944,,,1610612755,67,68,2026-04-04T00:47:36Z,4400000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M41.00S,2026-04-04T00:47:34.1Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,68,68,2026-04-04T00:47:34Z,4410000,False,,,0,,J. Embiid Free Throw 1 of 1 (14 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
453,PT03M24.00S,2026-04-04T00:47:52.0Z,3,REGULAR,3pt,Jump Shot,[],1630538,20.285808147174762,7.107843137254903,1610612750,68,68,2026-04-04T00:47:59Z,4420000,False,214.0,138.0,1,left,MISS B. Hyland 25' step back 3PT,[1630538],1610612750.0,MIN,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,25.52,Missed,,,,,,,,,,,,,,,,
454,PT03M20.00S,2026-04-04T00:47:56.0Z,3,REGULAR,rebound,defensive,[],1631230,,,1610612755,68,68,2026-04-04T00:47:59Z,4430000,False,,,0,,D. Barlow REBOUND (Off:3 Def:7),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Right Center,,,,,,453.0,10.0,7.0,3.0,,,,,,,,,,,
456,PT03M10.00S,2026-04-04T00:48:11.6Z,3,REGULAR,substitution,out,[],1630245,,,1610612755,68,68,2026-04-04T00:48:17Z,4450000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M10.00S,2026-04-04T00:48:11.6Z,3,REGULAR,substitution,in,[],1628978,,,1610612755,68,68,2026-04-04T00:48:17Z,4460000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M03.00S,2026-04-04T00:48:32.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,91.24507227332458,56.61764705882353,1610612755,68,68,2026-04-04T00:55:07Z,4470000,False,33.0,30.0,1,right,MISS T. Maxey driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,4.45,Missed,,,,,,,,,,,,,,,,
459,PT03M01.00S,2026-04-04T00:48:34.8Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,68,68,2026-04-04T00:48:44Z,4480000,False,,,0,,N. Reid REBOUND (Off:1 Def:6),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,458.0,7.0,6.0,1.0,,,,,,,,,,,
460,PT02M50.00S,2026-04-04T00:48:45.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.539421813403408,55.3921568627451,1610612750,68,70,2026-04-04T00:48:51Z,4490000,False,-27.0,18.0,1,left,J. Randle cutting Layup (14 PTS) (K. Anderson 5 AST),"[203944, 203937]",1610612750.0,MIN,cutting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,3.27,Made,14.0,,,,,,,,,K. Anderson,203937.0,5.0,,,,
462,PT02M36.00S,2026-04-04T00:48:59.4Z,3,REGULAR,3pt,Jump Shot,[],203954,67.06636005256242,54.16666666666667,1610612755,71,70,2026-04-04T00:49:03Z,4510000,False,21.0,257.0,1,right,J. Embiid 25' 3PT  (17 PTS) (T. Maxey 6 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,25.79,Made,17.0,,,,,,,,,T. Maxey,1630178.0,6.0,,,,
464,PT02M10.00S,2026-04-04T00:49:25.6Z,3,REGULAR,3pt,Jump Shot,[],1629675,28.301576872536145,88.48039215686275,1610612750,71,70,2026-04-04T00:55:53Z,4530000,False,-192.0,214.0,1,left,MISS N. Reid 28' step back 3PT,[1629675],1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,28.74,Missed,,,,,,,,,,,,,,,,
465,PT02M07.00S,2026-04-04T00:49:28.6Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,71,70,2026-04-04T00:49:32Z,4540000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,464.0,2.0,2.0,0.0,,,,,,,,,,,
466,PT02M04.00S,2026-04-04T00:49:34.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612755,71,70,2026-04-04T00:49:40Z,4550000,False,,,0,,K. Anderson shooting personal FOUL (3 PF) (Maxey 2 FT),"[203937, 1630178]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,1629177.0,,,,,,,,,3.0,0.0,Maxey,1630178.0,,,,,,,
468,PT02M04.00S,2026-04-04T00:50:02.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,72,70,2026-04-04T00:50:02Z,4570000,False,,,0,,T. Maxey Free Throw 1 of 2 (16 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
469,PT02M04.00S,2026-04-04T00:50:05.5Z,3,REGULAR,substitution,out,[],1631230,,,1610612755,72,70,2026-04-04T00:50:12Z,4580000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M04.00S,2026-04-04T00:50:05.5Z,3,REGULAR,substitution,in,[],203083,,,1610612755,72,70,2026-04-04T00:50:12Z,4590000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M04.00S,2026-04-04T00:50:25.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,73,70,2026-04-04T00:50:25Z,4600000,False,,,0,,T. Maxey Free Throw 2 of 2 (17 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
473,PT01M51.00S,2026-04-04T00:50:40.1Z,3,REGULAR,2pt,Jump Shot,[],203944,22.913929040735866,68.62745098039215,1610612750,73,70,2026-04-04T00:57:20Z,4610000,False,-93.0,163.0,1,left,MISS J. Randle 18' pullup Shot,[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,18.76,Missed,,,,,,,,,,,,,,,,
474,PT01M49.00S,2026-04-04T00:50:42.1Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,73,70,2026-04-04T00:50:56Z,4620000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Left Center,,,,,,473.0,1.0,1.0,0.0,,,,,,,,,,,
475,PT01M49.00S,2026-04-04T00:50:47.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612755,73,70,2026-04-04T00:50:51Z,4630000,False,,,0,,K. Anderson personal FOUL (4 PF) (Drummond 2 FT),"[203937, 203083]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,1629177.0,,,,,,,,,4.0,0.0,Drummond,203083.0,,,,,,,
477,PT01M49.00S,2026-04-04T00:51:42.1Z,3,REGULAR,freethrow,1 of 2,[],203083,,,1610612755,74,70,2026-04-04T00:51:42Z,4650000,False,,,0,,A. Drummond Free Throw 1 of 2 (1 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
478,PT01M49.00S,2026-04-04T00:51:43.1Z,3,REGULAR,substitution,out,[],203937,,,1610612755,74,70,2026-04-04T00:51:46Z,4660000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M49.00S,2026-04-04T00:51:43.1Z,3,REGULAR,substitution,in,[],1630545,,,1610612755,74,70,2026-04-04T00:51:46Z,4670000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M49.00S,2026-04-04T00:51:55.2Z,3,REGULAR,freethrow,2 of 2,[],203083,,,1610612755,75,70,2026-04-04T00:51:55Z,4680000,False,,,0,,A. Drummond Free Throw 2 of 2 (2 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
481,PT01M37.00S,2026-04-04T00:52:13.6Z,3,REGULAR,foul,personal,['2freethrow'],203954,,,1610612750,75,70,2026-04-04T00:52:19Z,4690000,False,,,0,,J. Embiid shooting personal FOUL (2 PF) (Randle 2 FT),"[203954, 203944]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,1629177.0,,,,,,,,,2.0,0.0,Randle,203944.0,,,,,,,
483,PT01M37.00S,2026-04-04T00:52:39.2Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,75,71,2026-04-04T00:52:39Z,4710000,False,,,0,,J. Randle Free Throw 1 of 2 (15 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
484,PT01M37.00S,2026-04-04T00:52:39.2Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,75,71,2026-04-04T00:53:02Z,4720000,False,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
485,PT01M35.00S,2026-04-04T00:52:41.2Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,75,71,2026-04-04T00:53:02Z,4730000,False,,,0,,J. Embiid REBOUND (Off:2 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,484.0,12.0,10.0,2.0,,,,,,,,,,,
486,PT01M23.00S,2026-04-04T00:53:15.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612755,75,71,2026-04-04T00:53:25Z,4740000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Maxey 2 FT),"[1629675, 1630178]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1629177.0,,,,,,,,,1.0,0.0,Maxey,1630178.0,,,,,,,
488,PT01M23.00S,2026-04-04T00:53:49.5Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,76,71,2026-04-04T00:53:49Z,4760000,False,,,0,,T. Maxey Free Throw 1 of 2 (18 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
489,PT01M23.00S,2026-04-04T00:54:03.0Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,77,71,2026-04-04T00:54:03Z,4770000,False,,,0,,T. Maxey Free Throw 2 of 2 (19 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
490,PT01M10.00S,2026-04-04T00:54:17.5Z,3,REGULAR,3pt,Jump Shot,[],203944,13.18988173455979,98.2843137254902,1610612750,77,71,2026-04-04T00:54:23Z,4780000,False,-241.0,71.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,25.18,Missed,,,,,,,,,,,,,,,,
491,PT01M08.00S,2026-04-04T00:54:19.5Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,77,71,2026-04-04T00:54:23Z,4790000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,490.0,3.0,3.0,0.0,,,,,,,,,,,
492,PT00M59.90S,2026-04-04T00:54:29.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.87319316688567,49.26470588235294,1610612755,79,71,2026-04-04T00:54:34Z,4800000,False,-4.0,5.0,1,right,T. Maxey driving finger roll Layup (21 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,0.63,Made,21.0,,,,,,,,,,,,,,,
493,PT00M55.30S,2026-04-04T00:54:35.8Z,3,REGULAR,3pt,Jump Shot,[],1629675,9.904730617608408,4.656862745098039,1610612750,79,71,2026-04-04T00:54:44Z,4810000,False,227.0,41.0,1,left,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,,,23.03,Missed,,,,,,,,,,,,,,,,
494,PT00M52.00S,2026-04-04T00:54:39.1Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,79,71,2026-04-04T00:54:44Z,4820000,False,,,0,,T. Maxey REBOUND (Off:0 Def:5),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,,,,,,493.0,5.0,5.0,0.0,,,,,,,,,,,
495,PT00M49.40S,2026-04-04T00:54:42.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629656,93.74178712220763,50.0,1610612755,81,71,2026-04-04T00:54:50Z,4830000,False,0.0,6.0,1,right,Q. Grimes running finger roll Layup (6 PTS) (T. Maxey 7 AST),"[1629656, 1630178]",1610612755.0,PHI,running finger roll,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,0.63,Made,6.0,,,,,,,,,T. Maxey,1630178.0,7.0,,,,
497,PT00M30.40S,2026-04-04T00:55:04.6Z,3,REGULAR,3pt,Jump Shot,[],1630545,12.66425755584757,6.127450980392155,1610612750,81,71,2026-04-04T00:55:13Z,4850000,False,219.0,67.0,1,left,MISS T. Shannon Jr. 3PT,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Right Corner 3,24+ Right,,,22.93,Missed,,,,,,,,,,,,,,,,
498,PT00M26.90S,2026-04-04T00:55:08.1Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,81,71,2026-04-04T01:00:51Z,4860000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,,,,497.0,2.0,2.0,0.0,,,,,,,,,,,
499,PT00M23.80S,2026-04-04T00:55:12.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629656,93.87319316688567,48.529411764705884,1610612755,83,71,2026-04-04T00:55:18Z,4870000,False,-7.0,5.0,1,right,Q. Grimes running Layup (8 PTS) (J. Embiid 7 AST),"[1629656, 203954]",1610612755.0,PHI,running,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,0.9,Made,8.0,,,,,,,,,J. Embiid,203954.0,7.0,,,,
501,PT00M00.50S,2026-04-04T00:55:40.1Z,3,REGULAR,3pt,Jump Shot,[],1630538,23.4395532194481,12.990196078431367,1610612750,83,71,2026-04-04T01:00:19Z,4890000,False,185.0,168.0,1,left,MISS B. Hyland 24' pullup 3PT,[1630538],1610612750.0,MIN,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,24.98,Missed,,,,,,,,,,,,,,,,
502,PT00M00.50S,2026-04-04T00:55:40.1Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,83,71,2026-04-04T00:55:55Z,4900000,False,,,0,,J. Embiid REBOUND (Off:2 Def:11),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,501.0,13.0,11.0,2.0,,,,,,,,,,,
503,PT00M00.00S,2026-04-04T00:55:49.4Z,3,REGULAR,period,end,[],0,,,1610612755,83,71,2026-04-04T00:55:49Z,4910000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2026-04-04T00:56:52.7Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,83,71,2026-04-04T00:58:21Z,4920000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2026-04-04T00:56:52.7Z,4,REGULAR,substitution,out,['startperiod'],203954,,,1610612755,83,71,2026-04-04T00:58:21Z,4930000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2026-04-04T00:56:52.7Z,4,REGULAR,substitution,out,['startperiod'],1630538,,,1610612755,83,71,2026-04-04T00:58:21Z,4940000,False,,,0,,SUB out: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2026-04-04T00:56:52.7Z,4,REGULAR,substitution,out,['startperiod'],1630545,,,1610612755,83,71,2026-04-04T00:58:21Z,4950000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2026-04-04T00:56:52.7Z,4,REGULAR,substitution,in,['startperiod'],1642845,,,1610612755,83,71,2026-04-04T00:58:21Z,4960000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2026-04-04T00:56:52.7Z,4,REGULAR,substitution,in,['startperiod'],202331,,,1610612755,83,71,2026-04-04T00:58:21Z,4970000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2026-04-04T00:56:52.7Z,4,REGULAR,substitution,in,['startperiod'],1630245,,,1610612755,83,71,2026-04-04T00:58:21Z,4980000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2026-04-04T00:56:52.7Z,4,REGULAR,substitution,in,['startperiod'],1630162,,,1610612755,83,71,2026-04-04T00:58:21Z,4990000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2026-04-04T00:59:15.0Z,4,REGULAR,period,start,[],0,,,1610612750,83,71,2026-04-04T00:59:15Z,5000000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT11M40.00S,2026-04-04T00:59:34.2Z,4,REGULAR,3pt,Jump Shot,[],1628978,31.32391590013141,79.65686274509804,1610612750,83,74,2026-04-04T00:59:39Z,5010000,False,-148.0,242.0,1,left,D. DiVincenzo 28' 3PT  (11 PTS) (A. Dosunmu 3 AST),"[1628978, 1630245]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,28.37,Made,11.0,,,,,,,,,A. Dosunmu,1630245.0,3.0,,,,
515,PT11M25.00S,2026-04-04T00:59:49.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,93.74178712220763,50.98039215686275,1610612755,85,74,2026-04-04T00:59:53Z,5030000,False,5.0,6.0,1,right,Q. Grimes driving reverse Layup (10 PTS) (P. George 2 AST),"[1629656, 202331]",1610612755.0,PHI,driving reverse,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,0.8,Made,10.0,,,,,,,,,P. George,202331.0,2.0,,,,
517,PT11M15.00S,2026-04-04T00:59:58.4Z,4,REGULAR,3pt,Jump Shot,[],1630245,32.50657030223391,33.08823529411765,1610612750,85,74,2026-04-04T01:03:43Z,5050000,False,85.0,253.0,1,left,MISS A. Dosunmu 26' pullup 3PT,[1630245],1610612750.0,MIN,pullup,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,26.69,Missed,,,,,,,,,,,,,,,,
518,PT11M13.00S,2026-04-04T01:00:00.9Z,4,REGULAR,rebound,offensive,[],1630245,,,1610612750,85,74,2026-04-04T01:00:00Z,5060000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:2),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,517.0,3.0,2.0,1.0,,,,,,,,,,,
519,PT11M12.00S,2026-04-04T01:00:01.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630245,6.750985545335084,51.22549019607843,1610612750,85,74,2026-04-04T01:05:41Z,5070000,False,-6.0,11.0,1,left,MISS A. Dosunmu Layup - blocked,"[1630245, 203083]",1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,1.26,Missed,,,,,,,,,,,,,,,Drummond,203083.0
520,PT11M12.00S,2026-04-04T01:00:01.8Z,4,REGULAR,block,,[],203083,,,1610612750,85,74,2026-04-04T01:00:04Z,5080000,False,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
521,PT11M12.00S,2026-04-04T01:00:01.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,85,74,2026-04-04T01:00:10Z,5090000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,519.0,,,,,,,,,,,,,,
523,PT11M00.00S,2026-04-04T01:00:35.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,27.77595269382391,15.931372549019613,1610612750,85,74,2026-04-04T01:00:45Z,5110000,False,170.0,209.0,1,left,MISS D. DiVincenzo 26' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,26.93,Missed,,,,,,,,,,,,,,,,
