actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
255,PT08M11.00S,2025-11-26T01:54:32.1Z,2,REGULAR,freethrow,2 of 2,[],1629656,,,1610612755,41,49,2025-11-26T01:54:32Z,2500000,False,,,0,,Q. Grimes Free Throw 2 of 2 (4 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
258,PT07M57.00S,2025-11-26T01:54:49.9Z,2,REGULAR,3pt,Jump Shot,[],1630217,90.48948751642575,96.07843137254902,1610612753,41,49,2025-11-26T01:54:55Z,2510000,False,230.0,37.0,1,right,MISS D. Bane 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Right Corner 3,24+ Right,,,,23.33,Missed,,,,,,,,,,,,,,,
259,PT07M54.00S,2025-11-26T01:54:52.9Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,41,49,2025-11-26T01:54:55Z,2520000,False,,,0,,A. Drummond REBOUND (Off:1 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,,,,,,,,258.0,7.0,6.0,1.0,,,,,,,
260,PT07M47.00S,2025-11-26T01:55:00.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,6.783837056504599,50.73529411764706,1610612755,43,49,2025-11-26T02:00:35Z,2530000,False,-4.0,11.0,1,left,J. McCain driving finger roll Layup (9 PTS),[1642272],1610612755.0,PHI,driving finger roll,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,,,,1.19,Made,9.0,,,,,,,,,,,,,,
262,PT07M41.00S,2025-11-26T01:55:05.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641710,94.82588699080158,50.98039215686274,1610612753,43,51,2025-11-26T01:55:10Z,2550000,False,5.0,-4.0,1,right,A. Black alley-oop DUNK (17 PTS) (J. Suggs 3 AST),"[1641710, 1630591]",1610612753.0,ORL,alley-oop,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,0.63,Made,17.0,J. Suggs,1630591.0,3.0,,,,,,,,,,,
264,PT07M33.00S,2025-11-26T01:55:16.0Z,2,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612755,43,51,2025-11-26T01:55:21Z,2570000,False,,,0,,Q. Grimes bad pass out-of-bounds TURNOVER (2 TO),[1629656],1610612755.0,PHI,bad pass,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,2.0,,,,,,,,,,,,,1627962.0,,,,,,
265,PT07M22.00S,2025-11-26T01:55:34.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641710,89.30683311432325,96.81372549019608,1610612753,43,54,2025-11-26T01:55:38Z,2580000,False,234.0,48.0,1,right,A. Black 3PT  (20 PTS) (J. Suggs 4 AST),"[1641710, 1630591]",1610612753.0,ORL,,,,Black,A. Black,,,,,Right Corner 3,24+ Right,,,,23.9,Made,20.0,J. Suggs,1630591.0,4.0,,,,,,,,,,,
267,PT07M21.00S,2025-11-26T01:55:44.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,43,54,2025-11-26T01:55:44Z,2600000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M58.00S,2025-11-26T01:59:29.1Z,2,REGULAR,3pt,Jump Shot,[],1642272,34.510512483574246,75.73529411764706,1610612755,43,54,2025-11-26T01:59:33Z,2610000,False,-129.0,272.0,1,left,MISS J. McCain 30' pullup 3PT,[1642272],1610612755.0,PHI,pullup,,,McCain,J. McCain,,,,,Above the Break 3,24+ Left Center,,,,30.08,Missed,,,,,,,,,,,,,,,
269,PT06M58.00S,2025-11-26T01:59:29.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,43,54,2025-11-26T01:59:33Z,2620000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,268.0,,,,,,,,,,
271,PT06M43.00S,2025-11-26T01:59:47.4Z,2,REGULAR,3pt,Jump Shot,[],1641710,90.22667542706965,96.81372549019608,1610612753,43,57,2025-11-26T01:59:51Z,2640000,False,234.0,39.0,1,right,A. Black 3PT  (23 PTS) (J. Suggs 5 AST),"[1641710, 1630591]",1610612753.0,ORL,,,,Black,A. Black,,,,,Right Corner 3,24+ Right,,,,23.74,Made,23.0,J. Suggs,1630591.0,5.0,,,,,,,,,,,
272,PT06M29.00S,2025-11-26T02:00:06.7Z,2,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612755,43,57,2025-11-26T02:00:17Z,2650000,False,,,0,,D. Bane shooting personal FOUL (2 PF) (Barlow 2 FT),"[1630217, 1631230]",1610612753.0,ORL,shooting,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627962.0,,,2.0,0.0,Barlow,1631230.0
274,PT06M29.00S,2025-11-26T02:00:32.9Z,2,REGULAR,freethrow,1 of 2,[],1631230,,,1610612755,44,57,2025-11-26T02:00:32Z,2670000,False,,,0,,D. Barlow Free Throw 1 of 2 (3 PTS),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
275,PT06M29.00S,2025-11-26T02:00:35.5Z,2,REGULAR,substitution,out,[],1629656,,,1610612755,44,57,2025-11-26T02:00:39Z,2680000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M29.00S,2025-11-26T02:00:35.5Z,2,REGULAR,substitution,in,[],1630570,,,1610612755,44,57,2025-11-26T02:00:39Z,2690000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M29.00S,2025-11-26T02:00:58.0Z,2,REGULAR,freethrow,2 of 2,[],1631230,,,1610612755,45,57,2025-11-26T02:00:58Z,2700000,False,,,0,,D. Barlow Free Throw 2 of 2 (4 PTS),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
279,PT06M15.00S,2025-11-26T02:01:23.5Z,2,REGULAR,3pt,Jump Shot,[],1630217,69.99014454664915,23.284313725490197,1610612753,45,60,2025-11-26T02:01:28Z,2720000,False,-134.0,230.0,1,right,D. Bane 26' 3PT step back (6 PTS) (F. Wagner 1 AST),"[1630217, 1630532]",1610612753.0,ORL,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,26.56,Made,6.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,
281,PT06M01.00S,2025-11-26T02:01:38.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642272,19.530223390275953,40.931372549019606,1610612755,47,60,2025-11-26T02:01:41Z,2740000,False,45.0,131.0,1,left,J. McCain 13' pullup Jump Shot (11 PTS) (D. Barlow 2 AST),"[1642272, 1631230]",1610612755.0,PHI,pullup,,,McCain,J. McCain,,,,,In The Paint (Non-RA),8-16 Center,,,,13.87,Made,11.0,D. Barlow,1631230.0,2.0,,,,,,,,,,,
283,PT05M47.00S,2025-11-26T02:01:50.7Z,2,REGULAR,3pt,Jump Shot,[],1630591,68.67608409986859,79.90196078431373,1610612753,47,60,2025-11-26T02:06:51Z,2760000,False,150.0,242.0,1,right,MISS J. Suggs 28' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,28.44,Missed,,,,,,,,,,,,,,,
284,PT05M45.00S,2025-11-26T02:01:52.7Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,47,60,2025-11-26T02:01:55Z,2770000,False,,,0,,A. Drummond REBOUND (Off:1 Def:7),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,283.0,8.0,7.0,1.0,,,,,,,
285,PT05M43.00S,2025-11-26T02:01:54.6Z,2,REGULAR,turnover,bad pass,[],203083,,,1610612755,47,60,2025-11-26T02:01:58Z,2780000,False,,,0,,A. Drummond bad pass TURNOVER (1 TO),"[203083, 1641710]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,1.0,Black,1641710.0,,,,,,,,,,,,,,,,,
286,PT05M43.00S,2025-11-26T02:01:54.6Z,2,REGULAR,steal,,[],1641710,,,1610612753,47,60,2025-11-26T02:01:56Z,2790000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
287,PT05M40.00S,2025-11-26T02:01:58.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630217,92.32917214191852,51.225490196078425,1610612753,47,60,2025-11-26T02:02:06Z,2800000,False,6.0,20.0,1,right,MISS D. Bane alley-oop Layup,[1630217],1610612753.0,ORL,alley-oop,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,2.05,Missed,,,,,,,,,,,,,,,
288,PT05M38.00S,2025-11-26T02:02:03.1Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,47,60,2025-11-26T02:02:03Z,2810000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,287.0,5.0,2.0,3.0,,,,,,,
289,PT05M38.00S,2025-11-26T02:02:03.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628976,94.40999984741211,50.0,1610612753,47,62,2025-11-26T02:02:03Z,2820000,False,0.0,0.0,1,right,W. Carter Jr. tip Layup (8 PTS),[1628976],1610612753.0,ORL,tip,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,,,,0.0,Made,8.0,,,,,,,,,,,,,,
290,PT05M28.00S,2025-11-26T02:02:16.5Z,2,REGULAR,3pt,Jump Shot,[],1642272,32.802233902759525,74.75490196078431,1610612755,47,62,2025-11-26T02:02:20Z,2830000,False,-124.0,256.0,1,left,MISS J. McCain 28' pullup 3PT,[1642272],1610612755.0,PHI,pullup,,,McCain,J. McCain,,,,,Above the Break 3,24+ Left Center,,,,28.42,Missed,,,,,,,,,,,,,,,
291,PT05M25.00S,2025-11-26T02:02:19.5Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,47,62,2025-11-26T02:02:20Z,2840000,False,,,0,,J. Suggs REBOUND (Off:1 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,290.0,4.0,3.0,1.0,,,,,,,
292,PT05M22.00S,2025-11-26T02:02:23.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,93.11760840998686,52.450980392156865,1610612753,47,64,2025-11-26T02:02:29Z,2850000,False,12.0,12.0,1,right,D. Bane running finger roll Layup (8 PTS) (J. Suggs 6 AST),"[1630217, 1630591]",1610612753.0,ORL,running finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,1.73,Made,8.0,J. Suggs,1630591.0,6.0,,,,,,,,,,,
294,PT05M21.00S,2025-11-26T02:02:33.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,47,64,2025-11-26T02:02:33Z,2870000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT05M21.00S,2025-11-26T02:05:09.5Z,2,REGULAR,substitution,out,[],203083,,,1610612755,47,64,2025-11-26T02:05:46Z,2880000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M21.00S,2025-11-26T02:05:09.5Z,2,REGULAR,substitution,out,[],1631230,,,1610612755,47,64,2025-11-26T02:05:46Z,2890000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT05M21.00S,2025-11-26T02:05:09.5Z,2,REGULAR,substitution,out,[],1630217,,,1610612755,47,64,2025-11-26T02:05:46Z,2900000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT05M21.00S,2025-11-26T02:05:09.5Z,2,REGULAR,substitution,out,[],1628976,,,1610612755,47,64,2025-11-26T02:05:46Z,2910000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT05M21.00S,2025-11-26T02:05:09.5Z,2,REGULAR,substitution,in,[],1631133,,,1610612755,47,64,2025-11-26T02:05:46Z,2920000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT05M21.00S,2025-11-26T02:05:09.5Z,2,REGULAR,substitution,in,[],1642348,,,1610612755,47,64,2025-11-26T02:05:46Z,2930000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT05M21.00S,2025-11-26T02:05:09.5Z,2,REGULAR,substitution,in,[],1641724,,,1610612755,47,64,2025-11-26T02:05:46Z,2940000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT05M21.00S,2025-11-26T02:05:09.5Z,2,REGULAR,substitution,in,[],1629048,,,1610612755,47,64,2025-11-26T02:05:46Z,2950000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT05M09.00S,2025-11-26T02:05:10.3Z,2,REGULAR,violation,kicked ball,[],1630532,,,1610612755,47,64,2025-11-26T02:10:16Z,2960000,False,,,0,,F. Wagner kicked ball VIOLATION,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,1627962.0,,,,,,
305,PT05M08.00S,2025-11-26T02:06:27.7Z,2,REGULAR,foul,personal,[],1630591,,,1610612755,47,64,2025-11-26T02:06:37Z,2970000,False,,,0,,J. Suggs personal FOUL (2 PF),"[1630591, 1642272]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1629177.0,,,2.0,0.0,McCain,1642272.0
307,PT04M57.00S,2025-11-26T02:06:51.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642348,5.075558475689881,54.41176470588235,1610612755,47,64,2025-11-26T02:11:10Z,2990000,False,-22.0,-5.0,1,left,MISS J. Edwards driving finger roll Layup,[1642348],1610612755.0,PHI,driving finger roll,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,2.26,Missed,,,,,,,,,,,,,,,
308,PT04M54.00S,2025-11-26T02:06:54.6Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,47,64,2025-11-26T02:06:55Z,3000000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,307.0,5.0,2.0,3.0,,,,,,,
309,PT04M49.00S,2025-11-26T02:06:58.8Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630532,93.24901445466492,43.38235294117647,1610612753,47,66,2025-11-26T02:12:32Z,3010000,False,-33.0,11.0,1,right,F. Wagner driving floating bank Jump Shot (4 PTS) (J. Suggs 7 AST),"[1630532, 1630591]",1610612753.0,ORL,driving floating bank,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,3.49,Made,4.0,J. Suggs,1630591.0,7.0,,,,,,,,,,,
311,PT04M35.00S,2025-11-26T02:07:12.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642272,18.347568988173457,49.26470588235294,1610612755,49,66,2025-11-26T02:13:39Z,3030000,False,4.0,120.0,1,left,J. McCain 12' step back Jump Shot (13 PTS) (T. Maxey 3 AST),"[1642272, 1630178]",1610612755.0,PHI,step back,,,McCain,J. McCain,,,,,In The Paint (Non-RA),8-16 Center,,,,12.01,Made,13.0,T. Maxey,1630178.0,3.0,,,,,,,,,,,
313,PT04M17.00S,2025-11-26T02:07:30.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,85.10183968462549,38.23529411764706,1610612753,49,66,2025-11-26T02:07:36Z,3050000,False,-59.0,88.0,1,right,MISS G. Bitadze 10' alley-oop Layup,[1629048],1610612753.0,ORL,alley-oop,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Left,,,,10.54,Missed,,,,,,,,,,,,,,,
314,PT04M13.00S,2025-11-26T02:07:34.4Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612755,49,66,2025-11-26T02:07:36Z,3060000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,313.0,1.0,1.0,0.0,,,,,,,
315,PT04M11.00S,2025-11-26T02:07:36.8Z,2,REGULAR,turnover,lost ball,[],1630570,,,1610612755,49,66,2025-11-26T02:07:41Z,3070000,False,,,0,,T. Watford lost ball TURNOVER (2 TO),"[1630570, 1630591]",1610612755.0,PHI,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,2.0,Suggs,1630591.0,,,,,,,,,,,,,,,,,
316,PT04M11.00S,2025-11-26T02:07:36.8Z,2,REGULAR,steal,,[],1630591,,,1610612753,49,66,2025-11-26T02:07:38Z,3080000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
317,PT04M07.00S,2025-11-26T02:07:41.0Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641710,95.0886990801577,50.98039215686274,1610612753,49,68,2025-11-26T02:15:18Z,3090000,False,5.0,-6.0,1,right,A. Black running alley-oop DUNK (25 PTS) (G. Bitadze 1 AST),"[1641710, 1629048]",1610612753.0,ORL,running alley-oop,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,0.8,Made,25.0,G. Bitadze,1629048.0,1.0,,,,,,,,,,,
319,PT04M07.00S,2025-11-26T02:08:01.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612755,49,68,2025-11-26T02:08:01Z,3110000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT04M07.00S,2025-11-26T02:08:54.3Z,2,REGULAR,substitution,out,[],1630570,,,1610612755,49,68,2025-11-26T02:09:18Z,3120000,False,,,0,,SUB out: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT04M07.00S,2025-11-26T02:08:54.3Z,2,REGULAR,substitution,in,[],1629656,,,1610612755,49,68,2025-11-26T02:09:18Z,3130000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT04M07.00S,2025-11-26T02:08:54.3Z,2,REGULAR,substitution,out,[],1642272,,,1610612755,49,68,2025-11-26T02:09:40Z,3140000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT04M07.00S,2025-11-26T02:08:54.3Z,2,REGULAR,substitution,in,[],1631230,,,1610612755,49,68,2025-11-26T02:09:40Z,3150000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT03M49.00S,2025-11-26T02:09:43.3Z,2,REGULAR,3pt,Jump Shot,[],1631133,23.603810775295663,93.13725490196079,1610612755,52,68,2025-11-26T02:09:47Z,3160000,False,-216.0,169.0,1,left,J. Walker 27' 3PT  (3 PTS) (J. Edwards 1 AST),"[1631133, 1642348]",1610612755.0,PHI,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,27.43,Made,3.0,J. Edwards,1642348.0,1.0,,,,,,,,,,,
326,PT03M44.00S,2025-11-26T02:09:49.8Z,2,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,52,68,2025-11-26T02:09:55Z,3180000,False,,,0,,J. Suggs bad pass out-of-bounds TURNOVER (1 TO),[1630591],1610612753.0,ORL,bad pass,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,1629177.0,,,,,,
328,PT03M29.00S,2025-11-26T02:10:25.3Z,2,REGULAR,turnover,out-of-bounds,[],1631230,,,1610612755,52,68,2025-11-26T02:10:31Z,3200000,False,,,0,,D. Barlow step out-of-bounds TURNOVER (1 TO),[1631230],1610612755.0,PHI,step,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,1830.0,,,,,,
329,PT03M18.00S,2025-11-26T02:10:45.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630532,90.3580814717477,54.90196078431373,1610612753,52,70,2025-11-26T02:10:48Z,3210000,False,25.0,38.0,1,right,F. Wagner driving floating Jump Shot (6 PTS) (J. Suggs 8 AST),"[1630532, 1630591]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,4.53,Made,6.0,J. Suggs,1630591.0,8.0,,,,,,,,,,,
331,PT03M05.00S,2025-11-26T02:10:58.7Z,2,REGULAR,turnover,lost ball,[],1642348,,,1610612755,52,70,2025-11-26T02:11:03Z,3230000,False,,,0,,J. Edwards lost ball TURNOVER (3 TO),"[1642348, 1630591]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,3.0,Suggs,1630591.0,,,,,,,,,,,,,,,,,
332,PT03M05.00S,2025-11-26T02:10:58.7Z,2,REGULAR,steal,,[],1630591,,,1610612753,52,70,2025-11-26T02:11:01Z,3240000,False,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
333,PT03M02.00S,2025-11-26T02:11:03.6Z,2,REGULAR,foul,personal,['2freethrow'],1642348,,,1610612753,52,70,2025-11-26T02:11:13Z,3250000,False,,,0,,J. Edwards shooting personal FOUL (1 PF) (Wagner 2 FT),"[1642348, 1630532]",1610612755.0,PHI,shooting,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629177.0,,,1.0,0.0,Wagner,1630532.0
335,PT03M02.00S,2025-11-26T02:11:36.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630532,,,1610612753,52,71,2025-11-26T02:11:36Z,3270000,False,,,0,,F. Wagner Free Throw 1 of 2 (7 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
336,PT03M02.00S,2025-11-26T02:11:54.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630532,,,1610612753,52,72,2025-11-26T02:11:54Z,3280000,False,,,0,,F. Wagner Free Throw 2 of 2 (8 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
337,PT02M48.00S,2025-11-26T02:12:09.7Z,2,REGULAR,3pt,Jump Shot,[],1629656,19.136005256241788,95.83333333333334,1610612755,52,72,2025-11-26T02:12:15Z,3290000,False,-229.0,127.0,1,left,MISS Q. Grimes 26' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,26.22,Missed,,,,,,,,,,,,,,,
338,PT02M45.00S,2025-11-26T02:12:12.7Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,52,72,2025-11-26T02:12:15Z,3300000,False,,,0,,J. Suggs REBOUND (Off:1 Def:4),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,337.0,5.0,4.0,1.0,,,,,,,
339,PT02M29.00S,2025-11-26T02:12:28.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641724,95.22010512483574,52.20588235294118,1610612753,52,74,2025-11-26T02:12:32Z,3310000,False,11.0,-8.0,1,right,J. Howard driving finger roll Layup (2 PTS),[1641724],1610612753.0,ORL,driving finger roll,,,Howard,J. Howard,,,,,Restricted Area,0-8 Center,,,,1.34,Made,2.0,,,,,,,,,,,,,,
340,PT02M16.00S,2025-11-26T02:12:41.4Z,2,REGULAR,3pt,Jump Shot,[],1631133,9.017739816031538,4.411764705882353,1610612755,52,74,2025-11-26T02:12:45Z,3320000,False,228.0,32.0,1,left,MISS J. Walker 3PT,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,,,,23.02,Missed,,,,,,,,,,,,,,,
341,PT02M13.00S,2025-11-26T02:12:44.4Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,52,74,2025-11-26T02:12:45Z,3330000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Right Corner 3,24+ Right,,,,,,,,,,340.0,6.0,3.0,3.0,,,,,,,
342,PT02M01.00S,2025-11-26T02:12:57.4Z,2,REGULAR,3pt,Jump Shot,[],1641724,77.4802890932983,10.53921568627451,1610612753,52,77,2025-11-26T02:13:01Z,3340000,False,-197.0,159.0,1,right,J. Howard 25' 3PT  (5 PTS) (J. Suggs 9 AST),"[1641724, 1630591]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Left Center,,,,25.35,Made,5.0,J. Suggs,1630591.0,9.0,,,,,,,,,,,
344,PT01M49.00S,2025-11-26T02:13:11.4Z,2,REGULAR,foul,personal,['2freethrow'],1641724,,,1610612755,52,77,2025-11-26T02:13:19Z,3360000,False,,,0,,J. Howard shooting personal FOUL (1 PF) (Grimes 2 FT),"[1641724, 1629656]",1610612753.0,ORL,shooting,,,Howard,J. Howard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1627962.0,,,1.0,0.0,Grimes,1629656.0
