actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
421,PT08M38.00S,2026-02-27T01:32:16.0Z,3,REGULAR,3pt,Jump Shot,[],1641796,32.53942181340342,48.77450980392157,1610612748,73,64,2026-02-27T01:32:26Z,4100000,False,6.0,253.0,1,left,P. Larsson 25' 3PT  (6 PTS) (T. Herro 2 AST),"[1641796, 1629639]",1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,25.35,Made,Larsson,P. Larsson,,,,,6.0,T. Herro,1629639.0,2.0,,,,,,,,,,,
423,PT08M17.00S,2026-02-27T01:32:36.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,86.67871222076215,51.71568627450981,1610612755,73,64,2026-02-27T01:32:43Z,4120000,False,9.0,73.0,1,right,MISS T. Maxey 7' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.32,Missed,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
424,PT08M12.00S,2026-02-27T01:32:41.5Z,3,REGULAR,rebound,offensive,[],203954,,,1610612755,73,64,2026-02-27T01:32:41Z,4130000,False,,,0,,J. Embiid REBOUND (Off:1 Def:6),[203954],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Embiid,J. Embiid,423.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
425,PT08M12.00S,2026-02-27T01:32:41.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,94.40999984741211,50.0,1610612755,75,64,2026-02-27T01:32:41Z,4140000,False,0.0,0.0,1,right,J. Embiid putback Layup (23 PTS),[203954],1610612755.0,PHI,putback,,,,,,Mid-Range,8-16 Left,0.0,Made,Embiid,J. Embiid,,,,,23.0,,,,,,,,,,,,,,
426,PT08M01.00S,2026-02-27T01:32:52.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641796,9.017739816031538,49.754901960784316,1610612748,75,64,2026-02-27T01:45:13Z,4150000,False,1.0,32.0,1,left,MISS P. Larsson driving floating Shot,[1641796],1610612748.0,MIA,driving floating,,,,,,Restricted Area,0-8 Center,3.23,Missed,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,
427,PT07M59.00S,2026-02-27T01:32:54.9Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,75,64,2026-02-27T01:32:56Z,4160000,False,,,0,,J. Embiid REBOUND (Off:1 Def:7),[203954],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,Embiid,J. Embiid,426.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
428,PT07M54.00S,2026-02-27T01:33:00.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631230,93.11760840998686,53.431372549019606,1610612755,77,64,2026-02-27T01:33:07Z,4170000,False,17.0,12.0,1,right,D. Barlow running Layup (4 PTS) (J. Embiid 3 AST),"[1631230, 203954]",1610612755.0,PHI,running,,,,,,Restricted Area,0-8 Center,2.11,Made,Barlow,D. Barlow,,,,,4.0,J. Embiid,203954.0,3.0,,,,,,,,,,,
430,PT07M41.00S,2026-02-27T01:33:13.2Z,3,REGULAR,3pt,Jump Shot,[],1629639,31.225361366622867,71.81372549019608,1610612748,77,64,2026-02-27T01:33:18Z,4190000,False,-109.0,241.0,1,left,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,26.45,Missed,Herro,T. Herro,,,,,,,,,,,,,,,,,,,
431,PT07M38.00S,2026-02-27T01:33:16.5Z,3,REGULAR,rebound,offensive,[],203952,,,1610612748,77,64,2026-02-27T01:33:16Z,4200000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:0),[203952],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,Wiggins,A. Wiggins,430.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
432,PT07M33.00S,2026-02-27T01:33:22.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,32.802233902759525,38.48039215686275,1610612748,77,67,2026-02-27T01:33:26Z,4210000,False,58.0,256.0,1,left,T. Herro 26' 3PT  (13 PTS) (B. Adebayo 3 AST),"[1629639, 1628389]",1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,26.22,Made,Herro,T. Herro,,,,,13.0,B. Adebayo,1628389.0,3.0,,,,,,,,,,,
434,PT07M16.00S,2026-02-27T01:33:38.7Z,3,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,77,67,2026-02-27T01:33:45Z,4230000,False,,,0,,J. Embiid lost ball out-of-bounds TURNOVER (1 TO),[203954],1610612755.0,PHI,lost ball,,,,,,Above the Break 3,24+ Right Center,,,Embiid,J. Embiid,,,,,,,,,101284.0,,,,,1.0,,,,,
435,PT07M16.00S,2026-02-27T01:33:44.1Z,3,REGULAR,substitution,out,[],1631230,,,1610612748,77,67,2026-02-27T01:33:50Z,4240000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,
436,PT07M16.00S,2026-02-27T01:33:44.1Z,3,REGULAR,substitution,in,[],1629656,,,1610612748,77,67,2026-02-27T01:33:50Z,4250000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,
437,PT07M06.00S,2026-02-27T01:34:03.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628389,33.196452036793694,51.9607843137255,1610612748,77,70,2026-02-27T01:34:08Z,4260000,False,-10.0,260.0,1,left,B. Adebayo 25' 3PT  (21 PTS) (T. Herro 3 AST),"[1628389, 1629639]",1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,25.97,Made,Adebayo,B. Adebayo,,,,,21.0,T. Herro,1629639.0,3.0,,,,,,,,,,,
439,PT07M06.00S,2026-02-27T01:34:08.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,77,70,2026-02-27T01:34:08Z,4280000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M41.00S,2026-02-27T01:38:29.7Z,3,REGULAR,3pt,Jump Shot,[],1642845,75.1149802890933,8.823529411764707,1610612755,77,70,2026-02-27T01:38:35Z,4310000,False,-206.0,181.0,1,right,MISS V. Edgecombe 27' 3PT,[1642845],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,27.44,Missed,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,
443,PT06M39.00S,2026-02-27T01:38:32.9Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,77,70,2026-02-27T01:38:32Z,4320000,False,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,Herro,T. Herro,442.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
444,PT06M33.00S,2026-02-27T01:38:38.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628389,5.206964520367937,97.05882352941177,1610612748,77,73,2026-02-27T01:47:47Z,4330000,False,-235.0,-4.0,1,left,B. Adebayo 3PT running (24 PTS) (P. Larsson 3 AST),"[1628389, 1641796]",1610612748.0,MIA,running,,,,,,Left Corner 3,24+ Left,23.53,Made,Adebayo,B. Adebayo,,,,,24.0,P. Larsson,1641796.0,3.0,,,,,,,,,,,
446,PT06M20.00S,2026-02-27T01:38:51.6Z,3,REGULAR,turnover,bad pass,[],1642845,,,1610612755,77,73,2026-02-27T01:38:58Z,4350000,False,,,0,,V. Edgecombe bad pass TURNOVER (1 TO),"[1642845, 1641796]",1610612755.0,PHI,,,,,,,Mid-Range,8-16 Left,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,1.0,Larsson,1641796.0,,,
447,PT06M20.00S,2026-02-27T01:38:51.6Z,3,REGULAR,steal,,[],1641796,,,1610612748,77,73,2026-02-27T01:51:55Z,4360000,False,,,0,,P. Larsson STEAL (2 STL),[1641796],1610612748.0,MIA,,,,,,,Mid-Range,8-16 Left,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,
448,PT06M16.00S,2026-02-27T01:38:55.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629639,33.459264126149804,38.970588235294116,1610612748,77,76,2026-02-27T01:39:05Z,4370000,False,55.0,262.0,1,left,T. Herro 26' 3PT running pullup (16 PTS),[1629639],1610612748.0,MIA,running pullup,,,,,,Above the Break 3,24+ Center,26.77,Made,Herro,T. Herro,,,,,16.0,,,,,,,,,,,,,,
449,PT05M55.00S,2026-02-27T01:39:15.9Z,3,REGULAR,3pt,Jump Shot,[],1629656,76.16622864651774,9.558823529411764,1610612755,80,76,2026-02-27T01:39:20Z,4380000,False,-202.0,172.0,1,right,Q. Grimes 26' 3PT  (9 PTS) (J. Embiid 4 AST),"[1629656, 203954]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,26.51,Made,Grimes,Q. Grimes,,,,,9.0,J. Embiid,203954.0,4.0,,,,,,,,,,,
451,PT05M35.00S,2026-02-27T01:39:36.6Z,3,REGULAR,2pt,Jump Shot,[],1629639,18.084756898817346,27.941176470588236,1610612748,80,78,2026-02-27T01:39:40Z,4400000,False,110.0,117.0,1,left,T. Herro 16' driving floating Jump Shot (18 PTS) (P. Larsson 4 AST),"[1629639, 1641796]",1610612748.0,MIA,driving floating,,,,,,Mid-Range,16-24 Right Center,16.12,Made,Herro,T. Herro,,,,,18.0,P. Larsson,1641796.0,4.0,,,,,,,,,,,
453,PT05M15.00S,2026-02-27T01:39:55.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,91.01511169513797,57.84313725490197,1610612755,80,78,2026-02-27T01:39:59Z,4420000,False,39.0,32.0,1,right,MISS J. Embiid turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
454,PT05M13.00S,2026-02-27T01:39:57.8Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,80,78,2026-02-27T01:39:59Z,4430000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:12),[1628389],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Adebayo,B. Adebayo,453.0,13.0,12.0,1.0,,,,,,,,,,,,,,,
455,PT05M09.00S,2026-02-27T01:40:02.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628389,28.991458607095925,17.647058823529413,1610612748,80,81,2026-02-27T01:40:08Z,4440000,False,162.0,220.0,1,left,B. Adebayo 27' 3PT running (27 PTS) (T. Herro 4 AST),"[1628389, 1629639]",1610612748.0,MIA,running,,,,,,Above the Break 3,24+ Right Center,27.31,Made,Adebayo,B. Adebayo,,,,,27.0,T. Herro,1629639.0,4.0,,,,,,,,,,,
457,PT04M51.00S,2026-02-27T01:40:19.5Z,3,REGULAR,3pt,Jump Shot,[],1626162,66.04796320630749,69.36274509803921,1610612755,83,81,2026-02-27T01:40:23Z,4460000,False,97.0,267.0,1,right,K. Oubre Jr. 28' 3PT  (13 PTS) (T. Maxey 8 AST),"[1626162, 1630178]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,28.36,Made,Oubre Jr.,K. Oubre Jr.,,,,,13.0,T. Maxey,1630178.0,8.0,,,,,,,,,,,
459,PT04M41.00S,2026-02-27T01:40:30.4Z,3,REGULAR,3pt,Jump Shot,[],203952,11.645860709592641,4.6568627450980395,1610612748,83,81,2026-02-27T01:40:36Z,4480000,False,227.0,57.0,1,left,MISS A. Wiggins 3PT,[203952],1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,23.38,Missed,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,
460,PT04M35.00S,2026-02-27T01:40:36.4Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,83,81,2026-02-27T01:40:36Z,4490000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:12),[1628389],1610612748.0,MIA,,,,,,,Right Corner 3,24+ Right,,,Adebayo,B. Adebayo,459.0,14.0,12.0,2.0,,,,,,,,,,,,,,,
461,PT04M35.00S,2026-02-27T01:40:35.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,5.590000152587891,50.0,1610612748,83,81,2026-02-27T01:40:35Z,4500000,False,0.0,0.0,1,left,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,,,,Mid-Range,8-16 Left,0.0,Missed,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,
462,PT04M34.00S,2026-02-27T01:40:36.5Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,83,81,2026-02-27T01:40:36Z,4510000,False,,,0,,J. Embiid REBOUND (Off:1 Def:8),[203954],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Left,,,Embiid,J. Embiid,461.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
463,PT04M23.00S,2026-02-27T01:40:48.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,91.5407358738502,51.470588235294116,1610612755,83,81,2026-02-27T01:40:54Z,4520000,False,7.0,27.0,1,right,MISS T. Maxey driving finger roll Layup - blocked,"[1630178, 203952]",1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,2.8,Missed,Maxey,T. Maxey,,,,,,,,,,,,,,,,,Wiggins,203952.0,
464,PT04M23.00S,2026-02-27T01:40:48.7Z,3,REGULAR,block,,[],203952,,,1610612755,83,81,2026-02-27T01:40:51Z,4530000,False,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,
465,PT04M23.00S,2026-02-27T01:40:48.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,83,81,2026-02-27T01:40:54Z,4540000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,,463.0,,,,,,,,,,,,,,,,,,
467,PT04M23.00S,2026-02-27T01:40:53.8Z,3,REGULAR,substitution,out,[],1641796,,,1610612755,83,81,2026-02-27T01:41:04Z,4560000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,,,,,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,
468,PT04M23.00S,2026-02-27T01:40:53.8Z,3,REGULAR,substitution,out,[],203952,,,1610612755,83,81,2026-02-27T01:41:04Z,4570000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,
469,PT04M23.00S,2026-02-27T01:40:53.8Z,3,REGULAR,substitution,in,[],1631323,,,1610612755,83,81,2026-02-27T01:41:04Z,4580000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,,,,,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,
470,PT04M23.00S,2026-02-27T01:40:53.8Z,3,REGULAR,substitution,in,[],1631170,,,1610612755,83,81,2026-02-27T01:41:04Z,4590000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,,,,,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,
471,PT04M16.00S,2026-02-27T01:41:20.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630178,87.07293035479631,49.50980392156863,1610612755,85,81,2026-02-27T01:41:25Z,4600000,False,-2.0,69.0,1,right,T. Maxey 6' turnaround Jump Shot (22 PTS) (K. Oubre Jr. 2 AST),"[1630178, 1626162]",1610612755.0,PHI,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,Maxey,T. Maxey,,,,,22.0,K. Oubre Jr.,1626162.0,2.0,,,,,,,,,,,
473,PT04M04.00S,2026-02-27T01:41:35.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,8.09789750328515,40.19607843137255,1610612748,85,81,2026-02-27T01:41:42Z,4620000,False,49.0,24.0,1,left,MISS D. Mitchell driving finger roll Layup - blocked,"[1630558, 1630178]",1610612748.0,MIA,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,Maxey,1630178.0,
474,PT04M04.00S,2026-02-27T01:41:35.3Z,3,REGULAR,block,,[],1630178,,,1610612748,85,81,2026-02-27T01:41:37Z,4630000,False,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
475,PT04M04.00S,2026-02-27T01:41:35.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,85,81,2026-02-27T01:43:32Z,4640000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,473.0,,,,,,,,,,,,,,,,,,
477,PT04M04.00S,2026-02-27T01:41:41.6Z,3,REGULAR,substitution,out,[],203954,,,1610612755,85,81,2026-02-27T01:43:32Z,4660000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,,,,,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
478,PT04M04.00S,2026-02-27T01:41:41.6Z,3,REGULAR,substitution,in,[],1641737,,,1610612755,85,81,2026-02-27T01:43:32Z,4670000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,,,,,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,
479,PT03M46.00S,2026-02-27T01:42:16.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,93.11760840998686,50.98039215686274,1610612755,87,81,2026-02-27T01:42:22Z,4680000,False,5.0,12.0,1,right,K. Oubre Jr. driving DUNK (15 PTS),[1626162],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,1.31,Made,Oubre Jr.,K. Oubre Jr.,,,,,15.0,,,,,,,,,,,,,,
480,PT03M35.00S,2026-02-27T01:42:27.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,7.703679369250986,53.18627450980392,1610612748,87,83,2026-02-27T01:42:39Z,4690000,False,-16.0,20.0,1,left,T. Herro pullup bank Jump Shot (20 PTS),[1629639],1610612748.0,MIA,pullup bank,,,,,,Restricted Area,0-8 Center,2.55,Made,Herro,T. Herro,,,,,20.0,,,,,,,,,,,,,,
481,PT03M20.00S,2026-02-27T01:42:41.5Z,3,REGULAR,turnover,bad pass,[],1626162,,,1610612755,87,83,2026-02-27T01:42:46Z,4700000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (2 TO),"[1626162, 1629639]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,2.0,Herro,1629639.0,,,
482,PT03M20.00S,2026-02-27T01:42:41.5Z,3,REGULAR,steal,,[],1629639,,,1610612748,87,83,2026-02-27T01:42:44Z,4710000,False,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,
483,PT03M08.00S,2026-02-27T01:42:54.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628389,5.995400788436268,53.431372549019606,1610612748,87,85,2026-02-27T01:42:59Z,4720000,False,-17.0,4.0,1,left,B. Adebayo driving finger roll Layup (29 PTS) (J. Jaquez Jr. 2 AST),"[1628389, 1631170]",1610612748.0,MIA,driving finger roll,,,,,,Restricted Area,0-8 Center,1.76,Made,Adebayo,B. Adebayo,,,,,29.0,J. Jaquez Jr.,1631170.0,2.0,,,,,,,,,,,
485,PT02M48.00S,2026-02-27T01:43:14.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,91.67214191852825,47.05882352941176,1610612755,89,85,2026-02-27T01:43:34Z,4740000,False,-15.0,26.0,1,right,T. Maxey driving finger roll Layup (24 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,2.97,Made,Maxey,T. Maxey,,,,,24.0,,,,,,,,,,,,,,
486,PT02M48.00S,2026-02-27T01:43:24.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,89,85,2026-02-27T01:43:24Z,4750000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M48.00S,2026-02-27T01:46:03.4Z,3,REGULAR,substitution,out,[],1626162,,,1610612748,89,85,2026-02-27T01:46:09Z,4760000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,
488,PT02M48.00S,2026-02-27T01:46:03.4Z,3,REGULAR,substitution,out,[],1642845,,,1610612748,89,85,2026-02-27T01:46:09Z,4770000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,,,,,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,
489,PT02M48.00S,2026-02-27T01:46:03.4Z,3,REGULAR,substitution,in,[],1626166,,,1610612748,89,85,2026-02-27T01:46:09Z,4780000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,,,,,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,
490,PT02M48.00S,2026-02-27T01:46:03.4Z,3,REGULAR,substitution,in,[],1631230,,,1610612748,89,85,2026-02-27T01:46:09Z,4790000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,
491,PT02M48.00S,2026-02-27T01:46:10.4Z,3,REGULAR,substitution,out,[],1629639,,,1610612748,89,85,2026-02-27T01:46:17Z,4800000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,,,,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,
492,PT02M48.00S,2026-02-27T01:46:10.4Z,3,REGULAR,substitution,out,[],1630558,,,1610612748,89,85,2026-02-27T01:46:17Z,4810000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,
493,PT02M48.00S,2026-02-27T01:46:10.4Z,3,REGULAR,substitution,in,[],203952,,,1610612748,89,85,2026-02-27T01:46:17Z,4820000,False,,,0,,SUB in: A. Wiggins,[203952],1610612748.0,MIA,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,
494,PT02M48.00S,2026-02-27T01:46:10.4Z,3,REGULAR,substitution,in,[],1642857,,,1610612748,89,85,2026-02-27T01:46:17Z,4830000,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,,,,,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,
495,PT02M29.00S,2026-02-27T01:46:40.6Z,3,REGULAR,2pt,Jump Shot,[],1631170,20.97568988173456,56.127450980392155,1610612748,89,87,2026-02-27T01:46:45Z,4840000,False,-31.0,145.0,1,left,J. Jaquez Jr. 14' turnaround fadeaway Jump Shot (12 PTS),[1631170],1610612748.0,MIA,turnaround fadeaway,,,,,,Mid-Range,8-16 Center,14.79,Made,Jaquez Jr.,J. Jaquez Jr.,,,,,12.0,,,,,,,,,,,,,,
496,PT02M04.00S,2026-02-27T01:47:04.5Z,3,REGULAR,3pt,Jump Shot,[],1629656,70.90998685939553,16.176470588235293,1610612755,89,87,2026-02-27T01:47:12Z,4850000,False,-169.0,221.0,1,right,MISS Q. Grimes 27' 3PT,[1629656],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,27.82,Missed,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,
497,PT01M58.00S,2026-02-27T01:47:10.5Z,3,REGULAR,rebound,defensive,[],1642857,,,1610612748,89,87,2026-02-27T01:47:12Z,4860000,False,,,0,,K. Jakučionis REBOUND (Off:0 Def:2),[1642857],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,Jakučionis,K. Jakučionis,496.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
498,PT01M56.00S,2026-02-27T01:47:13.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631323,8.492115637319317,48.77450980392157,1610612748,89,89,2026-02-27T01:47:20Z,4870000,False,6.0,27.0,1,left,S. Fontecchio running finger roll Layup (2 PTS) (K. Jakučionis 1 AST),"[1631323, 1642857]",1610612748.0,MIA,running finger roll,,,,,,Restricted Area,0-8 Center,2.8,Made,Fontecchio,S. Fontecchio,,,,,2.0,K. Jakučionis,1642857.0,1.0,,,,,,,,,,,
500,PT01M35.00S,2026-02-27T01:47:33.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641737,94.56307490144546,54.41176470588235,1610612755,91,89,2026-02-27T01:59:25Z,4890000,False,22.0,-1.0,1,right,A. Bona driving reverse Layup (2 PTS) (T. Maxey 9 AST),"[1641737, 1630178]",1610612755.0,PHI,driving reverse,,,,,,Restricted Area,0-8 Center,2.21,Made,Bona,A. Bona,,,,,2.0,T. Maxey,1630178.0,9.0,,,,,,,,,,,
502,PT01M25.00S,2026-02-27T01:47:43.1Z,3,REGULAR,turnover,lost ball,[],1628389,,,1610612748,91,89,2026-02-27T01:47:47Z,4910000,False,,,0,,B. Adebayo lost ball TURNOVER (1 TO),"[1628389, 1630178]",1610612748.0,MIA,,,,,,,Mid-Range,16-24 Right Center,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,1.0,Maxey,1630178.0,,,
503,PT01M25.00S,2026-02-27T01:47:43.1Z,3,REGULAR,steal,,[],1630178,,,1610612755,91,89,2026-02-27T01:47:44Z,4920000,False,,,0,,T. Maxey STEAL (4 STL),[1630178],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Right Center,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
504,PT01M25.00S,2026-02-27T01:47:50.9Z,3,REGULAR,foul,personal,[],1631323,,,1610612755,91,89,2026-02-27T01:48:06Z,4930000,False,,,0,,S. Fontecchio personal FOUL (1 PF),"[1631323, 1630178]",1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,Fontecchio,S. Fontecchio,,,,,,,,,1151.0,1.0,0.0,Maxey,1630178.0,,,,,,
506,PT01M25.00S,2026-02-27T01:48:02.8Z,3,REGULAR,substitution,out,[],1628389,,,1610612755,91,89,2026-02-27T01:48:07Z,4950000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,
