actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
524,PT12M00.00S,2024-03-24T20:50:12.3Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612765,66,83,2024-03-24T20:51:24Z,5070000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2024-03-24T20:50:42.0Z,4,REGULAR,period,start,[],0,,,1610612765,66,83,2024-03-24T20:50:42Z,5080000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT11M40.00S,2024-03-24T20:51:01.4Z,4,REGULAR,turnover,bad pass,[],1629002,,,1610612765,66,83,2024-03-24T20:51:06Z,5090000,False,,,0,,C. Metu bad pass TURNOVER (2 TO),"[1629002, 1630529]",1610612765.0,DET,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,,,,,,,,,,,,Jones,1630529.0
527,PT11M40.00S,2024-03-24T20:51:01.4Z,4,REGULAR,steal,,[],1630529,,,1610612740,66,83,2024-03-24T20:51:03Z,5100000,False,,,0,,H. Jones STEAL (4 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
528,PT11M25.00S,2024-03-24T20:51:15.9Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202685,90.71944809461235,50.0,1610612740,66,85,2024-03-24T20:52:37Z,5110000,False,0.0,35.0,1,right,J. Valanciunas turnaround Hook (10 PTS),[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,3.47,Made,,,,,,,,,,,,,10.0,,,,,
529,PT11M11.00S,2024-03-24T20:51:29.7Z,4,REGULAR,3pt,Jump Shot,[],1631197,5.305519053876466,97.30392156862744,1610612765,66,85,2024-03-24T20:51:37Z,5120000,False,-237.0,-3.0,1,left,MISS J. Rhoden 3PT,[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
530,PT11M11.00S,2024-03-24T20:51:29.7Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,66,85,2024-03-24T20:51:37Z,5130000,False,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,,,,,529.0,,,2.0,2.0,0.0,,,,,,,,,,
531,PT11M02.00S,2024-03-24T20:51:39.1Z,4,REGULAR,3pt,Jump Shot,[],1630631,76.26478318002628,92.6470588235294,1610612740,66,85,2024-03-24T20:51:44Z,5140000,False,213.0,171.0,1,right,MISS J. Alvarado 27' 3PT - blocked,"[1630631, 1631197]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,27.31,Missed,Rhoden,1631197.0,,,,,,,,,,,,,,,,
532,PT11M02.00S,2024-03-24T20:51:39.1Z,4,REGULAR,block,,[],1631197,,,1610612740,66,85,2024-03-24T20:51:42Z,5150000,False,,,0,,J. Rhoden BLOCK (2 BLK),[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
533,PT10M59.00S,2024-03-24T20:51:42.1Z,4,REGULAR,rebound,defensive,[],1631197,,,1610612765,66,85,2024-03-24T20:51:44Z,5160000,False,,,0,,J. Rhoden REBOUND (Off:0 Def:3),[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Above the Break 3,24+ Right Center,,,,,531.0,,,3.0,3.0,0.0,,,,,,,,,,
534,PT10M58.00S,2024-03-24T20:51:45.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629002,11.087385019710908,61.51960784313725,1610612765,68,85,2024-03-24T20:52:01Z,5170000,False,-58.0,52.0,1,left,C. Metu 7' driving floating Jump Shot (11 PTS),[1629002],1610612765.0,DET,driving floating,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,7.74,Made,,,,,,,,,,,,,11.0,,,,,
535,PT10M58.00S,2024-03-24T20:51:50.3Z,4,REGULAR,foul,personal,['1freethrow'],203468,,,1610612765,68,85,2024-03-24T20:52:06Z,5180000,False,,,0,,C. McCollum shooting personal FOUL (2 PF) (Metu 1 FT),"[203468, 1629002]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Left,,,,,,202056.0,,,,,2.0,0.0,Metu,1629002.0,,,,,,
537,PT10M58.00S,2024-03-24T20:52:12.7Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1629002,,,1610612765,69,85,2024-03-24T20:52:12Z,5200000,False,,,0,,C. Metu Free Throw 1 of 1 (12 PTS),[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,Made,,,,,,,,,,,,,12.0,,,,,
538,PT10M32.00S,2024-03-24T20:52:38.4Z,4,REGULAR,3pt,Jump Shot,[],203468,66.67214191852825,56.86274509803921,1610612740,69,88,2024-03-24T20:53:06Z,5210000,False,34.0,261.0,1,right,C. McCollum 26' 3PT  (15 PTS) (J. Alvarado 3 AST),"[203468, 1630631]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,26.3,Made,,,,,,,,,,,,,15.0,J. Alvarado,1630631.0,3.0,,
541,PT10M16.00S,2024-03-24T20:52:54.5Z,4,REGULAR,3pt,Jump Shot,[],1631197,28.43298291721419,15.931372549019613,1610612765,72,88,2024-03-24T20:53:09Z,5230000,False,170.0,215.0,1,left,J. Rhoden 27' 3PT  (5 PTS) (M. Flynn 3 AST),"[1631197, 1630201]",1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Above the Break 3,24+ Right Center,27.41,Made,,,,,,,,,,,,,5.0,M. Flynn,1630201.0,3.0,,
543,PT09M52.00S,2024-03-24T20:53:18.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202685,90.71944809461235,55.3921568627451,1610612740,72,90,2024-03-24T20:53:23Z,5250000,False,27.0,35.0,1,right,J. Valanciunas driving Hook (12 PTS) (C. McCollum 5 AST),"[202685, 203468]",1610612740.0,NOP,driving,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,4.4,Made,,,,,,,,,,,,,12.0,C. McCollum,203468.0,5.0,,
545,PT09M38.00S,2024-03-24T20:53:33.3Z,4,REGULAR,2pt,Jump Shot,[],1630164,10.95597897503285,70.09803921568627,1610612765,72,90,2024-03-24T20:53:38Z,5270000,False,-100.0,50.0,1,left,MISS J. Wiseman 11' Jump Shot,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Left,11.25,Missed,,,,,,,,,,,,,,,,,,
546,PT09M35.00S,2024-03-24T20:53:36.3Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,72,90,2024-03-24T20:53:38Z,5280000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,,,,,545.0,,,6.0,5.0,1.0,,,,,,,,,,
547,PT09M24.00S,2024-03-24T20:53:49.0Z,4,REGULAR,foul,personal,[],1630164,,,1610612740,72,90,2024-03-24T20:54:15Z,5290000,False,,,0,,J. Wiseman personal FOUL (5 PF),"[1630164, 202685]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Left,,,,,,202056.0,,,,,5.0,0.0,Valanciunas,202685.0,,,,,,
549,PT09M24.00S,2024-03-24T20:54:08.0Z,4,REGULAR,substitution,out,[],1630164,,,1610612740,72,90,2024-03-24T20:54:14Z,5310000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M24.00S,2024-03-24T20:54:08.0Z,4,REGULAR,substitution,in,[],1641787,,,1610612740,72,90,2024-03-24T20:54:14Z,5320000,False,,,0,,SUB in: T. Evbuomwan,[1641787],1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M22.00S,2024-03-24T20:54:29.9Z,4,REGULAR,foul,offensive,[],202685,,,1610612740,72,90,2024-03-24T20:54:58Z,5330000,False,,,0,,J. Valanciunas offensive FOUL (4 PF),"[202685, 1629002]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,202056.0,,,,,4.0,1.0,Metu,1629002.0,,,,,,
553,PT09M22.00S,2024-03-24T20:54:29.9Z,4,REGULAR,turnover,offensive foul,[],202685,,,1610612740,72,90,2024-03-24T20:54:29Z,5350000,False,,,0,,J. Valanciunas offensive foul TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,202056.0,1.0,,,,,,,,,,,,,
554,PT09M09.00S,2024-03-24T20:55:01.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630201,19.49737187910644,65.68627450980392,1610612765,72,90,2024-03-24T20:57:30Z,5360000,False,-78.0,131.0,1,left,MISS M. Flynn 15' pullup Shot,[1630201],1610612765.0,DET,pullup,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),8-16 Left,15.25,Missed,,,,,,,,,,,,,,,,,,
555,PT09M09.00S,2024-03-24T20:55:01.0Z,4,REGULAR,rebound,offensive,[],1630201,,,1610612765,72,90,2024-03-24T21:04:36Z,5370000,False,,,0,,M. Flynn REBOUND (Off:3 Def:0),[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),8-16 Left,,,,,554.0,,,3.0,0.0,3.0,,,,,,,,,,
556,PT09M09.00S,2024-03-24T20:55:15.1Z,4,REGULAR,foul,personal,[],1630529,,,1610612765,72,90,2024-03-24T20:55:24Z,5380000,False,,,0,,H. Jones personal FOUL (3 PF),"[1630529, 1630201]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,204059.0,,,,,3.0,0.0,Flynn,1630201.0,,,,,,
558,PT09M09.00S,2024-03-24T20:55:23.4Z,4,REGULAR,substitution,out,[],1631197,,,1610612765,72,90,2024-03-24T20:55:27Z,5400000,False,,,0,,SUB out: J. Rhoden,[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M09.00S,2024-03-24T20:55:23.4Z,4,REGULAR,substitution,in,[],1631093,,,1610612765,72,90,2024-03-24T20:55:27Z,5410000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M00.00S,2024-03-24T20:55:37.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631205,20.285808147174762,4.901960784313729,1610612765,75,90,2024-03-24T20:55:51Z,5420000,False,225.0,138.0,1,left,B. Boeheim 26' 3PT  (11 PTS) (J. Ivey 4 AST),"[1631205, 1631093]",1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,Above the Break 3,24+ Right Center,26.45,Made,,,,,,,,,,,,,11.0,J. Ivey,1631093.0,4.0,,
562,PT08M44.00S,2024-03-24T20:55:57.1Z,4,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612740,75,90,2024-03-24T20:56:04Z,5440000,False,,,0,,C. Metu shooting personal FOUL (3 PF) (Valanciunas 2 FT),"[1629002, 202685]",1610612765.0,DET,shooting,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,,,,204059.0,,,,,3.0,0.0,Valanciunas,202685.0,,,,,,
564,PT08M44.00S,2024-03-24T20:56:27.4Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,75,91,2024-03-24T20:56:27Z,5460000,False,,,0,,J. Valanciunas Free Throw 1 of 2 (13 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,,,,,,,,,,,,,13.0,,,,,
565,PT08M44.00S,2024-03-24T20:56:27.4Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,75,91,2024-03-24T20:56:54Z,5470000,False,,,0,,MISS J. Valanciunas Free Throw 2 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
566,PT08M41.00S,2024-03-24T20:56:30.4Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612765,75,91,2024-03-24T20:56:54Z,5480000,False,,,0,,C. Metu REBOUND (Off:1 Def:5),[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,,,,565.0,,,6.0,5.0,1.0,,,,,,,,,,
567,PT08M25.00S,2024-03-24T20:57:05.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641787,6.225361366622863,55.63725490196079,1610612765,77,91,2024-03-24T20:59:03Z,5490000,False,-28.0,6.0,1,left,T. Evbuomwan DUNK (7 PTS) (B. Boeheim 3 AST),"[1641787, 1631205]",1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,2.88,Made,,,,,,,,,,,,,7.0,B. Boeheim,1631205.0,3.0,,
569,PT08M08.00S,2024-03-24T20:57:23.3Z,4,REGULAR,3pt,Jump Shot,[],1630230,67.9862023653088,73.77450980392157,1610612740,77,94,2024-03-24T20:57:37Z,5510000,False,119.0,248.0,1,right,N. Marshall 27' 3PT  (14 PTS) (C. McCollum 6 AST),"[1630230, 203468]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,27.54,Made,,,,,,,,,,,,,14.0,C. McCollum,203468.0,6.0,,
571,PT07M52.00S,2024-03-24T20:57:38.5Z,4,REGULAR,3pt,Jump Shot,[],1631205,33.55781865965835,37.745098039215684,1610612765,77,94,2024-03-24T20:57:43Z,5530000,False,61.0,263.0,1,left,MISS B. Boeheim 27' 3PT,[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,Above the Break 3,24+ Center,27.0,Missed,,,,,,,,,,,,,,,,,,
572,PT07M50.00S,2024-03-24T20:57:40.5Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,77,94,2024-03-24T20:57:43Z,5540000,False,,,0,,N. Marshall REBOUND (Off:0 Def:5),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,,571.0,,,5.0,5.0,0.0,,,,,,,,,,
573,PT07M36.00S,2024-03-24T20:57:56.1Z,4,REGULAR,3pt,Jump Shot,[],1630230,91.37647831800263,97.30392156862744,1610612740,77,94,2024-03-24T20:58:01Z,5550000,False,237.0,29.0,1,right,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,23.82,Missed,,,,,,,,,,,,,,,,,,
574,PT07M36.00S,2024-03-24T20:57:56.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,77,94,2024-03-24T20:58:01Z,5560000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Right Corner 3,24+ Right,,,,,573.0,,,,,,,,,,,,,,,
575,PT07M36.00S,2024-03-24T20:57:59.9Z,4,REGULAR,foul,personal,[],1629002,,,1610612740,77,94,2024-03-24T20:58:14Z,5570000,False,,,0,,C. Metu loose ball personal FOUL (4 PF),"[1629002, 202685]",1610612765.0,DET,loose ball,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,,,,202056.0,,,,,4.0,0.0,Valanciunas,202685.0,,,,,,
577,PT07M31.00S,2024-03-24T20:58:21.3Z,4,REGULAR,turnover,out-of-bounds,[],203468,,,1610612740,77,94,2024-03-24T20:58:33Z,5590000,False,,,0,,C. McCollum bad pass out-of-bounds TURNOVER (2 TO),[203468],1610612740.0,NOP,bad pass,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,204059.0,2.0,,,,,,,,,,,,,
578,PT07M27.00S,2024-03-24T20:58:36.5Z,4,REGULAR,foul,personal,['2freethrow'],202685,,,1610612765,77,94,2024-03-24T20:58:47Z,5600000,False,,,0,,J. Valanciunas shooting personal FOUL (5 PF) (Metu 2 FT),"[202685, 1629002]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,202056.0,,,,,5.0,1.0,Metu,1629002.0,,,,,,
580,PT07M27.00S,2024-03-24T20:59:10.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629002,,,1610612765,78,94,2024-03-24T20:59:10Z,5620000,False,,,0,,C. Metu Free Throw 1 of 2 (13 PTS),[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,Made,,,,,,,,,,,,,13.0,,,,,
581,PT07M27.00S,2024-03-24T20:59:11.7Z,4,REGULAR,substitution,out,[],1630529,,,1610612765,78,94,2024-03-24T20:59:17Z,5630000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M27.00S,2024-03-24T20:59:11.7Z,4,REGULAR,substitution,out,[],202685,,,1610612765,78,94,2024-03-24T20:59:17Z,5640000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M27.00S,2024-03-24T20:59:11.7Z,4,REGULAR,substitution,in,[],1626204,,,1610612765,78,94,2024-03-24T20:59:17Z,5650000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M27.00S,2024-03-24T20:59:11.7Z,4,REGULAR,substitution,in,[],1629627,,,1610612765,78,94,2024-03-24T20:59:17Z,5660000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M27.00S,2024-03-24T20:59:37.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629002,,,1610612765,79,94,2024-03-24T20:59:37Z,5670000,False,,,0,,C. Metu Free Throw 2 of 2 (14 PTS),[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,Made,,,,,,,,,,,,,14.0,,,,,
586,PT07M16.00S,2024-03-24T20:59:49.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,94.3988173455979,45.09803921568627,1610612740,79,96,2024-03-24T20:59:54Z,5680000,False,-25.0,0.0,1,right,C. McCollum driving Layup (17 PTS),[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,,,,,,,17.0,,,,,
587,PT07M05.00S,2024-03-24T20:59:59.3Z,4,REGULAR,3pt,Jump Shot,[],1629002,28.43298291721419,81.86274509803921,1610612765,79,96,2024-03-24T21:00:11Z,5690000,False,-159.0,215.0,1,left,MISS C. Metu 26' 3PT,[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Left Center,26.74,Missed,,,,,,,,,,,,,,,,,,
588,PT07M05.00S,2024-03-24T20:59:59.3Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,79,96,2024-03-24T21:07:01Z,5700000,False,,,0,,N. Marshall REBOUND (Off:0 Def:6),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,587.0,,,6.0,6.0,0.0,,,,,,,,,,
590,PT06M54.00S,2024-03-24T21:00:25.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,85.06898817345598,64.4607843137255,1610612740,79,96,2024-03-24T21:00:29Z,5720000,False,72.0,88.0,1,right,MISS C. McCollum 11' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Right,11.38,Missed,,,,,,,,,,,,,,,,,,
591,PT06M52.00S,2024-03-24T21:00:27.3Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612765,79,96,2024-03-24T21:00:27Z,5730000,False,,,0,,C. Metu REBOUND (Off:1 Def:6),[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),8-16 Right,,,,,590.0,,,7.0,6.0,1.0,,,,,,,,,,
592,PT06M41.00S,2024-03-24T21:00:38.5Z,4,REGULAR,2pt,Jump Shot,[],1631205,8.853482260183966,30.637254901960787,1610612765,81,96,2024-03-24T21:00:44Z,5740000,False,97.0,31.0,1,left,B. Boeheim 10' pullup Jump Shot (13 PTS) (M. Flynn 4 AST),"[1631205, 1630201]",1610612765.0,DET,pullup,,,Boeheim,B. Boeheim,,,,,Mid-Range,8-16 Right,10.16,Made,,,,,,,,,,,,,13.0,M. Flynn,1630201.0,4.0,,
594,PT06M26.00S,2024-03-24T21:00:53.4Z,4,REGULAR,3pt,Jump Shot,[],203468,74.03088042049934,13.480392156862735,1610612740,81,96,2024-03-24T21:00:58Z,5760000,False,-183.0,192.0,1,right,MISS C. McCollum 26' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
595,PT06M22.00S,2024-03-24T21:00:57.2Z,4,REGULAR,rebound,offensive,[],1630631,,,1610612740,81,96,2024-03-24T21:00:57Z,5770000,False,,,0,,J. Alvarado REBOUND (Off:2 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,594.0,,,5.0,3.0,2.0,,,,,,,,,,
596,PT06M21.00S,2024-03-24T21:01:01.1Z,4,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612740,81,96,2024-03-24T21:01:12Z,5780000,False,,,0,,C. Metu shooting personal FOUL (5 PF) (Williamson 2 FT),"[1629002, 1629627]",1610612765.0,DET,shooting,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,,,,202056.0,,,,,5.0,0.0,Williamson,1629627.0,,,,,,
598,PT06M21.00S,2024-03-24T21:01:15.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,81,96,2024-03-24T21:01:15Z,5800000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M21.00S,2024-03-24T21:01:16.9Z,4,REGULAR,substitution,out,[],1630230,,,1610612740,81,96,2024-03-24T21:03:56Z,5810000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M21.00S,2024-03-24T21:01:16.9Z,4,REGULAR,substitution,out,[],1630631,,,1610612740,81,96,2024-03-24T21:03:56Z,5820000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M21.00S,2024-03-24T21:01:16.9Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,81,96,2024-03-24T21:03:56Z,5830000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M21.00S,2024-03-24T21:01:16.9Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,81,96,2024-03-24T21:03:56Z,5840000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M21.00S,2024-03-24T21:04:13.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629627,,,1610612740,81,97,2024-03-24T21:04:13Z,5850000,False,,,0,,Z. Williamson Free Throw 1 of 2 (28 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,,,,,28.0,,,,,
604,PT06M21.00S,2024-03-24T21:04:30.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629627,,,1610612740,81,98,2024-03-24T21:04:30Z,5860000,False,,,0,,Z. Williamson Free Throw 2 of 2 (29 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,,,,,29.0,,,,,
605,PT05M59.00S,2024-03-24T21:04:55.4Z,4,REGULAR,turnover,bad pass,[],1641787,,,1610612765,81,98,2024-03-24T21:04:59Z,5870000,False,,,0,,T. Evbuomwan bad pass TURNOVER (2 TO),"[1641787, 1629627]",1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,,,,,,,,,,Williamson,1629627.0
606,PT05M59.00S,2024-03-24T21:04:55.4Z,4,REGULAR,steal,,[],1629627,,,1610612740,81,98,2024-03-24T21:08:07Z,5880000,False,,,0,,Z. Williamson STEAL (1 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
607,PT05M47.00S,2024-03-24T21:05:07.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,64.96386333771353,78.92156862745098,1610612740,81,98,2024-03-24T21:05:12Z,5890000,False,145.0,277.0,1,right,MISS T. Murphy III 31' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,31.23,Missed,,,,,,,,,,,,,,,,,,
608,PT05M45.00S,2024-03-24T21:05:09.2Z,4,REGULAR,rebound,defensive,[],1630201,,,1610612765,81,98,2024-03-24T21:05:12Z,5900000,False,,,0,,M. Flynn REBOUND (Off:3 Def:1),[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,,,,,607.0,,,4.0,1.0,3.0,,,,,,,,,,
609,PT05M27.00S,2024-03-24T21:05:27.4Z,4,REGULAR,3pt,Jump Shot,[],1630201,25.804862023653087,87.25490196078431,1610612765,84,98,2024-03-24T21:05:34Z,5910000,False,-186.0,190.0,1,left,M. Flynn 26' 3PT  (9 PTS) (T. Evbuomwan 1 AST),"[1630201, 1641787]",1610612765.0,DET,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,26.62,Made,,,,,,,,,,,,,9.0,T. Evbuomwan,1641787.0,1.0,,
