actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
259,PT04M31.00S,2024-02-03T00:56:03.0Z,2,REGULAR,foul,personal,['2freethrow'],203486,,,1610612765,48,48,2024-02-03T00:56:14Z,2580000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Ivey 2 FT),"[203486, 1631093]",1610612746.0,LAC,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,1627964.0,1.0,0.0,Ivey,1631093.0,,,,,,,,
261,PT04M31.00S,2024-02-03T00:56:36.3Z,2,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,48,48,2024-02-03T00:57:01Z,2600000,False,,,0,,MISS J. Ivey Free Throw 1 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
262,PT04M31.00S,2024-02-03T00:56:36.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,48,48,2024-02-03T00:57:01Z,2610000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,261.0,,,,,,,,,,,,,,,,
263,PT04M31.00S,2024-02-03T00:56:37.6Z,2,REGULAR,substitution,out,[],1628995,,,1610612765,48,48,2024-02-03T00:56:43Z,2620000,False,,,0,,SUB out: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M31.00S,2024-02-03T00:56:37.6Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,48,48,2024-02-03T00:56:43Z,2630000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M31.00S,2024-02-03T00:56:36.3Z,2,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,48,48,2024-02-03T00:57:01Z,2640000,False,,,0,,MISS J. Ivey Free Throw 2 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
266,PT04M27.00S,2024-02-03T00:56:40.3Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,48,48,2024-02-03T00:57:01Z,2650000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,265.0,2.0,2.0,0.0,,,,,,,,,,,,,
267,PT04M11.00S,2024-02-03T00:57:19.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641709,,,1610612746,48,48,2024-02-03T00:57:29Z,2660000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Mann 2 FT),"[1641709, 1629611]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202049.0,1.0,0.0,Mann,1629611.0,,,,,,,,
269,PT04M11.00S,2024-02-03T00:57:41.9Z,2,REGULAR,freethrow,1 of 2,[],1629611,,,1610612746,48,49,2024-02-03T00:57:41Z,2680000,False,,,0,,T. Mann Free Throw 1 of 2 (3 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
270,PT04M11.00S,2024-02-03T00:57:44.0Z,2,REGULAR,substitution,out,[],202331,,,1610612746,48,49,2024-02-03T00:57:50Z,2690000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M11.00S,2024-02-03T00:57:44.0Z,2,REGULAR,substitution,in,[],1629599,,,1610612746,48,49,2024-02-03T00:57:50Z,2700000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M11.00S,2024-02-03T00:58:07.2Z,2,REGULAR,freethrow,2 of 2,[],1629611,,,1610612746,48,50,2024-02-03T00:58:07Z,2710000,False,,,0,,T. Mann Free Throw 2 of 2 (4 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
273,PT03M56.00S,2024-02-03T00:58:24.8Z,2,REGULAR,2pt,Jump Shot,[],1631093,7.703679369250986,80.14705882352942,1610612765,50,50,2024-02-03T00:58:33Z,2720000,False,-151.0,20.0,1,left,J. Ivey 15' floating Jump Shot (9 PTS) (C. Cunningham 6 AST),"[1631093, 1630595]",1610612765.0,DET,floating,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,15.2,Made,9.0,,,,,,,,,,,,,C. Cunningham,1630595.0,6.0,,
275,PT03M35.00S,2024-02-03T00:58:46.2Z,2,REGULAR,3pt,Jump Shot,[],201935,75.77201051248358,92.64705882352942,1610612746,50,50,2024-02-03T00:58:51Z,2740000,False,213.0,175.0,1,right,MISS J. Harden 27' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,27.6,Missed,,,,,,,,,,,,,,,,,,
276,PT03M34.00S,2024-02-03T00:58:47.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,50,50,2024-02-03T00:58:51Z,2750000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,275.0,,,,,,,,,,,,,,,,
278,PT03M34.00S,2024-02-03T00:58:51.7Z,2,REGULAR,substitution,out,[],1629599,,,1610612765,50,50,2024-02-03T00:58:56Z,2770000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M34.00S,2024-02-03T00:58:51.7Z,2,REGULAR,substitution,in,[],202331,,,1610612765,50,50,2024-02-03T00:58:56Z,2780000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M14.00S,2024-02-03T00:59:19.9Z,2,REGULAR,3pt,Jump Shot,[],1631093,6.1268068331143235,3.9215686274509802,1610612765,50,50,2024-02-03T00:59:25Z,2790000,False,230.0,5.0,1,left,MISS J. Ivey 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
281,PT03M12.00S,2024-02-03T00:59:21.9Z,2,REGULAR,rebound,offensive,[],1641709,,,1610612765,50,50,2024-02-03T00:59:25Z,2800000,False,,,0,,A. Thompson REBOUND (Off:2 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,,280.0,4.0,2.0,2.0,,,,,,,,,,,,,
282,PT03M06.00S,2024-02-03T00:59:36.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612765,50,50,2024-02-03T00:59:42Z,2810000,False,,,0,,T. Mann personal FOUL (1 PF) (Bogdanovic 2 FT),"[1629611, 202711]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,,,,,,200833.0,1.0,0.0,Bogdanovic,202711.0,,,,,,,,
284,PT03M06.00S,2024-02-03T01:00:02.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202711,,,1610612765,51,50,2024-02-03T01:00:02Z,2830000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (11 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
285,PT03M06.00S,2024-02-03T01:00:19.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202711,,,1610612765,52,50,2024-02-03T01:00:19Z,2840000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (12 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
286,PT02M53.00S,2024-02-03T01:00:37.2Z,2,REGULAR,2pt,Jump Shot,[],201935,78.9257555847569,49.754901960784316,1610612746,52,52,2024-02-03T01:00:43Z,2850000,False,-1.0,146.0,1,right,J. Harden 14' pullup Jump Shot (4 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Mid-Range,8-16 Center,14.56,Made,4.0,,,,,,,,,,,,,,,,,
287,PT02M39.00S,2024-02-03T01:00:51.4Z,2,REGULAR,3pt,Jump Shot,[],1631093,6.258212877792378,96.56862745098039,1610612765,52,52,2024-02-03T01:00:55Z,2860000,False,-233.0,6.0,1,left,MISS J. Ivey 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
288,PT02M36.00S,2024-02-03T01:00:54.4Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,52,52,2024-02-03T01:00:55Z,2870000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,,,,287.0,2.0,2.0,0.0,,,,,,,,,,,,,
289,PT02M26.00S,2024-02-03T01:01:03.5Z,2,REGULAR,3pt,Jump Shot,[],202695,70.38436268068331,78.18627450980392,1610612746,52,55,2024-02-03T01:01:07Z,2880000,False,141.0,226.0,1,right,K. Leonard 26' 3PT pullup (15 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,26.62,Made,15.0,,,,,,,,,,,,,,,,,
290,PT02M11.00S,2024-02-03T01:01:19.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,6.1268068331143235,46.81372549019608,1610612765,54,55,2024-02-03T01:01:47Z,2890000,False,16.0,5.0,1,left,C. Cunningham driving Hook (6 PTS) (B. Bogdanovic 1 AST),"[1630595, 202711]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.67,Made,6.0,,,,,,,,,,,,,B. Bogdanovic,202711.0,1.0,,
292,PT01M56.00S,2024-02-03T01:01:34.4Z,2,REGULAR,3pt,Jump Shot,[],202695,72.35545335085413,78.43137254901961,1610612746,54,58,2024-02-03T01:02:33Z,2910000,False,142.0,207.0,1,right,K. Leonard 25' 3PT pullup (18 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,25.15,Made,18.0,,,,,,,,,,,,,,,,,
293,PT01M42.00S,2024-02-03T01:01:48.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,6.652431011826544,48.03921568627451,1610612765,56,58,2024-02-03T01:01:52Z,2920000,False,10.0,10.0,1,left,J. Duren cutting Layup (7 PTS) (A. Thompson 1 AST),"[1631105, 1641709]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.4,Made,7.0,,,,,,,,,,,,,A. Thompson,1641709.0,1.0,,
295,PT01M27.00S,2024-02-03T01:02:03.2Z,2,REGULAR,2pt,Jump Shot,[],202331,86.15308804204993,80.3921568627451,1610612746,56,60,2024-02-03T01:02:08Z,2940000,False,152.0,78.0,1,right,P. George 17' turnaround Jump Shot (6 PTS) (K. Leonard 2 AST),"[202331, 202695]",1610612746.0,LAC,turnaround,,,George,P. George,,,,,Mid-Range,16-24 Right,17.07,Made,6.0,,,,,,,,,,,,,K. Leonard,202695.0,2.0,,
297,PT01M14.00S,2024-02-03T01:02:19.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,6.783837056504599,52.94117647058824,1610612765,56,60,2024-02-03T01:05:16Z,2960000,False,-15.0,11.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.85,Missed,,,,,,,,,,,,,,,,,,
298,PT01M13.00S,2024-02-03T01:02:20.2Z,2,REGULAR,rebound,offensive,[],1641709,,,1610612765,56,60,2024-02-03T01:05:16Z,2970000,False,,,0,,A. Thompson REBOUND (Off:3 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,297.0,5.0,2.0,3.0,,,,,,,,,,,,,
299,PT01M13.00S,2024-02-03T01:02:21.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641709,5.590000152587891,50.0,1610612765,56,60,2024-02-03T01:05:30Z,2980000,False,0.0,0.0,1,left,MISS A. Thompson tip Layup,[1641709],1610612765.0,DET,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
300,PT01M10.00S,2024-02-03T01:02:24.9Z,2,REGULAR,rebound,offensive,[],1631093,,,1610612765,56,60,2024-02-03T01:05:30Z,2990000,False,,,0,,J. Ivey REBOUND (Off:2 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,299.0,3.0,1.0,2.0,,,,,,,,,,,,,
301,PT01M05.00S,2024-02-03T01:02:24.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202711,25.443495400788436,81.61764705882352,1610612765,59,60,2024-02-03T01:02:28Z,3000000,False,-158.0,187.0,1,left,B. Bogdanovic 24' 3PT  (15 PTS) (J. Ivey 1 AST),"[202711, 1631093]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,24.46,Made,15.0,,,,,,,,,,,,,J. Ivey,1631093.0,1.0,,
303,PT00M52.00S,2024-02-03T01:02:38.4Z,2,REGULAR,3pt,Jump Shot,[],202695,69.33311432325887,21.323529411764707,1610612746,59,63,2024-02-03T01:02:46Z,3020000,False,-143.0,236.0,1,right,K. Leonard 27' 3PT step back (21 PTS),[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,27.6,Made,21.0,,,,,,,,,,,,,,,,,
304,PT00M44.20S,2024-02-03T01:02:50.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,4.418528252299605,39.46078431372549,1610612765,59,63,2024-02-03T01:02:57Z,3030000,False,53.0,-11.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,5.38,Missed,,,,,,,,,,,,,,,,,,
305,PT00M41.60S,2024-02-03T01:02:53.1Z,2,REGULAR,rebound,defensive,[],203486,,,1610612746,59,63,2024-02-03T01:02:53Z,3040000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:2),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,304.0,4.0,2.0,2.0,,,,,,,,,,,,,
306,PT00M33.10S,2024-02-03T01:03:04.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202711,,,1610612746,59,63,2024-02-03T01:06:15Z,3050000,False,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Plumlee 2 FT),"[202711, 203486]",1610612765.0,DET,shooting,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,1627964.0,1.0,0.0,Plumlee,203486.0,,,,,,,,
308,PT00M33.10S,2024-02-03T01:03:15.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,59,63,2024-02-03T01:03:15Z,3070000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M33.10S,2024-02-03T01:05:08.8Z,2,REGULAR,substitution,out,[],1641709,,,1610612746,59,63,2024-02-03T01:06:13Z,3080000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M33.10S,2024-02-03T01:05:08.8Z,2,REGULAR,substitution,out,[],202331,,,1610612746,59,63,2024-02-03T01:06:13Z,3090000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M33.10S,2024-02-03T01:05:08.8Z,2,REGULAR,substitution,in,[],202692,,,1610612746,59,63,2024-02-03T01:06:13Z,3100000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M33.10S,2024-02-03T01:05:08.8Z,2,REGULAR,substitution,in,[],1629599,,,1610612746,59,63,2024-02-03T01:06:13Z,3110000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M33.10S,2024-02-03T01:06:22.0Z,2,REGULAR,freethrow,1 of 2,[],203486,,,1610612746,59,64,2024-02-03T01:06:22Z,3120000,False,,,0,,M. Plumlee Free Throw 1 of 2 (3 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
314,PT00M33.10S,2024-02-03T01:06:36.6Z,2,REGULAR,freethrow,2 of 2,[],203486,,,1610612746,59,65,2024-02-03T01:06:36Z,3130000,False,,,0,,M. Plumlee Free Throw 2 of 2 (4 PTS),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
315,PT00M11.60S,2024-02-03T01:07:07.8Z,2,REGULAR,turnover,out-of-bounds,[],202711,,,1610612765,59,65,2024-02-03T01:07:21Z,3140000,False,,,0,,B. Bogdanovic bad pass out-of-bounds TURNOVER (2 TO),[202711],1610612765.0,DET,bad pass,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Right,,,,,,,,1627964.0,,,,,2.0,,,,,,,
316,PT00M11.60S,2024-02-03T01:07:13.6Z,2,REGULAR,substitution,out,[],202692,,,1610612746,59,65,2024-02-03T01:07:27Z,3150000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M11.60S,2024-02-03T01:07:13.6Z,2,REGULAR,substitution,out,[],203486,,,1610612746,59,65,2024-02-03T01:07:27Z,3160000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M11.60S,2024-02-03T01:07:13.6Z,2,REGULAR,substitution,in,[],1641709,,,1610612746,59,65,2024-02-03T01:07:27Z,3170000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M11.60S,2024-02-03T01:07:13.6Z,2,REGULAR,substitution,in,[],202331,,,1610612746,59,65,2024-02-03T01:07:27Z,3180000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M00.00S,2024-02-03T01:07:49.9Z,2,REGULAR,period,end,[],0,,,1610612746,59,65,2024-02-03T01:07:49Z,3210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2024-02-03T01:22:23.9Z,3,REGULAR,substitution,out,['startperiod'],1641709,,,1610612746,59,65,2024-02-03T01:23:00Z,3220000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-02-03T01:22:23.9Z,3,REGULAR,substitution,out,['startperiod'],1629599,,,1610612746,59,65,2024-02-03T01:23:00Z,3230000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-02-03T01:22:23.9Z,3,REGULAR,substitution,in,['startperiod'],1628995,,,1610612746,59,65,2024-02-03T01:23:00Z,3240000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2024-02-03T01:22:23.9Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612746,59,65,2024-02-03T01:23:00Z,3250000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2024-02-03T01:23:02.8Z,3,REGULAR,period,start,[],0,,,1610612765,59,65,2024-02-03T01:23:02Z,3260000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M43.00S,2024-02-03T01:23:19.1Z,3,REGULAR,3pt,Jump Shot,[],1631093,89.17542706964521,4.166666666666666,1610612765,62,65,2024-02-03T01:23:25Z,3270000,False,-229.0,49.0,1,right,J. Ivey 3PT  (12 PTS) (B. Bogdanovic 2 AST),"[1631093, 202711]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,23.44,Made,12.0,,,,,,,,,,,,,B. Bogdanovic,202711.0,2.0,,
333,PT11M23.00S,2024-02-03T01:23:38.5Z,3,REGULAR,3pt,Jump Shot,[],202331,19.66162943495401,91.17647058823529,1610612746,62,65,2024-02-03T01:23:44Z,3290000,False,-206.0,132.0,1,left,MISS P. George 24' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,24.47,Missed,,,,,,,,,,,,,,,,,,
334,PT11M20.00S,2024-02-03T01:23:41.5Z,3,REGULAR,rebound,offensive,[],203486,,,1610612746,62,65,2024-02-03T01:23:44Z,3300000,False,,,0,,M. Plumlee REBOUND (Off:3 Def:2),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,333.0,5.0,2.0,3.0,,,,,,,,,,,,,
335,PT11M19.00S,2024-02-03T01:23:42.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203486,6.389618922470433,52.94117647058824,1610612746,62,67,2024-02-03T01:24:16Z,3310000,False,-15.0,8.0,1,left,M. Plumlee putback Layup (6 PTS),[203486],1610612746.0,LAC,putback,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1.65,Made,6.0,,,,,,,,,,,,,,,,,
336,PT11M03.00S,2024-02-03T01:23:58.1Z,3,REGULAR,3pt,Jump Shot,[],1630595,74.19513797634691,85.7843137254902,1610612765,65,67,2024-02-03T01:24:02Z,3320000,False,179.0,190.0,1,right,C. Cunningham 26' 3PT  (9 PTS) (K. Knox II 2 AST),"[1630595, 1628995]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,26.1,Made,9.0,,,,,,,,,,,,,K. Knox II,1628995.0,2.0,,
338,PT10M43.00S,2024-02-03T01:24:19.3Z,3,REGULAR,3pt,Jump Shot,[],201935,15.062417871222076,3.9215686274509802,1610612746,65,67,2024-02-03T01:24:23Z,3340000,False,230.0,89.0,1,left,MISS J. Harden 24' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,24.7,Missed,,,,,,,,,,,,,,,,,,
339,PT10M39.00S,2024-02-03T01:24:23.3Z,3,REGULAR,rebound,defensive,[],1631093,,,1610612765,65,67,2024-02-03T01:24:23Z,3350000,False,,,0,,J. Ivey REBOUND (Off:2 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Right Corner 3,24+ Right,,,,338.0,4.0,2.0,2.0,,,,,,,,,,,,,
340,PT10M34.00S,2024-02-03T01:24:27.6Z,3,REGULAR,3pt,Jump Shot,[],1628995,91.14651773981603,96.07843137254902,1610612765,65,67,2024-02-03T01:24:32Z,3360000,False,230.0,31.0,1,right,MISS K. Knox II 3PT,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Right Corner 3,24+ Right,23.24,Missed,,,,,,,,,,,,,,,,,,
341,PT10M31.00S,2024-02-03T01:24:30.6Z,3,REGULAR,rebound,defensive,[],203486,,,1610612746,65,67,2024-02-03T01:24:32Z,3370000,False,,,0,,M. Plumlee REBOUND (Off:3 Def:3),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Right Corner 3,24+ Right,,,,340.0,6.0,3.0,3.0,,,,,,,,,,,,,
342,PT10M18.00S,2024-02-03T01:24:43.0Z,3,REGULAR,3pt,Jump Shot,[],202695,30.305519053876477,27.450980392156865,1610612746,65,70,2024-02-03T01:24:47Z,3380000,False,113.0,232.0,1,left,K. Leonard 25' 3PT  (24 PTS) (J. Harden 2 AST),"[202695, 201935]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,25.83,Made,24.0,,,,,,,,,,,,,J. Harden,201935.0,2.0,,
344,PT10M02.00S,2024-02-03T01:24:59.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,89.30683311432325,54.41176470588235,1610612765,65,70,2024-02-03T01:25:04Z,3400000,False,22.0,48.0,1,right,MISS C. Cunningham driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,5.28,Missed,,,,,,,,,,,,,,,,,,
345,PT10M00.00S,2024-02-03T01:25:01.3Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,65,70,2024-02-03T01:25:04Z,3410000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,344.0,3.0,3.0,0.0,,,,,,,,,,,,,
346,PT09M51.00S,2024-02-03T01:25:10.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,5.995400788436268,51.225490196078425,1610612746,65,72,2024-02-03T01:25:14Z,3420000,False,-6.0,4.0,1,left,T. Mann driving Layup (6 PTS) (P. George 4 AST),"[1629611, 202331]",1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,0.72,Made,6.0,,,,,,,,,,,,,P. George,202331.0,4.0,,
348,PT09M37.00S,2024-02-03T01:25:24.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,91.67214191852825,48.77450980392157,1610612765,67,72,2024-02-03T01:25:28Z,3440000,False,-6.0,26.0,1,right,J. Ivey driving Layup (14 PTS) (B. Bogdanovic 3 AST),"[1631093, 202711]",1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.65,Made,14.0,,,,,,,,,,,,,B. Bogdanovic,202711.0,3.0,,
