actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
262,PT05M19.00S,2023-11-21T00:55:15.7Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,41,42,2023-11-21T00:55:17Z,2530000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,261.0,5.0,4.0,1.0,,,,,,,,,,
263,PT05M08.00S,2023-11-21T00:55:26.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203484,92.16491458607096,54.411764705882355,1610612743,41,44,2023-11-21T00:55:31Z,2540000,False,22.0,21.0,1,right,K. Caldwell-Pope cutting Layup (9 PTS) (N. Jokic 4 AST),"[203484, 203999]",1610612743.0,DEN,cutting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,3.06,Made,9.0,N. Jokic,203999.0,4.0,,,,,,,,,,,,,,
265,PT04M54.00S,2023-11-21T00:55:43.0Z,2,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,41,44,2023-11-21T00:55:51Z,2560000,False,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (1 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,202027.0,,,,,,,,
266,PT04M43.00S,2023-11-21T00:56:03.1Z,2,REGULAR,turnover,out-of-bounds,[],1629008,,,1610612743,41,44,2023-11-21T00:56:10Z,2570000,False,,,0,,M. Porter Jr. lost ball out-of-bounds TURNOVER (3 TO),[1629008],1610612743.0,DEN,lost ball,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,3.0,200832.0,,,,,,,,
267,PT04M28.00S,2023-11-21T00:56:22.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631093,6.750985545335084,54.90196078431372,1610612765,43,44,2023-11-21T00:56:28Z,2580000,False,-25.0,11.0,1,left,J. Ivey driving Layup (11 PTS),[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.69,Made,11.0,,,,,,,,,,,,,,,,,
268,PT04M12.00S,2023-11-21T00:56:38.0Z,2,REGULAR,3pt,Jump Shot,[],1629008,76.92181340341656,8.57843137254902,1610612743,43,47,2023-11-21T00:56:42Z,2590000,False,-207.0,164.0,1,right,M. Porter Jr. 26' 3PT  (3 PTS) (N. Jokic 5 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.44,Made,3.0,N. Jokic,203999.0,5.0,,,,,,,,,,,,,,
270,PT03M56.00S,2023-11-21T00:56:53.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,7.013797634691201,55.88235294117647,1610612765,45,47,2023-11-21T00:56:57Z,2610000,False,-29.0,13.0,1,left,I. Stewart cutting DUNK (4 PTS) (C. Cunningham 6 AST),"[1630191, 1630595]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,3.23,Made,4.0,C. Cunningham,1630595.0,6.0,,,,,,,,,,,,,,
272,PT03M31.00S,2023-11-21T00:57:18.8Z,2,REGULAR,3pt,Jump Shot,[],1629008,68.38042049934297,73.0392156862745,1610612743,45,47,2023-11-21T00:57:25Z,2630000,False,115.0,245.0,1,right,MISS M. Porter Jr. 27' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,27.05,Missed,,,,,,,,,,,,,,,,,,
273,PT03M29.00S,2023-11-21T00:57:20.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,45,47,2023-11-21T00:57:25Z,2640000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,272.0,,,,,,,,,,,,,
275,PT03M29.00S,2023-11-21T00:57:26.6Z,2,REGULAR,substitution,out,[],1631093,,,1610612765,45,47,2023-11-21T00:57:41Z,2660000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M29.00S,2023-11-21T00:57:26.6Z,2,REGULAR,substitution,out,[],202704,,,1610612765,45,47,2023-11-21T00:57:41Z,2670000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M29.00S,2023-11-21T00:57:26.6Z,2,REGULAR,substitution,in,[],1630587,,,1610612765,45,47,2023-11-21T00:57:41Z,2680000,False,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M29.00S,2023-11-21T00:57:26.6Z,2,REGULAR,substitution,in,[],1631128,,,1610612765,45,47,2023-11-21T00:57:41Z,2690000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M07.00S,2023-11-21T00:58:00.9Z,2,REGULAR,3pt,Jump Shot,[],1631204,30.929697766097235,25.490196078431367,1610612765,45,47,2023-11-21T01:01:44Z,2700000,False,123.0,238.0,1,left,MISS M. Sasser 26' 3PT,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,26.79,Missed,,,,,,,,,,,,,,,,,,
280,PT03M04.00S,2023-11-21T00:58:03.9Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,45,47,2023-11-21T00:58:05Z,2710000,False,,,0,,A. Gordon REBOUND (Off:2 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,,279.0,4.0,2.0,2.0,,,,,,,,,,
281,PT03M00.00S,2023-11-21T00:58:07.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203484,92.55913272010513,46.568627450980394,1610612743,45,47,2023-11-21T01:01:47Z,2720000,False,-17.0,17.0,1,right,MISS K. Caldwell-Pope running Layup - blocked,"[203484, 1630595]",1610612743.0,DEN,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,Cunningham,1630595.0
287,PT03M00.00S,2023-11-21T00:58:07.8Z,2,REGULAR,block,,[],1630595,,,1610612743,45,47,2023-11-21T00:58:53Z,2725000,False,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
282,PT02M58.00S,2023-11-21T00:58:09.8Z,2,REGULAR,rebound,defensive,[],1630587,,,1610612765,45,47,2023-11-21T00:58:53Z,2730000,False,,,0,,I. Livers REBOUND (Off:0 Def:2),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,,,,,,,281.0,2.0,2.0,0.0,,,,,,,,,,
283,PT02M57.00S,2023-11-21T00:58:13.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630587,7.802233902759525,44.11764705882353,1610612765,45,47,2023-11-21T01:13:38Z,2742500,False,29.0,21.0,1,left,MISS I. Livers running Layup,[1630587],1610612765.0,DET,running,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
284,PT02M56.00S,2023-11-21T00:58:14.6Z,2,REGULAR,rebound,offensive,[],1630587,,,1610612765,45,47,2023-11-21T01:13:38Z,2748750,False,,,0,,I. Livers REBOUND (Off:1 Def:2),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,,,,,,,283.0,3.0,2.0,1.0,,,,,,,,,,
332,PT02M56.00S,2023-11-21T00:58:19.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630587,8.672798948751648,49.854473039215684,1610612765,45,47,2023-11-21T01:15:14Z,2755000,False,1.0,29.0,1,left,MISS I. Livers tip Layup,[1630587],1610612765.0,DET,tip,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,2.9,Missed,,,,,,,,,,,,,,,,,,
333,PT02M53.00S,2023-11-21T00:58:22.8Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,45,47,2023-11-21T01:15:14Z,2757500,False,,,0,,N. Jokic REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,332.0,5.0,5.0,0.0,,,,,,,,,,
285,PT02M45.00S,2023-11-21T00:58:26.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203932,93.61038107752957,55.3921568627451,1610612743,45,49,2023-11-21T01:04:28Z,2760000,False,27.0,8.0,1,right,A. Gordon driving Layup (4 PTS),[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.8,Made,4.0,,,,,,,,,,,,,,,,,
286,PT02M45.00S,2023-11-21T00:58:33.4Z,2,REGULAR,violation,defensive goaltending,[],1628963,,,1610612743,45,49,2023-11-21T00:58:36Z,2770000,False,,,0,,M. Bagley III defensive goaltending VIOLATION,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,1627534.0,,,,,,,,
288,PT02M18.00S,2023-11-21T00:59:05.2Z,2,REGULAR,3pt,Jump Shot,[],1630191,6.4881734559789805,97.54901960784314,1610612765,48,49,2023-11-21T00:59:09Z,2780000,False,-238.0,8.0,1,left,I. Stewart 3PT  (7 PTS) (I. Livers 1 AST),"[1630191, 1630587]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,23.79,Made,7.0,I. Livers,1630587.0,1.0,,,,,,,,,,,,,,
290,PT02M04.00S,2023-11-21T00:59:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,93.61038107752957,53.18627450980392,1610612743,48,51,2023-11-21T00:59:26Z,2800000,False,16.0,8.0,1,right,M. Porter Jr. Layup (5 PTS) (K. Caldwell-Pope 2 AST),"[1629008, 203484]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.76,Made,5.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,,,,,,
292,PT02M04.00S,2023-11-21T00:59:25.2Z,2,REGULAR,foul,personal,['1freethrow'],1630587,,,1610612743,48,51,2023-11-21T00:59:37Z,2820000,False,,,0,,I. Livers shooting personal FOUL (1 PF) (Porter Jr. 1 FT),"[1630587, 1629008]",1610612765.0,DET,shooting,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,200832.0,1.0,0.0,Porter Jr.,1629008.0,,,,
294,PT02M04.00S,2023-11-21T00:59:41.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,48,51,2023-11-21T01:01:26Z,2840000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M04.00S,2023-11-21T00:59:43.2Z,2,REGULAR,substitution,out,[],1631204,,,1610612743,48,51,2023-11-21T01:02:04Z,2850000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M04.00S,2023-11-21T00:59:43.2Z,2,REGULAR,substitution,in,[],1631093,,,1610612743,48,51,2023-11-21T01:02:04Z,2860000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M04.00S,2023-11-21T01:02:26.4Z,2,REGULAR,freethrow,1 of 1,[],1629008,,,1610612743,48,51,2023-11-21T01:02:29Z,2870000,False,,,0,,MISS M. Porter Jr. Free Throw 1 of 1,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
298,PT02M01.00S,2023-11-21T01:02:29.4Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,48,51,2023-11-21T01:02:29Z,2880000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:4),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,297.0,4.0,4.0,0.0,,,,,,,,,,
299,PT01M38.00S,2023-11-21T01:02:50.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,10.95597897503285,44.85294117647059,1610612765,50,51,2023-11-21T01:02:53Z,2890000,False,26.0,50.0,1,left,M. Bagley III Hook (12 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,5.67,Made,12.0,,,,,,,,,,,,,,,,,
301,PT01M22.00S,2023-11-21T01:03:21.8Z,2,REGULAR,foul,technical,['1freethrow'],203999,,,1610612743,50,51,2023-11-21T01:03:38Z,2910000,False,,,0,,N. Jokic technical FOUL (2 Tech),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,202027.0,1.0,2.0,,,,,,
319,PT01M22.00S,2023-11-21T01:03:38.2Z,2,REGULAR,ejection,other,[],203999,,,1610612743,50,51,2023-11-21T01:07:09Z,2915000,False,,,0,,Ejection N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,200832.0,,,,,,,,
302,PT01M22.00S,2023-11-21T01:03:54.6Z,2,REGULAR,freethrow,1 of 1,[],1630595,,,1610612743,51,51,2023-11-21T01:03:54Z,2920000,False,,,0,,C. Cunningham technical Free Throw 1 of 1 (7 PTS),[1630595],1610612765.0,DET,technical,,,Cunningham,C. Cunningham,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
303,PT01M22.00S,2023-11-21T01:04:02.3Z,2,REGULAR,substitution,out,[],203999,,,1610612743,51,51,2023-11-21T01:04:15Z,2930000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M22.00S,2023-11-21T01:04:02.3Z,2,REGULAR,substitution,in,[],202704,,,1610612743,51,51,2023-11-21T01:04:15Z,2940000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M22.00S,2023-11-21T01:04:38.9Z,2,REGULAR,foul,technical,[],203932,,,1610612743,51,51,2023-11-21T01:04:56Z,2950000,False,,,0,,A. Gordon technical FOUL (1 Tech),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,202027.0,0.0,1.0,,,,,,
306,PT01M22.00S,2023-11-21T01:04:49.7Z,2,REGULAR,foul,technical,[],1628963,,,1610612743,51,51,2023-11-21T01:04:51Z,2960000,False,,,0,,M. Bagley III technical FOUL (1 Tech),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,202027.0,2.0,1.0,,,,,,
307,PT01M10.00S,2023-11-21T01:05:02.6Z,2,REGULAR,3pt,Jump Shot,[],202704,73.50525624178712,11.519607843137265,1610612743,51,51,2023-11-21T01:07:38Z,2970000,False,-192.0,197.0,1,right,MISS R. Jackson 27' pullup 3PT,[202704],1610612743.0,DEN,pullup,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,27.51,Missed,,,,,,,,,,,,,,,,,,
308,PT01M08.00S,2023-11-21T01:05:04.6Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,51,51,2023-11-21T01:05:06Z,2980000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,307.0,2.0,2.0,0.0,,,,,,,,,,
309,PT01M03.00S,2023-11-21T01:05:09.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631093,5.174113009198422,45.34313725490197,1610612765,53,51,2023-11-21T01:05:18Z,2990000,False,23.0,-4.0,1,left,J. Ivey running Layup (13 PTS),[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.36,Made,13.0,,,,,,,,,,,,,,,,,
310,PT00M46.80S,2023-11-21T01:05:29.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612743,53,51,2023-11-21T01:05:44Z,3000000,False,,,0,,J. Ivey shooting personal FOUL (1 PF) (Braun 2 FT),"[1631093, 1631128]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,200832.0,1.0,0.0,Braun,1631128.0,,,,
312,PT00M46.80S,2023-11-21T01:05:56.9Z,2,REGULAR,freethrow,1 of 2,[],1631128,,,1610612743,53,51,2023-11-21T01:05:56Z,3020000,False,,,0,,MISS C. Braun Free Throw 1 of 2,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
313,PT00M46.80S,2023-11-21T01:05:56.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,53,51,2023-11-21T01:05:56Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,312.0,,,,,,,,,,,,,
314,PT00M46.80S,2023-11-21T01:06:13.6Z,2,REGULAR,freethrow,2 of 2,[],1631128,,,1610612743,53,52,2023-11-21T01:06:13Z,3040000,False,,,0,,C. Braun Free Throw 2 of 2 (6 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
315,PT00M32.40S,2023-11-21T01:06:30.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,12.13863337713535,44.607843137254896,1610612765,55,52,2023-11-21T01:08:59Z,3050000,False,27.0,62.0,1,left,C. Cunningham 6' turnaround fadeaway Jump Shot (9 PTS),[1630595],1610612765.0,DET,turnaround fadeaway,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,6.73,Made,9.0,,,,,,,,,,,,,,,,,
316,PT00M26.90S,2023-11-21T01:06:42.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628963,,,1610612743,55,52,2023-11-21T01:06:56Z,3060000,False,,,0,,M. Bagley III personal FOUL (3 PF) (Caldwell-Pope 2 FT),"[1628963, 203484]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,202027.0,3.0,1.0,Caldwell-Pope,203484.0,,,,
318,PT00M26.90S,2023-11-21T01:07:07.5Z,2,REGULAR,freethrow,1 of 2,[],203484,,,1610612743,55,53,2023-11-21T01:07:07Z,3080000,False,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (10 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
320,PT00M26.90S,2023-11-21T01:07:08.3Z,2,REGULAR,substitution,out,[],1628963,,,1610612743,55,53,2023-11-21T01:07:16Z,3090000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M26.90S,2023-11-21T01:07:08.3Z,2,REGULAR,substitution,out,[],1629008,,,1610612743,55,53,2023-11-21T01:07:16Z,3100000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M26.90S,2023-11-21T01:07:08.3Z,2,REGULAR,substitution,in,[],202692,,,1610612743,55,53,2023-11-21T01:07:16Z,3110000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M26.90S,2023-11-21T01:07:08.3Z,2,REGULAR,substitution,in,[],1631212,,,1610612743,55,53,2023-11-21T01:07:16Z,3120000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M26.90S,2023-11-21T01:07:33.4Z,2,REGULAR,freethrow,2 of 2,[],203484,,,1610612743,55,54,2023-11-21T01:07:33Z,3130000,False,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (11 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
325,PT00M06.10S,2023-11-21T01:08:01.7Z,2,REGULAR,turnover,out-of-bounds,[],1630587,,,1610612765,55,54,2023-11-21T01:12:37Z,3140000,False,,,0,,I. Livers step out-of-bounds TURNOVER (1 TO),[1630587],1610612765.0,DET,step,,,Livers,I. Livers,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1.0,202027.0,,,,,,,,
326,PT00M06.10S,2023-11-21T01:08:07.8Z,2,REGULAR,substitution,out,[],1631212,,,1610612743,55,54,2023-11-21T01:08:11Z,3150000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M06.10S,2023-11-21T01:08:07.8Z,2,REGULAR,substitution,in,[],1629008,,,1610612743,55,54,2023-11-21T01:08:11Z,3160000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M00.00S,2023-11-21T01:08:32.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202704,96.10709592641261,45.09803921568627,1610612743,55,56,2023-11-21T01:10:43Z,3170000,False,-25.0,-16.0,1,right,R. Jackson driving Layup (9 PTS),[202704],1610612743.0,DEN,driving,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,2.92,Made,9.0,,,,,,,,,,,,,,,,,
331,PT00M00.00S,2023-11-21T01:09:32.0Z,2,REGULAR,period,end,[],0,,,1610612765,55,56,2023-11-21T01:09:32Z,3190000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2023-11-21T01:23:13.3Z,3,REGULAR,substitution,out,['startperiod'],1630587,,,1610612765,55,56,2023-11-21T01:23:38Z,3200000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2023-11-21T01:23:13.3Z,3,REGULAR,substitution,out,['startperiod'],202692,,,1610612765,55,56,2023-11-21T01:23:38Z,3210000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2023-11-21T01:23:13.3Z,3,REGULAR,substitution,in,['startperiod'],1641709,,,1610612765,55,56,2023-11-21T01:23:38Z,3220000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2023-11-21T01:23:13.3Z,3,REGULAR,substitution,in,['startperiod'],1628963,,,1610612765,55,56,2023-11-21T01:23:38Z,3230000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2023-11-21T01:23:51.9Z,3,REGULAR,period,start,[],0,,,1610612743,55,56,2023-11-21T01:23:51Z,3240000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT11M43.00S,2023-11-21T01:24:07.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202704,6.093955321944804,41.42156862745098,1610612743,55,58,2023-11-21T01:24:33Z,3250000,False,43.0,5.0,1,left,R. Jackson driving Hook (11 PTS) (A. Gordon 1 AST),"[202704, 203932]",1610612743.0,DEN,driving,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,4.32,Made,11.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,,,
341,PT11M32.00S,2023-11-21T01:24:20.9Z,3,REGULAR,turnover,traveling,[],1631093,,,1610612765,55,58,2023-11-21T01:24:36Z,3270000,False,,,0,,J. Ivey traveling TURNOVER (1 TO),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,200832.0,,,,,,,,
342,PT11M14.00S,2023-11-21T01:24:50.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203932,6.619579500657039,54.90196078431372,1610612743,55,60,2023-11-21T01:24:56Z,3280000,False,-25.0,10.0,1,left,A. Gordon driving Layup (6 PTS) (M. Porter Jr. 1 AST),"[203932, 1629008]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.64,Made,6.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,,,,,,,
344,PT10M52.00S,2023-11-21T01:25:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,94.26741130091985,45.833333333333336,1610612765,55,60,2023-11-21T01:25:15Z,3300000,False,-21.0,1.0,1,right,MISS M. Bagley III Layup,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
345,PT10M50.00S,2023-11-21T01:25:13.5Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,55,60,2023-11-21T01:25:15Z,3310000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:5),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,344.0,6.0,5.0,1.0,,,,,,,,,,
346,PT10M46.00S,2023-11-21T01:25:19.6Z,3,REGULAR,turnover,traveling,[],1629008,,,1610612743,55,60,2023-11-21T01:25:27Z,3320000,False,,,0,,M. Porter Jr. traveling TURNOVER (4 TO),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,4.0,200832.0,,,,,,,,
