actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
258,PT06M28.00S,2023-11-01T23:51:06.9Z,2,REGULAR,substitution,in,[],1630649,,,1610612757,44,34,2023-11-01T23:51:12Z,2540000,False,,,0,,SUB in: S. Umude,[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M19.00S,2023-11-01T23:51:28.7Z,2,REGULAR,turnover,lost ball,[],1629028,,,1610612757,44,34,2023-11-02T00:17:38Z,2550000,False,,,0,,D. Ayton lost ball TURNOVER (1 TO),"[1629028, 1631204]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Sasser,1631204.0
260,PT06M19.00S,2023-11-01T23:51:28.7Z,2,REGULAR,steal,,[],1631204,,,1610612765,44,34,2023-11-02T00:17:38Z,2560000,False,,,0,,M. Sasser STEAL (2 STL),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
261,PT06M12.00S,2023-11-01T23:51:35.7Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641709,8.722076215505908,45.833333333333336,1610612765,46,34,2023-11-01T23:56:18Z,2570000,False,21.0,29.0,1,left,A. Thompson running alley-oop DUNK (6 PTS) (C. Cunningham 2 AST),"[1641709, 1630595]",1610612765.0,DET,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.61,Made,6.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,,,,
263,PT05M55.00S,2023-11-01T23:51:52.7Z,2,REGULAR,turnover,lost ball,[],1630703,,,1610612757,46,34,2023-11-02T00:19:10Z,2590000,False,,,0,,S. Henderson lost ball TURNOVER (2 TO),"[1630703, 1631204]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Sasser,1631204.0
264,PT05M55.00S,2023-11-01T23:51:52.7Z,2,REGULAR,steal,,[],1631204,,,1610612765,46,34,2023-11-02T00:17:48Z,2600000,False,,,0,,M. Sasser STEAL (3 STL),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
265,PT05M51.00S,2023-11-01T23:52:09.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641709,5.650459921156369,50.23743872549019,1610612765,48,34,2023-11-01T23:58:41Z,2610000,False,-1.0,1.0,1,left,A. Thompson running alley-oop DUNK (8 PTS) (M. Sasser 5 AST),"[1641709, 1631204]",1610612765.0,DET,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.13,Made,8.0,M. Sasser,1631204.0,5.0,,,,,,,,,,,,,,
267,PT05M51.00S,2023-11-01T23:52:22.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,48,34,2023-11-01T23:52:22Z,2630000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M51.00S,2023-11-01T23:52:24.3Z,2,REGULAR,substitution,out,[],1641739,,,1610612757,48,34,2023-11-01T23:54:25Z,2640000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M51.00S,2023-11-01T23:52:24.3Z,2,REGULAR,substitution,in,[],1629680,,,1610612757,48,34,2023-11-01T23:54:25Z,2650000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M26.00S,2023-11-01T23:55:15.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,90.45663600525624,49.754901960784316,1610612757,48,36,2023-11-01T23:55:21Z,2660000,False,-1.0,37.0,1,right,S. Sharpe driving Layup (3 PTS) (S. Henderson 3 AST),"[1631101, 1630703]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.72,Made,3.0,S. Henderson,1630703.0,3.0,,,,,,,,,,,,,,
271,PT05M16.00S,2023-11-01T23:55:28.4Z,2,REGULAR,foul,offensive,[],1630191,,,1610612765,48,36,2023-11-01T23:55:49Z,2670000,False,,,0,,I. Stewart off-the-ball offensive FOUL (3 PF),"[1630191, 1630703]",1610612765.0,DET,off-the-ball,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,,,,1627964.0,3.0,0.0,Henderson,1630703.0,,,,,,,,
273,PT05M16.00S,2023-11-01T23:55:28.4Z,2,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,48,36,2023-11-01T23:55:28Z,2690000,False,,,0,,I. Stewart offensive foul TURNOVER (1 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,,,,1627964.0,,,,,,,,,,1.0,,
274,PT05M06.00S,2023-11-01T23:55:51.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630703,90.06241787122208,45.09803921568627,1610612757,48,38,2023-11-02T00:01:15Z,2700000,False,-25.0,41.0,1,right,S. Henderson driving floating Jump Shot (6 PTS),[1630703],1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,4.77,Made,6.0,,,,,,,,,,,,,,,,,
275,PT04M40.00S,2023-11-01T23:56:15.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,7.933639947437584,55.14705882352941,1610612765,50,38,2023-11-01T23:56:20Z,2710000,False,-26.0,22.0,1,left,A. Thompson cutting Layup (10 PTS) (C. Cunningham 3 AST),"[1641709, 1630595]",1610612765.0,DET,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.39,Made,10.0,C. Cunningham,1630595.0,3.0,,,,,,,,,,,,,,
277,PT04M21.00S,2023-11-01T23:56:36.0Z,2,REGULAR,3pt,Jump Shot,[],203924,69.56307490144546,29.65686274509804,1610612757,50,38,2023-11-01T23:56:40Z,2730000,False,-102.0,234.0,1,right,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
278,PT04M18.00S,2023-11-01T23:56:38.0Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612757,50,38,2023-11-01T23:56:38Z,2740000,False,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,277.0,,,,,,4.0,3.0,1.0,,,,,
279,PT04M12.00S,2023-11-01T23:56:44.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630703,94.92444152431011,72.79411764705883,1610612757,50,38,2023-11-01T23:56:50Z,2750000,False,114.0,-5.0,1,right,MISS S. Henderson 11' driving floating Shot,[1630703],1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Right,11.41,Missed,,,,,,,,,,,,,,,,,,
280,PT04M09.00S,2023-11-01T23:56:47.5Z,2,REGULAR,rebound,defensive,[],1630649,,,1610612765,50,38,2023-11-01T23:56:50Z,2760000,False,,,0,,S. Umude REBOUND (Off:0 Def:2),[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,Mid-Range,8-16 Right,,,,,,,279.0,,,,,,2.0,2.0,0.0,,,,,
281,PT04M06.00S,2023-11-01T23:56:50.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630595,8.853482260183966,55.88235294117647,1610612765,52,38,2023-11-01T23:56:58Z,2770000,False,-29.0,31.0,1,left,C. Cunningham running DUNK (11 PTS) (A. Thompson 2 AST),"[1630595, 1641709]",1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,4.25,Made,11.0,A. Thompson,1641709.0,2.0,,,,,,,,,,,,,,
282,PT03M55.00S,2023-11-01T23:57:05.4Z,2,REGULAR,foul,personal,[],1630649,,,1610612757,52,38,2023-11-01T23:57:40Z,2780000,False,,,0,,S. Umude personal FOUL (2 PF),"[1630649, 203924]",1610612765.0,DET,,,,Umude,S. Umude,,,,,Mid-Range,16-24 Right,,,,,,,,2882.0,2.0,0.0,Grant,203924.0,,,,,,,,
284,PT03M55.00S,2023-11-01T23:57:13.8Z,2,REGULAR,substitution,out,[],1630191,,,1610612757,52,38,2023-11-01T23:57:19Z,2800000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M55.00S,2023-11-01T23:57:13.8Z,2,REGULAR,substitution,in,[],1628963,,,1610612757,52,38,2023-11-01T23:57:19Z,2810000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M41.00S,2023-11-01T23:57:36.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,91.37647831800263,50.73529411764706,1610612757,52,38,2023-11-01T23:57:43Z,2820000,False,4.0,29.0,1,right,MISS D. Ayton turnaround Hook,[1629028],1610612757.0,POR,turnaround,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,,
287,PT03M38.00S,2023-11-01T23:57:39.7Z,2,REGULAR,rebound,defensive,[],1631204,,,1610612765,52,38,2023-11-01T23:57:39Z,2830000,False,,,0,,M. Sasser REBOUND (Off:0 Def:1),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,,286.0,,,,,,1.0,1.0,0.0,,,,,
288,PT03M27.00S,2023-11-01T23:57:51.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631204,6.750985545335084,44.85294117647059,1610612765,54,38,2023-11-01T23:57:56Z,2840000,False,26.0,11.0,1,left,M. Sasser driving finger roll Layup (6 PTS),[1631204],1610612765.0,DET,driving finger roll,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,2.8,Made,6.0,,,,,,,,,,,,,,,,,
289,PT03M14.00S,2023-11-01T23:58:03.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,94.13600525624179,54.411764705882355,1610612757,54,40,2023-11-01T23:58:08Z,2850000,False,22.0,3.0,1,right,J. Grant Layup (11 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.23,Made,11.0,,,,,,,,,,,,,,,,,
290,PT03M01.00S,2023-11-01T23:58:17.7Z,2,REGULAR,3pt,Jump Shot,[],1630595,35.66031537450722,55.3921568627451,1610612765,57,40,2023-11-02T00:08:03Z,2860000,False,-27.0,283.0,1,left,C. Cunningham 28' 3PT pullup (14 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,28.4,Made,14.0,,,,,,,,,,,,,,,,,
291,PT02M45.00S,2023-11-01T23:58:39.9Z,2,REGULAR,foul,technical,['1freethrow'],1630595,,,1610612757,57,40,2023-11-01T23:58:48Z,2870000,False,,,0,,C. Cunningham defensive-3-second technical FOUL (1 Tech),[1630595],1610612765.0,DET,defensive-3-second,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,2003.0,0.0,1.0,,,,,,,,,,
292,PT02M45.00S,2023-11-01T23:58:56.9Z,2,REGULAR,freethrow,1 of 1,[],203924,,,1610612757,57,41,2023-11-01T23:58:56Z,2880000,False,,,0,,J. Grant technical Free Throw 1 of 1 (12 PTS),[203924],1610612757.0,POR,technical,,,Grant,J. Grant,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
294,PT02M45.00S,2023-11-01T23:58:58.3Z,2,REGULAR,substitution,out,[],1630703,,,1610612757,57,41,2023-11-01T23:59:16Z,2900000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M45.00S,2023-11-01T23:58:58.3Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,57,41,2023-11-01T23:59:16Z,2910000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M45.00S,2023-11-01T23:58:58.3Z,2,REGULAR,substitution,in,[],1631093,,,1610612757,57,41,2023-11-01T23:59:16Z,2920000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M45.00S,2023-11-01T23:58:58.3Z,2,REGULAR,substitution,in,[],1630219,,,1610612757,57,41,2023-11-01T23:59:16Z,2930000,False,,,0,,SUB in: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M45.00S,2023-11-01T23:58:58.3Z,2,REGULAR,substitution,in,[],1627763,,,1610612757,57,41,2023-11-01T23:59:16Z,2940000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M45.00S,2023-11-01T23:58:58.3Z,2,REGULAR,substitution,out,[],1631204,,,1610612757,57,41,2023-11-02T00:06:12Z,2945000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M37.00S,2023-11-01T23:59:23.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,93.87319316688567,54.411764705882355,1610612757,57,41,2023-11-01T23:59:27Z,2950000,False,22.0,5.0,1,right,MISS J. Grant Layup,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.27,Missed,,,,,,,,,,,,,,,,,,
300,PT02M35.00S,2023-11-01T23:59:25.2Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,57,41,2023-11-01T23:59:27Z,2960000,False,,,0,,J. Ivey REBOUND (Off:0 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,299.0,,,,,,2.0,2.0,0.0,,,,,
301,PT02M24.00S,2023-11-01T23:59:36.3Z,2,REGULAR,turnover,lost ball,[],1641709,,,1610612765,57,41,2023-11-02T00:19:42Z,2970000,False,,,0,,A. Thompson lost ball TURNOVER (2 TO),"[1641709, 1629028]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Ayton,1629028.0
302,PT02M24.00S,2023-11-01T23:59:36.3Z,2,REGULAR,steal,,[],1629028,,,1610612757,57,41,2023-11-02T00:18:09Z,2980000,False,,,0,,D. Ayton STEAL (2 STL),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
303,PT02M19.00S,2023-11-01T23:59:41.1Z,2,REGULAR,turnover,lost ball,[],1630219,,,1610612757,57,41,2023-11-02T00:19:01Z,2990000,False,,,0,,S. Mays lost ball TURNOVER (1 TO),"[1630219, 1631093]",1610612757.0,POR,,,,Mays,S. Mays,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Ivey,1631093.0
304,PT02M19.00S,2023-11-01T23:59:41.1Z,2,REGULAR,steal,,[],1631093,,,1610612765,57,41,2023-11-02T00:19:01Z,3000000,False,,,0,,J. Ivey STEAL (1 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
305,PT02M17.00S,2023-11-01T23:59:52.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628963,6.225361366622863,54.16666666666667,1610612765,59,41,2023-11-02T00:17:53Z,3010000,False,-21.0,6.0,1,left,M. Bagley III running DUNK (10 PTS) (J. Ivey 2 AST),"[1628963, 1631093]",1610612765.0,DET,running,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.16,Made,10.0,J. Ivey,1631093.0,2.0,,,,,,,,,,,,,,
306,PT02M02.00S,2023-11-02T00:00:02.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612757,59,41,2023-11-02T00:00:10Z,3020000,False,,,0,,J. Ivey personal FOUL (2 PF) (Grant 2 FT),"[1631093, 203924]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,,,,,,,,1627964.0,2.0,0.0,Grant,203924.0,,,,,,,,
308,PT02M02.00S,2023-11-02T00:00:28.5Z,2,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,59,42,2023-11-02T00:00:28Z,3040000,False,,,0,,J. Grant Free Throw 1 of 2 (13 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
309,PT02M02.00S,2023-11-02T00:00:45.5Z,2,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,59,43,2023-11-02T00:00:45Z,3050000,False,,,0,,J. Grant Free Throw 2 of 2 (14 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
313,PT01M48.00S,2023-11-02T00:00:59.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,7.145203679369246,56.86274509803921,1610612765,59,43,2023-11-02T00:11:24Z,3080000,False,-34.0,15.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,,
314,PT01M45.00S,2023-11-02T00:01:02.9Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,59,43,2023-11-02T00:01:05Z,3090000,False,,,0,,D. Ayton REBOUND (Off:1 Def:4),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,313.0,,,,,,5.0,4.0,1.0,,,,,
315,PT01M40.00S,2023-11-02T00:01:08.8Z,2,REGULAR,2pt,Jump Shot,[],1627763,80.46977660972405,66.17647058823529,1610612757,59,45,2023-11-02T00:01:15Z,3100000,False,81.0,131.0,1,right,M. Brogdon 15' pullup Jump Shot (6 PTS),[1627763],1610612757.0,POR,pullup,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Right,15.41,Made,6.0,,,,,,,,,,,,,,,,,
316,PT01M23.00S,2023-11-02T00:01:25.1Z,2,REGULAR,3pt,Jump Shot,[],1628963,30.535479632063073,29.166666666666657,1610612765,59,45,2023-11-02T00:01:29Z,3110000,False,104.0,235.0,1,left,MISS M. Bagley III 25' 3PT,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
317,PT01M20.00S,2023-11-02T00:01:28.1Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612757,59,45,2023-11-02T00:01:29Z,3120000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,,,,,316.0,,,,,,2.0,2.0,0.0,,,,,
318,PT01M09.00S,2023-11-02T00:01:46.0Z,2,REGULAR,turnover,3-second-violation,[],1629028,,,1610612757,59,45,2023-11-02T00:01:56Z,3130000,False,,,0,,D. Ayton 3-second-violation TURNOVER (2 TO),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,2882.0,,,,,,,,,,2.0,,
319,PT00M53.60S,2023-11-02T00:02:10.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630595,20.47881077529567,51.43612132352941,1610612765,59,45,2023-11-02T00:02:16Z,3140000,False,-7.0,140.0,1,left,MISS C. Cunningham 14' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Center,14.02,Missed,,,,,,,,,,,,,,,,,,
320,PT00M51.30S,2023-11-02T00:02:12.9Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612757,59,45,2023-11-02T00:02:16Z,3150000,False,,,0,,D. Ayton REBOUND (Off:1 Def:5),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,,,,,,,319.0,,,,,,6.0,5.0,1.0,,,,,
321,PT00M37.70S,2023-11-02T00:02:26.5Z,2,REGULAR,3pt,Jump Shot,[],1629680,68.51182654402103,65.19607843137254,1610612757,59,45,2023-11-02T00:02:31Z,3160000,False,76.0,243.0,1,right,MISS M. Thybulle 25' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,25.51,Missed,,,,,,,,,,,,,,,,,,
322,PT00M34.40S,2023-11-02T00:02:29.8Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,59,45,2023-11-02T00:02:31Z,3170000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:4),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,,,,,,,321.0,,,,,,4.0,4.0,0.0,,,,,
323,PT00M14.20S,2023-11-02T00:02:50.1Z,2,REGULAR,3pt,Jump Shot,[],1630595,31.718134034165573,26.470588235294116,1610612765,59,45,2023-11-02T00:02:55Z,3180000,False,118.0,246.0,1,left,MISS C. Cunningham 27' step back 3PT,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,27.24,Missed,,,,,,,,,,,,,,,,,,
324,PT00M10.90S,2023-11-02T00:02:53.4Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612757,59,45,2023-11-02T00:02:55Z,3190000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:3),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,,,,,323.0,,,,,,3.0,3.0,0.0,,,,,
325,PT00M01.30S,2023-11-02T00:03:03.0Z,2,REGULAR,2pt,Jump Shot,[],1627763,80.73258869908015,71.32352941176471,1610612757,59,45,2023-11-02T00:03:09Z,3200000,False,107.0,129.0,1,right,MISS M. Brogdon 16' Jump Shot,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Right Center,16.7,Missed,,,,,,,,,,,,,,,,,,
326,PT00M01.30S,2023-11-02T00:03:03.0Z,2,REGULAR,rebound,offensive,[],1627763,,,1610612757,59,45,2023-11-02T00:03:09Z,3210000,False,,,0,,M. Brogdon REBOUND (Off:1 Def:3),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Right Center,,,,,,,325.0,,,,,,4.0,3.0,1.0,,,,,
327,PT00M00.20S,2023-11-02T00:03:11.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627763,94.66162943495401,55.88235294117647,1610612757,59,47,2023-11-02T00:04:07Z,3220000,False,29.0,-2.0,1,right,M. Brogdon Layup (8 PTS),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,2.95,Made,8.0,,,,,,,,,,,,,,,,,
329,PT00M00.00S,2023-11-02T00:03:59.4Z,2,REGULAR,period,end,[],0,,,1610612765,59,47,2023-11-02T00:03:59Z,3240000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2023-11-02T00:17:23.2Z,3,REGULAR,substitution,out,['startperiod'],1630649,,,1610612765,59,47,2023-11-02T00:18:28Z,3250000,False,,,0,,SUB out: S. Umude,[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2023-11-02T00:17:23.2Z,3,REGULAR,substitution,out,['startperiod'],1631093,,,1610612765,59,47,2023-11-02T00:18:28Z,3260000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2023-11-02T00:17:23.2Z,3,REGULAR,substitution,out,['startperiod'],1630219,,,1610612765,59,47,2023-11-02T00:18:28Z,3270000,False,,,0,,SUB out: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2023-11-02T00:17:23.2Z,3,REGULAR,substitution,out,['startperiod'],1627763,,,1610612765,59,47,2023-11-02T00:18:28Z,3280000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2023-11-02T00:17:23.2Z,3,REGULAR,substitution,in,['startperiod'],1630191,,,1610612765,59,47,2023-11-02T00:18:28Z,3290000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2023-11-02T00:17:23.2Z,3,REGULAR,substitution,in,['startperiod'],1630165,,,1610612765,59,47,2023-11-02T00:18:28Z,3300000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2023-11-02T00:17:23.2Z,3,REGULAR,substitution,in,['startperiod'],1630703,,,1610612765,59,47,2023-11-02T00:18:28Z,3310000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2023-11-02T00:17:23.2Z,3,REGULAR,substitution,in,['startperiod'],1631101,,,1610612765,59,47,2023-11-02T00:18:28Z,3320000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2023-11-02T00:18:26.2Z,3,REGULAR,period,start,[],0,,,1610612765,59,47,2023-11-02T00:18:29Z,3330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
