shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
05:07,233,PT05M07.00S,2022-12-12T00:47:22.2Z,2,REGULAR,3pt,Jump Shot,[],201572,71.04139290407359,83.33333333333334,1610612749,38,34,2022-12-12T00:47:29Z,2290000,False,167.0,220.0,1,right,MISS B. Lopez 27' 3PT,[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,Above the Break 3,24+ Right Center,27.58,Missed,,,,,,,,,,,,,,,,,
05:06,234,PT05M06.00S,2022-12-12T00:47:23.2Z,2,REGULAR,rebound,defensive,[],201569,,,1610612745,38,34,2022-12-12T00:47:29Z,2300000,False,,,0,,E. Gordon REBOUND (Off:0 Def:3),[201569],10,1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Above the Break 3,24+ Right Center,,,233.0,3.0,3.0,0.0,,,,,,,,,,,,,
04:54,237,PT04M54.00S,2022-12-12T00:47:35.0Z,2,REGULAR,turnover,bad pass,[],201569,,,1610612745,38,34,2022-12-12T00:55:42Z,2310000,False,,,0,,E. Gordon bad pass TURNOVER (1 TO),"[201569, 1626192]",10,1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Connaughton,1626192.0,,,,,,
04:54,238,PT04M54.00S,2022-12-12T00:47:35.0Z,2,REGULAR,steal,,[],1626192,,,1610612749,38,34,2022-12-12T00:47:38Z,2320000,False,,,0,,P. Connaughton STEAL (1 STL),[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
04:47,239,PT04M47.00S,2022-12-12T00:47:41.9Z,2,REGULAR,turnover,lost ball,[],203507,,,1610612749,38,34,2022-12-12T00:47:45Z,2330000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (2 TO),"[203507, 1631106]",34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2.0,Eason,1631106.0,,,,,,
04:47,240,PT04M47.00S,2022-12-12T00:47:41.9Z,2,REGULAR,steal,,[],1631106,,,1610612745,38,34,2022-12-12T00:47:43Z,2340000,False,,,0,,T. Eason STEAL (1 STL),[1631106],17,1610612745.0,HOU,,,,Eason,T. Eason,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,
04:31,241,PT04M31.00S,2022-12-12T00:47:57.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201569,37.00722733245729,63.725490196078425,1610612745,38,34,2022-12-12T00:48:03Z,2350000,False,-69.0,295.0,1,left,MISS E. Gordon 30' 3PT,[201569],10,1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Above the Break 3,24+ Center,30.33,Missed,,,,,,,,,,,,,,,,,
04:30,242,PT04M30.00S,2022-12-12T00:47:58.7Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,38,34,2022-12-12T00:48:03Z,2360000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Above the Break 3,24+ Center,,,241.0,6.0,6.0,0.0,,,,,,,,,,,,,
04:21,243,PT04M21.00S,2022-12-12T00:48:08.8Z,2,REGULAR,3pt,Jump Shot,[],201950,77.7431011826544,7.598039215686274,1610612749,38,37,2022-12-12T00:56:28Z,2370000,False,-212.0,157.0,1,right,J. Holiday 26' 3PT step back (13 PTS),[201950],21,1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,,Above the Break 3,24+ Left Center,26.36,Made,,,,,13.0,,,,,,,,,,,,
04:19,244,PT04M19.00S,2022-12-12T00:48:13.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,38,37,2022-12-12T00:48:13Z,2380000,False,,,0,,HOU Timeout,[],,1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:19,246,PT04M19.00S,2022-12-12T00:50:24.0Z,2,REGULAR,substitution,out,[],201569,,,1610612745,38,37,2022-12-12T00:50:46Z,2400000,False,,,0,,SUB out: E. Gordon,[201569],10,1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
04:19,247,PT04M19.00S,2022-12-12T00:50:24.0Z,2,REGULAR,substitution,out,[],201572,,,1610612745,38,37,2022-12-12T00:50:46Z,2410000,False,,,0,,SUB out: B. Lopez,[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
04:19,248,PT04M19.00S,2022-12-12T00:50:24.0Z,2,REGULAR,substitution,in,[],1630231,,,1610612745,38,37,2022-12-12T00:50:46Z,2420000,False,,,0,,SUB in: K. Martin Jr.,[1630231],6,1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
04:19,250,PT04M19.00S,2022-12-12T00:50:24.0Z,2,REGULAR,substitution,in,[],1626171,,,1610612745,38,37,2022-12-12T00:50:46Z,2440000,False,,,0,,SUB in: B. Portis,[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
04:03,251,PT04M03.00S,2022-12-12T00:51:21.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628981,6.1268068331143235,51.9607843137255,1610612745,40,37,2022-12-12T00:51:27Z,2450000,False,-10.0,5.0,1,left,B. Fernando alley-oop DUNK (2 PTS) (K. Porter Jr. 3 AST),"[1628981, 1629645]",20,1610612745.0,HOU,alley-oop,,,Fernando,B. Fernando,,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,2.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,
03:44,253,PT03M44.00S,2022-12-12T00:51:40.3Z,2,REGULAR,3pt,Jump Shot,[],201950,78.9257555847569,7.8431372549019605,1610612749,40,37,2022-12-12T00:51:47Z,2470000,False,-211.0,146.0,1,right,MISS J. Holiday 25' step back 3PT,[201950],21,1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,
03:42,254,PT03M42.00S,2022-12-12T00:51:42.3Z,2,REGULAR,rebound,defensive,[],1628981,,,1610612745,40,37,2022-12-12T00:51:47Z,2480000,False,,,0,,B. Fernando REBOUND (Off:1 Def:3),[1628981],20,1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,Above the Break 3,24+ Left Center,,,253.0,4.0,3.0,1.0,,,,,,,,,,,,,
03:34,255,PT03M34.00S,2022-12-12T00:51:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,9.411957950065702,55.14705882352941,1610612745,42,37,2022-12-12T00:51:57Z,2490000,False,-26.0,36.0,1,left,K. Porter Jr. driving Layup (8 PTS),[1629645],3,1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,,In The Paint (Non-RA),0-8 Center,4.42,Made,,,,,8.0,,,,,,,,,,,,
03:19,256,PT03M19.00S,2022-12-12T00:52:05.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,91.14651773981603,50.73529411764706,1610612749,42,39,2022-12-12T00:52:11Z,2500000,False,4.0,31.0,1,right,B. Portis Layup (8 PTS),[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Restricted Area,0-8 Center,3.09,Made,,,,,8.0,,,,,,,,,,,,
03:02,257,PT03M02.00S,2022-12-12T00:52:21.5Z,2,REGULAR,2pt,Jump Shot,[],1630224,21.107095926412615,59.31372549019608,1610612745,42,39,2022-12-12T00:52:28Z,2510000,False,-47.0,146.0,1,left,MISS J. Green 15' pullup Shot,[1630224],4,1610612745.0,HOU,pullup,,,Green,J. Green,,,,,,Mid-Range,8-16 Center,15.32,Missed,,,,,,,,,,,,,,,,,
03:01,258,PT03M01.00S,2022-12-12T00:52:22.5Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,42,39,2022-12-12T00:52:28Z,2520000,False,,,0,,B. Portis REBOUND (Off:4 Def:6),[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Mid-Range,8-16 Center,,,257.0,10.0,6.0,4.0,,,,,,,,,,,,,
02:55,259,PT02M55.00S,2022-12-12T00:52:31.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,90.62089356110381,62.00980392156863,1610612749,42,41,2022-12-12T00:52:37Z,2530000,False,60.0,36.0,1,right,G. Antetokounmpo 6' driving Layup (10 PTS) (J. Carter 1 AST),"[203507, 1628975]",34,1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,,In The Paint (Non-RA),0-8 Center,6.98,Made,,,,,10.0,J. Carter,1628975.0,1.0,,,,,,,,,
02:55,261,PT02M55.00S,2022-12-12T00:52:36.4Z,2,REGULAR,foul,personal,['1freethrow'],1628981,,,1610612749,42,41,2022-12-12T00:52:43Z,2550000,False,,,0,,B. Fernando shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[1628981, 203507]",20,1610612745.0,HOU,shooting,,,Fernando,B. Fernando,,,,,1628951.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Antetokounmpo,203507.0
02:55,263,PT02M55.00S,2022-12-12T00:52:44.1Z,2,REGULAR,substitution,out,[],1628981,,,1610612749,42,41,2022-12-12T00:53:31Z,2570000,False,,,0,,SUB out: B. Fernando,[1628981],20,1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
02:55,264,PT02M55.00S,2022-12-12T00:52:44.1Z,2,REGULAR,substitution,out,[],1631106,,,1610612749,42,41,2022-12-12T00:53:31Z,2580000,False,,,0,,SUB out: T. Eason,[1631106],17,1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
02:55,265,PT02M55.00S,2022-12-12T00:52:44.1Z,2,REGULAR,substitution,in,[],1631095,,,1610612749,42,41,2022-12-12T00:53:31Z,2590000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1,1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
02:55,266,PT02M55.00S,2022-12-12T00:52:44.1Z,2,REGULAR,substitution,in,[],1630578,,,1610612749,42,41,2022-12-12T00:53:31Z,2600000,False,,,0,,SUB in: A. Sengun,[1630578],28,1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
02:55,267,PT02M55.00S,2022-12-12T00:53:08.4Z,2,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,42,42,2022-12-12T00:53:08Z,2610000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (11 PTS),[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,
02:36,268,PT02M36.00S,2022-12-12T00:53:28.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,6.389618922470433,44.85294117647059,1610612745,42,42,2022-12-12T00:53:34Z,2620000,False,26.0,8.0,1,left,MISS K. Porter Jr. driving finger roll Layup - blocked,"[1629645, 203507]",3,1610612745.0,HOU,driving finger roll,,,Porter Jr.,K. Porter Jr.,,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,,,,,,,Antetokounmpo,203507.0,,,,
02:36,269,PT02M36.00S,2022-12-12T00:53:28.3Z,2,REGULAR,block,,[],203507,,,1610612745,42,42,2022-12-12T00:53:31Z,2630000,False,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
02:35,270,PT02M35.00S,2022-12-12T00:53:29.3Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,42,42,2022-12-12T00:53:34Z,2640000,False,,,0,,B. Portis REBOUND (Off:4 Def:7),[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Restricted Area,0-8 Center,,,268.0,11.0,7.0,4.0,,,,,,,,,,,,,
02:29,271,PT02M29.00S,2022-12-12T00:53:35.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,92.46057818659659,56.61764705882353,1610612749,42,42,2022-12-12T00:53:43Z,2650000,False,33.0,18.0,1,right,MISS G. Antetokounmpo running Layup,[203507],34,1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,,Restricted Area,0-8 Center,3.79,Missed,,,,,,,,,,,,,,,,,
02:27,272,PT02M27.00S,2022-12-12T00:53:37.5Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,42,42,2022-12-12T00:53:43Z,2660000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],4,1610612745.0,HOU,,,,Green,J. Green,,,,,,Restricted Area,0-8 Center,,,271.0,3.0,3.0,0.0,,,,,,,,,,,,,
02:22,273,PT02M22.00S,2022-12-12T00:53:43.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630224,6.915243101182654,45.09803921568628,1610612745,42,42,2022-12-12T00:53:59Z,2670000,False,25.0,13.0,1,left,MISS J. Green reverse Layup - blocked,"[1630224, 1628975]",4,1610612745.0,HOU,reverse,,,Green,J. Green,,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,Carter,1628975.0,,,,
02:22,274,PT02M22.00S,2022-12-12T00:53:43.6Z,2,REGULAR,block,,[],1628975,,,1610612745,42,42,2022-12-12T00:53:46Z,2680000,False,,,0,,J. Carter BLOCK (1 BLK),[1628975],5,1610612749.0,MIL,,,,Carter,J. Carter,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
02:22,275,PT02M22.00S,2022-12-12T00:53:43.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,42,42,2022-12-12T00:53:54Z,2690000,False,,,0,,TEAM offensive REBOUND,[],,1610612745.0,HOU,,,,,,,,,,,Restricted Area,0-8 Center,,,273.0,,,,,,,,,,,,,,,,
02:13,277,PT02M13.00S,2022-12-12T00:54:10.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,11.908672798948752,49.26470588235294,1610612745,44,42,2022-12-12T00:54:17Z,2710000,False,4.0,59.0,1,left,K. Martin Jr. alley-oop Layup (6 PTS) (J. Green 2 AST),"[1630231, 1630224]",6,1610612745.0,HOU,alley-oop,,,Martin Jr.,K. Martin Jr.,,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,,,,,6.0,J. Green,1630224.0,2.0,,,,,,,,,
02:00,279,PT02M00.00S,2022-12-12T00:54:27.4Z,2,REGULAR,turnover,traveling,[],203507,,,1610612749,44,42,2022-12-12T00:54:34Z,2730000,False,,,0,,G. Antetokounmpo traveling TURNOVER (3 TO),[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,101284.0,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,3.0,,,,,,,,
01:48,280,PT01M48.00S,2022-12-12T00:54:49.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630231,6.1268068331143235,49.50980392156863,1610612745,46,42,2022-12-12T00:54:54Z,2740000,False,2.0,5.0,1,left,K. Martin Jr. alley-oop DUNK (8 PTS) (K. Porter Jr. 4 AST),"[1630231, 1629645]",6,1610612745.0,HOU,alley-oop,,,Martin Jr.,K. Martin Jr.,,,,,,Restricted Area,0-8 Center,0.57,Made,,,,,8.0,K. Porter Jr.,1629645.0,4.0,,,,,,,,,
01:30,282,PT01M30.00S,2022-12-12T00:55:06.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,92.19776609724047,62.5,1610612749,46,42,2022-12-12T00:55:11Z,2760000,False,62.0,21.0,1,right,MISS P. Connaughton 6' cutting Layup - blocked,"[1626192, 1630231]",24,1610612749.0,MIL,cutting,,,Connaughton,P. Connaughton,,,,,,In The Paint (Non-RA),0-8 Center,6.59,Missed,,,,,,,,,,,,Martin Jr.,1630231.0,,,,
01:30,283,PT01M30.00S,2022-12-12T00:55:06.3Z,2,REGULAR,block,,[],1630231,,,1610612749,46,42,2022-12-12T00:55:08Z,2770000,False,,,0,,K. Martin Jr. BLOCK (1 BLK),[1630231],6,1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
01:28,284,PT01M28.00S,2022-12-12T00:55:08.3Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,46,42,2022-12-12T00:55:11Z,2780000,False,,,0,,A. Sengun REBOUND (Off:1 Def:4),[1630578],28,1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,In The Paint (Non-RA),0-8 Center,,,282.0,5.0,4.0,1.0,,,,,,,,,,,,,
01:27,285,PT01M27.00S,2022-12-12T00:55:10.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630224,6.521024967148489,47.794117647058826,1610612745,48,42,2022-12-12T00:55:16Z,2790000,False,11.0,9.0,1,left,J. Green running DUNK (13 PTS) (A. Sengun 1 AST),"[1630224, 1630578]",4,1610612745.0,HOU,running,,,Green,J. Green,,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,13.0,A. Sengun,1630578.0,1.0,,,,,,,,,
01:08,287,PT01M08.00S,2022-12-12T00:55:28.2Z,2,REGULAR,3pt,Jump Shot,[],201950,68.28186596583443,30.392156862745097,1610612749,48,45,2022-12-12T00:55:32Z,2810000,False,-98.0,246.0,1,right,J. Holiday 26' 3PT  (16 PTS) (G. Antetokounmpo 4 AST),"[201950, 203507]",21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Above the Break 3,24+ Left Center,26.45,Made,,,,,16.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,
00:58,289,PT00M58.70S,2022-12-12T00:55:42.3Z,2,REGULAR,foul,offensive,[],1630231,,,1610612745,48,45,2022-12-12T01:00:50Z,2830000,False,,,0,,K. Martin Jr. offensive FOUL (1 PF),"[1630231, 1628975]",6,1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,1628951.0,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,0.0,Carter,1628975.0
00:58,291,PT00M58.70S,2022-12-12T00:55:42.3Z,2,REGULAR,turnover,offensive foul,[],1630231,,,1610612745,48,45,2022-12-12T00:55:42Z,2850000,False,,,0,,K. Martin Jr. offensive foul TURNOVER (1 TO),[1630231],6,1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,1628951.0,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,,,,,,
00:58,292,PT00M58.70S,2022-12-12T00:55:52.3Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,48,45,2022-12-12T00:56:06Z,2860000,False,,,0,,SUB out: P. Connaughton,[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
00:58,293,PT00M58.70S,2022-12-12T00:55:52.3Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,48,45,2022-12-12T00:56:06Z,2870000,False,,,0,,SUB in: G. Allen,[1628960],12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
00:50,294,PT00M50.20S,2022-12-12T00:56:16.2Z,2,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612749,48,45,2022-12-12T00:56:30Z,2880000,False,,,0,,J. Smith Jr. shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1631095, 203507]",1,1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,200833.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,0.0,Antetokounmpo,203507.0
00:50,296,PT00M50.20S,2022-12-12T00:56:57.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203507,,,1610612749,48,45,2022-12-12T00:57:26Z,2900000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
00:50,297,PT00M50.20S,2022-12-12T00:56:57.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,48,45,2022-12-12T00:57:26Z,2910000,False,,,0,,TEAM offensive REBOUND,[],,1610612749.0,MIL,,,,,,,,,,,,,,,296.0,,,,,,,,,,,,,,,,
00:50,298,PT00M50.20S,2022-12-12T00:56:57.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203507,,,1610612749,48,45,2022-12-12T00:57:26Z,2920000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
00:50,299,PT00M50.20S,2022-12-12T00:56:57.2Z,2,REGULAR,rebound,offensive,[],1628960,,,1610612749,48,45,2022-12-12T00:57:26Z,2930000,False,,,0,,G. Allen REBOUND (Off:1 Def:1),[1628960],12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,298.0,2.0,1.0,1.0,,,,,,,,,,,,,
00:40,300,PT00M40.70S,2022-12-12T00:57:28.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626171,93.9060446780552,3.9215686274509802,1610612749,48,48,2022-12-12T00:57:36Z,2940000,False,-230.0,5.0,1,right,B. Portis 3PT  (11 PTS) (J. Holiday 3 AST),"[1626171, 201950]",9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Left Corner 3,24+ Left,23.04,Made,,,,,11.0,J. Holiday,201950.0,3.0,,,,,,,,,
00:30,302,PT00M30.10S,2022-12-12T00:57:43.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,6.521024967148489,52.69607843137255,1610612745,50,48,2022-12-12T00:57:50Z,2960000,False,-13.0,9.0,1,left,A. Sengun reverse DUNK (4 PTS),[1630578],28,1610612745.0,HOU,reverse,,,Sengun,A. Sengun,,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,4.0,,,,,,,,,,,,
00:12,303,PT00M12.80S,2022-12-12T00:58:03.3Z,2,REGULAR,3pt,Jump Shot,[],201950,67.23061760840999,64.95098039215686,1610612749,50,48,2022-12-12T00:58:11Z,2970000,False,75.0,256.0,1,right,MISS J. Holiday 26' pullup 3PT,[201950],21,1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,,Above the Break 3,24+ Center,26.62,Missed,,,,,,,,,,,,,,,,,
00:10,304,PT00M10.50S,2022-12-12T00:58:05.6Z,2,REGULAR,rebound,offensive,[],1628975,,,1610612749,50,48,2022-12-12T00:58:11Z,2980000,False,,,0,,J. Carter REBOUND (Off:1 Def:1),[1628975],5,1610612749.0,MIL,,,,Carter,J. Carter,,,,,,Above the Break 3,24+ Center,,,303.0,2.0,1.0,1.0,,,,,,,,,,,,,
00:02,305,PT00M02.20S,2022-12-12T00:58:14.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,85.75886990801577,50.0,1610612749,50,48,2022-12-12T00:59:05Z,2990000,False,0.0,81.0,1,right,MISS J. Holiday 8' running finger roll Layup - blocked,"[201950, 1629645]",21,1610612749.0,MIL,running finger roll,,,Holiday,J. Holiday,,,,,,In The Paint (Non-RA),8-16 Center,8.14,Missed,,,,,,,,,,,,Porter Jr.,1629645.0,,,,
00:02,306,PT00M02.20S,2022-12-12T00:58:14.0Z,2,REGULAR,block,,[],1629645,,,1610612749,50,48,2022-12-12T00:59:05Z,3000000,False,,,0,,K. Porter Jr. BLOCK (1 BLK),[1629645],3,1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
00:02,307,PT00M02.20S,2022-12-12T00:58:14.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,50,48,2022-12-12T00:59:05Z,3010000,False,,,0,,TEAM offensive REBOUND,[],,1610612749.0,MIL,,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,305.0,,,,,,,,,,,,,,,,
00:00,308,PT00M00.60S,2022-12-12T00:58:36.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203507,86.41590013140605,12.009803921568627,1610612749,50,48,2022-12-12T01:03:05Z,3020000,False,-190.0,75.0,1,right,MISS G. Antetokounmpo 20' pullup Shot,[203507],34,1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,,Mid-Range,16-24 Left,20.43,Missed,,,,,,,,,,,,,,,,,
00:00,309,PT00M00.10S,2022-12-12T00:58:36.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,50,48,2022-12-12T00:59:27Z,3030000,False,,,0,,TEAM offensive REBOUND,[],,1610612749.0,MIL,,,,,,,,,,,Mid-Range,16-24 Left,,,308.0,,,,,,,,,,,,,,,,
00:00,310,PT00M00.00S,2022-12-12T00:58:40.6Z,2,REGULAR,period,end,[],0,,,1610612749,50,48,2022-12-12T00:58:40Z,3040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,312,PT12M00.00S,2022-12-12T01:10:11.3Z,3,REGULAR,substitution,out,['startperiod'],1630231,,,1610612749,50,48,2022-12-12T01:13:53Z,3050000,False,,,0,,SUB out: K. Martin Jr.,[1630231],6,1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,313,PT12M00.00S,2022-12-12T01:10:11.3Z,3,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,50,48,2022-12-12T01:13:53Z,3060000,False,,,0,,SUB out: B. Portis,[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,314,PT12M00.00S,2022-12-12T01:10:11.3Z,3,REGULAR,substitution,in,['startperiod'],201569,,,1610612749,50,48,2022-12-12T01:13:53Z,3070000,False,,,0,,SUB in: E. Gordon,[201569],10,1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,315,PT12M00.00S,2022-12-12T01:10:11.3Z,3,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,50,48,2022-12-12T01:13:53Z,3080000,False,,,0,,SUB in: B. Lopez,[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,316,PT12M00.00S,2022-12-12T01:14:07.6Z,3,REGULAR,period,start,[],0,,,1610612745,50,48,2022-12-12T01:14:07Z,3090000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
