actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId
263,PT07M11.00S,2022-11-26T01:53:35.6Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,49,51,2022-11-26T01:54:02Z,2550000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,262.0,,,,,,,2.0,2.0,0.0,,
267,PT06M56.00S,2022-11-26T01:54:31.1Z,2,REGULAR,substitution,out,[],1631095,,,1610612737,49,51,2022-11-26T01:57:00Z,2590000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M56.00S,2022-11-26T01:54:31.1Z,2,REGULAR,substitution,in,[],1631106,,,1610612737,49,51,2022-11-26T01:57:00Z,2600000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M56.00S,2022-11-26T01:54:58.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,49,51,2022-11-26T01:57:00Z,2610000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M56.00S,2022-11-26T01:57:12.6Z,2,REGULAR,foul,offensive,[],1629027,,,1610612737,49,51,2022-11-26T01:57:24Z,2630000,False,,,0,,T. Young offensive FOUL (2 PF),"[1629027, 1630224]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,203591.0,2.0,0.0,Green,1630224.0,,,,,,
273,PT06M56.00S,2022-11-26T01:57:12.6Z,2,REGULAR,turnover,offensive foul,[],1629027,,,1610612737,49,51,2022-11-26T01:57:12Z,2650000,False,,,0,,T. Young offensive foul TURNOVER (1 TO),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,203591.0,,,,,1.0,,,,,
274,PT06M44.00S,2022-11-26T01:58:02.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,82.34231274638634,94.11764705882352,1610612745,49,51,2022-11-26T01:58:09Z,2660000,False,221.0,113.0,1,right,MISS G. Mathews 24' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,24.81,Missed,,,,,,,,,,,,,,,,,,
275,PT06M43.00S,2022-11-26T01:58:03.1Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,49,51,2022-11-26T01:58:09Z,2670000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,274.0,,,,,,,1.0,1.0,0.0,,
276,PT06M28.00S,2022-11-26T01:58:20.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,10.200394218134035,42.8921568627451,1610612737,49,53,2022-11-26T01:58:27Z,2680000,False,36.0,43.0,1,left,D. Murray driving finger roll Layup (20 PTS),[1627749],1610612737.0,ATL,driving finger roll,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.61,Made,20.0,,,,,,,,,,,,,,,,,
277,PT06M13.00S,2022-11-26T01:58:33.8Z,2,REGULAR,3pt,Jump Shot,[],1629726,77.34888304862024,7.352941176470589,1610612745,49,53,2022-11-26T01:58:40Z,2690000,False,-213.0,160.0,1,right,MISS G. Mathews 26' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,26.68,Missed,,,,,,,,,,,,,,,,,,
278,PT06M12.00S,2022-11-26T01:58:34.8Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,49,53,2022-11-26T01:58:40Z,2700000,False,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,277.0,,,,,,,3.0,3.0,0.0,,
279,PT06M03.00S,2022-11-26T01:58:44.1Z,2,REGULAR,3pt,Jump Shot,[],1629027,30.305519053876477,87.25490196078431,1610612737,49,56,2022-11-26T01:59:18Z,2710000,False,-186.0,232.0,1,left,T. Young 29' 3PT step back (15 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,29.79,Made,15.0,,,,,,,,,,,,,,,,,
280,PT05M38.00S,2022-11-26T01:59:08.9Z,2,REGULAR,3pt,Jump Shot,[],1630224,65.1281208935611,51.71568627450981,1610612745,49,56,2022-11-26T02:00:19Z,2720000,False,9.0,275.0,1,right,MISS J. Green 27' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Center,27.54,Missed,,,,,,,,,,,,,,,,,,
281,PT05M38.00S,2022-11-26T01:59:08.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,49,56,2022-11-26T02:00:19Z,2730000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,280.0,,,,,,,,,,,
282,PT05M38.00S,2022-11-26T01:59:15.7Z,2,REGULAR,foul,personal,[],1629631,,,1610612745,49,56,2022-11-26T01:59:51Z,2740000,False,,,0,,D. Hunter loose ball personal FOUL (2 PF),"[1629631, 1628981]",1610612737.0,ATL,loose ball,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627524.0,2.0,0.0,Fernando,1628981.0,,,,,,
284,PT05M38.00S,2022-11-26T01:59:33.4Z,2,REGULAR,substitution,out,[],1628981,,,1610612745,49,56,2022-11-26T01:59:42Z,2760000,False,,,0,,SUB out: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M38.00S,2022-11-26T01:59:33.4Z,2,REGULAR,substitution,out,[],1629726,,,1610612745,49,56,2022-11-26T01:59:42Z,2770000,False,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M38.00S,2022-11-26T01:59:33.4Z,2,REGULAR,substitution,in,[],1630586,,,1610612745,49,56,2022-11-26T01:59:42Z,2780000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M38.00S,2022-11-26T01:59:33.4Z,2,REGULAR,substitution,in,[],1630231,,,1610612745,49,56,2022-11-26T01:59:42Z,2790000,False,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M23.00S,2022-11-26T01:59:51.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,76.03482260183968,89.70588235294117,1610612745,52,56,2022-11-26T01:59:58Z,2800000,False,199.0,173.0,1,right,J. Green 26' 3PT step back (11 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.32,Made,11.0,,,,,,,,,,,,,,,,,
289,PT05M14.00S,2022-11-26T02:00:00.3Z,2,REGULAR,3pt,Jump Shot,[],1629027,30.56833114323259,18.38235294117647,1610612737,52,56,2022-11-26T02:00:09Z,2810000,False,158.0,235.0,1,left,MISS T. Young 28' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,28.31,Missed,,,,,,,,,,,,,,,,,,
290,PT05M13.00S,2022-11-26T02:00:01.3Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,52,56,2022-11-26T02:00:09Z,2820000,False,,,0,,T. Eason REBOUND (Off:1 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,,,289.0,,,,,,,2.0,1.0,1.0,,
291,PT05M00.00S,2022-11-26T02:00:14.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,88.64980289093299,51.71568627450981,1610612745,54,56,2022-11-26T02:00:24Z,2830000,False,9.0,54.0,1,right,J. Green driving floating Jump Shot (13 PTS),[1630224],1610612745.0,HOU,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,5.49,Made,13.0,,,,,,,,,,,,,,,,,
292,PT04M53.00S,2022-11-26T02:00:21.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,12.171484888304862,50.73529411764706,1610612737,54,58,2022-11-26T02:00:28Z,2840000,False,-4.0,62.0,1,left,T. Young 6' driving floating Jump Shot (17 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,6.2,Made,17.0,,,,,,,,,,,,,,,,,
293,PT04M43.00S,2022-11-26T02:00:32.1Z,2,REGULAR,2pt,Jump Shot,[],1630224,93.11760840998686,87.25490196078431,1610612745,56,58,2022-11-26T02:00:36Z,2850000,False,186.0,12.0,1,right,J. Green 18' fadeaway Jump Shot (15 PTS),[1630224],1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,Mid-Range,16-24 Right,18.67,Made,15.0,,,,,,,,,,,,,,,,,
294,PT04M29.00S,2022-11-26T02:00:52.1Z,2,REGULAR,foul,personal,[],1630224,,,1610612737,56,58,2022-11-26T02:01:01Z,2860000,False,,,0,,J. Green personal FOUL (2 PF),"[1630224, 1630168]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,200833.0,2.0,0.0,Okongwu,1630168.0,,,,,,
296,PT04M29.00S,2022-11-26T02:00:58.0Z,2,REGULAR,substitution,out,[],1630227,,,1610612737,56,58,2022-11-26T02:01:04Z,2880000,False,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M29.00S,2022-11-26T02:00:58.0Z,2,REGULAR,substitution,in,[],1629645,,,1610612737,56,58,2022-11-26T02:01:04Z,2890000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M27.00S,2022-11-26T02:01:15.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631106,,,1610612737,56,58,2022-11-26T02:01:29Z,2900000,False,,,0,,T. Eason personal FOUL (2 PF) (Collins 2 FT),"[1631106, 1628381]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Right,,,,,,,,,,203591.0,2.0,0.0,Collins,1628381.0,,,,,,
300,PT04M27.00S,2022-11-26T02:01:38.2Z,2,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,56,59,2022-11-26T02:01:38Z,2920000,False,,,0,,J. Collins Free Throw 1 of 2 (3 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
301,PT04M27.00S,2022-11-26T02:01:53.8Z,2,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,56,60,2022-11-26T02:01:53Z,2930000,False,,,0,,J. Collins Free Throw 2 of 2 (4 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
302,PT04M13.00S,2022-11-26T02:02:10.8Z,2,REGULAR,3pt,Jump Shot,[],1631106,94.30026281208936,4.901960784313726,1610612745,56,60,2022-11-26T02:02:18Z,2940000,False,-225.0,1.0,1,right,MISS T. Eason 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
303,PT04M12.00S,2022-11-26T02:02:11.8Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,56,60,2022-11-26T02:02:18Z,2950000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,,,,,,302.0,,,,,,,3.0,3.0,0.0,,
304,PT04M02.00S,2022-11-26T02:02:20.9Z,2,REGULAR,3pt,Jump Shot,[],1627749,7.046649145860711,95.09803921568627,1610612737,56,63,2022-11-26T02:02:26Z,2960000,False,-225.0,14.0,1,left,D. Murray 3PT  (23 PTS) (T. Young 3 AST),"[1627749, 1629027]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,22.59,Made,23.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,
306,PT03M48.00S,2022-11-26T02:02:35.1Z,2,REGULAR,turnover,bad pass,[],1629645,,,1610612745,56,63,2022-11-26T02:02:41Z,2980000,False,,,0,,K. Porter Jr. bad pass TURNOVER (3 TO),"[1629645, 1630168]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,3.0,,,,Okongwu,1630168.0
307,PT03M48.00S,2022-11-26T02:02:35.1Z,2,REGULAR,steal,,[],1630168,,,1610612737,56,63,2022-11-26T02:02:36Z,2990000,False,,,0,,O. Okongwu STEAL (2 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
308,PT03M41.00S,2022-11-26T02:02:42.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,5.732588699080158,96.07843137254902,1610612737,56,63,2022-11-26T02:02:51Z,3000000,False,-230.0,1.0,1,left,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
309,PT03M38.00S,2022-11-26T02:02:45.5Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,56,63,2022-11-26T02:02:51Z,3010000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,,,,308.0,,,,,,,3.0,3.0,0.0,,
310,PT03M33.00S,2022-11-26T02:02:50.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631106,92.59198423127464,45.34313725490196,1610612745,58,63,2022-11-26T02:03:00Z,3020000,False,-23.0,17.0,1,right,T. Eason cutting DUNK (2 PTS) (U. Garuba 3 AST),"[1631106, 1630586]",1610612745.0,HOU,cutting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,2.89,Made,2.0,U. Garuba,1630586.0,3.0,,,,,,,,,,,,,,
312,PT03M07.00S,2022-11-26T02:03:15.6Z,2,REGULAR,3pt,Jump Shot,[],1627749,28.991458607095925,22.058823529411764,1610612737,58,63,2022-11-26T02:03:25Z,3040000,False,140.0,220.0,1,left,MISS D. Murray 26' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,26.06,Missed,,,,,,,,,,,,,,,,,,
313,PT03M06.00S,2022-11-26T02:03:16.6Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,58,63,2022-11-26T02:04:40Z,3050000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,312.0,,,,,,,4.0,3.0,1.0,,
319,PT03M05.00S,2022-11-26T02:03:21.1Z,2,REGULAR,turnover,bad pass,[],1630168,,,1610612737,58,63,2022-11-26T02:05:09Z,3055000,False,,,0,,O. Okongwu bad pass TURNOVER (1 TO),"[1630168, 1630231]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,1.0,,,,Martin Jr.,1630231.0
320,PT03M05.00S,2022-11-26T02:03:21.1Z,2,REGULAR,steal,,[],1630231,,,1610612745,58,63,2022-11-26T02:05:09Z,3057500,False,,,0,,K. Martin Jr. STEAL (1 STL),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
329,PT03M05.00S,2022-11-26T02:03:23.8Z,2,REGULAR,turnover,lost ball,[],1630231,,,1610612745,58,63,2022-11-26T02:06:31Z,3058750,False,,,0,,K. Martin Jr. lost ball TURNOVER (3 TO),"[1630231, 1627749]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,3.0,,,,Murray,1627749.0
330,PT03M05.00S,2022-11-26T02:03:23.8Z,2,REGULAR,steal,,[],1627749,,,1610612737,58,63,2022-11-26T02:06:24Z,3059375,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
314,PT02M57.00S,2022-11-26T02:03:26.6Z,2,REGULAR,2pt,Layup,['fromturnover'],1629027,9.543363994743759,26.47058823529412,1610612737,58,65,2022-11-26T02:06:57Z,3060000,False,118.0,37.0,1,left,T. Young 12' finger roll Layup (19 PTS),[1629027],1610612737.0,ATL,finger roll,,,Young,T. Young,,,,,Mid-Range,8-16 Right,12.33,Made,19.0,,,,,,,,,,,,,,,,,
315,PT02M46.00S,2022-11-26T02:03:37.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,89.70105124835742,41.42156862745098,1610612745,58,65,2022-11-26T02:03:48Z,3070000,False,-43.0,44.0,1,right,MISS T. Eason 6' driving finger roll Layup,[1631106],1610612745.0,HOU,driving finger roll,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,6.17,Missed,,,,,,,,,,,,,,,,,,
316,PT02M45.00S,2022-11-26T02:03:38.7Z,2,REGULAR,rebound,offensive,[],1630231,,,1610612745,58,65,2022-11-26T02:03:48Z,3080000,False,,,0,,K. Martin Jr. REBOUND (Off:2 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,315.0,,,,,,,4.0,2.0,2.0,,
317,PT02M43.00S,2022-11-26T02:03:44.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630231,94.40999984741211,50.0,1610612745,60,65,2022-11-26T02:03:44Z,3090000,False,0.0,0.0,1,right,K. Martin Jr. putback DUNK (12 PTS),[1630231],1610612745.0,HOU,putback,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,12.0,,,,,,,,,,,,,,,,,
318,PT02M43.00S,2022-11-26T02:03:48.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612737,60,65,2022-11-26T02:03:48Z,3100000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M43.00S,2022-11-26T02:05:00.4Z,2,REGULAR,substitution,out,[],1631106,,,1610612737,60,65,2022-11-26T02:05:25Z,3110000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M43.00S,2022-11-26T02:05:00.4Z,2,REGULAR,substitution,out,[],1627749,,,1610612737,60,65,2022-11-26T02:05:25Z,3120000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M43.00S,2022-11-26T02:05:00.4Z,2,REGULAR,substitution,in,[],1631095,,,1610612737,60,65,2022-11-26T02:05:25Z,3130000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M43.00S,2022-11-26T02:05:00.4Z,2,REGULAR,substitution,in,[],1631100,,,1610612737,60,65,2022-11-26T02:05:25Z,3140000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M43.00S,2022-11-26T02:05:30.2Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,60,65,2022-11-26T02:27:36Z,3150000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,200833.0,,,,,,,,,,
326,PT02M27.00S,2022-11-26T02:05:45.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630586,,,1610612737,60,65,2022-11-26T02:05:57Z,3160000,False,,,0,,U. Garuba shooting personal FOUL (2 PF) (Griffin 2 FT),"[1630586, 1631100]",1610612745.0,HOU,shooting,,,Garuba,U. Garuba,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627524.0,2.0,0.0,Griffin,1631100.0,,,,,,
328,PT02M27.00S,2022-11-26T02:06:17.1Z,2,REGULAR,freethrow,1 of 2,[],1631100,,,1610612737,60,66,2022-11-26T02:06:17Z,3180000,False,,,0,,A. Griffin Free Throw 1 of 2 (10 PTS),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
331,PT02M27.00S,2022-11-26T02:06:33.2Z,2,REGULAR,freethrow,2 of 2,[],1631100,,,1610612737,60,67,2022-11-26T02:06:33Z,3190000,False,,,0,,A. Griffin Free Throw 2 of 2 (11 PTS),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
332,PT02M14.00S,2022-11-26T02:06:46.7Z,2,REGULAR,3pt,Jump Shot,[],1630231,69.59592641261499,75.24509803921569,1610612745,63,67,2022-11-26T02:06:51Z,3200000,False,126.0,233.0,1,right,K. Martin Jr. 26' 3PT  (15 PTS) (J. Smith Jr. 1 AST),"[1630231, 1631095]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,26.52,Made,15.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,,,,,,,
334,PT02M08.00S,2022-11-26T02:06:55.8Z,2,REGULAR,turnover,traveling,[],1631100,,,1610612737,63,67,2022-11-26T02:07:01Z,3220000,False,,,0,,A. Griffin traveling TURNOVER (1 TO),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Right Corner 3,24+ Right,,,,,,,,,,203591.0,,,,,1.0,,,,,
335,PT02M03.00S,2022-11-26T02:07:05.8Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630224,70.25295663600527,81.61764705882352,1610612745,63,67,2022-11-26T02:07:16Z,3230000,False,158.0,227.0,1,right,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,27.67,Missed,,,,,,,,,,,,,,,,,,
336,PT02M02.00S,2022-11-26T02:07:06.8Z,2,REGULAR,rebound,offensive,[],1630586,,,1610612745,63,67,2022-11-26T02:07:16Z,3240000,False,,,0,,U. Garuba REBOUND (Off:4 Def:0),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Above the Break 3,24+ Right Center,,,,,,,,,335.0,,,,,,,4.0,0.0,4.0,,
337,PT01M55.00S,2022-11-26T02:07:14.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629645,69.59592641261499,19.852941176470587,1610612745,63,67,2022-11-26T02:07:21Z,3250000,False,-151.0,233.0,1,right,MISS K. Porter Jr. 27' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,27.77,Missed,,,,,,,,,,,,,,,,,,
338,PT01M54.00S,2022-11-26T02:07:15.6Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,63,67,2022-11-26T02:07:21Z,3260000,False,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,337.0,,,,,,,2.0,2.0,0.0,,
339,PT01M47.00S,2022-11-26T02:07:24.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630586,,,1610612737,63,67,2022-11-26T02:07:35Z,3270000,False,,,0,,U. Garuba shooting personal FOUL (3 PF) (Young 2 FT),"[1630586, 1629027]",1610612745.0,HOU,shooting,,,Garuba,U. Garuba,,,,,Restricted Area,0-8 Center,,,,,,,,,,200833.0,3.0,0.0,Young,1629027.0,,,,,,
341,PT01M47.00S,2022-11-26T02:07:50.3Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,63,68,2022-11-26T02:07:50Z,3290000,False,,,0,,T. Young Free Throw 1 of 2 (20 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
342,PT01M47.00S,2022-11-26T02:08:05.7Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,63,69,2022-11-26T02:08:05Z,3300000,False,,,0,,T. Young Free Throw 2 of 2 (21 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
343,PT01M25.00S,2022-11-26T02:08:30.9Z,2,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612745,63,69,2022-11-26T02:08:42Z,3310000,False,,,0,,D. Hunter shooting personal FOUL (3 PF) (Green 2 FT),"[1629631, 1630224]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,203591.0,3.0,0.0,Green,1630224.0,,,,,,
345,PT01M25.00S,2022-11-26T02:09:00.8Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,64,69,2022-11-26T02:09:00Z,3330000,False,,,0,,J. Green Free Throw 1 of 2 (16 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
346,PT01M25.00S,2022-11-26T02:09:01.6Z,2,REGULAR,substitution,out,[],1629631,,,1610612745,64,69,2022-11-26T02:09:09Z,3340000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT01M25.00S,2022-11-26T02:09:01.6Z,2,REGULAR,substitution,in,[],203200,,,1610612745,64,69,2022-11-26T02:09:09Z,3350000,False,,,0,,SUB in: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
