actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
423,PT08M13.00S,2022-12-20T02:32:55.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,91.27792378449409,56.127450980392155,1610612759,66,68,2022-12-20T02:38:54Z,4160000,False,31.0,29.0,1,right,MISS D. Vassell driving Layup,[1630170],1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,4.25,Missed,,,,,,,,,,,,,,,,,,
424,PT08M11.00S,2022-12-20T02:32:57.3Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,66,68,2022-12-20T02:43:38Z,4170000,False,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,423.0,,4.0,3.0,1.0,,,,,,,,,,,,,
427,PT07M47.00S,2022-12-20T02:33:21.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.703679369250986,45.34313725490196,1610612745,68,68,2022-12-20T02:33:26Z,4200000,False,23.0,20.0,1,left,A. Sengun cutting Layup (16 PTS) (K. Porter Jr. 2 AST),"[1630578, 1629645]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.06,Made,,16.0,,,,,,,,,K. Porter Jr.,1629645.0,2.0,,,,,
429,PT07M25.00S,2022-12-20T02:33:43.1Z,3,REGULAR,3pt,Jump Shot,[],1630170,65.52233902759527,38.72549019607843,1610612759,68,68,2022-12-20T02:33:51Z,4220000,False,-56.0,272.0,1,right,MISS D. Vassell 27' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,27.74,Missed,,,,,,,,,,,,,,,,,,
430,PT07M24.00S,2022-12-20T02:33:44.1Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,68,68,2022-12-20T02:33:51Z,4230000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,429.0,,6.0,4.0,2.0,,,,,,,,,,,,,
431,PT07M06.00S,2022-12-20T02:34:02.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,8.886333771353483,50.98039215686274,1610612745,68,68,2022-12-20T02:34:08Z,4240000,False,-5.0,31.0,1,left,MISS K. Porter Jr. driving Layup,[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,,
432,PT07M04.00S,2022-12-20T02:34:04.5Z,3,REGULAR,rebound,offensive,[],1631095,,,1610612745,68,68,2022-12-20T02:34:04Z,4250000,False,,,0,,J. Smith Jr. REBOUND (Off:3 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,431.0,,7.0,4.0,3.0,,,,,,,,,,,,,
433,PT07M03.00S,2022-12-20T02:34:05.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631095,7.440867279894875,50.98039215686274,1610612745,68,68,2022-12-20T02:42:01Z,4260000,False,-5.0,17.0,1,left,MISS J. Smith Jr. putback Layup - blocked,"[1631095, 1627751]",1610612745.0,HOU,putback,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1.81,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0
434,PT07M03.00S,2022-12-20T02:34:05.0Z,3,REGULAR,block,,[],1627751,,,1610612745,68,68,2022-12-20T02:34:07Z,4270000,False,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
435,PT07M02.00S,2022-12-20T02:34:06.0Z,3,REGULAR,rebound,defensive,[],1628966,,,1610612759,68,68,2022-12-20T02:34:17Z,4280000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:3),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,433.0,,4.0,3.0,1.0,,,,,,,,,,,,,
436,PT06M53.00S,2022-12-20T02:34:15.0Z,3,REGULAR,3pt,Jump Shot,[],1629641,60.72807161629436,24.996170343137255,1610612759,68,71,2022-12-20T02:34:27Z,4290000,False,-125.0,317.0,1,right,R. Langford 34' 3PT  (6 PTS) (D. Vassell 4 AST),"[1629641, 1630170]",1610612759.0,SAS,,,,Langford,R. Langford,,,,,Above the Break 3,24+ Left Center,34.05,Made,,6.0,,,,,,,,,D. Vassell,1630170.0,4.0,,,,,
438,PT06M36.00S,2022-12-20T02:34:35.5Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612745,68,71,2022-12-20T02:34:42Z,4310000,False,,,0,,J. Poeltl shooting personal FOUL (4 PF) (Sengun 2 FT),"[1627751, 1630578]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,4.0,0.0,Sengun,1630578.0,,,,,,,,
440,PT06M36.00S,2022-12-20T02:35:09.3Z,3,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,69,71,2022-12-20T02:35:09Z,4330000,False,,,0,,A. Sengun Free Throw 1 of 2 (17 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,17.0,,,,,,,,,,,,,,,,
441,PT06M36.00S,2022-12-20T02:35:10.0Z,3,REGULAR,substitution,out,[],1629641,,,1610612745,69,71,2022-12-20T02:35:18Z,4340000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M36.00S,2022-12-20T02:35:10.0Z,3,REGULAR,substitution,out,[],1627751,,,1610612745,69,71,2022-12-20T02:35:18Z,4350000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT06M36.00S,2022-12-20T02:35:10.0Z,3,REGULAR,substitution,in,[],1631110,,,1610612745,69,71,2022-12-20T02:35:18Z,4360000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M36.00S,2022-12-20T02:35:10.0Z,3,REGULAR,substitution,in,[],1628380,,,1610612745,69,71,2022-12-20T02:35:18Z,4370000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT06M36.00S,2022-12-20T02:35:35.1Z,3,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,70,71,2022-12-20T02:35:35Z,4380000,False,,,0,,A. Sengun Free Throw 2 of 2 (18 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,18.0,,,,,,,,,,,,,,,,
446,PT06M26.00S,2022-12-20T02:35:47.4Z,3,REGULAR,turnover,lost ball,[],1631110,,,1610612759,70,71,2022-12-20T02:35:52Z,4390000,False,,,0,,J. Sochan lost ball TURNOVER (2 TO),"[1631110, 1630224]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Green,1630224.0,,
447,PT06M26.00S,2022-12-20T02:35:47.4Z,3,REGULAR,steal,,[],1630224,,,1610612745,70,71,2022-12-20T02:35:49Z,4400000,False,,,0,,J. Green STEAL (2 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
448,PT06M17.00S,2022-12-20T02:35:59.3Z,3,REGULAR,turnover,traveling,[],1631095,,,1610612745,70,71,2022-12-20T02:36:04Z,4410000,False,,,0,,J. Smith Jr. traveling TURNOVER (2 TO),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1626301.0,,,,,,,,2.0,,,,
449,PT06M04.00S,2022-12-20T02:36:26.8Z,3,REGULAR,foul,personal,[],1630578,,,1610612759,70,71,2022-12-20T02:36:43Z,4420000,False,,,0,,A. Sengun personal FOUL (3 PF),"[1630578, 1628380]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2005.0,3.0,0.0,Collins,1628380.0,,,,,,,,
451,PT06M04.00S,2022-12-20T02:36:33.3Z,3,REGULAR,substitution,out,[],1630170,,,1610612759,70,71,2022-12-20T02:36:42Z,4440000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT06M04.00S,2022-12-20T02:36:33.3Z,3,REGULAR,substitution,out,[],1630200,,,1610612759,70,71,2022-12-20T02:36:42Z,4450000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT06M04.00S,2022-12-20T02:36:33.3Z,3,REGULAR,substitution,in,[],1631103,,,1610612759,70,71,2022-12-20T02:36:42Z,4460000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT06M04.00S,2022-12-20T02:36:33.3Z,3,REGULAR,substitution,in,[],203926,,,1610612759,70,71,2022-12-20T02:36:42Z,4470000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M56.00S,2022-12-20T02:37:00.3Z,3,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612759,70,71,2022-12-20T02:37:08Z,4480000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Bates-Diop 2 FT),"[1631095, 1628966]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1626301.0,1.0,0.0,Bates-Diop,1628966.0,,,,,,,,
457,PT05M56.00S,2022-12-20T02:37:19.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628966,,,1610612759,70,72,2022-12-20T02:37:19Z,4500000,False,,,0,,K. Bates-Diop Free Throw 1 of 2 (6 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
458,PT05M56.00S,2022-12-20T02:37:33.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628966,,,1610612759,70,73,2022-12-20T02:37:33Z,4510000,False,,,0,,K. Bates-Diop Free Throw 2 of 2 (7 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
459,PT05M41.00S,2022-12-20T02:37:55.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,9.806176084099869,52.450980392156865,1610612745,70,73,2022-12-20T02:38:03Z,4520000,False,-12.0,40.0,1,left,MISS A. Sengun turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,4.16,Missed,,,,,,,,,,,,,,,,,,
460,PT05M39.00S,2022-12-20T02:37:57.5Z,3,REGULAR,rebound,defensive,[],1628966,,,1610612759,70,73,2022-12-20T02:38:14Z,4530000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:4),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,459.0,,5.0,4.0,1.0,,,,,,,,,,,,,
461,PT05M34.00S,2022-12-20T02:38:03.0Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628966,91.5407358738502,49.01960784313725,1610612759,70,75,2022-12-20T02:45:12Z,4540000,False,-5.0,27.0,1,right,K. Bates-Diop driving floating Jump Shot (9 PTS),[1628966],1610612759.0,SAS,driving floating,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,2.74,Made,,9.0,,,,,,,,,,,,,,,,
462,PT05M16.00S,2022-12-20T02:38:20.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,8.623521681997373,48.77450980392157,1610612745,72,75,2022-12-20T02:38:25Z,4550000,False,6.0,29.0,1,left,A. Sengun cutting DUNK (20 PTS) (K. Porter Jr. 3 AST),"[1630578, 1629645]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.92,Made,,20.0,,,,,,,,,K. Porter Jr.,1629645.0,3.0,,,,,
464,PT04M57.00S,2022-12-20T02:38:39.5Z,3,REGULAR,3pt,Jump Shot,[],1628966,87.07293035479631,3.431372549019608,1610612759,72,75,2022-12-20T02:38:52Z,4570000,False,-233.0,69.0,1,right,MISS K. Bates-Diop 24' 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Left Corner 3,24+ Left,24.28,Missed,,,,,,,,,,,,,,,,,,
465,PT04M55.00S,2022-12-20T02:38:41.5Z,3,REGULAR,rebound,offensive,[],1631110,,,1610612759,72,75,2022-12-20T02:38:52Z,4580000,False,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,464.0,,2.0,1.0,1.0,,,,,,,,,,,,,
466,PT04M54.00S,2022-12-20T02:38:46.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631110,94.40999984741211,50.0,1610612759,72,77,2022-12-20T02:39:10Z,4590000,False,0.0,0.0,1,right,J. Sochan putback Layup (5 PTS),[1631110],1610612759.0,SAS,putback,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.0,Made,,5.0,,,,,,,,,,,,,,,,
467,PT04M30.00S,2022-12-20T02:39:07.0Z,3,REGULAR,3pt,Jump Shot,[],1630224,30.042706964520367,21.323529411764707,1610612745,72,77,2022-12-20T02:39:14Z,4600000,False,143.0,230.0,1,left,MISS J. Green 27' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,27.1,Missed,,,,,,,,,,,,,,,,,,
468,PT04M30.00S,2022-12-20T02:39:07.0Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612759,72,77,2022-12-20T02:39:14Z,4610000,False,,,0,,J. Sochan REBOUND (Off:1 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,467.0,,3.0,2.0,1.0,,,,,,,,,,,,,
469,PT04M16.00S,2022-12-20T02:39:20.9Z,3,REGULAR,turnover,bad pass,[],1628966,,,1610612759,72,77,2022-12-20T02:39:30Z,4620000,False,,,0,,K. Bates-Diop bad pass TURNOVER (2 TO),"[1628966, 1631095]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Smith Jr.,1631095.0,,
470,PT04M16.00S,2022-12-20T02:39:20.9Z,3,REGULAR,steal,,[],1631095,,,1610612745,72,77,2022-12-20T02:51:51Z,4630000,False,,,0,,J. Smith Jr. STEAL (1 STL),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
471,PT04M16.00S,2022-12-20T02:39:25.5Z,3,REGULAR,foul,personal,['1freethrow'],1631110,,,1610612745,72,77,2022-12-20T02:48:24Z,4640000,False,,,0,,J. Sochan transition take personal FOUL (2 PF) (Green 1 FT),"[1631110, 1630224]",1610612759.0,SAS,transition take,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,,,,2005.0,2.0,0.0,Green,1630224.0,,,,,,,,
473,PT04M16.00S,2022-12-20T02:40:03.2Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630224,,,1610612745,72,77,2022-12-20T02:47:23Z,4660000,False,,,0,,MISS J. Green transition take Free Throw 1 of 1,[1630224],1610612745.0,HOU,transition take,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
474,PT04M16.00S,2022-12-20T02:40:03.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,72,77,2022-12-20T02:40:08Z,4670000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,473.0,,,,,,,,,,,,,,,,,
481,PT04M06.00S,2022-12-20T02:40:45.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631095,30.17411300919842,81.37254901960785,1610612745,72,77,2022-12-20T02:53:23Z,4675000,False,-157.0,231.0,1,left,MISS J. Smith Jr. 27' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,27.93,Missed,,,,,,,,,,,,,,,,,,
482,PT04M03.00S,2022-12-20T02:40:48.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,72,77,2022-12-20T02:53:23Z,4677500,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,481.0,,,,,,,,,,,,,,,,,
475,PT04M03.00S,2022-12-20T02:40:46.3Z,3,REGULAR,substitution,out,[],201569,,,1610612745,72,77,2022-12-20T02:40:53Z,4680000,False,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT04M03.00S,2022-12-20T02:40:46.3Z,3,REGULAR,substitution,out,[],1630578,,,1610612745,72,77,2022-12-20T02:40:53Z,4690000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT04M03.00S,2022-12-20T02:40:46.3Z,3,REGULAR,substitution,out,[],1628966,,,1610612745,72,77,2022-12-20T02:40:53Z,4700000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT04M03.00S,2022-12-20T02:40:46.3Z,3,REGULAR,substitution,in,[],1630231,,,1610612745,72,77,2022-12-20T02:40:53Z,4710000,False,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT04M03.00S,2022-12-20T02:40:46.3Z,3,REGULAR,substitution,in,[],1630586,,,1610612745,72,77,2022-12-20T02:40:53Z,4720000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT04M03.00S,2022-12-20T02:40:46.3Z,3,REGULAR,substitution,in,[],1626169,,,1610612745,72,77,2022-12-20T02:40:53Z,4730000,False,,,0,,SUB in: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT03M57.00S,2022-12-20T02:41:07.1Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630224,16.376478318002626,68.13725490196079,1610612745,72,77,2022-12-20T02:57:09Z,4760000,False,-91.0,101.0,1,left,MISS J. Green 13' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,8-16 Left,13.6,Missed,,,,,,,,,,,,,,,,,,
484,PT03M55.00S,2022-12-20T02:41:09.1Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,72,77,2022-12-20T02:57:09Z,4770000,False,,,0,,Z. Collins REBOUND (Off:2 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,,,483.0,,4.0,2.0,2.0,,,,,,,,,,,,,
485,PT03M49.00S,2022-12-20T02:41:12.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203926,66.83639947437582,58.57843137254902,1610612759,72,80,2022-12-20T02:58:13Z,4780000,False,43.0,259.0,1,right,D. McDermott 26' 3PT running pullup (13 PTS) (S. Johnson 1 AST),"[203926, 1626169]",1610612759.0,SAS,running pullup,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,26.27,Made,,13.0,,,,,,,,,S. Johnson,1626169.0,1.0,,,,,
486,PT03M29.00S,2022-12-20T02:41:18.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629645,7.835085413929041,53.18627450980392,1610612745,72,80,2022-12-20T02:41:26Z,4790000,False,-16.0,21.0,1,left,MISS K. Porter Jr. driving floating Shot,[1629645],1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,,
487,PT03M29.00S,2022-12-20T02:41:18.0Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612759,72,80,2022-12-20T02:41:26Z,4800000,False,,,0,,J. Sochan REBOUND (Off:1 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,486.0,,4.0,3.0,1.0,,,,,,,,,,,,,
488,PT03M22.00S,2022-12-20T02:41:24.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203926,65.78515111695138,52.450980392156865,1610612759,72,80,2022-12-20T02:41:43Z,4810000,False,12.0,269.0,1,right,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,26.94,Missed,,,,,,,,,,,,,,,,,,
489,PT03M20.00S,2022-12-20T02:41:26.8Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,72,80,2022-12-20T02:41:43Z,4820000,False,,,0,,Z. Collins REBOUND (Off:3 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,488.0,,5.0,2.0,3.0,,,,,,,,,,,,,
490,PT03M20.00S,2022-12-20T02:41:39.4Z,3,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612759,72,80,2022-12-20T02:41:46Z,4830000,False,,,0,,K. Martin Jr. shooting personal FOUL (1 PF) (Collins 2 FT),"[1630231, 1628380]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2005.0,1.0,0.0,Collins,1628380.0,,,,,,,,
492,PT03M20.00S,2022-12-20T02:41:55.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628380,,,1610612759,72,81,2022-12-20T02:41:55Z,4850000,False,,,0,,Z. Collins Free Throw 1 of 2 (5 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
493,PT03M20.00S,2022-12-20T02:41:56.2Z,3,REGULAR,substitution,out,[],1631095,,,1610612759,72,81,2022-12-20T02:42:03Z,4860000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT03M20.00S,2022-12-20T02:41:56.2Z,3,REGULAR,substitution,in,[],1631106,,,1610612759,72,81,2022-12-20T02:42:03Z,4870000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT03M20.00S,2022-12-20T02:42:14.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628380,,,1610612759,72,82,2022-12-20T02:42:14Z,4880000,False,,,0,,Z. Collins Free Throw 2 of 2 (6 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
496,PT03M01.00S,2022-12-20T02:42:35.9Z,3,REGULAR,3pt,Jump Shot,[],1630231,31.61957950065703,31.127450980392158,1610612745,72,82,2022-12-20T02:42:42Z,4890000,False,94.0,245.0,1,left,MISS K. Martin Jr. 26' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,26.23,Missed,,,,,,,,,,,,,,,,,,
497,PT03M00.00S,2022-12-20T02:42:36.9Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612759,72,82,2022-12-20T02:42:42Z,4900000,False,,,0,,J. Sochan REBOUND (Off:1 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,,,496.0,,5.0,4.0,1.0,,,,,,,,,,,,,
498,PT02M55.00S,2022-12-20T02:42:44.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630224,,,1610612759,72,82,2022-12-20T02:42:50Z,4910000,False,,,0,,J. Green personal FOUL (1 PF) (Sochan 2 FT),"[1630224, 1631110]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,201639.0,1.0,0.0,Sochan,1631110.0,,,,,,,,
500,PT02M55.00S,2022-12-20T02:43:08.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,72,82,2022-12-20T02:43:08Z,4930000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M55.00S,2022-12-20T02:45:55.5Z,3,REGULAR,freethrow,1 of 2,[],1631110,,,1610612759,72,82,2022-12-20T02:45:55Z,4940000,False,,,0,,MISS J. Sochan Free Throw 1 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
502,PT02M55.00S,2022-12-20T02:45:55.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,72,82,2022-12-20T02:45:55Z,4950000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,501.0,,,,,,,,,,,,,,,,,
503,PT02M55.00S,2022-12-20T02:46:09.1Z,3,REGULAR,freethrow,2 of 2,[],1631110,,,1610612759,72,82,2022-12-20T02:46:09Z,4960000,False,,,0,,MISS J. Sochan Free Throw 2 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
504,PT02M51.00S,2022-12-20T02:46:11.1Z,3,REGULAR,rebound,defensive,[],1630586,,,1610612745,72,82,2022-12-20T02:46:11Z,4970000,False,,,0,,U. Garuba REBOUND (Off:3 Def:1),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,503.0,,4.0,1.0,3.0,,,,,,,,,,,,,
