actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
170,PT11M13.00S,2023-01-24T01:42:17.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203085,9.411957950065702,50.98039215686274,1610612750,31,28,2023-01-24T01:45:31Z,1660000,False,-5.0,36.0,1,left,A. Rivers running finger roll Layup (2 PTS),[203085],1610612750.0,MIN,running finger roll,,,Rivers,A. Rivers,,,,,Restricted Area,0-8 Center,3.63,Made,,,,,,,,,,2.0,,,,,,,,
171,PT10M53.00S,2023-01-24T01:42:36.4Z,2,REGULAR,2pt,Jump Shot,[],1631102,79.188567674113,51.9607843137255,1610612745,31,28,2023-01-24T01:42:52Z,1670000,False,10.0,143.0,1,right,MISS T. Washington Jr. 14' driving floating Shot,[1631102],1610612745.0,HOU,driving floating,,,Washington Jr.,T. Washington Jr.,,,,,Mid-Range,8-16 Center,14.34,Missed,,,,,,,,,,,,,,,,,,
172,PT10M53.00S,2023-01-24T01:42:36.4Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,31,28,2023-01-24T01:42:52Z,1680000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Center,,,171.0,4.0,3.0,1.0,,,,,,,,,,,,,,
173,PT10M41.00S,2023-01-24T01:42:48.6Z,2,REGULAR,3pt,Jump Shot,[],1630233,29.911300919842315,71.32352941176471,1610612750,31,28,2023-01-24T01:42:56Z,1690000,False,-107.0,229.0,1,left,MISS N. Knight 25' 3PT,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,Above the Break 3,24+ Left Center,25.23,Missed,,,,,,,,,,,,,,,,,,
174,PT10M38.00S,2023-01-24T01:42:51.6Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612745,31,28,2023-01-24T01:42:56Z,1700000,False,,,0,,G. Mathews REBOUND (Off:1 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,173.0,2.0,1.0,1.0,,,,,,,,,,,,,,
175,PT10M31.00S,2023-01-24T01:42:58.2Z,2,REGULAR,3pt,Jump Shot,[],201569,67.23061760840999,66.91176470588235,1610612745,34,28,2023-01-24T01:46:20Z,1710000,False,85.0,256.0,1,right,E. Gordon 26' 3PT step back (3 PTS),[201569],1610612745.0,HOU,step back,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,26.91,Made,,,,,,,,,,3.0,,,,,,,,
176,PT10M18.00S,2023-01-24T01:43:11.8Z,2,REGULAR,3pt,Jump Shot,[],203085,9.149145860709593,95.34313725490196,1610612750,34,28,2023-01-24T01:43:16Z,1720000,False,-227.0,34.0,1,left,MISS A. Rivers 3PT,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
177,PT10M15.00S,2023-01-24T01:43:14.8Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,34,28,2023-01-24T01:43:16Z,1730000,False,,,0,,T. Eason REBOUND (Off:2 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Left Corner 3,24+ Left,,,176.0,5.0,3.0,2.0,,,,,,,,,,,,,,
179,PT10M09.00S,2023-01-24T01:43:31.9Z,2,REGULAR,turnover,bad pass,[],1631106,,,1610612745,34,28,2023-01-24T01:45:51Z,1750000,False,,,0,,T. Eason bad pass TURNOVER (1 TO),"[1631106, 1626156]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Russell,1626156.0
180,PT10M09.00S,2023-01-24T01:43:31.9Z,2,REGULAR,steal,,[],1626156,,,1610612750,34,28,2023-01-24T01:43:34Z,1760000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
181,PT10M09.00S,2023-01-24T01:43:35.7Z,2,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612750,34,28,2023-01-24T01:46:15Z,1770000,False,,,0,,D. Russell bad pass out-of-bounds TURNOVER (1 TO),[1626156],1610612750.0,MIN,bad pass,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,,
182,PT10M09.00S,2023-01-24T01:43:41.1Z,2,REGULAR,substitution,out,[],1629726,,,1610612745,34,28,2023-01-24T01:43:45Z,1780000,False,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M09.00S,2023-01-24T01:43:41.1Z,2,REGULAR,substitution,in,[],1630528,,,1610612745,34,28,2023-01-24T01:43:45Z,1790000,False,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M00.00S,2023-01-24T01:43:49.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201569,91.27792378449409,55.14705882352941,1610612745,34,28,2023-01-24T01:49:51Z,1800000,False,26.0,29.0,1,right,MISS E. Gordon driving Layup - blocked,"[201569, 203497]",1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,3.91,Missed,,,,,,,,,,,Gobert,203497.0,,,,,,
185,PT10M00.00S,2023-01-24T01:43:49.0Z,2,REGULAR,block,,[],203497,,,1610612745,34,28,2023-01-24T01:43:51Z,1810000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT10M00.00S,2023-01-24T01:43:49.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,34,28,2023-01-24T01:44:06Z,1820000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,184.0,,,,,,,,,,,,,,,,,
189,PT09M50.00S,2023-01-24T01:44:33.1Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630528,94.56307490144546,69.85294117647058,1610612745,34,28,2023-01-24T01:50:55Z,1850000,False,99.0,-1.0,1,right,MISS J. Christopher 9' turnaround fadeaway Shot,[1630528],1610612745.0,HOU,turnaround fadeaway,,,Christopher,J. Christopher,,,,,Mid-Range,8-16 Right,9.93,Missed,,,,,,,,,,,,,,,,,,
190,PT09M48.00S,2023-01-24T01:44:35.1Z,2,REGULAR,rebound,offensive,[],1628981,,,1610612745,34,28,2023-01-24T01:44:40Z,1860000,False,,,0,,B. Fernando REBOUND (Off:1 Def:0),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,Mid-Range,8-16 Right,,,189.0,1.0,0.0,1.0,,,,,,,,,,,,,,
191,PT09M46.00S,2023-01-24T01:44:37.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201569,68.54467805519053,17.15686274509804,1610612745,34,28,2023-01-24T01:44:43Z,1870000,False,-164.0,243.0,1,right,MISS E. Gordon 29' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,29.34,Missed,,,,,,,,,,,,,,,,,,
192,PT09M46.00S,2023-01-24T01:44:37.4Z,2,REGULAR,rebound,offensive,[],1630528,,,1610612745,34,28,2023-01-24T01:44:43Z,1880000,False,,,0,,J. Christopher REBOUND (Off:1 Def:0),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Above the Break 3,24+ Left Center,,,191.0,1.0,0.0,1.0,,,,,,,,,,,,,,
193,PT09M34.00S,2023-01-24T01:44:49.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631106,89.30683311432325,51.9607843137255,1610612745,34,28,2023-01-24T01:44:55Z,1890000,False,10.0,48.0,1,right,MISS T. Eason driving finger roll Layup,[1631106],1610612745.0,HOU,driving finger roll,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
194,PT09M32.00S,2023-01-24T01:44:51.5Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,34,28,2023-01-24T01:44:55Z,1900000,False,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,193.0,5.0,4.0,1.0,,,,,,,,,,,,,,
195,PT09M26.00S,2023-01-24T01:44:56.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630233,6.915243101182654,49.754901960784316,1610612750,34,30,2023-01-24T01:45:02Z,1910000,False,1.0,13.0,1,left,N. Knight driving DUNK (4 PTS) (A. Rivers 2 AST),"[1630233, 203085]",1610612750.0,MIN,driving,,,Knight,N. Knight,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,,,,4.0,,,A. Rivers,203085.0,2.0,,,
197,PT09M21.00S,2023-01-24T01:45:06.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,34,30,2023-01-24T01:45:06Z,1930000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M15.00S,2023-01-24T01:48:03.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,80.50262812089356,60.049019607843135,1610612745,34,30,2023-01-24T01:48:19Z,1940000,False,50.0,131.0,1,right,MISS E. Gordon 14' driving floating bank Shot,[201569],1610612745.0,HOU,driving floating bank,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,14.01,Missed,,,,,,,,,,,,,,,,,,
200,PT09M12.00S,2023-01-24T01:48:06.9Z,2,REGULAR,rebound,defensive,[],203085,,,1610612750,34,30,2023-01-24T01:48:19Z,1950000,False,,,0,,A. Rivers REBOUND (Off:0 Def:2),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,In The Paint (Non-RA),8-16 Center,,,199.0,2.0,2.0,0.0,,,,,,,,,,,,,,
201,PT09M02.00S,2023-01-24T01:48:16.7Z,2,REGULAR,3pt,Jump Shot,[],1629669,29.38567674113009,29.65686274509804,1610612750,34,30,2023-01-24T01:51:36Z,1960000,False,102.0,224.0,1,left,MISS J. Nowell 24' pullup 3PT,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,24.57,Missed,,,,,,,,,,,,,,,,,,
202,PT09M02.00S,2023-01-24T01:48:16.7Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,34,30,2023-01-24T01:48:21Z,1970000,False,,,0,,T. Eason REBOUND (Off:2 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,201.0,6.0,4.0,2.0,,,,,,,,,,,,,,
203,PT08M41.00S,2023-01-24T01:48:37.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628981,83.919185282523,37.5,1610612745,34,30,2023-01-24T01:48:42Z,1980000,False,-62.0,99.0,1,right,MISS B. Fernando 11' turnaround fadeaway Shot,[1628981],1610612745.0,HOU,turnaround fadeaway,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),8-16 Left,11.68,Missed,,,,,,,,,,,,,,,,,,
204,PT08M39.00S,2023-01-24T01:48:39.6Z,2,REGULAR,rebound,defensive,[],1629669,,,1610612750,34,30,2023-01-24T01:48:42Z,1990000,False,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Left,,,203.0,1.0,1.0,0.0,,,,,,,,,,,,,,
205,PT08M27.00S,2023-01-24T01:48:52.5Z,2,REGULAR,2pt,Jump Shot,[],1629669,11.777266754270697,71.56862745098039,1610612750,34,30,2023-01-24T01:49:12Z,2000000,False,-108.0,58.0,1,left,MISS J. Nowell 12' pullup Shot,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Left,12.25,Missed,,,,,,,,,,,,,,,,,,
206,PT08M23.00S,2023-01-24T01:48:56.5Z,2,REGULAR,rebound,defensive,[],1628981,,,1610612745,34,30,2023-01-24T01:48:58Z,2010000,False,,,0,,B. Fernando REBOUND (Off:1 Def:1),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,Mid-Range,8-16 Left,,,205.0,2.0,1.0,1.0,,,,,,,,,,,,,,
207,PT08M05.00S,2023-01-24T01:49:13.3Z,2,REGULAR,3pt,Jump Shot,[],201569,67.09921156373193,39.46078431372549,1610612745,37,30,2023-01-24T01:52:28Z,2020000,False,-53.0,257.0,1,right,E. Gordon 26' 3PT pullup (6 PTS) (B. Fernando 1 AST),"[201569, 1628981]",1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,26.22,Made,,,,,,,,,,6.0,,,B. Fernando,1628981.0,1.0,,,
209,PT07M50.00S,2023-01-24T01:49:28.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,7.703679369250986,54.65686274509803,1610612750,37,32,2023-01-24T01:49:35Z,2040000,False,-23.0,20.0,1,left,D. Russell driving finger roll Layup (8 PTS),[1626156],1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,,,,,,8.0,,,,,,,,
210,PT07M38.00S,2023-01-24T01:49:41.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,90.3580814717477,46.81372549019608,1610612745,37,32,2023-01-24T01:49:48Z,2050000,False,-16.0,38.0,1,right,MISS J. Christopher driving Layup - blocked,"[1630528, 1630233]",1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,Knight,1630233.0,,,,,,
364,PT07M38.00S,2023-01-24T01:49:41.1Z,2,REGULAR,block,,[],1630233,,,1610612745,37,32,2023-01-24T02:30:04Z,2060000,False,,,0,,N. Knight BLOCK (1 BLK),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
212,PT07M34.00S,2023-01-24T01:49:45.1Z,2,REGULAR,rebound,defensive,[],1629669,,,1610612750,37,32,2023-01-24T01:49:48Z,2070000,False,,,0,,J. Nowell REBOUND (Off:0 Def:2),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,210.0,2.0,2.0,0.0,,,,,,,,,,,,,,
213,PT07M33.00S,2023-01-24T01:49:46.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629669,6.258212877792378,51.225490196078425,1610612750,37,34,2023-01-24T01:49:54Z,2080000,False,-6.0,6.0,1,left,J. Nowell running Layup (2 PTS),[1629669],1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,,,,2.0,,,,,,,,
214,PT07M15.00S,2023-01-24T01:50:04.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628981,89.83245729303549,51.71568627450981,1610612745,39,34,2023-01-24T01:54:02Z,2090000,False,9.0,43.0,1,right,B. Fernando Hook (2 PTS) (T. Washington Jr. 1 AST),"[1628981, 1631102]",1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,4.39,Made,,,,,,,,,,2.0,,,T. Washington Jr.,1631102.0,1.0,,,
216,PT06M54.00S,2023-01-24T01:50:25.0Z,2,REGULAR,3pt,Jump Shot,[],1626156,32.40801576872536,55.63725490196079,1610612750,39,37,2023-01-24T01:50:31Z,2110000,False,-28.0,252.0,1,left,D. Russell 25' 3PT step back (11 PTS),[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,25.37,Made,,,,,,,,,,11.0,,,,,,,,
217,PT06M42.00S,2023-01-24T01:50:36.8Z,2,REGULAR,2pt,Jump Shot,[],1631102,74.85216819973719,61.029411764705884,1610612745,39,37,2023-01-24T01:50:42Z,2120000,False,55.0,184.0,1,right,MISS T. Washington Jr. 19' pullup Shot,[1631102],1610612745.0,HOU,pullup,,,Washington Jr.,T. Washington Jr.,,,,,Mid-Range,16-24 Center,19.2,Missed,,,,,,,,,,,,,,,,,,
218,PT06M39.00S,2023-01-24T01:50:39.8Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,39,37,2023-01-24T01:50:42Z,2130000,False,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Center,,,217.0,6.0,5.0,1.0,,,,,,,,,,,,,,
219,PT06M26.00S,2023-01-24T01:50:53.7Z,2,REGULAR,2pt,Jump Shot,[],1629669,12.565703022339028,67.15686274509804,1610612750,39,39,2023-01-24T01:51:00Z,2140000,False,-86.0,66.0,1,left,J. Nowell 10' pullup Jump Shot (4 PTS) (A. Rivers 3 AST),"[1629669, 203085]",1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Left,10.8,Made,,,,,,,,,,4.0,,,A. Rivers,203085.0,3.0,,,
221,PT06M18.00S,2023-01-24T01:51:05.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,39,39,2023-01-24T01:51:05Z,2160000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M18.00S,2023-01-24T01:53:14.0Z,2,REGULAR,substitution,out,[],1631102,,,1610612745,39,39,2023-01-24T01:53:30Z,2170000,False,,,0,,SUB out: T. Washington Jr.,[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M18.00S,2023-01-24T01:53:14.0Z,2,REGULAR,substitution,out,[],201569,,,1610612745,39,39,2023-01-24T01:53:30Z,2180000,False,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M18.00S,2023-01-24T01:53:14.0Z,2,REGULAR,substitution,out,[],1631106,,,1610612745,39,39,2023-01-24T01:53:30Z,2190000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M18.00S,2023-01-24T01:53:14.0Z,2,REGULAR,substitution,out,[],1628981,,,1610612745,39,39,2023-01-24T01:53:30Z,2200000,False,,,0,,SUB out: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M18.00S,2023-01-24T01:53:14.0Z,2,REGULAR,substitution,out,[],1630528,,,1610612745,39,39,2023-01-24T01:53:30Z,2210000,False,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M18.00S,2023-01-24T01:53:14.0Z,2,REGULAR,substitution,out,[],1629669,,,1610612745,39,39,2023-01-24T01:53:30Z,2220000,False,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M18.00S,2023-01-24T01:53:14.0Z,2,REGULAR,substitution,out,[],1630233,,,1610612745,39,39,2023-01-24T01:53:30Z,2230000,False,,,0,,SUB out: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M18.00S,2023-01-24T01:53:14.0Z,2,REGULAR,substitution,out,[],203085,,,1610612745,39,39,2023-01-24T01:53:30Z,2240000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M18.00S,2023-01-24T01:53:14.0Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,39,39,2023-01-24T01:53:30Z,2250000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M18.00S,2023-01-24T01:53:14.0Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,39,39,2023-01-24T01:53:30Z,2260000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M18.00S,2023-01-24T01:53:14.0Z,2,REGULAR,substitution,in,[],1630231,,,1610612745,39,39,2023-01-24T01:53:30Z,2270000,False,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M18.00S,2023-01-24T01:53:14.0Z,2,REGULAR,substitution,in,[],1629726,,,1610612745,39,39,2023-01-24T01:53:30Z,2280000,False,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M18.00S,2023-01-24T01:53:14.0Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,39,39,2023-01-24T01:53:30Z,2290000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M18.00S,2023-01-24T01:53:14.0Z,2,REGULAR,substitution,in,[],1630183,,,1610612745,39,39,2023-01-24T01:53:30Z,2300000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M18.00S,2023-01-24T01:53:14.0Z,2,REGULAR,substitution,in,[],1630346,,,1610612745,39,39,2023-01-24T01:53:30Z,2310000,False,,,0,,SUB in: M. Ryan,[1630346],1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M18.00S,2023-01-24T01:53:14.0Z,2,REGULAR,substitution,in,[],1630162,,,1610612745,39,39,2023-01-24T01:53:30Z,2320000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M17.00S,2023-01-24T01:53:56.7Z,2,REGULAR,turnover,out-of-bounds,[],1630256,,,1610612745,39,39,2023-01-24T02:16:10Z,2330000,False,,,0,,J. Tate step out-of-bounds TURNOVER (3 TO),[1630256],1610612745.0,HOU,step,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,3.0,,
239,PT06M10.00S,2023-01-24T01:54:13.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,25.57490144546649,83.08823529411765,1610612750,39,42,2023-01-24T01:54:19Z,2340000,False,-165.0,188.0,1,left,D. Russell 25' 3PT  (14 PTS) (A. Edwards 2 AST),"[1626156, 1630162]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.03,Made,,,,,,,,,,14.0,,,A. Edwards,1630162.0,2.0,,,
241,PT05M54.00S,2023-01-24T01:54:33.3Z,2,REGULAR,turnover,traveling,[],1630231,,,1610612745,39,42,2023-01-24T01:54:48Z,2360000,False,,,0,,K. Martin Jr. traveling TURNOVER (1 TO),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,16-24 Left,,,,,,,1830.0,,,,,,,,,,,1.0,,
242,PT05M37.00S,2023-01-24T01:54:56.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,32.40801576872536,57.107843137254896,1610612750,39,45,2023-01-24T01:58:47Z,2370000,False,-36.0,252.0,1,left,D. Russell 25' 3PT pullup (17 PTS) (R. Gobert 1 AST),"[1626156, 203497]",1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,25.46,Made,,,,,,,,,,17.0,,,R. Gobert,203497.0,1.0,,,
244,PT05M19.00S,2023-01-24T01:55:13.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,80.50262812089356,64.70588235294117,1610612745,41,45,2023-01-24T01:55:21Z,2390000,False,74.0,131.0,1,right,J. Green 15' driving floating Jump Shot (15 PTS),[1630224],1610612745.0,HOU,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,15.0,Made,,,,,,,,,,15.0,,,,,,,,
245,PT05M03.00S,2023-01-24T01:55:29.3Z,2,REGULAR,3pt,Jump Shot,[],1630183,23.73521681997372,11.76470588235294,1610612750,41,45,2023-01-24T01:55:34Z,2400000,False,191.0,171.0,1,left,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
246,PT05M02.00S,2023-01-24T01:55:30.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,41,45,2023-01-24T01:55:34Z,2410000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,245.0,,,,,,,,,,,,,,,,,
248,PT04M45.00S,2023-01-24T01:56:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,90.88370565045992,46.32352941176471,1610612745,41,45,2023-01-24T01:56:41Z,2430000,False,-18.0,33.0,1,right,MISS J. Green driving Layup - blocked,"[1630224, 203497]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.8,Missed,,,,,,,,,,,Gobert,203497.0,,,,,,
249,PT04M45.00S,2023-01-24T01:56:02.0Z,2,REGULAR,block,,[],203497,,,1610612745,41,45,2023-01-24T01:56:04Z,2440000,False,,,0,,R. Gobert BLOCK (3 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
250,PT04M44.00S,2023-01-24T01:56:03.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,41,45,2023-01-24T01:56:41Z,2450000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,248.0,,,,,,,,,,,,,,,,,
252,PT04M38.00S,2023-01-24T01:56:21.6Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612745,41,45,2023-01-24T01:56:35Z,2470000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Sengun 2 FT),"[203497, 1630578]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1830.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,
