actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
336,PT00M07.20S,2023-03-16T01:06:07.9Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,62,45,2023-03-16T01:12:05Z,3270000,False,,,0,,A. Sengun REBOUND (Off:2 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,335.0,,,,,,,7.0,5.0,2.0,,,,
337,PT00M06.80S,2023-03-16T01:06:10.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630578,94.40999984741211,50.0,1610612745,62,45,2023-03-16T01:12:25Z,3280000,False,0.0,0.0,1,right,MISS A. Sengun tip Layup,[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,0.0,,,,,,,,,,,
338,PT00M05.90S,2023-03-16T01:06:11.0Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,62,45,2023-03-16T01:12:25Z,3290000,False,,,0,,A. Reaves REBOUND (Off:0 Def:4),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,337.0,,,,,,,4.0,4.0,0.0,,,,
339,PT00M00.70S,2023-03-16T01:06:13.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,23.340998685939553,87.00980392156863,1610612747,62,48,2023-03-16T01:39:25Z,3300000,False,-185.0,167.0,1,left,D. Russell 24' 3PT running (13 PTS) (A. Reaves 2 AST),"[1626156, 1630559]",1610612747.0,LAL,running,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,13.0,24.92,,A. Reaves,1630559.0,2.0,,,,,,,
341,PT00M00.00S,2023-03-16T01:06:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,89.56964520367937,51.225490196078425,1610612745,62,48,2023-03-16T01:06:48Z,3320000,False,6.0,46.0,1,right,MISS A. Sengun Layup,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.59,,,,,,,,,,,
342,PT00M00.00S,2023-03-16T01:06:26.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,62,48,2023-03-16T01:06:26Z,3330000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,341.0,,,,,,,,,,,,,
343,PT00M00.00S,2023-03-16T01:06:34.6Z,2,REGULAR,period,end,[],0,,,1610612745,62,48,2023-03-16T01:06:34Z,3340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2023-03-16T01:21:04.5Z,3,REGULAR,substitution,out,['startperiod'],1630256,,,1610612745,62,48,2023-03-16T01:21:36Z,3350000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2023-03-16T01:21:04.5Z,3,REGULAR,substitution,out,['startperiod'],1630559,,,1610612745,62,48,2023-03-16T01:21:36Z,3360000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2023-03-16T01:21:04.5Z,3,REGULAR,substitution,out,['startperiod'],203471,,,1610612745,62,48,2023-03-16T01:21:36Z,3370000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2023-03-16T01:21:04.5Z,3,REGULAR,substitution,in,['startperiod'],1629645,,,1610612745,62,48,2023-03-16T01:21:36Z,3380000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2023-03-16T01:21:04.5Z,3,REGULAR,substitution,in,['startperiod'],1628972,,,1610612745,62,48,2023-03-16T01:21:36Z,3390000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2023-03-16T01:21:04.5Z,3,REGULAR,substitution,in,['startperiod'],1627736,,,1610612745,62,48,2023-03-16T01:21:36Z,3400000,False,,,0,,SUB in: M. Beasley,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2023-03-16T01:21:41.0Z,3,REGULAR,period,start,[],0,,,1610612745,62,48,2023-03-16T01:21:41Z,3410000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M44.00S,2023-03-16T01:21:59.3Z,3,REGULAR,foul,personal,[],1628972,,,1610612745,62,48,2023-03-16T01:22:12Z,3420000,False,,,0,,T. Brown Jr. personal FOUL (3 PF),"[1628972, 1630231]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,3.0,0.0,Martin Jr.,1630231.0,,,,,,,,,,,,,,,
356,PT11M35.00S,2023-03-16T01:22:31.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.389618922470433,52.450980392156865,1610612745,64,48,2023-03-16T01:22:38Z,3440000,False,-12.0,8.0,1,left,A. Sengun cutting Layup (10 PTS) (J. Smith Jr. 1 AST),"[1630578, 1631095]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,1.45,,J. Smith Jr.,1631095.0,1.0,,,,,,,
358,PT11M18.00S,2023-03-16T01:22:47.5Z,3,REGULAR,3pt,Jump Shot,[],1627736,66.3107752956636,50.49019607843137,1610612747,64,51,2023-03-16T01:22:52Z,3460000,False,2.0,264.0,1,right,M. Beasley 26' 3PT  (8 PTS) (D. Russell 2 AST),"[1627736, 1626156]",1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,,,Made,,8.0,26.42,,D. Russell,1626156.0,2.0,,,,,,,
360,PT11M08.00S,2023-03-16T01:23:00.9Z,3,REGULAR,foul,offensive,[],1630231,,,1610612745,64,51,2023-03-16T01:23:08Z,3480000,False,,,0,,K. Martin Jr. offensive FOUL (1 PF),"[1630231, 1629020]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,16-24 Left Center,2003.0,1.0,0.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,
362,PT11M08.00S,2023-03-16T01:23:00.9Z,3,REGULAR,turnover,offensive foul,[],1630231,,,1610612745,64,51,2023-03-16T01:23:00Z,3500000,False,,,0,,K. Martin Jr. offensive foul TURNOVER (2 TO),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,16-24 Left Center,2003.0,,,,,,,,,2.0,,,,,,,,,,
363,PT10M55.00S,2023-03-16T01:23:22.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629020,91.27792378449409,48.77450980392157,1610612747,64,53,2023-03-16T01:23:29Z,3510000,False,-6.0,29.0,1,right,J. Vanderbilt cutting DUNK (4 PTS) (D. Russell 3 AST),"[1629020, 1626156]",1610612747.0,LAL,cutting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,3.01,,D. Russell,1626156.0,3.0,,,,,,,
365,PT10M38.00S,2023-03-16T01:23:39.5Z,3,REGULAR,3pt,Jump Shot,[],1630231,32.802233902759525,57.107843137254896,1610612745,64,53,2023-03-16T01:23:48Z,3530000,False,-36.0,256.0,1,left,MISS K. Martin Jr. 25' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.83,,,,,,,,,,,
366,PT10M35.00S,2023-03-16T01:23:42.5Z,3,REGULAR,rebound,offensive,[],1629645,,,1610612745,64,53,2023-03-16T01:23:48Z,3540000,False,,,0,,K. Porter Jr. REBOUND (Off:3 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,365.0,,,,,,,5.0,2.0,3.0,,,,
367,PT10M31.00S,2023-03-16T01:23:45.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629645,5.995400788436268,51.9607843137255,1610612745,66,53,2023-03-16T01:23:52Z,3550000,False,-10.0,4.0,1,left,K. Porter Jr. putback DUNK (20 PTS),[1629645],1610612745.0,HOU,putback,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,20.0,1.05,,,,,,,,,,,
368,PT10M15.00S,2023-03-16T01:24:02.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,88.38699080157687,49.01960784313725,1610612747,66,55,2023-03-16T01:41:20Z,3560000,False,-5.0,57.0,1,right,J. Vanderbilt driving Layup (6 PTS),[1629020],1610612747.0,LAL,driving,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,6.0,5.69,,,,,,,,,,,
369,PT10M01.00S,2023-03-16T01:24:16.1Z,3,REGULAR,turnover,bad pass,[],1630224,,,1610612745,66,55,2023-03-16T01:24:20Z,3570000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 1629117]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1.0,,,,,,,,,Gabriel,1629117.0
370,PT10M01.00S,2023-03-16T01:24:16.1Z,3,REGULAR,steal,,[],1629117,,,1610612747,66,55,2023-03-16T01:24:18Z,3580000,False,,,0,,W. Gabriel STEAL (2 STL),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
371,PT09M52.00S,2023-03-16T01:24:24.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,66.17936925098554,58.82352941176471,1610612747,66,55,2023-03-16T01:24:31Z,3590000,False,44.0,265.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.9,,,,,,,,,,,
372,PT09M51.00S,2023-03-16T01:24:25.8Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,66,55,2023-03-16T01:24:31Z,3600000,False,,,0,,J. Green REBOUND (Off:1 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,371.0,,,,,,,4.0,3.0,1.0,,,,
373,PT09M43.00S,2023-03-16T01:24:34.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,7.835085413929041,45.83333333333333,1610612745,66,55,2023-03-16T01:24:40Z,3610000,False,21.0,21.0,1,left,MISS J. Smith Jr. cutting Layup,[1631095],1610612745.0,HOU,cutting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.96,,,,,,,,,,,
375,PT09M43.00S,2023-03-16T01:24:34.1Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612747,66,55,2023-03-16T01:24:40Z,3630000,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:5),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,373.0,,,,,,,7.0,5.0,2.0,,,,
376,PT09M36.00S,2023-03-16T01:24:41.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,93.9060446780552,3.6764705882352944,1610612747,66,58,2023-03-16T01:42:45Z,3640000,False,-232.0,5.0,1,right,M. Beasley 3PT running (11 PTS) (D. Russell 4 AST),"[1627736, 1626156]",1610612747.0,LAL,running,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,,,,,,Made,,11.0,23.16,,D. Russell,1626156.0,4.0,,,,,,,
378,PT09M17.00S,2023-03-16T01:25:02.9Z,3,REGULAR,foul,offensive,[],1630578,,,1610612745,66,58,2023-03-16T01:25:14Z,3660000,False,,,0,,A. Sengun offensive FOUL (3 PF),"[1630578, 1628972]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left Center,203592.0,3.0,0.0,Brown Jr.,1628972.0,,,,,,,,,,,,,,,
380,PT09M17.00S,2023-03-16T01:25:02.9Z,3,REGULAR,turnover,offensive foul,[],1630578,,,1610612745,66,58,2023-03-16T01:25:14Z,3680000,False,,,0,,A. Sengun offensive foul TURNOVER (2 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left Center,203592.0,,,,,,,,,2.0,,,,,,,,,,
381,PT09M07.00S,2023-03-16T01:25:25.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,65.52233902759527,62.5,1610612747,66,58,2023-03-16T01:25:35Z,3690000,False,62.0,272.0,1,right,MISS M. Beasley 27' 3PT,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.87,,,,,,,,,,,
382,PT09M06.00S,2023-03-16T01:25:26.5Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,66,58,2023-03-16T01:25:35Z,3700000,False,,,0,,K. Martin Jr. REBOUND (Off:1 Def:4),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Center,,,,,,,381.0,,,,,,,5.0,4.0,1.0,,,,
383,PT08M54.00S,2023-03-16T01:25:38.2Z,3,REGULAR,3pt,Jump Shot,[],1630231,28.86005256241787,22.30392156862745,1610612745,66,58,2023-03-16T01:25:46Z,3710000,False,138.0,219.0,1,left,MISS K. Martin Jr. 25' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.9,,,,,,,,,,,
384,PT08M53.00S,2023-03-16T01:25:39.2Z,3,REGULAR,rebound,offensive,[],1629645,,,1610612745,66,58,2023-03-16T01:25:46Z,3720000,False,,,0,,K. Porter Jr. REBOUND (Off:4 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,383.0,,,,,,,6.0,2.0,4.0,,,,
385,PT08M51.00S,2023-03-16T01:25:43.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629645,6.915243101182654,48.77450980392157,1610612745,68,58,2023-03-16T01:25:54Z,3730000,False,6.0,13.0,1,left,K. Porter Jr. putback Layup (22 PTS),[1629645],1610612745.0,HOU,putback,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,22.0,1.39,,,,,,,,,,,
386,PT08M41.00S,2023-03-16T01:25:51.1Z,3,REGULAR,turnover,lost ball,[],1626156,,,1610612747,68,58,2023-03-16T01:25:58Z,3740000,False,,,0,,D. Russell lost ball TURNOVER (3 TO),"[1626156, 1630231]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,3.0,,,,,,,,,Martin Jr.,1630231.0
387,PT08M41.00S,2023-03-16T01:25:51.1Z,3,REGULAR,steal,,[],1630231,,,1610612745,68,58,2023-03-16T01:25:52Z,3750000,False,,,0,,K. Martin Jr. STEAL (1 STL),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
388,PT08M36.00S,2023-03-16T01:25:57.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630231,7.835085413929041,51.71568627450981,1610612745,70,58,2023-03-16T01:44:34Z,3760000,False,-9.0,21.0,1,left,K. Martin Jr. cutting Layup (6 PTS) (K. Porter Jr. 3 AST),"[1630231, 1629645]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,2.28,,K. Porter Jr.,1629645.0,3.0,,,,,,,
390,PT08M34.00S,2023-03-16T01:26:05.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,70,58,2023-03-16T01:26:05Z,3780000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT08M16.00S,2023-03-16T01:29:16.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,92.19776609724047,43.872549019607845,1610612747,70,60,2023-03-16T01:29:26Z,3790000,False,-31.0,21.0,1,right,J. Vanderbilt Layup (8 PTS) (T. Brown Jr. 1 AST),"[1629020, 1628972]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,3.7,,T. Brown Jr.,1628972.0,1.0,,,,,,,
393,PT07M54.00S,2023-03-16T01:29:39.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,7.5722733245729295,45.588235294117645,1610612745,70,60,2023-03-16T01:29:48Z,3810000,False,22.0,19.0,1,left,MISS K. Martin Jr. Layup,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.89,,,,,,,,,,,
394,PT07M53.00S,2023-03-16T01:29:40.7Z,3,REGULAR,rebound,offensive,[],1630231,,,1610612745,70,60,2023-03-16T01:29:48Z,3820000,False,,,0,,K. Martin Jr. REBOUND (Off:2 Def:4),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,,,,393.0,,,,,,,6.0,4.0,2.0,,,,
395,PT07M51.00S,2023-03-16T01:29:42.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,5.863994743758213,50.73529411764706,1610612745,72,60,2023-03-16T01:29:55Z,3830000,False,-4.0,3.0,1,left,K. Martin Jr. putback Layup (8 PTS),[1630231],1610612745.0,HOU,putback,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,0.45,,,,,,,,,,,
396,PT07M50.00S,2023-03-16T01:29:47.8Z,3,REGULAR,foul,technical,['1freethrow'],1630231,,,1610612747,72,60,2023-03-16T01:30:00Z,3840000,False,,,0,,K. Martin Jr. technical FOUL (1 Tech),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,203592.0,1.0,1.0,,,,,,,,,,,,,,,,,
397,PT07M50.00S,2023-03-16T01:30:08.4Z,3,REGULAR,freethrow,1 of 1,[],1626156,,,1610612747,72,61,2023-03-16T01:30:08Z,3850000,False,,,0,,D. Russell technical Free Throw 1 of 1 (14 PTS),[1626156],1610612747.0,LAL,technical,,,Russell,D. Russell,,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
398,PT07M38.00S,2023-03-16T01:30:33.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,92.46057818659659,39.950980392156865,1610612747,72,63,2023-03-16T01:30:38Z,3860000,False,-50.0,18.0,1,right,J. Vanderbilt driving Layup (10 PTS) (D. Russell 5 AST),"[1629020, 1626156]",1610612747.0,LAL,driving,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,10.0,5.35,,D. Russell,1626156.0,5.0,,,,,,,
400,PT07M30.00S,2023-03-16T01:30:41.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,5.075558475689881,49.754901960784316,1610612745,74,63,2023-03-16T01:30:48Z,3880000,False,1.0,-5.0,1,left,K. Martin Jr. alley-oop DUNK (10 PTS) (K. Porter Jr. 4 AST),"[1630231, 1629645]",1610612745.0,HOU,alley-oop,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,0.49,,K. Porter Jr.,1629645.0,4.0,,,,,,,
402,PT07M20.00S,2023-03-16T01:30:51.8Z,3,REGULAR,3pt,Jump Shot,[],1626156,69.99014454664915,28.186274509803923,1610612747,74,63,2023-03-16T01:46:00Z,3900000,False,-109.0,230.0,1,right,MISS D. Russell 25' pullup 3PT,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.42,,,,,,,,,,,
403,PT07M19.00S,2023-03-16T01:30:52.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,74,63,2023-03-16T01:31:03Z,3910000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,402.0,,,,,,,,,,,,,
404,PT07M19.00S,2023-03-16T01:30:55.9Z,3,REGULAR,foul,personal,[],1631095,,,1610612747,74,63,2023-03-16T01:31:12Z,3920000,False,,,0,,J. Smith Jr. loose ball personal FOUL (3 PF),"[1631095, 1629117]",1610612745.0,HOU,loose ball,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1626301.0,3.0,1.0,Gabriel,1629117.0,,,,,,,,,,,,,,,
406,PT07M08.00S,2023-03-16T01:31:20.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,70.38436268068331,80.63725490196079,1610612747,74,63,2023-03-16T01:31:27Z,3940000,False,153.0,226.0,1,right,MISS M. Beasley 27' 3PT,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,27.29,,,,,,,,,,,
407,PT07M07.00S,2023-03-16T01:31:21.2Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,74,63,2023-03-16T01:31:27Z,3950000,False,,,0,,K. Porter Jr. REBOUND (Off:4 Def:3),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,406.0,,,,,,,7.0,3.0,4.0,,,,
408,PT06M50.00S,2023-03-16T01:31:39.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,7.703679369250986,45.34313725490196,1610612745,74,63,2023-03-16T01:47:03Z,3960000,False,23.0,20.0,1,left,MISS K. Porter Jr. driving Layup - blocked,"[1629645, 1628972]",1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.06,,,,,,,,Brown Jr.,1628972.0,,
409,PT06M50.00S,2023-03-16T01:31:39.4Z,3,REGULAR,block,,[],1628972,,,1610612745,74,63,2023-03-16T01:31:41Z,3970000,False,,,0,,T. Brown Jr. BLOCK (1 BLK),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
410,PT06M49.00S,2023-03-16T01:31:40.4Z,3,REGULAR,rebound,offensive,[],1631095,,,1610612745,74,63,2023-03-16T01:31:50Z,3980000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,408.0,,,,,,,3.0,1.0,2.0,,,,
411,PT06M47.00S,2023-03-16T01:31:44.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,32.276609724047304,49.26470588235294,1610612745,74,63,2023-03-16T01:32:15Z,3990000,False,4.0,251.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.09,,,,,,,,,,,
412,PT06M46.00S,2023-03-16T01:31:45.0Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612747,74,63,2023-03-16T01:31:59Z,4000000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,,411.0,,,,,,,1.0,1.0,0.0,,,,
413,PT06M32.00S,2023-03-16T01:31:56.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,92.59198423127464,62.5,1610612747,74,65,2023-03-16T01:48:28Z,4010000,False,62.0,17.0,1,right,M. Beasley 6' driving floating Jump Shot (13 PTS),[1627736],1610612747.0,LAL,driving floating,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,13.0,6.48,,,,,,,,,,,
414,PT06M15.00S,2023-03-16T01:32:13.8Z,3,REGULAR,3pt,Jump Shot,[],1629645,3.235873850197109,3.6764705882352944,1610612745,77,65,2023-03-16T01:32:20Z,4020000,False,232.0,-22.0,1,left,K. Porter Jr. 3PT step back (25 PTS),[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,,,Made,,25.0,23.27,,,,,,,,,,,
415,PT06M04.00S,2023-03-16T01:32:25.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,87.59855453350855,42.64705882352941,1610612747,77,65,2023-03-16T01:32:33Z,4030000,False,-37.0,64.0,1,right,MISS D. Russell 7' driving Layup - blocked,"[1626156, 1630578]",1610612747.0,LAL,driving,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.39,,,,,,,,Sengun,1630578.0,,
416,PT06M04.00S,2023-03-16T01:32:25.5Z,3,REGULAR,block,,[],1630578,,,1610612747,77,65,2023-03-16T01:32:27Z,4040000,False,,,0,,A. Sengun BLOCK (2 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
417,PT06M02.00S,2023-03-16T01:32:27.5Z,3,REGULAR,rebound,offensive,[],1629117,,,1610612747,77,65,2023-03-16T01:32:33Z,4050000,False,,,0,,W. Gabriel REBOUND (Off:5 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,415.0,,,,,,,6.0,1.0,5.0,,,,
418,PT05M49.00S,2023-03-16T01:32:39.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628972,70.77858081471747,19.607843137254903,1610612747,77,65,2023-03-16T01:49:32Z,4060000,False,-152.0,222.0,1,right,MISS T. Brown Jr. 26' pullup 3PT,[1628972],1610612747.0,LAL,pullup,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.92,,,,,,,,,,,
