actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
351,PT08M56.00S,2022-01-18T00:27:12.4Z,3,REGULAR,3pt,Jump Shot,[],203114,20.844283837056505,91.91176470588235,1610612749,57,69,2022-01-18T00:27:16Z,3500000,-210.0,143.0,1,left,K. Middleton 25' 3PT  (20 PTS) (G. Antetokounmpo 4 AST),"[203114, 203507]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,25.4,Made,,,,,,,,,,20.0,,,,G. Antetokounmpo,203507.0,4.0,,,
353,PT08M40.00S,2022-01-18T00:27:27.4Z,3,REGULAR,2pt,Jump Shot,[],1628381,80.23981603153744,73.52941176470588,1610612737,59,69,2022-01-18T00:27:35Z,3520000,118.0,133.0,1,right,J. Collins 17' Jump Shot (9 PTS) (D. Hunter 2 AST),"[1628381, 1629631]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,17.77,Made,,,,,,,,,,9.0,,,,D. Hunter,1629631.0,2.0,,,
354,PT08M29.00S,2022-01-18T00:27:38.3Z,3,REGULAR,3pt,Jump Shot,[],203114,31.750985545335087,62.99019607843137,1610612749,59,69,2022-01-18T00:27:43Z,3530000,-65.0,246.0,1,left,MISS K. Middleton 25' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
355,PT08M27.00S,2022-01-18T00:27:40.3Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,59,69,2022-01-18T00:27:43Z,3540000,,,0,,D. Hunter REBOUND (Off:1 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,354.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
356,PT08M19.00S,2022-01-18T00:27:49.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,92.59198423127464,50.0,1610612737,59,69,2022-01-18T00:27:55Z,3550000,0.0,17.0,1,right,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,1.71,Missed,,,,,,,,,,,,,,,,,,,
357,PT08M16.00S,2022-01-18T00:27:52.6Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,59,69,2022-01-18T00:27:55Z,3560000,,,0,,B. Portis REBOUND (Off:2 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,356.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
358,PT08M11.00S,2022-01-18T00:27:56.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201588,5.995400788436268,94.36274509803921,1610612749,59,69,2022-01-18T00:28:09Z,3570000,-222.0,4.0,1,left,MISS G. Hill 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,22.18,Missed,,,,,,,,,,,,,,,,,,,
359,PT08M10.00S,2022-01-18T00:28:01.2Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,59,69,2022-01-18T00:28:01Z,3580000,,,0,,B. Portis REBOUND (Off:3 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,358.0,12.0,9.0,3.0,,,,,,,,,,,,,,,
360,PT08M10.00S,2022-01-18T00:28:06.7Z,3,REGULAR,foul,technical,['1freethrow'],1778,,,1610612749,59,69,2022-01-18T00:28:23Z,3590000,,,0,,TEAM foul technical,[1778],1610612737.0,ATL,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,,,
361,PT08M10.00S,2022-01-18T00:28:26.8Z,3,REGULAR,freethrow,1 of 1,[],203114,,,1610612749,59,70,2022-01-18T00:28:26Z,3600000,,,0,,K. Middleton technical Free Throw 1 of 1 (21 PTS),[203114],1610612749.0,MIL,technical,,,Middleton,K. Middleton,,,,,,Made,,,,,,,,,,21.0,,,,,,,,,
362,PT08M04.00S,2022-01-18T00:28:51.5Z,3,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,59,70,2022-01-18T00:28:58Z,3610000,,,0,,G. Antetokounmpo bad pass out-of-bounds TURNOVER (4 TO),[203507],1610612749.0,MIL,bad pass,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,204058.0,,,,,,4.0,,,,,,,,
363,PT07M53.00S,2022-01-18T00:29:10.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628381,69.20170827858082,70.34313725490196,1610612737,62,70,2022-01-18T00:29:15Z,3620000,102.0,237.0,1,right,J. Collins 25' 3PT  (12 PTS) (O. Okongwu 2 AST),"[1628381, 1630168]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,25.79,Made,,,,,,,,,,12.0,,,,O. Okongwu,1630168.0,2.0,,,
365,PT07M37.00S,2022-01-18T00:29:26.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203114,6.915243101182654,48.03921568627451,1610612749,62,72,2022-01-18T00:29:32Z,3640000,10.0,13.0,1,left,K. Middleton cutting Layup (23 PTS) (G. Hill 1 AST),"[203114, 201588]",1610612749.0,MIL,cutting,,,Middleton,K. Middleton,,,,,1.59,Made,,,,,,,,,,23.0,,,,G. Hill,201588.0,1.0,,,
367,PT07M22.00S,2022-01-18T00:29:41.9Z,3,REGULAR,3pt,Jump Shot,[],1629631,71.17279894875165,24.509803921568626,1610612737,62,72,2022-01-18T00:29:48Z,3660000,-127.0,218.0,1,right,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
368,PT07M19.00S,2022-01-18T00:29:45.5Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,62,72,2022-01-18T00:29:45Z,3670000,,,0,,O. Okongwu REBOUND (Off:4 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,367.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
369,PT07M17.00S,2022-01-18T00:29:49.9Z,3,REGULAR,foul,personal,[],203507,,,1610612737,62,72,2022-01-18T00:29:56Z,3680000,,,0,,G. Antetokounmpo personal FOUL (2 PF),"[203507, 1628381]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,2882.0,2.0,0.0,Collins,1628381.0,,,,,,,,,,
371,PT07M17.00S,2022-01-18T00:29:57.6Z,3,REGULAR,substitution,out,[],201588,,,1610612737,62,72,2022-01-18T00:30:03Z,3700000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT07M17.00S,2022-01-18T00:29:57.6Z,3,REGULAR,substitution,out,[],1626171,,,1610612737,62,72,2022-01-18T00:30:03Z,3710000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT07M17.00S,2022-01-18T00:29:57.6Z,3,REGULAR,substitution,in,[],1628978,,,1610612737,62,72,2022-01-18T00:30:03Z,3720000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M17.00S,2022-01-18T00:29:57.6Z,3,REGULAR,substitution,in,[],1626192,,,1610612737,62,72,2022-01-18T00:30:03Z,3730000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M12.00S,2022-01-18T00:30:14.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,93.11760840998686,51.225490196078425,1610612737,62,72,2022-01-18T00:30:18Z,3740000,6.0,12.0,1,right,MISS J. Collins cutting Layup,[1628381],1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,1.36,Missed,,,,,,,,,,,,,,,,,,,
377,PT07M10.00S,2022-01-18T00:30:16.1Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,62,72,2022-01-18T00:30:18Z,3750000,,,0,,P. Connaughton REBOUND (Off:0 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,376.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
378,PT07M03.00S,2022-01-18T00:30:23.7Z,3,REGULAR,3pt,Jump Shot,[],1628978,8.229303547963205,3.6764705882352944,1610612749,62,72,2022-01-18T00:30:29Z,3760000,232.0,25.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
379,PT06M58.00S,2022-01-18T00:30:28.7Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,62,72,2022-01-18T00:30:29Z,3770000,,,0,,D. Hunter REBOUND (Off:1 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,378.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
380,PT06M51.00S,2022-01-18T00:30:36.4Z,3,REGULAR,foul,personal,['2freethrow'],203507,,,1610612737,62,72,2022-01-18T00:30:55Z,3780000,,,0,,G. Antetokounmpo shooting personal FOUL (3 PF) (Hunter 2 FT),"[203507, 1629631]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,204058.0,3.0,0.0,Hunter,1629631.0,,,,,,,,,,
382,PT06M51.00S,2022-01-18T00:30:53.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,62,72,2022-01-18T00:30:53Z,3800000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M51.00S,2022-01-18T00:33:58.8Z,3,REGULAR,substitution,out,[],1628381,,,1610612737,62,72,2022-01-18T00:34:11Z,3810000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M51.00S,2022-01-18T00:33:58.8Z,3,REGULAR,substitution,out,[],203114,,,1610612737,62,72,2022-01-18T00:34:11Z,3820000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M51.00S,2022-01-18T00:33:58.8Z,3,REGULAR,substitution,in,[],201568,,,1610612737,62,72,2022-01-18T00:34:11Z,3830000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M51.00S,2022-01-18T00:33:58.8Z,3,REGULAR,substitution,in,[],202083,,,1610612737,62,72,2022-01-18T00:34:11Z,3840000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M51.00S,2022-01-18T00:34:24.6Z,3,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,63,72,2022-01-18T00:34:24Z,3850000,,,0,,D. Hunter Free Throw 1 of 2 (10 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
388,PT06M51.00S,2022-01-18T00:34:38.7Z,3,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,64,72,2022-01-18T00:34:38Z,3860000,,,0,,D. Hunter Free Throw 2 of 2 (11 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
389,PT06M35.00S,2022-01-18T00:34:57.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,7.178055190538765,47.549019607843135,1610612749,64,72,2022-01-18T00:35:03Z,3870000,12.0,15.0,1,left,MISS G. Allen driving Layup,[1628960],1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,1.94,Missed,,,,,,,,,,,,,,,,,,,
390,PT06M32.00S,2022-01-18T00:35:00.9Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,64,72,2022-01-18T00:35:03Z,3880000,,,0,,D. Gallinari REBOUND (Off:0 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,389.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
391,PT06M15.00S,2022-01-18T00:35:17.9Z,3,REGULAR,3pt,Jump Shot,[],1629027,56.586727989487514,53.67647058823529,1610612737,64,72,2022-01-18T00:35:23Z,3890000,18.0,356.0,1,right,MISS T. Young 35' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,35.61,Missed,,,,,,,,,,,,,,,,,,,
392,PT06M14.00S,2022-01-18T00:35:18.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,64,72,2022-01-18T00:35:23Z,3900000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,391.0,,,,,,,,,,,,,,,,,,
393,PT06M14.00S,2022-01-18T00:35:23.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,64,72,2022-01-18T00:35:23Z,3910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M00.00S,2022-01-18T00:35:45.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,6.1268068331143235,50.73529411764706,1610612749,64,74,2022-01-18T00:35:50Z,3920000,-4.0,5.0,1,left,P. Connaughton driving Layup (8 PTS) (G. Antetokounmpo 5 AST),"[1626192, 203507]",1610612749.0,MIL,driving,,,Connaughton,P. Connaughton,,,,,0.63,Made,,,,,,,,,,8.0,,,,G. Antetokounmpo,203507.0,5.0,,,
396,PT05M41.00S,2022-01-18T00:36:03.4Z,3,REGULAR,2pt,Jump Shot,[],201568,78.53153745072274,31.862745098039213,1610612737,66,74,2022-01-18T00:36:10Z,3940000,-91.0,149.0,1,right,D. Gallinari 17' turnaround Jump Shot (6 PTS),[201568],1610612737.0,ATL,turnaround,,,Gallinari,D. Gallinari,,,,,17.47,Made,,,,,,,,,,6.0,,,,,,,,,
397,PT05M25.00S,2022-01-18T00:36:19.3Z,3,REGULAR,3pt,Jump Shot,[],202083,28.991458607095925,26.96078431372549,1610612749,66,74,2022-01-18T00:36:24Z,3950000,115.0,220.0,1,left,MISS W. Matthews 24' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,,
398,PT05M23.00S,2022-01-18T00:36:21.3Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,66,74,2022-01-18T00:36:24Z,3960000,,,0,,K. Huerter REBOUND (Off:2 Def:3),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,397.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
399,PT05M12.00S,2022-01-18T00:36:33.4Z,3,REGULAR,3pt,Jump Shot,[],1629631,96.66557161629436,3.6764705882352944,1610612737,69,74,2022-01-18T00:36:38Z,3970000,-232.0,-21.0,1,right,D. Hunter 3PT  (14 PTS) (T. Young 7 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,23.26,Made,,,,,,,,,,14.0,,,,T. Young,1629027.0,7.0,,,
401,PT04M54.00S,2022-01-18T00:36:52.5Z,3,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612749,69,74,2022-01-18T00:37:25Z,3990000,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1630168, 203507]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,,,,,,,2882.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
403,PT04M54.00S,2022-01-18T00:37:39.6Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,69,75,2022-01-18T00:37:39Z,4010000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (17 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,,,,17.0,,,,,,,,,
404,PT04M54.00S,2022-01-18T00:37:41.2Z,3,REGULAR,substitution,out,[],1628989,,,1610612749,69,75,2022-01-18T00:37:47Z,4020000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M54.00S,2022-01-18T00:37:41.2Z,3,REGULAR,substitution,in,[],1626153,,,1610612749,69,75,2022-01-18T00:37:47Z,4030000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M54.00S,2022-01-18T00:38:06.6Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,69,76,2022-01-18T00:38:06Z,4040000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (18 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,,,,18.0,,,,,,,,,
407,PT04M40.00S,2022-01-18T00:38:21.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,93.51182654402102,50.98039215686274,1610612737,69,76,2022-01-18T00:38:29Z,4050000,5.0,8.0,1,right,MISS O. Okongwu alley-oop Layup - blocked,"[1630168, 203507]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,0.98,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0,
408,PT04M40.00S,2022-01-18T00:38:21.9Z,3,REGULAR,block,,[],203507,,,1610612737,69,76,2022-01-18T00:38:24Z,4060000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M36.00S,2022-01-18T00:38:25.9Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,69,76,2022-01-18T00:38:29Z,4070000,,,0,,P. Connaughton REBOUND (Off:0 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,407.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
410,PT04M36.00S,2022-01-18T00:38:27.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201568,,,1610612749,69,76,2022-01-18T00:38:49Z,4080000,,,0,,D. Gallinari shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[201568, 203507]",1610612737.0,ATL,shooting,,,Gallinari,D. Gallinari,,,,,,,,,,,200832.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
412,PT04M36.00S,2022-01-18T00:38:51.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612749,69,76,2022-01-18T00:38:58Z,4100000,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,,,,,200832.0,,,,,,,,,,,,,,
413,PT04M36.00S,2022-01-18T00:39:12.5Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,69,77,2022-01-18T00:39:44Z,4110000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (19 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,,,,19.0,,,,,,,,,
414,PT04M36.00S,2022-01-18T00:39:14.3Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,69,77,2022-01-18T00:39:18Z,4120000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M36.00S,2022-01-18T00:39:14.3Z,3,REGULAR,substitution,in,[],203114,,,1610612749,69,77,2022-01-18T00:39:18Z,4130000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M36.00S,2022-01-18T00:39:12.5Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,69,77,2022-01-18T00:39:44Z,4140000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
417,PT04M32.00S,2022-01-18T00:39:16.5Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,69,77,2022-01-18T00:39:44Z,4150000,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,416.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
418,PT04M19.00S,2022-01-18T00:39:59.2Z,3,REGULAR,turnover,out-of-bounds,[],1626153,,,1610612737,69,77,2022-01-18T00:40:06Z,4160000,,,0,,D. Wright bad pass out-of-bounds TURNOVER (1 TO),[1626153],1610612737.0,ATL,bad pass,,,Wright,D. Wright,,,,,,,,,,,200832.0,,,,,,1.0,,,,,,,,
419,PT04M13.00S,2022-01-18T00:40:12.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203507,32.013797634691194,44.85294117647059,1610612749,69,77,2022-01-18T00:40:17Z,4170000,26.0,248.0,1,left,MISS G. Antetokounmpo 24' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,,
420,PT04M10.00S,2022-01-18T00:40:15.9Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,69,77,2022-01-18T00:40:17Z,4180000,,,0,,O. Okongwu REBOUND (Off:4 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,419.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
421,PT03M52.00S,2022-01-18T00:40:34.7Z,3,REGULAR,turnover,bad pass,[],201568,,,1610612737,69,77,2022-01-18T00:40:38Z,4190000,,,0,,D. Gallinari bad pass TURNOVER (2 TO),"[201568, 1628978]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,2.0,DiVincenzo,1628978.0,,,,,,
422,PT03M52.00S,2022-01-18T00:40:34.7Z,3,REGULAR,steal,,[],1628978,,,1610612749,69,77,2022-01-18T00:40:36Z,4200000,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M44.00S,2022-01-18T00:40:42.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202083,13.354139290407357,44.85294117647059,1610612749,69,77,2022-01-18T00:40:46Z,4210000,26.0,73.0,1,left,MISS W. Matthews 7' driving Layup,[202083],1610612749.0,MIL,driving,,,Matthews,W. Matthews,,,,,7.74,Missed,,,,,,,,,,,,,,,,,,,
425,PT03M41.00S,2022-01-18T00:40:45.5Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,69,77,2022-01-18T00:40:46Z,4230000,,,0,,T. Young REBOUND (Off:0 Def:4),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,423.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
426,PT03M36.00S,2022-01-18T00:40:58.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626192,,,1610612737,69,77,2022-01-18T00:41:31Z,4240000,,,0,,P. Connaughton personal FOUL (2 PF) (Hunter 2 FT),"[1626192, 1629631]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,204058.0,2.0,0.0,Hunter,1629631.0,,,,,,,,,,
428,PT03M36.00S,2022-01-18T00:41:32.6Z,3,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,70,77,2022-01-18T00:41:32Z,4260000,,,0,,D. Hunter Free Throw 1 of 2 (15 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,,,,,,,,,,15.0,,,,,,,,,
429,PT03M36.00S,2022-01-18T00:41:34.7Z,3,REGULAR,substitution,out,[],1630168,,,1610612737,70,77,2022-01-18T00:41:41Z,4270000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M36.00S,2022-01-18T00:41:34.7Z,3,REGULAR,substitution,out,[],203507,,,1610612737,70,77,2022-01-18T00:41:41Z,4280000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M36.00S,2022-01-18T00:41:34.7Z,3,REGULAR,substitution,in,[],1628381,,,1610612737,70,77,2022-01-18T00:41:41Z,4290000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M36.00S,2022-01-18T00:41:34.7Z,3,REGULAR,substitution,in,[],1626171,,,1610612737,70,77,2022-01-18T00:41:41Z,4300000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M36.00S,2022-01-18T00:41:48.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,70,77,2022-01-18T00:41:58Z,4310000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M36.00S,2022-01-18T00:45:11.2Z,3,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,71,77,2022-01-18T00:45:11Z,4320000,,,0,,D. Hunter Free Throw 2 of 2 (16 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,,,,,,,,,,16.0,,,,,,,,,
435,PT03M23.00S,2022-01-18T00:45:27.8Z,3,REGULAR,3pt,Jump Shot,[],1628978,22.421156373193167,87.99019607843137,1610612749,71,80,2022-01-18T00:45:32Z,4330000,-190.0,158.0,1,left,D. DiVincenzo 24' 3PT  (9 PTS) (P. Connaughton 1 AST),"[1628978, 1626192]",1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,24.73,Made,,,,,,,,,,9.0,,,,P. Connaughton,1626192.0,1.0,,,
437,PT03M14.00S,2022-01-18T00:45:39.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,71,80,2022-01-18T00:45:39Z,4350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M14.00S,2022-01-18T00:45:41.6Z,3,REGULAR,substitution,out,[],1629631,,,1610612737,71,80,2022-01-18T00:45:49Z,4360000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M14.00S,2022-01-18T00:45:41.6Z,3,REGULAR,substitution,in,[],1628989,,,1610612737,71,80,2022-01-18T00:45:49Z,4370000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
