actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
271,PT02M35.00S,2021-12-04T01:38:25.6Z,2,REGULAR,rebound,defensive,[],203552,,,1610612755,47,39,2021-12-04T01:38:31Z,2710000,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,270.0,1.0,1.0,0.0,,,,,,,,,
272,PT02M21.00S,2021-12-04T01:38:38.6Z,2,REGULAR,3pt,Jump Shot,[],201980,24.52365308804205,13.23529411764706,1610612755,47,39,2021-12-04T01:38:48Z,2720000,184.0,178.0,1,left,MISS D. Green 25' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,25.59,Missed,,,,,,,,,,,,,
273,PT02M19.00S,2021-12-04T01:38:40.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,47,39,2021-12-04T01:38:48Z,2730000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,272.0,,,,,,,,,,,,
274,PT02M19.00S,2021-12-04T01:38:44.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,47,39,2021-12-04T01:38:44Z,2740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M13.00S,2021-12-04T01:39:02.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203954,10.33180026281209,74.01960784313727,1610612755,47,39,2021-12-04T01:39:09Z,2750000,-120.0,45.0,1,left,MISS J. Embiid 12' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,12.81,Missed,,,,,,,,,,,,,
276,PT02M10.00S,2021-12-04T01:39:05.0Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,47,39,2021-12-04T01:39:09Z,2760000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,275.0,1.0,1.0,0.0,,,,,,,,,
277,PT01M52.00S,2021-12-04T01:39:26.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,87.99277266754271,54.166666666666664,1610612737,47,39,2021-12-04T01:39:37Z,2770000,21.0,60.0,1,right,MISS T. Young 6' driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,,,,,,6.39,Missed,,,,,,,,,,,,,
278,PT01M52.00S,2021-12-04T01:39:26.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,47,39,2021-12-04T01:39:37Z,2780000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,277.0,,,,,,,,,,,,
279,PT01M52.00S,2021-12-04T01:39:32.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,47,39,2021-12-04T01:39:32Z,2790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT01M52.00S,2021-12-04T01:39:33.4Z,2,REGULAR,substitution,out,[],201980,,,1610612755,47,39,2021-12-04T01:39:39Z,2800000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
281,PT01M52.00S,2021-12-04T01:39:33.4Z,2,REGULAR,substitution,in,[],1630178,,,1610612755,47,39,2021-12-04T01:39:39Z,2810000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
282,PT01M38.00S,2021-12-04T01:39:53.8Z,2,REGULAR,2pt,Jump Shot,[],203954,26.231931668856767,33.33333333333333,1610612755,47,39,2021-12-04T01:39:59Z,2820000,83.0,194.0,1,left,MISS J. Embiid 21' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,21.12,Missed,,,,,,,,,,,,,
283,PT01M36.00S,2021-12-04T01:39:55.8Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,47,39,2021-12-04T01:39:59Z,2830000,,,0,,C. Capela REBOUND (Off:1 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,282.0,5.0,4.0,1.0,,,,,,,,,
284,PT01M21.00S,2021-12-04T01:40:11.5Z,2,REGULAR,3pt,Jump Shot,[],1628381,93.11760840998686,4.166666666666666,1610612737,47,39,2021-12-04T01:40:20Z,2840000,-229.0,12.0,1,right,MISS J. Collins 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,22.95,Missed,,,,,,,,,,,,,
285,PT01M19.00S,2021-12-04T01:40:15.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,47,39,2021-12-04T01:40:15Z,2850000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,284.0,,,,,,,,,,,,
286,PT01M19.00S,2021-12-04T01:40:16.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,47,39,2021-12-04T01:40:16Z,2860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT01M18.00S,2021-12-04T01:40:36.3Z,2,REGULAR,foul,offensive,[],1628381,,,1610612737,47,39,2021-12-04T01:40:45Z,2870000,,,0,,J. Collins offensive FOUL (2 PF),"[1628381, 1627777]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,204059.0,2.0,0.0,Niang,1627777.0,,,,,,,,,,,,,,,
289,PT01M18.00S,2021-12-04T01:40:36.3Z,2,REGULAR,turnover,offensive foul,[],1628381,,,1610612737,47,39,2021-12-04T01:40:36Z,2890000,,,0,,J. Collins offensive foul TURNOVER (2 TO),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,204059.0,,,,,,,,,,,,,,,,,2.0,,
290,PT01M18.00S,2021-12-04T01:41:13.1Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612755,47,39,2021-12-04T01:41:13Z,2900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M18.00S,2021-12-04T01:41:40.5Z,2,REGULAR,substitution,out,[],203991,,,1610612755,47,39,2021-12-04T01:42:00Z,2910000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
292,PT01M18.00S,2021-12-04T01:41:40.5Z,2,REGULAR,substitution,in,[],201568,,,1610612755,47,39,2021-12-04T01:42:00Z,2920000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
293,PT00M57.60S,2021-12-04T01:42:24.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627777,5.732588699080158,50.98039215686274,1610612755,47,41,2021-12-04T01:42:31Z,2930000,-5.0,1.0,1,left,G. Niang Layup (5 PTS) (J. Embiid 2 AST),"[1627777, 203954]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,0.51,Made,,,,,5.0,,,J. Embiid,203954.0,2.0,,,
295,PT00M39.00S,2021-12-04T01:42:45.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,94.03745072273325,50.245098039215684,1610612737,49,41,2021-12-04T01:43:06Z,2950000,1.0,4.0,1,right,J. Collins DUNK (3 PTS) (D. Gallinari 3 AST),"[1628381, 201568]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,0.37,Made,,,,,3.0,,,D. Gallinari,201568.0,3.0,,,
297,PT00M39.00S,2021-12-04T01:42:52.4Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612755,49,41,2021-12-04T01:43:13Z,2970000,,,0,,TEAM delay-of-game VIOLATION,[],1610612737.0,ATL,,,,,,,,,,204059.0,,,,,,,,,,,,,,,,,,,
298,PT00M33.60S,2021-12-04T01:43:08.9Z,2,REGULAR,3pt,Jump Shot,[],203552,33.98488830486202,41.17647058823529,1610612755,49,41,2021-12-04T01:43:18Z,2980000,44.0,267.0,1,left,MISS S. Curry 27' 3PT,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,27.06,Missed,,,,,,,,,,,,,
299,PT00M30.60S,2021-12-04T01:43:12.0Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,49,41,2021-12-04T01:43:12Z,2990000,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,298.0,4.0,4.0,0.0,,,,,,,,,
300,PT00M11.20S,2021-12-04T01:43:31.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,82.60512483574244,41.66666666666667,1610612737,49,41,2021-12-04T01:43:42Z,3000000,-42.0,111.0,1,right,MISS T. Young 11' driving floating Shot - blocked,"[1629027, 1630178]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,,,,11.86,Missed,,,,,,Maxey,1630178.0,,,,,,
301,PT00M11.20S,2021-12-04T01:43:31.3Z,2,REGULAR,block,,[],1630178,,,1610612737,49,41,2021-12-04T01:43:34Z,3010000,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M11.10S,2021-12-04T01:43:31.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,49,41,2021-12-04T01:43:42Z,3020000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,
303,PT00M11.10S,2021-12-04T01:43:44.1Z,2,REGULAR,foul,technical,['1freethrow'],1629027,,,1610612737,49,41,2021-12-04T01:44:05Z,3030000,,,0,,T. Young technical FOUL (1 Tech),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,1628159.0,1.0,1.0,,,,,,,,,,,,,,,,,
304,PT00M11.10S,2021-12-04T01:44:05.9Z,2,REGULAR,freethrow,1 of 1,[],203552,,,1610612737,49,42,2021-12-04T01:44:06Z,3040000,,,0,,S. Curry technical Free Throw 1 of 1 (12 PTS),[203552],1610612755.0,PHI,technical,,,Curry,S. Curry,,,,,,,,,,,Made,,,,,12.0,,,,,,,,
305,PT00M11.10S,2021-12-04T01:44:20.7Z,2,REGULAR,substitution,out,[],203552,,,1610612737,49,42,2021-12-04T01:44:28Z,3050000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M11.10S,2021-12-04T01:44:20.7Z,2,REGULAR,substitution,in,[],1627788,,,1610612737,49,42,2021-12-04T01:44:28Z,3060000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
307,PT00M10.70S,2021-12-04T01:44:36.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,49,42,2021-12-04T01:44:36Z,3070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M09.70S,2021-12-04T01:44:46.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,92.32917214191852,50.73529411764706,1610612737,51,42,2021-12-04T01:44:56Z,3080000,4.0,20.0,1,right,J. Collins cutting Layup (5 PTS) (T. Young 5 AST),"[1628381, 1629027]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,,,,,,1.99,Made,,,,,5.0,,,T. Young,1629027.0,5.0,,,
310,PT00M09.70S,2021-12-04T01:44:51.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203954,,,1610612737,51,42,2021-12-04T01:45:35Z,3100000,,,0,,J. Embiid shooting personal FOUL (2 PF) (Collins 1 FT),"[203954, 1628381]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,2714.0,2.0,0.0,Collins,1628381.0,,,,,,,,,,,,,,,
312,PT00M09.70S,2021-12-04T01:45:08.4Z,2,REGULAR,substitution,out,[],1627777,,,1610612737,51,42,2021-12-04T01:47:05Z,3120000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M09.70S,2021-12-04T01:45:08.4Z,2,REGULAR,substitution,out,[],1629680,,,1610612737,51,42,2021-12-04T01:47:05Z,3130000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M09.70S,2021-12-04T01:45:08.4Z,2,REGULAR,substitution,in,[],203552,,,1610612737,51,42,2021-12-04T01:47:05Z,3140000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M09.70S,2021-12-04T01:45:08.4Z,2,REGULAR,substitution,in,[],201980,,,1610612737,51,42,2021-12-04T01:47:05Z,3150000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M09.70S,2021-12-04T01:45:36.7Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628381,,,1610612737,52,42,2021-12-04T01:45:36Z,3160000,,,0,,J. Collins Free Throw 1 of 1 (6 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,Made,,,,,6.0,,,,,,,,
317,PT00M01.70S,2021-12-04T01:45:47.8Z,2,REGULAR,2pt,Jump Shot,[],1627788,6.1268068331143235,12.745098039215685,1610612755,52,44,2021-12-04T01:45:55Z,3170000,186.0,5.0,1,left,F. Korkmaz 18' pullup Jump Shot (4 PTS),[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,,,,,,18.64,Made,,,,,4.0,,,,,,,,
319,PT00M00.00S,2021-12-04T01:45:56.4Z,2,REGULAR,period,end,[],0,,,1610612737,52,44,2021-12-04T01:45:56Z,3190000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2021-12-04T01:59:34.5Z,3,REGULAR,substitution,out,['startperiod'],1626153,,,1610612737,52,44,2021-12-04T02:01:05Z,3200000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2021-12-04T01:59:34.5Z,3,REGULAR,substitution,out,['startperiod'],201568,,,1610612737,52,44,2021-12-04T02:01:05Z,3210000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2021-12-04T01:59:34.5Z,3,REGULAR,substitution,out,['startperiod'],1627788,,,1610612737,52,44,2021-12-04T02:01:05Z,3220000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2021-12-04T01:59:34.5Z,3,REGULAR,substitution,in,['startperiod'],203991,,,1610612737,52,44,2021-12-04T02:01:05Z,3230000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-12-04T01:59:34.5Z,3,REGULAR,substitution,in,['startperiod'],1627789,,,1610612737,52,44,2021-12-04T02:01:05Z,3240000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-12-04T01:59:34.5Z,3,REGULAR,substitution,in,['startperiod'],1627777,,,1610612737,52,44,2021-12-04T02:01:05Z,3250000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-12-04T02:01:09.0Z,3,REGULAR,period,start,[],0,,,1610612737,52,44,2021-12-04T02:01:09Z,3260000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M47.00S,2021-12-04T02:01:21.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,8.623521681997373,43.872549019607845,1610612737,52,44,2021-12-04T02:01:30Z,3270000,31.0,29.0,1,left,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,,,,,,4.19,Missed,,,,,,,,,,,,,
328,PT11M40.00S,2021-12-04T02:01:28.3Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,52,44,2021-12-04T02:01:30Z,3280000,,,0,,C. Capela REBOUND (Off:2 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,327.0,6.0,4.0,2.0,,,,,,,,,
329,PT11M40.00S,2021-12-04T02:01:28.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.590000152587891,50.0,1610612737,52,44,2021-12-04T02:01:28Z,3290000,0.0,0.0,1,left,MISS C. Capela putback Layup,[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,
330,PT11M39.00S,2021-12-04T02:01:29.4Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,52,44,2021-12-04T02:01:29Z,3300000,,,0,,J. Embiid REBOUND (Off:1 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,329.0,7.0,6.0,1.0,,,,,,,,,
331,PT11M30.00S,2021-12-04T02:01:37.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,91.14651773981603,51.71568627450981,1610612755,52,44,2021-12-04T02:01:43Z,3310000,9.0,31.0,1,right,MISS S. Curry driving floating Shot,[203552],1610612755.0,PHI,driving floating,,,Curry,S. Curry,,,,,,,,,,3.19,Missed,,,,,,,,,,,,,
332,PT11M27.00S,2021-12-04T02:01:40.6Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,52,44,2021-12-04T02:01:43Z,3320000,,,0,,J. Collins REBOUND (Off:0 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,331.0,5.0,5.0,0.0,,,,,,,,,
333,PT11M21.00S,2021-12-04T02:01:46.5Z,3,REGULAR,3pt,Jump Shot,[],1628989,29.517082785808146,81.61764705882352,1610612737,55,44,2021-12-04T02:01:53Z,3330000,-158.0,225.0,1,left,K. Huerter 27' 3PT  (5 PTS) (T. Young 6 AST),"[1628989, 1629027]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,27.5,Made,,,,,5.0,,,T. Young,1629027.0,6.0,,,
335,PT10M54.00S,2021-12-04T02:02:14.1Z,3,REGULAR,3pt,Jump Shot,[],203954,66.96780551905388,36.51960784313725,1610612755,55,47,2021-12-04T02:02:22Z,3350000,-67.0,258.0,1,right,J. Embiid 26' 3PT step back (15 PTS) (S. Curry 1 AST),"[203954, 203552]",1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,,,,,,26.67,Made,,,,,15.0,,,S. Curry,203552.0,1.0,,,
337,PT10M43.00S,2021-12-04T02:02:29.0Z,3,REGULAR,foul,offensive,[],1627789,,,1610612737,55,47,2021-12-04T02:02:36Z,3370000,,,0,,T. Luwawu-Cabarrot off-the-ball offensive FOUL (4 PF),"[1627789, 1630178]",1610612737.0,ATL,off-the-ball,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,1628159.0,4.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
339,PT10M43.00S,2021-12-04T02:02:29.0Z,3,REGULAR,turnover,offensive foul,[],1627789,,,1610612737,55,47,2021-12-04T02:02:29Z,3390000,,,0,,T. Luwawu-Cabarrot offensive foul TURNOVER (1 TO),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,1628159.0,,,,,,,,,,,,,,,,,1.0,,
340,PT10M30.00S,2021-12-04T02:02:57.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,55,47,2021-12-04T02:02:57Z,3400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT10M21.00S,2021-12-04T02:03:16.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203954,68.9388961892247,67.8921568627451,1610612755,55,47,2021-12-04T02:03:24Z,3410000,89.0,239.0,1,right,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,25.57,Missed,,,,,,,,,,,,,
342,PT10M17.00S,2021-12-04T02:03:20.7Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,55,47,2021-12-04T02:03:24Z,3420000,,,0,,C. Capela REBOUND (Off:2 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,341.0,7.0,5.0,2.0,,,,,,,,,
343,PT10M11.00S,2021-12-04T02:03:28.5Z,3,REGULAR,foul,personal,['2freethrow'],201980,,,1610612737,55,47,2021-12-04T02:03:42Z,3430000,,,0,,D. Green shooting personal FOUL (2 PF) (Young 2 FT),"[201980, 1629027]",1610612755.0,PHI,shooting,,,Green,D. Green,,,,,1628159.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
345,PT10M11.00S,2021-12-04T02:03:52.0Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,56,47,2021-12-04T02:03:52Z,3450000,,,0,,T. Young Free Throw 1 of 2 (15 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Made,,,,,15.0,,,,,,,,
346,PT10M11.00S,2021-12-04T02:04:04.7Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,57,47,2021-12-04T02:04:04Z,3460000,,,0,,T. Young Free Throw 2 of 2 (16 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Made,,,,,16.0,,,,,,,,
347,PT09M57.00S,2021-12-04T02:04:19.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,92.72339027595268,51.470588235294116,1610612755,57,49,2021-12-04T02:04:28Z,3470000,7.0,16.0,1,right,G. Niang driving Layup (7 PTS) (S. Curry 2 AST),"[1627777, 203552]",1610612755.0,PHI,driving,,,Niang,G. Niang,,,,,,,,,,1.75,Made,,,,,7.0,,,S. Curry,203552.0,2.0,,,
348,PT09M46.00S,2021-12-04T02:04:30.0Z,3,REGULAR,foul,personal,['2freethrow'],203954,,,1610612737,57,49,2021-12-04T02:05:26Z,3480000,,,0,,J. Embiid shooting personal FOUL (3 PF) (Collins 2 FT),"[203954, 1628381]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,2714.0,3.0,0.0,Collins,1628381.0,,,,,,,,,,,,,,,
350,PT09M46.00S,2021-12-04T02:05:03.1Z,3,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,58,49,2021-12-04T02:05:32Z,3500000,,,0,,J. Collins Free Throw 1 of 2 (7 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,Made,,,,,7.0,,,,,,,,
351,PT09M46.00S,2021-12-04T02:05:04.1Z,3,REGULAR,substitution,out,[],1627789,,,1610612737,58,49,2021-12-04T02:05:08Z,3510000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
352,PT09M46.00S,2021-12-04T02:05:04.1Z,3,REGULAR,substitution,in,[],1626153,,,1610612737,58,49,2021-12-04T02:05:08Z,3520000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
354,PT09M46.00S,2021-12-04T02:05:03.1Z,3,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,58,49,2021-12-04T02:05:32Z,3530000,,,0,,MISS J. Collins Free Throw 2 of 2,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,Missed,,,,,,,,,,,,,
355,PT09M44.00S,2021-12-04T02:05:05.1Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612755,58,49,2021-12-04T02:05:32Z,3540000,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,354.0,3.0,3.0,0.0,,,,,,,,,
356,PT09M30.00S,2021-12-04T02:05:35.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,91.14651773981603,46.32352941176471,1610612755,58,51,2021-12-04T02:05:46Z,3550000,-18.0,31.0,1,right,J. Embiid Layup (17 PTS) (T. Maxey 3 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,3.58,Made,,,,,17.0,,,T. Maxey,1630178.0,3.0,,,
358,PT09M15.00S,2021-12-04T02:05:50.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,16.90210249671485,60.29411764705882,1610612737,58,51,2021-12-04T02:05:59Z,3570000,-51.0,106.0,1,left,MISS T. Young 11' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,,,,11.82,Missed,,,,,,,,,,,,,
359,PT09M12.00S,2021-12-04T02:05:53.2Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,58,51,2021-12-04T02:05:59Z,3580000,,,0,,J. Embiid REBOUND (Off:1 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,358.0,8.0,7.0,1.0,,,,,,,,,
360,PT09M07.00S,2021-12-04T02:06:00.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.59198423127464,47.549019607843135,1610612755,58,53,2021-12-04T02:06:26Z,3590000,-12.0,17.0,1,right,J. Embiid Layup (19 PTS) (S. Curry 3 AST),"[203954, 203552]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,2.11,Made,,,,,19.0,,,S. Curry,203552.0,3.0,,,
362,PT09M07.00S,2021-12-04T02:06:15.3Z,3,REGULAR,foul,personal,['1freethrow'],1628989,,,1610612755,58,53,2021-12-04T02:06:22Z,3610000,,,0,,K. Huerter shooting personal FOUL (1 PF) (Embiid 1 FT),"[1628989, 203954]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,2714.0,1.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,
364,PT09M07.00S,2021-12-04T02:06:23.8Z,3,REGULAR,foul,technical,['1freethrow'],1628989,,,1610612755,58,53,2021-12-04T02:06:30Z,3630000,,,0,,K. Huerter technical FOUL (1 Tech),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,2714.0,1.0,1.0,,,,,,,,,,,,,,,,,
