actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
267,PT03M48.00S,2022-01-13T01:25:21.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629639,5.206964520367937,51.225490196078425,1610612748,44,46,2022-01-13T01:25:28Z,2640000,-6.0,-4.0,1,left,T. Herro running Layup (16 PTS),[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,,,0.71,Made,16.0,,,,,,,,,,,,,,,,
269,PT03M31.00S,2022-01-13T01:25:38.2Z,2,REGULAR,3pt,Jump Shot,[],1629631,94.95729303547962,3.9215686274509802,1610612737,47,46,2022-01-13T01:25:43Z,2660000,-230.0,-5.0,1,right,D. Hunter 3PT  (11 PTS) (T. Luwawu-Cabarrot 3 AST),"[1629631, 1627789]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,23.05,Made,11.0,,,,,,,,,T. Luwawu-Cabarrot,1627789.0,3.0,,,,,
271,PT03M07.00S,2022-01-13T01:26:02.3Z,2,REGULAR,3pt,Jump Shot,[],200782,30.17411300919842,27.941176470588236,1610612748,47,49,2022-01-13T01:26:07Z,2680000,110.0,231.0,1,left,P. Tucker 25' 3PT  (5 PTS) (K. Lowry 1 AST),"[200782, 200768]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,25.61,Made,5.0,,,,,,,,,K. Lowry,200768.0,1.0,,,,,
273,PT02M51.00S,2022-01-13T01:26:18.6Z,2,REGULAR,3pt,Jump Shot,[],1627789,96.40275952693824,94.11764705882352,1610612737,47,49,2022-01-13T01:26:23Z,2700000,221.0,-19.0,1,right,MISS T. Luwawu-Cabarrot 3PT,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,22.14,Missed,,,,,,,,,,,,,,,,,
274,PT02M47.00S,2022-01-13T01:26:22.6Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,47,49,2022-01-13T01:26:23Z,2710000,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,273.0,2.0,2.0,0.0,,,,,,,,,,,,
275,PT02M41.00S,2022-01-13T01:26:28.5Z,2,REGULAR,3pt,Jump Shot,[],1629639,3.3672798948751645,5.147058823529411,1610612748,47,49,2022-01-13T01:26:33Z,2720000,224.0,-21.0,1,left,MISS T. Herro 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,22.53,Missed,,,,,,,,,,,,,,,,,
276,PT02M37.00S,2022-01-13T01:26:32.5Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,47,49,2022-01-13T01:26:33Z,2730000,,,0,,J. Collins REBOUND (Off:1 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,275.0,5.0,4.0,1.0,,,,,,,,,,,,
277,PT02M33.00S,2022-01-13T01:26:36.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629631,92.9862023653088,48.77450980392157,1610612737,47,49,2022-01-13T01:34:08Z,2740000,-6.0,13.0,1,right,MISS D. Hunter alley-oop Layup - blocked,"[1629631, 1629639]",1610612737.0,ATL,alley-oop,,,Hunter,D. Hunter,,,,,,,1.47,Missed,,,,,,Herro,1629639.0,,,,,,,,,,
278,PT02M33.00S,2022-01-13T01:26:36.7Z,2,REGULAR,block,,[],1629639,,,1610612737,47,49,2022-01-13T01:26:40Z,2750000,,,0,,T. Herro BLOCK (1 BLK),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M29.00S,2022-01-13T01:26:40.7Z,2,REGULAR,rebound,defensive,[],200782,,,1610612748,47,49,2022-01-13T01:26:42Z,2760000,,,0,,P. Tucker REBOUND (Off:0 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,277.0,3.0,3.0,0.0,,,,,,,,,,,,
280,PT02M20.00S,2022-01-13T01:26:54.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,47,49,2022-01-13T01:26:54Z,2770000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M20.00S,2022-01-13T01:29:17.8Z,2,REGULAR,substitution,out,[],1627789,,,1610612748,47,49,2022-01-13T01:29:34Z,2780000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M20.00S,2022-01-13T01:29:17.8Z,2,REGULAR,substitution,in,[],1628989,,,1610612748,47,49,2022-01-13T01:29:34Z,2790000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M14.00S,2022-01-13T01:29:58.9Z,2,REGULAR,3pt,Jump Shot,[],1629130,25.57490144546649,18.38235294117647,1610612748,47,52,2022-01-13T01:30:03Z,2800000,158.0,188.0,1,left,D. Robinson 24' 3PT  (12 PTS) (K. Lowry 2 AST),"[1629130, 200768]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,24.56,Made,12.0,,,,,,,,,K. Lowry,200768.0,2.0,,,,,
287,PT02M00.00S,2022-01-13T01:30:12.0Z,2,REGULAR,3pt,Jump Shot,[],203992,68.9388961892247,64.95098039215686,1610612737,47,52,2022-01-13T01:30:18Z,2820000,75.0,239.0,1,right,MISS B. Bogdanovic 25' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,,,25.09,Missed,,,,,,,,,,,,,,,,,
288,PT01M58.00S,2022-01-13T01:30:14.0Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,47,52,2022-01-13T01:30:18Z,2830000,,,0,,D. Dedmon REBOUND (Off:1 Def:6),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,287.0,7.0,6.0,1.0,,,,,,,,,,,,
289,PT01M46.00S,2022-01-13T01:30:26.8Z,2,REGULAR,3pt,Jump Shot,[],200768,19.267411300919843,91.42156862745098,1610612748,47,52,2022-01-13T01:30:33Z,2840000,-207.0,129.0,1,left,MISS K. Lowry 24' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,24.38,Missed,,,,,,,,,,,,,,,,,
290,PT01M44.00S,2022-01-13T01:30:28.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,47,52,2022-01-13T01:30:33Z,2850000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,289.0,,,,,,,,,,,,,,,
291,PT01M44.00S,2022-01-13T01:30:33.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,47,52,2022-01-13T01:30:33Z,2860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT01M35.00S,2022-01-13T01:30:48.6Z,2,REGULAR,foul,personal,['2freethrow'],1629639,,,1610612737,47,52,2022-01-13T01:31:09Z,2870000,,,0,,T. Herro shooting personal FOUL (1 PF) (Hunter 2 FT),"[1629639, 1629631]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,1629174.0,,,,,,,,,,,,,,,,1.0,0.0,Hunter,1629631.0,
294,PT01M35.00S,2022-01-13T01:31:11.7Z,2,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,48,52,2022-01-13T01:31:11Z,2890000,,,0,,D. Hunter Free Throw 1 of 2 (12 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
295,PT01M35.00S,2022-01-13T01:31:26.5Z,2,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,49,52,2022-01-13T01:31:26Z,2900000,,,0,,D. Hunter Free Throw 2 of 2 (13 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
296,PT01M20.00S,2022-01-13T01:31:42.4Z,2,REGULAR,3pt,Jump Shot,[],1629130,27.94021024967148,75.49019607843137,1610612748,49,52,2022-01-13T01:31:54Z,2910000,-127.0,210.0,1,left,MISS D. Robinson 24' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,24.58,Missed,,,,,,,,,,,,,,,,,
297,PT01M19.00S,2022-01-13T01:31:43.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,49,52,2022-01-13T01:31:54Z,2920000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,296.0,,,,,,,,,,,,,,,
298,PT01M19.00S,2022-01-13T01:31:47.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,49,52,2022-01-13T01:31:47Z,2930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M12.00S,2022-01-13T01:31:58.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,91.80354796320631,45.09803921568628,1610612737,49,52,2022-01-13T01:35:30Z,2940000,-25.0,25.0,1,right,MISS T. Young driving finger roll Layup,[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,,,3.46,Missed,,,,,,,,,,,,,,,,,
300,PT01M12.00S,2022-01-13T01:31:58.3Z,2,REGULAR,rebound,defensive,[],200782,,,1610612748,49,52,2022-01-13T01:32:04Z,2950000,,,0,,P. Tucker REBOUND (Off:0 Def:4),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,299.0,4.0,4.0,0.0,,,,,,,,,,,,
301,PT01M04.00S,2022-01-13T01:32:06.8Z,2,REGULAR,3pt,Jump Shot,[],200768,31.488173455978973,46.07843137254902,1610612748,49,52,2022-01-13T01:32:14Z,2960000,20.0,243.0,1,left,MISS K. Lowry 24' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,,,24.43,Missed,,,,,,,,,,,,,,,,,
302,PT00M59.60S,2022-01-13T01:32:11.2Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,49,52,2022-01-13T01:32:14Z,2970000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:4),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,301.0,4.0,4.0,0.0,,,,,,,,,,,,
303,PT00M53.70S,2022-01-13T01:32:17.1Z,2,REGULAR,3pt,Jump Shot,[],1629631,94.95729303547962,3.431372549019608,1610612737,49,52,2022-01-13T01:32:23Z,2980000,-233.0,-5.0,1,right,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,23.29,Missed,,,,,,,,,,,,,,,,,
304,PT00M51.20S,2022-01-13T01:32:19.6Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,49,52,2022-01-13T01:32:23Z,2990000,,,0,,T. Herro REBOUND (Off:1 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,303.0,3.0,2.0,1.0,,,,,,,,,,,,
305,PT00M42.20S,2022-01-13T01:32:30.7Z,2,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612748,49,52,2022-01-13T01:32:50Z,3000000,,,0,,J. Collins shooting personal FOUL (3 PF) (Dedmon 2 FT),"[1628381, 203473]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,203592.0,,,,,,,,,,,,,,,,3.0,0.0,Dedmon,203473.0,
307,PT00M42.20S,2022-01-13T01:32:55.7Z,2,REGULAR,freethrow,1 of 2,[],203473,,,1610612748,49,53,2022-01-13T01:32:55Z,3020000,,,0,,D. Dedmon Free Throw 1 of 2 (3 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
308,PT00M42.20S,2022-01-13T01:32:57.0Z,2,REGULAR,substitution,out,[],1628381,,,1610612748,49,53,2022-01-13T01:33:00Z,3030000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M42.20S,2022-01-13T01:32:57.0Z,2,REGULAR,substitution,in,[],1630168,,,1610612748,49,53,2022-01-13T01:33:00Z,3040000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M42.20S,2022-01-13T01:33:16.1Z,2,REGULAR,freethrow,2 of 2,[],203473,,,1610612748,49,54,2022-01-13T01:33:16Z,3050000,,,0,,D. Dedmon Free Throw 2 of 2 (4 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
311,PT00M30.70S,2022-01-13T01:33:30.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,89.17542706964521,59.068627450980394,1610612737,49,54,2022-01-13T01:37:54Z,3060000,45.0,49.0,1,right,MISS T. Young 6' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,6.7,Missed,,,,,,,,,,,,,,,,,
312,PT00M27.40S,2022-01-13T01:33:33.9Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,49,54,2022-01-13T01:33:36Z,3070000,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,311.0,3.0,3.0,0.0,,,,,,,,,,,,
313,PT00M08.30S,2022-01-13T01:33:52.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200782,8.360709592641262,51.71568627450981,1610612748,49,56,2022-01-13T01:33:59Z,3080000,-9.0,26.0,1,left,P. Tucker floating Jump Shot (7 PTS) (T. Herro 8 AST),"[200782, 1629639]",1610612748.0,MIA,floating,,,Tucker,P. Tucker,,,,,,,2.75,Made,7.0,,,,,,,,,T. Herro,1629639.0,8.0,,,,,
315,PT00M01.70S,2022-01-13T01:34:05.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200782,,,1610612737,49,56,2022-01-13T01:34:49Z,3100000,,,0,,P. Tucker personal FOUL (2 PF) (Young 2 FT),"[200782, 1629027]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,1629174.0,,,,,,,,,,,,,,,,2.0,0.0,Young,1629027.0,
317,PT00M01.70S,2022-01-13T01:34:50.1Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,50,56,2022-01-13T01:34:50Z,3120000,,,0,,T. Young Free Throw 1 of 2 (8 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
318,PT00M01.70S,2022-01-13T01:35:15.0Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,51,56,2022-01-13T01:35:15Z,3130000,,,0,,T. Young Free Throw 2 of 2 (9 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
319,PT00M00.00S,2022-01-13T01:35:25.9Z,2,REGULAR,period,end,[],0,,,1610612748,51,56,2022-01-13T01:35:25Z,3140000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-01-13T01:49:18.8Z,3,REGULAR,substitution,out,['startperiod'],1628989,,,1610612748,51,56,2022-01-13T01:50:51Z,3150000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-01-13T01:49:18.8Z,3,REGULAR,substitution,out,['startperiod'],1629631,,,1610612748,51,56,2022-01-13T01:50:51Z,3160000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-01-13T01:49:18.8Z,3,REGULAR,substitution,out,['startperiod'],1629639,,,1610612748,51,56,2022-01-13T01:50:51Z,3170000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-01-13T01:49:18.8Z,3,REGULAR,substitution,out,['startperiod'],203473,,,1610612748,51,56,2022-01-13T01:50:51Z,3180000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-01-13T01:49:18.8Z,3,REGULAR,substitution,out,['startperiod'],1629130,,,1610612748,51,56,2022-01-13T01:50:51Z,3190000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-01-13T01:49:18.8Z,3,REGULAR,substitution,in,['startperiod'],1628381,,,1610612748,51,56,2022-01-13T01:50:51Z,3200000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-01-13T01:49:18.8Z,3,REGULAR,substitution,in,['startperiod'],1627789,,,1610612748,51,56,2022-01-13T01:50:51Z,3210000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-01-13T01:49:18.8Z,3,REGULAR,substitution,in,['startperiod'],1628997,,,1610612748,51,56,2022-01-13T01:50:51Z,3220000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-01-13T01:49:18.8Z,3,REGULAR,substitution,in,['startperiod'],1630209,,,1610612748,51,56,2022-01-13T01:50:51Z,3230000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-01-13T01:49:18.8Z,3,REGULAR,substitution,in,['startperiod'],1629622,,,1610612748,51,56,2022-01-13T01:50:51Z,3240000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-01-13T01:50:51.2Z,3,REGULAR,period,start,[],0,,,1610612737,51,56,2022-01-13T01:50:52Z,3250000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M42.00S,2022-01-13T01:51:07.8Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,51,56,2022-01-13T01:51:12Z,3260000,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 200768]",1610612737.0,ATL,,,,Young,T. Young,,,,,,3.0,,,,,,,,,,Lowry,200768.0,,,,,,,,
332,PT11M42.00S,2022-01-13T01:51:07.8Z,3,REGULAR,steal,,[],200768,,,1610612748,51,56,2022-01-13T01:51:09Z,3270000,,,0,,K. Lowry STEAL (1 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M25.00S,2022-01-13T01:51:24.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,71.82982917214193,77.69607843137256,1610612748,51,59,2022-01-13T01:51:31Z,3280000,138.0,212.0,1,right,M. Strus 25' 3PT  (6 PTS) (P. Tucker 1 AST),"[1629622, 200782]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,25.35,Made,6.0,,,,,,,,,P. Tucker,200782.0,1.0,,,,,
335,PT11M13.00S,2022-01-13T01:51:37.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,5.863994743758213,47.794117647058826,1610612737,51,59,2022-01-13T01:51:42Z,3300000,11.0,3.0,1,left,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,,,1.13,Missed,,,,,,,,,,,,,,,,,
336,PT11M11.00S,2022-01-13T01:51:39.1Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612748,51,59,2022-01-13T01:51:42Z,3310000,,,0,,O. Yurtseven REBOUND (Off:0 Def:5),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,335.0,5.0,5.0,0.0,,,,,,,,,,,,
337,PT11M09.00S,2022-01-13T01:51:42.3Z,3,REGULAR,foul,personal,['2freethrow'],1627789,,,1610612748,51,59,2022-01-13T01:52:09Z,3320000,,,0,,T. Luwawu-Cabarrot shooting personal FOUL (3 PF) (Strus 2 FT),"[1627789, 1629622]",1610612737.0,ATL,shooting,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,1629174.0,,,,,,,,,,,,,,,,3.0,0.0,Strus,1629622.0,
339,PT11M09.00S,2022-01-13T01:52:09.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629622,,,1610612748,51,60,2022-01-13T01:52:09Z,3340000,,,0,,M. Strus Free Throw 1 of 2 (7 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
340,PT11M09.00S,2022-01-13T01:52:22.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629622,,,1610612748,51,61,2022-01-13T01:52:22Z,3350000,,,0,,M. Strus Free Throw 2 of 2 (8 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
341,PT10M50.00S,2022-01-13T01:52:44.5Z,3,REGULAR,3pt,Jump Shot,[],203992,28.465834428383708,75.24509803921569,1610612737,51,61,2022-01-13T01:52:50Z,3360000,-126.0,215.0,1,left,MISS B. Bogdanovic 24' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,24.94,Missed,,,,,,,,,,,,,,,,,
342,PT10M45.00S,2022-01-13T01:52:49.5Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612748,51,61,2022-01-13T01:52:50Z,3370000,,,0,,O. Yurtseven REBOUND (Off:0 Def:6),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,341.0,6.0,6.0,0.0,,,,,,,,,,,,
343,PT10M40.00S,2022-01-13T01:52:54.4Z,3,REGULAR,3pt,Jump Shot,[],1629622,66.96780551905388,41.66666666666667,1610612748,51,64,2022-01-13T01:53:00Z,3380000,-42.0,258.0,1,right,M. Strus 26' 3PT  (11 PTS) (K. Lowry 3 AST),"[1629622, 200768]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,26.13,Made,11.0,,,,,,,,,K. Lowry,200768.0,3.0,,,,,
345,PT10M28.00S,2022-01-13T01:53:06.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,9.017739816031538,48.03921568627451,1610612737,51,64,2022-01-13T01:53:14Z,3400000,10.0,32.0,1,left,MISS T. Young driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,3.38,Missed,,,,,,,,,,,,,,,,,
346,PT10M26.00S,2022-01-13T01:53:08.9Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612748,51,64,2022-01-13T01:53:14Z,3410000,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,345.0,1.0,1.0,0.0,,,,,,,,,,,,
347,PT10M23.00S,2022-01-13T01:53:12.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628997,77.61169513797634,9.558823529411764,1610612748,51,64,2022-01-13T01:53:21Z,3420000,-202.0,158.0,1,right,MISS C. Martin 25' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,25.66,Missed,,,,,,,,,,,,,,,,,
348,PT10M18.00S,2022-01-13T01:53:17.9Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,51,64,2022-01-13T01:53:21Z,3430000,,,0,,J. Collins REBOUND (Off:1 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,347.0,6.0,5.0,1.0,,,,,,,,,,,,
349,PT10M12.00S,2022-01-13T01:53:28.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,51,64,2022-01-13T01:53:28Z,3440000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT10M12.00S,2022-01-13T01:55:49.7Z,3,REGULAR,substitution,out,[],1627789,,,1610612737,51,64,2022-01-13T01:56:00Z,3450000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT10M12.00S,2022-01-13T01:55:49.7Z,3,REGULAR,substitution,in,[],1628989,,,1610612737,51,64,2022-01-13T01:56:00Z,3460000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT10M12.00S,2022-01-13T01:56:22.4Z,3,REGULAR,turnover,inbound,[],1628989,,,1610612737,51,64,2022-01-13T01:56:34Z,3470000,,,0,,K. Huerter inbound TURNOVER (2 TO),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,1162.0,2.0,,,,,,,,,,,,,,,,,,,
353,PT10M01.00S,2022-01-13T01:56:43.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],200768,86.94152431011827,2.941176470588235,1610612748,51,64,2022-01-13T01:56:48Z,3480000,-235.0,70.0,1,right,MISS K. Lowry 24' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,24.55,Missed,,,,,,,,,,,,,,,,,
354,PT09M57.00S,2022-01-13T01:56:45.9Z,3,REGULAR,rebound,offensive,[],1628997,,,1610612748,51,64,2022-01-13T01:56:45Z,3490000,,,0,,C. Martin REBOUND (Off:3 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,353.0,5.0,2.0,3.0,,,,,,,,,,,,
355,PT09M53.00S,2022-01-13T01:56:50.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629622,67.36202365308804,65.19607843137256,1610612748,51,64,2022-01-13T01:56:55Z,3500000,76.0,254.0,1,right,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,26.54,Missed,,,,,,,,,,,,,,,,,
356,PT09M50.00S,2022-01-13T01:56:53.5Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,51,64,2022-01-13T01:56:55Z,3510000,,,0,,J. Collins REBOUND (Off:1 Def:6),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,355.0,7.0,6.0,1.0,,,,,,,,,,,,
