actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
356,PT10M10.00S,2022-03-19T00:59:32.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201568,93.11760840998686,49.01960784313725,1610612737,71,54,2022-03-19T00:59:37Z,3560000,-5.0,12.0,1,right,D. Gallinari driving Layup (11 PTS),[201568],1610612737.0,ATL,driving,,,,,,1.31,Made,Gallinari,D. Gallinari,,,,,,,,,,11.0,,,,,,,,,
357,PT09M51.00S,2022-03-19T00:59:50.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,15.325229960578188,53.92156862745098,1610612763,71,54,2022-03-19T00:59:55Z,3570000,-20.0,92.0,1,left,MISS J. Morant 9' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,,,,9.37,Missed,Morant,J. Morant,,,,,,,,,,,,,,,,,,,
358,PT09M49.00S,2022-03-19T00:59:52.8Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,71,54,2022-03-19T00:59:55Z,3580000,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,,,,,,Capela,C. Capela,357.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
359,PT09M41.00S,2022-03-19T01:00:01.4Z,3,REGULAR,turnover,bad pass,[],1628989,,,1610612737,71,54,2022-03-19T01:00:08Z,3590000,,,0,,K. Huerter bad pass TURNOVER (1 TO),"[1628989, 1630217]",1610612737.0,ATL,,,,,,,,,Huerter,K. Huerter,,,,,1.0,Bane,1630217.0,,,,,,,,,,,,
360,PT09M41.00S,2022-03-19T01:00:01.4Z,3,REGULAR,steal,,[],1630217,,,1610612763,71,54,2022-03-19T01:00:03Z,3600000,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,
361,PT09M38.00S,2022-03-19T01:00:05.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,5.732588699080158,50.73529411764706,1610612763,71,56,2022-03-19T01:00:21Z,3610000,-4.0,1.0,1,left,J. Morant running Layup (22 PTS) (D. Bane 2 AST),"[1629630, 1630217]",1610612763.0,MEM,running,,,,,,0.4,Made,Morant,J. Morant,,,,,,,,,,22.0,D. Bane,1630217.0,2.0,,,,,,
362,PT09M38.00S,2022-03-19T01:00:10.9Z,3,REGULAR,foul,personal,['1freethrow'],1629631,,,1610612763,71,56,2022-03-19T01:00:34Z,3620000,,,0,,D. Hunter shooting personal FOUL (2 PF) (Morant 1 FT),"[1629631, 1629630]",1610612737.0,ATL,shooting,,,,,,,,Hunter,D. Hunter,,,,,,,,,,,,,,1198.0,2.0,0.0,Morant,1629630.0,
364,PT09M38.00S,2022-03-19T01:00:20.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,71,56,2022-03-19T01:01:38Z,3640000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT09M38.00S,2022-03-19T01:03:27.3Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629630,,,1610612763,71,57,2022-03-19T01:03:27Z,3650000,,,0,,J. Morant Free Throw 1 of 1 (23 PTS),[1629630],1610612763.0,MEM,,,,,,,,Made,Morant,J. Morant,,,,,,,,,,23.0,,,,,,,,,
366,PT09M24.00S,2022-03-19T01:03:44.1Z,3,REGULAR,2pt,Jump Shot,[],1629631,93.11760840998686,70.83333333333334,1610612737,73,57,2022-03-19T01:03:50Z,3660000,104.0,12.0,1,right,D. Hunter 10' driving floating Jump Shot (14 PTS) (K. Huerter 4 AST),"[1629631, 1628989]",1610612737.0,ATL,driving floating,,,,,,10.49,Made,Hunter,D. Hunter,,,,,,,,,,14.0,K. Huerter,1628989.0,4.0,,,,,,
368,PT09M08.00S,2022-03-19T01:04:00.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,6.1268068331143235,54.41176470588235,1610612763,73,59,2022-03-19T01:04:05Z,3680000,-22.0,5.0,1,left,D. Brooks driving Layup (9 PTS) (J. Jackson Jr. 1 AST),"[1628415, 1628991]",1610612763.0,MEM,driving,,,,,,2.27,Made,Brooks,D. Brooks,,,,,,,,,,9.0,J. Jackson Jr.,1628991.0,1.0,,,,,,
370,PT08M56.00S,2022-03-19T01:04:11.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,92.72339027595268,50.73529411764706,1610612737,73,59,2022-03-19T01:04:18Z,3700000,4.0,16.0,1,right,MISS K. Huerter Layup,[1628989],1610612737.0,ATL,,,,,,,1.63,Missed,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,
371,PT08M52.00S,2022-03-19T01:04:15.9Z,3,REGULAR,rebound,offensive,[],1628989,,,1610612737,73,59,2022-03-19T01:04:18Z,3710000,,,0,,K. Huerter REBOUND (Off:1 Def:0),[1628989],1610612737.0,ATL,,,,,,,,,Huerter,K. Huerter,370.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
372,PT08M52.00S,2022-03-19T01:04:15.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628989,94.40999984741211,50.0,1610612737,73,59,2022-03-19T01:04:15Z,3720000,0.0,0.0,1,right,MISS K. Huerter tip Layup,[1628989],1610612737.0,ATL,tip,,,,,,0.0,Missed,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,
373,PT08M52.00S,2022-03-19T01:04:16.3Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,73,59,2022-03-19T01:04:16Z,3730000,,,0,,S. Adams REBOUND (Off:3 Def:5),[203500],1610612763.0,MEM,,,,,,,,,Adams,S. Adams,372.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
374,PT08M49.00S,2022-03-19T01:04:19.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,6.258212877792378,45.588235294117645,1610612763,73,59,2022-03-19T01:04:26Z,3740000,22.0,6.0,1,left,MISS J. Morant running Layup,[1629630],1610612763.0,MEM,running,,,,,,2.3,Missed,Morant,J. Morant,,,,,,,,,,,,,,,,,,,
375,PT08M45.00S,2022-03-19T01:04:23.4Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,73,59,2022-03-19T01:04:26Z,3750000,,,0,,D. Hunter REBOUND (Off:1 Def:2),[1629631],1610612737.0,ATL,,,,,,,,,Hunter,D. Hunter,374.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
376,PT08M42.00S,2022-03-19T01:04:33.3Z,3,REGULAR,foul,offensive,[],1629631,,,1610612737,73,59,2022-03-19T01:04:41Z,3760000,,,0,,D. Hunter offensive FOUL (3 PF),"[1629631, 1628415]",1610612737.0,ATL,,,,,,,,,Hunter,D. Hunter,,,,,,,,,,,,,,1627529.0,3.0,0.0,Brooks,1628415.0,
378,PT08M42.00S,2022-03-19T01:04:33.3Z,3,REGULAR,turnover,offensive foul,[],1629631,,,1610612737,73,59,2022-03-19T01:04:33Z,3780000,,,0,,D. Hunter offensive foul TURNOVER (2 TO),[1629631],1610612737.0,ATL,,,,,,,,,Hunter,D. Hunter,,,,,2.0,,,,,,,,,1627529.0,,,,,
379,PT08M38.00S,2022-03-19T01:04:49.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628415,15.325229960578188,60.5392156862745,1610612763,73,59,2022-03-19T01:08:44Z,3790000,-53.0,92.0,1,left,MISS D. Brooks 10' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,,,,10.57,Missed,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
380,PT08M34.00S,2022-03-19T01:04:52.3Z,3,REGULAR,rebound,offensive,[],1628991,,,1610612763,73,59,2022-03-19T01:04:52Z,3800000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,,,,,,Jackson Jr.,J. Jackson Jr.,379.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
381,PT08M33.00S,2022-03-19T01:04:53.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628991,8.09789750328515,45.588235294117645,1610612763,73,61,2022-03-19T01:05:03Z,3810000,22.0,24.0,1,left,J. Jackson Jr. driving Layup (7 PTS),[1628991],1610612763.0,MEM,driving,,,,,,3.23,Made,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,7.0,,,,,,,,,
382,PT08M21.00S,2022-03-19T01:05:06.6Z,3,REGULAR,3pt,Jump Shot,[],1629631,86.94152431011827,94.11764705882352,1610612737,73,61,2022-03-19T01:05:11Z,3820000,221.0,70.0,1,right,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,,,,23.15,Missed,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,
383,PT08M16.00S,2022-03-19T01:05:11.6Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,73,61,2022-03-19T01:05:11Z,3830000,,,0,,S. Adams REBOUND (Off:3 Def:6),[203500],1610612763.0,MEM,,,,,,,,,Adams,S. Adams,382.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
384,PT08M07.00S,2022-03-19T01:05:19.2Z,3,REGULAR,turnover,bad pass,[],1629630,,,1610612763,73,61,2022-03-19T01:05:23Z,3840000,,,0,,J. Morant bad pass TURNOVER (4 TO),"[1629630, 1629631]",1610612763.0,MEM,,,,,,,,,Morant,J. Morant,,,,,4.0,Hunter,1629631.0,,,,,,,,,,,,
385,PT08M07.00S,2022-03-19T01:05:19.2Z,3,REGULAR,steal,,[],1629631,,,1610612737,73,61,2022-03-19T01:05:21Z,3850000,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,,,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,
386,PT08M00.00S,2022-03-19T01:05:26.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201568,77.7431011826544,91.66666666666666,1610612737,73,61,2022-03-19T01:05:31Z,3860000,208.0,157.0,1,right,MISS D. Gallinari 26' 3PT,[201568],1610612737.0,ATL,,,,,,,26.07,Missed,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,
387,PT07M55.00S,2022-03-19T01:05:31.9Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,73,61,2022-03-19T01:05:31Z,3870000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:3),[1628991],1610612763.0,MEM,,,,,,,,,Jackson Jr.,J. Jackson Jr.,386.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
388,PT07M46.00S,2022-03-19T01:05:40.5Z,3,REGULAR,3pt,Jump Shot,[],1628991,28.33442838370565,76.47058823529412,1610612763,73,61,2022-03-19T01:05:45Z,3880000,-132.0,214.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,,,,25.15,Missed,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,
389,PT07M43.00S,2022-03-19T01:05:43.5Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,73,61,2022-03-19T01:05:45Z,3890000,,,0,,D. Gallinari REBOUND (Off:0 Def:4),[201568],1610612737.0,ATL,,,,,,,,,Gallinari,D. Gallinari,388.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
390,PT07M38.00S,2022-03-19T01:05:50.9Z,3,REGULAR,foul,personal,[],1628415,,,1610612737,73,61,2022-03-19T01:05:58Z,3900000,,,0,,D. Brooks personal FOUL (3 PF),"[1628415, 201568]",1610612763.0,MEM,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,2714.0,3.0,0.0,Gallinari,201568.0,
392,PT07M28.00S,2022-03-19T01:06:21.2Z,3,REGULAR,foul,personal,[],1628991,,,1610612737,73,61,2022-03-19T01:06:41Z,3920000,,,0,,J. Jackson Jr. personal FOUL (4 PF),"[1628991, 201568]",1610612763.0,MEM,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,2714.0,4.0,0.0,Gallinari,201568.0,
394,PT07M17.00S,2022-03-19T01:06:52.9Z,3,REGULAR,2pt,Jump Shot,[],201568,89.04402102496715,68.38235294117648,1610612737,73,61,2022-03-19T01:06:57Z,3940000,92.0,50.0,1,right,MISS D. Gallinari 10' pullup Shot,[201568],1610612737.0,ATL,pullup,,,,,,10.49,Missed,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,
395,PT07M13.00S,2022-03-19T01:06:56.9Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,73,61,2022-03-19T01:06:57Z,3950000,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612763.0,MEM,,,,,,,,,Brooks,D. Brooks,394.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
396,PT07M06.00S,2022-03-19T01:07:05.7Z,3,REGULAR,foul,personal,[],1628989,,,1610612763,73,61,2022-03-19T01:07:17Z,3960000,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 1630217]",1610612737.0,ATL,,,,,,,,,Huerter,K. Huerter,,,,,,,,,,,,,,1198.0,1.0,0.0,Bane,1630217.0,
398,PT07M06.00S,2022-03-19T01:07:13.2Z,3,REGULAR,substitution,out,[],201568,,,1610612763,73,61,2022-03-19T01:07:30Z,3980000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,,,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,
400,PT07M06.00S,2022-03-19T01:07:13.2Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,73,61,2022-03-19T01:07:30Z,4000000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,
401,PT07M06.00S,2022-03-19T01:07:13.2Z,3,REGULAR,substitution,in,[],203992,,,1610612763,73,61,2022-03-19T01:07:30Z,4010000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,
402,PT07M06.00S,2022-03-19T01:07:13.2Z,3,REGULAR,substitution,in,[],1630533,,,1610612763,73,61,2022-03-19T01:07:30Z,4020000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,,,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,
403,PT07M06.00S,2022-03-19T01:07:13.2Z,3,REGULAR,substitution,in,[],203937,,,1610612763,73,61,2022-03-19T01:07:30Z,4030000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,
434,PT07M06.00S,2022-03-19T01:07:13.2Z,3,REGULAR,substitution,out,[],1628415,,,1610612763,73,61,2022-03-19T01:11:56Z,4035000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
404,PT06M56.00S,2022-03-19T01:08:34.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203500,5.995400788436268,48.529411764705884,1610612763,73,63,2022-03-19T01:09:00Z,4040000,7.0,4.0,1,left,S. Adams reverse Layup (2 PTS) (K. Anderson 1 AST),"[203500, 203937]",1610612763.0,MEM,reverse,,,,,,0.84,Made,Adams,S. Adams,,,,,,,,,,2.0,K. Anderson,203937.0,1.0,,,,,,
406,PT06M56.00S,2022-03-19T01:08:39.4Z,3,REGULAR,foul,personal,['1freethrow'],1628989,,,1610612763,73,63,2022-03-19T01:09:19Z,4060000,,,0,,K. Huerter shooting personal FOUL (2 PF) (Adams 1 FT),"[1628989, 203500]",1610612737.0,ATL,shooting,,,,,,,,Huerter,K. Huerter,,,,,,,,,,,,,,1627529.0,2.0,0.0,Adams,203500.0,
408,PT06M56.00S,2022-03-19T01:09:20.6Z,3,REGULAR,freethrow,1 of 1,[],203500,,,1610612763,73,63,2022-03-19T01:09:22Z,4080000,,,0,,MISS S. Adams Free Throw 1 of 1,[203500],1610612763.0,MEM,,,,,,,,Missed,Adams,S. Adams,,,,,,,,,,,,,,,,,,,
409,PT06M53.00S,2022-03-19T01:09:23.6Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,73,63,2022-03-19T01:09:22Z,4090000,,,0,,C. Capela REBOUND (Off:1 Def:4),[203991],1610612737.0,ATL,,,,,,,,,Capela,C. Capela,408.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
410,PT06M42.00S,2022-03-19T01:09:33.0Z,3,REGULAR,3pt,Jump Shot,[],1628989,74.45795006570303,84.55882352941177,1610612737,73,63,2022-03-19T01:09:40Z,4100000,173.0,188.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612737.0,ATL,,,,,,,25.51,Missed,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,
411,PT06M36.00S,2022-03-19T01:09:39.0Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,73,63,2022-03-19T01:09:40Z,4110000,,,0,,D. Bane REBOUND (Off:1 Def:2),[1630217],1610612763.0,MEM,,,,,,,,,Bane,D. Bane,410.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
412,PT06M34.00S,2022-03-19T01:09:41.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,5.863994743758213,48.529411764705884,1610612763,73,63,2022-03-19T01:15:55Z,4120000,7.0,3.0,1,left,MISS D. Bane running finger roll Layup,[1630217],1610612763.0,MEM,running finger roll,,,,,,0.78,Missed,Bane,D. Bane,,,,,,,,,,,,,,,,,,,
413,PT06M31.00S,2022-03-19T01:09:44.3Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,73,63,2022-03-19T01:09:48Z,4130000,,,0,,D. Hunter REBOUND (Off:1 Def:3),[1629631],1610612737.0,ATL,,,,,,,,,Hunter,D. Hunter,412.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
416,PT06M20.00S,2022-03-19T01:09:54.8Z,3,REGULAR,2pt,Jump Shot,[],1629631,75.77201051248358,52.69607843137255,1610612737,73,63,2022-03-19T01:09:57Z,4160000,13.0,175.0,1,right,MISS D. Hunter 17' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,,,,17.57,Missed,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,
417,PT06M18.00S,2022-03-19T01:09:56.7Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612763,73,63,2022-03-19T01:09:56Z,4170000,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,,,,,,Williams,Z. Williams,416.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
418,PT06M11.00S,2022-03-19T01:10:04.1Z,3,REGULAR,3pt,Jump Shot,[],1630217,31.061103810775293,67.64705882352942,1610612763,73,63,2022-03-19T01:31:04Z,4180000,-88.0,239.0,1,left,MISS D. Bane 25' step back 3PT,[1630217],1610612763.0,MEM,step back,,,,,,25.52,Missed,Bane,D. Bane,,,,,,,,,,,,,,,,,,,
419,PT06M09.00S,2022-03-19T01:10:06.1Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,73,63,2022-03-19T01:10:08Z,4190000,,,0,,C. Capela REBOUND (Off:1 Def:5),[203991],1610612737.0,ATL,,,,,,,,,Capela,C. Capela,418.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
421,PT05M55.00S,2022-03-19T01:10:20.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,93.11760840998686,45.83333333333333,1610612737,73,63,2022-03-19T01:10:26Z,4200000,-21.0,12.0,1,right,MISS C. Capela Layup - blocked,"[203991, 203937]",1610612737.0,ATL,,,,,,,2.41,Missed,Capela,C. Capela,,,,,,,,Anderson,203937.0,,,,,,,,,,
422,PT05M55.00S,2022-03-19T01:10:20.1Z,3,REGULAR,block,,[],203937,,,1610612737,73,63,2022-03-19T01:10:22Z,4210000,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612763.0,MEM,,,,,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,
423,PT05M49.00S,2022-03-19T01:10:26.1Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,73,63,2022-03-19T01:10:26Z,4220000,,,0,,C. Capela REBOUND (Off:2 Def:5),[203991],1610612737.0,ATL,,,,,,,,,Capela,C. Capela,421.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
424,PT05M49.00S,2022-03-19T01:10:25.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,75,63,2022-03-19T01:10:25Z,4230000,0.0,0.0,1,right,C. Capela putback Layup (10 PTS),[203991],1610612737.0,ATL,putback,,,,,,0.0,Made,Capela,C. Capela,,,,,,,,,,10.0,,,,,,,,,
425,PT05M35.00S,2022-03-19T01:10:42.5Z,3,REGULAR,foul,personal,[],1629631,,,1610612763,75,63,2022-03-19T01:10:52Z,4240000,,,0,,D. Hunter personal FOUL (4 PF),"[1629631, 1630217]",1610612737.0,ATL,,,,,,,,,Hunter,D. Hunter,,,,,,,,,,,,,,1627529.0,4.0,0.0,Bane,1630217.0,
427,PT05M35.00S,2022-03-19T01:11:03.1Z,3,REGULAR,substitution,out,[],1629631,,,1610612763,75,63,2022-03-19T01:11:07Z,4260000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,,,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,
428,PT05M35.00S,2022-03-19T01:11:03.1Z,3,REGULAR,substitution,in,[],1627789,,,1610612763,75,63,2022-03-19T01:11:07Z,4270000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,,,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,
429,PT05M28.00S,2022-03-19T01:11:18.3Z,3,REGULAR,turnover,lost ball,[],1629630,,,1610612763,75,63,2022-03-19T01:11:23Z,4280000,,,0,,J. Morant lost ball TURNOVER (5 TO),"[1629630, 203991]",1610612763.0,MEM,,,,,,,,,Morant,J. Morant,,,,,5.0,Capela,203991.0,,,,,,,,,,,,
430,PT05M28.00S,2022-03-19T01:11:18.3Z,3,REGULAR,steal,,[],203991,,,1610612737,75,63,2022-03-19T01:20:49Z,4290000,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,,,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,
431,PT05M24.00S,2022-03-19T01:11:22.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203991,93.24901445466492,48.77450980392157,1610612737,77,63,2022-03-19T01:11:28Z,4300000,-6.0,11.0,1,right,C. Capela running DUNK (12 PTS) (K. Huerter 5 AST),"[203991, 1628989]",1610612737.0,ATL,running,,,,,,1.26,Made,Capela,C. Capela,,,,,,,,,,12.0,K. Huerter,1628989.0,5.0,,,,,,
433,PT05M10.00S,2022-03-19T01:11:38.3Z,3,REGULAR,turnover,out-of-bounds,[],1630533,,,1610612763,77,63,2022-03-19T01:11:44Z,4320000,,,0,,Z. Williams bad pass out-of-bounds TURNOVER (1 TO),[1630533],1610612763.0,MEM,bad pass,,,,,,,,Williams,Z. Williams,,,,,1.0,,,,,,,,,1198.0,,,,,
435,PT04M57.00S,2022-03-19T01:11:59.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203992,82.60512483574244,48.77450980392157,1610612737,79,63,2022-03-19T01:12:09Z,4330000,-6.0,111.0,1,right,B. Bogdanovic 11' Jump Shot (14 PTS),[203992],1610612737.0,ATL,,,,,,,11.12,Made,Bogdanovic,B. Bogdanovic,,,,,,,,,,14.0,,,,,,,,,
436,PT04M56.00S,2022-03-19T01:12:26.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,79,63,2022-03-19T01:12:26Z,4340000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M56.00S,2022-03-19T01:14:28.6Z,3,REGULAR,substitution,out,[],1630533,,,1610612763,79,63,2022-03-19T01:14:42Z,4350000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,,,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,
438,PT04M56.00S,2022-03-19T01:14:28.6Z,3,REGULAR,substitution,in,[],1629001,,,1610612763,79,63,2022-03-19T01:14:42Z,4360000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,
439,PT04M37.00S,2022-03-19T01:15:11.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203937,6.783837056504599,48.529411764705884,1610612763,79,63,2022-03-19T01:15:16Z,4370000,7.0,11.0,1,left,MISS K. Anderson driving reverse Layup - blocked,"[203937, 203991]",1610612763.0,MEM,driving reverse,,,,,,1.35,Missed,Anderson,K. Anderson,,,,,,,,Capela,203991.0,,,,,,,,,,
440,PT04M37.00S,2022-03-19T01:15:11.1Z,3,REGULAR,block,,[],203991,,,1610612763,79,63,2022-03-19T01:15:14Z,4380000,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,,,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,
441,PT04M34.00S,2022-03-19T01:15:14.1Z,3,REGULAR,rebound,defensive,[],1627789,,,1610612737,79,63,2022-03-19T01:15:16Z,4390000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:0 Def:3),[1627789],1610612737.0,ATL,,,,,,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,439.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
442,PT04M19.00S,2022-03-19T01:15:29.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203991,90.62089356110381,40.44117647058824,1610612737,81,63,2022-03-19T01:15:36Z,4400000,-48.0,36.0,1,right,C. Capela driving Hook (14 PTS) (D. Wright 5 AST),"[203991, 1626153]",1610612737.0,ATL,driving,,,,,,5.97,Made,Capela,C. Capela,,,,,,,,,,14.0,D. Wright,1626153.0,5.0,,,,,,
444,PT03M54.00S,2022-03-19T01:15:54.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203937,6.1268068331143235,46.81372549019608,1610612763,81,63,2022-03-19T01:21:15Z,4420000,16.0,5.0,1,left,MISS K. Anderson cutting Layup,[203937],1610612763.0,MEM,cutting,,,,,,1.67,Missed,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,
445,PT03M52.00S,2022-03-19T01:15:56.5Z,3,REGULAR,rebound,offensive,[],203937,,,1610612763,81,63,2022-03-19T01:16:02Z,4430000,,,0,,K. Anderson REBOUND (Off:2 Def:2),[203937],1610612763.0,MEM,,,,,,,,,Anderson,K. Anderson,444.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
