actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
275,PT04M34.00S,2021-11-02T00:25:44.2Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",203078,13.091327201051248,71.56862745098039,1610612764,50,44,2021-11-02T00:25:56Z,2720000,-108.0,71.0,1,left,B. Beal 12' step back Jump Shot (10 PTS) (R. Neto 2 AST),"[203078, 203526]",1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,12.89,Made,,,,,10.0,R. Neto,203526.0,2.0,,,,,,,,,,
277,PT04M11.00S,2021-11-02T00:26:07.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,81.42247043363994,45.83333333333333,1610612737,52,44,2021-11-02T00:26:13Z,2740000,-21.0,122.0,1,right,J. Collins 12' turnaround Jump Shot (4 PTS) (B. Bogdanovic 4 AST),"[1628381, 203992]",1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,12.39,Made,,,,,4.0,B. Bogdanovic,203992.0,4.0,,,,,,,,,,
279,PT03M50.00S,2021-11-02T00:26:27.6Z,2,REGULAR,3pt,Jump Shot,[],203078,9.149145860709593,96.07843137254902,1610612764,52,47,2021-11-02T00:26:32Z,2760000,-230.0,34.0,1,left,B. Beal 3PT pullup (13 PTS),[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,23.28,Made,,,,,13.0,,,,,,,,,,,,,
280,PT03M37.00S,2021-11-02T00:26:40.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,81.15965834428384,58.82352941176471,1610612737,54,47,2021-11-02T00:26:46Z,2770000,44.0,125.0,1,right,T. Young 13' driving floating Jump Shot (12 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,13.22,Made,,,,,12.0,,,,,,,,,,,,,
281,PT03M22.00S,2021-11-02T00:26:56.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,6.258212877792378,51.9607843137255,1610612764,54,49,2021-11-02T00:27:02Z,2780000,-10.0,6.0,1,left,B. Beal driving Layup (15 PTS),[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,1.17,Made,,,,,15.0,,,,,,,,,,,,,
282,PT03M13.00S,2021-11-02T00:27:05.4Z,2,REGULAR,3pt,Jump Shot,[],1629631,70.25295663600527,75.0,1610612737,54,49,2021-11-02T00:27:09Z,2790000,125.0,227.0,1,right,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,
283,PT03M10.00S,2021-11-02T00:27:08.4Z,2,REGULAR,rebound,defensive,[],1626149,,,1610612764,54,49,2021-11-02T00:27:09Z,2800000,,,0,,M. Harrell REBOUND (Off:1 Def:3),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,282.0,4.0,3.0,1.0,,,,,,,,,,,,,,
284,PT02M57.00S,2021-11-02T00:28:09.0Z,2,REGULAR,jumpball,recovered,[],203992,,,1610612764,54,49,2021-11-02T00:28:09Z,2810000,,,0,,Jump Ball T. Young vs. R. Neto: Tip to B. Bogdanovic,"[203992, 1629027, 203526]",1610612737.0,ATL,heldball,B. Bogdanovic,203992.0,Bogdanovic,B. Bogdanovic,Young,1629027.0,Neto,203526.0,,,,,,,,,,,,,,,,,,,,
287,PT02M57.00S,2021-11-02T00:28:09.0Z,2,REGULAR,turnover,lost ball,[],203526,,,1610612764,54,49,2021-11-02T00:28:09Z,2840000,,,0,,R. Neto lost ball TURNOVER (2 TO),"[203526, 1629027]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,2.0,Young,1629027.0
288,PT02M57.00S,2021-11-02T00:28:09.0Z,2,REGULAR,steal,,[],1629027,,,1610612737,54,49,2021-11-02T00:28:09Z,2850000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M53.00S,2021-11-02T00:28:13.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203992,92.9862023653088,50.0,1610612737,54,49,2021-11-02T00:28:19Z,2860000,0.0,13.0,1,right,MISS B. Bogdanovic driving Layup,[203992],1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,1.34,Missed,,,,,,,,,,,,,,,,,,
291,PT02M48.00S,2021-11-02T00:28:18.1Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,54,49,2021-11-02T00:28:19Z,2880000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,289.0,1.0,1.0,0.0,,,,,,,,,,,,,,
292,PT02M45.00S,2021-11-02T00:28:20.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203078,5.732588699080158,51.225490196078425,1610612764,54,51,2021-11-02T00:28:26Z,2890000,-6.0,1.0,1,left,B. Beal driving Layup (17 PTS) (R. Neto 3 AST),"[203078, 203526]",1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,0.63,Made,,,,,17.0,R. Neto,203526.0,3.0,,,,,,,,,,
294,PT02M34.00S,2021-11-02T00:28:31.5Z,2,REGULAR,2pt,Jump Shot,[],1629027,76.95466491458606,68.13725490196079,1610612737,56,51,2021-11-02T00:28:36Z,2910000,91.0,164.0,1,right,T. Young 18' pullup Jump Shot (14 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,18.75,Made,,,,,14.0,,,,,,,,,,,,,
295,PT02M33.00S,2021-11-02T00:28:40.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,56,51,2021-11-02T00:28:40Z,2920000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M33.00S,2021-11-02T00:30:43.4Z,2,REGULAR,substitution,out,[],203526,,,1610612764,56,51,2021-11-02T00:31:33Z,2930000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M33.00S,2021-11-02T00:30:43.4Z,2,REGULAR,substitution,in,[],203915,,,1610612764,56,51,2021-11-02T00:31:33Z,2940000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M17.00S,2021-11-02T00:31:50.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,5.469776609724048,50.73529411764706,1610612764,56,53,2021-11-02T00:31:56Z,2950000,-4.0,-1.0,1,left,M. Harrell alley-oop DUNK (2 PTS) (B. Beal 1 AST),"[1626149, 203078]",1610612764.0,WAS,alley-oop,,,Harrell,M. Harrell,,,,,0.39,Made,,,,,2.0,B. Beal,203078.0,1.0,,,,,,,,,,
300,PT02M02.00S,2021-11-02T00:32:05.1Z,2,REGULAR,3pt,Jump Shot,[],203992,89.96386333771353,95.58823529411765,1610612737,59,53,2021-11-02T00:32:09Z,2970000,228.0,42.0,1,right,B. Bogdanovic 3PT  (8 PTS) (T. Young 2 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,23.17,Made,,,,,8.0,T. Young,1629027.0,2.0,,,,,,,,,,
302,PT01M37.00S,2021-11-02T00:32:30.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,5.469776609724048,50.245098039215684,1610612764,59,55,2021-11-02T00:32:34Z,2990000,-1.0,-1.0,1,left,D. Avdija driving Layup (7 PTS) (M. Harrell 3 AST),"[1630166, 1626149]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,0.16,Made,,,,,7.0,M. Harrell,1626149.0,3.0,,,,,,,,,,
304,PT01M30.00S,2021-11-02T00:32:41.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612737,59,55,2021-11-02T00:33:00Z,3010000,,,0,,D. Avdija personal FOUL (2 PF) (Bogdanovic 2 FT),"[1630166, 203992]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Bogdanovic,203992.0,,,
306,PT01M30.00S,2021-11-02T00:33:07.8Z,2,REGULAR,freethrow,1 of 2,[],203992,,,1610612737,60,55,2021-11-02T00:33:07Z,3030000,,,0,,B. Bogdanovic Free Throw 1 of 2 (9 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
307,PT01M30.00S,2021-11-02T00:33:08.7Z,2,REGULAR,substitution,out,[],1630166,,,1610612737,60,55,2021-11-02T00:33:16Z,3040000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M30.00S,2021-11-02T00:33:08.7Z,2,REGULAR,substitution,in,[],203484,,,1610612737,60,55,2021-11-02T00:33:16Z,3050000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M30.00S,2021-11-02T00:33:31.5Z,2,REGULAR,freethrow,2 of 2,[],203992,,,1610612737,61,55,2021-11-02T00:33:31Z,3060000,,,0,,B. Bogdanovic Free Throw 2 of 2 (10 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
310,PT01M12.00S,2021-11-02T00:33:51.7Z,2,REGULAR,3pt,Jump Shot,[],1628398,27.414586070959263,80.3921568627451,1610612764,61,58,2021-11-02T00:33:56Z,3070000,-152.0,205.0,1,left,K. Kuzma 25' 3PT  (11 PTS) (B. Beal 2 AST),"[1628398, 203078]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,25.54,Made,,,,,11.0,B. Beal,203078.0,2.0,,,,,,,,,,
312,PT00M48.00S,2021-11-02T00:34:15.5Z,2,REGULAR,3pt,Jump Shot,[],1629631,67.23061760840999,50.98039215686274,1610612737,61,58,2021-11-02T00:34:20Z,3090000,5.0,256.0,1,right,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,
313,PT00M45.10S,2021-11-02T00:34:18.4Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612737,61,58,2021-11-02T00:34:20Z,3100000,,,0,,J. Collins REBOUND (Off:1 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,312.0,5.0,4.0,1.0,,,,,,,,,,,,,,
314,PT00M35.50S,2021-11-02T00:34:30.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612737,61,58,2021-11-02T00:34:52Z,3110000,,,0,,K. Caldwell-Pope shooting personal FOUL (2 PF) (Collins 2 FT),"[203484, 1628381]",1610612764.0,WAS,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Collins,1628381.0,,,
316,PT00M35.50S,2021-11-02T00:34:54.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628381,,,1610612737,62,58,2021-11-02T00:34:54Z,3130000,,,0,,J. Collins Free Throw 1 of 2 (5 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
317,PT00M35.50S,2021-11-02T00:34:55.1Z,2,REGULAR,substitution,out,[],1629631,,,1610612737,62,58,2021-11-02T00:35:01Z,3140000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M35.50S,2021-11-02T00:34:55.1Z,2,REGULAR,substitution,in,[],1629629,,,1610612737,62,58,2021-11-02T00:35:01Z,3150000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M35.50S,2021-11-02T00:35:16.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628381,,,1610612737,63,58,2021-11-02T00:35:16Z,3160000,,,0,,J. Collins Free Throw 2 of 2 (6 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
320,PT00M18.60S,2021-11-02T00:35:36.3Z,2,REGULAR,2pt,Jump Shot,[],203078,16.63929040735874,30.637254901960787,1610612764,63,60,2021-11-02T00:35:41Z,3170000,97.0,104.0,1,left,B. Beal 14' turnaround Jump Shot (19 PTS),[203078],1610612764.0,WAS,turnaround,,,Beal,B. Beal,,,,,14.2,Made,,,,,19.0,,,,,,,,,,,,,
321,PT00M00.40S,2021-11-02T00:35:59.5Z,2,REGULAR,2pt,Jump Shot,[],1629027,72.22404730617609,66.91176470588235,1610612737,63,60,2021-11-02T00:42:27Z,3180000,85.0,209.0,1,right,MISS T. Young 22' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,22.51,Missed,,,,,,,,,,,,,,,,,,
322,PT00M00.40S,2021-11-02T00:35:59.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,63,60,2021-11-02T00:36:34Z,3190000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,321.0,,,,,,,,,,,,,,,,,
323,PT00M00.00S,2021-11-02T00:36:06.5Z,2,REGULAR,period,end,[],0,,,1610612737,63,60,2021-11-02T00:36:06Z,3200000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-11-02T00:51:21.1Z,3,REGULAR,substitution,out,['startperiod'],1629629,,,1610612737,63,60,2021-11-02T00:51:40Z,3210000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-11-02T00:51:21.1Z,3,REGULAR,substitution,out,['startperiod'],1626149,,,1610612737,63,60,2021-11-02T00:51:40Z,3220000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-11-02T00:51:21.1Z,3,REGULAR,substitution,in,['startperiod'],1629631,,,1610612737,63,60,2021-11-02T00:51:40Z,3230000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2021-11-02T00:51:21.1Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612737,63,60,2021-11-02T00:51:40Z,3240000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2021-11-02T00:51:30.5Z,3,REGULAR,period,start,[],0,,,1610612764,63,60,2021-11-02T00:51:41Z,3250000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2021-11-02T00:51:42.8Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612764,63,60,2021-11-02T00:52:03Z,3260000,,,0,,TEAM delay-of-game VIOLATION,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,
330,PT12M00.00S,2021-11-02T00:51:44.8Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612764,63,60,2021-11-02T00:52:21Z,3270000,,,0,,TEAM delay-of-game VIOLATION,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,
331,PT11M40.00S,2021-11-02T00:51:49.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,93.77463863337714,51.71568627450981,1610612764,63,60,2021-11-02T00:51:59Z,3280000,9.0,6.0,1,right,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,1.05,Missed,,,,,,,,,,,,,,,,,,
332,PT11M38.00S,2021-11-02T00:51:52.3Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,63,60,2021-11-02T00:51:52Z,3290000,,,0,,J. Collins REBOUND (Off:1 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,331.0,6.0,5.0,1.0,,,,,,,,,,,,,,
333,PT11M23.00S,2021-11-02T00:52:06.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,7.046649145860711,48.529411764705884,1610612737,65,60,2021-11-02T00:52:12Z,3300000,7.0,14.0,1,left,D. Hunter driving Layup (5 PTS) (J. Collins 5 AST),"[1629631, 1628381]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,1.56,Made,,,,,5.0,J. Collins,1628381.0,5.0,,,,,,,,,,
335,PT11M09.00S,2021-11-02T00:52:20.9Z,3,REGULAR,3pt,Jump Shot,[],1628398,67.62483574244416,53.431372549019606,1610612764,65,60,2021-11-02T00:52:27Z,3320000,17.0,252.0,1,right,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,
336,PT11M07.00S,2021-11-02T00:52:22.9Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,65,60,2021-11-02T00:52:27Z,3330000,,,0,,C. Capela REBOUND (Off:2 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,335.0,6.0,4.0,2.0,,,,,,,,,,,,,,
337,PT10M55.00S,2021-11-02T00:52:35.0Z,3,REGULAR,2pt,Jump Shot,[],1629027,9.280551905387648,18.872549019607842,1610612737,65,60,2021-11-02T00:52:41Z,3340000,156.0,35.0,1,left,MISS T. Young 15' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,15.94,Missed,,,,,,,,,,,,,,,,,,
338,PT10M49.00S,2021-11-02T00:52:41.0Z,3,REGULAR,rebound,defensive,[],203915,,,1610612764,65,60,2021-11-02T00:52:41Z,3350000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,337.0,3.0,3.0,0.0,,,,,,,,,,,,,,
567,PT10M42.00S,2021-11-02T00:53:18.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,94.53022339027595,43.38235294117647,1610612764,65,60,2021-11-02T01:36:29Z,3365000,-33.0,-1.0,1,right,MISS D. Gafford Layup,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,3.31,Missed,,,,,,,,,,,,,,,,,,
568,PT10M42.00S,2021-11-02T00:53:18.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,65,60,2021-11-02T01:36:29Z,3372500,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,567.0,,,,,,,,,,,,,,,,,
573,PT10M41.00S,2021-11-02T00:53:40.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,65,60,2021-11-02T01:36:45Z,3376250,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT10M31.00S,2021-11-02T00:54:02.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203078,67.36202365308804,50.73529411764706,1610612764,65,60,2021-11-02T01:36:12Z,3380000,4.0,254.0,1,right,MISS B. Beal 25' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,
342,PT10M27.00S,2021-11-02T00:54:05.5Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,65,60,2021-11-02T00:54:05Z,3390000,,,0,,C. Capela REBOUND (Off:2 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,341.0,7.0,5.0,2.0,,,,,,,,,,,,,,
343,PT10M12.00S,2021-11-02T00:54:20.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,17.16491458607096,46.07843137254902,1610612737,65,60,2021-11-02T00:55:53Z,3400000,20.0,109.0,1,left,MISS D. Hunter 11' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,11.06,Missed,,,,,,,,,,,,,,,,,,
344,PT10M09.00S,2021-11-02T00:54:23.8Z,3,REGULAR,rebound,defensive,[],203915,,,1610612764,65,60,2021-11-02T00:54:59Z,3410000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:4),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,343.0,4.0,4.0,0.0,,,,,,,,,,,,,,
345,PT10M02.00S,2021-11-02T00:54:30.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,94.03745072273325,49.50980392156863,1610612764,65,60,2021-11-02T00:57:13Z,3420000,-2.0,4.0,1,right,MISS S. Dinwiddie driving Layup,[203915],1610612764.0,WAS,driving,,,Dinwiddie,S. Dinwiddie,,,,,0.43,Missed,,,,,,,,,,,,,,,,,,
346,PT09M59.00S,2021-11-02T00:54:33.4Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,65,60,2021-11-02T00:55:04Z,3430000,,,0,,C. Capela REBOUND (Off:2 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,345.0,8.0,6.0,2.0,,,,,,,,,,,,,,
347,PT09M49.00S,2021-11-02T00:54:43.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,5.863994743758213,51.470588235294116,1610612737,67,60,2021-11-02T00:59:35Z,3440000,-7.0,3.0,1,left,C. Capela cutting DUNK (12 PTS) (T. Young 3 AST),"[203991, 1629027]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,0.78,Made,,,,,12.0,T. Young,1629027.0,3.0,,,,,,,,,,
349,PT09M30.00S,2021-11-02T00:55:04.4Z,3,REGULAR,turnover,bad pass,[],203078,,,1610612764,67,60,2021-11-02T00:55:17Z,3460000,,,0,,B. Beal bad pass TURNOVER (3 TO),"[203078, 1629631]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,3.0,Hunter,1629631.0
350,PT09M30.00S,2021-11-02T00:55:04.4Z,3,REGULAR,steal,,[],1629631,,,1610612737,67,60,2021-11-02T00:55:06Z,3470000,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
351,PT09M30.00S,2021-11-02T00:55:07.8Z,3,REGULAR,foul,personal,[],1629655,,,1610612737,67,60,2021-11-02T00:55:11Z,3480000,,,0,,D. Gafford personal FOUL (4 PF),"[1629655, 1629631]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,1627529.0,4.0,0.0,Hunter,1629631.0,,,
353,PT09M30.00S,2021-11-02T00:55:15.6Z,3,REGULAR,substitution,out,[],1629655,,,1610612737,67,60,2021-11-02T00:55:22Z,3500000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
354,PT09M30.00S,2021-11-02T00:55:15.6Z,3,REGULAR,substitution,in,[],1626149,,,1610612737,67,60,2021-11-02T00:55:22Z,3510000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
355,PT09M17.00S,2021-11-02T00:55:39.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629631,12.302890932982917,57.84313725490197,1610612737,67,60,2021-11-02T00:55:45Z,3520000,-39.0,63.0,1,left,MISS D. Hunter 7' driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,7.43,Missed,,,,,,,,,,,,,,,,,,
356,PT09M14.00S,2021-11-02T00:55:42.3Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612764,67,60,2021-11-02T00:55:45Z,3530000,,,0,,M. Harrell REBOUND (Off:1 Def:4),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,355.0,5.0,4.0,1.0,,,,,,,,,,,,,,
357,PT09M06.00S,2021-11-02T00:55:50.5Z,3,REGULAR,3pt,Jump Shot,[],203915,81.553876478318,6.372549019607843,1610612764,67,60,2021-11-02T00:55:55Z,3540000,-218.0,121.0,1,right,MISS S. Dinwiddie 24' pullup 3PT,[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,
358,PT09M03.00S,2021-11-02T00:55:53.5Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,67,60,2021-11-02T00:55:55Z,3550000,,,0,,C. Capela REBOUND (Off:2 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,357.0,9.0,7.0,2.0,,,,,,,,,,,,,,
359,PT08M51.00S,2021-11-02T00:56:05.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,11.383048620236531,49.26470588235294,1610612737,69,60,2021-11-02T00:56:14Z,3560000,4.0,55.0,1,left,J. Collins turnaround Jump Shot (8 PTS) (T. Young 4 AST),"[1628381, 1629027]",1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,5.46,Made,,,,,8.0,T. Young,1629027.0,4.0,,,,,,,,,,
361,PT08M27.00S,2021-11-02T00:56:29.5Z,3,REGULAR,turnover,bad pass,[],1628398,,,1610612764,69,60,2021-11-02T00:56:34Z,3580000,,,0,,K. Kuzma bad pass TURNOVER (1 TO),"[1628398, 1629631]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,1.0,Hunter,1629631.0
362,PT08M27.00S,2021-11-02T00:56:29.5Z,3,REGULAR,steal,,[],1629631,,,1610612737,69,60,2021-11-02T00:56:32Z,3590000,,,0,,D. Hunter STEAL (2 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
363,PT08M13.00S,2021-11-02T00:56:42.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,38.97831800262812,48.03921568627451,1610612737,72,60,2021-11-02T00:56:47Z,3600000,10.0,314.0,1,left,T. Young 31' 3PT  (17 PTS) (B. Bogdanovic 5 AST),"[1629027, 203992]",1610612737.0,ATL,,,,Young,T. Young,,,,,31.41,Made,,,,,17.0,B. Bogdanovic,203992.0,5.0,,,,,,,,,,
365,PT07M47.00S,2021-11-02T00:57:09.9Z,3,REGULAR,3pt,Jump Shot,[],203078,97.05978975032852,95.58823529411765,1610612764,72,60,2021-11-02T00:57:14Z,3620000,228.0,-25.0,1,right,MISS B. Beal 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,
