actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
278,PT04M22.00S,2021-12-14T01:27:00.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629629,,,1610612737,59,41,2021-12-14T01:27:00Z,2770000,,,0,,C. Reddish Free Throw 1 of 2 (11 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
279,PT04M22.00S,2021-12-14T01:27:13.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629629,,,1610612737,60,41,2021-12-14T01:27:13Z,2780000,,,0,,C. Reddish Free Throw 2 of 2 (12 PTS),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
280,PT04M05.00S,2021-12-14T01:27:31.3Z,2,REGULAR,3pt,Jump Shot,[],201569,26.757555847568987,83.33333333333334,1610612745,60,44,2021-12-14T01:27:36Z,2790000,-167.0,199.0,1,left,E. Gordon 25' 3PT pullup (14 PTS),[201569],1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,25.96,Made,,,,,,,14.0,,,,,,,,,,,,
281,PT03M51.00S,2021-12-14T01:27:45.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,92.9862023653088,50.49019607843137,1610612737,62,44,2021-12-14T01:27:53Z,2800000,2.0,13.0,1,right,C. Capela alley-oop DUNK (6 PTS) (T. Young 3 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,1.36,Made,,,,,,,6.0,,,,T. Young,1629027.0,3.0,,,,,,
283,PT03M49.00S,2021-12-14T01:28:04.1Z,2,REGULAR,stoppage,other,[],0,,,1610612745,62,44,2021-12-14T01:28:04Z,2820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M40.00S,2021-12-14T01:28:21.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628381,,,1610612745,62,44,2021-12-14T01:28:45Z,2830000,,,0,,J. Collins personal FOUL (3 PF) (Wood 2 FT),"[1628381, 1626174]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,1628172.0,3.0,0.0,Wood,1626174.0,,,,,,,,,,,,,
286,PT03M40.00S,2021-12-14T01:28:52.5Z,2,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,62,45,2021-12-14T01:28:52Z,2850000,,,0,,C. Wood Free Throw 1 of 2 (5 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
287,PT03M40.00S,2021-12-14T01:28:54.0Z,2,REGULAR,substitution,out,[],1628381,,,1610612745,62,45,2021-12-14T01:29:18Z,2860000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M40.00S,2021-12-14T01:28:54.0Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,62,45,2021-12-14T01:29:18Z,2870000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M40.00S,2021-12-14T01:28:54.0Z,2,REGULAR,substitution,in,[],1627789,,,1610612745,62,45,2021-12-14T01:29:18Z,2880000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M40.00S,2021-12-14T01:28:54.0Z,2,REGULAR,substitution,in,[],1630528,,,1610612745,62,45,2021-12-14T01:29:18Z,2890000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M40.00S,2021-12-14T01:29:20.7Z,2,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,62,46,2021-12-14T01:29:20Z,2900000,,,0,,C. Wood Free Throw 2 of 2 (6 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
292,PT03M30.00S,2021-12-14T01:29:31.9Z,2,REGULAR,3pt,Jump Shot,[],1629027,66.96780551905388,37.00980392156863,1610612737,62,46,2021-12-14T01:29:36Z,2910000,-65.0,258.0,1,right,MISS T. Young 26' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,,
293,PT03M25.00S,2021-12-14T01:29:36.9Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,62,46,2021-12-14T01:29:36Z,2920000,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,292.0,,,,,,,,,,,,,2.0,2.0,0.0,,,
294,PT03M22.00S,2021-12-14T01:29:42.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629726,6.521024967148489,51.470588235294116,1610612745,62,48,2021-12-14T01:30:19Z,2930000,-7.0,9.0,1,left,G. Mathews running Layup (2 PTS),[1629726],1610612745.0,HOU,running,,,Mathews,G. Mathews,,,,,1.15,Made,,,,,,,2.0,,,,,,,,,,,,
295,PT03M22.00S,2021-12-14T01:29:48.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629027,,,1610612745,62,48,2021-12-14T01:30:04Z,2940000,,,0,,T. Young shooting personal FOUL (1 PF) (Mathews 1 FT),"[1629027, 1629726]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,,,,2002.0,1.0,0.0,Mathews,1629726.0,,,,,,,,,,,,,
297,PT03M22.00S,2021-12-14T01:30:05.6Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629726,,,1610612745,62,49,2021-12-14T01:30:05Z,2960000,,,0,,G. Mathews Free Throw 1 of 1 (3 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
298,PT03M11.00S,2021-12-14T01:30:19.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612737,62,49,2021-12-14T01:30:46Z,2970000,,,0,,C. Wood personal FOUL (3 PF) (Young 2 FT),"[1626174, 1629027]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,2002.0,3.0,0.0,Young,1629027.0,,,,,,,,,,,,,
300,PT03M11.00S,2021-12-14T01:30:47.4Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,62,49,2021-12-14T01:30:47Z,2990000,,,0,,MISS T. Young Free Throw 1 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Missed,,,,,,,,,,,,,,,,,,,
301,PT03M11.00S,2021-12-14T01:30:47.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,62,49,2021-12-14T01:30:47Z,3000000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,
302,PT03M11.00S,2021-12-14T01:30:49.3Z,2,REGULAR,substitution,out,[],1629629,,,1610612737,62,49,2021-12-14T01:30:59Z,3010000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M11.00S,2021-12-14T01:30:49.3Z,2,REGULAR,substitution,in,[],201568,,,1610612737,62,49,2021-12-14T01:30:59Z,3020000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M11.00S,2021-12-14T01:31:10.0Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,63,49,2021-12-14T01:31:10Z,3030000,,,0,,T. Young Free Throw 2 of 2 (19 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,,,19.0,,,,,,,,,,,,
305,PT03M01.00S,2021-12-14T01:31:23.6Z,2,REGULAR,turnover,out-of-bounds,[],201569,,,1610612745,63,49,2021-12-14T01:31:29Z,3040000,,,0,,E. Gordon bad pass out-of-bounds TURNOVER (2 TO),[201569],1610612745.0,HOU,bad pass,,,Gordon,E. Gordon,,,,,,,,2002.0,,,,,,2.0,,,,,,,,,,,
306,PT02M52.00S,2021-12-14T01:31:36.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628989,82.86793692509855,12.009803921568627,1610612737,65,49,2021-12-14T01:31:41Z,3050000,-190.0,109.0,1,right,K. Huerter 21' Jump Shot (2 PTS) (T. Young 4 AST),"[1628989, 1629027]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,21.88,Made,,,,,,,2.0,,,,T. Young,1629027.0,4.0,,,,,,
308,PT02M44.00S,2021-12-14T01:31:47.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203991,,,1610612745,65,49,2021-12-14T01:32:02Z,3070000,,,0,,C. Capela personal FOUL (2 PF) (Wood 2 FT),"[203991, 1626174]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,1179.0,2.0,0.0,Wood,1626174.0,,,,,,,,,,,,,
310,PT02M44.00S,2021-12-14T01:32:00.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,65,49,2021-12-14T01:32:00Z,3090000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M44.00S,2021-12-14T01:34:54.9Z,2,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,65,50,2021-12-14T01:34:54Z,3100000,,,0,,C. Wood Free Throw 1 of 2 (7 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
312,PT02M44.00S,2021-12-14T01:35:13.3Z,2,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,65,51,2021-12-14T01:35:13Z,3110000,,,0,,C. Wood Free Throw 2 of 2 (8 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
313,PT02M33.00S,2021-12-14T01:35:26.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627789,93.24901445466492,50.0,1610612737,67,51,2021-12-14T01:45:11Z,3120000,0.0,11.0,1,right,T. Luwawu-Cabarrot alley-oop DUNK (5 PTS) (K. Huerter 2 AST),"[1627789, 1628989]",1610612737.0,ATL,alley-oop,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,1.1,Made,,,,,,,5.0,,,,K. Huerter,1628989.0,2.0,,,,,,
315,PT02M10.00S,2021-12-14T01:35:49.2Z,2,REGULAR,3pt,Jump Shot,[],1630256,7.703679369250986,4.166666666666666,1610612745,67,54,2021-12-14T01:35:53Z,3140000,229.0,20.0,1,left,J. Tate 3PT  (10 PTS) (C. Wood 1 AST),"[1630256, 1626174]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,23.01,Made,,,,,,,10.0,,,,C. Wood,1626174.0,1.0,,,,,,
317,PT01M56.00S,2021-12-14T01:36:04.1Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,67,54,2021-12-14T01:36:08Z,3160000,,,0,,T. Young bad pass TURNOVER (4 TO),"[1629027, 1630256]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,4.0,Tate,1630256.0,,,,,,,,,
318,PT01M56.00S,2021-12-14T01:36:04.1Z,2,REGULAR,steal,,[],1630256,,,1610612745,67,54,2021-12-14T01:36:06Z,3170000,,,0,,J. Tate STEAL (2 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M52.00S,2021-12-14T01:36:08.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630528,5.863994743758213,48.529411764705884,1610612745,67,56,2021-12-14T01:36:12Z,3180000,7.0,3.0,1,left,J. Christopher running DUNK (4 PTS) (C. Wood 2 AST),"[1630528, 1626174]",1610612745.0,HOU,running,,,Christopher,J. Christopher,,,,,0.78,Made,,,,,,,4.0,,,,C. Wood,1626174.0,2.0,,,,,,
321,PT01M29.00S,2021-12-14T01:36:30.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201568,80.6340341655716,64.95098039215686,1610612737,67,56,2021-12-14T01:36:37Z,3200000,75.0,130.0,1,right,MISS D. Gallinari 14' turnaround fadeaway Shot,[201568],1610612737.0,ATL,turnaround fadeaway,,,Gallinari,D. Gallinari,,,,,14.96,Missed,,,,,,,,,,,,,,,,,,,
322,PT01M25.00S,2021-12-14T01:36:34.4Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,67,56,2021-12-14T01:36:37Z,3210000,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,321.0,,,,,,,,,,,,,1.0,1.0,0.0,,,
323,PT01M22.00S,2021-12-14T01:36:37.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630528,21.76412614980289,12.009803921568627,1610612745,67,56,2021-12-14T01:36:43Z,3220000,190.0,152.0,1,left,MISS J. Christopher 24' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,24.34,Missed,,,,,,,,,,,,,,,,,,,
324,PT01M19.00S,2021-12-14T01:36:40.3Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,67,56,2021-12-14T01:36:43Z,3230000,,,0,,C. Capela REBOUND (Off:2 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,323.0,,,,,,,,,,,,,8.0,6.0,2.0,,,
325,PT01M16.00S,2021-12-14T01:36:44.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,70.38436268068331,74.26470588235294,1610612737,67,56,2021-12-14T01:36:50Z,3240000,121.0,226.0,1,right,MISS T. Young 25' running 3PT,[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,,
326,PT01M12.00S,2021-12-14T01:36:48.0Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612745,67,56,2021-12-14T01:36:50Z,3250000,,,0,,G. Mathews REBOUND (Off:0 Def:5),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,325.0,,,,,,,,,,,,,5.0,5.0,0.0,,,
328,PT01M07.00S,2021-12-14T01:36:52.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,5.863994743758213,50.245098039215684,1610612745,67,56,2021-12-14T01:36:59Z,3270000,-1.0,3.0,1,left,MISS C. Wood driving Layup,[1626174],1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,0.29,Missed,,,,,,,,,,,,,,,,,,,
329,PT01M03.00S,2021-12-14T01:36:56.8Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,67,56,2021-12-14T01:36:59Z,3280000,,,0,,D. Gallinari REBOUND (Off:0 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,328.0,,,,,,,,,,,,,2.0,2.0,0.0,,,
330,PT00M57.20S,2021-12-14T01:37:03.4Z,2,REGULAR,turnover,lost ball,[],1629027,,,1610612737,67,56,2021-12-14T01:37:07Z,3290000,,,0,,T. Young lost ball TURNOVER (5 TO),"[1629027, 1626174]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,5.0,Wood,1626174.0,,,,,,,,,
331,PT00M57.20S,2021-12-14T01:37:03.4Z,2,REGULAR,steal,,[],1626174,,,1610612745,67,56,2021-12-14T01:37:05Z,3300000,,,0,,C. Wood STEAL (1 STL),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M42.40S,2021-12-14T01:37:18.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,15.456636005256241,95.58823529411765,1610612745,67,56,2021-12-14T01:37:24Z,3310000,-228.0,93.0,1,left,MISS C. Wood 24' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,24.61,Missed,,,,,,,,,,,,,,,,,,,
333,PT00M40.60S,2021-12-14T01:37:20.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,67,56,2021-12-14T01:37:24Z,3320000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,332.0,,,,,,,,,,,,,,,,,,
334,PT00M40.60S,2021-12-14T01:37:24.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,67,56,2021-12-14T01:37:24Z,3330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M32.60S,2021-12-14T01:37:47.3Z,2,REGULAR,3pt,Jump Shot,[],1628989,67.09921156373193,51.225490196078425,1610612737,67,56,2021-12-14T01:37:51Z,3340000,6.0,257.0,1,right,MISS K. Huerter 25' pullup 3PT,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,,
336,PT00M29.60S,2021-12-14T01:37:50.3Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612745,67,56,2021-12-14T01:37:51Z,3350000,,,0,,G. Mathews REBOUND (Off:0 Def:6),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,335.0,,,,,,,,,,,,,6.0,6.0,0.0,,,
337,PT00M09.40S,2021-12-14T01:38:10.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,5.469776609724048,50.49019607843137,1610612745,67,58,2021-12-14T01:38:15Z,3360000,-2.0,-1.0,1,left,E. Gordon driving Layup (16 PTS),[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,0.27,Made,,,,,,,16.0,,,,,,,,,,,,
338,PT00M03.80S,2021-12-14T01:38:22.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612737,67,58,2021-12-14T01:38:56Z,3370000,,,0,,G. Mathews personal FOUL (2 PF) (Young 2 FT),"[1629726, 1629027]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,1628172.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,,,
340,PT00M03.80S,2021-12-14T01:38:58.3Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,68,58,2021-12-14T01:38:58Z,3390000,,,0,,T. Young Free Throw 1 of 2 (20 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,,,20.0,,,,,,,,,,,,
341,PT00M03.80S,2021-12-14T01:38:59.3Z,2,REGULAR,substitution,out,[],203991,,,1610612737,68,58,2021-12-14T01:39:04Z,3400000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M03.80S,2021-12-14T01:38:59.3Z,2,REGULAR,substitution,in,[],203476,,,1610612737,68,58,2021-12-14T01:39:04Z,3410000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M03.80S,2021-12-14T01:39:17.1Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,69,58,2021-12-14T01:39:17Z,3420000,,,0,,T. Young Free Throw 2 of 2 (21 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,,,21.0,,,,,,,,,,,,
344,PT00M00.00S,2021-12-14T01:39:23.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,12.302890932982917,59.80392156862745,1610612745,69,58,2021-12-14T01:39:32Z,3430000,-49.0,63.0,1,left,MISS E. Gordon 7' driving Layup,[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,7.99,Missed,,,,,,,,,,,,,,,,,,,
345,PT00M00.00S,2021-12-14T01:39:23.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,69,58,2021-12-14T01:39:32Z,3440000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,344.0,,,,,,,,,,,,,,,,,,
346,PT00M00.00S,2021-12-14T01:39:30.3Z,2,REGULAR,period,end,[],0,,,1610612745,69,58,2021-12-14T01:39:30Z,3450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2021-12-14T01:53:41.8Z,3,REGULAR,substitution,out,['startperiod'],201568,,,1610612745,69,58,2021-12-14T01:54:31Z,3460000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2021-12-14T01:53:41.8Z,3,REGULAR,substitution,out,['startperiod'],203476,,,1610612745,69,58,2021-12-14T01:54:31Z,3470000,,,0,,SUB out: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2021-12-14T01:53:41.8Z,3,REGULAR,substitution,out,['startperiod'],1630528,,,1610612745,69,58,2021-12-14T01:54:31Z,3480000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2021-12-14T01:53:41.8Z,3,REGULAR,substitution,in,['startperiod'],203991,,,1610612745,69,58,2021-12-14T01:54:31Z,3490000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2021-12-14T01:53:41.8Z,3,REGULAR,substitution,in,['startperiod'],1628381,,,1610612745,69,58,2021-12-14T01:54:31Z,3500000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2021-12-14T01:53:41.8Z,3,REGULAR,substitution,in,['startperiod'],1629717,,,1610612745,69,58,2021-12-14T01:54:31Z,3510000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2021-12-14T01:54:45.5Z,3,REGULAR,period,start,[],0,,,1610612745,69,58,2021-12-14T01:54:45Z,3520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M38.00S,2021-12-14T01:55:07.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,93.77463863337714,50.245098039215684,1610612745,69,60,2021-12-14T01:55:13Z,3530000,1.0,6.0,1,right,C. Wood Layup (10 PTS) (G. Mathews 1 AST),"[1626174, 1629726]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,0.61,Made,,,,,,,10.0,,,,G. Mathews,1629726.0,1.0,,,,,,
356,PT11M27.00S,2021-12-14T01:55:21.3Z,3,REGULAR,foul,personal,[],1630256,,,1610612737,69,60,2021-12-14T01:55:27Z,3550000,,,0,,J. Tate personal FOUL (2 PF),"[1630256, 1629027]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,2002.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,,,
358,PT11M12.00S,2021-12-14T01:55:49.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627789,5.338370565045992,52.20588235294118,1610612737,69,60,2021-12-14T01:55:55Z,3570000,-11.0,-2.0,1,left,MISS T. Luwawu-Cabarrot driving Layup,[1627789],1610612737.0,ATL,driving,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,1.12,Missed,,,,,,,,,,,,,,,,,,,
359,PT11M08.00S,2021-12-14T01:55:53.8Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612737,69,60,2021-12-14T01:55:53Z,3580000,,,0,,J. Collins REBOUND (Off:2 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,358.0,,,,,,,,,,,,,4.0,2.0,2.0,,,
360,PT11M08.00S,2021-12-14T01:55:53.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,5.590000152587891,50.0,1610612737,71,60,2021-12-14T01:55:53Z,3590000,0.0,0.0,1,left,J. Collins tip Layup (9 PTS),[1628381],1610612737.0,ATL,tip,,,Collins,J. Collins,,,,,0.0,Made,,,,,,,9.0,,,,,,,,,,,,
361,PT10M59.00S,2021-12-14T01:56:04.9Z,3,REGULAR,foul,personal,[],1627789,,,1610612745,71,60,2021-12-14T01:56:12Z,3600000,,,0,,T. Luwawu-Cabarrot personal FOUL (1 PF),"[1627789, 1626174]",1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,2002.0,1.0,0.0,Wood,1626174.0,,,,,,,,,,,,,
363,PT10M46.00S,2021-12-14T01:56:30.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,92.46057818659659,51.71568627450981,1610612745,71,60,2021-12-14T01:56:36Z,3620000,9.0,18.0,1,right,MISS C. Wood driving Layup,[1626174],1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,2.03,Missed,,,,,,,,,,,,,,,,,,,
364,PT10M43.00S,2021-12-14T01:56:33.3Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,71,60,2021-12-14T01:56:36Z,3630000,,,0,,C. Capela REBOUND (Off:2 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,363.0,,,,,,,,,,,,,9.0,7.0,2.0,,,
365,PT10M37.00S,2021-12-14T01:56:40.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203991,14.536793692509855,48.77450980392157,1610612737,71,60,2021-12-14T01:56:44Z,3640000,6.0,84.0,1,left,MISS C. Capela 8' Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,8.43,Missed,,,,,,,,,,,,,,,,,,,
366,PT10M34.00S,2021-12-14T01:56:43.2Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,71,60,2021-12-14T01:56:44Z,3650000,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,365.0,,,,,,,,,,,,,3.0,3.0,0.0,,,
367,PT10M24.00S,2021-12-14T01:56:53.0Z,3,REGULAR,3pt,Jump Shot,[],1626174,69.72733245729303,70.58823529411765,1610612745,71,60,2021-12-14T01:56:58Z,3660000,103.0,232.0,1,right,MISS C. Wood 25' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
368,PT10M20.00S,2021-12-14T01:56:57.0Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,71,60,2021-12-14T01:56:58Z,3670000,,,0,,C. Capela REBOUND (Off:2 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,367.0,,,,,,,,,,,,,10.0,8.0,2.0,,,
