actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
271,PT02M36.00S,2022-01-27T01:26:25.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,56,50,2022-01-27T01:26:29Z,2710000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,270.0,,,,,,,,,
272,PT02M36.00S,2022-01-27T01:26:29.9Z,2,REGULAR,foul,personal,[],203991,,,1610612758,56,50,2022-01-27T01:28:08Z,2720000,,,0,,C. Capela loose ball personal FOUL (1 PF),"[203991, 203084]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,204059.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
274,PT02M29.00S,2022-01-27T01:26:53.8Z,2,REGULAR,turnover,lost ball,[],1630169,,,1610612758,56,50,2022-01-27T01:28:01Z,2740000,,,0,,T. Haliburton lost ball TURNOVER (3 TO),"[1630169, 1628381]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,3.0,,,,,,,,,,,,,Collins,1628381.0
275,PT02M29.00S,2022-01-27T01:26:53.8Z,2,REGULAR,steal,,[],1628381,,,1610612737,56,50,2022-01-27T01:26:56Z,2750000,,,0,,J. Collins STEAL (1 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M19.00S,2022-01-27T01:27:04.4Z,2,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,56,50,2022-01-27T01:27:12Z,2760000,,,0,,T. Young bad pass out-of-bounds TURNOVER (3 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,203177.0,,,,,3.0,,,,,,,,,,,,,,
277,PT01M56.00S,2022-01-27T01:27:30.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630558,19.398817345597898,27.450980392156865,1610612758,56,50,2022-01-27T01:27:35Z,2770000,113.0,130.0,1,left,MISS D. Mitchell 17' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,,,,,,,17.19,Missed,,,,,,,,,,,,
278,PT01M53.00S,2022-01-27T01:27:33.8Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,56,50,2022-01-27T01:27:35Z,2780000,,,0,,T. Young REBOUND (Off:1 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,277.0,3.0,2.0,1.0,,,,,,
279,PT01M50.00S,2022-01-27T01:27:38.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,92.19776609724047,45.34313725490196,1610612737,58,50,2022-01-27T01:27:44Z,2790000,-23.0,21.0,1,right,D. Hunter running Layup (5 PTS) (T. Young 6 AST),"[1629631, 1629027]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,,,,,,,3.12,Made,,,,,,,5.0,T. Young,1629027.0,6.0,,
281,PT01M50.00S,2022-01-27T01:27:47.8Z,2,REGULAR,foul,personal,['1freethrow'],1630558,,,1610612737,58,50,2022-01-27T01:28:11Z,2810000,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Hunter 1 FT),"[1630558, 1629631]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,1628172.0,1.0,0.0,Hunter,1629631.0,,,,,,,,,,,,,,,
283,PT01M50.00S,2022-01-27T01:27:55.5Z,2,REGULAR,substitution,out,[],203090,,,1610612737,58,50,2022-01-27T01:28:00Z,2830000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
284,PT01M50.00S,2022-01-27T01:27:55.5Z,2,REGULAR,substitution,in,[],1627741,,,1610612737,58,50,2022-01-27T01:28:00Z,2840000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
285,PT01M50.00S,2022-01-27T01:28:12.5Z,2,REGULAR,freethrow,1 of 1,[],1629631,,,1610612737,58,50,2022-01-27T01:28:24Z,2850000,,,0,,MISS D. Hunter Free Throw 1 of 1,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,Missed,,,,,,,,,,,,
286,PT01M48.00S,2022-01-27T01:28:14.5Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,58,50,2022-01-27T01:28:24Z,2860000,,,0,,H. Barnes REBOUND (Off:0 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,285.0,4.0,4.0,0.0,,,,,,
287,PT01M33.00S,2022-01-27T01:28:27.7Z,2,REGULAR,3pt,Jump Shot,[],203084,31.61957950065703,61.51960784313726,1610612758,58,50,2022-01-27T01:28:32Z,2870000,-58.0,245.0,1,left,MISS H. Barnes 25' pullup 3PT,[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,,,,,,,25.14,Missed,,,,,,,,,,,,
288,PT01M30.00S,2022-01-27T01:28:30.7Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,58,50,2022-01-27T01:28:32Z,2880000,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,287.0,3.0,3.0,0.0,,,,,,
289,PT01M17.00S,2022-01-27T01:28:43.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,91.40932982917214,45.34313725490196,1610612737,60,50,2022-01-27T01:28:48Z,2890000,-23.0,28.0,1,right,D. Hunter driving Layup (7 PTS),[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,,,,,,,3.67,Made,,,,,,,7.0,,,,,
290,PT01M02.00S,2022-01-27T01:28:59.1Z,2,REGULAR,turnover,bad pass,[],1626158,,,1610612758,60,50,2022-01-27T01:29:03Z,2900000,,,0,,R. Holmes bad pass TURNOVER (1 TO),"[1626158, 1629027]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,1.0,,,,,,,,,,,,,Young,1629027.0
291,PT01M02.00S,2022-01-27T01:28:59.1Z,2,REGULAR,steal,,[],1629027,,,1610612737,60,50,2022-01-27T01:29:01Z,2910000,,,0,,T. Young STEAL (2 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
293,PT00M59.10S,2022-01-27T01:29:03.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1628989,93.64323258869908,47.05882352941176,1610612737,62,50,2022-01-27T01:30:11Z,2930000,-15.0,7.0,1,right,K. Huerter running Layup (4 PTS) (T. Young 7 AST),"[1628989, 1629027]",1610612737.0,ATL,running,,,Huerter,K. Huerter,,,,,,,,,,,1.64,Made,,,,,,,4.0,T. Young,1629027.0,7.0,,
295,PT00M59.10S,2022-01-27T01:29:09.7Z,2,REGULAR,violation,defensive goaltending,[],1626158,,,1610612737,62,50,2022-01-27T01:29:19Z,2950000,,,0,,R. Holmes defensive goaltending VIOLATION,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,204059.0,,,,,,,,,,,,,,,,,,,
296,PT00M37.90S,2022-01-27T01:29:40.7Z,2,REGULAR,foul,offensive,[],1630558,,,1610612758,62,50,2022-01-27T01:29:51Z,2960000,,,0,,D. Mitchell offensive FOUL (2 PF),"[1630558, 1629027]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,1628172.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
298,PT00M37.90S,2022-01-27T01:29:40.7Z,2,REGULAR,turnover,offensive foul,[],1630558,,,1610612758,62,50,2022-01-27T01:29:40Z,2980000,,,0,,D. Mitchell offensive foul TURNOVER (1 TO),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,1628172.0,,,,,1.0,,,,,,,,,,,,,,
299,PT00M37.90S,2022-01-27T01:29:58.3Z,2,REGULAR,substitution,out,[],1626158,,,1610612737,62,50,2022-01-27T01:30:02Z,2990000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M37.90S,2022-01-27T01:29:58.3Z,2,REGULAR,substitution,in,[],1627745,,,1610612737,62,50,2022-01-27T01:30:02Z,3000000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
301,PT00M37.90S,2022-01-27T01:29:58.3Z,2,REGULAR,substitution,out,[],1630558,,,1610612737,62,50,2022-01-27T01:30:19Z,3010000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M37.90S,2022-01-27T01:29:58.3Z,2,REGULAR,substitution,in,[],1630186,,,1610612737,62,50,2022-01-27T01:30:19Z,3020000,,,0,,SUB in: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M31.90S,2022-01-27T01:30:27.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,93.24901445466492,49.50980392156863,1610612737,64,50,2022-01-27T01:30:31Z,3030000,-2.0,11.0,1,right,T. Young driving Layup (4 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,,,,,,,1.13,Made,,,,,,,4.0,,,,,
304,PT00M14.20S,2022-01-27T01:30:48.3Z,2,REGULAR,3pt,Jump Shot,[],1630186,7.966491458607096,95.09803921568627,1610612758,64,50,2022-01-27T01:30:52Z,3040000,-225.0,22.0,1,left,MISS J. Ramsey 3PT,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,22.66,Missed,,,,,,,,,,,,
305,PT00M11.20S,2022-01-27T01:30:51.3Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,64,50,2022-01-27T01:30:51Z,3050000,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,304.0,1.0,1.0,0.0,,,,,,
306,PT00M02.60S,2022-01-27T01:30:59.9Z,2,REGULAR,3pt,Jump Shot,[],1629027,64.47109067017082,56.86274509803921,1610612737,67,50,2022-01-27T01:31:04Z,3060000,34.0,281.0,1,right,T. Young 28' 3PT step back (7 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,,,,28.36,Made,,,,,,,7.0,,,,,
309,PT00M00.00S,2022-01-27T01:31:12.6Z,2,REGULAR,period,end,[],0,,,1610612758,67,50,2022-01-27T01:31:12Z,3090000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2022-01-27T01:45:22.1Z,3,REGULAR,substitution,out,['startperiod'],1627741,,,1610612758,67,50,2022-01-27T01:46:30Z,3100000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2022-01-27T01:45:22.1Z,3,REGULAR,substitution,out,['startperiod'],1627745,,,1610612758,67,50,2022-01-27T01:46:30Z,3110000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2022-01-27T01:45:22.1Z,3,REGULAR,substitution,out,['startperiod'],1630186,,,1610612758,67,50,2022-01-27T01:46:30Z,3120000,,,0,,SUB out: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-01-27T01:45:22.1Z,3,REGULAR,substitution,in,['startperiod'],1628963,,,1610612758,67,50,2022-01-27T01:46:30Z,3130000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-01-27T01:45:22.1Z,3,REGULAR,substitution,in,['startperiod'],1626158,,,1610612758,67,50,2022-01-27T01:46:30Z,3140000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-01-27T01:45:22.1Z,3,REGULAR,substitution,in,['startperiod'],1630558,,,1610612758,67,50,2022-01-27T01:46:30Z,3150000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-01-27T01:46:36.3Z,3,REGULAR,period,start,[],0,,,1610612737,67,50,2022-01-27T01:46:36Z,3160000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M45.00S,2022-01-27T01:46:50.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,14.931011826544022,43.38235294117647,1610612737,69,50,2022-01-27T01:46:56Z,3170000,33.0,88.0,1,left,T. Young 9' driving floating Jump Shot (9 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,,,,,9.39,Made,,,,,,,9.0,,,,,
318,PT11M24.00S,2022-01-27T01:47:11.1Z,3,REGULAR,turnover,bad pass,[],203084,,,1610612758,69,50,2022-01-27T01:47:15Z,3180000,,,0,,H. Barnes bad pass TURNOVER (1 TO),"[203084, 1628381]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,1.0,,,,,,,,,,,,,Collins,1628381.0
319,PT11M24.00S,2022-01-27T01:47:11.1Z,3,REGULAR,steal,,[],1628381,,,1610612737,69,50,2022-01-27T02:11:41Z,3190000,,,0,,J. Collins STEAL (2 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
320,PT11M20.00S,2022-01-27T01:47:15.5Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629631,8.623521681997373,46.07843137254902,1610612737,71,50,2022-01-27T01:49:23Z,3200000,20.0,29.0,1,left,D. Hunter running Jump Shot (9 PTS),[1629631],1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,,,,,,,3.47,Made,,,,,,,9.0,,,,,
321,PT11M06.00S,2022-01-27T01:47:31.8Z,3,REGULAR,foul,personal,[],1629631,,,1610612758,71,50,2022-01-27T01:47:39Z,3210000,,,0,,D. Hunter personal FOUL (2 PF),"[1629631, 203084]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,204059.0,2.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
323,PT10M59.00S,2022-01-27T01:47:53.5Z,3,REGULAR,3pt,Jump Shot,[],1628963,93.9060446780552,95.83333333333334,1610612758,71,53,2022-01-27T01:47:58Z,3230000,229.0,5.0,1,right,M. Bagley III 3PT  (9 PTS) (T. Haliburton 5 AST),"[1628963, 1630169]",1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,22.93,Made,,,,,,,9.0,T. Haliburton,1630169.0,5.0,,
325,PT10M45.00S,2022-01-27T01:48:07.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,6.783837056504599,49.50980392156863,1610612737,71,53,2022-01-27T01:48:14Z,3250000,2.0,11.0,1,left,MISS K. Huerter Layup,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,1.16,Missed,,,,,,,,,,,,
326,PT10M43.00S,2022-01-27T01:48:09.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,71,53,2022-01-27T02:10:53Z,3260000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,325.0,,,,,,,,,
329,PT10M43.00S,2022-01-27T01:48:17.5Z,3,REGULAR,foul,personal,[],1628989,,,1610612758,71,53,2022-01-27T02:10:53Z,3290000,,,0,,K. Huerter loose ball personal FOUL (3 PF),"[1628989, 1626158]",1610612737.0,ATL,loose ball,,,Huerter,K. Huerter,,,,,203177.0,3.0,0.0,Holmes,1626158.0,,,,,,,,,,,,,,,
481,PT10M30.00S,2022-01-27T01:48:27.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,89.30683311432325,55.63725490196079,1610612758,71,53,2022-01-27T02:16:10Z,3305000,28.0,48.0,1,right,MISS H. Barnes driving Layup - blocked,"[203084, 203991]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,,,,,,,5.57,Missed,Capela,203991.0,,,,,,,,,,
482,PT10M30.00S,2022-01-27T01:48:27.3Z,3,REGULAR,block,,[],203991,,,1610612758,71,53,2022-01-27T02:16:10Z,3307500,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
483,PT10M30.00S,2022-01-27T01:48:27.3Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,71,53,2022-01-27T02:16:10Z,3308750,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,481.0,2.0,2.0,0.0,,,,,,
333,PT10M17.00S,2022-01-27T01:48:50.7Z,3,REGULAR,3pt,Jump Shot,[],1629027,23.99802890932983,11.519607843137255,1610612737,71,53,2022-01-27T02:16:17Z,3330000,192.0,173.0,1,left,MISS T. Young 25' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,,,,,,25.88,Missed,,,,,,,,,,,,
334,PT10M13.00S,2022-01-27T01:48:54.7Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,71,53,2022-01-27T01:48:55Z,3340000,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,333.0,4.0,2.0,2.0,,,,,,
335,PT10M11.00S,2022-01-27T01:48:56.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,16.376478318002626,4.901960784313726,1610612737,74,53,2022-01-27T02:16:17Z,3350000,225.0,101.0,1,left,T. Young 24' 3PT  (12 PTS) (C. Capela 1 AST),"[1629027, 203991]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,24.72,Made,,,,,,,12.0,C. Capela,203991.0,1.0,,
337,PT09M59.00S,2022-01-27T01:49:07.8Z,3,REGULAR,3pt,Jump Shot,[],1628963,69.85873850197109,30.14705882352941,1610612758,74,53,2022-01-27T01:49:12Z,3370000,-99.0,231.0,1,right,MISS M. Bagley III 25' 3PT,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,25.13,Missed,,,,,,,,,,,,
338,PT09M56.00S,2022-01-27T01:49:10.8Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,74,53,2022-01-27T01:49:12Z,3380000,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,337.0,5.0,3.0,2.0,,,,,,
339,PT09M49.00S,2022-01-27T01:49:19.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,7.30946123521682,45.83333333333333,1610612737,76,53,2022-01-27T01:49:25Z,3390000,21.0,16.0,1,left,J. Collins driving Layup (4 PTS) (T. Young 8 AST),"[1628381, 1629027]",1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,,,,,,,2.64,Made,,,,,,,4.0,T. Young,1629027.0,8.0,,
341,PT09M49.00S,2022-01-27T01:49:27.4Z,3,REGULAR,foul,personal,['1freethrow'],1628963,,,1610612737,76,53,2022-01-27T01:52:26Z,3410000,,,0,,M. Bagley III shooting personal FOUL (2 PF) (Collins 1 FT),"[1628963, 1628381]",1610612758.0,SAC,shooting,,,Bagley III,M. Bagley III,,,,,204059.0,2.0,0.0,Collins,1628381.0,,,,,,,,,,,,,,,
343,PT09M49.00S,2022-01-27T01:49:36.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,76,53,2022-01-27T01:49:36Z,3430000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT09M49.00S,2022-01-27T01:52:32.8Z,3,REGULAR,freethrow,1 of 1,[],1628381,,,1610612737,77,53,2022-01-27T01:52:32Z,3440000,,,0,,J. Collins Free Throw 1 of 1 (5 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,Made,,,,,,,5.0,,,,,
345,PT09M32.00S,2022-01-27T01:52:50.1Z,3,REGULAR,3pt,Jump Shot,[],1630558,73.80091984231275,17.892156862745097,1610612758,77,53,2022-01-27T01:52:54Z,3450000,-161.0,194.0,1,right,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,25.16,Missed,,,,,,,,,,,,
346,PT09M29.00S,2022-01-27T01:52:53.1Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,77,53,2022-01-27T01:52:54Z,3460000,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,345.0,4.0,4.0,0.0,,,,,,
347,PT09M23.00S,2022-01-27T01:52:58.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.258212877792378,49.26470588235294,1610612737,79,53,2022-01-27T01:53:03Z,3470000,4.0,6.0,1,left,T. Young driving Layup (14 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,,,,,,,0.73,Made,,,,,,,14.0,,,,,
348,PT09M06.00S,2022-01-27T01:53:16.0Z,3,REGULAR,turnover,lost ball,[],1630558,,,1610612758,79,53,2022-01-27T01:53:20Z,3480000,,,0,,D. Mitchell lost ball TURNOVER (2 TO),"[1630558, 1629027]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,2.0,,,,,,,,,,,,,Young,1629027.0
349,PT09M06.00S,2022-01-27T01:53:16.0Z,3,REGULAR,steal,,[],1629027,,,1610612737,79,53,2022-01-27T01:53:18Z,3490000,,,0,,T. Young STEAL (3 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
350,PT09M00.00S,2022-01-27T01:53:24.5Z,3,REGULAR,foul,personal,[],1630558,,,1610612737,79,53,2022-01-27T01:53:30Z,3500000,,,0,,D. Mitchell personal FOUL (3 PF),"[1630558, 1629027]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,203177.0,3.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
352,PT08M49.00S,2022-01-27T01:53:50.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628989,23.73521681997372,26.225490196078432,1610612737,81,53,2022-01-27T01:53:54Z,3520000,119.0,171.0,1,left,K. Huerter 20' pullup Jump Shot (6 PTS),[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,,,,,,,20.79,Made,,,,,,,6.0,,,,,
353,PT08M33.00S,2022-01-27T01:54:08.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,94.03745072273325,51.225490196078425,1610612758,81,53,2022-01-27T01:55:02Z,3530000,6.0,4.0,1,right,MISS R. Holmes driving Layup - blocked,"[1626158, 1628381]",1610612758.0,SAC,driving,,,Holmes,R. Holmes,,,,,,,,,,,0.7,Missed,Collins,1628381.0,,,,,,,,,,
354,PT08M33.00S,2022-01-27T01:54:08.8Z,3,REGULAR,block,,[],1628381,,,1610612758,81,53,2022-01-27T01:54:13Z,3540000,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
360,PT08M32.00S,2022-01-27T01:54:09.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,81,53,2022-01-27T01:55:02Z,3545000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,353.0,,,,,,,,,
355,PT08M32.00S,2022-01-27T01:54:25.2Z,3,REGULAR,substitution,out,[],1630558,,,1610612758,81,53,2022-01-27T01:54:36Z,3550000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
356,PT08M32.00S,2022-01-27T01:54:25.2Z,3,REGULAR,substitution,in,[],1627741,,,1610612758,81,53,2022-01-27T01:54:36Z,3560000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
357,PT08M29.00S,2022-01-27T01:54:41.6Z,3,REGULAR,jumpball,recovered,[],1627741,,,1610612758,81,53,2022-01-27T01:54:41Z,3570000,,,0,,Jump Ball R. Holmes vs. J. Collins: Tip to B. Hield,"[1627741, 1626158, 1628381]",1610612758.0,SAC,heldball,B. Hield,1627741.0,Hield,B. Hield,Holmes,1626158.0,Collins,1628381.0,,,,,,,,,,,,,,,,,,,,
361,PT08M24.00S,2022-01-27T01:54:47.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203084,96.66557161629436,95.09803921568627,1610612758,81,56,2022-01-27T01:54:52Z,3600000,225.0,-21.0,1,right,H. Barnes 3PT  (13 PTS) (T. Haliburton 6 AST),"[203084, 1630169]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,22.65,Made,,,,,,,13.0,T. Haliburton,1630169.0,6.0,,
363,PT08M02.00S,2022-01-27T01:55:09.4Z,3,REGULAR,2pt,Jump Shot,[],1629027,28.33442838370565,38.970588235294116,1610612737,81,56,2022-01-27T01:55:13Z,3620000,55.0,214.0,1,left,MISS T. Young 22' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,,,,,,22.08,Missed,,,,,,,,,,,,
364,PT07M59.00S,2022-01-27T01:55:12.4Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612758,81,56,2022-01-27T01:55:13Z,3630000,,,0,,M. Bagley III REBOUND (Off:1 Def:3),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,363.0,4.0,3.0,1.0,,,,,,
365,PT07M46.00S,2022-01-27T01:55:24.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,92.85479632063075,52.69607843137255,1610612758,81,56,2022-01-27T01:55:30Z,3640000,13.0,15.0,1,right,MISS B. Hield driving Layup,[1627741],1610612758.0,SAC,driving,,,Hield,B. Hield,,,,,,,,,,,2.0,Missed,,,,,,,,,,,,
366,PT07M43.00S,2022-01-27T01:55:27.6Z,3,REGULAR,rebound,offensive,[],1626158,,,1610612758,81,56,2022-01-27T01:55:30Z,3650000,,,0,,R. Holmes REBOUND (Off:3 Def:2),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,365.0,5.0,2.0,3.0,,,,,,
