actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
266,PT04M12.00S,2021-11-05T00:23:56.7Z,2,REGULAR,substitution,in,[],204060,,,1610612762,30,28,2021-11-05T00:24:22Z,2630000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M00.00S,2021-11-05T00:24:37.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",204060,91.27792378449409,37.99019607843137,1610612762,30,30,2021-11-05T00:24:42Z,2640000,-60.0,29.0,1,right,J. Ingles 6' driving floating Jump Shot (13 PTS) (R. O'Neale 1 AST),"[204060, 1626220]",1610612762.0,UTA,driving floating,,,Ingles,J. Ingles,,,,,,6.69,Made,13.0,,,,,,R. O'Neale,1626220.0,1.0,,,,,,,,
269,PT03M49.00S,2021-11-05T00:24:48.1Z,2,REGULAR,2pt,Jump Shot,[],1629027,13.091327201051248,67.64705882352942,1610612737,32,30,2021-11-05T00:24:52Z,2660000,-88.0,71.0,1,left,T. Young 11' pullup Jump Shot (4 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,11.3,Made,4.0,,,,,,,,,,,,,,,,
270,PT03M25.00S,2021-11-05T00:25:11.7Z,2,REGULAR,3pt,Jump Shot,[],201144,73.27529566360053,83.33333333333334,1610612762,32,30,2021-11-05T00:25:17Z,2670000,167.0,199.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,,25.94,Missed,,,,,,,,,,,,,,,,,
271,PT03M23.00S,2021-11-05T00:25:13.7Z,2,REGULAR,rebound,offensive,[],202711,,,1610612762,32,30,2021-11-05T00:25:17Z,2680000,,,0,,B. Bogdanovic REBOUND (Off:2 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,270.0,3.0,1.0,2.0,,,,,,,,,,,,
272,PT03M22.00S,2021-11-05T00:25:15.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,69.59592641261499,26.225490196078432,1610612762,32,33,2021-11-05T00:25:20Z,2690000,-119.0,233.0,1,right,R. O'Neale 26' 3PT  (3 PTS) (R. Gobert 2 AST),"[1626220, 203497]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,26.19,Made,3.0,,,,,,R. Gobert,203497.0,2.0,,,,,,,,
274,PT02M53.00S,2021-11-05T00:25:43.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,7.178055190538765,58.333333333333336,1610612737,32,33,2021-11-05T00:25:49Z,2710000,-42.0,15.0,1,left,MISS J. Collins driving floating bank Shot,[1628381],1610612737.0,ATL,driving floating bank,,,Collins,J. Collins,,,,,,4.43,Missed,,,,,,,,,,,,,,,,,
275,PT02M50.00S,2021-11-05T00:25:47.5Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,32,33,2021-11-05T00:25:47Z,2720000,,,0,,R. Gobert REBOUND (Off:0 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,274.0,9.0,9.0,0.0,,,,,,,,,,,,
276,PT02M43.00S,2021-11-05T00:25:54.7Z,2,REGULAR,3pt,Jump Shot,[],202711,67.09921156373193,54.41176470588235,1610612762,32,33,2021-11-05T00:25:59Z,2730000,22.0,257.0,1,right,MISS B. Bogdanovic 25' step back 3PT,[202711],1610612762.0,UTA,step back,,,Bogdanovic,B. Bogdanovic,,,,,,25.77,Missed,,,,,,,,,,,,,,,,,
277,PT02M40.00S,2021-11-05T00:25:57.7Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,32,33,2021-11-05T00:25:59Z,2740000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,276.0,2.0,2.0,0.0,,,,,,,,,,,,
278,PT02M35.00S,2021-11-05T00:26:02.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203992,8.492115637319317,53.67647058823529,1610612737,34,33,2021-11-05T00:26:15Z,2750000,-18.0,27.0,1,left,B. Bogdanovic running Layup (2 PTS),[203992],1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,,3.29,Made,2.0,,,,,,,,,,,,,,,,
279,PT02M11.00S,2021-11-05T00:26:25.5Z,2,REGULAR,3pt,Jump Shot,[],202711,83.919185282523,95.83333333333334,1610612762,34,33,2021-11-05T00:33:34Z,2760000,229.0,99.0,1,right,MISS B. Bogdanovic 24' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,24.95,Missed,,,,,,,,,,,,,,,,,
280,PT02M09.00S,2021-11-05T00:26:27.5Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,34,33,2021-11-05T00:26:30Z,2770000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,279.0,3.0,3.0,0.0,,,,,,,,,,,,
281,PT02M06.00S,2021-11-05T00:26:32.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629631,4.28712220762155,50.0,1610612737,36,33,2021-11-05T00:26:53Z,2780000,0.0,-12.0,1,left,D. Hunter running DUNK (12 PTS) (B. Bogdanovic 2 AST),"[1629631, 203992]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,,1.22,Made,12.0,,,,,,B. Bogdanovic,203992.0,2.0,,,,,,,,
283,PT02M05.00S,2021-11-05T00:26:39.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,36,33,2021-11-05T00:26:39Z,2800000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT01M50.00S,2021-11-05T00:29:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,90.48948751642575,50.98039215686274,1610612762,36,35,2021-11-05T00:29:50Z,2810000,5.0,37.0,1,right,R. Gobert Layup (7 PTS) (M. Conley 4 AST),"[203497, 201144]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,3.72,Made,7.0,,,,,,M. Conley,201144.0,4.0,,,,,,,,
286,PT01M25.00S,2021-11-05T00:30:09.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203991,8.360709592641262,47.05882352941176,1610612737,36,35,2021-11-05T00:30:13Z,2830000,15.0,26.0,1,left,MISS C. Capela Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,3.0,Missed,,,,,,,,,,,,,,,,,
287,PT01M23.00S,2021-11-05T00:30:11.3Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,36,35,2021-11-05T00:30:13Z,2840000,,,0,,R. O'Neale REBOUND (Off:0 Def:5),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,286.0,5.0,5.0,0.0,,,,,,,,,,,,
288,PT01M15.00S,2021-11-05T00:30:19.6Z,2,REGULAR,3pt,Jump Shot,[],1626220,67.49342969776609,59.068627450980394,1610612762,36,35,2021-11-05T00:30:25Z,2850000,45.0,253.0,1,right,MISS R. O'Neale 25' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,25.71,Missed,,,,,,,,,,,,,,,,,
289,PT01M11.00S,2021-11-05T00:30:23.6Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,36,35,2021-11-05T00:30:25Z,2860000,,,0,,C. Capela REBOUND (Off:1 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,288.0,6.0,5.0,1.0,,,,,,,,,,,,
290,PT01M06.00S,2021-11-05T00:30:28.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628381,4.681340341655716,50.98039215686274,1610612737,38,35,2021-11-05T00:30:33Z,2870000,-5.0,-8.0,1,left,J. Collins alley-oop DUNK (8 PTS) (D. Hunter 1 AST),"[1628381, 1629631]",1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,,0.98,Made,8.0,,,,,,D. Hunter,1629631.0,1.0,,,,,,,,
292,PT00M42.10S,2021-11-05T00:30:53.7Z,2,REGULAR,2pt,Jump Shot,[],202711,82.21090670170827,22.30392156862745,1610612762,38,37,2021-11-05T00:30:58Z,2890000,-138.0,115.0,1,right,B. Bogdanovic 17' step back Jump Shot (6 PTS),[202711],1610612762.0,UTA,step back,,,Bogdanovic,B. Bogdanovic,,,,,,17.98,Made,6.0,,,,,,,,,,,,,,,,
294,PT00M30.90S,2021-11-05T00:31:08.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,12.434296977660972,41.66666666666667,1610612737,40,37,2021-11-05T00:31:12Z,2910000,42.0,64.0,1,left,T. Young 7' driving floating Jump Shot (6 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,7.67,Made,6.0,,,,,,,,,,,,,,,,
295,PT00M10.70S,2021-11-05T00:31:32.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,83.52496714848883,48.03921568627451,1610612762,40,39,2021-11-05T00:31:36Z,2920000,-10.0,102.0,1,right,M. Conley 10' driving floating Jump Shot (5 PTS),[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,,10.29,Made,5.0,,,,,,,,,,,,,,,,
296,PT00M00.80S,2021-11-05T00:31:48.7Z,2,REGULAR,2pt,Jump Shot,[],203992,24.52365308804205,65.19607843137256,1610612737,40,39,2021-11-05T00:32:07Z,2930000,-76.0,178.0,1,left,MISS B. Bogdanovic 19' step back Shot,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,,19.35,Missed,,,,,,,,,,,,,,,,,
297,PT00M00.10S,2021-11-05T00:31:49.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,40,39,2021-11-05T00:32:07Z,2940000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,296.0,,,,,,,,,,,,,,,
298,PT00M00.00S,2021-11-05T00:31:54.0Z,2,REGULAR,period,end,[],0,,,1610612737,40,39,2021-11-05T00:31:54Z,2950000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2021-11-05T00:47:12.7Z,3,REGULAR,period,start,[],0,,,1610612737,40,39,2021-11-05T00:47:12Z,2960000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT11M36.00S,2021-11-05T00:47:36.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203991,84.31340341655716,45.34313725490196,1610612737,42,39,2021-11-05T00:47:41Z,2970000,-23.0,95.0,1,right,C. Capela 9' Hook (7 PTS) (T. Young 3 AST),"[203991, 1629027]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,,9.78,Made,7.0,,,,,,T. Young,1629027.0,3.0,,,,,,,,
304,PT11M20.00S,2021-11-05T00:47:51.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204060,16.376478318002626,48.28431372549019,1610612762,42,39,2021-11-05T00:47:58Z,2990000,9.0,101.0,1,left,MISS J. Ingles 10' driving floating bank Shot,[204060],1610612762.0,UTA,driving floating bank,,,Ingles,J. Ingles,,,,,,10.18,Missed,,,,,,,,,,,,,,,,,
305,PT11M18.00S,2021-11-05T00:47:53.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,42,39,2021-11-05T00:47:58Z,3000000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,304.0,,,,,,,,,,,,,,,
306,PT11M18.00S,2021-11-05T00:47:57.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,42,39,2021-11-05T00:47:57Z,3010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT11M03.00S,2021-11-05T00:48:17.5Z,3,REGULAR,foul,personal,[],202711,,,1610612737,42,39,2021-11-05T00:48:25Z,3020000,,,0,,B. Bogdanovic personal FOUL (1 PF),"[202711, 1629631]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,2002.0,,,,,,,,,,,,,,,,1.0,0.0,Hunter,1629631.0
309,PT10M57.00S,2021-11-05T00:48:39.8Z,3,REGULAR,3pt,Jump Shot,[],203992,66.70499342969777,55.63725490196079,1610612737,45,39,2021-11-05T00:48:44Z,3040000,28.0,260.0,1,right,B. Bogdanovic 26' 3PT  (5 PTS) (T. Young 4 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,26.2,Made,5.0,,,,,,T. Young,1629027.0,4.0,,,,,,,,
311,PT10M41.00S,2021-11-05T00:48:59.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,45,39,2021-11-05T00:48:59Z,3060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT10M34.00S,2021-11-05T00:49:16.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,18.347568988173457,40.931372549019606,1610612762,45,39,2021-11-05T00:49:23Z,3070000,45.0,120.0,1,left,MISS M. Conley 12' pullup Shot,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,,12.83,Missed,,,,,,,,,,,,,,,,,
313,PT10M29.00S,2021-11-05T00:49:21.5Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,45,39,2021-11-05T00:49:23Z,3080000,,,0,,T. Young REBOUND (Off:2 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,312.0,4.0,2.0,2.0,,,,,,,,,,,,
314,PT10M08.00S,2021-11-05T00:49:41.6Z,3,REGULAR,3pt,Jump Shot,[],203992,86.5473061760841,95.58823529411765,1610612737,48,39,2021-11-05T00:49:47Z,3090000,228.0,74.0,1,right,B. Bogdanovic 3PT  (8 PTS) (T. Young 5 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,23.96,Made,8.0,,,,,,T. Young,1629027.0,5.0,,,,,,,,
316,PT09M54.00S,2021-11-05T00:49:55.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.206964520367937,49.50980392156863,1610612762,48,41,2021-11-05T00:49:59Z,3110000,2.0,-4.0,1,left,R. Gobert alley-oop DUNK (9 PTS) (M. Conley 5 AST),"[203497, 201144]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,,0.44,Made,9.0,,,,,,M. Conley,201144.0,5.0,,,,,,,,
318,PT09M38.00S,2021-11-05T00:50:11.6Z,3,REGULAR,2pt,Jump Shot,[],1629027,69.59592641261499,53.431372549019606,1610612737,48,41,2021-11-05T00:50:32Z,3130000,17.0,233.0,1,right,MISS T. Young 23' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,23.39,Missed,,,,,,,,,,,,,,,,,
319,PT09M35.00S,2021-11-05T00:50:14.6Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,48,41,2021-11-05T00:50:17Z,3140000,,,0,,C. Capela REBOUND (Off:2 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,318.0,7.0,5.0,2.0,,,,,,,,,,,,
320,PT09M31.00S,2021-11-05T00:50:18.3Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,48,41,2021-11-05T00:50:23Z,3150000,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 203497]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,1.0,,,,Gobert,203497.0,,,,,,
321,PT09M31.00S,2021-11-05T00:50:18.3Z,3,REGULAR,steal,,[],203497,,,1610612762,48,41,2021-11-05T00:50:21Z,3160000,,,0,,R. Gobert STEAL (1 STL),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
322,PT09M27.00S,2021-11-05T00:50:22.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202711,30.56833114323259,37.99019607843137,1610612762,48,44,2021-11-05T00:51:28Z,3170000,60.0,235.0,1,left,B. Bogdanovic 24' 3PT running (9 PTS) (M. Conley 6 AST),"[202711, 201144]",1610612762.0,UTA,running,,,Bogdanovic,B. Bogdanovic,,,,,,24.23,Made,9.0,,,,,,M. Conley,201144.0,6.0,,,,,,,,
324,PT09M12.00S,2021-11-05T00:50:39.0Z,3,REGULAR,foul,personal,[],204060,,,1610612737,48,44,2021-11-05T00:56:27Z,3190000,,,0,,J. Ingles personal FOUL (2 PF),"[204060, 203992]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,2002.0,,,,,,,,,,,,,,,,2.0,0.0,Bogdanovic,203992.0
326,PT09M08.00S,2021-11-05T00:51:04.7Z,3,REGULAR,3pt,Jump Shot,[],1628381,74.85216819973719,14.215686274509803,1610612737,51,44,2021-11-05T00:51:09Z,3210000,-179.0,184.0,1,right,J. Collins 25' 3PT  (11 PTS) (C. Capela 1 AST),"[1628381, 203991]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,25.66,Made,11.0,,,,,,C. Capela,203991.0,1.0,,,,,,,,
328,PT08M51.00S,2021-11-05T00:51:21.4Z,3,REGULAR,3pt,Jump Shot,[],201144,26.757555847568987,22.30392156862745,1610612762,51,44,2021-11-05T00:51:26Z,3230000,138.0,199.0,1,left,MISS M. Conley 24' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,,24.25,Missed,,,,,,,,,,,,,,,,,
329,PT08M49.00S,2021-11-05T00:51:23.4Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,51,44,2021-11-05T00:51:26Z,3240000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:4),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,328.0,4.0,4.0,0.0,,,,,,,,,,,,
330,PT08M41.00S,2021-11-05T00:51:31.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,86.02168199737189,49.50980392156863,1610612737,51,44,2021-11-05T00:51:38Z,3250000,-2.0,79.0,1,right,MISS T. Young 7' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,7.89,Missed,,,,,,,,,,,,,,,,,
331,PT08M40.00S,2021-11-05T00:51:36.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,51,44,2021-11-05T00:51:36Z,3260000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,330.0,,,,,,,,,,,,,,,
332,PT08M40.00S,2021-11-05T00:51:38.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,51,44,2021-11-05T00:51:38Z,3270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT08M33.00S,2021-11-05T00:52:10.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629027,92.06636005256242,67.40196078431373,1610612737,53,44,2021-11-05T00:53:04Z,3280000,87.0,22.0,1,right,T. Young 8' Jump Shot (8 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,8.98,Made,8.0,,,,,,,,,,,,,,,,
334,PT08M14.00S,2021-11-05T00:52:27.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,14.011169513797633,53.18627450980392,1610612762,53,46,2021-11-05T00:52:32Z,3290000,-16.0,79.0,1,left,B. Bogdanovic 8' driving floating Jump Shot (11 PTS) (M. Conley 7 AST),"[202711, 201144]",1610612762.0,UTA,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,,8.08,Made,11.0,,,,,,M. Conley,201144.0,7.0,,,,,,,,
336,PT08M05.00S,2021-11-05T00:52:43.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,53,46,2021-11-05T00:52:43Z,3310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT08M00.00S,2021-11-05T00:53:00.1Z,3,REGULAR,foul,personal,['2freethrow'],201144,,,1610612737,53,46,2021-11-05T00:53:22Z,3320000,,,0,,M. Conley shooting personal FOUL (1 PF) (Capela 2 FT),"[201144, 203991]",1610612762.0,UTA,shooting,,,Conley,M. Conley,,,,,1628951.0,,,,,,,,,,,,,,,,1.0,0.0,Capela,203991.0
339,PT08M00.00S,2021-11-05T00:53:25.7Z,3,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,54,46,2021-11-05T00:53:25Z,3340000,,,0,,C. Capela Free Throw 1 of 2 (8 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
340,PT08M00.00S,2021-11-05T00:53:40.2Z,3,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,55,46,2021-11-05T00:53:40Z,3350000,,,0,,C. Capela Free Throw 2 of 2 (9 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
341,PT07M51.00S,2021-11-05T00:53:51.9Z,3,REGULAR,3pt,Jump Shot,[],201144,31.61957950065703,53.67647058823529,1610612762,55,49,2021-11-05T00:53:56Z,3360000,-18.0,245.0,1,left,M. Conley 24' 3PT pullup (8 PTS) (R. O'Neale 2 AST),"[201144, 1626220]",1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,,24.54,Made,8.0,,,,,,R. O'Neale,1626220.0,2.0,,,,,,,,
343,PT07M30.00S,2021-11-05T00:54:23.6Z,3,REGULAR,foul,technical,['1freethrow'],203497,,,1610612737,55,49,2021-11-05T00:54:40Z,3380000,,,0,,R. Gobert defensive-3-second technical FOUL (2 Tech),[203497],1610612762.0,UTA,defensive-3-second,,,Gobert,R. Gobert,,,,,2002.0,,,,,,,,,,,,,,,,0.0,2.0,,
344,PT07M30.00S,2021-11-05T00:54:41.7Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,56,49,2021-11-05T00:54:41Z,3390000,,,0,,T. Young technical Free Throw 1 of 1 (9 PTS),[1629027],1610612737.0,ATL,technical,,,Young,T. Young,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
345,PT07M22.00S,2021-11-05T00:55:01.0Z,3,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612737,56,49,2021-11-05T00:55:07Z,3400000,,,0,,D. Hunter lost ball out-of-bounds TURNOVER (1 TO),[1629631],1610612737.0,ATL,lost ball,,,Hunter,D. Hunter,,,,,2002.0,,,,,,,,1.0,,,,,,,,,,,
346,PT07M08.00S,2021-11-05T00:55:20.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202711,6.521024967148489,49.26470588235294,1610612762,56,49,2021-11-05T00:55:29Z,3410000,4.0,9.0,1,left,MISS B. Bogdanovic driving Layup,[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,,0.95,Missed,,,,,,,,,,,,,,,,,
347,PT07M08.00S,2021-11-05T00:55:20.9Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,56,49,2021-11-05T00:55:33Z,3420000,,,0,,R. Gobert REBOUND (Off:1 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,346.0,10.0,9.0,1.0,,,,,,,,,,,,
348,PT07M08.00S,2021-11-05T00:55:33.9Z,3,REGULAR,foul,personal,[],1629631,,,1610612762,56,49,2021-11-05T00:55:41Z,3430000,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 203497]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,1628951.0,,,,,,,,,,,,,,,,1.0,0.0,Gobert,203497.0
350,PT07M05.00S,2021-11-05T00:55:43.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202711,5.601182654402102,49.754901960784316,1610612762,56,51,2021-11-05T00:55:48Z,3450000,1.0,0.0,1,left,B. Bogdanovic cutting Layup (13 PTS) (R. O'Neale 3 AST),"[202711, 1626220]",1610612762.0,UTA,cutting,,,Bogdanovic,B. Bogdanovic,,,,,,0.12,Made,13.0,,,,,,R. O'Neale,1626220.0,3.0,,,,,,,,
352,PT06M57.00S,2021-11-05T00:55:56.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,56,51,2021-11-05T00:55:56Z,3470000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT06M57.00S,2021-11-05T00:58:25.8Z,3,REGULAR,substitution,out,[],203497,,,1610612737,56,51,2021-11-05T00:58:55Z,3480000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
354,PT06M57.00S,2021-11-05T00:58:25.8Z,3,REGULAR,substitution,out,[],201144,,,1610612737,56,51,2021-11-05T00:58:55Z,3490000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
355,PT06M57.00S,2021-11-05T00:58:25.8Z,3,REGULAR,substitution,out,[],204060,,,1610612737,56,51,2021-11-05T00:58:55Z,3500000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
356,PT06M57.00S,2021-11-05T00:58:25.8Z,3,REGULAR,substitution,in,[],202355,,,1610612737,56,51,2021-11-05T00:58:55Z,3510000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
357,PT06M57.00S,2021-11-05T00:58:25.8Z,3,REGULAR,substitution,in,[],1630235,,,1610612737,56,51,2021-11-05T00:58:55Z,3520000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
358,PT06M57.00S,2021-11-05T00:58:25.8Z,3,REGULAR,substitution,in,[],203903,,,1610612737,56,51,2021-11-05T00:58:55Z,3530000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
359,PT06M43.00S,2021-11-05T00:59:22.3Z,3,REGULAR,foul,personal,['2freethrow'],202711,,,1610612737,56,51,2021-11-05T00:59:43Z,3540000,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (Capela 2 FT),"[202711, 203991]",1610612762.0,UTA,shooting,,,Bogdanovic,B. Bogdanovic,,,,,1628951.0,,,,,,,,,,,,,,,,2.0,0.0,Capela,203991.0
361,PT06M43.00S,2021-11-05T00:59:44.6Z,3,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,57,51,2021-11-05T00:59:44Z,3560000,,,0,,C. Capela Free Throw 1 of 2 (10 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
