actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
442,PT01M01.00S,2022-02-01T02:07:54.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,92.72339027595268,51.71568627450981,1610612761,70,74,2022-02-01T02:10:33Z,4390000,9.0,16.0,1,right,MISS P. Achiuwa turnaround bank Shot,[1630173],1610612761.0,TOR,turnaround bank,,,Achiuwa,P. Achiuwa,,,,,1.81,Missed,,,,,,,,,,,,,,,,,,
443,PT00M59.30S,2022-02-01T02:07:56.2Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,70,74,2022-02-01T02:08:02Z,4400000,,,0,,O. Okongwu REBOUND (Off:0 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,442.0,4.0,4.0,0.0,,,,,,,,,,,,,,
444,PT00M42.10S,2022-02-01T02:08:14.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,9.280551905387648,44.6078431372549,1610612737,72,74,2022-02-01T02:08:21Z,4410000,27.0,35.0,1,left,O. Okongwu driving floating Jump Shot (5 PTS) (L. Williams 4 AST),"[1630168, 101150]",1610612737.0,ATL,driving floating,,,Okongwu,O. Okongwu,,,,,4.4,Made,,,,,5.0,L. Williams,101150.0,4.0,,,,,,,,,,
448,PT00M29.30S,2022-02-01T02:08:36.7Z,3,REGULAR,3pt,Jump Shot,[],1629018,69.72733245729303,69.85294117647058,1610612761,72,77,2022-02-01T02:08:44Z,4450000,99.0,232.0,1,right,G. Trent Jr. 25' 3PT  (22 PTS) (F. VanVleet 8 AST),"[1629018, 1627832]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,25.24,Made,,,,,22.0,F. VanVleet,1627832.0,8.0,,,,,,,,,,
450,PT00M09.00S,2022-02-01T02:09:00.4Z,3,REGULAR,3pt,Jump Shot,[],203992,11.12023653088042,3.431372549019608,1610612737,72,77,2022-02-01T02:09:05Z,4470000,233.0,52.0,1,left,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,23.85,Missed,,,,,,,,,,,,,,,,,,
451,PT00M06.20S,2022-02-01T02:09:03.2Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,72,77,2022-02-01T02:09:03Z,4480000,,,0,,P. Achiuwa REBOUND (Off:1 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,450.0,4.0,3.0,1.0,,,,,,,,,,,,,,
452,PT00M00.40S,2022-02-01T02:09:08.9Z,3,REGULAR,3pt,Jump Shot,[],1629018,70.38436268068331,75.98039215686273,1610612761,72,80,2022-02-01T02:09:15Z,4490000,130.0,226.0,1,right,G. Trent Jr. 26' 3PT pullup (25 PTS) (F. VanVleet 9 AST),"[1629018, 1627832]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,26.06,Made,,,,,25.0,F. VanVleet,1627832.0,9.0,,,,,,,,,,
454,PT00M00.00S,2022-02-01T02:09:15.3Z,3,REGULAR,period,end,[],0,,,1610612737,72,80,2022-02-01T02:09:15Z,4510000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2022-02-01T02:11:18.9Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612737,72,80,2022-02-01T02:11:40Z,4520000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-02-01T02:11:18.9Z,4,REGULAR,substitution,in,['startperiod'],1628449,,,1610612737,72,80,2022-02-01T02:17:59Z,4535000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2022-02-01T02:11:53.1Z,4,REGULAR,period,start,[],0,,,1610612761,72,80,2022-02-01T02:11:53Z,4540000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT11M37.00S,2022-02-01T02:12:15.4Z,4,REGULAR,3pt,Jump Shot,[],1627783,70.12155059132719,72.79411764705883,1610612761,72,80,2022-02-01T02:12:22Z,4550000,114.0,228.0,1,right,MISS P. Siakam 25' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,
459,PT11M33.00S,2022-02-01T02:12:19.4Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,72,80,2022-02-01T02:12:22Z,4560000,,,0,,O. Okongwu REBOUND (Off:0 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,458.0,5.0,5.0,0.0,,,,,,,,,,,,,,
460,PT11M23.00S,2022-02-01T02:12:30.8Z,4,REGULAR,foul,personal,[],1627783,,,1610612737,72,80,2022-02-01T02:12:44Z,4570000,,,0,,P. Siakam personal FOUL (3 PF),"[1627783, 101150]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,101284.0,,3.0,1.0,Williams,101150.0,,,,
462,PT11M19.00S,2022-02-01T02:13:02.6Z,4,REGULAR,3pt,Jump Shot,[],203992,34.90473061760841,54.65686274509803,1610612737,75,80,2022-02-01T02:13:09Z,4590000,-23.0,276.0,1,left,B. Bogdanovic 27' 3PT  (10 PTS) (K. Huerter 1 AST),"[203992, 1628989]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,27.66,Made,,,,,10.0,K. Huerter,1628989.0,1.0,,,,,,,,,,
464,PT11M05.00S,2022-02-01T02:13:18.2Z,4,REGULAR,foul,personal,[],1628989,,,1610612761,75,80,2022-02-01T02:13:34Z,4610000,,,0,,K. Huerter personal FOUL (2 PF),"[1628989, 1630173]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,203591.0,,2.0,0.0,Achiuwa,1630173.0,,,,
466,PT10M55.00S,2022-02-01T02:13:47.9Z,4,REGULAR,3pt,Jump Shot,[],1629018,73.27529566360053,82.35294117647058,1610612761,75,83,2022-02-01T02:13:54Z,4630000,162.0,199.0,1,right,G. Trent Jr. 25' 3PT  (28 PTS) (O. Anunoby 2 AST),"[1629018, 1628384]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,25.62,Made,,,,,28.0,O. Anunoby,1628384.0,2.0,,,,,,,,,,
468,PT10M42.00S,2022-02-01T02:14:00.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,5.601182654402102,50.73529411764706,1610612737,77,83,2022-02-01T02:14:06Z,4650000,-4.0,0.0,1,left,O. Okongwu alley-oop DUNK (7 PTS) (L. Williams 5 AST),"[1630168, 101150]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,0.37,Made,,,,,7.0,L. Williams,101150.0,5.0,,,,,,,,,,
470,PT10M15.00S,2022-02-01T02:14:27.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,83.26215505913272,42.64705882352941,1610612761,77,85,2022-02-01T02:17:05Z,4670000,-37.0,105.0,1,right,P. Siakam 11' bank Hook (19 PTS),[1627783],1610612761.0,TOR,bank,,,Siakam,P. Siakam,,,,,11.11,Made,,,,,19.0,,,,,,,,,,,,,
471,PT09M54.00S,2022-02-01T02:14:48.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,5.469776609724048,49.50980392156863,1610612737,77,85,2022-02-01T02:14:55Z,4680000,2.0,-1.0,1,left,MISS O. Okongwu Layup,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,0.27,Missed,,,,,,,,,,,,,,,,,,
472,PT09M51.00S,2022-02-01T02:14:51.5Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,77,85,2022-02-01T02:14:51Z,4690000,,,0,,O. Okongwu REBOUND (Off:1 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,471.0,6.0,5.0,1.0,,,,,,,,,,,,,,
473,PT09M49.00S,2022-02-01T02:14:52.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628989,16.507884362680684,46.568627450980394,1610612737,77,85,2022-02-01T02:15:02Z,4700000,17.0,103.0,1,left,MISS K. Huerter 10' floating Shot,[1628989],1610612737.0,ATL,floating,,,Huerter,K. Huerter,,,,,10.41,Missed,,,,,,,,,,,,,,,,,,
474,PT09M48.00S,2022-02-01T02:14:53.7Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,77,85,2022-02-01T02:15:02Z,4710000,,,0,,O. Okongwu REBOUND (Off:2 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,473.0,7.0,5.0,2.0,,,,,,,,,,,,,,
475,PT09M37.00S,2022-02-01T02:15:06.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203992,25.706307490144546,12.5,1610612737,77,85,2022-02-01T02:15:11Z,4720000,188.0,189.0,1,left,MISS B. Bogdanovic 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,26.63,Missed,,,,,,,,,,,,,,,,,,
476,PT09M32.00S,2022-02-01T02:15:11.3Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,77,85,2022-02-01T02:15:11Z,4730000,,,0,,C. Boucher REBOUND (Off:1 Def:6),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,475.0,7.0,6.0,1.0,,,,,,,,,,,,,,
477,PT09M25.00S,2022-02-01T02:15:17.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,93.77463863337714,47.794117647058826,1610612761,77,85,2022-02-01T02:15:23Z,4740000,-11.0,6.0,1,right,MISS G. Trent Jr. driving Layup - blocked,"[1629018, 1630168]",1610612761.0,TOR,driving,,,Trent Jr.,G. Trent Jr.,,,,,1.25,Missed,,,,,,,,,,,,,,,,,Okongwu,1630168.0
478,PT09M25.00S,2022-02-01T02:15:17.3Z,4,REGULAR,block,,[],1630168,,,1610612761,77,85,2022-02-01T02:15:20Z,4750000,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
479,PT09M21.00S,2022-02-01T02:15:21.3Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,77,85,2022-02-01T02:15:23Z,4760000,,,0,,O. Okongwu REBOUND (Off:2 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,477.0,8.0,6.0,2.0,,,,,,,,,,,,,,
480,PT09M14.00S,2022-02-01T02:15:27.9Z,4,REGULAR,3pt,Jump Shot,[],1628989,30.699737187910642,27.205882352941174,1610612737,80,85,2022-02-01T02:15:38Z,4770000,114.0,236.0,1,left,K. Huerter 26' 3PT  (21 PTS) (L. Williams 6 AST),"[1628989, 101150]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,26.22,Made,,,,,21.0,L. Williams,101150.0,6.0,,,,,,,,,,
482,PT09M09.00S,2022-02-01T02:15:36.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,80,85,2022-02-01T02:15:36Z,4790000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT09M09.00S,2022-02-01T02:18:04.1Z,4,REGULAR,substitution,out,[],1629018,,,1610612761,80,85,2022-02-01T02:18:17Z,4800000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
487,PT09M09.00S,2022-02-01T02:18:04.1Z,4,REGULAR,substitution,out,[],1630173,,,1610612761,80,85,2022-02-01T02:18:17Z,4810000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
488,PT09M09.00S,2022-02-01T02:18:04.1Z,4,REGULAR,substitution,in,[],1627832,,,1610612761,80,85,2022-02-01T02:18:17Z,4820000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
489,PT09M09.00S,2022-02-01T02:18:04.1Z,4,REGULAR,substitution,in,[],1630567,,,1610612761,80,85,2022-02-01T02:18:17Z,4830000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
490,PT09M00.00S,2022-02-01T02:18:39.7Z,4,REGULAR,foul,offensive,[],1630567,,,1610612761,80,85,2022-02-01T02:18:46Z,4840000,,,0,,S. Barnes off-the-ball offensive FOUL (2 PF),"[1630567, 101150]",1610612761.0,TOR,off-the-ball,,,Barnes,S. Barnes,,,,,,,,,,,,,,,101284.0,,2.0,0.0,Williams,101150.0,,,,
492,PT09M00.00S,2022-02-01T02:18:39.7Z,4,REGULAR,turnover,offensive foul,[],1630567,,,1610612761,80,85,2022-02-01T02:18:39Z,4860000,,,0,,S. Barnes offensive foul TURNOVER (2 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,101284.0,2.0,,,,,,,,
493,PT08M41.00S,2022-02-01T02:19:12.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628989,7.440867279894875,47.549019607843135,1610612737,80,85,2022-02-01T02:19:19Z,4870000,12.0,17.0,1,left,MISS K. Huerter driving Layup - blocked,"[1628989, 1630567]",1610612737.0,ATL,driving,,,Huerter,K. Huerter,,,,,2.13,Missed,,,,,,,,,,,,,,,,,Barnes,1630567.0
494,PT08M41.00S,2022-02-01T02:19:12.8Z,4,REGULAR,block,,[],1630567,,,1610612737,80,85,2022-02-01T02:19:15Z,4880000,,,0,,S. Barnes BLOCK (3 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
495,PT08M38.00S,2022-02-01T02:19:15.8Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,80,85,2022-02-01T02:19:19Z,4890000,,,0,,P. Siakam REBOUND (Off:0 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,493.0,5.0,5.0,0.0,,,,,,,,,,,,,,
496,PT08M26.00S,2022-02-01T02:19:28.2Z,4,REGULAR,3pt,Jump Shot,[],1627832,74.32654402102497,15.196078431372548,1610612761,80,88,2022-02-01T02:19:34Z,4900000,-174.0,189.0,1,right,F. VanVleet 25' 3PT step back (13 PTS),[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,25.68,Made,,,,,13.0,,,,,,,,,,,,,
497,PT08M04.00S,2022-02-01T02:19:49.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203992,6.389618922470433,51.470588235294116,1610612737,82,88,2022-02-01T02:19:56Z,4910000,-7.0,8.0,1,left,B. Bogdanovic driving Layup (12 PTS),[203992],1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,1.06,Made,,,,,12.0,,,,,,,,,,,,,
498,PT07M47.00S,2022-02-01T02:20:06.4Z,4,REGULAR,3pt,Jump Shot,[],1627832,77.61169513797634,88.23529411764706,1610612761,82,91,2022-02-01T02:20:12Z,4920000,191.0,158.0,1,right,F. VanVleet 24' 3PT  (16 PTS) (P. Siakam 4 AST),"[1627832, 1627783]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,24.8,Made,,,,,16.0,P. Siakam,1627783.0,4.0,,,,,,,,,,
500,PT07M34.00S,2022-02-01T02:20:19.5Z,4,REGULAR,3pt,Jump Shot,[],101150,32.670827858081466,49.754901960784316,1610612737,85,91,2022-02-01T02:20:25Z,4940000,1.0,255.0,1,left,L. Williams 25' 3PT step back (7 PTS),[101150],1610612737.0,ATL,step back,,,Williams,L. Williams,,,,,25.46,Made,,,,,7.0,,,,,,,,,,,,,
501,PT07M15.00S,2022-02-01T02:20:40.7Z,4,REGULAR,foul,personal,[],203992,,,1610612761,85,91,2022-02-01T02:20:50Z,4950000,,,0,,B. Bogdanovic personal FOUL (2 PF),"[203992, 1630567]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,202901.0,,2.0,0.0,Barnes,1630567.0,,,,
503,PT07M15.00S,2022-02-01T02:20:57.5Z,4,REGULAR,substitution,out,[],1628449,,,1610612761,85,91,2022-02-01T02:21:02Z,4970000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
504,PT07M15.00S,2022-02-01T02:20:57.5Z,4,REGULAR,substitution,in,[],1629018,,,1610612761,85,91,2022-02-01T02:21:02Z,4980000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
505,PT07M10.00S,2022-02-01T02:21:14.2Z,4,REGULAR,3pt,Jump Shot,[],1627832,71.69842312746385,77.20588235294117,1610612761,85,91,2022-02-01T02:21:21Z,4990000,136.0,214.0,1,right,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
506,PT07M06.00S,2022-02-01T02:21:18.2Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,85,91,2022-02-01T02:21:21Z,5000000,,,0,,D. Gallinari REBOUND (Off:0 Def:3),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,505.0,3.0,3.0,0.0,,,,,,,,,,,,,,
507,PT06M47.00S,2022-02-01T02:21:38.1Z,4,REGULAR,foul,personal,['3freethrow'],1628384,,,1610612737,85,91,2022-02-01T02:22:02Z,5010000,,,0,,O. Anunoby shooting personal FOUL (2 PF) (Huerter 3 FT),"[1628384, 1628989]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,101284.0,,2.0,0.0,Huerter,1628989.0,,,,
509,PT06M47.00S,2022-02-01T02:22:03.6Z,4,REGULAR,freethrow,1 of 3,[],1628989,,,1610612737,86,91,2022-02-01T02:22:03Z,5030000,,,0,,K. Huerter Free Throw 1 of 3 (22 PTS),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
510,PT06M47.00S,2022-02-01T02:22:17.9Z,4,REGULAR,freethrow,2 of 3,[],1628989,,,1610612737,86,91,2022-02-01T02:22:17Z,5040000,,,0,,MISS K. Huerter Free Throw 2 of 3,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,Missed,,,,,,,,,,,,,,,,,,
511,PT06M47.00S,2022-02-01T02:22:17.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,86,91,2022-02-01T02:22:17Z,5050000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,,,
512,PT06M47.00S,2022-02-01T02:22:21.1Z,4,REGULAR,substitution,out,[],101150,,,1610612737,86,91,2022-02-01T02:22:24Z,5060000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
513,PT06M47.00S,2022-02-01T02:22:21.1Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,86,91,2022-02-01T02:22:24Z,5070000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
514,PT06M47.00S,2022-02-01T02:22:37.8Z,4,REGULAR,freethrow,3 of 3,[],1628989,,,1610612737,87,91,2022-02-01T02:22:37Z,5080000,,,0,,K. Huerter Free Throw 3 of 3 (23 PTS),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
515,PT06M25.00S,2022-02-01T02:23:01.5Z,4,REGULAR,2pt,Jump Shot,[],1627783,78.13731931668858,28.431372549019606,1610612761,87,93,2022-02-01T02:23:07Z,5090000,-108.0,153.0,1,right,P. Siakam 18' step back Jump Shot (21 PTS),[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,18.72,Made,,,,,21.0,,,,,,,,,,,,,
516,PT06M14.00S,2022-02-01T02:23:15.3Z,4,REGULAR,foul,offensive,[],1630168,,,1610612737,87,93,2022-02-01T02:23:24Z,5100000,,,0,,O. Okongwu off-the-ball offensive FOUL (2 PF),"[1630168, 1627832]",1610612737.0,ATL,off-the-ball,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,101284.0,,2.0,0.0,VanVleet,1627832.0,,,,
518,PT06M14.00S,2022-02-01T02:23:15.3Z,4,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,87,93,2022-02-01T02:23:15Z,5120000,,,0,,O. Okongwu offensive foul TURNOVER (1 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,101284.0,1.0,,,,,,,,
519,PT05M58.00S,2022-02-01T02:23:49.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628384,79.45137976346912,36.029411764705884,1610612761,87,93,2022-02-01T02:23:57Z,5130000,-70.0,141.0,1,right,MISS O. Anunoby 15' step back Shot,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,15.71,Missed,,,,,,,,,,,,,,,,,,
520,PT05M55.00S,2022-02-01T02:23:52.2Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,87,93,2022-02-01T02:23:57Z,5140000,,,0,,S. Barnes REBOUND (Off:2 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,519.0,4.0,2.0,2.0,,,,,,,,,,,,,,
521,PT05M53.00S,2022-02-01T02:23:54.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627832,67.7562417871222,60.29411764705882,1610612761,87,93,2022-02-01T02:24:01Z,5150000,51.0,251.0,1,right,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,
522,PT05M53.00S,2022-02-01T02:23:54.1Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,87,93,2022-02-01T02:24:01Z,5160000,,,0,,D. Hunter REBOUND (Off:0 Def:4),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,521.0,4.0,4.0,0.0,,,,,,,,,,,,,,
523,PT05M37.00S,2022-02-01T02:24:10.4Z,4,REGULAR,3pt,Jump Shot,[],1628989,22.28975032851511,87.74509803921569,1610612737,90,93,2022-02-01T02:24:15Z,5170000,-189.0,157.0,1,left,K. Huerter 24' 3PT  (26 PTS) (D. Gallinari 2 AST),"[1628989, 201568]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,24.55,Made,,,,,26.0,D. Gallinari,201568.0,2.0,,,,,,,,,,
525,PT05M15.00S,2022-02-01T02:24:31.5Z,4,REGULAR,3pt,Jump Shot,[],1628384,68.9388961892247,26.96078431372549,1610612761,90,93,2022-02-01T02:24:37Z,5190000,-115.0,239.0,1,right,MISS O. Anunoby 26' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,
526,PT05M12.00S,2022-02-01T02:24:34.5Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,90,93,2022-02-01T02:24:37Z,5200000,,,0,,D. Hunter REBOUND (Off:0 Def:5),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,525.0,5.0,5.0,0.0,,,,,,,,,,,,,,
527,PT05M04.00S,2022-02-01T02:24:42.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,6.1268068331143235,50.0,1610612737,92,93,2022-02-01T02:24:52Z,5210000,0.0,5.0,1,left,O. Okongwu alley-oop Layup (9 PTS) (B. Bogdanovic 4 AST),"[1630168, 203992]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,0.51,Made,,,,,9.0,B. Bogdanovic,203992.0,4.0,,,,,,,,,,
529,PT04M53.00S,2022-02-01T02:24:53.7Z,4,REGULAR,3pt,Jump Shot,[],1628384,82.07950065703022,92.40196078431373,1610612761,92,96,2022-02-01T02:25:00Z,5230000,212.0,116.0,1,right,O. Anunoby 24' 3PT  (12 PTS) (F. VanVleet 10 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,24.17,Made,,,,,12.0,F. VanVleet,1627832.0,10.0,,,,,,,,,,
531,PT04M37.00S,2022-02-01T02:25:09.6Z,4,REGULAR,3pt,Jump Shot,[],203992,31.750985545335087,64.95098039215686,1610612737,92,96,2022-02-01T02:25:15Z,5250000,-75.0,246.0,1,left,MISS B. Bogdanovic 25' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
532,PT04M33.00S,2022-02-01T02:25:13.6Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,92,96,2022-02-01T02:25:15Z,5260000,,,0,,S. Barnes REBOUND (Off:2 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,531.0,5.0,3.0,2.0,,,,,,,,,,,,,,
533,PT04M23.00S,2022-02-01T02:25:24.0Z,4,REGULAR,turnover,bad pass,[],1629018,,,1610612761,92,96,2022-02-01T02:25:31Z,5270000,,,0,,G. Trent Jr. bad pass TURNOVER (1 TO),"[1629018, 1628989]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,1.0,,,,,Huerter,1628989.0,,
534,PT04M23.00S,2022-02-01T02:25:24.0Z,4,REGULAR,steal,,[],1628989,,,1610612737,92,96,2022-02-01T02:25:26Z,5280000,,,0,,K. Huerter STEAL (2 STL),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
535,PT04M17.00S,2022-02-01T02:25:30.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629631,9.411957950065702,41.911764705882355,1610612737,92,96,2022-02-01T02:25:36Z,5290000,40.0,36.0,1,left,MISS D. Hunter driving Layup - blocked,"[1629631, 1627783]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,5.41,Missed,,,,,,,,,,,,,,,,,Siakam,1627783.0
536,PT04M17.00S,2022-02-01T02:25:30.6Z,4,REGULAR,block,,[],1627783,,,1610612737,92,96,2022-02-01T02:25:33Z,5300000,,,0,,P. Siakam BLOCK (2 BLK),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
