actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
460,PT01M33.00S,2021-12-18T02:17:21.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.1268068331143235,49.26470588235294,1610612737,82,99,2021-12-18T02:17:39Z,4590000,4.0,5.0,1,left,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,0.63,Missed,,,,,,,,,,,,,,,,,,
461,PT01M29.00S,2021-12-18T02:17:24.3Z,3,REGULAR,rebound,defensive,[],1630267,,,1610612743,82,99,2021-12-18T02:17:24Z,4600000,,,0,,F. Campazzo REBOUND (Off:0 Def:2),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,460.0,2.0,2.0,0.0,,,,,,,,,,
462,PT01M21.00S,2021-12-18T02:17:32.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203085,93.77463863337714,49.50980392156863,1610612743,82,101,2021-12-18T02:22:27Z,4610000,-2.0,6.0,1,right,A. Rivers driving reverse Layup (6 PTS),[203085],1610612743.0,DEN,driving reverse,,,Rivers,A. Rivers,,,,,0.65,Made,6.0,,,,,,,,,,,,,,,,,
463,PT01M06.00S,2021-12-18T02:17:50.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628427,,,1610612737,82,101,2021-12-18T02:18:15Z,4620000,,,0,,V. Cancar shooting personal FOUL (3 PF) (Gallinari 2 FT),"[1628427, 201568]",1610612743.0,DEN,shooting,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,201639.0,3.0,0.0,Gallinari,201568.0
465,PT01M06.00S,2021-12-18T02:18:16.7Z,3,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,82,101,2021-12-18T02:18:16Z,4640000,,,0,,MISS D. Gallinari Free Throw 1 of 2,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Missed,,,,,,,,,,,,,,,,,,
466,PT01M06.00S,2021-12-18T02:18:16.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,82,101,2021-12-18T02:18:16Z,4650000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,465.0,,,,,,,,,,,,,
467,PT01M06.00S,2021-12-18T02:18:23.7Z,3,REGULAR,substitution,out,[],203932,,,1610612737,82,101,2021-12-18T02:18:27Z,4660000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M06.00S,2021-12-18T02:18:23.7Z,3,REGULAR,substitution,in,[],201145,,,1610612737,82,101,2021-12-18T02:18:27Z,4670000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M06.00S,2021-12-18T02:18:41.7Z,3,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,83,101,2021-12-18T02:18:41Z,4680000,,,0,,D. Gallinari Free Throw 2 of 2 (6 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
470,PT00M45.10S,2021-12-18T02:19:04.1Z,3,REGULAR,3pt,Jump Shot,[],203085,79.45137976346912,6.372549019607843,1610612743,83,104,2021-12-18T02:19:10Z,4690000,-218.0,141.0,1,right,A. Rivers 25' 3PT step back (9 PTS),[203085],1610612743.0,DEN,step back,,,Rivers,A. Rivers,,,,,25.95,Made,9.0,,,,,,,,,,,,,,,,,
471,PT00M32.00S,2021-12-18T02:19:24.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630267,,,1610612737,83,104,2021-12-18T02:19:47Z,4700000,,,0,,F. Campazzo personal FOUL (2 PF) (Gallinari 2 FT),"[1630267, 201568]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Gallinari,201568.0
473,PT00M32.00S,2021-12-18T02:19:49.4Z,3,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,84,104,2021-12-18T02:19:49Z,4720000,,,0,,D. Gallinari Free Throw 1 of 2 (7 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
474,PT00M32.00S,2021-12-18T02:20:02.2Z,3,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,85,104,2021-12-18T02:20:02Z,4730000,,,0,,D. Gallinari Free Throw 2 of 2 (8 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
475,PT00M26.60S,2021-12-18T02:20:12.0Z,3,REGULAR,foul,personal,[],1626153,,,1610612743,85,104,2021-12-18T02:20:23Z,4740000,,,0,,D. Wright personal FOUL (1 PF),"[1626153, 1630267]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Campazzo,1630267.0
477,PT00M12.40S,2021-12-18T02:20:42.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628427,92.9862023653088,49.50980392156863,1610612743,85,106,2021-12-18T02:20:48Z,4760000,-2.0,13.0,1,right,V. Cancar Layup (4 PTS) (F. Campazzo 6 AST),"[1628427, 1630267]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,1.36,Made,4.0,F. Campazzo,1630267.0,6.0,,,,,,,,,,,,,,
479,PT00M01.60S,2021-12-18T02:20:57.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,5.995400788436268,49.26470588235294,1610612737,87,106,2021-12-18T02:21:04Z,4780000,4.0,4.0,1,left,T. Young driving Layup (24 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,0.54,Made,24.0,,,,,,,,,,,,,,,,,
480,PT00M00.70S,2021-12-18T02:21:02.5Z,3,REGULAR,3pt,Jump Shot,[],201145,40.949408672798945,15.686274509803921,1610612743,87,106,2021-12-18T02:21:23Z,4790000,-172.0,503.0,1,right,MISS J. Green 53' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,53.11,Missed,,,,,,,,,,,,,,,,,,
481,PT00M00.10S,2021-12-18T02:21:03.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,87,106,2021-12-18T02:21:23Z,4800000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,
482,PT00M00.00S,2021-12-18T02:21:10.3Z,3,REGULAR,period,end,[],0,,,1610612743,87,106,2021-12-18T02:21:10Z,4810000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2021-12-18T02:23:14.2Z,4,REGULAR,substitution,out,['startperiod'],1626153,,,1610612743,87,106,2021-12-18T02:23:32Z,4820000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2021-12-18T02:23:14.2Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612743,87,106,2021-12-18T02:23:32Z,4830000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2021-12-18T02:23:14.2Z,4,REGULAR,substitution,out,['startperiod'],201145,,,1610612743,87,106,2021-12-18T02:23:32Z,4840000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2021-12-18T02:23:14.2Z,4,REGULAR,substitution,in,['startperiod'],1628989,,,1610612743,87,106,2021-12-18T02:23:32Z,4850000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2021-12-18T02:23:14.2Z,4,REGULAR,substitution,in,['startperiod'],101150,,,1610612743,87,106,2021-12-18T02:23:32Z,4860000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2021-12-18T02:23:14.2Z,4,REGULAR,substitution,in,['startperiod'],203999,,,1610612743,87,106,2021-12-18T02:23:32Z,4870000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2021-12-18T02:23:49.6Z,4,REGULAR,period,start,[],0,,,1610612743,87,106,2021-12-18T02:23:49Z,4880000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT11M45.00S,2021-12-18T02:24:04.1Z,4,REGULAR,2pt,Jump Shot,[],1630538,77.87450722733246,51.470588235294116,1610612743,87,106,2021-12-18T02:24:10Z,4890000,7.0,155.0,1,right,MISS B. Hyland 15' pullup Shot,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,15.57,Missed,,,,,,,,,,,,,,,,,,
491,PT11M40.00S,2021-12-18T02:24:09.1Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,87,106,2021-12-18T02:24:10Z,4900000,,,0,,N. Jokic REBOUND (Off:2 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,490.0,9.0,7.0,2.0,,,,,,,,,,
492,PT11M40.00S,2021-12-18T02:24:08.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.40999984741211,50.0,1610612743,87,106,2021-12-18T02:24:08Z,4910000,0.0,0.0,1,right,MISS N. Jokic tip Layup,[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
493,PT11M39.00S,2021-12-18T02:24:09.4Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,87,106,2021-12-18T02:24:09Z,4920000,,,0,,D. Gallinari REBOUND (Off:1 Def:1),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,492.0,2.0,1.0,1.0,,,,,,,,,,
494,PT11M27.00S,2021-12-18T02:24:21.0Z,4,REGULAR,2pt,Jump Shot,[],101150,23.603810775295663,54.65686274509803,1610612737,87,106,2021-12-18T02:24:35Z,4930000,-23.0,169.0,1,left,MISS L. Williams 17' fadeaway Shot,[101150],1610612737.0,ATL,fadeaway,,,Williams,L. Williams,,,,,17.1,Missed,,,,,,,,,,,,,,,,,,
495,PT11M24.00S,2021-12-18T02:24:24.0Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,87,106,2021-12-18T02:24:35Z,4940000,,,0,,N. Jokic REBOUND (Off:2 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,494.0,10.0,8.0,2.0,,,,,,,,,,
496,PT11M13.00S,2021-12-18T02:24:37.3Z,4,REGULAR,foul,personal,[],1628989,,,1610612743,87,106,2021-12-18T02:24:44Z,4950000,,,0,,K. Huerter personal FOUL (2 PF),"[1628989, 1630267]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Campazzo,1630267.0
498,PT11M11.00S,2021-12-18T02:24:56.0Z,4,REGULAR,3pt,Jump Shot,[],203085,68.15045992115637,36.029411764705884,1610612743,87,106,2021-12-18T02:25:01Z,4970000,-70.0,247.0,1,right,MISS A. Rivers 25' 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
499,PT11M08.00S,2021-12-18T02:24:59.0Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,87,106,2021-12-18T02:25:01Z,4980000,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,498.0,2.0,2.0,0.0,,,,,,,,,,
500,PT11M01.00S,2021-12-18T02:25:05.7Z,4,REGULAR,turnover,lost ball,[],1628989,,,1610612737,87,106,2021-12-18T02:25:11Z,4990000,,,0,,K. Huerter lost ball TURNOVER (2 TO),"[1628989, 1630267]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,2.0,Campazzo,1630267.0,,,,,
501,PT11M01.00S,2021-12-18T02:25:05.7Z,4,REGULAR,steal,,[],1630267,,,1610612743,87,106,2021-12-18T02:25:07Z,5000000,,,0,,F. Campazzo STEAL (2 STL),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
502,PT10M58.00S,2021-12-18T02:25:10.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630538,92.85479632063075,50.0,1610612743,87,108,2021-12-18T02:25:21Z,5010000,0.0,15.0,1,right,B. Hyland running Layup (17 PTS) (F. Campazzo 7 AST),"[1630538, 1630267]",1610612743.0,DEN,running,,,Hyland,B. Hyland,,,,,1.47,Made,17.0,F. Campazzo,1630267.0,7.0,,,,,,,,,,,,,,
504,PT10M58.00S,2021-12-18T02:25:17.4Z,4,REGULAR,foul,personal,['1freethrow'],201568,,,1610612743,87,108,2021-12-18T02:25:43Z,5030000,,,0,,D. Gallinari shooting personal FOUL (1 PF) (Hyland 1 FT),"[201568, 1630538]",1610612737.0,ATL,shooting,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Hyland,1630538.0
506,PT10M58.00S,2021-12-18T02:25:45.0Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630538,,,1610612743,87,108,2021-12-18T02:25:47Z,5050000,,,0,,MISS B. Hyland Free Throw 1 of 1,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Missed,,,,,,,,,,,,,,,,,,
507,PT10M55.00S,2021-12-18T02:25:48.0Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,87,108,2021-12-18T02:25:47Z,5060000,,,0,,D. Gallinari REBOUND (Off:1 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,506.0,3.0,2.0,1.0,,,,,,,,,,
508,PT10M43.00S,2021-12-18T02:25:58.1Z,4,REGULAR,3pt,Jump Shot,[],1629629,8.886333771353483,95.58823529411765,1610612737,90,108,2021-12-18T02:26:03Z,5070000,-228.0,31.0,1,left,C. Reddish 3PT  (7 PTS) (K. Huerter 3 AST),"[1629629, 1628989]",1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,23.0,Made,7.0,K. Huerter,1628989.0,3.0,,,,,,,,,,,,,,
510,PT10M28.00S,2021-12-18T02:26:12.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,93.9060446780552,48.03921568627451,1610612743,90,110,2021-12-18T02:26:20Z,5090000,-10.0,5.0,1,right,B. Hyland cutting Layup (19 PTS) (N. Jokic 6 AST),"[1630538, 203999]",1610612743.0,DEN,cutting,,,Hyland,B. Hyland,,,,,1.09,Made,19.0,N. Jokic,203999.0,6.0,,,,,,,,,,,,,,
512,PT10M08.00S,2021-12-18T02:26:32.5Z,4,REGULAR,3pt,Jump Shot,[],1629629,29.25427069645204,78.92156862745098,1610612737,90,110,2021-12-18T02:26:38Z,5110000,-145.0,222.0,1,left,MISS C. Reddish 26' 3PT,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,
513,PT10M07.00S,2021-12-18T02:26:33.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,90,110,2021-12-18T02:26:38Z,5120000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,512.0,,,,,,,,,,,,,
514,PT10M07.00S,2021-12-18T02:26:38.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,90,110,2021-12-18T02:26:38Z,5130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT09M59.00S,2021-12-18T02:26:56.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628427,93.9060446780552,49.50980392156863,1610612743,90,112,2021-12-18T02:27:03Z,5140000,-2.0,5.0,1,right,V. Cancar cutting Layup (6 PTS) (N. Jokic 7 AST),"[1628427, 203999]",1610612743.0,DEN,cutting,,,Cancar,V. Cancar,,,,,0.54,Made,6.0,N. Jokic,203999.0,7.0,,,,,,,,,,,,,,
517,PT09M59.00S,2021-12-18T02:27:01.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,90,112,2021-12-18T02:27:01Z,5160000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M57.00S,2021-12-18T02:29:53.9Z,4,REGULAR,turnover,bad pass,[],1630168,,,1610612737,90,112,2021-12-18T02:35:29Z,5170000,,,0,,O. Okongwu bad pass TURNOVER (1 TO),"[1630168, 1630267]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,1.0,Campazzo,1630267.0,,,,,
519,PT09M57.00S,2021-12-18T02:29:53.9Z,4,REGULAR,steal,,[],1630267,,,1610612743,90,112,2021-12-18T02:29:59Z,5180000,,,0,,F. Campazzo STEAL (3 STL),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M56.00S,2021-12-18T02:29:59.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203999,93.11760840998686,47.30392156862745,1610612743,90,114,2021-12-18T02:30:11Z,5190000,-13.0,12.0,1,right,N. Jokic driving Layup (15 PTS) (F. Campazzo 8 AST),"[203999, 1630267]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,1.82,Made,15.0,F. Campazzo,1630267.0,8.0,,,,,,,,,,,,,,
521,PT09M56.00S,2021-12-18T02:30:04.0Z,4,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612743,90,114,2021-12-18T02:30:23Z,5200000,,,0,,O. Okongwu shooting personal FOUL (4 PF) (Jokic 1 FT),"[1630168, 203999]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,201639.0,4.0,0.0,Jokic,203999.0
523,PT09M56.00S,2021-12-18T02:30:27.0Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],203999,,,1610612743,90,115,2021-12-18T02:30:27Z,5220000,,,0,,N. Jokic Free Throw 1 of 1 (16 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
524,PT09M38.00S,2021-12-18T02:30:45.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,6.915243101182654,47.549019607843135,1610612737,92,115,2021-12-18T02:30:52Z,5230000,12.0,13.0,1,left,O. Okongwu driving Layup (10 PTS) (K. Huerter 4 AST),"[1630168, 1628989]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,1.75,Made,10.0,K. Huerter,1628989.0,4.0,,,,,,,,,,,,,,
526,PT09M24.00S,2021-12-18T02:31:03.2Z,4,REGULAR,foul,personal,[],1630168,,,1610612743,92,115,2021-12-18T02:31:11Z,5250000,,,0,,O. Okongwu personal FOUL (5 PF),"[1630168, 203999]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,1151.0,5.0,0.0,Jokic,203999.0
528,PT09M24.00S,2021-12-18T02:31:11.6Z,4,REGULAR,substitution,out,[],1630168,,,1610612743,92,115,2021-12-18T02:31:19Z,5270000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M24.00S,2021-12-18T02:31:11.6Z,4,REGULAR,substitution,out,[],101150,,,1610612743,92,115,2021-12-18T02:31:19Z,5280000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M24.00S,2021-12-18T02:31:11.6Z,4,REGULAR,substitution,in,[],1628381,,,1610612743,92,115,2021-12-18T02:31:19Z,5290000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M24.00S,2021-12-18T02:31:11.6Z,4,REGULAR,substitution,in,[],1629027,,,1610612743,92,115,2021-12-18T02:31:19Z,5300000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M12.00S,2021-12-18T02:31:37.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203085,86.02168199737189,42.64705882352941,1610612743,92,115,2021-12-18T02:31:44Z,5310000,-37.0,79.0,1,right,MISS A. Rivers 8' driving floating Shot,[203085],1610612743.0,DEN,driving floating,,,Rivers,A. Rivers,,,,,8.71,Missed,,,,,,,,,,,,,,,,,,
533,PT09M08.00S,2021-12-18T02:31:41.0Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,92,115,2021-12-18T02:31:44Z,5320000,,,0,,D. Gallinari REBOUND (Off:1 Def:3),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,532.0,4.0,3.0,1.0,,,,,,,,,,
534,PT09M02.00S,2021-12-18T02:31:46.0Z,4,REGULAR,3pt,Jump Shot,[],201568,32.276609724047304,41.66666666666667,1610612737,92,115,2021-12-18T02:31:51Z,5330000,42.0,251.0,1,left,MISS D. Gallinari 25' pullup 3PT,[201568],1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,
535,PT08M59.00S,2021-12-18T02:31:49.9Z,4,REGULAR,rebound,offensive,[],1628989,,,1610612737,92,115,2021-12-18T02:31:49Z,5340000,,,0,,K. Huerter REBOUND (Off:1 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,534.0,3.0,2.0,1.0,,,,,,,,,,
536,PT08M55.00S,2021-12-18T02:31:53.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628381,20.844283837056505,22.794117647058822,1610612737,92,115,2021-12-18T02:31:58Z,5350000,136.0,143.0,1,left,MISS J. Collins 19' pullup Shot,[1628381],1610612737.0,ATL,pullup,,,Collins,J. Collins,,,,,19.76,Missed,,,,,,,,,,,,,,,,,,
537,PT08M52.00S,2021-12-18T02:31:56.4Z,4,REGULAR,rebound,defensive,[],1630267,,,1610612743,92,115,2021-12-18T02:31:58Z,5360000,,,0,,F. Campazzo REBOUND (Off:0 Def:3),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,536.0,3.0,3.0,0.0,,,,,,,,,,
538,PT08M35.00S,2021-12-18T02:32:16.1Z,4,REGULAR,turnover,out-of-bounds,[],1628427,,,1610612743,92,115,2021-12-18T02:32:26Z,5370000,,,0,,V. Cancar bad pass out-of-bounds TURNOVER (1 TO),[1628427],1610612743.0,DEN,bad pass,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,1.0,,,203593.0,,,,
539,PT08M35.00S,2021-12-18T02:32:25.5Z,4,REGULAR,substitution,out,[],201568,,,1610612737,92,115,2021-12-18T02:32:28Z,5380000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M35.00S,2021-12-18T02:32:25.5Z,4,REGULAR,substitution,in,[],203991,,,1610612737,92,115,2021-12-18T02:32:28Z,5390000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M24.00S,2021-12-18T02:32:40.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203991,5.732588699080158,50.0,1610612737,94,115,2021-12-18T02:32:47Z,5400000,0.0,1.0,1,left,C. Capela alley-oop Layup (15 PTS) (J. Collins 2 AST),"[203991, 1628381]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.14,Made,15.0,J. Collins,1628381.0,2.0,,,,,,,,,,,,,,
543,PT08M09.00S,2021-12-18T02:32:58.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628381,,,1610612743,94,115,2021-12-18T02:33:18Z,5420000,,,0,,J. Collins shooting personal FOUL (3 PF) (Hyland 2 FT),"[1628381, 1630538]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,203593.0,3.0,0.0,Hyland,1630538.0
545,PT08M09.00S,2021-12-18T02:33:26.0Z,4,REGULAR,freethrow,1 of 2,[],1630538,,,1610612743,94,116,2021-12-18T02:33:26Z,5440000,,,0,,B. Hyland Free Throw 1 of 2 (20 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
546,PT08M09.00S,2021-12-18T02:33:27.2Z,4,REGULAR,substitution,out,[],1629629,,,1610612743,94,116,2021-12-18T02:33:32Z,5450000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M09.00S,2021-12-18T02:33:27.2Z,4,REGULAR,substitution,in,[],1627789,,,1610612743,94,116,2021-12-18T02:33:32Z,5460000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M09.00S,2021-12-18T02:33:43.1Z,4,REGULAR,freethrow,2 of 2,[],1630538,,,1610612743,94,117,2021-12-18T02:33:43Z,5470000,,,0,,B. Hyland Free Throw 2 of 2 (21 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
549,PT07M57.00S,2021-12-18T02:33:56.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,16.507884362680684,42.15686274509804,1610612737,96,117,2021-12-18T02:34:03Z,5480000,39.0,103.0,1,left,T. Young 10' driving floating Jump Shot (26 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,10.99,Made,26.0,,,,,,,,,,,,,,,,,
550,PT07M36.00S,2021-12-18T02:34:15.9Z,4,REGULAR,2pt,Jump Shot,[],203999,76.03482260183968,43.13725490196079,1610612743,96,117,2021-12-18T02:34:21Z,5490000,-34.0,173.0,1,right,MISS N. Jokic 17' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,17.62,Missed,,,,,,,,,,,,,,,,,,
