actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
367,PT07M56.00S,2022-01-20T02:01:43.5Z,3,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612750,81,75,2022-01-20T02:02:03Z,3650000,,,0,,D. Hunter shooting personal FOUL (2 PF) (Edwards 2 FT),"[1629631, 1630162]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Edwards,1630162.0,
369,PT07M56.00S,2022-01-20T02:02:04.7Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,81,76,2022-01-20T02:02:04Z,3670000,,,0,,A. Edwards Free Throw 1 of 2 (19 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
370,PT07M56.00S,2022-01-20T02:02:13.0Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,81,77,2022-01-20T02:02:13Z,3680000,,,0,,A. Edwards Free Throw 2 of 2 (20 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
371,PT07M41.00S,2022-01-20T02:02:28.9Z,3,REGULAR,turnover,bad pass,[],1628381,,,1610612737,81,77,2022-01-20T02:02:36Z,3690000,,,0,,J. Collins bad pass TURNOVER (1 TO),"[1628381, 1629020]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,1.0,Vanderbilt,1629020.0,,,,,,,,,,,,
372,PT07M41.00S,2022-01-20T02:02:28.9Z,3,REGULAR,steal,,[],1629020,,,1610612750,81,77,2022-01-20T02:02:31Z,3700000,,,0,,J. Vanderbilt STEAL (2 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT07M37.00S,2022-01-20T02:02:32.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629020,93.51182654402102,49.50980392156863,1610612750,81,79,2022-01-20T02:02:41Z,3710000,-2.0,8.0,1,right,J. Vanderbilt running DUNK (6 PTS),[1629020],1610612750.0,MIN,running,,,Vanderbilt,J. Vanderbilt,,,,,0.89,Made,6.0,,,,,,,,,,,,,,,,,,
374,PT07M24.00S,2022-01-20T02:02:45.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,5.995400788436268,50.49019607843137,1610612737,83,79,2022-01-20T02:02:52Z,3720000,-2.0,4.0,1,left,O. Okongwu alley-oop Layup (7 PTS) (T. Young 13 AST),"[1630168, 1629027]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,0.46,Made,7.0,T. Young,1629027.0,13.0,,,,,,,,,,,,,,,
376,PT07M13.00S,2022-01-20T02:02:56.4Z,3,REGULAR,3pt,Jump Shot,[],1626157,63.55124835742444,43.38235294117647,1610612750,83,82,2022-01-20T02:03:02Z,3740000,-33.0,290.0,1,right,K. Towns 29' 3PT  (15 PTS) (D. Russell 4 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,29.2,Made,15.0,D. Russell,1626156.0,4.0,,,,,,,,,,,,,,,
379,PT06M58.00S,2022-01-20T02:03:13.9Z,3,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612737,83,82,2022-01-20T02:03:37Z,3760000,,,0,,K. Towns shooting personal FOUL (2 PF) (Hunter 2 FT),"[1626157, 1629631]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,200834.0,2.0,0.0,Hunter,1629631.0,
381,PT06M58.00S,2022-01-20T02:03:38.7Z,3,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,83,82,2022-01-20T02:03:38Z,3780000,,,0,,MISS D. Hunter Free Throw 1 of 2,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Missed,,,,,,,,,,,,,,,,,,,
382,PT06M58.00S,2022-01-20T02:03:38.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,83,82,2022-01-20T02:03:38Z,3790000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,381.0,,,,,,,,,
383,PT06M58.00S,2022-01-20T02:03:54.2Z,3,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,84,82,2022-01-20T02:03:54Z,3800000,,,0,,D. Hunter Free Throw 2 of 2 (20 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
384,PT06M47.00S,2022-01-20T02:04:06.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,90.09526938239159,46.32352941176471,1610612750,84,82,2022-01-20T02:04:14Z,3810000,-18.0,41.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,4.46,Missed,,,,,,,,,,,,,,,,,,,
385,PT06M44.00S,2022-01-20T02:04:09.8Z,3,REGULAR,rebound,offensive,[],1630162,,,1610612750,84,82,2022-01-20T02:04:09Z,3820000,,,0,,A. Edwards REBOUND (Off:2 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,384.0,5.0,3.0,2.0,,,,,,
386,PT06M39.00S,2022-01-20T02:04:13.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,89.70105124835742,46.32352941176471,1610612750,84,82,2022-01-20T02:09:36Z,3830000,-18.0,44.0,1,right,MISS K. Towns driving Layup - blocked,"[1626157, 1630168]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,4.8,Missed,,,,,,,,Okongwu,1630168.0,,,,,,,,,,
387,PT06M39.00S,2022-01-20T02:04:13.8Z,3,REGULAR,block,,[],1630168,,,1610612750,84,82,2022-01-20T02:04:16Z,3840000,,,0,,O. Okongwu BLOCK (2 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M36.00S,2022-01-20T02:04:16.8Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,84,82,2022-01-20T02:04:18Z,3850000,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,386.0,4.0,3.0,1.0,,,,,,
389,PT06M33.00S,2022-01-20T02:04:20.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,22.552562417871222,86.27450980392157,1610612737,84,82,2022-01-20T02:04:34Z,3860000,-181.0,159.0,1,left,MISS K. Huerter 24' running 3PT,[1628989],1610612737.0,ATL,running,,,Huerter,K. Huerter,,,,,24.15,Missed,,,,,,,,,,,,,,,,,,,
390,PT06M28.00S,2022-01-20T02:04:25.6Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612737,84,82,2022-01-20T02:04:34Z,3870000,,,0,,J. Collins REBOUND (Off:2 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,389.0,6.0,4.0,2.0,,,,,,
391,PT06M28.00S,2022-01-20T02:04:25.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,5.590000152587891,50.0,1610612737,84,82,2022-01-20T02:04:25Z,3880000,0.0,0.0,1,left,MISS J. Collins tip Layup,[1628381],1610612737.0,ATL,tip,,,Collins,J. Collins,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
392,PT06M27.00S,2022-01-20T02:04:26.0Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,84,82,2022-01-20T02:04:26Z,3890000,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,391.0,2.0,2.0,0.0,,,,,,
393,PT06M23.00S,2022-01-20T02:04:30.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630183,91.80354796320631,47.549019607843135,1610612750,84,82,2022-01-20T02:05:00Z,3900000,-12.0,25.0,1,right,MISS J. McDaniels running Layup - blocked,"[1630183, 1628381]",1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,2.74,Missed,,,,,,,,Collins,1628381.0,,,,,,,,,,
394,PT06M23.00S,2022-01-20T02:04:30.0Z,3,REGULAR,block,,[],1628381,,,1610612750,84,82,2022-01-20T02:04:33Z,3910000,,,0,,J. Collins BLOCK (2 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M21.00S,2022-01-20T02:04:32.0Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,84,82,2022-01-20T02:04:45Z,3920000,,,0,,T. Young REBOUND (Off:0 Def:4),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,393.0,4.0,4.0,0.0,,,,,,
396,PT06M21.00S,2022-01-20T02:04:43.0Z,3,REGULAR,foul,personal,[],1626157,,,1610612737,84,82,2022-01-20T02:04:54Z,3930000,,,0,,K. Towns personal FOUL (3 PF),"[1626157, 1629027]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,2005.0,3.0,0.0,Young,1629027.0,
398,PT06M21.00S,2022-01-20T02:04:53.4Z,3,REGULAR,substitution,out,[],1626156,,,1610612737,84,82,2022-01-20T02:04:56Z,3950000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M21.00S,2022-01-20T02:04:53.4Z,3,REGULAR,substitution,in,[],1629669,,,1610612737,84,82,2022-01-20T02:04:56Z,3960000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M14.00S,2022-01-20T02:05:14.9Z,3,REGULAR,3pt,Jump Shot,[],1629027,32.933639947437584,68.62745098039215,1610612737,84,82,2022-01-20T02:05:20Z,3970000,-93.0,257.0,1,left,MISS T. Young 27' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,27.34,Missed,,,,,,,,,,,,,,,,,,,
401,PT06M10.00S,2022-01-20T02:05:18.9Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,84,82,2022-01-20T02:05:20Z,3980000,,,0,,K. Towns REBOUND (Off:0 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,400.0,5.0,5.0,0.0,,,,,,
402,PT05M58.00S,2022-01-20T02:05:30.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,93.64323258869908,49.754901960784316,1610612750,84,82,2022-01-20T02:05:43Z,3990000,-1.0,7.0,1,right,MISS A. Edwards driving reverse DUNK,[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,0.74,Missed,,,,,,,,,,,,,,,,,,,
403,PT05M57.00S,2022-01-20T02:05:31.3Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,84,82,2022-01-20T02:05:43Z,4000000,,,0,,J. Collins REBOUND (Off:2 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,402.0,7.0,5.0,2.0,,,,,,
404,PT05M57.00S,2022-01-20T02:05:40.2Z,3,REGULAR,foul,technical,['1freethrow'],1630162,,,1610612737,84,82,2022-01-20T02:05:47Z,4010000,,,0,,A. Edwards technical FOUL (1 Tech),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,2005.0,2.0,1.0,,,
405,PT05M57.00S,2022-01-20T02:05:49.6Z,3,REGULAR,foul,technical,['1freethrow'],1630162,,,1610612737,84,82,2022-01-20T02:05:55Z,4020000,,,0,,A. Edwards technical FOUL (2 Tech),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,2005.0,2.0,2.0,,,
406,PT05M57.00S,2022-01-20T02:05:58.4Z,3,REGULAR,ejection,other,[],1630162,,,1610612737,84,82,2022-01-20T02:06:45Z,4030000,,,0,,Ejection A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,2005.0,,,,,
407,PT05M57.00S,2022-01-20T02:06:17.9Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,85,82,2022-01-20T02:06:17Z,4040000,,,0,,T. Young technical Free Throw 1 of 1 (17 PTS),[1629027],1610612737.0,ATL,technical,,,Young,T. Young,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
408,PT05M57.00S,2022-01-20T02:06:28.8Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,86,82,2022-01-20T02:06:41Z,4050000,,,0,,T. Young technical Free Throw 1 of 1 (18 PTS),[1629027],1610612737.0,ATL,technical,,,Young,T. Young,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
409,PT05M57.00S,2022-01-20T02:06:33.8Z,3,REGULAR,substitution,out,[],1630162,,,1610612737,86,82,2022-01-20T02:06:37Z,4060000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M57.00S,2022-01-20T02:06:33.8Z,3,REGULAR,substitution,in,[],1627736,,,1610612737,86,82,2022-01-20T02:06:37Z,4070000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M45.00S,2022-01-20T02:07:00.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,5.206964520367937,51.225490196078425,1610612737,86,82,2022-01-20T02:07:08Z,4080000,-6.0,-4.0,1,left,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,0.71,Missed,,,,,,,,,,,,,,,,,,,
412,PT05M42.00S,2022-01-20T02:07:02.6Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,86,82,2022-01-20T02:07:02Z,4090000,,,0,,O. Okongwu REBOUND (Off:2 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,411.0,5.0,3.0,2.0,,,,,,
413,PT05M39.00S,2022-01-20T02:07:06.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629027,10.726018396846255,44.36274509803921,1610612737,88,82,2022-01-20T02:07:12Z,4100000,28.0,48.0,1,left,T. Young driving floating Jump Shot (20 PTS) (K. Huerter 4 AST),"[1629027, 1628989]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,5.59,Made,20.0,K. Huerter,1628989.0,4.0,,,,,,,,,,,,,,,
415,PT05M28.00S,2022-01-20T02:07:20.6Z,3,REGULAR,foul,personal,[],1629631,,,1610612750,88,82,2022-01-20T02:07:40Z,4120000,,,0,,D. Hunter personal FOUL (3 PF),"[1629631, 1626157]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,2005.0,3.0,0.0,Towns,1626157.0,
417,PT05M22.00S,2022-01-20T02:07:41.3Z,3,REGULAR,3pt,Jump Shot,[],1626157,65.78515111695138,40.931372549019606,1610612750,88,82,2022-01-20T02:07:46Z,4140000,-45.0,269.0,1,right,MISS K. Towns 27' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,27.29,Missed,,,,,,,,,,,,,,,,,,,
418,PT05M20.00S,2022-01-20T02:07:43.8Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,88,82,2022-01-20T02:07:43Z,4150000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,417.0,1.0,1.0,0.0,,,,,,
419,PT05M07.00S,2022-01-20T02:07:57.9Z,3,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612737,88,82,2022-01-20T02:08:29Z,4160000,,,0,,J. Vanderbilt shooting personal FOUL (4 PF) (Young 2 FT),"[1629020, 1629027]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,200834.0,4.0,0.0,Young,1629027.0,
421,PT05M07.00S,2022-01-20T02:08:36.4Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612737,88,82,2022-01-20T02:08:36Z,4180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M07.00S,2022-01-20T02:09:06.5Z,3,REGULAR,instantreplay,request,[],0,,,1610612737,88,82,2022-01-20T02:10:00Z,4190000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,1662.0,,,,,Common Foul Upheld
423,PT05M07.00S,2022-01-20T02:10:38.8Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,89,82,2022-01-20T02:10:38Z,4200000,,,0,,T. Young Free Throw 1 of 2 (21 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
424,PT05M07.00S,2022-01-20T02:10:39.9Z,3,REGULAR,substitution,out,[],1629020,,,1610612737,89,82,2022-01-20T02:10:50Z,4210000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M07.00S,2022-01-20T02:10:39.9Z,3,REGULAR,substitution,in,[],1627752,,,1610612737,89,82,2022-01-20T02:10:50Z,4220000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M07.00S,2022-01-20T02:10:56.2Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,90,82,2022-01-20T02:10:56Z,4230000,,,0,,T. Young Free Throw 2 of 2 (22 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
427,PT04M56.00S,2022-01-20T02:11:17.9Z,3,REGULAR,foul,technical,['1freethrow'],1628381,,,1610612750,90,82,2022-01-20T02:11:25Z,4240000,,,0,,J. Collins defensive-3-second technical FOUL (1 Tech),[1628381],1610612737.0,ATL,defensive-3-second,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,1662.0,2.0,1.0,,,
428,PT04M56.00S,2022-01-20T02:11:29.6Z,3,REGULAR,freethrow,1 of 1,[],1627736,,,1610612750,90,82,2022-01-20T02:11:32Z,4250000,,,0,,MISS M. Beasley technical Free Throw 1 of 1,[1627736],1610612750.0,MIN,technical,,,Beasley,M. Beasley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
429,PT04M56.00S,2022-01-20T02:11:29.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,90,82,2022-01-20T02:11:32Z,4260000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,428.0,,,,,,,,,
430,PT04M56.00S,2022-01-20T02:11:35.3Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,90,82,2022-01-20T02:11:39Z,4270000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M56.00S,2022-01-20T02:11:35.3Z,3,REGULAR,substitution,in,[],1629006,,,1610612750,90,82,2022-01-20T02:11:39Z,4280000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M52.00S,2022-01-20T02:11:45.5Z,3,REGULAR,2pt,Jump Shot,[],1626157,74.85216819973719,24.754901960784316,1610612750,90,82,2022-01-20T02:11:50Z,4290000,-126.0,184.0,1,right,MISS K. Towns 22' Jump Shot,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,22.3,Missed,,,,,,,,,,,,,,,,,,,
433,PT04M48.00S,2022-01-20T02:11:49.5Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,90,82,2022-01-20T02:11:50Z,4300000,,,0,,J. Collins REBOUND (Off:2 Def:6),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,432.0,8.0,6.0,2.0,,,,,,
434,PT04M38.00S,2022-01-20T02:11:58.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,6.783837056504599,42.15686274509804,1610612737,90,82,2022-01-20T02:12:06Z,4310000,39.0,11.0,1,left,MISS J. Collins Hook,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,4.08,Missed,,,,,,,,,,,,,,,,,,,
435,PT04M35.00S,2022-01-20T02:12:01.8Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,90,82,2022-01-20T02:12:06Z,4320000,,,0,,K. Towns REBOUND (Off:0 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,434.0,6.0,6.0,0.0,,,,,,
436,PT04M26.00S,2022-01-20T02:12:10.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,90.62089356110381,42.64705882352941,1610612750,90,82,2022-01-20T02:12:17Z,4330000,-37.0,36.0,1,right,MISS J. Nowell driving Layup - blocked,"[1629669, 1630168]",1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,5.13,Missed,,,,,,,,Okongwu,1630168.0,,,,,,,,,,
437,PT04M26.00S,2022-01-20T02:12:10.7Z,3,REGULAR,block,,[],1630168,,,1610612750,90,82,2022-01-20T02:12:13Z,4340000,,,0,,O. Okongwu BLOCK (3 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M23.00S,2022-01-20T02:12:13.7Z,3,REGULAR,rebound,offensive,[],1629669,,,1610612750,90,82,2022-01-20T02:12:17Z,4350000,,,0,,J. Nowell REBOUND (Off:1 Def:2),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,436.0,3.0,2.0,1.0,,,,,,
439,PT04M22.00S,2022-01-20T02:12:14.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,95.0886990801577,94.85294117647058,1610612750,90,82,2022-01-20T02:12:21Z,4360000,224.0,-6.0,1,right,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,22.44,Missed,,,,,,,,,,,,,,,,,,,
440,PT04M22.00S,2022-01-20T02:12:14.9Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,90,82,2022-01-20T02:12:21Z,4370000,,,0,,K. Towns REBOUND (Off:1 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,439.0,7.0,6.0,1.0,,,,,,
441,PT04M14.00S,2022-01-20T02:12:22.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,90.3580814717477,95.58823529411765,1610612750,90,85,2022-01-20T02:12:27Z,4380000,228.0,38.0,1,right,M. Beasley 3PT  (5 PTS) (K. Towns 5 AST),"[1627736, 1626157]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.11,Made,5.0,K. Towns,1626157.0,5.0,,,,,,,,,,,,,,,
443,PT03M58.00S,2022-01-20T02:12:38.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,5.863994743758213,50.49019607843137,1610612737,90,85,2022-01-20T02:22:14Z,4400000,-2.0,3.0,1,left,MISS T. Young driving finger roll Layup,[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,0.36,Missed,,,,,,,,,,,,,,,,,,,
444,PT03M54.00S,2022-01-20T02:12:42.7Z,3,REGULAR,rebound,offensive,[],1629631,,,1610612737,90,85,2022-01-20T02:22:46Z,4410000,,,0,,D. Hunter REBOUND (Off:1 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,443.0,2.0,1.0,1.0,,,,,,
445,PT03M54.00S,2022-01-20T02:12:43.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,23.99802890932983,86.27450980392157,1610612737,90,85,2022-01-20T02:12:54Z,4420000,-181.0,173.0,1,left,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,,
446,PT03M49.00S,2022-01-20T02:12:48.2Z,3,REGULAR,rebound,defensive,[],1629006,,,1610612750,90,85,2022-01-20T02:23:27Z,4430000,,,0,,J. Okogie REBOUND (Off:1 Def:1),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,445.0,2.0,1.0,1.0,,,,,,
447,PT03M39.00S,2022-01-20T02:12:58.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629006,91.14651773981603,47.30392156862745,1610612750,90,85,2022-01-20T02:13:06Z,4440000,-13.0,31.0,1,right,MISS J. Okogie driving reverse Layup,[1629006],1610612750.0,MIN,driving reverse,,,Okogie,J. Okogie,,,,,3.35,Missed,,,,,,,,,,,,,,,,,,,
448,PT03M37.00S,2022-01-20T02:13:00.0Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,90,85,2022-01-20T02:13:06Z,4450000,,,0,,O. Okongwu REBOUND (Off:2 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,447.0,6.0,4.0,2.0,,,,,,
449,PT03M35.00S,2022-01-20T02:13:09.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,90,85,2022-01-20T02:13:09Z,4460000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M35.00S,2022-01-20T02:15:20.3Z,3,REGULAR,substitution,out,[],1628989,,,1610612737,90,85,2022-01-20T02:15:44Z,4470000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M35.00S,2022-01-20T02:15:20.3Z,3,REGULAR,substitution,out,[],1628381,,,1610612737,90,85,2022-01-20T02:15:44Z,4480000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M35.00S,2022-01-20T02:15:20.3Z,3,REGULAR,substitution,in,[],1626153,,,1610612737,90,85,2022-01-20T02:15:44Z,4490000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
