actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
365,PT09M00.00S,2021-11-21T01:53:34.0Z,3,REGULAR,3pt,Jump Shot,[],1628989,31.750985545335087,37.745098039215684,1610612737,70,57,2021-11-21T01:55:41Z,3610000,61.0,246.0,1,left,K. Huerter 25' 3PT pullup (9 PTS),[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,25.35,Made,9.0,,,,,,,,,,,,,,,,,
366,PT08M51.00S,2021-11-21T01:53:42.8Z,3,REGULAR,2pt,Jump Shot,[],1630163,76.69185282522996,45.09803921568628,1610612766,70,57,2021-11-21T01:53:48Z,3620000,-25.0,167.0,1,right,MISS L. Ball 16' pullup Shot,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,16.84,Missed,,,,,,,,,,,,,,,,,,
367,PT08M48.00S,2021-11-21T01:53:45.8Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,70,57,2021-11-21T01:53:48Z,3630000,,,0,,C. Capela REBOUND (Off:2 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,366.0,10.0,8.0,2.0,,,,,,,,,,
368,PT08M45.00S,2021-11-21T01:53:53.1Z,3,REGULAR,foul,personal,[],202330,,,1610612737,70,57,2021-11-21T01:53:58Z,3640000,,,0,,G. Hayward personal FOUL (1 PF),"[202330, 203992]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Bogdanovic,203992.0,,,
370,PT08M36.00S,2021-11-21T01:54:20.8Z,3,REGULAR,3pt,Jump Shot,[],203992,26.363337713534822,80.88235294117648,1610612737,70,57,2021-11-21T01:54:27Z,3660000,-154.0,195.0,1,left,MISS B. Bogdanovic 24' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,
371,PT08M32.00S,2021-11-21T01:54:24.8Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,70,57,2021-11-21T01:54:27Z,3670000,,,0,,C. Capela REBOUND (Off:3 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,370.0,11.0,8.0,3.0,,,,,,,,,,
372,PT08M30.00S,2021-11-21T01:54:26.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,8.09789750328515,3.9215686274509802,1610612737,70,57,2021-11-21T01:54:31Z,3680000,230.0,24.0,1,left,MISS T. Young 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,
373,PT08M28.00S,2021-11-21T01:54:28.2Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,70,57,2021-11-21T01:54:31Z,3690000,,,0,,L. Ball REBOUND (Off:2 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,372.0,5.0,3.0,2.0,,,,,,,,,,
374,PT08M19.00S,2021-11-21T01:54:39.9Z,3,REGULAR,foul,personal,[],1629027,,,1610612766,70,57,2021-11-21T01:54:45Z,3700000,,,0,,T. Young personal FOUL (1 PF),"[1629027, 1630163]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Ball,1630163.0,,,
376,PT08M19.00S,2021-11-21T01:54:47.2Z,3,REGULAR,substitution,out,[],203486,,,1610612766,70,57,2021-11-21T01:54:52Z,3720000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
377,PT08M19.00S,2021-11-21T01:54:47.2Z,3,REGULAR,substitution,in,[],1628998,,,1610612766,70,57,2021-11-21T01:54:52Z,3730000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
378,PT08M11.00S,2021-11-21T01:55:05.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,82.07950065703022,58.82352941176471,1610612766,70,59,2021-11-21T01:55:10Z,3740000,44.0,116.0,1,right,G. Hayward 12' pullup Jump Shot (9 PTS),[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,12.41,Made,9.0,,,,,,,,,,,,,,,,,
379,PT07M43.00S,2021-11-21T01:55:35.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,5.995400788436268,48.529411764705884,1610612737,72,59,2021-11-21T01:55:52Z,3750000,7.0,4.0,1,left,C. Capela DUNK (14 PTS) (K. Huerter 3 AST),"[203991, 1628989]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,0.84,Made,14.0,K. Huerter,1628989.0,3.0,,,,,,,,,,,,,,
381,PT07M33.00S,2021-11-21T01:55:42.5Z,3,REGULAR,3pt,Jump Shot,[],1630163,74.45795006570303,83.33333333333334,1610612766,72,62,2021-11-21T01:55:47Z,3770000,167.0,188.0,1,right,L. Ball 25' 3PT  (8 PTS) (G. Hayward 3 AST),"[1630163, 202330]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,25.1,Made,8.0,G. Hayward,202330.0,3.0,,,,,,,,,,,,,,
383,PT07M12.00S,2021-11-21T01:56:03.4Z,3,REGULAR,3pt,Jump Shot,[],1628989,28.86005256241787,22.058823529411764,1610612737,72,62,2021-11-21T01:56:12Z,3790000,140.0,219.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,
384,PT07M05.00S,2021-11-21T01:56:10.4Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,72,62,2021-11-21T01:56:12Z,3800000,,,0,,C. Capela REBOUND (Off:4 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,383.0,12.0,8.0,4.0,,,,,,,,,,
385,PT07M05.00S,2021-11-21T01:56:11.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.590000152587891,50.0,1610612737,74,62,2021-11-21T01:56:11Z,3810000,0.0,0.0,1,left,C. Capela tip Layup (16 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Made,16.0,,,,,,,,,,,,,,,,,
386,PT07M01.00S,2021-11-21T01:56:15.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630163,80.89684625492772,47.05882352941176,1610612766,74,62,2021-11-21T01:56:21Z,3820000,-15.0,127.0,1,right,MISS L. Ball 12' pullup Shot,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,12.79,Missed,,,,,,,,,,,,,,,,,,
387,PT06M57.00S,2021-11-21T01:56:19.7Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,74,62,2021-11-21T01:56:21Z,3830000,,,0,,C. Capela REBOUND (Off:4 Def:9),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,386.0,13.0,9.0,4.0,,,,,,,,,,
388,PT06M52.00S,2021-11-21T01:56:24.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203991,5.469776609724048,52.20588235294118,1610612737,76,62,2021-11-21T01:56:50Z,3840000,-11.0,-1.0,1,left,C. Capela running DUNK (18 PTS) (T. Young 6 AST),"[203991, 1629027]",1610612737.0,ATL,running,,,Capela,C. Capela,,,,,1.11,Made,18.0,T. Young,1629027.0,6.0,,,,,,,,,,,,,,
390,PT06M52.00S,2021-11-21T01:56:28.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,76,62,2021-11-21T01:56:28Z,3860000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M42.00S,2021-11-21T01:59:31.1Z,3,REGULAR,3pt,Jump Shot,[],1628970,94.95729303547962,3.9215686274509802,1610612766,76,65,2021-11-21T01:59:35Z,3870000,-230.0,-5.0,1,right,M. Bridges 3PT  (23 PTS) (T. Rozier 4 AST),"[1628970, 1626179]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.05,Made,23.0,T. Rozier,1626179.0,4.0,,,,,,,,,,,,,,
393,PT06M15.00S,2021-11-21T01:59:57.7Z,3,REGULAR,2pt,Jump Shot,[],1629027,23.209592641261498,58.82352941176471,1610612737,76,65,2021-11-21T02:00:03Z,3890000,-44.0,166.0,1,left,MISS T. Young 17' floating Shot,[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,17.15,Missed,,,,,,,,,,,,,,,,,,
394,PT06M13.00S,2021-11-21T01:59:59.7Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,76,65,2021-11-21T02:00:03Z,3900000,,,0,,L. Ball REBOUND (Off:2 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,393.0,6.0,4.0,2.0,,,,,,,,,,
395,PT06M11.00S,2021-11-21T02:00:03.7Z,3,REGULAR,foul,personal,[],203992,,,1610612766,76,65,2021-11-21T02:00:12Z,3910000,,,0,,B. Bogdanovic personal FOUL (1 PF),"[203992, 1626179]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Rozier,1626179.0,,,
397,PT06M11.00S,2021-11-21T02:00:13.7Z,3,REGULAR,substitution,out,[],202330,,,1610612766,76,65,2021-11-21T02:00:16Z,3930000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M11.00S,2021-11-21T02:00:13.7Z,3,REGULAR,substitution,in,[],1626162,,,1610612766,76,65,2021-11-21T02:00:16Z,3940000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M00.00S,2021-11-21T02:00:36.7Z,3,REGULAR,foul,personal,[],203991,,,1610612766,76,65,2021-11-21T02:03:58Z,3950000,,,0,,C. Capela personal FOUL (3 PF),"[203991, 1628970]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Bridges,1628970.0,,,
401,PT05M54.00S,2021-11-21T02:00:55.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,94.03745072273325,50.245098039215684,1610612766,76,65,2021-11-21T02:01:03Z,3970000,1.0,4.0,1,right,MISS T. Rozier driving Layup - blocked,"[1626179, 203991]",1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,0.37,Missed,,,,,,,,,Capela,203991.0,,,,,,,,
402,PT05M54.00S,2021-11-21T02:00:55.7Z,3,REGULAR,block,,[],203991,,,1610612766,76,65,2021-11-21T02:00:59Z,3980000,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M47.00S,2021-11-21T02:01:02.7Z,3,REGULAR,rebound,offensive,[],1628970,,,1610612766,76,65,2021-11-21T02:01:03Z,3990000,,,0,,M. Bridges REBOUND (Off:4 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,401.0,7.0,3.0,4.0,,,,,,,,,,
404,PT05M47.00S,2021-11-21T02:01:02.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,94.40999984741211,50.0,1610612766,76,65,2021-11-21T02:01:02Z,4000000,0.0,0.0,1,right,MISS M. Bridges tip Layup,[1628970],1610612766.0,CHA,tip,,,Bridges,M. Bridges,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
405,PT05M47.00S,2021-11-21T02:01:03.1Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,76,65,2021-11-21T02:01:03Z,4010000,,,0,,J. Collins REBOUND (Off:0 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,404.0,5.0,5.0,0.0,,,,,,,,,,
406,PT05M36.00S,2021-11-21T02:01:16.2Z,3,REGULAR,foul,personal,[],1626179,,,1610612737,76,65,2021-11-21T02:01:24Z,4020000,,,0,,T. Rozier personal FOUL (1 PF),"[1626179, 203991]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Capela,203991.0,,,
408,PT05M32.00S,2021-11-21T02:01:40.3Z,3,REGULAR,foul,personal,[],1626162,,,1610612737,76,65,2021-11-21T02:01:45Z,4040000,,,0,,K. Oubre Jr. personal FOUL (1 PF),"[1626162, 1628381]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Collins,1628381.0,,,
410,PT05M32.00S,2021-11-21T02:01:47.2Z,3,REGULAR,substitution,out,[],203991,,,1610612737,76,65,2021-11-21T02:01:52Z,4060000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M32.00S,2021-11-21T02:01:47.2Z,3,REGULAR,substitution,in,[],201568,,,1610612737,76,65,2021-11-21T02:01:52Z,4070000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M21.00S,2021-11-21T02:02:10.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,5.469776609724048,50.245098039215684,1610612737,78,65,2021-11-21T02:02:16Z,4080000,-1.0,-1.0,1,left,K. Huerter cutting Layup (11 PTS) (J. Collins 2 AST),"[1628989, 1628381]",1610612737.0,ATL,cutting,,,Huerter,K. Huerter,,,,,0.16,Made,11.0,J. Collins,1628381.0,2.0,,,,,,,,,,,,,,
414,PT05M04.00S,2021-11-21T02:02:28.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,91.80354796320631,62.745098039215684,1610612766,78,65,2021-11-21T02:02:36Z,4100000,64.0,25.0,1,right,MISS M. Bridges 6' pullup Shot - blocked,"[1628970, 1628381]",1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,6.82,Missed,,,,,,,,,Collins,1628381.0,,,,,,,,
415,PT05M04.00S,2021-11-21T02:02:28.9Z,3,REGULAR,block,,[],1628381,,,1610612766,78,65,2021-11-21T02:02:32Z,4110000,,,0,,J. Collins BLOCK (3 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M04.00S,2021-11-21T02:02:28.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,78,65,2021-11-21T02:02:36Z,4120000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,414.0,,,,,,,,,,,,,
417,PT05M04.00S,2021-11-21T02:02:34.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,78,65,2021-11-21T02:02:34Z,4130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M02.00S,2021-11-21T02:02:44.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,94.56307490144546,95.34313725490196,1610612766,78,68,2021-11-21T02:02:49Z,4140000,227.0,-1.0,1,right,L. Ball 3PT  (11 PTS) (M. Bridges 2 AST),"[1630163, 1628970]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,22.67,Made,11.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,,,,
420,PT04M49.00S,2021-11-21T02:02:56.3Z,3,REGULAR,3pt,Jump Shot,[],203992,8.492115637319317,4.166666666666666,1610612737,78,68,2021-11-21T02:03:01Z,4160000,229.0,27.0,1,left,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,23.08,Missed,,,,,,,,,,,,,,,,,,
421,PT04M46.00S,2021-11-21T02:02:59.3Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,78,68,2021-11-21T02:03:01Z,4170000,,,0,,L. Ball REBOUND (Off:2 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,420.0,7.0,5.0,2.0,,,,,,,,,,
422,PT04M40.00S,2021-11-21T02:03:05.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,86.28449408672799,44.36274509803921,1610612766,78,68,2021-11-21T02:03:12Z,4180000,-28.0,76.0,1,right,MISS L. Ball 8' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,8.14,Missed,,,,,,,,,,,,,,,,,,
423,PT04M36.00S,2021-11-21T02:03:09.8Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,78,68,2021-11-21T02:03:12Z,4190000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,422.0,1.0,1.0,0.0,,,,,,,,,,
424,PT04M34.00S,2021-11-21T02:03:11.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203992,6.258212877792378,49.50980392156863,1610612737,80,68,2021-11-21T02:03:20Z,4200000,2.0,6.0,1,left,B. Bogdanovic running Layup (7 PTS) (K. Huerter 4 AST),"[203992, 1628989]",1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,0.68,Made,7.0,K. Huerter,1628989.0,4.0,,,,,,,,,,,,,,
426,PT04M20.00S,2021-11-21T02:03:25.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,86.81011826544021,50.73529411764706,1610612766,80,68,2021-11-21T02:03:30Z,4220000,4.0,71.0,1,right,MISS T. Rozier 7' driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,7.16,Missed,,,,,,,,,,,,,,,,,,
427,PT04M16.00S,2021-11-21T02:03:29.8Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,80,68,2021-11-21T02:03:30Z,4230000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,426.0,2.0,2.0,0.0,,,,,,,,,,
428,PT04M12.00S,2021-11-21T02:03:34.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,5.732588699080158,51.225490196078425,1610612737,82,68,2021-11-21T02:03:46Z,4240000,-6.0,1.0,1,left,K. Huerter cutting Layup (13 PTS) (T. Young 7 AST),"[1628989, 1629027]",1610612737.0,ATL,cutting,,,Huerter,K. Huerter,,,,,0.63,Made,13.0,T. Young,1629027.0,7.0,,,,,,,,,,,,,,
430,PT04M12.00S,2021-11-21T02:03:39.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,82,68,2021-11-21T02:03:39Z,4260000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M12.00S,2021-11-21T02:05:55.2Z,3,REGULAR,substitution,out,[],203992,,,1610612766,82,68,2021-11-21T02:06:19Z,4270000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M12.00S,2021-11-21T02:05:55.2Z,3,REGULAR,substitution,out,[],1626179,,,1610612766,82,68,2021-11-21T02:06:19Z,4280000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M12.00S,2021-11-21T02:05:55.2Z,3,REGULAR,substitution,in,[],1629629,,,1610612766,82,68,2021-11-21T02:06:19Z,4290000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M12.00S,2021-11-21T02:05:55.2Z,3,REGULAR,substitution,in,[],1629667,,,1610612766,82,68,2021-11-21T02:06:19Z,4300000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M12.00S,2021-11-21T02:07:23.2Z,3,REGULAR,stoppage,court clean up,[],0,,,1610612766,82,68,2021-11-21T02:07:23Z,4310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M53.00S,2021-11-21T02:09:27.5Z,3,REGULAR,turnover,lost ball,[],1629667,,,1610612766,82,68,2021-11-21T02:09:31Z,4320000,,,0,,J. McDaniels lost ball TURNOVER (3 TO),"[1629667, 201568]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,3.0,Gallinari,201568.0
438,PT03M53.00S,2021-11-21T02:09:27.5Z,3,REGULAR,steal,,[],201568,,,1610612737,82,68,2021-11-21T02:09:30Z,4330000,,,0,,D. Gallinari STEAL (2 STL),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M36.00S,2021-11-21T02:09:47.1Z,3,REGULAR,foul,offensive,[],201568,,,1610612737,82,68,2021-11-21T02:09:54Z,4340000,,,0,,D. Gallinari charge offensive FOUL (1 PF),"[201568, 1628998]",1610612737.0,ATL,charge,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Martin,1628998.0,,,
441,PT03M36.00S,2021-11-21T02:09:47.1Z,3,REGULAR,turnover,offensive foul,[],201568,,,1610612737,82,68,2021-11-21T02:09:47Z,4360000,,,0,,D. Gallinari offensive foul TURNOVER (1 TO),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,2004.0,,,,,1.0,,
442,PT03M24.00S,2021-11-21T02:10:14.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,93.38042049934296,97.30392156862744,1610612766,82,68,2021-11-21T02:10:19Z,4370000,237.0,10.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.67,Missed,,,,,,,,,,,,,,,,,,
443,PT03M21.00S,2021-11-21T02:10:17.3Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,82,68,2021-11-21T02:10:19Z,4380000,,,0,,J. Collins REBOUND (Off:0 Def:6),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,442.0,6.0,6.0,0.0,,,,,,,,,,
444,PT03M10.00S,2021-11-21T02:10:28.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,7.178055190538765,49.26470588235294,1610612737,84,68,2021-11-21T02:10:57Z,4390000,4.0,15.0,1,left,T. Young driving Layup (12 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,1.54,Made,12.0,,,,,,,,,,,,,,,,,
445,PT02M53.00S,2021-11-21T02:10:44.8Z,3,REGULAR,3pt,Jump Shot,[],1629667,80.76544021024968,92.15686274509804,1610612766,84,71,2021-11-21T02:10:49Z,4400000,211.0,128.0,1,right,J. McDaniels 24' 3PT  (3 PTS) (L. Ball 8 AST),"[1629667, 1630163]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,24.68,Made,3.0,L. Ball,1630163.0,8.0,,,,,,,,,,,,,,
447,PT02M35.00S,2021-11-21T02:11:05.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612737,84,71,2021-11-21T02:11:29Z,4420000,,,0,,L. Ball personal FOUL (2 PF) (Collins 2 FT),"[1630163, 1628381]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Collins,1628381.0,,,
449,PT02M35.00S,2021-11-21T02:11:33.1Z,3,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,85,71,2021-11-21T02:11:56Z,4440000,,,0,,J. Collins Free Throw 1 of 2 (11 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
450,PT02M35.00S,2021-11-21T02:11:35.8Z,3,REGULAR,substitution,out,[],1629027,,,1610612737,85,71,2021-11-21T02:11:44Z,4450000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M35.00S,2021-11-21T02:11:35.8Z,3,REGULAR,substitution,out,[],1630163,,,1610612737,85,71,2021-11-21T02:11:44Z,4460000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M35.00S,2021-11-21T02:11:35.8Z,3,REGULAR,substitution,in,[],1626153,,,1610612737,85,71,2021-11-21T02:11:44Z,4470000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M35.00S,2021-11-21T02:11:35.8Z,3,REGULAR,substitution,in,[],202397,,,1610612737,85,71,2021-11-21T02:11:44Z,4480000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M35.00S,2021-11-21T02:11:33.1Z,3,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,85,71,2021-11-21T02:11:56Z,4490000,,,0,,MISS J. Collins Free Throw 2 of 2,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Missed,,,,,,,,,,,,,,,,,,
455,PT02M33.00S,2021-11-21T02:11:35.1Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,85,71,2021-11-21T02:11:56Z,4500000,,,0,,M. Bridges REBOUND (Off:4 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,454.0,8.0,4.0,4.0,,,,,,,,,,
456,PT02M26.00S,2021-11-21T02:12:05.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628381,,,1610612766,85,71,2021-11-21T02:12:36Z,4510000,,,0,,J. Collins personal FOUL (3 PF) (Bridges 2 FT),"[1628381, 1628970]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Bridges,1628970.0,,,
458,PT02M26.00S,2021-11-21T02:12:37.1Z,3,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,85,72,2021-11-21T02:13:01Z,4530000,,,0,,M. Bridges Free Throw 1 of 2 (24 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
459,PT02M26.00S,2021-11-21T02:12:37.1Z,3,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,85,72,2021-11-21T02:13:01Z,4540000,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,
