actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
277,PT04M38.00S,2021-11-14T23:54:00.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629670,71.69842312746385,14.950980392156863,1610612749,43,34,2021-11-14T23:54:06Z,2730000,-175.0,214.0,1,right,MISS J. Nwora 27' step back 3PT,[1629670],1610612749.0,MIL,step back,,,Nwora,J. Nwora,,,,,27.62,Missed,,,,,,,,,,,,,,,,,,
278,PT04M34.00S,2021-11-14T23:54:04.6Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,43,34,2021-11-14T23:54:06Z,2740000,,,0,,K. Huerter REBOUND (Off:1 Def:4),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,277.0,5.0,4.0,1.0,,,,,,,,,,,,,,
279,PT04M29.00S,2021-11-14T23:54:08.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,31.882391590013142,44.85294117647059,1610612737,46,34,2021-11-14T23:54:16Z,2750000,26.0,247.0,1,left,K. Huerter 24' 3PT  (3 PTS) (B. Bogdanovic 1 AST),"[1628989, 203992]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,24.85,Made,,,,,3.0,,,,,,B. Bogdanovic,203992.0,1.0,,,,,
281,PT04M16.00S,2021-11-14T23:54:21.5Z,2,REGULAR,2pt,Jump Shot,[],201950,78.53153745072274,41.66666666666667,1610612749,46,34,2021-11-14T23:54:27Z,2770000,-42.0,149.0,1,right,MISS J. Holiday 15' Jump Shot,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,15.5,Missed,,,,,,,,,,,,,,,,,,
282,PT04M13.00S,2021-11-14T23:54:24.5Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,46,34,2021-11-14T23:54:27Z,2780000,,,0,,D. Gallinari REBOUND (Off:0 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,281.0,2.0,2.0,0.0,,,,,,,,,,,,,,
283,PT04M01.00S,2021-11-14T23:54:37.8Z,2,REGULAR,3pt,Jump Shot,[],1629027,30.305519053876477,65.44117647058823,1610612737,49,34,2021-11-14T23:54:43Z,2790000,-77.0,232.0,1,left,T. Young 24' 3PT step back (20 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,24.49,Made,,,,,20.0,,,,,,,,,,,,,
284,PT03M58.00S,2021-11-14T23:54:46.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,49,34,2021-11-14T23:54:46Z,2800000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M58.00S,2021-11-14T23:56:53.7Z,2,REGULAR,substitution,out,[],201950,,,1610612749,49,34,2021-11-14T23:57:25Z,2810000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M58.00S,2021-11-14T23:56:53.7Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,49,34,2021-11-14T23:57:25Z,2820000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M58.00S,2021-11-14T23:56:53.7Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,49,34,2021-11-14T23:57:25Z,2830000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M58.00S,2021-11-14T23:56:53.7Z,2,REGULAR,substitution,in,[],203507,,,1610612749,49,34,2021-11-14T23:57:25Z,2840000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M44.00S,2021-11-14T23:57:48.2Z,2,REGULAR,3pt,Jump Shot,[],1628400,92.19776609724047,95.34313725490196,1610612749,49,34,2021-11-14T23:57:53Z,2850000,227.0,21.0,1,right,MISS S. Ojeleye 3PT,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,22.77,Missed,,,,,,,,,,,,,,,,,,
290,PT03M39.00S,2021-11-14T23:57:53.2Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,49,34,2021-11-14T23:57:53Z,2860000,,,0,,T. Young REBOUND (Off:0 Def:5),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,289.0,5.0,5.0,0.0,,,,,,,,,,,,,,
291,PT03M25.00S,2021-11-14T23:58:07.2Z,2,REGULAR,3pt,Jump Shot,[],1629027,44.6287779237845,60.29411764705882,1610612737,52,34,2021-11-14T23:58:12Z,2870000,-51.0,367.0,1,left,T. Young 37' 3PT step back (23 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,37.06,Made,,,,,23.0,,,,,,,,,,,,,
292,PT03M09.00S,2021-11-14T23:58:23.0Z,2,REGULAR,2pt,Jump Shot,[],203507,81.553876478318,66.66666666666666,1610612749,52,34,2021-11-14T23:58:29Z,2880000,83.0,121.0,1,right,MISS G. Antetokounmpo 14' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,14.68,Missed,,,,,,,,,,,,,,,,,,
293,PT03M08.00S,2021-11-14T23:58:24.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,52,34,2021-11-14T23:58:29Z,2890000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,292.0,,,,,,,,,,,,,,,,,
294,PT03M08.00S,2021-11-14T23:58:29.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,52,34,2021-11-14T23:58:29Z,2900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M53.00S,2021-11-14T23:58:50.8Z,2,REGULAR,3pt,Jump Shot,[],1629027,35.167542706964525,66.91176470588235,1610612737,52,34,2021-11-14T23:58:56Z,2910000,-85.0,278.0,1,left,MISS T. Young 29' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,29.07,Missed,,,,,,,,,,,,,,,,,,
296,PT02M49.00S,2021-11-14T23:58:54.8Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,52,34,2021-11-14T23:58:56Z,2920000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,295.0,2.0,2.0,0.0,,,,,,,,,,,,,,
297,PT02M43.00S,2021-11-14T23:59:00.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,84.70762155059133,50.245098039215684,1610612749,52,36,2021-11-14T23:59:07Z,2930000,1.0,91.0,1,right,B. Portis 9' floating Jump Shot (4 PTS) (G. Antetokounmpo 1 AST),"[1626171, 203507]",1610612749.0,MIL,floating,,,Portis,B. Portis,,,,,9.12,Made,,,,,4.0,,,,,,G. Antetokounmpo,203507.0,1.0,,,,,
299,PT02M33.00S,2021-11-14T23:59:13.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612737,52,36,2021-11-14T23:59:13Z,2950000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M33.00S,2021-11-15T00:00:17.7Z,2,REGULAR,substitution,out,[],1628381,,,1610612737,52,36,2021-11-15T00:00:39Z,2960000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M33.00S,2021-11-15T00:00:17.7Z,2,REGULAR,substitution,out,[],1629670,,,1610612737,52,36,2021-11-15T00:00:39Z,2970000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M33.00S,2021-11-15T00:00:17.7Z,2,REGULAR,substitution,in,[],203991,,,1610612737,52,36,2021-11-15T00:00:39Z,2980000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M33.00S,2021-11-15T00:00:17.7Z,2,REGULAR,substitution,in,[],201950,,,1610612737,52,36,2021-11-15T00:00:39Z,2990000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M18.00S,2021-11-15T00:01:03.4Z,2,REGULAR,3pt,Jump Shot,[],203992,23.73521681997372,14.705882352941178,1610612737,52,36,2021-11-15T00:01:08Z,3000000,176.0,171.0,1,left,MISS B. Bogdanovic 24' step back 3PT,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,
305,PT02M16.00S,2021-11-15T00:01:05.4Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,52,36,2021-11-15T00:01:08Z,3010000,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,304.0,2.0,2.0,0.0,,,,,,,,,,,,,,
306,PT02M08.00S,2021-11-15T00:01:14.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,84.31340341655716,54.41176470588235,1610612749,52,36,2021-11-15T00:01:20Z,3020000,22.0,95.0,1,right,MISS G. Antetokounmpo 9' driving floating Shot,[203507],1610612749.0,MIL,driving floating,,,Antetokounmpo,G. Antetokounmpo,,,,,9.75,Missed,,,,,,,,,,,,,,,,,,
307,PT02M03.00S,2021-11-15T00:01:19.1Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,52,36,2021-11-15T00:01:20Z,3030000,,,0,,C. Capela REBOUND (Off:2 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,306.0,6.0,4.0,2.0,,,,,,,,,,,,,,
308,PT01M48.00S,2021-11-15T00:01:33.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,4.812746386333772,49.754901960784316,1610612737,54,36,2021-11-15T00:01:38Z,3040000,1.0,-7.0,1,left,C. Capela cutting Layup (8 PTS) (T. Young 4 AST),"[203991, 1629027]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,0.74,Made,,,,,8.0,,,,,,T. Young,1629027.0,4.0,,,,,
310,PT01M31.00S,2021-11-15T00:01:50.1Z,2,REGULAR,3pt,Jump Shot,[],203507,71.69842312746385,17.647058823529413,1610612749,54,39,2021-11-15T00:02:01Z,3060000,-162.0,214.0,1,right,G. Antetokounmpo 26' 3PT pullup (12 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,26.79,Made,,,,,12.0,,,,,,,,,,,,,
312,PT01M17.00S,2021-11-15T00:02:04.1Z,2,REGULAR,3pt,Jump Shot,[],203992,7.046649145860711,4.6568627450980395,1610612737,54,39,2021-11-15T00:02:10Z,3080000,227.0,14.0,1,left,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,22.71,Missed,,,,,,,,,,,,,,,,,,
313,PT01M14.00S,2021-11-15T00:02:07.1Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,54,39,2021-11-15T00:02:10Z,3090000,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,312.0,4.0,4.0,0.0,,,,,,,,,,,,,,
314,PT01M03.00S,2021-11-15T00:02:18.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.85479632063075,49.50980392156863,1610612749,54,41,2021-11-15T00:02:24Z,3100000,-2.0,15.0,1,right,G. Antetokounmpo driving reverse Layup (14 PTS),[203507],1610612749.0,MIL,driving reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,1.49,Made,,,,,14.0,,,,,,,,,,,,,
315,PT00M46.80S,2021-11-15T00:02:35.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.783837056504599,47.05882352941176,1610612737,56,41,2021-11-15T00:02:42Z,3110000,15.0,11.0,1,left,T. Young driving Layup (25 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,1.85,Made,,,,,25.0,,,,,,,,,,,,,
316,PT00M38.90S,2021-11-15T00:02:47.8Z,2,REGULAR,3pt,Jump Shot,[],201950,70.25295663600527,23.03921568627451,1610612749,56,44,2021-11-15T00:02:52Z,3120000,-135.0,227.0,1,right,J. Holiday 26' 3PT pullup (11 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,26.41,Made,,,,,11.0,,,,,,,,,,,,,
317,PT00M35.00S,2021-11-15T00:02:59.6Z,2,REGULAR,foul,personal,[],1626171,,,1610612737,56,44,2021-11-15T00:03:05Z,3130000,,,0,,B. Portis personal FOUL (3 PF),"[1626171, 1629027]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,1146.0,3.0,0.0,Young,1629027.0,,,,,,,,
319,PT00M35.00S,2021-11-15T00:03:16.3Z,2,REGULAR,substitution,out,[],1626171,,,1610612737,56,44,2021-11-15T00:03:23Z,3150000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M35.00S,2021-11-15T00:03:16.3Z,2,REGULAR,substitution,in,[],1626192,,,1610612737,56,44,2021-11-15T00:03:23Z,3160000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M30.10S,2021-11-15T00:03:32.4Z,2,REGULAR,3pt,Jump Shot,[],203992,24.26084099868594,15.686274509803921,1610612737,56,44,2021-11-15T00:03:39Z,3170000,172.0,176.0,1,left,MISS B. Bogdanovic 24' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,
322,PT00M27.20S,2021-11-15T00:03:35.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,56,44,2021-11-15T00:03:39Z,3180000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,321.0,,,,,,,,,,,,,,,,,
323,PT00M27.20S,2021-11-15T00:03:38.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,56,44,2021-11-15T00:03:38Z,3190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M22.00S,2021-11-15T00:03:56.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201950,,,1610612737,56,44,2021-11-15T00:04:16Z,3200000,,,0,,J. Holiday personal FOUL (1 PF) (Young 2 FT),"[201950, 1629027]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,203593.0,1.0,0.0,Young,1629027.0,,,,,,,,
326,PT00M22.00S,2021-11-15T00:04:17.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629027,,,1610612737,57,44,2021-11-15T00:04:17Z,3220000,,,0,,T. Young Free Throw 1 of 2 (26 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
327,PT00M22.00S,2021-11-15T00:04:23.3Z,2,REGULAR,substitution,out,[],1628400,,,1610612737,57,44,2021-11-15T00:04:26Z,3230000,,,0,,SUB out: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M22.00S,2021-11-15T00:04:23.3Z,2,REGULAR,substitution,in,[],1629670,,,1610612737,57,44,2021-11-15T00:04:26Z,3240000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M22.00S,2021-11-15T00:04:23.3Z,2,REGULAR,substitution,out,[],1628989,,,1610612737,57,44,2021-11-15T00:04:40Z,3250000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M22.00S,2021-11-15T00:04:23.3Z,2,REGULAR,substitution,in,[],1627789,,,1610612737,57,44,2021-11-15T00:04:40Z,3260000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M22.00S,2021-11-15T00:04:51.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629027,,,1610612737,58,44,2021-11-15T00:04:51Z,3270000,,,0,,T. Young Free Throw 2 of 2 (27 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
332,PT00M07.40S,2021-11-15T00:05:08.4Z,2,REGULAR,3pt,Jump Shot,[],201950,73.01248357424441,17.647058823529413,1610612749,58,44,2021-11-15T00:05:13Z,3280000,-162.0,201.0,1,right,MISS J. Holiday 25' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,
333,PT00M04.30S,2021-11-15T00:05:11.6Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,58,44,2021-11-15T00:05:11Z,3290000,,,0,,T. Young REBOUND (Off:0 Def:6),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,332.0,6.0,6.0,0.0,,,,,,,,,,,,,,
334,PT00M00.50S,2021-11-15T00:05:15.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,15.588042049934298,41.17647058823529,1610612737,58,44,2021-11-15T00:05:23Z,3300000,44.0,94.0,1,left,MISS T. Young 10' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,10.38,Missed,,,,,,,,,,,,,,,,,,
335,PT00M00.50S,2021-11-15T00:05:15.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,58,44,2021-11-15T00:05:23Z,3310000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,334.0,,,,,,,,,,,,,,,,,
336,PT00M00.00S,2021-11-15T00:05:23.2Z,2,REGULAR,period,end,[],0,,,1610612737,58,44,2021-11-15T00:05:23Z,3320000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2021-11-15T00:20:12.2Z,3,REGULAR,substitution,out,['startperiod'],201568,,,1610612737,58,44,2021-11-15T00:20:31Z,3330000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-11-15T00:20:12.2Z,3,REGULAR,substitution,out,['startperiod'],1627789,,,1610612737,58,44,2021-11-15T00:20:31Z,3340000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2021-11-15T00:20:12.2Z,3,REGULAR,substitution,out,['startperiod'],1629670,,,1610612737,58,44,2021-11-15T00:20:31Z,3350000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-11-15T00:20:12.2Z,3,REGULAR,substitution,in,['startperiod'],1628989,,,1610612737,58,44,2021-11-15T00:20:31Z,3360000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-11-15T00:20:12.2Z,3,REGULAR,substitution,in,['startperiod'],1628381,,,1610612737,58,44,2021-11-15T00:20:31Z,3370000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-11-15T00:20:12.2Z,3,REGULAR,substitution,in,['startperiod'],1626171,,,1610612737,58,44,2021-11-15T00:20:31Z,3380000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-11-15T00:20:42.5Z,3,REGULAR,period,start,[],0,,,1610612737,58,44,2021-11-15T00:20:42Z,3390000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT11M46.00S,2021-11-15T00:20:56.1Z,3,REGULAR,3pt,Jump Shot,[],1628989,95.48291721419186,2.696078431372549,1610612737,58,44,2021-11-15T00:21:02Z,3400000,-237.0,-10.0,1,right,MISS K. Huerter 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,23.67,Missed,,,,,,,,,,,,,,,,,,
345,PT11M42.00S,2021-11-15T00:21:00.1Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,58,44,2021-11-15T00:21:02Z,3410000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,344.0,3.0,3.0,0.0,,,,,,,,,,,,,,
346,PT11M38.00S,2021-11-15T00:21:06.5Z,3,REGULAR,foul,personal,[],203991,,,1610612749,58,44,2021-11-15T00:21:14Z,3420000,,,0,,C. Capela personal FOUL (1 PF),"[203991, 203507]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,201245.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,
348,PT11M27.00S,2021-11-15T00:21:30.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,14.273981603153747,45.588235294117645,1610612749,58,44,2021-11-15T00:21:37Z,3440000,22.0,82.0,1,left,MISS B. Portis 8' driving Hook,[1626171],1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,8.46,Missed,,,,,,,,,,,,,,,,,,
349,PT11M23.00S,2021-11-15T00:21:34.0Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,58,44,2021-11-15T00:21:37Z,3450000,,,0,,C. Capela REBOUND (Off:2 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,348.0,7.0,5.0,2.0,,,,,,,,,,,,,,
350,PT11M17.00S,2021-11-15T00:21:39.5Z,3,REGULAR,3pt,Jump Shot,[],1628381,95.74572930354796,4.166666666666666,1610612737,58,44,2021-11-15T00:26:17Z,3460000,-229.0,-13.0,1,right,MISS J. Collins 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,
351,PT11M16.00S,2021-11-15T00:21:40.5Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,58,44,2021-11-15T00:27:55Z,3470000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,350.0,1.0,1.0,0.0,,,,,,,,,,,,,,
372,PT11M14.00S,2021-11-15T00:21:48.9Z,3,REGULAR,turnover,bad pass,[],201950,,,1610612749,58,44,2021-11-15T00:27:47Z,3480000,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1629027]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,2.0,Young,1629027.0,,
373,PT11M14.00S,2021-11-15T00:21:48.9Z,3,REGULAR,steal,,[],1629027,,,1610612737,58,44,2021-11-15T00:26:54Z,3485000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
353,PT10M59.00S,2021-11-15T00:21:58.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628381,88.38699080157687,45.34313725490196,1610612737,58,44,2021-11-15T00:26:54Z,3490000,-23.0,57.0,1,right,MISS J. Collins 6' Layup,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,6.13,Missed,,,,,,,,,,,,,,,,,,
354,PT10M53.00S,2021-11-15T00:22:04.3Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,58,44,2021-11-15T00:22:06Z,3500000,,,0,,P. Connaughton REBOUND (Off:0 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,353.0,4.0,4.0,0.0,,,,,,,,,,,,,,
355,PT10M48.00S,2021-11-15T00:22:08.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628960,4.681340341655716,49.754901960784316,1610612749,58,46,2021-11-15T00:22:15Z,3510000,1.0,-8.0,1,left,G. Allen driving Layup (11 PTS),[1628960],1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,0.86,Made,,,,,11.0,,,,,,,,,,,,,
356,PT10M35.00S,2021-11-15T00:22:23.1Z,3,REGULAR,turnover,bad pass,[],1628989,,,1610612737,58,46,2021-11-15T00:22:30Z,3520000,,,0,,K. Huerter bad pass TURNOVER (1 TO),"[1628989, 1626171]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,1.0,Portis,1626171.0,,
357,PT10M35.00S,2021-11-15T00:22:23.1Z,3,REGULAR,steal,,[],1626171,,,1610612749,58,46,2021-11-15T00:22:25Z,3530000,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
358,PT10M29.00S,2021-11-15T00:22:29.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626171,4.418528252299605,51.470588235294116,1610612749,58,48,2021-11-15T00:22:35Z,3540000,-7.0,-11.0,1,left,B. Portis Layup (6 PTS) (J. Holiday 5 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,1.33,Made,,,,,6.0,,,,,,J. Holiday,201950.0,5.0,,,,,
360,PT10M16.00S,2021-11-15T00:22:40.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,86.5473061760841,55.88235294117647,1610612737,58,48,2021-11-15T00:22:48Z,3560000,29.0,74.0,1,right,MISS T. Young 7' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,7.96,Missed,,,,,,,,,,,,,,,,,,
361,PT10M16.00S,2021-11-15T00:22:40.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,58,48,2021-11-15T00:22:48Z,3570000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,,,
362,PT10M16.00S,2021-11-15T00:22:46.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,58,48,2021-11-15T00:22:46Z,3580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
