actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
447,PT03M48.00S,2022-03-20T23:33:24.2Z,3,REGULAR,substitution,out,[],201568,,,1610612740,69,84,2022-03-20T23:33:38Z,4330000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M48.00S,2022-03-20T23:33:24.2Z,3,REGULAR,substitution,out,[],203991,,,1610612740,69,84,2022-03-20T23:33:38Z,4340000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M48.00S,2022-03-20T23:33:24.2Z,3,REGULAR,substitution,out,[],1629637,,,1610612740,69,84,2022-03-20T23:33:38Z,4350000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M48.00S,2022-03-20T23:33:24.2Z,3,REGULAR,substitution,out,[],202685,,,1610612740,69,84,2022-03-20T23:33:38Z,4360000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M48.00S,2022-03-20T23:33:24.2Z,3,REGULAR,substitution,in,[],1626153,,,1610612740,69,84,2022-03-20T23:33:38Z,4370000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M48.00S,2022-03-20T23:33:24.2Z,3,REGULAR,substitution,in,[],1630168,,,1610612740,69,84,2022-03-20T23:33:38Z,4380000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M48.00S,2022-03-20T23:33:24.2Z,3,REGULAR,substitution,in,[],1626195,,,1610612740,69,84,2022-03-20T23:33:38Z,4390000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M48.00S,2022-03-20T23:33:24.2Z,3,REGULAR,substitution,in,[],1630530,,,1610612740,69,84,2022-03-20T23:33:38Z,4400000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M35.00S,2022-03-20T23:33:48.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203468,23.603810775295663,42.15686274509804,1610612740,69,84,2022-03-20T23:33:53Z,4410000,39.0,169.0,1,left,MISS C. McCollum 17' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,17.39,Missed,,,,,,,,,,,,,,,,,,
456,PT03M32.00S,2022-03-20T23:33:51.3Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,69,84,2022-03-20T23:33:53Z,4420000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,455.0,3.0,3.0,0.0,,,,,,,,
457,PT03M28.00S,2022-03-20T23:33:55.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203992,73.01248357424441,17.647058823529413,1610612737,69,84,2022-03-20T23:50:44Z,4430000,-162.0,201.0,1,right,MISS B. Bogdanovic 25' running 3PT,[203992],1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,
458,PT03M26.00S,2022-03-20T23:33:57.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,69,84,2022-03-20T23:34:03Z,4440000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,457.0,,,,,,,,,,,
459,PT03M26.00S,2022-03-20T23:34:02.1Z,3,REGULAR,foul,personal,[],1626195,,,1610612737,69,84,2022-03-20T23:34:09Z,4450000,,,0,,W. Hernangomez loose ball personal FOUL (2 PF),"[1626195, 1630168]",1610612740.0,NOP,loose ball,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Okongwu,1630168.0,,,
461,PT03M19.00S,2022-03-20T23:34:20.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629631,82.07950065703022,21.813725490196077,1610612737,71,84,2022-03-20T23:34:26Z,4470000,-141.0,116.0,1,right,D. Hunter 18' step back Jump Shot (11 PTS),[1629631],1610612737.0,ATL,step back,,,Hunter,D. Hunter,,,,,18.25,Made,11.0,,,,,,,,,,,,,,,,,
462,PT03M05.00S,2022-03-20T23:34:36.7Z,3,REGULAR,foul,offensive,[],1626195,,,1610612740,71,84,2022-03-20T23:34:44Z,4480000,,,0,,W. Hernangomez off-the-ball offensive FOUL (3 PF),"[1626195, 1626153]",1610612740.0,NOP,off-the-ball,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,1204.0,3.0,0.0,Wright,1626153.0,,,
464,PT03M05.00S,2022-03-20T23:34:36.7Z,3,REGULAR,turnover,offensive foul,[],1626195,,,1610612740,71,84,2022-03-20T23:34:36Z,4500000,,,0,,W. Hernangomez offensive foul TURNOVER (2 TO),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,1204.0,,,,,2.0,,
465,PT02M55.00S,2022-03-20T23:35:02.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203992,73.53810775295663,15.931372549019606,1610612737,71,84,2022-03-20T23:35:07Z,4510000,-170.0,196.0,1,right,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,
466,PT02M50.00S,2022-03-20T23:35:07.0Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,71,84,2022-03-20T23:35:07Z,4520000,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,465.0,1.0,1.0,0.0,,,,,,,,
467,PT02M44.00S,2022-03-20T23:35:12.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,18.347568988173457,49.754901960784316,1610612740,71,84,2022-03-20T23:35:18Z,4530000,1.0,120.0,1,left,MISS C. McCollum 12' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,12.0,Missed,,,,,,,,,,,,,,,,,,
468,PT02M41.00S,2022-03-20T23:35:15.1Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,71,84,2022-03-20T23:35:18Z,4540000,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,467.0,2.0,2.0,0.0,,,,,,,,
469,PT02M32.00S,2022-03-20T23:35:24.0Z,3,REGULAR,2pt,Jump Shot,[],1629027,76.82325886990802,48.529411764705884,1610612737,71,84,2022-03-20T23:35:29Z,4550000,-7.0,165.0,1,right,MISS T. Young 16' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,16.56,Missed,,,,,,,,,,,,,,,,,,
470,PT02M29.00S,2022-03-20T23:35:27.0Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,71,84,2022-03-20T23:35:29Z,4560000,,,0,,H. Jones REBOUND (Off:0 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,469.0,3.0,3.0,0.0,,,,,,,,
471,PT02M17.00S,2022-03-20T23:35:39.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626195,9.674770039421814,59.55882352941176,1610612740,71,86,2022-03-20T23:35:45Z,4570000,-48.0,38.0,1,left,W. Hernangomez 6' floating Jump Shot (12 PTS),[1626195],1610612740.0,NOP,floating,,,Hernangomez,W. Hernangomez,,,,,6.13,Made,12.0,,,,,,,,,,,,,,,,,
472,PT02M05.00S,2022-03-20T23:35:50.5Z,3,REGULAR,3pt,Jump Shot,[],203992,91.80354796320631,95.83333333333334,1610612737,74,86,2022-03-20T23:35:57Z,4580000,229.0,25.0,1,right,B. Bogdanovic 3PT  (10 PTS) (T. Young 8 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,23.05,Made,10.0,T. Young,1629027.0,8.0,,,,,,,,,,,,,,
474,PT01M47.00S,2022-03-20T23:36:08.6Z,3,REGULAR,2pt,Jump Shot,[],203468,21.50131406044678,26.225490196078432,1610612740,74,88,2022-03-20T23:36:16Z,4600000,119.0,150.0,1,left,C. McCollum 19' step back Jump Shot (19 PTS),[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,19.11,Made,19.0,,,,,,,,,,,,,,,,,
475,PT01M38.00S,2022-03-20T23:36:18.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.72339027595268,51.470588235294116,1610612737,74,88,2022-03-20T23:36:26Z,4610000,7.0,16.0,1,right,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,1.75,Missed,,,,,,,,,,,,,,,,,,
476,PT01M34.00S,2022-03-20T23:36:22.3Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,74,88,2022-03-20T23:36:26Z,4620000,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,475.0,1.0,1.0,0.0,,,,,,,,
477,PT01M32.00S,2022-03-20T23:36:24.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630631,5.863994743758213,49.26470588235294,1610612740,74,88,2022-03-20T23:36:31Z,4630000,4.0,3.0,1,left,MISS J. Alvarado running Layup,[1630631],1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,0.45,Missed,,,,,,,,,,,,,,,,,,
478,PT01M30.00S,2022-03-20T23:36:26.0Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,74,88,2022-03-20T23:36:31Z,4640000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:4),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,477.0,4.0,4.0,0.0,,,,,,,,
479,PT01M19.00S,2022-03-20T23:36:37.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,93.77463863337714,50.49019607843137,1610612737,76,88,2022-03-20T23:36:42Z,4650000,2.0,6.0,1,right,D. Wright driving Layup (6 PTS) (B. Bogdanovic 2 AST),"[1626153, 203992]",1610612737.0,ATL,driving,,,Wright,D. Wright,,,,,0.65,Made,6.0,B. Bogdanovic,203992.0,2.0,,,,,,,,,,,,,,
481,PT01M08.00S,2022-03-20T23:36:51.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,76,88,2022-03-20T23:36:51Z,4670000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M08.00S,2022-03-20T23:39:18.4Z,3,REGULAR,substitution,out,[],1629027,,,1610612740,76,88,2022-03-20T23:39:30Z,4680000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M08.00S,2022-03-20T23:39:18.4Z,3,REGULAR,substitution,out,[],1629631,,,1610612740,76,88,2022-03-20T23:39:30Z,4690000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M08.00S,2022-03-20T23:39:18.4Z,3,REGULAR,substitution,out,[],203468,,,1610612740,76,88,2022-03-20T23:39:30Z,4700000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M08.00S,2022-03-20T23:39:18.4Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,76,88,2022-03-20T23:39:30Z,4710000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M08.00S,2022-03-20T23:39:18.4Z,3,REGULAR,substitution,in,[],101150,,,1610612740,76,88,2022-03-20T23:39:30Z,4720000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M08.00S,2022-03-20T23:39:18.4Z,3,REGULAR,substitution,in,[],201568,,,1610612740,76,88,2022-03-20T23:39:30Z,4730000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M08.00S,2022-03-20T23:39:18.4Z,3,REGULAR,substitution,in,[],1630230,,,1610612740,76,88,2022-03-20T23:39:30Z,4740000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M08.00S,2022-03-20T23:39:18.4Z,3,REGULAR,substitution,in,[],1627820,,,1610612740,76,88,2022-03-20T23:39:30Z,4750000,,,0,,SUB in: T. Wallace,[1627820],1610612740.0,NOP,,,,Wallace,T. Wallace,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M03.00S,2022-03-20T23:39:48.3Z,3,REGULAR,3pt,Jump Shot,[],1630631,12.959921156373195,4.411764705882353,1610612740,76,88,2022-03-20T23:39:53Z,4760000,228.0,69.0,1,left,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,23.82,Missed,,,,,,,,,,,,,,,,,,
491,PT01M00.00S,2022-03-20T23:39:51.3Z,3,REGULAR,rebound,defensive,[],1626153,,,1610612737,76,88,2022-03-20T23:39:53Z,4770000,,,0,,D. Wright REBOUND (Off:0 Def:3),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,490.0,3.0,3.0,0.0,,,,,,,,
492,PT00M58.50S,2022-03-20T23:40:04.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,76,88,2022-03-20T23:40:04Z,4780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M57.50S,2022-03-20T23:40:18.4Z,3,REGULAR,turnover,out-of-bounds,[],101150,,,1610612737,76,88,2022-03-20T23:40:26Z,4790000,,,0,,L. Williams bad pass out-of-bounds TURNOVER (1 TO),[101150],1610612737.0,ATL,bad pass,,,Williams,L. Williams,,,,,,,,,,,,,,,,,1204.0,,,,,1.0,,
494,PT00M48.80S,2022-03-20T23:40:32.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630230,16.507884362680684,49.26470588235294,1610612740,76,88,2022-03-20T23:40:38Z,4800000,4.0,103.0,1,left,MISS N. Marshall 10' Jump Shot,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,10.28,Missed,,,,,,,,,,,,,,,,,,
495,PT00M45.90S,2022-03-20T23:40:35.8Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,76,88,2022-03-20T23:40:38Z,4810000,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,494.0,2.0,2.0,0.0,,,,,,,,
496,PT00M38.30S,2022-03-20T23:40:43.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101150,83.52496714848883,44.6078431372549,1610612737,76,88,2022-03-20T23:40:50Z,4820000,-27.0,102.0,1,right,MISS L. Williams 10' driving floating Shot,[101150],1610612737.0,ATL,driving floating,,,Williams,L. Williams,,,,,10.59,Missed,,,,,,,,,,,,,,,,,,
497,PT00M35.10S,2022-03-20T23:40:46.7Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,76,88,2022-03-20T23:40:46Z,4830000,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,496.0,2.0,2.0,0.0,,,,,,,,
498,PT00M27.30S,2022-03-20T23:40:55.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,5.469776609724048,50.245098039215684,1610612740,76,90,2022-03-20T23:41:00Z,4840000,-1.0,-1.0,1,left,W. Hernangomez Layup (14 PTS) (J. Alvarado 3 AST),"[1626195, 1630631]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,0.16,Made,14.0,J. Alvarado,1630631.0,3.0,,,,,,,,,,,,,,
500,PT00M27.30S,2022-03-20T23:40:59.7Z,3,REGULAR,foul,personal,['1freethrow'],1626153,,,1610612740,76,90,2022-03-20T23:41:23Z,4860000,,,0,,D. Wright shooting personal FOUL (1 PF) (Hernangomez 1 FT),"[1626153, 1626195]",1610612737.0,ATL,shooting,,,Wright,D. Wright,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Hernangomez,1626195.0,,,
502,PT00M27.30S,2022-03-20T23:41:23.9Z,3,REGULAR,freethrow,1 of 1,[],1626195,,,1610612740,76,91,2022-03-20T23:41:23Z,4880000,,,0,,W. Hernangomez Free Throw 1 of 1 (15 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
503,PT00M07.50S,2022-03-20T23:41:47.4Z,3,REGULAR,turnover,out-of-bounds,[],1626153,,,1610612737,76,91,2022-03-20T23:41:54Z,4890000,,,0,,D. Wright bad pass out-of-bounds TURNOVER (1 TO),[1626153],1610612737.0,ATL,bad pass,,,Wright,D. Wright,,,,,,,,,,,,,,,,,202035.0,,,,,1.0,,
504,PT00M00.40S,2022-03-20T23:42:05.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626195,7.30946123521682,95.83333333333334,1610612740,76,91,2022-03-20T23:55:32Z,4900000,-229.0,16.0,1,left,MISS W. Hernangomez pullup 3PT,[1626195],1610612740.0,NOP,pullup,,,Hernangomez,W. Hernangomez,,,,,22.98,Missed,,,,,,,,,,,,,,,,,,
505,PT00M00.10S,2022-03-20T23:42:05.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,76,91,2022-03-20T23:55:32Z,4910000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,504.0,,,,,,,,,,,
506,PT00M00.00S,2022-03-20T23:42:09.4Z,3,REGULAR,period,end,[],0,,,1610612740,76,91,2022-03-20T23:42:09Z,4920000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-03-20T23:44:45.2Z,4,REGULAR,period,start,[],0,,,1610612737,76,91,2022-03-20T23:44:45Z,4930000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT11M45.00S,2022-03-20T23:44:58.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,91.80354796320631,58.333333333333336,1610612737,76,91,2022-03-20T23:45:04Z,4940000,42.0,25.0,1,right,MISS B. Bogdanovic driving floating Shot,[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,4.84,Missed,,,,,,,,,,,,,,,,,,
509,PT11M42.00S,2022-03-20T23:45:01.3Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,76,91,2022-03-20T23:45:04Z,4950000,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,508.0,3.0,2.0,1.0,,,,,,,,
510,PT11M42.00S,2022-03-20T23:45:02.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630168,94.40999984741211,50.0,1610612737,76,91,2022-03-20T23:59:48Z,4960000,0.0,0.0,1,right,MISS O. Okongwu tip Layup,[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
511,PT11M41.00S,2022-03-20T23:45:03.1Z,4,REGULAR,rebound,defensive,[],1626195,,,1610612740,76,91,2022-03-20T23:59:48Z,4970000,,,0,,W. Hernangomez REBOUND (Off:7 Def:3),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,510.0,10.0,3.0,7.0,,,,,,,,
512,PT11M38.00S,2022-03-20T23:45:05.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,23.73521681997372,87.74509803921569,1610612740,76,91,2022-03-20T23:45:12Z,4980000,-189.0,171.0,1,left,MISS T. Murphy III 25' running 3PT,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,
513,PT11M36.00S,2022-03-20T23:45:07.5Z,4,REGULAR,rebound,defensive,[],1626153,,,1610612737,76,91,2022-03-20T23:45:12Z,4990000,,,0,,D. Wright REBOUND (Off:0 Def:4),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,512.0,4.0,4.0,0.0,,,,,,,,
514,PT11M29.00S,2022-03-20T23:45:15.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203992,92.46057818659659,50.73529411764706,1610612737,78,91,2022-03-20T23:45:21Z,5000000,4.0,18.0,1,right,B. Bogdanovic driving Layup (12 PTS),[203992],1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,1.88,Made,12.0,,,,,,,,,,,,,,,,,
515,PT11M09.00S,2022-03-20T23:45:35.4Z,4,REGULAR,turnover,bad pass,[],1626195,,,1610612740,78,91,2022-03-20T23:45:42Z,5010000,,,0,,W. Hernangomez bad pass TURNOVER (3 TO),"[1626195, 101150]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,3.0,Williams,101150.0
516,PT11M09.00S,2022-03-20T23:45:35.4Z,4,REGULAR,steal,,[],101150,,,1610612737,78,91,2022-03-20T23:45:37Z,5020000,,,0,,L. Williams STEAL (1 STL),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
517,PT11M05.00S,2022-03-20T23:45:40.4Z,4,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612737,78,91,2022-03-20T23:46:07Z,5030000,,,0,,N. Marshall shooting personal FOUL (4 PF) (Wright 2 FT),"[1630230, 1626153]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,1204.0,4.0,0.0,Wright,1626153.0,,,
519,PT11M05.00S,2022-03-20T23:46:08.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626153,,,1610612737,79,91,2022-03-20T23:46:08Z,5050000,,,0,,D. Wright Free Throw 1 of 2 (7 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
520,PT11M05.00S,2022-03-20T23:46:24.3Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626153,,,1610612737,80,91,2022-03-20T23:46:24Z,5060000,,,0,,D. Wright Free Throw 2 of 2 (8 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
521,PT10M51.00S,2022-03-20T23:46:39.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,5.469776609724048,50.98039215686274,1610612740,80,93,2022-03-21T00:00:27Z,5070000,-5.0,-1.0,1,left,W. Hernangomez cutting Layup (17 PTS) (J. Alvarado 4 AST),"[1626195, 1630631]",1610612740.0,NOP,cutting,,,Hernangomez,W. Hernangomez,,,,,0.5,Made,17.0,J. Alvarado,1630631.0,4.0,,,,,,,,,,,,,,
523,PT10M25.00S,2022-03-20T23:47:05.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201568,81.68528252299606,60.049019607843135,1610612737,82,93,2022-03-20T23:47:10Z,5090000,50.0,120.0,1,right,D. Gallinari 12' turnaround Jump Shot (25 PTS) (L. Williams 2 AST),"[201568, 101150]",1610612737.0,ATL,turnaround,,,Gallinari,D. Gallinari,,,,,12.98,Made,25.0,L. Williams,101150.0,2.0,,,,,,,,,,,,,,
525,PT10M16.00S,2022-03-20T23:47:17.3Z,4,REGULAR,foul,personal,[],203992,,,1610612740,82,93,2022-03-20T23:47:23Z,5110000,,,0,,B. Bogdanovic personal FOUL (2 PF),"[203992, 1630230]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Marshall,1630230.0,,,
527,PT10M08.00S,2022-03-20T23:47:40.3Z,4,REGULAR,turnover,out-of-bounds,[],1630631,,,1610612740,82,93,2022-03-20T23:47:47Z,5130000,,,0,,J. Alvarado bad pass out-of-bounds TURNOVER (2 TO),[1630631],1610612740.0,NOP,bad pass,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,1204.0,,,,,2.0,,
528,PT09M57.00S,2022-03-20T23:48:01.4Z,4,REGULAR,foul,personal,['2freethrow'],1626195,,,1610612737,82,93,2022-03-20T23:48:30Z,5140000,,,0,,W. Hernangomez shooting personal FOUL (4 PF) (Okongwu 2 FT),"[1626195, 1630168]",1610612740.0,NOP,shooting,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,1204.0,4.0,0.0,Okongwu,1630168.0,,,
530,PT09M57.00S,2022-03-20T23:48:31.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630168,,,1610612737,83,93,2022-03-20T23:48:31Z,5160000,,,0,,O. Okongwu Free Throw 1 of 2 (2 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
531,PT09M57.00S,2022-03-20T23:48:32.5Z,4,REGULAR,substitution,out,[],1630230,,,1610612737,83,93,2022-03-20T23:48:37Z,5170000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M57.00S,2022-03-20T23:48:32.5Z,4,REGULAR,substitution,in,[],1629637,,,1610612737,83,93,2022-03-20T23:48:37Z,5180000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M57.00S,2022-03-20T23:48:32.5Z,4,REGULAR,substitution,out,[],1626195,,,1610612737,83,93,2022-03-20T23:48:49Z,5190000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
