actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
464,PT04M28.00S,2022-01-29T02:09:26.4Z,3,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,74,66,2022-01-29T02:09:26Z,4410000,,,0,,J. Tatum offensive foul TURNOVER (4 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,4.0,,,1198.0,,,,,,,,,,,,,,,,
465,PT04M28.00S,2022-01-29T02:09:33.0Z,3,REGULAR,substitution,out,[],1629057,,,1610612737,74,66,2022-01-29T02:09:37Z,4420000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M28.00S,2022-01-29T02:09:33.0Z,3,REGULAR,substitution,in,[],1629684,,,1610612737,74,66,2022-01-29T02:09:37Z,4430000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M21.00S,2022-01-29T02:09:50.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,92.06636005256242,49.50980392156863,1610612737,74,66,2022-01-29T02:09:56Z,4440000,-2.0,22.0,1,right,MISS T. Young driving floating Shot - blocked,"[1629027, 1628369]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,,,,,,,2.22,Missed,,,,,,Tatum,1628369.0,,,
492,PT04M21.00S,2022-01-29T02:09:50.2Z,3,REGULAR,block,,[],1628369,,,1610612737,74,66,2022-01-29T02:14:40Z,4445000,,,0,,J. Tatum BLOCK (2 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M19.00S,2022-01-29T02:09:52.2Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,74,66,2022-01-29T02:09:56Z,4450000,,,0,,M. Smart REBOUND (Off:1 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,467.0,6.0,5.0,1.0,,,,,,
469,PT04M05.00S,2022-01-29T02:10:07.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,18.347568988173457,51.71568627450981,1610612738,74,68,2022-01-29T02:10:13Z,4460000,-9.0,120.0,1,left,M. Smart 12' driving floating Jump Shot (15 PTS) (J. Tatum 4 AST),"[203935, 1628369]",1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,,,,,,,,,12.03,Made,,,,,15.0,,,J. Tatum,1628369.0,4.0
471,PT03M45.00S,2022-01-29T02:10:29.6Z,3,REGULAR,foul,personal,[],1626196,,,1610612737,74,68,2022-01-29T02:10:39Z,4480000,,,0,,J. Richardson personal FOUL (2 PF),"[1626196, 201568]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,1199.0,2.0,0.0,Gallinari,201568.0,,,,,,,,,,,,
473,PT03M45.00S,2022-01-29T02:10:46.9Z,3,REGULAR,substitution,out,[],1628381,,,1610612737,74,68,2022-01-29T02:10:50Z,4500000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M45.00S,2022-01-29T02:10:46.9Z,3,REGULAR,substitution,in,[],1630168,,,1610612737,74,68,2022-01-29T02:10:50Z,4510000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M36.00S,2022-01-29T02:11:22.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,93.38042049934296,50.49019607843137,1610612737,74,68,2022-01-29T02:11:29Z,4520000,2.0,10.0,1,right,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,,,,,,,,,1.0,Missed,,,,,,,,,,
477,PT03M33.00S,2022-01-29T02:11:25.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,74,68,2022-01-29T02:11:29Z,4530000,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,476.0,4.0,3.0,1.0,,,,,,
478,PT03M28.00S,2022-01-29T02:11:30.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,28.991458607095925,26.715686274509803,1610612738,74,68,2022-01-29T02:11:38Z,4540000,116.0,220.0,1,left,MISS J. Tatum 24' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,,,,,,,,,24.89,Missed,,,,,,,,,,
480,PT03M26.00S,2022-01-29T02:11:32.5Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,74,68,2022-01-29T02:11:38Z,4550000,,,0,,D. Gallinari REBOUND (Off:0 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,478.0,2.0,2.0,0.0,,,,,,
481,PT03M17.00S,2022-01-29T02:11:42.8Z,3,REGULAR,3pt,Jump Shot,[],203992,66.5735873850197,41.42156862745098,1610612737,74,68,2022-01-29T02:11:49Z,4560000,-43.0,262.0,1,right,MISS B. Bogdanovic 26' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,26.52,Missed,,,,,,,,,,
482,PT03M12.00S,2022-01-29T02:11:46.7Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,74,68,2022-01-29T02:11:46Z,4570000,,,0,,O. Okongwu REBOUND (Off:1 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,481.0,1.0,0.0,1.0,,,,,,
483,PT03M12.00S,2022-01-29T02:11:47.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203992,69.46452036793693,26.47058823529412,1610612737,74,68,2022-01-29T02:11:52Z,4580000,-118.0,235.0,1,right,MISS B. Bogdanovic 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,26.23,Missed,,,,,,,,,,
484,PT03M08.00S,2022-01-29T02:11:51.5Z,3,REGULAR,rebound,defensive,[],1626196,,,1610612738,74,68,2022-01-29T02:11:52Z,4590000,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,483.0,1.0,1.0,0.0,,,,,,
485,PT02M58.00S,2022-01-29T02:12:01.1Z,3,REGULAR,3pt,Jump Shot,[],1628369,29.122864651773984,23.52941176470588,1610612738,74,71,2022-01-29T02:12:06Z,4600000,132.0,221.0,1,left,J. Tatum 25' 3PT pullup (18 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,,,,,,,,,25.79,Made,,,,,18.0,,,,,
486,PT02M48.00S,2022-01-29T02:12:12.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.32917214191852,48.77450980392157,1610612737,74,71,2022-01-29T02:12:20Z,4610000,-6.0,20.0,1,right,MISS T. Young driving Layup - blocked,"[1629027, 1626196]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,,,,,,,,,2.05,Missed,,,,,,Richardson,1626196.0,,,
487,PT02M48.00S,2022-01-29T02:12:12.1Z,3,REGULAR,block,,[],1626196,,,1610612737,74,71,2022-01-29T02:12:15Z,4620000,,,0,,J. Richardson BLOCK (1 BLK),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M45.00S,2022-01-29T02:12:15.1Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,74,71,2022-01-29T02:12:20Z,4630000,,,0,,O. Okongwu REBOUND (Off:2 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,486.0,2.0,0.0,2.0,,,,,,
489,PT02M45.00S,2022-01-29T02:12:16.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,94.40999984741211,50.0,1610612737,76,71,2022-01-29T02:12:16Z,4640000,0.0,0.0,1,right,O. Okongwu tip Layup (2 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,,,,,,,,,0.0,Made,,,,,2.0,,,,,
490,PT02M45.00S,2022-01-29T02:12:44.9Z,3,REGULAR,foul,technical,['1freethrow'],1626196,,,1610612738,76,71,2022-01-29T02:13:10Z,4650000,,,0,,J. Richardson technical FOUL (1 Tech),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,1198.0,2.0,1.0,,,,,,,,,,,,,,
491,PT02M45.00S,2022-01-29T02:12:57.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,76,71,2022-01-29T02:12:57Z,4660000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M45.00S,2022-01-29T02:15:08.8Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,76,71,2022-01-29T02:15:42Z,4670000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M45.00S,2022-01-29T02:15:08.8Z,3,REGULAR,substitution,in,[],1627759,,,1610612738,76,71,2022-01-29T02:15:42Z,4680000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M45.00S,2022-01-29T02:15:52.4Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612738,77,71,2022-01-29T02:15:52Z,4690000,,,0,,T. Young technical Free Throw 1 of 1 (14 PTS),[1629027],1610612737.0,ATL,technical,,,Young,T. Young,,,,,,,,,,,,,,Made,,,,,14.0,,,,,
496,PT02M38.00S,2022-01-29T02:16:18.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203992,,,1610612738,77,71,2022-01-29T02:16:40Z,4700000,,,0,,B. Bogdanovic personal FOUL (3 PF) (Brown 2 FT),"[203992, 1627759]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,1199.0,3.0,0.0,Brown,1627759.0,,,,,,,,,,,,
498,PT02M38.00S,2022-01-29T02:16:43.7Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,77,72,2022-01-29T02:16:43Z,4720000,,,0,,J. Brown Free Throw 1 of 2 (18 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,Made,,,,,18.0,,,,,
499,PT02M38.00S,2022-01-29T02:16:46.5Z,3,REGULAR,substitution,out,[],1629027,,,1610612738,77,72,2022-01-29T02:16:49Z,4730000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M38.00S,2022-01-29T02:16:46.5Z,3,REGULAR,substitution,in,[],101150,,,1610612738,77,72,2022-01-29T02:16:49Z,4740000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M38.00S,2022-01-29T02:17:01.5Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,77,73,2022-01-29T02:17:01Z,4750000,,,0,,J. Brown Free Throw 2 of 2 (19 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,Made,,,,,19.0,,,,,
502,PT02M33.00S,2022-01-29T02:17:11.1Z,3,REGULAR,foul,offensive,['inpenalty'],1630168,,,1610612737,77,73,2022-01-29T02:17:18Z,4760000,,,0,,O. Okongwu off-the-ball offensive FOUL (2 PF),"[1630168, 203935]",1610612737.0,ATL,off-the-ball,,,Okongwu,O. Okongwu,,,,,,,,201639.0,2.0,0.0,Smart,203935.0,,,,,,,,,,,,
504,PT02M33.00S,2022-01-29T02:17:11.1Z,3,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,77,73,2022-01-29T02:17:11Z,4780000,,,0,,O. Okongwu offensive foul TURNOVER (1 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,1.0,,,201639.0,,,,,,,,,,,,,,,,
505,PT02M22.00S,2022-01-29T02:17:36.8Z,3,REGULAR,turnover,bad pass,[],1627759,,,1610612738,77,73,2022-01-29T02:17:41Z,4790000,,,0,,J. Brown bad pass TURNOVER (4 TO),"[1627759, 1626153]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,4.0,Wright,1626153.0,,,,,,,,,,,,,,,,,
506,PT02M22.00S,2022-01-29T02:17:36.8Z,3,REGULAR,steal,,[],1626153,,,1610612737,77,73,2022-01-29T02:17:38Z,4800000,,,0,,D. Wright STEAL (1 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
507,PT02M12.00S,2022-01-29T02:17:46.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201568,71.56701708278581,76.47058823529412,1610612737,80,73,2022-01-29T02:19:49Z,4810000,132.0,215.0,1,right,D. Gallinari 25' 3PT  (9 PTS) (D. Wright 2 AST),"[201568, 1626153]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,25.23,Made,,,,,9.0,,,D. Wright,1626153.0,2.0
509,PT01M56.00S,2022-01-29T02:18:02.6Z,3,REGULAR,3pt,Jump Shot,[],1626196,30.17411300919842,28.921568627450984,1610612738,80,73,2022-01-29T02:18:08Z,4830000,105.0,231.0,1,left,MISS J. Richardson 25' 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,25.4,Missed,,,,,,,,,,
510,PT01M54.00S,2022-01-29T02:18:04.6Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,80,73,2022-01-29T02:18:08Z,4840000,,,0,,O. Okongwu REBOUND (Off:2 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,509.0,3.0,1.0,2.0,,,,,,
511,PT01M41.00S,2022-01-29T02:18:20.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,95.0886990801577,55.392156862745104,1610612737,80,73,2022-01-29T02:18:31Z,4850000,27.0,-6.0,1,right,MISS O. Okongwu driving Layup - blocked,"[1630168, 1629641]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,,,,,,,,,2.77,Missed,,,,,,Langford,1629641.0,,,
512,PT01M41.00S,2022-01-29T02:18:20.1Z,3,REGULAR,block,,[],1629641,,,1610612737,80,73,2022-01-29T02:18:23Z,4860000,,,0,,R. Langford BLOCK (1 BLK),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
513,PT01M40.00S,2022-01-29T02:18:21.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,80,73,2022-01-29T02:18:31Z,4870000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,511.0,,,,,,,,,
514,PT01M40.00S,2022-01-29T02:18:25.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,80,73,2022-01-29T02:18:25Z,4880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT01M40.00S,2022-01-29T02:18:35.3Z,3,REGULAR,substitution,out,[],203935,,,1610612738,80,73,2022-01-29T02:18:40Z,4890000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
516,PT01M40.00S,2022-01-29T02:18:35.3Z,3,REGULAR,substitution,in,[],203471,,,1610612738,80,73,2022-01-29T02:18:40Z,4900000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
517,PT01M19.00S,2022-01-29T02:18:57.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,6.258212877792378,50.245098039215684,1610612738,80,75,2022-01-29T02:19:08Z,4910000,-1.0,6.0,1,left,J. Brown driving reverse Layup (21 PTS),[1627759],1610612738.0,BOS,driving reverse,,,Brown,J. Brown,,,,,,,,,,,,,0.64,Made,,,,,21.0,,,,,
518,PT00M57.60S,2022-01-29T02:19:18.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,88.91261498028909,64.70588235294117,1610612737,80,75,2022-01-29T02:19:30Z,4920000,74.0,52.0,1,right,MISS D. Wright 8' fadeaway Shot,[1626153],1610612737.0,ATL,fadeaway,,,Wright,D. Wright,,,,,,,,,,,,,8.99,Missed,,,,,,,,,,
519,PT00M55.30S,2022-01-29T02:19:20.7Z,3,REGULAR,rebound,defensive,[],203471,,,1610612738,80,75,2022-01-29T02:19:30Z,4930000,,,0,,D. Schroder REBOUND (Off:1 Def:1),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,518.0,2.0,1.0,1.0,,,,,,
520,PT00M49.00S,2022-01-29T02:19:28.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626196,5.601182654402102,50.245098039215684,1610612738,80,77,2022-01-29T02:19:36Z,4940000,-1.0,0.0,1,left,J. Richardson reverse Layup (7 PTS) (D. Schroder 2 AST),"[1626196, 203471]",1610612738.0,BOS,reverse,,,Richardson,J. Richardson,,,,,,,,,,,,,0.12,Made,,,,,7.0,,,D. Schroder,203471.0,2.0
522,PT00M28.40S,2022-01-29T02:19:51.8Z,3,REGULAR,3pt,Jump Shot,[],101150,67.09921156373193,43.627450980392155,1610612737,80,77,2022-01-29T02:21:16Z,4960000,-32.0,257.0,1,right,MISS L. Williams 25' pullup 3PT,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,,,,,,,,,25.88,Missed,,,,,,,,,,
524,PT00M27.40S,2022-01-29T02:19:52.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,80,77,2022-01-29T02:19:59Z,4980000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,522.0,,,,,,,,,
525,PT00M27.40S,2022-01-29T02:19:59.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,80,77,2022-01-29T02:19:59Z,4990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT00M06.20S,2022-01-29T02:20:25.5Z,3,REGULAR,3pt,Jump Shot,[],203471,31.61957950065703,64.4607843137255,1610612738,80,77,2022-01-29T02:20:31Z,5000000,-72.0,245.0,1,left,MISS D. Schroder 25' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,25.52,Missed,,,,,,,,,,
527,PT00M03.00S,2022-01-29T02:20:28.7Z,3,REGULAR,rebound,defensive,[],1626153,,,1610612737,80,77,2022-01-29T02:20:31Z,5010000,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,526.0,2.0,2.0,0.0,,,,,,
528,PT00M00.50S,2022-01-29T02:20:32.1Z,3,REGULAR,3pt,Jump Shot,[],1626153,47.78252299605782,50.73529411764706,1610612737,80,77,2022-01-29T02:21:42Z,5020000,4.0,438.0,1,right,MISS D. Wright 43' pullup 3PT - blocked,"[1626153, 1629684]",1610612737.0,ATL,pullup,,,Wright,D. Wright,,,,,,,,,,,,,43.83,Missed,,,,,,Williams,1629684.0,,,
529,PT00M00.50S,2022-01-29T02:20:32.1Z,3,REGULAR,block,,[],1629684,,,1610612737,80,77,2022-01-29T02:20:36Z,5030000,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
530,PT00M00.10S,2022-01-29T02:20:32.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,80,77,2022-01-29T02:21:42Z,5040000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,528.0,,,,,,,,,
531,PT00M00.00S,2022-01-29T02:20:38.2Z,3,REGULAR,period,end,[],0,,,1610612737,80,77,2022-01-29T02:20:38Z,5050000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-01-29T02:23:13.6Z,4,REGULAR,period,start,[],0,,,1610612738,80,77,2022-01-29T02:23:13Z,5060000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M35.00S,2022-01-29T02:23:38.4Z,4,REGULAR,3pt,Jump Shot,[],203471,28.07161629434954,17.15686274509804,1610612738,80,77,2022-01-29T02:23:46Z,5070000,164.0,211.0,1,left,MISS D. Schroder 26' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,26.77,Missed,,,,,,,,,,
534,PT11M33.00S,2022-01-29T02:23:40.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,80,77,2022-01-29T02:23:46Z,5080000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,533.0,,,,,,,,,
535,PT11M33.00S,2022-01-29T02:23:45.0Z,4,REGULAR,foul,personal,[],1629684,,,1610612737,80,77,2022-01-29T02:23:52Z,5090000,,,0,,G. Williams loose ball personal FOUL (3 PF),"[1629684, 201568]",1610612738.0,BOS,loose ball,,,Williams,G. Williams,,,,,,,,1199.0,3.0,0.0,Gallinari,201568.0,,,,,,,,,,,,
537,PT11M18.00S,2022-01-29T02:24:10.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201568,93.24901445466492,50.245098039215684,1610612737,82,77,2022-01-29T02:24:18Z,5110000,1.0,11.0,1,right,D. Gallinari driving Layup (11 PTS),[201568],1610612737.0,ATL,driving,,,Gallinari,D. Gallinari,,,,,,,,,,,,,1.11,Made,,,,,11.0,,,,,
538,PT11M18.00S,2022-01-29T02:24:16.9Z,4,REGULAR,foul,personal,['1freethrow'],1629641,,,1610612737,82,77,2022-01-29T02:24:35Z,5120000,,,0,,R. Langford shooting personal FOUL (1 PF) (Gallinari 1 FT),"[1629641, 201568]",1610612738.0,BOS,shooting,,,Langford,R. Langford,,,,,,,,201639.0,1.0,0.0,Gallinari,201568.0,,,,,,,,,,,,
540,PT11M18.00S,2022-01-29T02:24:41.1Z,4,REGULAR,freethrow,1 of 1,[],201568,,,1610612737,83,77,2022-01-29T02:24:41Z,5140000,,,0,,D. Gallinari Free Throw 1 of 1 (12 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,Made,,,,,12.0,,,,,
541,PT11M08.00S,2022-01-29T02:24:54.8Z,4,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612738,83,77,2022-01-29T02:25:18Z,5150000,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Brown 2 FT),"[1630168, 1627759]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,,,,201639.0,3.0,0.0,Brown,1627759.0,,,,,,,,,,,,
543,PT11M08.00S,2022-01-29T02:25:22.4Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,83,78,2022-01-29T02:25:22Z,5170000,,,0,,J. Brown Free Throw 1 of 2 (22 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,Made,,,,,22.0,,,,,
544,PT11M08.00S,2022-01-29T02:25:43.5Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,83,79,2022-01-29T02:25:43Z,5180000,,,0,,J. Brown Free Throw 2 of 2 (23 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,Made,,,,,23.0,,,,,
545,PT10M46.00S,2022-01-29T02:26:04.9Z,4,REGULAR,2pt,Jump Shot,[],203992,83.52496714848883,13.23529411764706,1610612737,83,79,2022-01-29T02:26:11Z,5190000,-184.0,102.0,1,right,MISS B. Bogdanovic 21' step back Shot,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,21.04,Missed,,,,,,,,,,
546,PT10M43.00S,2022-01-29T02:26:07.9Z,4,REGULAR,rebound,defensive,[],203471,,,1610612738,83,79,2022-01-29T02:26:11Z,5200000,,,0,,D. Schroder REBOUND (Off:1 Def:2),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,545.0,3.0,2.0,1.0,,,,,,
547,PT10M35.00S,2022-01-29T02:26:17.6Z,4,REGULAR,foul,personal,[],101150,,,1610612738,83,79,2022-01-29T02:26:25Z,5210000,,,0,,L. Williams personal FOUL (1 PF),"[101150, 203471]",1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,1198.0,1.0,0.0,Schroder,203471.0,,,,,,,,,,,,
549,PT10M30.00S,2022-01-29T02:26:37.5Z,4,REGULAR,3pt,Jump Shot,[],1627759,30.305519053876477,28.431372549019606,1610612738,83,82,2022-01-29T02:26:43Z,5230000,108.0,232.0,1,left,J. Brown 25' 3PT  (26 PTS) (D. Schroder 3 AST),"[1627759, 203471]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,25.62,Made,,,,,26.0,,,D. Schroder,203471.0,3.0
551,PT10M18.00S,2022-01-29T02:26:52.1Z,4,REGULAR,foul,personal,[],203471,,,1610612737,83,82,2022-01-29T02:27:05Z,5250000,,,0,,D. Schroder personal FOUL (3 PF),"[203471, 201568]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,201639.0,3.0,0.0,Gallinari,201568.0,,,,,,,,,,,,
553,PT10M18.00S,2022-01-29T02:27:03.4Z,4,REGULAR,substitution,out,[],1626196,,,1610612737,83,82,2022-01-29T02:27:09Z,5270000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
554,PT10M18.00S,2022-01-29T02:27:03.4Z,4,REGULAR,substitution,in,[],1628369,,,1610612737,83,82,2022-01-29T02:27:09Z,5280000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
555,PT10M05.00S,2022-01-29T02:27:27.2Z,4,REGULAR,2pt,Jump Shot,[],203992,93.64323258869908,71.32352941176471,1610612737,85,82,2022-01-29T02:27:32Z,5290000,107.0,7.0,1,right,B. Bogdanovic 10' step back Jump Shot (11 PTS),[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,10.68,Made,,,,,11.0,,,,,
