actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
461,PT10M23.00S,2022-01-22T02:23:36.8Z,4,REGULAR,2pt,Jump Shot,[],203473,90.48948751642575,75.73529411764706,1610612748,88,79,2022-01-22T02:23:43Z,4550000,129.0,37.0,1,right,D. Dedmon 13' Jump Shot (4 PTS) (J. Butler 6 AST),"[203473, 202710]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,13.39,Made,4.0,J. Butler,202710.0,6.0,,,,,,,,,,,,,,,
463,PT10M08.00S,2022-01-22T02:23:52.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],101150,6.389618922470433,49.50980392156863,1610612737,90,79,2022-01-22T02:23:57Z,4570000,2.0,8.0,1,left,L. Williams driving Layup (9 PTS) (K. Huerter 3 AST),"[101150, 1628989]",1610612737.0,ATL,driving,,,Williams,L. Williams,,,,,0.8,Made,9.0,K. Huerter,1628989.0,3.0,,,,,,,,,,,,,,,
465,PT09M57.00S,2022-01-22T02:24:02.9Z,4,REGULAR,3pt,Jump Shot,[],1629622,96.40275952693824,4.411764705882353,1610612748,90,79,2022-01-22T02:24:07Z,4590000,-228.0,-19.0,1,right,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,22.87,Missed,,,,,,,,,,,,,,,,,,,
466,PT09M54.00S,2022-01-22T02:24:05.9Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,90,79,2022-01-22T02:24:07Z,4600000,,,0,,C. Capela REBOUND (Off:1 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,465.0,6.0,5.0,1.0,,,,,,,,,
467,PT09M41.00S,2022-01-22T02:24:19.4Z,4,REGULAR,3pt,Jump Shot,[],1628989,28.465834428383708,77.69607843137256,1610612737,93,79,2022-01-22T02:24:24Z,4610000,-138.0,215.0,1,left,K. Huerter 25' 3PT step back (18 PTS),[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,25.58,Made,18.0,,,,,,,,,,,,,,,,,,
468,PT09M23.00S,2022-01-22T02:24:37.6Z,4,REGULAR,turnover,lost ball,[],1628997,,,1610612748,93,79,2022-01-22T02:24:41Z,4620000,,,0,,C. Martin lost ball TURNOVER (2 TO),"[1628997, 1626153]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,2.0,,,,,,,,,Wright,1626153.0,,,
469,PT09M23.00S,2022-01-22T02:24:37.6Z,4,REGULAR,steal,,[],1626153,,,1610612737,93,79,2022-01-22T02:24:39Z,4630000,,,0,,D. Wright STEAL (1 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT09M16.00S,2022-01-22T02:24:45.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203991,5.469776609724048,49.754901960784316,1610612737,95,79,2022-01-22T02:25:06Z,4640000,1.0,-1.0,1,left,C. Capela alley-oop Layup (4 PTS) (L. Williams 2 AST),"[203991, 101150]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.16,Made,4.0,L. Williams,101150.0,2.0,,,,,,,,,,,,,,,
472,PT09M16.00S,2022-01-22T02:24:49.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,95,79,2022-01-22T02:24:49Z,4660000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT09M16.00S,2022-01-22T02:27:14.3Z,4,REGULAR,substitution,out,[],203991,,,1610612748,95,79,2022-01-22T02:27:32Z,4670000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT09M16.00S,2022-01-22T02:27:14.3Z,4,REGULAR,substitution,out,[],1629657,,,1610612748,95,79,2022-01-22T02:27:32Z,4680000,,,0,,SUB out: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT09M16.00S,2022-01-22T02:27:14.3Z,4,REGULAR,substitution,out,[],202710,,,1610612748,95,79,2022-01-22T02:27:32Z,4690000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT09M16.00S,2022-01-22T02:27:14.3Z,4,REGULAR,substitution,out,[],203473,,,1610612748,95,79,2022-01-22T02:27:32Z,4700000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT09M16.00S,2022-01-22T02:27:14.3Z,4,REGULAR,substitution,in,[],1630168,,,1610612748,95,79,2022-01-22T02:27:32Z,4710000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT09M16.00S,2022-01-22T02:27:14.3Z,4,REGULAR,substitution,in,[],1629216,,,1610612748,95,79,2022-01-22T02:27:32Z,4720000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT09M16.00S,2022-01-22T02:27:14.3Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,95,79,2022-01-22T02:27:32Z,4730000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT09M16.00S,2022-01-22T02:27:14.3Z,4,REGULAR,substitution,in,[],1629130,,,1610612748,95,79,2022-01-22T02:27:32Z,4740000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT09M05.00S,2022-01-22T02:27:53.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,92.85479632063075,50.73529411764706,1610612748,95,81,2022-01-22T02:27:58Z,4750000,4.0,15.0,1,right,B. Adebayo alley-oop DUNK (15 PTS) (G. Vincent 5 AST),"[1628389, 1629216]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,1.52,Made,15.0,G. Vincent,1629216.0,5.0,,,,,,,,,,,,,,,
485,PT08M47.00S,2022-01-22T02:28:10.6Z,4,REGULAR,3pt,Jump Shot,[],101150,8.360709592641262,3.6764705882352944,1610612737,95,81,2022-01-22T02:28:15Z,4770000,232.0,26.0,1,left,MISS L. Williams 3PT,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,23.31,Missed,,,,,,,,,,,,,,,,,,,
486,PT08M44.00S,2022-01-22T02:28:13.6Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,95,81,2022-01-22T02:28:15Z,4780000,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,485.0,4.0,3.0,1.0,,,,,,,,,
487,PT08M36.00S,2022-01-22T02:28:22.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,94.03745072273325,49.01960784313725,1610612748,95,83,2022-01-22T02:28:26Z,4790000,-5.0,4.0,1,right,B. Adebayo cutting DUNK (17 PTS) (D. Robinson 2 AST),"[1628389, 1629130]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,0.6,Made,17.0,D. Robinson,1629130.0,2.0,,,,,,,,,,,,,,,
489,PT08M10.00S,2022-01-22T02:28:47.5Z,4,REGULAR,3pt,Jump Shot,[],1628995,9.937582128777924,3.6764705882352944,1610612737,98,83,2022-01-22T02:28:52Z,4810000,232.0,41.0,1,left,K. Knox II 3PT  (3 PTS) (K. Huerter 4 AST),"[1628995, 1628989]",1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,23.52,Made,3.0,K. Huerter,1628989.0,4.0,,,,,,,,,,,,,,,
491,PT07M56.00S,2022-01-22T02:29:02.8Z,4,REGULAR,foul,offensive,[],1629130,,,1610612748,98,83,2022-01-22T02:31:01Z,4830000,,,0,,D. Robinson offensive FOUL (5 PF),"[1629130, 1628995]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,201640.0,,,,,,5.0,0.0,Knox II,1628995.0,,,,,
495,PT07M56.00S,2022-01-22T02:29:02.8Z,4,REGULAR,turnover,offensive foul,[],1629130,,,1610612748,98,83,2022-01-22T02:29:02Z,4845000,,,0,,D. Robinson offensive foul TURNOVER (3 TO),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,201640.0,3.0,,,,,,,,,,,,,
493,PT07M56.00S,2022-01-22T02:29:29.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,98,83,2022-01-22T02:29:02Z,4850000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT07M56.00S,2022-01-22T02:29:43.9Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612737,98,83,2022-01-22T02:29:02Z,4860000,,,0,,,[],1610612748.0,MIA,overturned,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,,Corrected to Offensive Foul on D. Robinson
496,PT07M56.00S,2022-01-22T02:31:14.5Z,4,REGULAR,substitution,out,[],1628989,,,1610612737,98,83,2022-01-22T02:31:42Z,4870000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT07M56.00S,2022-01-22T02:31:14.5Z,4,REGULAR,substitution,out,[],1628995,,,1610612737,98,83,2022-01-22T02:31:42Z,4880000,,,0,,SUB out: K. Knox II,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT07M56.00S,2022-01-22T02:31:14.5Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,98,83,2022-01-22T02:31:42Z,4890000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT07M56.00S,2022-01-22T02:31:14.5Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,98,83,2022-01-22T02:31:42Z,4900000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT07M47.00S,2022-01-22T02:32:23.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",101150,11.383048620236531,41.66666666666667,1610612737,98,83,2022-01-22T02:32:32Z,4910000,42.0,55.0,1,left,MISS L. Williams 6' driving floating Shot,[101150],1610612737.0,ATL,driving floating,,,Williams,L. Williams,,,,,6.86,Missed,,,,,,,,,,,,,,,,,,,
501,PT07M44.00S,2022-01-22T02:32:25.4Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,98,83,2022-01-22T02:32:25Z,4920000,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,500.0,5.0,4.0,1.0,,,,,,,,,
502,PT07M36.00S,2022-01-22T02:32:33.6Z,4,REGULAR,3pt,Jump Shot,[],1629130,65.91655716162943,43.38235294117647,1610612748,98,86,2022-01-22T02:32:38Z,4930000,-33.0,268.0,1,right,D. Robinson 26' 3PT  (10 PTS) (G. Vincent 6 AST),"[1629130, 1629216]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.99,Made,10.0,G. Vincent,1629216.0,6.0,,,,,,,,,,,,,,,
504,PT07M10.00S,2022-01-22T02:32:59.6Z,4,REGULAR,turnover,lost ball,[],1630168,,,1610612737,98,86,2022-01-22T02:33:05Z,4950000,,,0,,O. Okongwu lost ball TURNOVER (3 TO),"[1630168, 1628997]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,3.0,,,,,,,,,Martin,1628997.0,,,
505,PT07M10.00S,2022-01-22T02:32:59.6Z,4,REGULAR,steal,,[],1628997,,,1610612748,98,86,2022-01-22T02:33:02Z,4960000,,,0,,C. Martin STEAL (3 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT07M04.00S,2022-01-22T02:33:06.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628997,92.9862023653088,52.20588235294118,1610612748,98,88,2022-01-22T02:33:10Z,4970000,11.0,13.0,1,right,C. Martin Layup (11 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,1.73,Made,11.0,,,,,,,,,,,,,,,,,,
507,PT06M49.00S,2022-01-22T02:33:22.6Z,4,REGULAR,turnover,lost ball,[],1629027,,,1610612737,98,88,2022-01-22T02:33:59Z,4980000,,,0,,T. Young lost ball TURNOVER (7 TO),"[1629027, 1628997]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,7.0,,,,,,,,,Martin,1628997.0,,,
508,PT06M49.00S,2022-01-22T02:33:22.6Z,4,REGULAR,steal,,[],1628997,,,1610612748,98,88,2022-01-22T02:33:24Z,4990000,,,0,,C. Martin STEAL (4 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT06M48.00S,2022-01-22T02:33:26.8Z,4,REGULAR,foul,personal,[],1629027,,,1610612748,98,88,2022-01-22T02:33:34Z,5000000,,,0,,T. Young take personal FOUL (1 PF),"[1629027, 1628997]",1610612737.0,ATL,take,,,Young,T. Young,,,,,,,,,,,1626301.0,,,,,,1.0,0.0,Martin,1628997.0,,,,,
511,PT06M48.00S,2022-01-22T02:34:04.4Z,4,REGULAR,instantreplay,request,[],0,,,1610612748,98,88,2022-01-22T02:34:33Z,5020000,,,0,,,[],,,support,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,,Common Foul Upheld
512,PT06M48.00S,2022-01-22T02:34:37.2Z,4,REGULAR,substitution,out,[],1626153,,,1610612748,98,88,2022-01-22T02:35:03Z,5030000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT06M48.00S,2022-01-22T02:34:37.2Z,4,REGULAR,substitution,out,[],101150,,,1610612748,98,88,2022-01-22T02:35:03Z,5040000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT06M48.00S,2022-01-22T02:34:37.2Z,4,REGULAR,substitution,in,[],1628381,,,1610612748,98,88,2022-01-22T02:35:03Z,5050000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT06M48.00S,2022-01-22T02:34:37.2Z,4,REGULAR,substitution,in,[],1628989,,,1610612748,98,88,2022-01-22T02:35:03Z,5060000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT06M40.00S,2022-01-22T02:35:12.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,67.88764783180025,61.76470588235294,1610612748,98,91,2022-01-22T02:35:16Z,5070000,59.0,249.0,1,right,D. Robinson 25' 3PT  (13 PTS) (G. Vincent 7 AST),"[1629130, 1629216]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.62,Made,13.0,G. Vincent,1629216.0,7.0,,,,,,,,,,,,,,,
518,PT06M28.00S,2022-01-22T02:35:24.8Z,4,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612737,98,91,2022-01-22T02:35:50Z,5090000,,,0,,C. Martin shooting personal FOUL (3 PF) (Young 2 FT),"[1628997, 1629027]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,,,,,,,1201.0,,,,,,3.0,0.0,Young,1629027.0,,,,,
520,PT06M28.00S,2022-01-22T02:35:50.7Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,99,91,2022-01-22T02:35:50Z,5110000,,,0,,T. Young Free Throw 1 of 2 (24 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
521,PT06M28.00S,2022-01-22T02:36:08.0Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,100,91,2022-01-22T02:36:08Z,5120000,,,0,,T. Young Free Throw 2 of 2 (25 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
522,PT06M16.00S,2022-01-22T02:36:22.7Z,4,REGULAR,3pt,Jump Shot,[],1628997,96.66557161629436,5.147058823529411,1610612748,100,91,2022-01-22T02:36:27Z,5130000,-224.0,-21.0,1,right,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,22.53,Missed,,,,,,,,,,,,,,,,,,,
523,PT06M12.00S,2022-01-22T02:36:26.7Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,100,91,2022-01-22T02:36:27Z,5140000,,,0,,D. Hunter REBOUND (Off:0 Def:7),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,522.0,7.0,7.0,0.0,,,,,,,,,
524,PT05M54.00S,2022-01-22T02:36:43.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,6.389618922470433,46.568627450980394,1610612737,100,91,2022-01-22T02:36:51Z,5150000,17.0,8.0,1,left,MISS J. Collins alley-oop Layup,[1628381],1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,1.88,Missed,,,,,,,,,,,,,,,,,,,
525,PT05M50.00S,2022-01-22T02:36:47.6Z,4,REGULAR,rebound,offensive,[],1628381,,,1610612737,100,91,2022-01-22T02:36:47Z,5160000,,,0,,J. Collins REBOUND (Off:1 Def:6),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,524.0,7.0,6.0,1.0,,,,,,,,,
526,PT05M50.00S,2022-01-22T02:36:47.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,5.590000152587891,50.0,1610612737,102,91,2022-01-22T02:36:47Z,5170000,0.0,0.0,1,left,J. Collins tip Layup (15 PTS),[1628381],1610612737.0,ATL,tip,,,Collins,J. Collins,,,,,0.0,Made,15.0,,,,,,,,,,,,,,,,,,
527,PT05M43.00S,2022-01-22T02:37:00.0Z,4,REGULAR,foul,personal,[],1628381,,,1610612748,102,91,2022-01-22T02:37:11Z,5180000,,,0,,J. Collins personal FOUL (5 PF),"[1628381, 1629216]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,1201.0,,,,,,5.0,0.0,Vincent,1629216.0,,,,,
529,PT05M43.00S,2022-01-22T02:37:12.4Z,4,REGULAR,substitution,out,[],1628381,,,1610612748,102,91,2022-01-22T02:37:35Z,5200000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT05M43.00S,2022-01-22T02:37:12.4Z,4,REGULAR,substitution,out,[],1628997,,,1610612748,102,91,2022-01-22T02:37:35Z,5210000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT05M43.00S,2022-01-22T02:37:12.4Z,4,REGULAR,substitution,in,[],1626153,,,1610612748,102,91,2022-01-22T02:37:35Z,5220000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT05M43.00S,2022-01-22T02:37:12.4Z,4,REGULAR,substitution,in,[],202710,,,1610612748,102,91,2022-01-22T02:37:35Z,5230000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT05M36.00S,2022-01-22T02:37:47.9Z,4,REGULAR,3pt,Jump Shot,[],1629130,68.80749014454665,28.676470588235293,1610612748,102,91,2022-01-22T02:37:52Z,5240000,-107.0,241.0,1,right,MISS D. Robinson 26' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
534,PT05M32.00S,2022-01-22T02:37:51.9Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,102,91,2022-01-22T02:37:52Z,5250000,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,533.0,3.0,3.0,0.0,,,,,,,,,
535,PT05M28.00S,2022-01-22T02:37:54.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629027,5.469776609724048,49.50980392156863,1610612737,102,91,2022-01-22T02:38:01Z,5260000,2.0,-1.0,1,left,MISS T. Young running Layup,[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,0.27,Missed,,,,,,,,,,,,,,,,,,,
536,PT05M26.00S,2022-01-22T02:37:56.8Z,4,REGULAR,rebound,defensive,[],202710,,,1610612748,102,91,2022-01-22T02:38:01Z,5270000,,,0,,J. Butler REBOUND (Off:0 Def:7),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,535.0,7.0,7.0,0.0,,,,,,,,,
537,PT05M19.00S,2022-01-22T02:38:04.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,86.81011826544021,44.6078431372549,1610612748,102,91,2022-01-22T02:38:18Z,5280000,-27.0,71.0,1,right,MISS B. Adebayo 7' Hook,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,7.64,Missed,,,,,,,,,,,,,,,,,,,
538,PT05M18.00S,2022-01-22T02:38:05.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,102,91,2022-01-22T02:38:18Z,5290000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,537.0,,,,,,,,,,,,
539,PT05M18.00S,2022-01-22T02:38:15.6Z,4,REGULAR,foul,personal,[],1626153,,,1610612748,102,91,2022-01-22T02:38:24Z,5300000,,,0,,D. Wright loose ball personal FOUL (3 PF),"[1626153, 202710]",1610612737.0,ATL,loose ball,,,Wright,D. Wright,,,,,,,,,,,1626301.0,,,,,,3.0,0.0,Butler,202710.0,,,,,
541,PT05M10.00S,2022-01-22T02:38:37.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629216,96.5341655716163,96.07843137254902,1610612748,102,94,2022-01-22T02:38:41Z,5320000,230.0,-20.0,1,right,G. Vincent 3PT  (14 PTS) (M. Strus 4 AST),"[1629216, 1629622]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,23.13,Made,14.0,M. Strus,1629622.0,4.0,,,,,,,,,,,,,,,
543,PT04M45.00S,2022-01-22T02:39:02.2Z,4,REGULAR,3pt,Jump Shot,[],1629631,28.203022339027594,22.058823529411764,1610612737,102,94,2022-01-22T02:39:06Z,5340000,140.0,213.0,1,left,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
544,PT04M43.00S,2022-01-22T02:39:04.2Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,102,94,2022-01-22T02:39:06Z,5350000,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,543.0,1.0,1.0,0.0,,,,,,,,,
545,PT04M25.00S,2022-01-22T02:39:22.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,80.3712220762155,52.450980392156865,1610612748,102,94,2022-01-22T02:39:27Z,5360000,12.0,132.0,1,right,MISS B. Adebayo 13' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,13.26,Missed,,,,,,,,,,,,,,,,,,,
546,PT04M22.00S,2022-01-22T02:39:25.8Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,102,94,2022-01-22T02:39:27Z,5370000,,,0,,D. Hunter REBOUND (Off:0 Def:8),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,545.0,8.0,8.0,0.0,,,,,,,,,
547,PT04M01.00S,2022-01-22T02:39:46.5Z,4,REGULAR,3pt,Jump Shot,[],1628989,28.728646517739815,22.54901960784314,1610612737,105,94,2022-01-22T02:39:51Z,5380000,137.0,218.0,1,left,K. Huerter 25' 3PT  (21 PTS) (D. Hunter 3 AST),"[1628989, 1629631]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,25.72,Made,21.0,D. Hunter,1629631.0,3.0,,,,,,,,,,,,,,,
549,PT04M00.00S,2022-01-22T02:39:52.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,105,94,2022-01-22T02:39:52Z,5400000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT03M49.00S,2022-01-22T02:41:33.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,80.76544021024968,52.69607843137255,1610612748,105,96,2022-01-22T02:43:02Z,5410000,13.0,128.0,1,right,J. Butler 12' turnaround Jump Shot (11 PTS) (G. Vincent 8 AST),"[202710, 1629216]",1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,12.9,Made,11.0,G. Vincent,1629216.0,8.0,,,,,,,,,,,,,,,
552,PT03M22.00S,2022-01-22T02:41:59.5Z,4,REGULAR,turnover,lost ball,[],1629027,,,1610612737,105,96,2022-01-22T02:42:05Z,5430000,,,0,,T. Young lost ball TURNOVER (8 TO),"[1629027, 1629130]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,8.0,,,,,,,,,Robinson,1629130.0,,,
553,PT03M22.00S,2022-01-22T02:41:59.5Z,4,REGULAR,steal,,[],1629130,,,1610612748,105,96,2022-01-22T02:42:02Z,5440000,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT03M17.00S,2022-01-22T02:42:05.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629622,92.19776609724047,51.225490196078425,1610612748,105,96,2022-01-22T02:45:56Z,5450000,6.0,21.0,1,right,MISS M. Strus running Layup,[1629622],1610612748.0,MIA,running,,,Strus,M. Strus,,,,,2.17,Missed,,,,,,,,,,,,,,,,,,,
555,PT03M15.00S,2022-01-22T02:42:06.8Z,4,REGULAR,rebound,offensive,[],202710,,,1610612748,105,96,2022-01-22T02:42:06Z,5460000,,,0,,J. Butler REBOUND (Off:1 Def:7),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,554.0,8.0,7.0,1.0,,,,,,,,,
