actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
264,PT05M14.00S,2022-03-15T00:20:47.4Z,2,REGULAR,substitution,out,[],1630553,,,1610612737,43,49,2022-03-15T00:21:05Z,2620000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M14.00S,2022-03-15T00:20:47.4Z,2,REGULAR,substitution,in,[],1628989,,,1610612737,43,49,2022-03-15T00:21:05Z,2630000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M14.00S,2022-03-15T00:20:47.4Z,2,REGULAR,substitution,in,[],1629234,,,1610612737,43,49,2022-03-15T00:21:05Z,2640000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M14.00S,2022-03-15T00:21:07.6Z,2,REGULAR,freethrow,2 of 2,[],1626153,,,1610612737,44,49,2022-03-15T00:21:07Z,2650000,,,0,,D. Wright Free Throw 2 of 2 (2 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
268,PT05M06.00S,2022-03-15T00:21:17.2Z,2,REGULAR,3pt,Jump Shot,[],1628404,30.699737187910642,28.431372549019606,1610612757,44,52,2022-03-15T00:21:23Z,2660000,108.0,236.0,1,left,J. Hart 25' 3PT pullup (17 PTS),[1628404],1610612757.0,POR,pullup,,,Hart,J. Hart,,,,,25.95,Made,,,,,,,17.0,,,,,,,,,,,,
269,PT04M54.00S,2022-03-15T00:21:29.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.11760840998686,50.0,1610612737,46,52,2022-03-15T00:21:33Z,2670000,0.0,12.0,1,right,C. Capela alley-oop DUNK (6 PTS) (T. Young 6 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,1.22,Made,,,,,,,6.0,T. Young,1629027.0,6.0,,,,,,,,,
271,PT04M38.00S,2022-03-15T00:21:45.0Z,2,REGULAR,2pt,Jump Shot,[],1628404,24.26084099868594,53.18627450980392,1610612757,46,54,2022-03-15T00:21:50Z,2690000,-16.0,176.0,1,left,J. Hart 17' step back Jump Shot (19 PTS),[1628404],1610612757.0,POR,step back,,,Hart,J. Hart,,,,,17.63,Made,,,,,,,19.0,,,,,,,,,,,,
272,PT04M20.00S,2022-03-15T00:22:05.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612737,46,54,2022-03-15T00:22:20Z,2700000,,,0,,J. Hart personal FOUL (1 PF) (Hunter 2 FT),"[1628404, 1629631]",1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Hunter,1629631.0,
274,PT04M20.00S,2022-03-15T00:22:43.6Z,2,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,46,54,2022-03-15T00:22:43Z,2720000,,,0,,MISS D. Hunter Free Throw 1 of 2,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Missed,,,,,,,,,,,,,,,,,,,
275,PT04M20.00S,2022-03-15T00:22:43.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,46,54,2022-03-15T00:22:43Z,2730000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,
276,PT04M20.00S,2022-03-15T00:22:46.5Z,2,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,47,54,2022-03-15T00:22:46Z,2740000,,,0,,D. Hunter Free Throw 2 of 2 (6 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
277,PT04M07.00S,2022-03-15T00:23:01.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,5.732588699080158,50.0,1610612757,47,56,2022-03-15T00:23:06Z,2750000,0.0,1.0,1,left,D. Eubanks cutting DUNK (8 PTS) (B. Williams 3 AST),"[1629234, 1630314]",1610612757.0,POR,cutting,,,Eubanks,D. Eubanks,,,,,0.14,Made,,,,,,,8.0,B. Williams,1630314.0,3.0,,,,,,,,,
279,PT03M57.00S,2022-03-15T00:23:10.4Z,2,REGULAR,3pt,Jump Shot,[],1629631,69.59592641261499,74.50980392156863,1610612737,47,56,2022-03-15T00:23:15Z,2770000,123.0,233.0,1,right,MISS D. Hunter 26' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
280,PT03M55.00S,2022-03-15T00:23:12.4Z,2,REGULAR,rebound,defensive,[],1629604,,,1610612757,47,56,2022-03-15T00:23:15Z,2780000,,,0,,C. Elleby REBOUND (Off:2 Def:7),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,279.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
281,PT03M44.00S,2022-03-15T00:23:25.7Z,2,REGULAR,turnover,bad pass,[],1629234,,,1610612757,47,56,2022-03-15T00:23:33Z,2790000,,,0,,D. Eubanks bad pass TURNOVER (2 TO),"[1629234, 1629027]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,2.0,Young,1629027.0,,,,,,
282,PT03M44.00S,2022-03-15T00:23:25.7Z,2,REGULAR,steal,,[],1629027,,,1610612737,47,56,2022-03-15T00:23:31Z,2800000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M44.00S,2022-03-15T00:23:31.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629234,,,1610612737,47,56,2022-03-15T00:23:44Z,2810000,,,0,,D. Eubanks take personal FOUL (1 PF) (Young 2 FT),"[1629234, 1629027]",1610612757.0,POR,take,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,203177.0,1.0,0.0,Young,1629027.0,
285,PT03M44.00S,2022-03-15T00:24:05.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629027,,,1610612737,48,56,2022-03-15T00:24:05Z,2830000,,,0,,T. Young Free Throw 1 of 2 (16 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,,,16.0,,,,,,,,,,,,
286,PT03M44.00S,2022-03-15T00:24:21.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629027,,,1610612737,49,56,2022-03-15T00:24:21Z,2840000,,,0,,T. Young Free Throw 2 of 2 (17 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,,,17.0,,,,,,,,,,,,
287,PT03M35.00S,2022-03-15T00:24:35.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,5.732588699080158,48.529411764705884,1610612757,49,56,2022-03-15T00:24:41Z,2850000,7.0,1.0,1,left,MISS B. Williams driving Layup - blocked,"[1630314, 203991]",1610612757.0,POR,driving,,,Williams,B. Williams,,,,,0.75,Missed,,,,,Capela,203991.0,,,,,,,,,,,,,
637,PT03M35.00S,2022-03-15T00:24:35.4Z,2,REGULAR,block,,[],203991,,,1610612757,49,56,2022-03-15T01:39:02Z,2860000,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M33.00S,2022-03-15T00:24:37.4Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,49,56,2022-03-15T00:24:41Z,2870000,,,0,,T. Young REBOUND (Off:1 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,287.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
290,PT03M29.00S,2022-03-15T00:24:42.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626153,94.69448094612353,94.85294117647058,1610612737,49,56,2022-03-15T00:24:49Z,2880000,224.0,-3.0,1,right,MISS D. Wright 3PT,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,22.43,Missed,,,,,,,,,,,,,,,,,,,
291,PT03M25.00S,2022-03-15T00:24:46.7Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,49,56,2022-03-15T00:24:49Z,2890000,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,290.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
292,PT03M21.00S,2022-03-15T00:24:50.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629234,6.258212877792378,49.50980392156863,1610612757,49,56,2022-03-15T00:24:56Z,2900000,2.0,6.0,1,left,MISS D. Eubanks running Layup,[1629234],1610612757.0,POR,running,,,Eubanks,D. Eubanks,,,,,0.68,Missed,,,,,,,,,,,,,,,,,,,
294,PT03M17.00S,2022-03-15T00:24:54.5Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,49,56,2022-03-15T00:24:56Z,2920000,,,0,,T. Young REBOUND (Off:1 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,292.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
295,PT03M14.00S,2022-03-15T00:24:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.32917214191852,53.67647058823529,1610612737,49,56,2022-03-15T00:25:03Z,2930000,18.0,20.0,1,right,MISS T. Young running Layup,[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,2.69,Missed,,,,,,,,,,,,,,,,,,,
296,PT03M13.00S,2022-03-15T00:25:01.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,49,56,2022-03-15T00:25:01Z,2940000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,295.0,,,,,,,,,,,,,,,,,,
297,PT03M13.00S,2022-03-15T00:25:02.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,49,56,2022-03-15T00:25:02Z,2950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M59.00S,2022-03-15T00:25:23.7Z,2,REGULAR,turnover,out-of-bounds,[],1629234,,,1610612757,49,56,2022-03-15T00:38:32Z,2960000,,,0,,D. Eubanks bad pass out-of-bounds TURNOVER (3 TO),[1629234],1610612757.0,POR,bad pass,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,3.0,,,203177.0,,,,,
299,PT02M59.00S,2022-03-15T00:25:33.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,49,56,2022-03-15T00:25:33Z,2970000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M59.00S,2022-03-15T00:27:47.5Z,2,REGULAR,substitution,out,[],1629234,,,1610612737,49,56,2022-03-15T00:28:02Z,2980000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M59.00S,2022-03-15T00:27:47.5Z,2,REGULAR,substitution,in,[],1627739,,,1610612737,49,56,2022-03-15T00:28:02Z,2990000,,,0,,SUB in: K. Dunn,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M46.00S,2022-03-15T00:28:32.9Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,49,56,2022-03-15T00:28:37Z,3000000,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 1627739]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,1.0,Dunn,1627739.0,,,,,,
303,PT02M46.00S,2022-03-15T00:28:32.9Z,2,REGULAR,steal,,[],1627739,,,1610612757,49,56,2022-03-15T00:28:35Z,3010000,,,0,,K. Dunn STEAL (2 STL),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M41.00S,2022-03-15T00:28:37.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,6.1268068331143235,49.26470588235294,1610612757,49,58,2022-03-15T00:28:42Z,3020000,4.0,5.0,1,left,J. Hart running Layup (21 PTS),[1628404],1610612757.0,POR,running,,,Hart,J. Hart,,,,,0.63,Made,,,,,,,21.0,,,,,,,,,,,,
305,PT02M23.00S,2022-03-15T00:28:58.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,49,58,2022-03-15T00:28:58Z,3030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M18.00S,2022-03-15T00:29:25.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627739,,,1610612737,49,58,2022-03-15T00:29:56Z,3040000,,,0,,K. Dunn personal FOUL (2 PF) (Hunter 2 FT),"[1627739, 1629631]",1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,201640.0,2.0,0.0,Hunter,1629631.0,
308,PT02M18.00S,2022-03-15T00:29:57.1Z,2,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,50,58,2022-03-15T00:29:57Z,3060000,,,0,,D. Hunter Free Throw 1 of 2 (7 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
309,PT02M18.00S,2022-03-15T00:30:10.9Z,2,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,51,58,2022-03-15T00:30:10Z,3070000,,,0,,D. Hunter Free Throw 2 of 2 (8 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
310,PT02M04.00S,2022-03-15T00:30:32.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,5.732588699080158,48.28431372549019,1610612757,51,60,2022-03-15T00:30:43Z,3080000,9.0,1.0,1,left,B. Williams reverse Layup (7 PTS) (C. Elleby 4 AST),"[1630314, 1629604]",1610612757.0,POR,reverse,,,Williams,B. Williams,,,,,0.87,Made,,,,,,,7.0,C. Elleby,1629604.0,4.0,,,,,,,,,
312,PT02M04.00S,2022-03-15T00:30:38.9Z,2,REGULAR,foul,personal,['1freethrow'],203991,,,1610612757,51,60,2022-03-15T00:30:58Z,3100000,,,0,,C. Capela shooting personal FOUL (2 PF) (Williams 1 FT),"[203991, 1630314]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,1628159.0,2.0,0.0,Williams,1630314.0,
314,PT02M04.00S,2022-03-15T00:30:58.7Z,2,REGULAR,freethrow,1 of 1,[],1630314,,,1610612757,51,60,2022-03-15T00:31:02Z,3120000,,,0,,MISS B. Williams Free Throw 1 of 1,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
315,PT02M01.00S,2022-03-15T00:31:01.7Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,51,60,2022-03-15T00:31:02Z,3130000,,,0,,C. Capela REBOUND (Off:3 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,314.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
316,PT01M54.00S,2022-03-15T00:31:07.0Z,2,REGULAR,3pt,Jump Shot,[],1629631,71.17279894875165,21.07843137254902,1610612737,54,60,2022-03-15T00:31:12Z,3140000,-145.0,218.0,1,right,D. Hunter 26' 3PT  (11 PTS) (T. Young 7 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,26.2,Made,,,,,,,11.0,T. Young,1629027.0,7.0,,,,,,,,,
318,PT01M42.00S,2022-03-15T00:31:18.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.1268068331143235,49.26470588235294,1610612757,54,60,2022-03-15T00:32:06Z,3160000,4.0,5.0,1,left,MISS J. Hart cutting Layup - blocked,"[1628404, 1629631]",1610612757.0,POR,cutting,,,Hart,J. Hart,,,,,0.63,Missed,,,,,Hunter,1629631.0,,,,,,,,,,,,,
319,PT01M42.00S,2022-03-15T00:31:18.7Z,2,REGULAR,block,,[],1629631,,,1610612757,54,60,2022-03-15T00:31:21Z,3170000,,,0,,D. Hunter BLOCK (1 BLK),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M39.00S,2022-03-15T00:31:21.7Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,54,60,2022-03-15T00:31:23Z,3180000,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,318.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
321,PT01M34.00S,2022-03-15T00:31:26.4Z,2,REGULAR,3pt,Jump Shot,[],1628989,96.40275952693824,3.431372549019608,1610612737,54,60,2022-03-15T00:31:34Z,3190000,-233.0,-19.0,1,right,MISS K. Huerter 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,23.35,Missed,,,,,,,,,,,,,,,,,,,
322,PT01M30.00S,2022-03-15T00:31:29.6Z,2,REGULAR,rebound,offensive,[],1629631,,,1610612737,54,60,2022-03-15T00:31:29Z,3200000,,,0,,D. Hunter REBOUND (Off:1 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,321.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
323,PT01M28.00S,2022-03-15T00:31:31.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629631,83.13074901445466,66.66666666666666,1610612737,54,60,2022-03-15T00:32:55Z,3210000,83.0,106.0,1,right,MISS D. Hunter 13' fadeaway Shot,[1629631],1610612737.0,ATL,fadeaway,,,Hunter,D. Hunter,,,,,13.49,Missed,,,,,,,,,,,,,,,,,,,
324,PT01M28.00S,2022-03-15T00:31:31.7Z,2,REGULAR,rebound,offensive,[],1628989,,,1610612737,54,60,2022-03-15T00:31:40Z,3220000,,,0,,K. Huerter REBOUND (Off:1 Def:0),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,323.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
325,PT01M24.00S,2022-03-15T00:31:35.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628989,94.40999984741211,50.0,1610612737,54,60,2022-03-15T00:31:35Z,3230000,0.0,0.0,1,right,MISS K. Huerter tip Layup,[1628989],1610612737.0,ATL,tip,,,Huerter,K. Huerter,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
326,PT01M23.00S,2022-03-15T00:31:36.8Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,54,60,2022-03-15T00:31:36Z,3240000,,,0,,C. Capela REBOUND (Off:4 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,325.0,10.0,6.0,4.0,,,,,,,,,,,,,,,
327,PT01M23.00S,2022-03-15T00:31:36.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,54,60,2022-03-15T00:31:36Z,3250000,0.0,0.0,1,right,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
328,PT01M22.00S,2022-03-15T00:31:38.0Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,54,60,2022-03-15T00:31:38Z,3260000,,,0,,C. Capela REBOUND (Off:5 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,327.0,11.0,6.0,5.0,,,,,,,,,,,,,,,
329,PT01M22.00S,2022-03-15T00:31:38.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,54,60,2022-03-15T00:31:38Z,3270000,0.0,0.0,1,right,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
330,PT01M22.00S,2022-03-15T00:31:38.8Z,2,REGULAR,rebound,defensive,[],1629604,,,1610612757,54,60,2022-03-15T00:31:38Z,3280000,,,0,,C. Elleby REBOUND (Off:2 Def:8),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,329.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
331,PT01M22.00S,2022-03-15T00:31:42.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,54,60,2022-03-15T00:31:42Z,3290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M22.00S,2022-03-15T00:31:46.4Z,2,REGULAR,substitution,out,[],203991,,,1610612757,54,60,2022-03-15T00:31:49Z,3300000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M22.00S,2022-03-15T00:31:46.4Z,2,REGULAR,substitution,in,[],1630168,,,1610612757,54,60,2022-03-15T00:31:49Z,3310000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M22.00S,2022-03-15T00:31:46.4Z,2,REGULAR,substitution,out,[],1628989,,,1610612757,54,60,2022-03-15T00:32:02Z,3320000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M22.00S,2022-03-15T00:31:46.4Z,2,REGULAR,substitution,in,[],203992,,,1610612757,54,60,2022-03-15T00:32:02Z,3330000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M04.00S,2022-03-15T00:32:25.0Z,2,REGULAR,3pt,Jump Shot,[],1628404,30.56833114323259,65.44117647058823,1610612757,54,63,2022-03-15T00:32:29Z,3340000,-77.0,235.0,1,left,J. Hart 24' 3PT  (24 PTS) (C. Elleby 5 AST),"[1628404, 1629604]",1610612757.0,POR,,,,Hart,J. Hart,,,,,24.72,Made,,,,,,,24.0,C. Elleby,1629604.0,5.0,,,,,,,,,
338,PT00M53.80S,2022-03-15T00:32:37.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,90.75229960578186,48.77450980392157,1610612737,56,63,2022-03-15T00:32:42Z,3360000,-6.0,34.0,1,right,T. Young driving Layup (19 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,3.49,Made,,,,,,,19.0,,,,,,,,,,,,
339,PT00M48.80S,2022-03-15T00:32:45.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629604,5.732588699080158,50.73529411764706,1610612757,56,65,2022-03-15T00:32:49Z,3370000,-4.0,1.0,1,left,C. Elleby alley-oop Layup (4 PTS) (K. Dunn 2 AST),"[1629604, 1627739]",1610612757.0,POR,alley-oop,,,Elleby,C. Elleby,,,,,0.4,Made,,,,,,,4.0,K. Dunn,1627739.0,2.0,,,,,,,,,
341,PT00M35.00S,2022-03-15T00:33:01.1Z,2,REGULAR,3pt,Jump Shot,[],1629027,72.09264126149803,78.92156862745098,1610612737,56,65,2022-03-15T00:33:06Z,3390000,145.0,210.0,1,right,MISS T. Young 25' step back 3PT - blocked,"[1629027, 1630570]",1610612737.0,ATL,step back,,,Young,T. Young,,,,,25.48,Missed,,,,,Watford,1630570.0,,,,,,,,,,,,,
361,PT00M35.00S,2022-03-15T00:33:01.1Z,2,REGULAR,block,,[],1630570,,,1610612737,56,65,2022-03-15T00:37:18Z,3395000,,,0,,T. Watford BLOCK (2 BLK),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M32.00S,2022-03-15T00:33:04.1Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612757,56,65,2022-03-15T00:33:06Z,3400000,,,0,,K. Dunn REBOUND (Off:0 Def:3),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,341.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
343,PT00M28.90S,2022-03-15T00:33:07.3Z,2,REGULAR,turnover,lost ball,[],1627739,,,1610612757,56,65,2022-03-15T00:35:17Z,3410000,,,0,,K. Dunn lost ball TURNOVER (3 TO),"[1627739, 1626153]",1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,3.0,Wright,1626153.0,,,,,,
344,PT00M28.90S,2022-03-15T00:33:07.3Z,2,REGULAR,steal,,[],1626153,,,1610612737,56,65,2022-03-15T00:33:16Z,3420000,,,0,,D. Wright STEAL (2 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M26.60S,2022-03-15T00:33:09.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626153,89.04402102496715,41.42156862745098,1610612737,56,65,2022-03-15T00:33:14Z,3430000,-43.0,50.0,1,right,MISS D. Wright 6' Layup,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,6.63,Missed,,,,,,,,,,,,,,,,,,,
346,PT00M26.40S,2022-03-15T00:33:11.6Z,2,REGULAR,rebound,offensive,[],1629027,,,1610612737,56,65,2022-03-15T00:33:11Z,3440000,,,0,,T. Young REBOUND (Off:2 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,345.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
347,PT00M26.40S,2022-03-15T00:33:18.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627739,,,1610612737,56,65,2022-03-15T00:33:38Z,3450000,,,0,,K. Dunn shooting personal FOUL (3 PF) (Young 2 FT),"[1627739, 1629027]",1610612757.0,POR,shooting,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,1628159.0,3.0,0.0,Young,1629027.0,
349,PT00M26.40S,2022-03-15T00:33:39.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629027,,,1610612737,57,65,2022-03-15T00:33:39Z,3470000,,,0,,T. Young Free Throw 1 of 2 (20 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,,,20.0,,,,,,,,,,,,
350,PT00M26.40S,2022-03-15T00:33:51.1Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629027,,,1610612737,58,65,2022-03-15T00:33:51Z,3480000,,,0,,T. Young Free Throw 2 of 2 (21 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,,,21.0,,,,,,,,,,,,
