actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
361,PT08M59.00S,2022-03-26T00:53:41.4Z,3,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,77,71,2022-03-26T00:56:47Z,3570000,,,0,,D. Hunter Free Throw 1 of 2 (9 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
362,PT08M59.00S,2022-03-26T00:53:47.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,77,71,2022-03-26T00:53:47Z,3580000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT08M59.00S,2022-03-26T00:53:41.4Z,3,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,77,71,2022-03-26T00:56:47Z,3590000,,,0,,MISS D. Hunter Free Throw 2 of 2,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Missed,,,,,,,,,,,,,,,,,,,
365,PT08M57.00S,2022-03-26T00:53:43.4Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,77,71,2022-03-26T00:56:47Z,3600000,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,364.0,3.0,3.0,0.0,,,,,,,,,,,
366,PT08M44.00S,2022-03-26T00:56:59.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202691,92.85479632063075,48.529411764705884,1610612744,77,73,2022-03-26T00:57:04Z,3610000,-7.0,15.0,1,right,K. Thompson driving Layup (24 PTS) (J. Poole 5 AST),"[202691, 1629673]",1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,1.65,Made,24.0,J. Poole,1629673.0,5.0,,,,,,,,,,,,,,,
368,PT08M34.00S,2022-03-26T00:57:08.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,12.959921156373195,46.32352941176471,1610612737,79,73,2022-03-26T00:57:13Z,3630000,18.0,69.0,1,left,T. Young 7' driving floating Jump Shot (16 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,7.17,Made,16.0,,,,,,,,,,,,,,,,,,
369,PT08M21.00S,2022-03-26T00:57:22.1Z,3,REGULAR,3pt,Jump Shot,[],1630228,70.64717477003943,25.0,1610612744,79,73,2022-03-26T00:57:27Z,3640000,-125.0,223.0,1,right,MISS J. Kuminga 25' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,,
370,PT08M17.00S,2022-03-26T00:57:26.1Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,79,73,2022-03-26T00:57:27Z,3650000,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,369.0,1.0,1.0,0.0,,,,,,,,,,,
371,PT08M06.00S,2022-03-26T00:57:37.0Z,3,REGULAR,3pt,Jump Shot,[],201568,31.488173455978973,54.166666666666664,1610612737,79,73,2022-03-26T00:57:41Z,3660000,-21.0,243.0,1,left,MISS D. Gallinari 24' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,24.44,Missed,,,,,,,,,,,,,,,,,,,
372,PT08M03.00S,2022-03-26T00:57:40.0Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,79,73,2022-03-26T00:57:41Z,3670000,,,0,,K. Thompson REBOUND (Off:0 Def:4),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,371.0,4.0,4.0,0.0,,,,,,,,,,,
373,PT07M59.00S,2022-03-26T00:57:43.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202691,69.46452036793693,26.96078431372549,1610612744,79,73,2022-03-26T00:59:51Z,3680000,-115.0,235.0,1,right,MISS K. Thompson 26' running pullup 3PT,[202691],1610612744.0,GSW,running pullup,,,Thompson,K. Thompson,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
374,PT07M57.00S,2022-03-26T00:57:45.3Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,79,73,2022-03-26T00:57:48Z,3690000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,373.0,2.0,2.0,0.0,,,,,,,,,,,
375,PT07M52.00S,2022-03-26T00:57:52.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,5.338370565045992,49.50980392156863,1610612737,81,73,2022-03-26T01:30:11Z,3700000,2.0,-2.0,1,left,C. Capela cutting Layup (12 PTS) (T. Young 9 AST),"[203991, 1629027]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,0.34,Made,12.0,T. Young,1629027.0,9.0,,,,,,,,,,,,,,,
377,PT07M52.00S,2022-03-26T00:58:02.3Z,3,REGULAR,foul,personal,['1freethrow'],203952,,,1610612737,81,73,2022-03-26T00:58:22Z,3720000,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Capela 1 FT),"[203952, 203991]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,204059.0,,,2.0,0.0,Capela,203991.0,
379,PT07M52.00S,2022-03-26T00:58:13.7Z,3,REGULAR,substitution,out,[],1630228,,,1610612737,81,73,2022-03-26T00:58:19Z,3740000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M52.00S,2022-03-26T00:58:13.7Z,3,REGULAR,substitution,in,[],203490,,,1610612737,81,73,2022-03-26T00:58:19Z,3750000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M52.00S,2022-03-26T00:58:24.7Z,3,REGULAR,freethrow,1 of 1,[],203991,,,1610612737,82,73,2022-03-26T00:58:24Z,3760000,,,0,,C. Capela Free Throw 1 of 1 (13 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
382,PT07M32.00S,2022-03-26T00:58:47.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,88.64980289093299,41.42156862745098,1610612744,82,73,2022-03-26T00:58:53Z,3770000,-43.0,54.0,1,right,MISS A. Wiggins 6' driving floating Shot,[203952],1610612744.0,GSW,driving floating,,,Wiggins,A. Wiggins,,,,,6.91,Missed,,,,,,,,,,,,,,,,,,,
383,PT07M28.00S,2022-03-26T00:58:51.9Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,82,73,2022-03-26T00:58:53Z,3780000,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,382.0,3.0,3.0,0.0,,,,,,,,,,,
384,PT07M24.00S,2022-03-26T00:58:55.6Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1629027,24.78646517739816,64.4607843137255,1610612737,82,73,2022-03-26T00:59:04Z,3790000,-72.0,180.0,1,left,MISS T. Young 19' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,19.44,Missed,,,,,,,,,,,,,,,,,,,
385,PT07M19.00S,2022-03-26T00:59:00.6Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,82,73,2022-03-26T00:59:04Z,3800000,,,0,,C. Capela REBOUND (Off:3 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,384.0,11.0,8.0,3.0,,,,,,,,,,,
386,PT07M19.00S,2022-03-26T00:59:00.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.590000152587891,50.0,1610612737,82,73,2022-03-26T00:59:00Z,3810000,0.0,0.0,1,left,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
387,PT07M18.00S,2022-03-26T00:59:01.1Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,82,73,2022-03-26T00:59:01Z,3820000,,,0,,A. Wiggins REBOUND (Off:0 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,386.0,4.0,4.0,0.0,,,,,,,,,,,
388,PT07M15.00S,2022-03-26T00:59:08.5Z,3,REGULAR,foul,offensive,[],1629673,,,1610612744,82,73,2022-03-26T00:59:13Z,3830000,,,0,,J. Poole charge offensive FOUL (4 PF),"[1629673, 203991]",1610612744.0,GSW,charge,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,204059.0,,,4.0,0.0,Capela,203991.0,
390,PT07M15.00S,2022-03-26T00:59:08.5Z,3,REGULAR,turnover,offensive foul,[],1629673,,,1610612744,82,73,2022-03-26T00:59:08Z,3850000,,,0,,J. Poole offensive foul TURNOVER (1 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,1.0,,,204059.0,,,,,,,
391,PT07M15.00S,2022-03-26T00:59:16.5Z,3,REGULAR,substitution,out,[],203110,,,1610612737,82,73,2022-03-26T00:59:20Z,3860000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M15.00S,2022-03-26T00:59:16.5Z,3,REGULAR,substitution,in,[],1626172,,,1610612737,82,73,2022-03-26T00:59:20Z,3870000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M02.00S,2022-03-26T00:59:40.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201568,12.565703022339028,38.970588235294116,1610612737,82,73,2022-03-26T01:02:10Z,3880000,55.0,66.0,1,left,MISS D. Gallinari 8' fadeaway Shot,[201568],1610612737.0,ATL,fadeaway,,,Gallinari,D. Gallinari,,,,,8.57,Missed,,,,,,,,,,,,,,,,,,,
394,PT07M00.00S,2022-03-26T00:59:42.0Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,82,73,2022-03-26T00:59:45Z,3890000,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,393.0,3.0,2.0,1.0,,,,,,,,,,,
395,PT06M47.00S,2022-03-26T00:59:55.9Z,3,REGULAR,2pt,Jump Shot,[],202691,86.41590013140605,29.411764705882355,1610612744,82,73,2022-03-26T01:02:54Z,3900000,-103.0,75.0,1,right,MISS K. Thompson 12' turnaround bank Shot,[202691],1610612744.0,GSW,turnaround bank,,,Thompson,K. Thompson,,,,,12.74,Missed,,,,,,,,,,,,,,,,,,,
396,PT06M44.00S,2022-03-26T00:59:58.9Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,82,73,2022-03-26T01:00:02Z,3910000,,,0,,T. Young REBOUND (Off:1 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,395.0,2.0,1.0,1.0,,,,,,,,,,,
397,PT06M30.00S,2022-03-26T01:00:11.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.389618922470433,53.18627450980392,1610612737,84,73,2022-03-26T01:00:19Z,3920000,-16.0,8.0,1,left,T. Young driving reverse Layup (18 PTS),[1629027],1610612737.0,ATL,driving reverse,,,Young,T. Young,,,,,1.76,Made,18.0,,,,,,,,,,,,,,,,,,
398,PT06M24.00S,2022-03-26T01:00:19.5Z,3,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612744,84,73,2022-03-26T01:00:42Z,3930000,,,0,,K. Huerter shooting personal FOUL (2 PF) (Poole 2 FT),"[1628989, 1629673]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,1363.0,,,2.0,0.0,Poole,1629673.0,
400,PT06M24.00S,2022-03-26T01:00:43.5Z,3,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,84,74,2022-03-26T01:00:43Z,3950000,,,0,,J. Poole Free Throw 1 of 2 (23 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
401,PT06M24.00S,2022-03-26T01:00:44.5Z,3,REGULAR,substitution,out,[],203952,,,1610612744,84,74,2022-03-26T01:00:52Z,3960000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M24.00S,2022-03-26T01:00:44.5Z,3,REGULAR,substitution,in,[],1627814,,,1610612744,84,74,2022-03-26T01:00:52Z,3970000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M24.00S,2022-03-26T01:01:05.5Z,3,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,84,75,2022-03-26T01:01:05Z,3980000,,,0,,J. Poole Free Throw 2 of 2 (24 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
404,PT06M06.00S,2022-03-26T01:01:26.6Z,3,REGULAR,2pt,Jump Shot,[],1629631,15.719448094612352,89.95098039215686,1610612737,84,75,2022-03-26T01:01:30Z,3990000,-200.0,95.0,1,left,MISS D. Hunter 22' Jump Shot,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,22.14,Missed,,,,,,,,,,,,,,,,,,,
405,PT06M04.00S,2022-03-26T01:01:28.6Z,3,REGULAR,rebound,defensive,[],1627814,,,1610612744,84,75,2022-03-26T01:01:30Z,4000000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,404.0,1.0,1.0,0.0,,,,,,,,,,,
406,PT05M55.00S,2022-03-26T01:01:38.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,92.85479632063075,48.529411764705884,1610612744,84,77,2022-03-26T01:01:51Z,4010000,-7.0,15.0,1,right,K. Looney cutting Layup (2 PTS) (O. Porter Jr. 4 AST),"[1626172, 203490]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,1.65,Made,2.0,O. Porter Jr.,203490.0,4.0,,,,,,,,,,,,,,,
408,PT05M44.00S,2022-03-26T01:01:49.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201568,7.178055190538765,50.49019607843137,1610612737,84,77,2022-03-26T01:30:25Z,4030000,-2.0,15.0,1,left,MISS D. Gallinari finger roll Layup,[201568],1610612737.0,ATL,finger roll,,,Gallinari,D. Gallinari,,,,,1.52,Missed,,,,,,,,,,,,,,,,,,,
409,PT05M39.00S,2022-03-26T01:01:53.1Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,84,77,2022-03-26T01:01:53Z,4040000,,,0,,C. Capela REBOUND (Off:4 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,408.0,12.0,8.0,4.0,,,,,,,,,,,
410,PT05M39.00S,2022-03-26T01:01:53.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.590000152587891,50.0,1610612737,86,77,2022-03-26T01:01:53Z,4050000,0.0,0.0,1,left,C. Capela tip Layup (15 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Made,15.0,,,,,,,,,,,,,,,,,,
411,PT05M26.00S,2022-03-26T01:02:06.5Z,3,REGULAR,2pt,Jump Shot,[],1626172,75.77201051248358,42.64705882352941,1610612744,86,79,2022-03-26T01:02:12Z,4060000,-37.0,175.0,1,right,K. Looney 17' Jump Shot (4 PTS) (J. Poole 6 AST),"[1626172, 1629673]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,17.9,Made,4.0,J. Poole,1629673.0,6.0,,,,,,,,,,,,,,,
413,PT05M06.00S,2022-03-26T01:02:26.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,14.4053876478318,59.068627450980394,1610612737,86,79,2022-03-26T01:02:31Z,4080000,-45.0,83.0,1,left,MISS D. Hunter 9' Jump Shot,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,9.45,Missed,,,,,,,,,,,,,,,,,,,
414,PT05M03.00S,2022-03-26T01:02:29.2Z,3,REGULAR,rebound,defensive,[],1627814,,,1610612744,86,79,2022-03-26T01:02:31Z,4090000,,,0,,D. Lee REBOUND (Off:0 Def:2),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,413.0,2.0,2.0,0.0,,,,,,,,,,,
415,PT04M58.00S,2022-03-26T01:02:38.8Z,3,REGULAR,foul,personal,[],201568,,,1610612744,86,79,2022-03-26T01:02:46Z,4100000,,,0,,D. Gallinari personal FOUL (1 PF),"[201568, 1629673]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,1830.0,,,1.0,0.0,Poole,1629673.0,
417,PT04M58.00S,2022-03-26T01:02:50.3Z,3,REGULAR,substitution,out,[],201568,,,1610612744,86,79,2022-03-26T01:02:59Z,4120000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M58.00S,2022-03-26T01:02:50.3Z,3,REGULAR,substitution,out,[],202691,,,1610612744,86,79,2022-03-26T01:02:59Z,4130000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M58.00S,2022-03-26T01:02:50.3Z,3,REGULAR,substitution,in,[],1627789,,,1610612744,86,79,2022-03-26T01:02:59Z,4140000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M58.00S,2022-03-26T01:02:50.3Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,86,79,2022-03-26T01:02:59Z,4150000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M50.00S,2022-03-26T01:03:07.8Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612744,86,79,2022-03-26T01:03:11Z,4160000,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 1627789]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,2.0,Luwawu-Cabarrot,1627789.0,,,,,,,,
422,PT04M50.00S,2022-03-26T01:03:07.8Z,3,REGULAR,steal,,[],1627789,,,1610612737,86,79,2022-03-26T01:40:26Z,4170000,,,0,,T. Luwawu-Cabarrot STEAL (1 STL),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M30.00S,2022-03-26T01:03:28.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,6.783837056504599,95.58823529411765,1610612737,86,79,2022-03-26T01:03:32Z,4180000,-228.0,11.0,1,left,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,,
424,PT04M28.00S,2022-03-26T01:03:30.3Z,3,REGULAR,rebound,defensive,[],1627814,,,1610612744,86,79,2022-03-26T01:03:32Z,4190000,,,0,,D. Lee REBOUND (Off:0 Def:3),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,423.0,3.0,3.0,0.0,,,,,,,,,,,
425,PT04M18.00S,2022-03-26T01:03:40.1Z,3,REGULAR,3pt,Jump Shot,[],1629673,66.70499342969777,41.42156862745098,1610612744,86,79,2022-03-26T01:03:45Z,4200000,-43.0,260.0,1,right,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,,
426,PT04M14.00S,2022-03-26T01:03:44.1Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,86,79,2022-03-26T01:03:45Z,4210000,,,0,,T. Young REBOUND (Off:1 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,425.0,3.0,2.0,1.0,,,,,,,,,,,
427,PT04M04.00S,2022-03-26T01:03:53.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,9.674770039421814,50.245098039215684,1610612737,88,79,2022-03-26T01:03:58Z,4220000,-1.0,38.0,1,left,T. Young driving floating Jump Shot (20 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,3.84,Made,20.0,,,,,,,,,,,,,,,,,,
428,PT04M04.00S,2022-03-26T01:03:59.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,88,79,2022-03-26T01:03:59Z,4230000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M04.00S,2022-03-26T01:06:12.0Z,3,REGULAR,substitution,out,[],203991,,,1610612744,88,79,2022-03-26T01:06:38Z,4240000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M04.00S,2022-03-26T01:06:12.0Z,3,REGULAR,substitution,in,[],1630168,,,1610612744,88,79,2022-03-26T01:06:38Z,4250000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M43.00S,2022-03-26T01:07:11.4Z,3,REGULAR,2pt,Jump Shot,[],1629673,93.24901445466492,88.97058823529412,1610612744,88,79,2022-03-26T01:07:16Z,4260000,195.0,11.0,1,right,MISS J. Poole 19' step back Shot,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,19.52,Missed,,,,,,,,,,,,,,,,,,,
432,PT03M40.00S,2022-03-26T01:07:14.4Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,88,79,2022-03-26T01:07:16Z,4270000,,,0,,K. Huerter REBOUND (Off:0 Def:4),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,431.0,4.0,4.0,0.0,,,,,,,,,,,
433,PT03M30.00S,2022-03-26T01:07:24.8Z,3,REGULAR,3pt,Jump Shot,[],1629027,29.122864651773984,24.509803921568626,1610612737,88,79,2022-03-26T01:09:12Z,4280000,127.0,221.0,1,left,MISS T. Young 25' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
434,PT03M27.00S,2022-03-26T01:07:27.8Z,3,REGULAR,rebound,offensive,[],1627789,,,1610612737,88,79,2022-03-26T01:09:12Z,4290000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:2 Def:0),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,433.0,2.0,0.0,2.0,,,,,,,,,,,
435,PT03M26.00S,2022-03-26T01:07:28.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,7.178055190538765,2.941176470588235,1610612737,91,79,2022-03-26T01:07:32Z,4300000,235.0,15.0,1,left,T. Young 3PT  (23 PTS) (T. Luwawu-Cabarrot 1 AST),"[1629027, 1627789]",1610612737.0,ATL,,,,Young,T. Young,,,,,23.58,Made,23.0,T. Luwawu-Cabarrot,1627789.0,1.0,,,,,,,,,,,,,,,
437,PT03M11.00S,2022-03-26T01:07:43.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,92.32917214191852,48.28431372549019,1610612744,91,79,2022-03-26T01:07:49Z,4320000,-9.0,20.0,1,right,MISS D. Lee driving Layup - blocked,"[1627814, 1630168]",1610612744.0,GSW,driving,,,Lee,D. Lee,,,,,2.14,Missed,,,,,,,,,,,,,Okongwu,1630168.0,,,,,
438,PT03M11.00S,2022-03-26T01:07:43.6Z,3,REGULAR,block,,[],1630168,,,1610612744,91,79,2022-03-26T01:07:46Z,4330000,,,0,,O. Okongwu BLOCK (2 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M11.00S,2022-03-26T01:07:43.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,91,79,2022-03-26T01:07:49Z,4340000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,437.0,,,,,,,,,,,,,,
440,PT03M11.00S,2022-03-26T01:07:49.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,91,79,2022-03-26T01:07:49Z,4350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M11.00S,2022-03-26T01:07:51.4Z,3,REGULAR,substitution,out,[],1629673,,,1610612744,91,79,2022-03-26T01:08:01Z,4360000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M11.00S,2022-03-26T01:07:51.4Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,91,79,2022-03-26T01:08:01Z,4370000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M11.00S,2022-03-26T01:07:51.4Z,3,REGULAR,substitution,in,[],203110,,,1610612744,91,79,2022-03-26T01:08:01Z,4380000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M11.00S,2022-03-26T01:07:51.4Z,3,REGULAR,substitution,in,[],202691,,,1610612744,91,79,2022-03-26T01:08:01Z,4390000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M03.00S,2022-03-26T01:08:16.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202691,93.11760840998686,72.05882352941177,1610612744,91,79,2022-03-26T01:08:22Z,4400000,110.0,12.0,1,right,MISS K. Thompson 11' turnaround fadeaway Shot,[202691],1610612744.0,GSW,turnaround fadeaway,,,Thompson,K. Thompson,,,,,11.1,Missed,,,,,,,,,,,,,,,,,,,
446,PT03M01.00S,2022-03-26T01:08:18.0Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,91,79,2022-03-26T01:09:08Z,4410000,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,445.0,2.0,2.0,0.0,,,,,,,,,,,
