actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
280,PT01M36.00S,2022-02-04T01:26:26.1Z,2,REGULAR,3pt,Jump Shot,[],1629027,44.23455978975033,51.225490196078425,1610612737,59,50,2022-02-04T01:26:31Z,2780000,-6.0,363.0,1,left,MISS T. Young 36' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,36.34,Missed,,,,,,,,,,,,,,,
281,PT01M33.00S,2022-02-04T01:26:29.1Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,59,50,2022-02-04T01:26:31Z,2790000,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,280.0,3.0,2.0,1.0,,,,,,,
282,PT01M25.00S,2022-02-04T01:26:37.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,81.94809461235218,56.61764705882353,1610612756,59,52,2022-02-04T01:26:42Z,2800000,33.0,117.0,1,right,C. Paul 12' pullup Jump Shot (10 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,,12.18,Made,10.0,,,,,,,,,,,,,,
283,PT01M06.00S,2022-02-04T01:26:55.2Z,2,REGULAR,3pt,Jump Shot,[],1628381,31.882391590013142,41.66666666666667,1610612737,62,52,2022-02-04T01:27:00Z,2810000,42.0,247.0,1,left,J. Collins 25' 3PT  (8 PTS) (D. Hunter 1 AST),"[1628381, 1629631]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,25.07,Made,8.0,D. Hunter,1629631.0,1.0,,,,,,,,,,,
285,PT01M00.00S,2022-02-04T01:27:05.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.19776609724047,55.14705882352941,1610612756,62,54,2022-02-04T01:27:14Z,2830000,26.0,21.0,1,right,D. Booker driving Layup (12 PTS) (C. Paul 7 AST),"[1626164, 101108]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,,,,3.31,Made,12.0,C. Paul,101108.0,7.0,,,,,,,,,,,
286,PT01M00.00S,2022-02-04T01:27:11.4Z,2,REGULAR,foul,personal,['1freethrow'],1629631,,,1610612756,62,54,2022-02-04T01:27:23Z,2840000,,,0,,D. Hunter shooting personal FOUL (3 PF) (Booker 1 FT),"[1629631, 1626164]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,1627524.0,3.0,0.0,Booker,1626164.0,,
288,PT01M00.00S,2022-02-04T01:27:27.1Z,2,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,62,55,2022-02-04T01:27:27Z,2860000,,,0,,D. Booker Free Throw 1 of 1 (13 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
289,PT00M48.40S,2022-02-04T01:27:40.5Z,2,REGULAR,3pt,Jump Shot,[],1628989,14.4053876478318,2.696078431372549,1610612737,62,55,2022-02-04T01:27:46Z,2870000,237.0,83.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,25.06,Missed,,,,,,,,,,,,,,,
290,PT00M43.50S,2022-02-04T01:27:45.4Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,62,55,2022-02-04T01:27:46Z,2880000,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,289.0,3.0,3.0,0.0,,,,,,,
291,PT00M36.50S,2022-02-04T01:27:52.7Z,2,REGULAR,3pt,Jump Shot,[],101108,71.56701708278581,75.24509803921569,1610612756,62,58,2022-02-04T01:27:58Z,2890000,126.0,215.0,1,right,C. Paul 24' 3PT pullup (13 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,,24.91,Made,13.0,,,,,,,,,,,,,,
292,PT00M27.20S,2022-02-04T01:28:07.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,5.469776609724048,50.245098039215684,1610612737,64,58,2022-02-04T01:28:14Z,2900000,-1.0,-1.0,1,left,J. Collins reverse DUNK (10 PTS) (T. Young 3 AST),"[1628381, 1629027]",1610612737.0,ATL,reverse,,,Collins,J. Collins,,,,,,,,0.16,Made,10.0,T. Young,1629027.0,3.0,,,,,,,,,,,
294,PT00M05.10S,2022-02-04T01:28:34.9Z,2,REGULAR,3pt,Jump Shot,[],1628969,95.6143232588699,3.9215686274509802,1610612756,64,61,2022-02-04T01:28:39Z,2920000,-230.0,-11.0,1,right,M. Bridges 3PT  (9 PTS) (D. Booker 2 AST),"[1628969, 1626164]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,23.07,Made,9.0,D. Booker,1626164.0,2.0,,,,,,,,,,,
296,PT00M00.20S,2022-02-04T01:28:45.9Z,2,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,64,61,2022-02-04T01:28:53Z,2940000,,,0,,T. Young lost ball out-of-bounds TURNOVER (4 TO),[1629027],1610612737.0,ATL,lost ball,,,Young,T. Young,,,,,4.0,,,,,,,,,,,,,101283.0,,,,,,
297,PT00M00.00S,2022-02-04T01:28:58.5Z,2,REGULAR,period,end,[],0,,,1610612756,64,61,2022-02-04T01:28:58Z,2950000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2022-02-04T01:45:33.8Z,3,REGULAR,period,start,[],0,,,1610612756,64,61,2022-02-04T01:45:33Z,2960000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT11M41.00S,2022-02-04T01:45:52.2Z,3,REGULAR,3pt,Jump Shot,[],1628969,10.726018396846255,4.901960784313726,1610612756,64,61,2022-02-04T01:45:57Z,2970000,225.0,48.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,23.06,Missed,,,,,,,,,,,,,,,
301,PT11M38.00S,2022-02-04T01:45:55.2Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,64,61,2022-02-04T01:45:57Z,2980000,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,300.0,2.0,2.0,0.0,,,,,,,
302,PT11M24.00S,2022-02-04T01:46:09.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,82.7365308804205,47.794117647058826,1610612737,64,61,2022-02-04T01:47:06Z,2990000,-11.0,110.0,1,right,MISS K. Huerter 11' floating Shot,[1628989],1610612737.0,ATL,floating,,,Huerter,K. Huerter,,,,,,,,11.03,Missed,,,,,,,,,,,,,,,
303,PT11M20.00S,2022-02-04T01:46:13.2Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,64,61,2022-02-04T01:46:14Z,3000000,,,0,,D. Ayton REBOUND (Off:1 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,302.0,5.0,4.0,1.0,,,,,,,
304,PT11M14.00S,2022-02-04T01:46:20.0Z,3,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612756,64,61,2022-02-04T01:46:38Z,3010000,,,0,,D. Hunter shooting personal FOUL (4 PF) (Bridges 2 FT),"[1629631, 1628969]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,1627524.0,4.0,0.0,Bridges,1628969.0,,
306,PT11M14.00S,2022-02-04T01:46:44.5Z,3,REGULAR,freethrow,1 of 2,[],1628969,,,1610612756,64,62,2022-02-04T01:46:44Z,3030000,,,0,,M. Bridges Free Throw 1 of 2 (10 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
307,PT11M14.00S,2022-02-04T01:46:45.2Z,3,REGULAR,substitution,out,[],1629631,,,1610612756,64,62,2022-02-04T01:46:48Z,3040000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
308,PT11M14.00S,2022-02-04T01:46:45.2Z,3,REGULAR,substitution,in,[],203992,,,1610612756,64,62,2022-02-04T01:46:48Z,3050000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
309,PT11M14.00S,2022-02-04T01:47:05.3Z,3,REGULAR,freethrow,2 of 2,[],1628969,,,1610612756,64,63,2022-02-04T01:47:05Z,3060000,,,0,,M. Bridges Free Throw 2 of 2 (11 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
310,PT11M01.00S,2022-02-04T01:47:23.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,64,63,2022-02-04T01:47:23Z,3070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT10M56.00S,2022-02-04T01:47:50.0Z,3,REGULAR,foul,personal,[],101108,,,1610612737,64,63,2022-02-04T01:47:55Z,3080000,,,0,,C. Paul personal FOUL (1 PF),"[101108, 1628989]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Huerter,1628989.0,,
313,PT10M49.00S,2022-02-04T01:48:09.8Z,3,REGULAR,turnover,bad pass,[],1628989,,,1610612737,64,63,2022-02-04T01:48:14Z,3100000,,,0,,K. Huerter bad pass TURNOVER (2 TO),"[1628989, 203109]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,2.0,Crowder,203109.0,,,,,,,,,,,,,,,,,
314,PT10M49.00S,2022-02-04T01:48:09.8Z,3,REGULAR,steal,,[],203109,,,1610612756,64,63,2022-02-04T01:48:12Z,3110000,,,0,,J. Crowder STEAL (1 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
315,PT10M44.00S,2022-02-04T01:48:14.3Z,3,REGULAR,turnover,bad pass,[],1628969,,,1610612756,64,63,2022-02-04T01:56:57Z,3120000,,,0,,M. Bridges bad pass TURNOVER (2 TO),"[1628969, 1628989]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,2.0,Huerter,1628989.0,,,,,,,,,,,,,,,,,
316,PT10M44.00S,2022-02-04T01:48:14.3Z,3,REGULAR,steal,,[],1628989,,,1610612737,64,63,2022-02-04T01:48:17Z,3130000,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
317,PT10M28.00S,2022-02-04T01:48:30.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629027,91.01511169513797,19.607843137254903,1610612737,66,63,2022-02-04T01:48:35Z,3140000,-152.0,32.0,1,right,T. Young 15' step back Jump Shot (18 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,15.53,Made,18.0,,,,,,,,,,,,,,
318,PT10M10.00S,2022-02-04T01:48:48.5Z,3,REGULAR,3pt,Jump Shot,[],1628969,12.040078843626807,3.431372549019608,1610612756,66,66,2022-02-04T01:48:53Z,3150000,233.0,61.0,1,left,M. Bridges 24' 3PT  (14 PTS) (C. Paul 8 AST),"[1628969, 101108]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,24.06,Made,14.0,C. Paul,101108.0,8.0,,,,,,,,,,,
320,PT09M56.00S,2022-02-04T01:49:02.0Z,3,REGULAR,3pt,Jump Shot,[],1628381,73.27529566360053,79.90196078431373,1610612737,66,66,2022-02-04T01:49:07Z,3170000,150.0,199.0,1,right,MISS J. Collins 24' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,24.87,Missed,,,,,,,,,,,,,,,
321,PT09M54.00S,2022-02-04T01:49:04.0Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,66,66,2022-02-04T01:49:07Z,3180000,,,0,,D. Ayton REBOUND (Off:1 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,320.0,6.0,5.0,1.0,,,,,,,
322,PT09M37.00S,2022-02-04T01:49:21.9Z,3,REGULAR,3pt,Jump Shot,[],101108,25.57490144546649,83.08823529411765,1610612756,66,66,2022-02-04T01:49:29Z,3190000,-165.0,188.0,1,left,MISS C. Paul 25' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,25.03,Missed,,,,,,,,,,,,,,,
323,PT09M35.00S,2022-02-04T01:49:23.9Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612756,66,66,2022-02-04T01:49:29Z,3200000,,,0,,M. Bridges REBOUND (Off:2 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,322.0,4.0,2.0,2.0,,,,,,,
324,PT09M35.00S,2022-02-04T01:49:30.2Z,3,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612756,66,66,2022-02-04T01:49:42Z,3210000,,,0,,J. Collins shooting personal FOUL (2 PF) (Bridges 2 FT),"[1628381, 1628969]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,1627524.0,2.0,0.0,Bridges,1628969.0,,
326,PT09M35.00S,2022-02-04T01:49:49.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628969,,,1610612756,66,67,2022-02-04T01:49:49Z,3230000,,,0,,M. Bridges Free Throw 1 of 2 (15 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
327,PT09M35.00S,2022-02-04T01:50:02.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628969,,,1610612756,66,68,2022-02-04T01:50:02Z,3240000,,,0,,M. Bridges Free Throw 2 of 2 (16 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
328,PT09M16.00S,2022-02-04T01:50:24.7Z,3,REGULAR,3pt,Jump Shot,[],1628989,78.79434954007884,90.68627450980392,1610612737,66,68,2022-02-04T01:50:29Z,3250000,203.0,147.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,25.08,Missed,,,,,,,,,,,,,,,
329,PT09M13.00S,2022-02-04T01:50:27.7Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,66,68,2022-02-04T01:50:29Z,3260000,,,0,,D. Ayton REBOUND (Off:1 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,328.0,7.0,6.0,1.0,,,,,,,
330,PT09M09.00S,2022-02-04T01:50:32.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],101108,32.53942181340342,34.80392156862745,1610612756,66,68,2022-02-04T02:54:29Z,3270000,76.0,253.0,1,left,MISS C. Paul 26' running pullup 3PT,[101108],1610612756.0,PHX,running pullup,,,Paul,C. Paul,,,,,,,,26.46,Missed,,,,,,,,,,,,,,,
331,PT09M05.00S,2022-02-04T01:50:36.0Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,66,68,2022-02-04T01:50:37Z,3280000,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,330.0,4.0,4.0,0.0,,,,,,,
379,PT09M00.00S,2022-02-04T01:50:37.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,93.87319316688567,58.088235294117645,1610612737,66,68,2022-02-04T02:00:45Z,3285000,40.0,5.0,1,right,MISS C. Capela alley-oop Layup,[203991],1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,,,,4.07,Missed,,,,,,,,,,,,,,,
380,PT08M57.00S,2022-02-04T01:50:40.6Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612737,66,68,2022-02-04T02:00:45Z,3287500,,,0,,J. Collins REBOUND (Off:1 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,379.0,5.0,4.0,1.0,,,,,,,
332,PT08M57.00S,2022-02-04T01:50:43.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,93.38042049934296,49.50980392156863,1610612737,66,68,2022-02-04T02:00:45Z,3290000,-2.0,10.0,1,right,MISS J. Collins tip Layup,[1628381],1610612737.0,ATL,tip,,,Collins,J. Collins,,,,,,,,1.0,Missed,,,,,,,,,,,,,,,
333,PT08M55.00S,2022-02-04T01:50:45.2Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,66,68,2022-02-04T01:56:55Z,3300000,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,332.0,3.0,3.0,0.0,,,,,,,
334,PT08M55.00S,2022-02-04T01:50:56.2Z,3,REGULAR,foul,personal,[],1629027,,,1610612756,66,68,2022-02-04T01:51:03Z,3310000,,,0,,T. Young take personal FOUL (1 PF),"[1629027, 1626164]",1610612737.0,ATL,take,,,Young,T. Young,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Booker,1626164.0,,
336,PT08M50.00S,2022-02-04T01:51:07.0Z,3,REGULAR,3pt,Jump Shot,[],101108,31.225361366622867,67.8921568627451,1610612756,66,68,2022-02-04T01:51:12Z,3330000,-89.0,241.0,1,left,MISS C. Paul 25' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,25.71,Missed,,,,,,,,,,,,,,,
337,PT08M47.00S,2022-02-04T01:51:10.0Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,66,68,2022-02-04T01:51:12Z,3340000,,,0,,J. Collins REBOUND (Off:1 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,336.0,6.0,5.0,1.0,,,,,,,
338,PT08M37.00S,2022-02-04T01:51:20.2Z,3,REGULAR,3pt,Jump Shot,[],1629027,67.23061760840999,53.92156862745098,1610612737,69,68,2022-02-04T01:51:25Z,3350000,20.0,256.0,1,right,T. Young 25' 3PT pullup (21 PTS) (C. Capela 3 AST),"[1629027, 203991]",1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,,,25.63,Made,21.0,C. Capela,203991.0,3.0,,,,,,,,,,,
339,PT08M16.00S,2022-02-04T01:51:40.1Z,3,REGULAR,2pt,Jump Shot,[],1626164,23.340998685939553,68.13725490196079,1610612756,69,68,2022-02-04T01:51:45Z,3360000,-91.0,167.0,1,left,MISS D. Booker 19' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,,,,19.0,Missed,,,,,,,,,,,,,,,
340,PT08M13.00S,2022-02-04T01:51:43.1Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,69,68,2022-02-04T01:51:45Z,3370000,,,0,,C. Capela REBOUND (Off:0 Def:9),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,339.0,9.0,9.0,0.0,,,,,,,
341,PT08M01.00S,2022-02-04T01:51:55.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,85.23324572930355,58.333333333333336,1610612737,71,68,2022-02-04T01:52:00Z,3380000,42.0,86.0,1,right,K. Huerter 9' driving floating Jump Shot (14 PTS) (T. Young 4 AST),"[1628989, 1629027]",1610612737.0,ATL,driving floating,,,Huerter,K. Huerter,,,,,,,,9.58,Made,14.0,T. Young,1629027.0,4.0,,,,,,,,,,,
343,PT07M40.00S,2022-02-04T01:52:16.2Z,3,REGULAR,2pt,Jump Shot,[],1628969,12.434296977660972,68.38235294117648,1610612756,71,70,2022-02-04T02:02:16Z,3400000,-92.0,64.0,1,left,M. Bridges 11' turnaround fadeaway Jump Shot (18 PTS),[1628969],1610612756.0,PHX,turnaround fadeaway,,,Bridges,M. Bridges,,,,,,,,11.22,Made,18.0,,,,,,,,,,,,,,
344,PT07M32.00S,2022-02-04T01:52:27.7Z,3,REGULAR,foul,personal,[],1628969,,,1610612737,71,70,2022-02-04T01:52:35Z,3410000,,,0,,M. Bridges personal FOUL (2 PF),"[1628969, 1629027]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Young,1629027.0,,
346,PT07M20.00S,2022-02-04T01:52:54.2Z,3,REGULAR,3pt,Jump Shot,[],1628381,86.81011826544021,98.0392156862745,1610612737,74,70,2022-02-04T01:52:59Z,3430000,240.0,71.0,1,right,J. Collins 25' 3PT  (13 PTS) (C. Capela 4 AST),"[1628381, 203991]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,25.06,Made,13.0,C. Capela,203991.0,4.0,,,,,,,,,,,
348,PT07M13.00S,2022-02-04T01:53:06.7Z,3,REGULAR,foul,personal,[],1628381,,,1610612756,74,70,2022-02-04T01:53:19Z,3450000,,,0,,J. Collins personal FOUL (3 PF),"[1628381, 1626164]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,2530.0,3.0,0.0,Booker,1626164.0,,
350,PT07M05.00S,2022-02-04T01:53:33.3Z,3,REGULAR,2pt,Jump Shot,[],1626164,12.828515111695138,75.0,1610612756,74,70,2022-02-04T01:53:39Z,3470000,-125.0,68.0,1,left,MISS D. Booker 14' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,,,,14.23,Missed,,,,,,,,,,,,,,,
351,PT07M01.00S,2022-02-04T01:53:37.3Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,74,70,2022-02-04T01:53:39Z,3480000,,,0,,C. Capela REBOUND (Off:0 Def:10),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,350.0,10.0,10.0,0.0,,,,,,,
352,PT06M59.00S,2022-02-04T01:53:40.4Z,3,REGULAR,turnover,lost ball,[],203992,,,1610612737,74,70,2022-02-04T01:53:48Z,3490000,,,0,,B. Bogdanovic lost ball TURNOVER (1 TO),"[203992, 101108]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,1.0,Paul,101108.0,,,,,,,,,,,,,,,,,
353,PT06M59.00S,2022-02-04T01:53:40.4Z,3,REGULAR,steal,,[],101108,,,1610612756,74,70,2022-02-04T01:53:44Z,3500000,,,0,,C. Paul STEAL (3 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
356,PT06M59.00S,2022-02-04T01:54:05.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203992,,,1610612756,74,70,2022-02-04T01:57:13Z,3530000,,,0,,B. Bogdanovic take personal FOUL (2 PF) (Paul 2 FT),"[203992, 101108]",1610612737.0,ATL,take,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Paul,101108.0,,
358,PT06M59.00S,2022-02-04T01:54:30.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,74,70,2022-02-04T01:54:30Z,3550000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT06M59.00S,2022-02-04T01:57:15.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],101108,,,1610612756,74,70,2022-02-04T01:57:15Z,3560000,,,0,,MISS C. Paul Free Throw 1 of 2,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,Missed,,,,,,,,,,,,,,,
360,PT06M59.00S,2022-02-04T01:57:15.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,74,70,2022-02-04T01:57:15Z,3570000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,
361,PT06M59.00S,2022-02-04T01:57:29.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],101108,,,1610612756,74,71,2022-02-04T01:57:29Z,3580000,,,0,,C. Paul Free Throw 2 of 2 (14 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
362,PT06M48.00S,2022-02-04T01:57:44.7Z,3,REGULAR,violation,kicked ball,[],203109,,,1610612737,74,71,2022-02-04T01:57:51Z,3590000,,,0,,J. Crowder kicked ball VIOLATION,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,2530.0,,,,,,
363,PT06M36.00S,2022-02-04T01:58:10.9Z,3,REGULAR,3pt,Jump Shot,[],203992,76.82325886990802,11.76470588235294,1610612737,77,71,2022-02-04T01:58:16Z,3600000,-191.0,165.0,1,right,B. Bogdanovic 25' 3PT step back (6 PTS) (T. Young 5 AST),"[203992, 1629027]",1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,,,,25.28,Made,6.0,T. Young,1629027.0,5.0,,,,,,,,,,,
365,PT06M21.00S,2022-02-04T01:58:27.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612756,77,71,2022-02-04T01:58:52Z,3620000,,,0,,K. Huerter shooting personal FOUL (2 PF) (Booker 2 FT),"[1628989, 1626164]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Booker,1626164.0,,
367,PT06M21.00S,2022-02-04T01:58:52.9Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,77,72,2022-02-04T01:58:52Z,3640000,,,0,,D. Booker Free Throw 1 of 2 (14 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
368,PT06M21.00S,2022-02-04T01:59:02.7Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,77,73,2022-02-04T01:59:02Z,3650000,,,0,,D. Booker Free Throw 2 of 2 (15 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
369,PT06M13.00S,2022-02-04T01:59:11.5Z,3,REGULAR,3pt,Jump Shot,[],1629027,67.49342969776609,62.5,1610612737,77,73,2022-02-04T01:59:19Z,3660000,62.0,253.0,1,right,MISS T. Young 26' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,,,26.07,Missed,,,,,,,,,,,,,,,
370,PT06M10.00S,2022-02-04T01:59:14.5Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,77,73,2022-02-04T01:59:19Z,3670000,,,0,,C. Capela REBOUND (Off:1 Def:10),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,369.0,11.0,10.0,1.0,,,,,,,
