actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
262,PT02M24.00S,2021-11-28T01:28:00.4Z,2,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612737,41,51,2021-11-28T01:28:21Z,2610000,,,0,,M. Robinson shooting personal FOUL (1 PF) (Collins 2 FT),"[1629011, 1628381]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Collins,1628381.0,,
264,PT02M24.00S,2021-11-28T01:28:22.6Z,2,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,42,51,2021-11-28T01:28:37Z,2630000,,,0,,J. Collins Free Throw 1 of 2 (7 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
265,PT02M24.00S,2021-11-28T01:28:22.6Z,2,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,42,51,2021-11-28T01:28:37Z,2640000,,,0,,MISS J. Collins Free Throw 2 of 2,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Missed,,,,,,,,,,,,,,,,,,
266,PT02M22.00S,2021-11-28T01:28:24.6Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,42,51,2021-11-28T01:28:37Z,2650000,,,0,,M. Robinson REBOUND (Off:1 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,265.0,6.0,5.0,1.0,,,,,,,,,,,,,,
267,PT02M02.00S,2021-11-28T01:28:56.4Z,2,REGULAR,3pt,Jump Shot,[],1630193,29.517082785808146,71.56862745098039,1610612752,42,51,2021-11-28T01:29:02Z,2660000,-108.0,225.0,1,left,MISS I. Quickley 24' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,
268,PT01M59.00S,2021-11-28T01:28:59.4Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,42,51,2021-11-28T01:29:02Z,2670000,,,0,,J. Collins REBOUND (Off:1 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,267.0,5.0,4.0,1.0,,,,,,,,,,,,,,
269,PT01M52.00S,2021-11-28T01:29:05.9Z,2,REGULAR,3pt,Jump Shot,[],1629027,60.528909329829176,61.274509803921575,1610612737,45,51,2021-11-28T01:29:11Z,2680000,56.0,319.0,1,right,T. Young 32' 3PT pullup (17 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,32.35,Made,,,,,17.0,,,,,,,,,,,,,
270,PT01M31.00S,2021-11-28T01:29:27.6Z,2,REGULAR,2pt,Jump Shot,[],203095,23.209592641261498,46.07843137254902,1610612752,45,51,2021-11-28T01:29:35Z,2690000,20.0,166.0,1,left,MISS E. Fournier 16' Jump Shot,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,16.69,Missed,,,,,,,,,,,,,,,,,,
271,PT01M27.00S,2021-11-28T01:29:30.8Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,45,51,2021-11-28T01:29:30Z,2700000,,,0,,J. Collins REBOUND (Off:1 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,270.0,6.0,5.0,1.0,,,,,,,,,,,,,,
272,PT01M16.00S,2021-11-28T01:29:42.4Z,2,REGULAR,3pt,Jump Shot,[],1629027,61.58015768725361,71.56862745098039,1610612737,48,51,2021-11-28T01:29:48Z,2710000,108.0,309.0,1,right,T. Young 32' 3PT  (20 PTS) (K. Huerter 2 AST),"[1629027, 1628989]",1610612737.0,ATL,,,,Young,T. Young,,,,,32.69,Made,,,,,20.0,,,,K. Huerter,1628989.0,2.0,,,,,,,
274,PT00M57.50S,2021-11-28T01:30:02.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,17.16491458607096,48.77450980392157,1610612752,48,51,2021-11-28T01:30:09Z,2730000,6.0,109.0,1,left,MISS A. Burks 10' pullup Shot,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,10.91,Missed,,,,,,,,,,,,,,,,,,
275,PT00M54.50S,2021-11-28T01:30:05.0Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,48,51,2021-11-28T01:30:05Z,2740000,,,0,,M. Robinson REBOUND (Off:2 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,274.0,7.0,5.0,2.0,,,,,,,,,,,,,,
276,PT00M53.70S,2021-11-28T01:30:05.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203944,31.750985545335087,45.588235294117645,1610612752,48,51,2021-11-28T01:30:12Z,2750000,22.0,246.0,1,left,MISS J. Randle 24' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,24.7,Missed,,,,,,,,,,,,,,,,,,
277,PT00M50.70S,2021-11-28T01:30:08.9Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,48,51,2021-11-28T01:30:12Z,2760000,,,0,,C. Capela REBOUND (Off:5 Def:9),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,276.0,14.0,9.0,5.0,,,,,,,,,,,,,,
278,PT00M29.30S,2021-11-28T01:30:30.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,86.28449408672799,59.55882352941176,1610612737,50,51,2021-11-28T01:30:37Z,2770000,48.0,76.0,1,right,T. Young 9' driving floating Jump Shot (22 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,9.01,Made,,,,,22.0,,,,,,,,,,,,,
279,PT00M06.90S,2021-11-28T01:30:59.7Z,2,REGULAR,foul,personal,[],1628381,,,1610612752,50,51,2021-11-28T01:31:15Z,2780000,,,0,,J. Collins personal FOUL (2 PF),"[1628381, 203095]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Fournier,203095.0,,
281,PT00M06.90S,2021-11-28T01:31:21.7Z,2,REGULAR,substitution,out,[],1629027,,,1610612752,50,51,2021-11-28T01:31:25Z,2800000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
282,PT00M06.90S,2021-11-28T01:31:21.7Z,2,REGULAR,substitution,in,[],1626153,,,1610612752,50,51,2021-11-28T01:31:25Z,2810000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
283,PT00M00.40S,2021-11-28T01:31:37.0Z,2,REGULAR,3pt,Jump Shot,[],202692,9.806176084099869,96.07843137254902,1610612752,50,51,2021-11-28T01:31:46Z,2820000,-230.0,40.0,1,left,MISS A. Burks 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,23.38,Missed,,,,,,,,,,,,,,,,,,
284,PT00M00.40S,2021-11-28T01:31:37.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,50,51,2021-11-28T01:31:46Z,2830000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,283.0,,,,,,,,,,,,,,,,,
285,PT00M00.00S,2021-11-28T01:31:45.1Z,2,REGULAR,period,end,[],0,,,1610612752,50,51,2021-11-28T01:31:45Z,2840000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT12M00.00S,2021-11-28T01:45:41.4Z,3,REGULAR,substitution,out,['startperiod'],1626153,,,1610612752,50,51,2021-11-28T01:47:00Z,2850000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
287,PT12M00.00S,2021-11-28T01:45:41.4Z,3,REGULAR,substitution,out,['startperiod'],1630193,,,1610612752,50,51,2021-11-28T01:47:00Z,2860000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
288,PT12M00.00S,2021-11-28T01:45:41.4Z,3,REGULAR,substitution,in,['startperiod'],1629027,,,1610612752,50,51,2021-11-28T01:47:00Z,2870000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
289,PT12M00.00S,2021-11-28T01:45:41.4Z,3,REGULAR,substitution,in,['startperiod'],1629628,,,1610612752,50,51,2021-11-28T01:47:00Z,2880000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
290,PT12M00.00S,2021-11-28T01:47:00.1Z,3,REGULAR,period,start,[],0,,,1610612737,50,51,2021-11-28T01:47:01Z,2890000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT11M44.00S,2021-11-28T01:47:14.8Z,3,REGULAR,3pt,Jump Shot,[],1629027,32.013797634691194,23.03921568627451,1610612737,53,51,2021-11-28T01:48:07Z,2900000,135.0,248.0,1,left,T. Young 28' 3PT step back (25 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,28.26,Made,,,,,25.0,,,,,,,,,,,,,
292,PT11M22.00S,2021-11-28T01:47:37.0Z,3,REGULAR,3pt,Jump Shot,[],203944,85.23324572930355,94.6078431372549,1610612752,53,51,2021-11-28T01:47:42Z,2910000,223.0,86.0,1,right,MISS J. Randle 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,23.91,Missed,,,,,,,,,,,,,,,,,,
293,PT11M18.00S,2021-11-28T01:47:41.0Z,3,REGULAR,rebound,defensive,[],203524,,,1610612737,53,51,2021-11-28T01:47:42Z,2920000,,,0,,S. Hill REBOUND (Off:0 Def:1),[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,292.0,1.0,1.0,0.0,,,,,,,,,,,,,,
294,PT11M12.00S,2021-11-28T01:47:47.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,5.863994743758213,51.9607843137255,1610612737,55,51,2021-11-28T01:47:53Z,2930000,-10.0,3.0,1,left,C. Capela alley-oop Layup (6 PTS) (T. Young 4 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,1.01,Made,,,,,6.0,,,,T. Young,1629027.0,4.0,,,,,,,
296,PT10M54.00S,2021-11-28T01:48:04.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,94.1688567674113,50.49019607843137,1610612752,55,51,2021-11-28T01:48:13Z,2950000,2.0,2.0,1,right,MISS J. Randle driving Layup - blocked,"[203944, 203991]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,0.34,Missed,,,,,,,,,,,,,,,,,Capela,203991.0
297,PT10M54.00S,2021-11-28T01:48:04.8Z,3,REGULAR,block,,[],203991,,,1610612752,55,51,2021-11-28T01:48:07Z,2960000,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
298,PT10M51.00S,2021-11-28T01:48:07.8Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,55,51,2021-11-28T01:48:13Z,2970000,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,296.0,2.0,2.0,0.0,,,,,,,,,,,,,,
299,PT10M45.00S,2021-11-28T01:48:13.7Z,3,REGULAR,3pt,Jump Shot,[],1628989,20.45006570302234,9.313725490196079,1610612737,55,51,2021-11-28T01:48:19Z,2980000,203.0,140.0,1,left,MISS K. Huerter 24' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,
300,PT10M42.00S,2021-11-28T01:48:17.4Z,3,REGULAR,rebound,offensive,[],203524,,,1610612737,55,51,2021-11-28T01:48:17Z,2990000,,,0,,S. Hill REBOUND (Off:1 Def:1),[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,299.0,2.0,1.0,1.0,,,,,,,,,,,,,,
301,PT10M34.00S,2021-11-28T01:48:25.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203991,5.338370565045992,50.49019607843137,1610612737,57,51,2021-11-28T01:48:31Z,3000000,-2.0,-2.0,1,left,C. Capela alley-oop DUNK (8 PTS) (T. Young 5 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.34,Made,,,,,8.0,,,,T. Young,1629027.0,5.0,,,,,,,
303,PT10M34.00S,2021-11-28T01:48:30.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,57,51,2021-11-28T01:48:30Z,3020000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT10M22.00S,2021-11-28T01:51:31.3Z,3,REGULAR,3pt,Jump Shot,[],203095,66.83639947437582,43.38235294117647,1610612752,57,54,2021-11-28T01:51:36Z,3030000,-33.0,259.0,1,right,E. Fournier 26' 3PT  (11 PTS) (A. Burks 3 AST),"[203095, 202692]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.13,Made,,,,,11.0,,,,A. Burks,202692.0,3.0,,,,,,,
306,PT10M02.00S,2021-11-28T01:51:50.8Z,3,REGULAR,3pt,Jump Shot,[],1629027,35.955978975032856,59.31372549019608,1610612737,57,54,2021-11-28T01:51:56Z,3050000,-47.0,285.0,1,left,MISS T. Young 28' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,28.93,Missed,,,,,,,,,,,,,,,,,,
307,PT09M59.00S,2021-11-28T01:51:53.8Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,57,54,2021-11-28T01:51:56Z,3060000,,,0,,M. Robinson REBOUND (Off:2 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,306.0,8.0,6.0,2.0,,,,,,,,,,,,,,
308,PT09M46.00S,2021-11-28T01:52:06.7Z,3,REGULAR,3pt,Jump Shot,[],1629628,70.64717477003943,73.52941176470588,1610612752,57,54,2021-11-28T01:52:14Z,3070000,118.0,223.0,1,right,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,
309,PT09M43.00S,2021-11-28T01:52:09.7Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,57,54,2021-11-28T01:52:14Z,3080000,,,0,,M. Robinson REBOUND (Off:3 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,308.0,9.0,6.0,3.0,,,,,,,,,,,,,,
310,PT09M41.00S,2021-11-28T01:52:12.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203095,92.85479632063075,49.50980392156863,1610612752,57,56,2021-11-28T01:52:19Z,3090000,-2.0,15.0,1,right,E. Fournier driving Layup (13 PTS) (M. Robinson 1 AST),"[203095, 1629011]",1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,1.49,Made,,,,,13.0,,,,M. Robinson,1629011.0,1.0,,,,,,,
312,PT09M21.00S,2021-11-28T01:52:34.0Z,3,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612737,57,56,2021-11-28T01:52:57Z,3110000,,,0,,M. Robinson shooting personal FOUL (2 PF) (Collins 2 FT),"[1629011, 1628381]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Collins,1628381.0,,
314,PT09M21.00S,2021-11-28T01:53:02.9Z,3,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,58,56,2021-11-28T01:53:02Z,3130000,,,0,,J. Collins Free Throw 1 of 2 (8 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
315,PT09M21.00S,2021-11-28T01:53:22.4Z,3,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,59,56,2021-11-28T01:53:22Z,3140000,,,0,,J. Collins Free Throw 2 of 2 (9 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
316,PT09M03.00S,2021-11-28T01:53:42.1Z,3,REGULAR,turnover,bad pass,[],203095,,,1610612752,59,56,2021-11-28T01:53:49Z,3150000,,,0,,E. Fournier bad pass TURNOVER (2 TO),"[203095, 203524]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,2.0,Hill,203524.0,,,,,,,,,,
317,PT09M03.00S,2021-11-28T01:53:42.1Z,3,REGULAR,steal,,[],203524,,,1610612737,59,56,2021-11-28T01:53:44Z,3160000,,,0,,S. Hill STEAL (1 STL),[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,
318,PT08M54.00S,2021-11-28T01:53:51.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203991,5.863994743758213,51.71568627450981,1610612737,61,56,2021-11-28T01:53:58Z,3170000,-9.0,3.0,1,left,C. Capela alley-oop DUNK (10 PTS) (J. Collins 1 AST),"[203991, 1628381]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.9,Made,,,,,10.0,,,,J. Collins,1628381.0,1.0,,,,,,,
320,PT08M41.00S,2021-11-28T01:54:04.5Z,3,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612752,61,56,2021-11-28T01:54:26Z,3190000,,,0,,K. Huerter shooting personal FOUL (2 PF) (Barrett 2 FT),"[1628989, 1629628]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,1628168.0,2.0,0.0,Barrett,1629628.0,,
322,PT08M41.00S,2021-11-28T01:54:27.8Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,61,57,2021-11-28T01:54:27Z,3210000,,,0,,R. Barrett Free Throw 1 of 2 (10 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
323,PT08M41.00S,2021-11-28T01:54:34.4Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,61,58,2021-11-28T01:54:34Z,3220000,,,0,,R. Barrett Free Throw 2 of 2 (11 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
324,PT08M31.00S,2021-11-28T01:54:49.8Z,3,REGULAR,foul,personal,[],202692,,,1610612737,61,58,2021-11-28T01:54:56Z,3230000,,,0,,A. Burks personal FOUL (3 PF),"[202692, 1628381]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,201246.0,3.0,0.0,Collins,1628381.0,,
326,PT08M26.00S,2021-11-28T01:55:09.2Z,3,REGULAR,3pt,Jump Shot,[],1629027,31.61957950065703,26.225490196078432,1610612737,61,58,2021-11-28T01:55:14Z,3250000,119.0,245.0,1,left,MISS T. Young 27' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,
327,PT08M23.00S,2021-11-28T01:55:12.2Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,61,58,2021-11-28T01:55:14Z,3260000,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,326.0,1.0,1.0,0.0,,,,,,,,,,,,,,
328,PT08M11.00S,2021-11-28T01:55:24.2Z,3,REGULAR,3pt,Jump Shot,[],1629628,70.90998685939553,76.9607843137255,1610612752,61,58,2021-11-28T01:55:30Z,3270000,135.0,221.0,1,right,MISS R. Barrett 25' step back 3PT,[1629628],1610612752.0,NYK,step back,,,Barrett,R. Barrett,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,
329,PT08M06.00S,2021-11-28T01:55:28.9Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,61,58,2021-11-28T01:55:28Z,3280000,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,328.0,3.0,2.0,1.0,,,,,,,,,,,,,,
330,PT08M06.00S,2021-11-28T01:55:28.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,94.40999984741211,50.0,1610612752,61,60,2021-11-28T01:55:28Z,3290000,0.0,0.0,1,right,J. Randle putback Layup (2 PTS),[203944],1610612752.0,NYK,putback,,,Randle,J. Randle,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,
331,PT07M57.00S,2021-11-28T01:55:40.9Z,3,REGULAR,foul,personal,[],1629011,,,1610612737,61,60,2021-11-28T01:55:49Z,3300000,,,0,,M. Robinson personal FOUL (3 PF),"[1629011, 203991]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,1628168.0,3.0,0.0,Capela,203991.0,,
333,PT07M50.00S,2021-11-28T01:56:05.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,6.389618922470433,50.245098039215684,1610612737,61,60,2021-11-28T01:56:12Z,3320000,-1.0,8.0,1,left,MISS C. Capela cutting Layup,[203991],1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,0.77,Missed,,,,,,,,,,,,,,,,,,
334,PT07M48.00S,2021-11-28T01:56:07.0Z,3,REGULAR,rebound,offensive,[],203524,,,1610612737,61,60,2021-11-28T01:59:15Z,3330000,,,0,,S. Hill REBOUND (Off:2 Def:1),[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,333.0,3.0,1.0,2.0,,,,,,,,,,,,,,
335,PT07M45.00S,2021-11-28T01:56:10.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203524,6.258212877792378,49.26470588235294,1610612737,61,60,2021-11-28T01:56:16Z,3340000,4.0,6.0,1,left,MISS S. Hill alley-oop Layup,[203524],1610612737.0,ATL,alley-oop,,,Hill,S. Hill,,,,,0.73,Missed,,,,,,,,,,,,,,,,,,
336,PT07M45.00S,2021-11-28T01:56:10.4Z,3,REGULAR,rebound,offensive,[],203524,,,1610612737,61,60,2021-11-28T01:56:16Z,3350000,,,0,,S. Hill REBOUND (Off:3 Def:1),[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,335.0,4.0,1.0,3.0,,,,,,,,,,,,,,
337,PT07M40.00S,2021-11-28T01:56:14.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203524,5.590000152587891,50.0,1610612737,61,60,2021-11-28T01:56:14Z,3360000,0.0,0.0,1,left,MISS S. Hill tip Layup,[203524],1610612737.0,ATL,tip,,,Hill,S. Hill,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
338,PT07M40.00S,2021-11-28T01:56:15.0Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,61,60,2021-11-28T01:56:15Z,3370000,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,337.0,4.0,4.0,0.0,,,,,,,,,,,,,,
339,PT07M30.00S,2021-11-28T01:56:24.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203095,93.24901445466492,47.794117647058826,1610612752,61,60,2021-11-28T01:56:30Z,3380000,-11.0,11.0,1,right,MISS E. Fournier driving Layup - blocked,"[203095, 203991]",1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,1.56,Missed,,,,,,,,,,,,,,,,,Capela,203991.0
340,PT07M30.00S,2021-11-28T01:56:24.9Z,3,REGULAR,block,,[],203991,,,1610612752,61,60,2021-11-28T01:56:29Z,3390000,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
341,PT07M26.00S,2021-11-28T01:56:28.9Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,61,60,2021-11-28T01:56:30Z,3400000,,,0,,J. Collins REBOUND (Off:1 Def:6),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,339.0,7.0,6.0,1.0,,,,,,,,,,,,,,
342,PT07M22.00S,2021-11-28T01:56:33.6Z,3,REGULAR,turnover,lost ball,[],1629027,,,1610612737,61,60,2021-11-28T01:56:40Z,3410000,,,0,,T. Young lost ball TURNOVER (2 TO),"[1629027, 203095]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,2.0,Fournier,203095.0,,,,,,,,,,
343,PT07M22.00S,2021-11-28T01:56:33.6Z,3,REGULAR,steal,,[],203095,,,1610612752,61,60,2021-11-28T01:56:36Z,3420000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
344,PT07M18.00S,2021-11-28T01:56:38.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,92.9862023653088,48.28431372549019,1610612752,61,62,2021-11-28T01:56:52Z,3430000,-9.0,13.0,1,right,R. Barrett running Layup (13 PTS) (E. Fournier 1 AST),"[1629628, 203095]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,1.59,Made,,,,,13.0,,,,E. Fournier,203095.0,1.0,,,,,,,
345,PT07M18.00S,2021-11-28T01:56:54.8Z,3,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612752,61,62,2021-11-28T01:57:04Z,3440000,,,0,,J. Collins shooting personal FOUL (3 PF) (Barrett 1 FT),"[1628381, 1629628]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,2530.0,3.0,0.0,Barrett,1629628.0,,
347,PT07M18.00S,2021-11-28T01:57:06.4Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629628,,,1610612752,61,62,2021-11-28T01:57:08Z,3460000,,,0,,MISS R. Barrett Free Throw 1 of 1,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,
348,PT07M14.00S,2021-11-28T01:57:10.4Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,61,62,2021-11-28T01:57:08Z,3470000,,,0,,C. Capela REBOUND (Off:5 Def:10),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,347.0,15.0,10.0,5.0,,,,,,,,,,,,,,
350,PT07M00.00S,2021-11-28T01:57:20.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,6.1268068331143235,48.28431372549019,1610612737,61,62,2021-11-28T01:57:29Z,3480000,9.0,5.0,1,left,MISS K. Huerter driving Layup,[1628989],1610612737.0,ATL,driving,,,Huerter,K. Huerter,,,,,1.0,Missed,,,,,,,,,,,,,,,,,,
