actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
179,PT08M59.00S,2022-03-12T01:11:52.1Z,2,REGULAR,2pt,Jump Shot,[],203992,3.892904073587385,87.74509803921569,1610612737,42,33,2022-03-12T01:17:26Z,1780000,-189.0,-16.0,1,left,B. Bogdanovic 18' Jump Shot (4 PTS) (L. Williams 1 AST),"[203992, 101150]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,18.94,Made,,,,,4.0,L. Williams,101150.0,1.0,,,,,,,,,,,
181,PT08M44.00S,2022-03-12T01:12:09.6Z,2,REGULAR,turnover,traveling,[],202704,,,1610612746,42,33,2022-03-12T01:12:17Z,1800000,,,0,,R. Jackson traveling TURNOVER (3 TO),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,201246.0,,,,,3.0,,,
182,PT08M23.00S,2022-03-12T01:12:44.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",101150,6.915243101182654,46.81372549019608,1610612737,42,33,2022-03-12T01:13:41Z,1810000,16.0,13.0,1,left,MISS L. Williams driving floating bank Shot,[101150],1610612737.0,ATL,driving floating bank,,,Williams,L. Williams,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,,
183,PT08M20.00S,2022-03-12T01:12:47.5Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,42,33,2022-03-12T01:12:51Z,1820000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
184,PT08M12.00S,2022-03-12T01:12:55.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.11760840998686,49.01960784313725,1610612746,42,35,2022-03-12T01:12:59Z,1830000,-5.0,12.0,1,right,I. Zubac DUNK (8 PTS) (L. Kennard 2 AST),"[1627826, 1628379]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,1.31,Made,,,,,8.0,L. Kennard,1628379.0,2.0,,,,,,,,,,,
186,PT07M52.00S,2022-03-12T01:13:15.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,5.601182654402102,51.470588235294116,1610612737,44,35,2022-03-12T01:13:24Z,1850000,-7.0,0.0,1,left,B. Bogdanovic driving Layup (6 PTS),[203992],1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,0.74,Made,,,,,6.0,,,,,,,,,,,,,,
187,PT07M32.00S,2022-03-12T01:13:35.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,92.85479632063075,49.50980392156863,1610612746,44,37,2022-03-12T01:13:43Z,1860000,-2.0,15.0,1,right,B. Boston Jr. driving reverse Layup (2 PTS) (I. Zubac 2 AST),"[1630527, 1627826]",1610612746.0,LAC,driving reverse,,,Boston Jr.,B. Boston Jr.,,,,,1.49,Made,,,,,2.0,I. Zubac,1627826.0,2.0,,,,,,,,,,,
189,PT07M22.00S,2022-03-12T01:13:45.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101150,19.004599211563733,42.8921568627451,1610612737,44,37,2022-03-12T01:14:19Z,1880000,36.0,126.0,1,left,MISS L. Williams 13' pullup Shot,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,13.1,Missed,,,,,,,,,,,,,,,,,,,
190,PT07M20.00S,2022-03-12T01:13:47.8Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,44,37,2022-03-12T01:13:47Z,1890000,,,0,,O. Okongwu REBOUND (Off:2 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,189.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
191,PT07M18.00S,2022-03-12T01:13:49.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203992,27.020367936925098,82.84313725490196,1610612737,47,37,2022-03-12T01:13:55Z,1900000,-164.0,201.0,1,left,B. Bogdanovic 25' 3PT  (9 PTS) (O. Okongwu 1 AST),"[203992, 1630168]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.99,Made,,,,,9.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,,
193,PT07M01.00S,2022-03-12T01:14:06.4Z,2,REGULAR,3pt,Jump Shot,[],202704,95.87713534822602,95.09803921568627,1610612746,47,40,2022-03-12T01:14:12Z,1920000,225.0,-14.0,1,right,R. Jackson 3PT pullup (5 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,22.59,Made,,,,,5.0,,,,,,,,,,,,,,
194,PT06M45.00S,2022-03-12T01:14:25.4Z,2,REGULAR,foul,personal,[],1629611,,,1610612737,47,40,2022-03-12T01:15:21Z,1930000,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 201568]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Gallinari,201568.0,,,,
196,PT06M45.00S,2022-03-12T01:14:35.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,47,40,2022-03-12T01:14:35Z,1950000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT06M45.00S,2022-03-12T01:16:55.7Z,2,REGULAR,substitution,out,[],101150,,,1610612737,47,40,2022-03-12T01:17:13Z,1960000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT06M45.00S,2022-03-12T01:16:55.7Z,2,REGULAR,substitution,out,[],203992,,,1610612737,47,40,2022-03-12T01:17:13Z,1970000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT06M45.00S,2022-03-12T01:16:55.7Z,2,REGULAR,substitution,out,[],1630527,,,1610612737,47,40,2022-03-12T01:17:13Z,1980000,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT06M45.00S,2022-03-12T01:16:55.7Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,47,40,2022-03-12T01:17:13Z,1990000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT06M45.00S,2022-03-12T01:16:55.7Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,47,40,2022-03-12T01:17:13Z,2000000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT06M45.00S,2022-03-12T01:16:55.7Z,2,REGULAR,substitution,in,[],201587,,,1610612737,47,40,2022-03-12T01:17:13Z,2010000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT06M37.00S,2022-03-12T01:17:39.7Z,2,REGULAR,3pt,Jump Shot,[],1628989,31.09395532194481,34.31372549019608,1610612737,50,40,2022-03-12T01:17:44Z,2020000,78.0,240.0,1,left,K. Huerter 25' 3PT  (5 PTS) (T. Young 7 AST),"[1628989, 1629027]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,25.23,Made,,,,,5.0,T. Young,1629027.0,7.0,,,,,,,,,,,
205,PT06M16.00S,2022-03-12T01:17:59.0Z,2,REGULAR,3pt,Jump Shot,[],201587,73.80091984231275,14.705882352941178,1610612746,50,43,2022-03-12T01:18:04Z,2040000,-176.0,194.0,1,right,N. Batum 26' 3PT  (3 PTS) (T. Mann 1 AST),"[201587, 1629611]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,26.21,Made,,,,,3.0,T. Mann,1629611.0,1.0,,,,,,,,,,,
207,PT05M51.00S,2022-03-12T01:18:24.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,16.90210249671485,56.372549019607845,1610612737,50,43,2022-03-12T01:18:29Z,2060000,-32.0,106.0,1,left,MISS D. Hunter 11' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,11.11,Missed,,,,,,,,,,,,,,,,,,,
208,PT05M49.00S,2022-03-12T01:18:26.4Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,50,43,2022-03-12T01:18:29Z,2070000,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,207.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
209,PT05M43.00S,2022-03-12T01:18:33.6Z,2,REGULAR,3pt,Jump Shot,[],201587,66.44218134034165,39.705882352941174,1610612746,50,46,2022-03-12T01:18:39Z,2080000,-51.0,263.0,1,right,N. Batum 26' 3PT  (6 PTS) (R. Jackson 2 AST),"[201587, 202704]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,26.79,Made,,,,,6.0,R. Jackson,202704.0,2.0,,,,,,,,,,,
211,PT05M28.00S,2022-03-12T01:18:47.5Z,2,REGULAR,2pt,Jump Shot,[],1629027,22.683968462549277,39.46078431372549,1610612737,52,46,2022-03-12T01:18:52Z,2100000,53.0,161.0,1,left,T. Young 16' pullup Jump Shot (10 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,16.91,Made,,,,,10.0,,,,,,,,,,,,,,
212,PT05M08.00S,2022-03-12T01:19:07.9Z,2,REGULAR,3pt,Jump Shot,[],202704,67.23061760840999,22.54901960784314,1610612746,52,49,2022-03-12T01:19:13Z,2110000,-137.0,256.0,1,right,R. Jackson 29' 3PT  (8 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,29.01,Made,,,,,8.0,,,,,,,,,,,,,,
214,PT05M00.00S,2022-03-12T01:19:15.7Z,2,REGULAR,3pt,Jump Shot,[],1629631,22.552562417871222,89.4607843137255,1610612737,52,49,2022-03-12T01:19:21Z,2130000,-197.0,159.0,1,left,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
215,PT04M57.00S,2022-03-12T01:19:18.7Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,52,49,2022-03-12T01:19:21Z,2140000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,214.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
216,PT04M52.00S,2022-03-12T01:19:25.3Z,2,REGULAR,foul,personal,['2freethrow'],1629027,,,1610612746,52,49,2022-03-12T01:19:44Z,2150000,,,0,,T. Young shooting personal FOUL (1 PF) (Zubac 2 FT),"[1629027, 1627826]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Zubac,1627826.0,,,,
218,PT04M52.00S,2022-03-12T01:19:50.7Z,2,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,52,50,2022-03-12T01:19:50Z,2170000,,,0,,I. Zubac Free Throw 1 of 2 (9 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
219,PT04M52.00S,2022-03-12T01:19:52.5Z,2,REGULAR,substitution,out,[],201568,,,1610612746,52,50,2022-03-12T01:20:03Z,2180000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT04M52.00S,2022-03-12T01:19:52.5Z,2,REGULAR,substitution,out,[],1630168,,,1610612746,52,50,2022-03-12T01:20:03Z,2190000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT04M52.00S,2022-03-12T01:19:52.5Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,52,50,2022-03-12T01:20:03Z,2200000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT04M52.00S,2022-03-12T01:19:52.5Z,2,REGULAR,substitution,in,[],203991,,,1610612746,52,50,2022-03-12T01:20:03Z,2210000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT04M52.00S,2022-03-12T01:19:52.5Z,2,REGULAR,substitution,in,[],1628381,,,1610612746,52,50,2022-03-12T01:20:03Z,2220000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT04M52.00S,2022-03-12T01:19:52.5Z,2,REGULAR,substitution,in,[],202694,,,1610612746,52,50,2022-03-12T01:20:03Z,2230000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT04M52.00S,2022-03-12T01:20:13.4Z,2,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,52,51,2022-03-12T01:20:13Z,2240000,,,0,,I. Zubac Free Throw 2 of 2 (10 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
226,PT04M38.00S,2022-03-12T01:20:32.1Z,2,REGULAR,violation,kicked ball,[],201587,,,1610612737,52,51,2022-03-12T01:20:39Z,2250000,,,0,,N. Batum kicked ball VIOLATION,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,1626301.0,,,,,,,,
227,PT04M29.00S,2022-03-12T01:20:55.0Z,2,REGULAR,2pt,Hook,[],1628381,5.995400788436268,29.901960784313726,1610612737,52,51,2022-03-12T01:21:40Z,2260000,100.0,4.0,1,left,MISS J. Collins 10' turnaround Hook,[1628381],1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,10.06,Missed,,,,,,,,,,,,,,,,,,,
228,PT04M26.00S,2022-03-12T01:20:58.0Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,52,51,2022-03-12T01:21:02Z,2270000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,227.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
229,PT04M15.00S,2022-03-12T01:21:08.7Z,2,REGULAR,2pt,Jump Shot,[],202694,79.97700394218134,18.38235294117647,1610612746,52,51,2022-03-12T01:21:13Z,2280000,-158.0,136.0,1,right,MISS M. Morris Sr. 20' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,20.84,Missed,,,,,,,,,,,,,,,,,,,
230,PT04M12.00S,2022-03-12T01:21:11.7Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,52,51,2022-03-12T01:21:13Z,2290000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,229.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
231,PT04M03.00S,2022-03-12T01:21:20.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,8.623521681997373,41.911764705882355,1610612737,52,51,2022-03-12T01:21:26Z,2300000,40.0,29.0,1,left,MISS T. Young driving floating bank Shot,[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,4.95,Missed,,,,,,,,,,,,,,,,,,,
232,PT04M00.00S,2022-03-12T01:21:23.3Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,52,51,2022-03-12T01:21:26Z,2310000,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,231.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
233,PT03M51.00S,2022-03-12T01:21:32.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,92.06636005256242,54.41176470588235,1610612746,52,53,2022-03-12T01:21:38Z,2320000,22.0,22.0,1,right,R. Jackson driving Layup (10 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,3.13,Made,,,,,10.0,,,,,,,,,,,,,,
234,PT03M39.00S,2022-03-12T01:21:44.6Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,52,53,2022-03-12T01:21:50Z,2330000,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 202694]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,3.0,Morris Sr.,202694.0,
235,PT03M39.00S,2022-03-12T01:21:44.6Z,2,REGULAR,steal,,[],202694,,,1610612746,52,53,2022-03-12T01:21:47Z,2340000,,,0,,M. Morris Sr. STEAL (1 STL),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT03M35.00S,2022-03-12T01:21:49.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201587,93.38042049934296,49.754901960784316,1610612746,52,53,2022-03-12T01:23:23Z,2350000,-1.0,10.0,1,right,MISS N. Batum running alley-oop Layup,[201587],1610612746.0,LAC,running alley-oop,,,Batum,N. Batum,,,,,0.98,Missed,,,,,,,,,,,,,,,,,,,
237,PT03M32.00S,2022-03-12T01:21:52.2Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,52,53,2022-03-12T01:23:23Z,2360000,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,236.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
238,PT03M27.00S,2022-03-12T01:22:02.1Z,2,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612737,52,53,2022-03-12T01:25:04Z,2370000,,,0,,D. Hunter flagrant-type-1 personal FOUL (2 PF) (Kennard 2 FT),"[1629631, 1628379]",1610612737.0,ATL,flagrant-type-1,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,1626301.0,2.0,0.0,Kennard,1628379.0,,,,
240,PT03M27.00S,2022-03-12T01:22:02.1Z,2,REGULAR,turnover,,[],1629631,,,1610612737,52,53,2022-03-12T01:24:55Z,2390000,,,0,,D. Hunter TURNOVER (1 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,1626301.0,,,,,1.0,,,
241,PT03M27.00S,2022-03-12T01:22:41.6Z,2,REGULAR,instantreplay,request,[],0,,,1610612746,52,53,2022-03-12T01:24:38Z,2400000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,204059.0,,,,,,,,Common Foul to Flagrant 1
242,PT03M27.00S,2022-03-12T01:25:05.6Z,2,REGULAR,freethrow,1 of 2,[],1628379,,,1610612746,52,54,2022-03-12T01:25:05Z,2410000,,,0,,L. Kennard flagrant Free Throw 1 of 2 (13 PTS),[1628379],1610612746.0,LAC,flagrant,,,Kennard,L. Kennard,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
243,PT03M27.00S,2022-03-12T01:25:06.7Z,2,REGULAR,freethrow,2 of 2,[],1628379,,,1610612746,52,55,2022-03-12T01:25:06Z,2420000,,,0,,L. Kennard flagrant Free Throw 2 of 2 (14 PTS),[1628379],1610612746.0,LAC,flagrant,,,Kennard,L. Kennard,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
244,PT03M27.00S,2022-03-12T01:25:08.0Z,2,REGULAR,substitution,out,[],1628989,,,1610612737,52,55,2022-03-12T01:25:20Z,2430000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT03M27.00S,2022-03-12T01:25:08.0Z,2,REGULAR,substitution,in,[],203992,,,1610612737,52,55,2022-03-12T01:25:20Z,2440000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT03M22.00S,2022-03-12T01:25:41.1Z,2,REGULAR,foul,personal,[],1629631,,,1610612737,52,55,2022-03-12T01:26:14Z,2450000,,,0,,D. Hunter personal FOUL (3 PF),"[1629631, 202704]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,204059.0,3.0,0.0,Jackson,202704.0,,,,
248,PT03M22.00S,2022-03-12T01:25:52.8Z,2,REGULAR,substitution,out,[],1629631,,,1610612737,52,55,2022-03-12T01:26:14Z,2470000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT03M22.00S,2022-03-12T01:25:52.8Z,2,REGULAR,substitution,in,[],1628989,,,1610612737,52,55,2022-03-12T01:26:14Z,2480000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT03M17.00S,2022-03-12T01:26:15.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628381,,,1610612737,52,55,2022-03-12T01:26:38Z,2490000,,,0,,J. Collins personal FOUL (2 PF) (Morris Sr. 2 FT),"[1628381, 202694]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,1626301.0,2.0,0.0,Morris Sr.,202694.0,,,,
252,PT03M17.00S,2022-03-12T01:26:40.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202694,,,1610612746,52,56,2022-03-12T01:26:40Z,2510000,,,0,,M. Morris Sr. Free Throw 1 of 2 (10 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
253,PT03M17.00S,2022-03-12T01:26:57.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202694,,,1610612746,52,57,2022-03-12T01:26:57Z,2520000,,,0,,M. Morris Sr. Free Throw 2 of 2 (11 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
254,PT02M57.00S,2022-03-12T01:27:20.1Z,2,REGULAR,3pt,Jump Shot,[],203992,9.411957950065702,96.81372549019608,1610612737,52,57,2022-03-12T01:27:27Z,2530000,-234.0,36.0,1,left,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,23.69,Missed,,,,,,,,,,,,,,,,,,,
255,PT02M54.00S,2022-03-12T01:27:23.1Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,52,57,2022-03-12T01:27:27Z,2540000,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,254.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
256,PT02M52.00S,2022-03-12T01:27:25.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628381,29.77989487516426,30.637254901960787,1610612737,52,57,2022-03-12T01:27:30Z,2550000,97.0,227.0,1,left,MISS J. Collins 24' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,24.71,Missed,,,,,,,,,,,,,,,,,,,
257,PT02M52.00S,2022-03-12T01:27:25.1Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,52,57,2022-03-12T01:27:30Z,2560000,,,0,,R. Jackson REBOUND (Off:0 Def:3),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,256.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
258,PT02M39.00S,2022-03-12T01:27:38.1Z,2,REGULAR,3pt,Jump Shot,[],201587,74.06373193166885,82.84313725490196,1610612746,52,57,2022-03-12T01:27:43Z,2570000,164.0,191.0,1,right,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,,
259,PT02M35.00S,2022-03-12T01:27:42.1Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,52,57,2022-03-12T01:27:43Z,2580000,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,258.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
260,PT02M28.00S,2022-03-12T01:27:51.6Z,2,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,52,57,2022-03-12T01:28:00Z,2590000,,,0,,T. Young bad pass out-of-bounds TURNOVER (4 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,,,,,,,,,,,,,1626301.0,,,,,4.0,,,
261,PT02M28.00S,2022-03-12T01:27:58.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,52,57,2022-03-12T01:27:58Z,2600000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT02M19.00S,2022-03-12T01:31:05.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201587,93.64323258869908,50.245098039215684,1610612746,52,59,2022-03-12T01:31:12Z,2610000,1.0,7.0,1,right,N. Batum Layup (8 PTS) (L. Kennard 3 AST),"[201587, 1628379]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,0.74,Made,,,,,8.0,L. Kennard,1628379.0,3.0,,,,,,,,,,,
264,PT01M58.00S,2022-03-12T01:31:25.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,16.113666228646515,55.14705882352941,1610612737,54,59,2022-03-12T01:31:32Z,2630000,-26.0,99.0,1,left,T. Young 10' driving floating Jump Shot (12 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,10.23,Made,,,,,12.0,,,,,,,,,,,,,,
265,PT01M34.00S,2022-03-12T01:31:49.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,82.7365308804205,54.166666666666664,1610612746,54,59,2022-03-12T01:31:58Z,2640000,21.0,110.0,1,right,MISS M. Morris Sr. 11' fadeaway Shot,[202694],1610612746.0,LAC,fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,11.18,Missed,,,,,,,,,,,,,,,,,,,
266,PT01M32.00S,2022-03-12T01:31:51.6Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,54,59,2022-03-12T01:31:58Z,2650000,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,265.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
