actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
368,PT09M48.00S,2021-11-16T01:49:55.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,94.40999984741211,50.0,1610612737,64,59,2021-11-16T01:50:51Z,3650000,0.0,0.0,1,right,MISS C. Capela putback Layup,[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
369,PT09M48.00S,2021-11-16T01:49:55.2Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,64,59,2021-11-16T01:50:00Z,3660000,,,0,,C. Capela REBOUND (Off:4 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,368.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
370,PT09M45.00S,2021-11-16T01:49:57.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,66,59,2021-11-16T01:49:57Z,3670000,0.0,0.0,1,right,C. Capela tip Layup (9 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Made,,,,,,,9.0,,,,,,,,,,,,
371,PT09M40.00S,2021-11-16T01:50:02.4Z,3,REGULAR,3pt,Jump Shot,[],1630175,24.392247043363994,82.35294117647058,1610612753,66,62,2021-11-16T01:50:07Z,3680000,-162.0,177.0,1,left,C. Anthony 3PT pullup (17 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,23.97,Made,,,,,,,17.0,,,,,,,,,,,,
372,PT09M23.00S,2021-11-16T01:50:19.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,84.97043363994744,44.85294117647059,1610612737,68,62,2021-11-16T01:50:24Z,3690000,-26.0,89.0,1,right,J. Collins 9' driving floating Jump Shot (17 PTS) (T. Young 3 AST),"[1628381, 1629027]",1610612737.0,ATL,driving floating,,,Collins,J. Collins,,,,,9.24,Made,,,,,,,17.0,T. Young,1629027.0,3.0,,,,,,,,,
374,PT09M08.00S,2021-11-16T01:50:34.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,6.783837056504599,50.49019607843137,1610612753,68,62,2021-11-16T01:50:41Z,3710000,-2.0,11.0,1,left,MISS M. Bamba driving Layup - blocked,"[1628964, 203524]",1610612753.0,ORL,driving,,,Bamba,M. Bamba,,,,,1.16,Missed,,,,,,,,,,,,,,,,,Hill,203524.0,
375,PT09M08.00S,2021-11-16T01:50:34.7Z,3,REGULAR,block,,[],203524,,,1610612753,68,62,2021-11-16T01:54:36Z,3720000,,,0,,S. Hill BLOCK (1 BLK),[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT09M08.00S,2021-11-16T01:50:34.7Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,68,62,2021-11-16T01:54:57Z,3730000,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,374.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
377,PT09M08.00S,2021-11-16T01:50:38.9Z,3,REGULAR,foul,personal,[],1630175,,,1610612737,68,62,2021-11-16T01:50:45Z,3740000,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 1629027]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,204058.0,,,,,,,,1.0,0.0,Young,1629027.0,,,
379,PT08M56.00S,2021-11-16T01:51:05.0Z,3,REGULAR,3pt,Jump Shot,[],1629027,67.36202365308804,27.696078431372552,1610612737,71,62,2021-11-16T01:51:10Z,3760000,-112.0,254.0,1,right,T. Young 27' 3PT step back (15 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,27.77,Made,,,,,,,15.0,,,,,,,,,,,,
380,PT08M43.00S,2021-11-16T01:51:20.6Z,3,REGULAR,violation,kicked ball,[],1628381,,,1610612753,71,62,2021-11-16T01:51:26Z,3770000,,,0,,J. Collins kicked ball VIOLATION,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,204058.0,,,,,,,,,,,,,,
381,PT08M37.00S,2021-11-16T01:51:37.7Z,3,REGULAR,turnover,bad pass,[],1628976,,,1610612753,71,62,2021-11-16T01:51:42Z,3780000,,,0,,W. Carter Jr. bad pass TURNOVER (3 TO),"[1628976, 203991]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,3.0,,,,,Capela,203991.0,,,,,,,
382,PT08M37.00S,2021-11-16T01:51:37.7Z,3,REGULAR,steal,,[],203991,,,1610612737,71,62,2021-11-16T01:51:39Z,3790000,,,0,,C. Capela STEAL (2 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M29.00S,2021-11-16T01:51:47.3Z,3,REGULAR,foul,personal,[],1628976,,,1610612737,71,62,2021-11-16T01:51:54Z,3800000,,,0,,W. Carter Jr. personal FOUL (2 PF),"[1628976, 1629027]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,204058.0,,,,,,,,2.0,0.0,Young,1629027.0,,,
385,PT08M29.00S,2021-11-16T01:51:53.7Z,3,REGULAR,foul,technical,['1freethrow'],1630175,,,1610612737,71,62,2021-11-16T01:52:08Z,3820000,,,0,,C. Anthony technical FOUL (1 Tech),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,204058.0,,,,,,,,1.0,1.0,,,,,
386,PT08M29.00S,2021-11-16T01:52:15.9Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,71,62,2021-11-16T01:52:15Z,3830000,,,0,,MISS T. Young technical Free Throw 1 of 1,[1629027],1610612737.0,ATL,technical,,,Young,T. Young,,,,,,Missed,,,,,,,,,,,,,,,,,,,
387,PT08M29.00S,2021-11-16T01:52:15.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,71,62,2021-11-16T01:52:15Z,3840000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,386.0,,,,,,,,,,,,,,,,,,
388,PT08M21.00S,2021-11-16T01:52:35.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628381,91.14651773981603,72.79411764705883,1610612737,71,62,2021-11-16T01:52:40Z,3850000,114.0,31.0,1,right,MISS J. Collins 11' step back Shot,[1628381],1610612737.0,ATL,step back,,,Collins,J. Collins,,,,,11.81,Missed,,,,,,,,,,,,,,,,,,,
389,PT08M18.00S,2021-11-16T01:52:38.3Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,71,62,2021-11-16T01:52:40Z,3860000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,388.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
390,PT08M01.00S,2021-11-16T01:52:55.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203914,8.754927726675426,46.81372549019608,1610612753,71,62,2021-11-16T01:53:00Z,3870000,16.0,30.0,1,left,MISS G. Harris driving Layup - blocked,"[203914, 203991]",1610612753.0,ORL,driving,,,Harris,G. Harris,,,,,3.38,Missed,,,,,,,,,,,,,,,,,Capela,203991.0,
391,PT08M01.00S,2021-11-16T01:52:55.7Z,3,REGULAR,block,,[],203991,,,1610612753,71,62,2021-11-16T01:52:59Z,3880000,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M57.00S,2021-11-16T01:52:59.7Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,71,62,2021-11-16T01:53:00Z,3890000,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,390.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
393,PT07M53.00S,2021-11-16T01:53:03.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203992,96.5341655716163,95.34313725490196,1610612737,74,62,2021-11-16T01:53:09Z,3900000,227.0,-20.0,1,right,B. Bogdanovic 3PT  (15 PTS) (T. Young 4 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,22.76,Made,,,,,,,15.0,T. Young,1629027.0,4.0,,,,,,,,,
395,PT07M52.00S,2021-11-16T01:53:09.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,74,62,2021-11-16T01:53:09Z,3920000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT07M41.00S,2021-11-16T01:56:10.3Z,3,REGULAR,turnover,bad pass,[],1630175,,,1610612753,74,62,2021-11-16T01:56:15Z,3930000,,,0,,C. Anthony bad pass TURNOVER (3 TO),"[1630175, 203524]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,3.0,,,,,Hill,203524.0,,,,,,,
397,PT07M41.00S,2021-11-16T01:56:10.3Z,3,REGULAR,steal,,[],203524,,,1610612737,74,62,2021-11-16T01:56:12Z,3940000,,,0,,S. Hill STEAL (1 STL),[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M36.00S,2021-11-16T01:56:15.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629027,67.88764783180025,49.754901960784316,1610612737,74,62,2021-11-16T01:58:56Z,3950000,-1.0,249.0,1,right,MISS T. Young 24' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
399,PT07M33.00S,2021-11-16T01:56:20.4Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,74,62,2021-11-16T01:56:20Z,3960000,,,0,,C. Capela REBOUND (Off:5 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,398.0,10.0,5.0,5.0,,,,,,,,,,,,,,,
400,PT07M33.00S,2021-11-16T01:56:22.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,74,62,2021-11-16T01:56:22Z,3970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M27.00S,2021-11-16T01:56:42.7Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629027,69.72733245729303,53.67647058823529,1610612737,76,62,2021-11-16T01:56:47Z,3980000,18.0,232.0,1,right,T. Young 23' step back Jump Shot (17 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,23.28,Made,,,,,,,17.0,,,,,,,,,,,,
402,PT06M58.00S,2021-11-16T01:57:11.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,3.630091984231275,50.49019607843137,1610612753,76,64,2021-11-16T01:57:15Z,3990000,-2.0,-18.0,1,left,F. Wagner cutting DUNK (6 PTS) (C. Anthony 8 AST),"[1630532, 1630175]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,1.86,Made,,,,,,,6.0,C. Anthony,1630175.0,8.0,,,,,,,,,
404,PT06M40.00S,2021-11-16T01:57:28.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,82.47371879106439,55.392156862745104,1610612737,76,64,2021-11-16T01:57:34Z,4010000,27.0,112.0,1,right,MISS T. Young 11' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,11.54,Missed,,,,,,,,,,,,,,,,,,,
405,PT06M36.00S,2021-11-16T01:57:32.9Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,76,64,2021-11-16T01:57:34Z,4020000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,404.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
406,PT06M31.00S,2021-11-16T01:57:40.1Z,3,REGULAR,foul,personal,['2freethrow'],203991,,,1610612753,76,64,2021-11-16T01:58:08Z,4030000,,,0,,C. Capela shooting personal FOUL (1 PF) (Anthony 2 FT),"[203991, 1630175]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,,,,,,,204058.0,,,,,,,,1.0,0.0,Anthony,1630175.0,,,
408,PT06M31.00S,2021-11-16T01:58:11.6Z,3,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,76,65,2021-11-16T01:58:11Z,4050000,,,0,,C. Anthony Free Throw 1 of 2 (18 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,,,18.0,,,,,,,,,,,,
409,PT06M31.00S,2021-11-16T01:58:12.5Z,3,REGULAR,substitution,out,[],1628964,,,1610612753,76,65,2021-11-16T01:58:19Z,4060000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M31.00S,2021-11-16T01:58:12.5Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,76,65,2021-11-16T01:58:19Z,4070000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M31.00S,2021-11-16T01:58:12.5Z,3,REGULAR,substitution,in,[],203082,,,1610612753,76,65,2021-11-16T01:58:19Z,4080000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M31.00S,2021-11-16T01:58:12.5Z,3,REGULAR,substitution,in,[],1629643,,,1610612753,76,65,2021-11-16T01:58:19Z,4090000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M31.00S,2021-11-16T01:58:32.5Z,3,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,76,66,2021-11-16T01:58:32Z,4100000,,,0,,C. Anthony Free Throw 2 of 2 (19 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,,,19.0,,,,,,,,,,,,
414,PT06M20.00S,2021-11-16T01:58:45.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,92.59198423127464,51.225490196078425,1610612737,78,66,2021-11-16T01:58:50Z,4110000,6.0,17.0,1,right,C. Capela alley-oop DUNK (11 PTS) (J. Collins 3 AST),"[203991, 1628381]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,1.82,Made,,,,,,,11.0,J. Collins,1628381.0,3.0,,,,,,,,,
416,PT06M07.00S,2021-11-16T01:58:57.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,17.559132720105126,50.245098039215684,1610612753,78,68,2021-11-16T01:59:03Z,4130000,-1.0,113.0,1,left,T. Ross 11' driving floating Jump Shot (9 PTS) (C. Anthony 9 AST),"[203082, 1630175]",1610612753.0,ORL,driving floating,,,Ross,T. Ross,,,,,11.26,Made,,,,,,,9.0,C. Anthony,1630175.0,9.0,,,,,,,,,
417,PT06M00.00S,2021-11-16T01:59:06.4Z,3,REGULAR,3pt,Jump Shot,[],1629027,69.20170827858082,13.970588235294118,1610612737,78,68,2021-11-16T01:59:13Z,4140000,-180.0,237.0,1,right,MISS T. Young 29' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,29.77,Missed,,,,,,,,,,,,,,,,,,,
418,PT05M56.00S,2021-11-16T01:59:10.4Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,78,68,2021-11-16T01:59:13Z,4150000,,,0,,C. Okeke REBOUND (Off:2 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,417.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
419,PT05M40.00S,2021-11-16T01:59:25.3Z,3,REGULAR,3pt,Jump Shot,[],203082,31.09395532194481,35.78431372549019,1610612753,78,71,2021-11-16T01:59:30Z,4160000,71.0,240.0,1,left,T. Ross 25' 3PT  (12 PTS) (C. Okeke 1 AST),"[203082, 1629643]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,25.01,Made,,,,,,,12.0,C. Okeke,1629643.0,1.0,,,,,,,,,
421,PT05M37.00S,2021-11-16T01:59:33.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,78,71,2021-11-16T01:59:33Z,4180000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M37.00S,2021-11-16T02:01:54.4Z,3,REGULAR,substitution,out,[],203991,,,1610612737,78,71,2021-11-16T02:02:23Z,4190000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M37.00S,2021-11-16T02:01:54.4Z,3,REGULAR,substitution,in,[],201568,,,1610612737,78,71,2021-11-16T02:02:23Z,4200000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M22.00S,2021-11-16T02:02:42.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,81.94809461235218,46.32352941176471,1610612737,80,71,2021-11-16T02:02:47Z,4210000,-18.0,117.0,1,right,B. Bogdanovic 11' driving floating Jump Shot (17 PTS) (T. Young 5 AST),"[203992, 1629027]",1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,11.86,Made,,,,,,,17.0,T. Young,1629027.0,5.0,,,,,,,,,
427,PT05M06.00S,2021-11-16T02:02:58.5Z,3,REGULAR,turnover,bad pass,[],1630175,,,1610612753,80,71,2021-11-16T02:03:03Z,4230000,,,0,,C. Anthony bad pass TURNOVER (4 TO),"[1630175, 1628381]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,4.0,,,,,Collins,1628381.0,,,,,,,
428,PT05M06.00S,2021-11-16T02:02:58.5Z,3,REGULAR,steal,,[],1628381,,,1610612737,80,71,2021-11-16T02:04:55Z,4240000,,,0,,J. Collins STEAL (2 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M59.00S,2021-11-16T02:03:06.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628381,93.11760840998686,52.69607843137255,1610612737,80,71,2021-11-16T02:03:11Z,4250000,13.0,12.0,1,right,MISS J. Collins cutting Layup,[1628381],1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,1.82,Missed,,,,,,,,,,,,,,,,,,,
430,PT04M55.00S,2021-11-16T02:03:10.0Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,80,71,2021-11-16T02:03:11Z,4260000,,,0,,C. Okeke REBOUND (Off:2 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,429.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
431,PT04M49.00S,2021-11-16T02:03:14.7Z,3,REGULAR,3pt,Jump Shot,[],203082,5.206964520367937,95.58823529411765,1610612753,80,71,2021-11-16T02:03:22Z,4270000,-228.0,-4.0,1,left,MISS T. Ross 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
432,PT04M45.00S,2021-11-16T02:03:18.7Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,80,71,2021-11-16T02:03:22Z,4280000,,,0,,D. Gallinari REBOUND (Off:0 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,431.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
433,PT04M27.00S,2021-11-16T02:03:36.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,93.38042049934296,48.77450980392157,1610612737,82,71,2021-11-16T02:03:44Z,4290000,-6.0,10.0,1,right,J. Collins reverse Layup (19 PTS) (B. Bogdanovic 2 AST),"[1628381, 203992]",1610612737.0,ATL,reverse,,,Collins,J. Collins,,,,,1.15,Made,,,,,,,19.0,B. Bogdanovic,203992.0,2.0,,,,,,,,,
435,PT04M18.00S,2021-11-16T02:03:46.1Z,3,REGULAR,3pt,Jump Shot,[],203082,27.151773981603156,76.47058823529412,1610612753,82,71,2021-11-16T02:05:37Z,4310000,-132.0,203.0,1,left,MISS T. Ross 24' pullup 3PT,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,,
436,PT04M16.00S,2021-11-16T02:03:49.1Z,3,REGULAR,rebound,offensive,[],1630175,,,1610612753,82,71,2021-11-16T02:03:49Z,4320000,,,0,,C. Anthony REBOUND (Off:1 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,435.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
437,PT04M15.00S,2021-11-16T02:03:50.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,7.440867279894875,95.58823529411765,1610612753,82,71,2021-11-16T02:03:54Z,4330000,-228.0,17.0,1,left,MISS C. Anthony step back 3PT,[1630175],1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,22.86,Missed,,,,,,,,,,,,,,,,,,,
438,PT04M11.00S,2021-11-16T02:03:54.2Z,3,REGULAR,rebound,defensive,[],203524,,,1610612737,82,71,2021-11-16T02:03:54Z,4340000,,,0,,S. Hill REBOUND (Off:0 Def:1),[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,437.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
439,PT03M52.00S,2021-11-16T02:04:12.4Z,3,REGULAR,2pt,Jump Shot,[],201568,76.95466491458606,53.92156862745098,1610612737,82,71,2021-11-16T02:04:18Z,4350000,20.0,164.0,1,right,MISS D. Gallinari 16' Jump Shot,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,16.53,Missed,,,,,,,,,,,,,,,,,,,
440,PT03M48.00S,2021-11-16T02:04:16.4Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,82,71,2021-11-16T02:04:18Z,4360000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,439.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
441,PT03M44.00S,2021-11-16T02:04:19.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203082,27.54599211563732,24.264705882352942,1610612753,82,71,2021-11-16T02:06:37Z,4370000,129.0,206.0,1,left,MISS T. Ross 24' pullup 3PT,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,24.32,Missed,,,,,,,,,,,,,,,,,,,
442,PT03M41.00S,2021-11-16T02:04:22.5Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,82,71,2021-11-16T02:04:26Z,4380000,,,0,,D. Gallinari REBOUND (Off:0 Def:3),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,441.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
443,PT03M27.00S,2021-11-16T02:04:37.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,86.28449408672799,47.549019607843135,1610612737,84,71,2021-11-16T02:04:44Z,4390000,-12.0,76.0,1,right,T. Young 7' driving floating Jump Shot (19 PTS) (B. Bogdanovic 3 AST),"[1629027, 203992]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,7.74,Made,,,,,,,19.0,B. Bogdanovic,203992.0,3.0,,,,,,,,,
445,PT03M08.00S,2021-11-16T02:04:57.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,4.944152431011826,50.0,1610612753,84,73,2021-11-16T02:05:11Z,4410000,0.0,-6.0,1,left,C. Anthony driving Layup (21 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,0.6,Made,,,,,,,21.0,,,,,,,,,,,,
446,PT03M08.00S,2021-11-16T02:05:07.9Z,3,REGULAR,foul,personal,['1freethrow'],1629027,,,1610612753,84,73,2021-11-16T02:05:49Z,4420000,,,0,,T. Young shooting personal FOUL (3 PF) (Anthony 1 FT),"[1629027, 1630175]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,,,,,,,1627534.0,,,,,,,,3.0,0.0,Anthony,1630175.0,,,
448,PT03M08.00S,2021-11-16T02:05:13.6Z,3,REGULAR,substitution,out,[],203992,,,1610612753,84,73,2021-11-16T02:05:35Z,4440000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M08.00S,2021-11-16T02:05:13.6Z,3,REGULAR,substitution,out,[],203524,,,1610612753,84,73,2021-11-16T02:05:35Z,4450000,,,0,,SUB out: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M08.00S,2021-11-16T02:05:13.6Z,3,REGULAR,substitution,out,[],1628381,,,1610612753,84,73,2021-11-16T02:05:35Z,4460000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M08.00S,2021-11-16T02:05:13.6Z,3,REGULAR,substitution,out,[],203914,,,1610612753,84,73,2021-11-16T02:05:35Z,4470000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M08.00S,2021-11-16T02:05:13.6Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,84,73,2021-11-16T02:05:35Z,4480000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M08.00S,2021-11-16T02:05:13.6Z,3,REGULAR,substitution,in,[],1629629,,,1610612753,84,73,2021-11-16T02:05:35Z,4490000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M08.00S,2021-11-16T02:05:13.6Z,3,REGULAR,substitution,in,[],203991,,,1610612753,84,73,2021-11-16T02:05:35Z,4500000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M08.00S,2021-11-16T02:05:13.6Z,3,REGULAR,substitution,in,[],101150,,,1610612753,84,73,2021-11-16T02:05:35Z,4510000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
