actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
262,PT05M27.00S,2026-02-13T03:57:37.1Z,2,REGULAR,3pt,Jump Shot,[],1630230,31.980946123521676,34.06862745098039,1610612742,53,43,2026-02-13T03:57:42Z,2540000,False,80.0,248.0,1,left,MISS N. Marshall 26' 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,Above the Break 3,24+ Center,26.06,Missed,,,,,,,,,,,,,,,,,
263,PT05M24.00S,2026-02-13T03:57:40.1Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,53,43,2026-02-13T03:57:42Z,2550000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,Above the Break 3,24+ Center,,,,,,,262.0,1.0,1.0,0.0,,,,,,,,,
264,PT05M14.00S,2026-02-13T03:57:51.0Z,2,REGULAR,2pt,Jump Shot,[],1629060,80.46977660972405,69.8529411764706,1610612747,55,43,2026-02-13T04:05:34Z,2560000,False,99.0,131.0,1,right,R. Hachimura 16' pullup Jump Shot (11 PTS) (J. Hayes 1 AST),"[1629060, 1629637]",1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,,Mid-Range,16-24 Right Center,16.45,Made,11.0,J. Hayes,1629637.0,1.0,,,,,,,,,,,,,
266,PT05M13.00S,2026-02-13T03:57:59.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,55,43,2026-02-13T03:57:59Z,2580000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M13.00S,2026-02-13T04:00:34.2Z,2,REGULAR,substitution,out,[],203935,,,1610612742,55,43,2026-02-13T04:00:55Z,2590000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M13.00S,2026-02-13T04:00:34.2Z,2,REGULAR,substitution,out,[],1629023,,,1610612742,55,43,2026-02-13T04:00:55Z,2600000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M13.00S,2026-02-13T04:00:34.2Z,2,REGULAR,substitution,out,[],1628963,,,1610612742,55,43,2026-02-13T04:00:55Z,2610000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M13.00S,2026-02-13T04:00:34.2Z,2,REGULAR,substitution,in,[],1628379,,,1610612742,55,43,2026-02-13T04:00:55Z,2620000,False,,,0,,SUB in: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M13.00S,2026-02-13T04:00:34.2Z,2,REGULAR,substitution,in,[],1631108,,,1610612742,55,43,2026-02-13T04:00:55Z,2630000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M13.00S,2026-02-13T04:00:34.2Z,2,REGULAR,substitution,in,[],1629655,,,1610612742,55,43,2026-02-13T04:00:55Z,2640000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M00.00S,2026-02-13T04:01:35.5Z,2,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612742,55,43,2026-02-13T04:01:44Z,2650000,False,,,0,,L. Kennard shooting personal FOUL (1 PF) (Marshall 2 FT),"[1628379, 1630230]",1610612747.0,LAL,shooting,,,Kennard,L. Kennard,,,,,2534.0,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,0.0,Marshall,1630230.0
275,PT05M00.00S,2026-02-13T04:01:57.9Z,2,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,55,44,2026-02-13T04:02:12Z,2670000,False,,,0,,N. Marshall Free Throw 1 of 2 (7 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
276,PT05M00.00S,2026-02-13T04:01:57.9Z,2,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,55,44,2026-02-13T04:02:12Z,2680000,False,,,0,,MISS N. Marshall Free Throw 2 of 2,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
277,PT04M57.00S,2026-02-13T04:02:00.9Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,55,44,2026-02-13T04:02:12Z,2690000,False,,,0,,J. Hayes REBOUND (Off:3 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,276.0,4.0,1.0,3.0,,,,,,,,,
278,PT04M47.00S,2026-02-13T04:02:24.7Z,2,REGULAR,foul,personal,[],1631108,,,1610612747,55,44,2026-02-13T04:03:19Z,2700000,False,,,0,,M. Christie personal FOUL (2 PF),"[1631108, 1630559]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,1179.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Reaves,1630559.0
280,PT04M42.00S,2026-02-13T04:02:55.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,90.5880420499343,47.05882352941176,1610612747,57,44,2026-02-13T04:07:13Z,2720000,False,-15.0,36.0,1,right,J. Hayes DUNK (6 PTS) (A. Reaves 3 AST),"[1629637, 1630559]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,Restricted Area,0-8 Center,3.89,Made,6.0,A. Reaves,1630559.0,3.0,,,,,,,,,,,,,
282,PT04M34.00S,2026-02-13T04:02:58.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,11.087385019710908,46.81372549019608,1610612742,57,44,2026-02-13T04:08:25Z,2740000,False,16.0,52.0,1,left,MISS N. Marshall driving floating Shot,[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,,In The Paint (Non-RA),0-8 Center,5.41,Missed,,,,,,,,,,,,,,,,,
283,PT04M33.00S,2026-02-13T04:02:59.8Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612742,57,44,2026-02-13T04:08:25Z,2750000,False,,,0,,D. Gafford REBOUND (Off:2 Def:3),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,282.0,5.0,3.0,2.0,,,,,,,,,
284,PT04M32.00S,2026-02-13T04:03:02.7Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629655,5.590000152587891,50.0,1610612742,57,46,2026-02-13T04:08:33Z,2760000,False,0.0,0.0,1,left,D. Gafford tip DUNK (2 PTS),[1629655],1610612742.0,DAL,tip,,,Gafford,D. Gafford,,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,
285,PT04M19.00S,2026-02-13T04:03:10.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631108,,,1610612747,57,46,2026-02-13T04:03:15Z,2770000,False,,,0,,M. Christie shooting personal FOUL (3 PF) (Reaves 2 FT),"[1631108, 1630559]",1610612742.0,DAL,shooting,,,Christie,M. Christie,,,,,203054.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,0.0,Reaves,1630559.0
287,PT04M19.00S,2026-02-13T04:03:43.2Z,2,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,58,46,2026-02-13T04:03:43Z,2790000,False,,,0,,A. Reaves Free Throw 1 of 2 (8 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
288,PT04M19.00S,2026-02-13T04:03:43.8Z,2,REGULAR,substitution,out,[],1631108,,,1610612747,58,46,2026-02-13T04:03:46Z,2800000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M19.00S,2026-02-13T04:03:43.8Z,2,REGULAR,substitution,in,[],1629023,,,1610612747,58,46,2026-02-13T04:03:46Z,2810000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M19.00S,2026-02-13T04:03:58.3Z,2,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,59,46,2026-02-13T04:03:58Z,2820000,False,,,0,,A. Reaves Free Throw 2 of 2 (9 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
291,PT04M05.00S,2026-02-13T04:04:13.0Z,2,REGULAR,3pt,Jump Shot,[],1626145,14.241130091984232,3.67647058823529,1610612742,59,49,2026-02-13T04:04:17Z,2830000,False,232.0,81.0,1,left,T. Jones 24' 3PT  (3 PTS) (P. Washington 1 AST),"[1626145, 1629023]",1610612742.0,DAL,,,,Jones,T. Jones,,,,,,Right Corner 3,24+ Right,24.55,Made,3.0,P. Washington,1629023.0,1.0,,,,,,,,,,,,,
293,PT03M52.00S,2026-02-13T04:04:27.1Z,2,REGULAR,3pt,Jump Shot,[],1629060,84.4119579500657,3.1862745098039227,1610612747,62,49,2026-02-13T04:04:31Z,2850000,False,-234.0,94.0,1,right,R. Hachimura 25' 3PT  (14 PTS) (A. Reaves 4 AST),"[1629060, 1630559]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,Above the Break 3,24+ Left,25.23,Made,14.0,A. Reaves,1630559.0,4.0,,,,,,,,,,,,,
295,PT03M32.00S,2026-02-13T04:04:45.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,12.270039421813408,59.80392156862745,1610612742,62,51,2026-02-13T04:10:35Z,2870000,False,-49.0,63.0,1,left,N. Marshall 7' driving floating Jump Shot (9 PTS),[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,,In The Paint (Non-RA),0-8 Center,7.97,Made,9.0,,,,,,,,,,,,,,,,
296,PT03M21.00S,2026-02-13T04:04:57.4Z,2,REGULAR,turnover,bad pass,[],1630559,,,1610612747,62,51,2026-02-13T04:05:00Z,2880000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1626145]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Jones,1626145.0,,,,,,
297,PT03M21.00S,2026-02-13T04:04:57.4Z,2,REGULAR,steal,,[],1626145,,,1610612742,62,51,2026-02-13T04:04:59Z,2890000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612742.0,DAL,,,,Jones,T. Jones,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
298,PT03M13.00S,2026-02-13T04:05:08.5Z,2,REGULAR,turnover,traveling,[],1629655,,,1610612742,62,51,2026-02-13T04:05:13Z,2900000,False,,,0,,D. Gafford traveling TURNOVER (1 TO),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,203054.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,,,,
299,PT03M13.00S,2026-02-13T04:05:13.2Z,2,REGULAR,substitution,out,[],1626145,,,1610612747,62,51,2026-02-13T04:05:21Z,2910000,False,,,0,,SUB out: T. Jones,[1626145],1610612742.0,DAL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M13.00S,2026-02-13T04:05:13.2Z,2,REGULAR,substitution,out,[],203114,,,1610612747,62,51,2026-02-13T04:05:21Z,2920000,False,,,0,,SUB out: K. Middleton,[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M13.00S,2026-02-13T04:05:13.2Z,2,REGULAR,substitution,in,[],202691,,,1610612747,62,51,2026-02-13T04:05:21Z,2930000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M13.00S,2026-02-13T04:05:13.2Z,2,REGULAR,substitution,in,[],1630314,,,1610612747,62,51,2026-02-13T04:05:21Z,2940000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M01.00S,2026-02-13T04:05:45.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630559,91.11366622864652,47.05882352941176,1610612747,64,51,2026-02-13T04:05:55Z,2950000,False,-15.0,31.0,1,right,A. Reaves driving reverse Layup (11 PTS) (L. Kennard 1 AST),"[1630559, 1628379]",1610612747.0,LAL,driving reverse,,,Reaves,A. Reaves,,,,,,Restricted Area,0-8 Center,3.43,Made,11.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,,,
305,PT02M51.00S,2026-02-13T04:05:57.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628379,,,1610612742,64,51,2026-02-13T04:06:06Z,2970000,False,,,0,,L. Kennard shooting personal FOUL (2 PF) (Marshall 2 FT),"[1628379, 1630230]",1610612747.0,LAL,shooting,,,Kennard,L. Kennard,,,,,203054.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,0.0,Marshall,1630230.0
307,PT02M51.00S,2026-02-13T04:06:19.9Z,2,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,64,52,2026-02-13T04:06:37Z,2990000,False,,,0,,N. Marshall Free Throw 1 of 2 (10 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
308,PT02M51.00S,2026-02-13T04:06:19.9Z,2,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,64,52,2026-02-13T04:06:37Z,3000000,False,,,0,,MISS N. Marshall Free Throw 2 of 2,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
309,PT02M49.00S,2026-02-13T04:06:21.9Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,64,52,2026-02-13T04:06:37Z,3010000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,308.0,1.0,1.0,0.0,,,,,,,,,
310,PT02M26.00S,2026-02-13T04:06:58.4Z,2,REGULAR,3pt,Jump Shot,[],1631222,66.5407358738502,69.6078431372549,1610612747,64,52,2026-02-13T04:07:06Z,3020000,False,98.0,262.0,1,right,MISS J. LaRavia 27' step back 3PT,[1631222],1610612747.0,LAL,step back,,,LaRavia,J. LaRavia,,,,,,Above the Break 3,24+ Right Center,27.97,Missed,,,,,,,,,,,,,,,,,
311,PT02M19.00S,2026-02-13T04:07:06.1Z,2,REGULAR,rebound,offensive,[],1630559,,,1610612747,64,52,2026-02-13T04:07:06Z,3030000,False,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,Above the Break 3,24+ Right Center,,,,,,,310.0,2.0,1.0,1.0,,,,,,,,,
312,PT02M15.00S,2026-02-13T04:07:13.1Z,2,REGULAR,foul,offensive,['inpenalty'],1631222,,,1610612747,64,52,2026-02-13T04:07:18Z,3040000,False,,,0,,J. LaRavia offensive FOUL (2 PF),"[1631222, 1630314]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,1179.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,0.0,Williams,1630314.0
314,PT02M15.00S,2026-02-13T04:07:13.1Z,2,REGULAR,turnover,offensive foul,[],1631222,,,1610612747,64,52,2026-02-13T04:07:13Z,3060000,False,,,0,,J. LaRavia offensive foul TURNOVER (2 TO),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,1179.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,,,,,,,,
315,PT02M15.00S,2026-02-13T04:07:20.4Z,2,REGULAR,substitution,out,[],1631222,,,1610612742,64,52,2026-02-13T04:07:23Z,3070000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M15.00S,2026-02-13T04:07:20.4Z,2,REGULAR,substitution,in,[],2544,,,1610612742,64,52,2026-02-13T04:07:23Z,3080000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M15.00S,2026-02-13T04:07:26.6Z,2,REGULAR,substitution,in,[],203935,,,1610612742,64,52,2026-02-13T04:07:29Z,3100000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M15.00S,2026-02-13T04:07:26.6Z,2,REGULAR,substitution,out,[],1628379,,,1610612742,64,52,2026-02-13T04:07:41Z,3110000,False,,,0,,SUB out: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M07.00S,2026-02-13T04:07:55.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630230,6.619579500657039,65.19607843137254,1610612742,64,54,2026-02-13T04:08:00Z,3120000,False,-76.0,10.0,1,left,N. Marshall 7' driving floating Jump Shot (12 PTS) (B. Williams 6 AST),"[1630230, 1630314]",1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,,In The Paint (Non-RA),0-8 Center,7.66,Made,12.0,B. Williams,1630314.0,6.0,,,,,,,,,,,,,
322,PT01M51.00S,2026-02-13T04:08:10.9Z,2,REGULAR,3pt,Jump Shot,[],203935,88.09132720105124,96.07843137254902,1610612747,64,54,2026-02-13T04:08:17Z,3140000,False,230.0,59.0,1,right,MISS M. Smart 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,Right Corner 3,24+ Right,23.79,Missed,,,,,,,,,,,,,,,,,
323,PT01M46.00S,2026-02-13T04:08:15.9Z,2,REGULAR,rebound,defensive,[],1630314,,,1610612742,64,54,2026-02-13T04:31:42Z,3150000,False,,,0,,B. Williams REBOUND (Off:1 Def:2),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,Right Corner 3,24+ Right,,,,,,,322.0,3.0,2.0,1.0,,,,,,,,,
325,PT01M42.00S,2026-02-13T04:08:30.9Z,2,REGULAR,substitution,out,[],1629637,,,1610612742,64,54,2026-02-13T04:08:39Z,3170000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M42.00S,2026-02-13T04:08:30.9Z,2,REGULAR,substitution,in,[],1628467,,,1610612742,64,54,2026-02-13T04:08:39Z,3180000,False,,,0,,SUB in: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M39.00S,2026-02-13T04:08:54.5Z,2,REGULAR,2pt,Jump Shot,[],202691,8.590670170827863,17.64705882352942,1610612742,64,54,2026-02-13T04:08:58Z,3190000,False,162.0,28.0,1,left,MISS K. Thompson 16' fadeaway Shot,[202691],1610612742.0,DAL,fadeaway,,,Thompson,K. Thompson,,,,,,Mid-Range,16-24 Right,16.43,Missed,,,,,,,,,,,,,,,,,
328,PT01M36.00S,2026-02-13T04:08:57.5Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,64,54,2026-02-13T04:08:58Z,3200000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Mid-Range,16-24 Right,,,,,,,327.0,4.0,4.0,0.0,,,,,,,,,
395,PT01M31.00S,2026-02-13T04:09:08.1Z,2,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,64,54,2026-02-13T04:34:28Z,3225000,False,,,0,,L. James lost ball out-of-bounds TURNOVER (1 TO),[2544],1610612747.0,LAL,lost ball,,,James,L. James,,,,,2534.0,Mid-Range,8-16 Right,,,,,,,,,,,1.0,,,,,,,,
332,PT01M18.00S,2026-02-13T04:09:28.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630314,6.225361366622863,46.07843137254902,1610612742,64,56,2026-02-13T04:34:28Z,3240000,False,20.0,6.0,1,left,B. Williams driving Layup (8 PTS),[1630314],1610612742.0,DAL,driving,,,Williams,B. Williams,,,,,,Restricted Area,0-8 Center,2.05,Made,8.0,,,,,,,,,,,,,,,,
333,PT01M03.00S,2026-02-13T04:09:43.9Z,2,REGULAR,turnover,lost ball,[],1630559,,,1610612747,64,56,2026-02-13T04:09:48Z,3250000,False,,,0,,A. Reaves lost ball TURNOVER (2 TO),"[1630559, 1630230]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,Marshall,1630230.0,,,,,,
334,PT01M03.00S,2026-02-13T04:09:43.9Z,2,REGULAR,steal,,[],1630230,,,1610612742,64,56,2026-02-13T04:09:46Z,3260000,False,,,0,,N. Marshall STEAL (2 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
335,PT01M00.00S,2026-02-13T04:09:48.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630230,5.831143232588701,52.69607843137255,1610612742,64,58,2026-02-13T04:09:52Z,3270000,False,-13.0,2.0,1,left,N. Marshall running DUNK (14 PTS),[1630230],1610612742.0,DAL,running,,,Marshall,N. Marshall,,,,,,Restricted Area,0-8 Center,1.37,Made,14.0,,,,,,,,,,,,,,,,
336,PT00M37.60S,2026-02-13T04:10:17.0Z,2,REGULAR,3pt,Jump Shot,[],203935,67.7233902759527,27.696078431372555,1610612747,64,58,2026-02-13T04:10:21Z,3280000,False,-112.0,251.0,1,right,MISS M. Smart 27' 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,Above the Break 3,24+ Left Center,27.46,Missed,,,,,,,,,,,,,,,,,
337,PT00M35.00S,2026-02-13T04:10:19.6Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,64,58,2026-02-13T04:10:21Z,3290000,False,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,Above the Break 3,24+ Left Center,,,,,,,336.0,2.0,2.0,0.0,,,,,,,,,
338,PT00M32.10S,2026-02-13T04:10:23.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202691,29.352825229960573,80.63725490196079,1610612742,64,61,2026-02-13T04:18:32Z,3300000,False,-153.0,223.0,1,left,K. Thompson 27' 3PT running pullup (5 PTS) (N. Marshall 4 AST),"[202691, 1630230]",1610612742.0,DAL,running pullup,,,Thompson,K. Thompson,,,,,,Above the Break 3,24+ Left Center,27.09,Made,5.0,N. Marshall,1630230.0,4.0,,,,,,,,,,,,,
340,PT00M15.90S,2026-02-13T04:10:48.6Z,2,REGULAR,2pt,Jump Shot,[],1629060,90.45663600525624,16.17647058823529,1610612747,64,61,2026-02-13T04:18:56Z,3320000,False,-169.0,37.0,1,right,MISS R. Hachimura 17' pullup Shot,[1629060],1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,,Mid-Range,16-24 Left,17.31,Missed,,,,,,,,,,,,,,,,,
341,PT00M12.40S,2026-02-13T04:10:52.2Z,2,REGULAR,rebound,defensive,[],1630314,,,1610612742,64,61,2026-02-13T04:10:52Z,3330000,False,,,0,,B. Williams REBOUND (Off:1 Def:3),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,Mid-Range,16-24 Left,,,,,,,340.0,4.0,3.0,1.0,,,,,,,,,
342,PT00M03.00S,2026-02-13T04:11:01.6Z,2,REGULAR,2pt,Jump Shot,[],1630230,8.459264126149804,78.67647058823529,1610612742,64,63,2026-02-13T04:11:05Z,3340000,False,-143.0,27.0,1,left,N. Marshall 14' pullup Jump Shot (16 PTS),[1630230],1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,,Mid-Range,8-16 Left,14.59,Made,16.0,,,,,,,,,,,,,,,,
343,PT00M00.40S,2026-02-13T04:11:07.9Z,2,REGULAR,heave,,[],0,,,1610612747,64,63,2026-02-13T04:12:43Z,3350000,False,,,0,,LAL Heave,[],1610612747.0,LAL,,,,,,,,,,,Above the Break 3,24+ Left Center,57.06,,,,,,,,,,,,,,,,,,
344,PT00M00.10S,2026-02-13T04:11:08.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,64,63,2026-02-13T04:11:38Z,3360000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,343.0,,,,,,,,,,,,
345,PT00M00.00S,2026-02-13T04:11:12.5Z,2,REGULAR,period,end,[],0,,,1610612747,64,63,2026-02-13T04:11:12Z,3370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2026-02-13T04:26:34.7Z,3,REGULAR,substitution,out,['startperiod'],1630559,,,1610612747,64,63,2026-02-13T04:26:47Z,3380000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2026-02-13T04:26:34.7Z,3,REGULAR,substitution,out,['startperiod'],1628467,,,1610612747,64,63,2026-02-13T04:26:47Z,3390000,False,,,0,,SUB out: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2026-02-13T04:26:34.7Z,3,REGULAR,substitution,out,['startperiod'],202691,,,1610612747,64,63,2026-02-13T04:26:47Z,3400000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2026-02-13T04:26:34.7Z,3,REGULAR,substitution,in,['startperiod'],1629637,,,1610612747,64,63,2026-02-13T04:26:47Z,3410000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2026-02-13T04:26:34.7Z,3,REGULAR,substitution,in,['startperiod'],1631222,,,1610612747,64,63,2026-02-13T04:26:47Z,3420000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
