actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
255,PT07M36.00S,2025-10-22T03:01:13.3Z,2,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,31,37,2025-10-22T03:01:13Z,2540000,False,,,0,,S. Curry Free Throw 2 of 2 (5 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
256,PT07M14.00S,2025-10-22T03:01:37.6Z,2,REGULAR,3pt,Jump Shot,[],1629060,28.43298291721419,21.568627450980387,1610612747,31,37,2025-10-22T03:01:44Z,2550000,False,142.0,215.0,1,left,MISS R. Hachimura 25' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,
257,PT07M11.00S,2025-10-22T03:01:40.6Z,2,REGULAR,rebound,defensive,[],201143,,,1610612744,31,37,2025-10-22T03:03:25Z,2560000,False,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,256.0,4.0,4.0,0.0,,,,,,,,,,,,,
258,PT06M57.00S,2025-10-22T03:03:02.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,31,37,2025-10-22T03:03:02Z,2570000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M57.00S,2025-10-22T03:05:05.9Z,2,REGULAR,substitution,out,[],1630559,,,1610612744,31,37,2025-10-22T03:05:23Z,2580000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M57.00S,2025-10-22T03:05:05.9Z,2,REGULAR,substitution,out,[],203110,,,1610612744,31,37,2025-10-22T03:05:23Z,2590000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M57.00S,2025-10-22T03:05:05.9Z,2,REGULAR,substitution,in,[],203935,,,1610612744,31,37,2025-10-22T03:05:23Z,2600000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M57.00S,2025-10-22T03:05:05.9Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,31,37,2025-10-22T03:05:23Z,2610000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M57.00S,2025-10-22T03:05:40.4Z,2,REGULAR,jumpball,recovered,[],201143,,,1610612744,31,37,2025-10-22T03:10:17Z,2620000,False,,,0,,Jump Ball J. Kuminga vs. G. Vincent: Tip to A. Horford,"[201143, 1630228, 1629216]",1610612744.0,GSW,heldball,A. Horford,201143.0,Horford,A. Horford,Kuminga,1630228.0,Vincent,1629216.0,,,,,,,,,,,,,,,,,,,,,,
266,PT06M53.00S,2025-10-22T03:05:43.1Z,2,REGULAR,3pt,Jump Shot,[],201143,68.51182654402103,33.82352941176471,1610612744,31,37,2025-10-22T03:10:40Z,2650000,False,-81.0,243.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,25.66,Missed,,,,,,,,,,,,,,,,,,
267,PT06M51.00S,2025-10-22T03:05:45.1Z,2,REGULAR,rebound,offensive,[],1630228,,,1610612744,31,37,2025-10-22T03:10:40Z,2660000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,266.0,3.0,2.0,1.0,,,,,,,,,,,,,
268,PT06M48.00S,2025-10-22T03:05:47.1Z,2,REGULAR,turnover,lost ball,[],1630228,,,1610612744,31,37,2025-10-22T03:05:50Z,2670000,False,,,0,,J. Kuminga lost ball TURNOVER (2 TO),"[1630228, 1629216]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,Vincent,1629216.0,,,,,,,,,,
269,PT06M48.00S,2025-10-22T03:05:47.1Z,2,REGULAR,steal,,[],1629216,,,1610612747,31,37,2025-10-22T03:05:48Z,2680000,False,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT06M41.00S,2025-10-22T03:05:55.3Z,2,REGULAR,foul,personal,['2freethrow'],201143,,,1610612747,31,37,2025-10-22T03:06:42Z,2690000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Dončić 2 FT),"[201143, 1629029]",1610612744.0,GSW,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,204059.0,1.0,0.0,Dončić,1629029.0,,
272,PT06M41.00S,2025-10-22T03:06:43.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629029,,,1610612747,32,37,2025-10-22T03:06:43Z,2710000,False,,,0,,L. Dončić Free Throw 1 of 2 (13 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
273,PT06M41.00S,2025-10-22T03:07:01.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629029,,,1610612747,33,37,2025-10-22T03:07:01Z,2720000,False,,,0,,L. Dončić Free Throw 2 of 2 (14 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
274,PT06M24.00S,2025-10-22T03:07:18.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.69053876478318,44.11764705882353,1610612744,33,37,2025-10-22T03:07:22Z,2730000,False,-29.0,16.0,1,right,MISS S. Curry driving reverse Layup,[201939],1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.36,Missed,,,,,,,,,,,,,,,,,,
275,PT06M23.00S,2025-10-22T03:07:19.9Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,33,37,2025-10-22T03:12:21Z,2740000,False,,,0,,D. Ayton REBOUND (Off:1 Def:1),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,274.0,2.0,1.0,1.0,,,,,,,,,,,,,
276,PT06M10.00S,2025-10-22T03:07:33.2Z,2,REGULAR,turnover,lost ball,[],1629028,,,1610612747,33,37,2025-10-22T03:07:36Z,2750000,False,,,0,,D. Ayton lost ball TURNOVER (2 TO),"[1629028, 1627780]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,Payton II,1627780.0,,,,,,,,,,
277,PT06M10.00S,2025-10-22T03:07:33.2Z,2,REGULAR,steal,,[],1627780,,,1610612744,33,37,2025-10-22T03:14:48Z,2760000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
278,PT06M05.00S,2025-10-22T03:07:38.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627780,94.66162943495401,47.05882352941176,1610612744,33,39,2025-10-22T03:07:45Z,2770000,False,-15.0,-2.0,1,right,G. Payton II running alley-oop Layup (2 PTS) (W. Richard 1 AST),"[1627780, 1642954]",1610612744.0,GSW,running alley-oop,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.49,Made,2.0,,,,,,,,W. Richard,1642954.0,1.0,,,,,,,
280,PT05M54.00S,2025-10-22T03:07:50.8Z,2,REGULAR,2pt,Jump Shot,[],203935,19.628777923784497,74.26470588235294,1610612747,35,39,2025-10-22T03:13:55Z,2790000,False,-121.0,132.0,1,left,M. Smart 17' driving floating Jump Shot (2 PTS),[203935],1610612747.0,LAL,driving floating,,,Smart,M. Smart,,,,,Mid-Range,16-24 Left Center,17.93,Made,2.0,,,,,,,,,,,,,,,,,
281,PT05M44.00S,2025-10-22T03:08:03.1Z,2,REGULAR,foul,offensive,[],201939,,,1610612744,35,39,2025-10-22T03:08:12Z,2800000,False,,,0,,S. Curry offensive FOUL (1 PF),"[201939, 203935]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1155.0,1.0,0.0,Smart,203935.0,,
283,PT05M44.00S,2025-10-22T03:08:03.1Z,2,REGULAR,turnover,offensive foul,[],201939,,,1610612744,35,39,2025-10-22T03:08:03Z,2820000,False,,,0,,S. Curry offensive foul TURNOVER (1 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,,,,,,1155.0,,,,,,
284,PT05M44.00S,2025-10-22T03:08:17.5Z,2,REGULAR,substitution,out,[],1629216,,,1610612747,35,39,2025-10-22T03:08:20Z,2830000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M44.00S,2025-10-22T03:08:17.5Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,35,39,2025-10-22T03:08:20Z,2840000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M33.00S,2025-10-22T03:08:33.8Z,2,REGULAR,foul,personal,['2freethrow'],203935,,,1610612747,35,39,2025-10-22T03:11:28Z,2850000,False,,,0,,M. Smart flagrant-type-1 personal FOUL (2 PF) (Curry 2 FT),"[203935, 201939]",1610612747.0,LAL,flagrant-type-1,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1627963.0,2.0,0.0,Curry,201939.0,,
288,PT05M33.00S,2025-10-22T03:08:33.8Z,2,REGULAR,turnover,offensive foul,[],203935,,,1610612747,35,39,2025-10-22T03:08:33Z,2870000,False,,,0,,M. Smart offensive foul TURNOVER (2 TO),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,,,,,,1627963.0,,,,,,
292,PT05M33.00S,2025-10-22T03:11:29.1Z,2,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,35,40,2025-10-22T03:11:29Z,2910000,False,,,0,,S. Curry flagrant Free Throw 1 of 2 (6 PTS),[201939],1610612744.0,GSW,flagrant,,,Curry,S. Curry,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
293,PT05M33.00S,2025-10-22T03:11:29.7Z,2,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,35,41,2025-10-22T03:11:29Z,2920000,False,,,0,,S. Curry flagrant Free Throw 2 of 2 (7 PTS),[201939],1610612744.0,GSW,flagrant,,,Curry,S. Curry,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
294,PT05M23.00S,2025-10-22T03:11:35.9Z,2,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612744,35,41,2025-10-22T03:11:47Z,2930000,False,,,0,,A. Reaves shooting personal FOUL (3 PF) (Kuminga 2 FT),"[1630559, 1630228]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1155.0,3.0,0.0,Kuminga,1630228.0,,
296,PT05M23.00S,2025-10-22T03:11:57.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630228,,,1610612744,35,42,2025-10-22T03:11:57Z,2950000,False,,,0,,J. Kuminga Free Throw 1 of 2 (4 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
297,PT05M23.00S,2025-10-22T03:11:57.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630228,,,1610612744,35,42,2025-10-22T03:12:14Z,2960000,False,,,0,,MISS J. Kuminga Free Throw 2 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
298,PT05M21.00S,2025-10-22T03:11:59.5Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,35,42,2025-10-22T03:12:14Z,2970000,False,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,297.0,3.0,2.0,1.0,,,,,,,,,,,,,
299,PT05M05.00S,2025-10-22T03:12:29.6Z,2,REGULAR,2pt,Jump Shot,[],1629029,9.247700394218143,33.57843137254902,1610612747,35,42,2025-10-22T03:12:33Z,2980000,False,82.0,34.0,1,left,MISS L. Dončić 8' pullup Shot,[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,8.9,Missed,,,,,,,,,,,,,,,,,,
300,PT05M03.00S,2025-10-22T03:12:31.6Z,2,REGULAR,rebound,defensive,[],201143,,,1610612744,35,42,2025-10-22T03:12:33Z,2990000,False,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Right,,,,299.0,5.0,5.0,0.0,,,,,,,,,,,,,
301,PT04M59.00S,2025-10-22T03:12:35.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201939,68.9060446780552,78.18627450980392,1610612744,35,45,2025-10-22T03:12:44Z,3000000,False,141.0,240.0,1,right,S. Curry 27' 3PT running (10 PTS) (J. Kuminga 3 AST),"[201939, 1630228]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.81,Made,10.0,,,,,,,,J. Kuminga,1630228.0,3.0,,,,,,,
304,PT04M43.00S,2025-10-22T03:13:08.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,8.459264126149804,50.245098039215684,1610612747,37,45,2025-10-22T03:13:12Z,3030000,False,-1.0,27.0,1,left,A. Reaves cutting Layup (12 PTS) (L. Dončić 2 AST),"[1630559, 1629029]",1610612747.0,LAL,cutting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2.7,Made,12.0,,,,,,,,L. Dončić,1629029.0,2.0,,,,,,,
306,PT04M26.00S,2025-10-22T03:13:24.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201143,92.29632063074901,50.73529411764706,1610612744,37,45,2025-10-22T03:18:07Z,3050000,False,4.0,20.0,1,right,MISS A. Horford cutting Layup - blocked,"[201143, 1629029]",1610612744.0,GSW,cutting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,Dončić,1629029.0
307,PT04M26.00S,2025-10-22T03:13:24.9Z,2,REGULAR,block,,[],1629029,,,1610612744,37,45,2025-10-22T03:13:27Z,3060000,False,,,0,,L. Dončić BLOCK (1 BLK),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
308,PT04M25.00S,2025-10-22T03:13:25.9Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,37,45,2025-10-22T03:19:18Z,3070000,False,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,306.0,4.0,3.0,1.0,,,,,,,,,,,,,
309,PT04M18.00S,2025-10-22T03:13:34.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,8.722076215505908,48.774509803921575,1610612747,39,45,2025-10-22T03:19:57Z,3080000,False,6.0,29.0,1,left,M. Smart driving finger roll Layup (4 PTS) (A. Reaves 4 AST),"[203935, 1630559]",1610612747.0,LAL,driving finger roll,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,3.01,Made,4.0,,,,,,,,A. Reaves,1630559.0,4.0,,,,,,,
311,PT04M18.00S,2025-10-22T03:13:44.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,39,45,2025-10-22T03:13:44Z,3100000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT04M18.00S,2025-10-22T03:16:40.8Z,2,REGULAR,substitution,out,[],1627780,,,1610612744,39,45,2025-10-22T03:17:06Z,3110000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT04M18.00S,2025-10-22T03:16:40.8Z,2,REGULAR,substitution,in,[],202710,,,1610612744,39,45,2025-10-22T03:17:06Z,3120000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT04M03.00S,2025-10-22T03:17:25.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,90.71944809461235,53.18627450980392,1610612744,39,47,2025-10-22T03:17:30Z,3130000,False,16.0,35.0,1,right,S. Curry cutting Layup (12 PTS) (J. Butler III 2 AST),"[201939, 202710]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.82,Made,12.0,,,,,,,,J. Butler III,202710.0,2.0,,,,,,,
316,PT03M44.00S,2025-10-22T03:17:45.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,16.737844940867276,60.78431372549019,1610612747,41,47,2025-10-22T03:17:50Z,3150000,False,-54.0,105.0,1,left,L. Dončić 11' fadeaway Jump Shot (16 PTS) (R. Hachimura 1 AST),"[1629029, 1629060]",1610612747.0,LAL,fadeaway,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,11.78,Made,16.0,,,,,,,,R. Hachimura,1629060.0,1.0,,,,,,,
318,PT03M30.00S,2025-10-22T03:17:58.0Z,2,REGULAR,3pt,Jump Shot,[],1630228,87.56570302233902,2.4509803921568647,1610612744,41,47,2025-10-22T03:18:01Z,3170000,False,-238.0,64.0,1,right,MISS J. Kuminga 24' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,24.63,Missed,,,,,,,,,,,,,,,,,,
319,PT03M28.00S,2025-10-22T03:18:00.0Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612747,41,47,2025-10-22T03:18:01Z,3180000,False,,,0,,L. Dončić REBOUND (Off:0 Def:6),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Left Corner 3,24+ Left,,,,318.0,6.0,6.0,0.0,,,,,,,,,,,,,
320,PT03M18.00S,2025-10-22T03:18:12.9Z,2,REGULAR,turnover,traveling,[],1629028,,,1610612747,41,47,2025-10-22T03:18:20Z,3190000,False,,,0,,D. Ayton traveling TURNOVER (3 TO),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,3.0,,,,,,1155.0,,,,,,
321,PT02M59.00S,2025-10-22T03:18:40.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201939,90.8508541392904,54.90196078431372,1610612744,41,49,2025-10-22T03:18:45Z,3200000,False,25.0,34.0,1,right,S. Curry driving floating bank Jump Shot (14 PTS) (J. Kuminga 4 AST),"[201939, 1630228]",1610612744.0,GSW,driving floating bank,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,4.15,Made,14.0,,,,,,,,J. Kuminga,1630228.0,4.0,,,,,,,
323,PT02M46.00S,2025-10-22T03:19:00.7Z,2,REGULAR,foul,personal,['2freethrow'],201143,,,1610612747,41,49,2025-10-22T03:19:26Z,3220000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Smart 2 FT),"[201143, 203935]",1610612744.0,GSW,shooting,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1155.0,2.0,0.0,Smart,203935.0,,
325,PT02M46.00S,2025-10-22T03:19:34.8Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612747,42,49,2025-10-22T03:20:23Z,3240000,False,,,0,,M. Smart Free Throw 1 of 2 (5 PTS),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
326,PT02M46.00S,2025-10-22T03:19:36.2Z,2,REGULAR,substitution,out,[],1642954,,,1610612747,42,49,2025-10-22T03:19:45Z,3250000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT02M46.00S,2025-10-22T03:19:36.2Z,2,REGULAR,substitution,out,[],201143,,,1610612747,42,49,2025-10-22T03:19:45Z,3260000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M46.00S,2025-10-22T03:19:36.2Z,2,REGULAR,substitution,in,[],203110,,,1610612747,42,49,2025-10-22T03:19:45Z,3270000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT02M46.00S,2025-10-22T03:19:36.2Z,2,REGULAR,substitution,in,[],1641764,,,1610612747,42,49,2025-10-22T03:19:45Z,3280000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M46.00S,2025-10-22T03:20:00.0Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,42,49,2025-10-22T03:20:02Z,3290000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT02M46.00S,2025-10-22T03:20:00.0Z,2,REGULAR,substitution,in,[],1629216,,,1610612747,42,49,2025-10-22T03:20:02Z,3300000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M46.00S,2025-10-22T03:19:34.8Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612747,42,49,2025-10-22T03:20:23Z,3310000,False,,,0,,MISS M. Smart Free Throw 2 of 2,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
333,PT02M44.00S,2025-10-22T03:19:36.8Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,42,49,2025-10-22T03:20:23Z,3320000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,332.0,4.0,3.0,1.0,,,,,,,,,,,,,
334,PT02M33.00S,2025-10-22T03:20:33.0Z,2,REGULAR,turnover,bad pass,[],203110,,,1610612744,42,49,2025-10-22T03:20:37Z,3330000,False,,,0,,D. Green bad pass TURNOVER (3 TO),"[203110, 1629029]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,3.0,Dončić,1629029.0,,,,,,,,,,
335,PT02M33.00S,2025-10-22T03:20:33.0Z,2,REGULAR,steal,,[],1629029,,,1610612747,42,49,2025-10-22T03:20:35Z,3340000,False,,,0,,L. Dončić STEAL (1 STL),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
336,PT02M23.00S,2025-10-22T03:20:43.7Z,2,REGULAR,foul,personal,['2freethrow'],203110,,,1610612747,42,49,2025-10-22T03:20:57Z,3350000,False,,,0,,D. Green shooting personal FOUL (2 PF) (Ayton 2 FT),"[203110, 1629028]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,204059.0,2.0,1.0,Ayton,1629028.0,,
338,PT02M23.00S,2025-10-22T03:21:08.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629028,,,1610612747,42,49,2025-10-22T03:21:23Z,3370000,False,,,0,,MISS D. Ayton Free Throw 1 of 2,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
339,PT02M23.00S,2025-10-22T03:21:08.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,42,49,2025-10-22T03:21:23Z,3380000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,338.0,,,,,,,,,,,,,,,,
340,PT02M23.00S,2025-10-22T03:21:08.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629028,,,1610612747,42,49,2025-10-22T03:21:23Z,3390000,False,,,0,,MISS D. Ayton Free Throw 2 of 2,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
341,PT02M21.00S,2025-10-22T03:21:10.5Z,2,REGULAR,rebound,defensive,[],202710,,,1610612744,42,49,2025-10-22T03:21:23Z,3400000,False,,,0,,J. Butler III REBOUND (Off:0 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,340.0,1.0,1.0,0.0,,,,,,,,,,,,,
342,PT02M13.00S,2025-10-22T03:21:29.8Z,2,REGULAR,3pt,Jump Shot,[],201939,71.13994743758212,86.27450980392157,1610612744,42,49,2025-10-22T03:24:46Z,3410000,False,181.0,219.0,1,right,MISS S. Curry 28' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,28.42,Missed,,,,,,,,,,,,,,,,,,
343,PT02M09.00S,2025-10-22T03:21:33.8Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,42,49,2025-10-22T03:21:35Z,3420000,False,,,0,,D. Ayton REBOUND (Off:1 Def:4),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,342.0,5.0,4.0,1.0,,,,,,,,,,,,,
344,PT02M07.00S,2025-10-22T03:21:39.4Z,2,REGULAR,foul,offensive,[],203935,,,1610612747,42,49,2025-10-22T03:21:48Z,3430000,False,,,0,,M. Smart offensive FOUL (3 PF),"[203935, 1630228]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,204059.0,3.0,0.0,Kuminga,1630228.0,,
