actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
83,PT05M54.00S,2025-10-28T02:55:33.9Z,1,REGULAR,rebound,offensive,[],203924,,,1610612757,14,12,2025-10-28T03:00:27Z,810000,False,,,0,,J. Grant REBOUND (Off:1 Def:0),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,82.0,1.0,0.0,1.0,,,,,,,,,,,,,,
84,PT05M53.00S,2025-10-28T02:55:36.9Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203924,5.590000152587891,50.0,1610612757,14,14,2025-10-28T03:00:37Z,820000,False,0.0,0.0,1,left,J. Grant tip DUNK (5 PTS),[203924],1610612757.0,POR,tip,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,5.0,,,,,,
85,PT05M33.00S,2025-10-28T02:56:01.5Z,1,REGULAR,foul,personal,['3freethrow'],1641739,,,1610612747,14,14,2025-10-28T02:56:09Z,830000,False,,,0,,T. Camara shooting personal FOUL (2 PF) (Reaves 3 FT),"[1641739, 1630559]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,,201638.0,2.0,0.0,Reaves,1630559.0,,,,,,,,,
88,PT05M33.00S,2025-10-28T02:56:28.2Z,1,REGULAR,freethrow,1 of 3,[],1630559,,,1610612747,15,14,2025-10-28T02:56:28Z,850000,False,,,0,,A. Reaves Free Throw 1 of 3 (7 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,7.0,,,,,,
89,PT05M33.00S,2025-10-28T02:56:41.8Z,1,REGULAR,freethrow,2 of 3,[],1630559,,,1610612747,15,14,2025-10-28T02:56:41Z,860000,False,,,0,,MISS A. Reaves Free Throw 2 of 3,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
90,PT05M33.00S,2025-10-28T02:56:41.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,15,14,2025-10-28T02:56:41Z,870000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,89.0,,,,,,,,,,,,,,,,,
91,PT05M33.00S,2025-10-28T02:56:45.5Z,1,REGULAR,substitution,out,[],201950,,,1610612747,15,14,2025-10-28T02:56:56Z,880000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M33.00S,2025-10-28T02:56:45.5Z,1,REGULAR,substitution,out,[],1641739,,,1610612747,15,14,2025-10-28T02:56:56Z,890000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M33.00S,2025-10-28T02:56:45.5Z,1,REGULAR,substitution,in,[],1631104,,,1610612747,15,14,2025-10-28T02:56:56Z,900000,False,,,0,,SUB in: B. Wesley,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M33.00S,2025-10-28T02:56:45.5Z,1,REGULAR,substitution,in,[],1631200,,,1610612747,15,14,2025-10-28T02:56:56Z,910000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M33.00S,2025-10-28T02:57:01.5Z,1,REGULAR,freethrow,3 of 3,[],1630559,,,1610612747,16,14,2025-10-28T02:57:01Z,920000,False,,,0,,A. Reaves Free Throw 3 of 3 (8 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,8.0,,,,,,
96,PT05M22.00S,2025-10-28T02:57:11.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,8.065045992115643,47.79411764705882,1610612757,16,16,2025-10-28T03:02:05Z,930000,False,11.0,23.0,1,left,D. Avdija driving Layup (7 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,,,,,,,,7.0,,,,,,
97,PT05M04.00S,2025-10-28T02:57:31.9Z,1,REGULAR,2pt,Jump Shot,[],1630559,87.0400788436268,68.13725490196079,1610612747,18,16,2025-10-28T03:02:37Z,940000,False,91.0,69.0,1,right,A. Reaves 11' pullup bank Jump Shot (10 PTS),[1630559],1610612747.0,LAL,pullup bank,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,11.41,Made,,,,,,,,,,,,10.0,,,,,,
98,PT05M04.00S,2025-10-28T02:57:35.9Z,1,REGULAR,foul,personal,['1freethrow'],1631104,,,1610612747,18,16,2025-10-28T02:57:43Z,950000,False,,,0,,B. Wesley shooting personal FOUL (1 PF) (Reaves 1 FT),"[1631104, 1630559]",1610612757.0,POR,shooting,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Right,,,,,,,1627529.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,
100,PT05M04.00S,2025-10-28T02:57:56.4Z,1,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,19,16,2025-10-28T02:57:56Z,970000,False,,,0,,A. Reaves Free Throw 1 of 1 (11 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,11.0,,,,,,
101,PT04M52.00S,2025-10-28T02:58:06.6Z,1,REGULAR,3pt,Jump Shot,[],1642905,28.43298291721419,82.59803921568627,1610612757,19,16,2025-10-28T02:58:15Z,980000,False,-163.0,215.0,1,left,MISS Yang 26' 3PT,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,Above the Break 3,24+ Left Center,26.96,Missed,,,,,,,,,,,,,,,,,,
102,PT04M52.00S,2025-10-28T02:58:06.6Z,1,REGULAR,rebound,offensive,[],1631200,,,1610612757,19,16,2025-10-28T02:58:15Z,990000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,101.0,1.0,0.0,1.0,,,,,,,,,,,,,,
103,PT04M50.00S,2025-10-28T02:58:11.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631200,6.4881734559789805,47.549019607843135,1610612757,19,16,2025-10-28T03:04:34Z,1000000,False,12.0,8.0,1,left,MISS K. Murray putback Layup,[1631200],1610612757.0,POR,putback,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
105,PT04M47.00S,2025-10-28T02:58:14.2Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612747,19,16,2025-10-28T03:04:58Z,1020000,False,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,103.0,4.0,3.0,1.0,,,,,,,,,,,,,,
106,PT04M25.00S,2025-10-28T02:58:33.9Z,1,REGULAR,2pt,Jump Shot,[],1629060,77.18462549277267,71.81372549019608,1610612747,19,16,2025-10-28T02:58:38Z,1030000,False,109.0,162.0,1,right,MISS R. Hachimura 19' pullup Shot - blocked,"[1629060, 1630166]",1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Right Center,19.53,Missed,,,,,,,,,,Avdija,1630166.0,,,,,,,
107,PT04M25.00S,2025-10-28T02:58:33.9Z,1,REGULAR,block,,[],1630166,,,1610612747,19,16,2025-10-28T02:58:36Z,1040000,False,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
108,PT04M24.00S,2025-10-28T02:58:34.9Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,19,16,2025-10-28T03:05:54Z,1050000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,
109,PT04M19.00S,2025-10-28T02:58:39.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203924,28.170170827858072,21.32352941176471,1610612757,19,16,2025-10-28T03:06:07Z,1060000,False,143.0,212.0,1,left,MISS J. Grant 25' running 3PT,[203924],1610612757.0,POR,running,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
110,PT04M16.00S,2025-10-28T02:58:42.9Z,1,REGULAR,rebound,offensive,[],1631200,,,1610612757,19,16,2025-10-28T02:58:46Z,1070000,False,,,0,,K. Murray REBOUND (Off:2 Def:0),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,109.0,2.0,0.0,2.0,,,,,,,,,,,,,,
111,PT04M09.00S,2025-10-28T02:58:50.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203924,9.379106438896187,46.81372549019608,1610612757,19,18,2025-10-28T03:06:29Z,1080000,False,16.0,36.0,1,left,J. Grant driving Hook (7 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.91,Made,,,,,,,,,,,,7.0,,,,,,
112,PT03M57.00S,2025-10-28T02:59:02.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,82.70367936925098,52.450980392156865,1610612747,21,18,2025-10-28T03:06:43Z,1090000,False,12.0,110.0,1,right,A. Reaves 11' driving floating Jump Shot (13 PTS),[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,11.08,Made,,,,,,,,,,,,13.0,,,,,,
113,PT03M46.00S,2025-10-28T02:59:13.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631104,17.132063074901453,46.81372549019608,1610612757,21,18,2025-10-28T02:59:20Z,1100000,False,16.0,109.0,1,left,MISS B. Wesley 10' pullup Shot,[1631104],1610612757.0,POR,pullup,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Center,10.97,Missed,,,,,,,,,,,,,,,,,,
114,PT03M44.00S,2025-10-28T02:59:15.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,21,18,2025-10-28T02:59:20Z,1110000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,113.0,,,,,,,,,,,,,,,,,
116,PT03M44.00S,2025-10-28T02:59:21.2Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,21,18,2025-10-28T02:59:34Z,1130000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M44.00S,2025-10-28T02:59:21.2Z,1,REGULAR,substitution,out,[],1629060,,,1610612747,21,18,2025-10-28T02:59:34Z,1140000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M44.00S,2025-10-28T02:59:21.2Z,1,REGULAR,substitution,out,[],1630166,,,1610612747,21,18,2025-10-28T02:59:34Z,1150000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M44.00S,2025-10-28T02:59:21.2Z,1,REGULAR,substitution,in,[],1641733,,,1610612747,21,18,2025-10-28T02:59:34Z,1160000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M44.00S,2025-10-28T02:59:21.2Z,1,REGULAR,substitution,in,[],1642355,,,1610612747,21,18,2025-10-28T02:59:34Z,1170000,False,,,0,,SUB in: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M44.00S,2025-10-28T02:59:21.2Z,1,REGULAR,substitution,in,[],1631101,,,1610612747,21,18,2025-10-28T02:59:34Z,1180000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M21.00S,2025-10-28T03:00:10.8Z,1,REGULAR,2pt,Jump Shot,[],1642261,89.4053876478318,65.93137254901961,1610612747,21,18,2025-10-28T03:07:53Z,1190000,False,80.0,47.0,1,right,MISS D. Knecht 9' driving floating bank Shot,[1642261],1610612747.0,LAL,driving floating bank,,,Knecht,D. Knecht,,,,,Mid-Range,8-16 Right,9.26,Missed,,,,,,,,,,,,,,,,,,
123,PT03M21.00S,2025-10-28T03:00:10.8Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,21,18,2025-10-28T03:00:15Z,1200000,False,,,0,,K. Murray REBOUND (Off:2 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Right,,,122.0,3.0,1.0,2.0,,,,,,,,,,,,,,
124,PT03M11.00S,2025-10-28T03:00:20.3Z,1,REGULAR,3pt,Jump Shot,[],1631101,29.48423127463863,71.81372549019608,1610612757,21,18,2025-10-28T03:10:51Z,1210000,False,-109.0,225.0,1,left,MISS S. Sharpe 24' step back 3PT - blocked,"[1631101, 1642261]",1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,24.98,Missed,,,,,,,,,,Knecht,1642261.0,,,,,,,
125,PT03M11.00S,2025-10-28T03:00:20.3Z,1,REGULAR,block,,[],1642261,,,1610612757,21,18,2025-10-28T03:00:24Z,1220000,False,,,0,,D. Knecht BLOCK (1 BLK),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
126,PT03M11.00S,2025-10-28T03:00:20.3Z,1,REGULAR,rebound,defensive,[],1641733,,,1610612747,21,18,2025-10-28T03:00:26Z,1230000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:1),[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,,,
127,PT03M02.00S,2025-10-28T03:00:30.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,87.69710906701708,50.98039215686275,1610612747,21,18,2025-10-28T03:00:37Z,1240000,False,5.0,63.0,1,right,MISS N. Smith Jr. 6' driving floating Shot,[1641733],1610612747.0,LAL,driving floating,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.33,Missed,,,,,,,,,,,,,,,,,,
128,PT03M01.00S,2025-10-28T03:00:31.0Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,21,18,2025-10-28T03:11:47Z,1250000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,127.0,3.0,3.0,0.0,,,,,,,,,,,,,,
129,PT02M55.00S,2025-10-28T03:00:37.2Z,1,REGULAR,3pt,Jump Shot,[],1642905,31.061103810775293,77.45098039215686,1610612757,21,18,2025-10-28T03:00:41Z,1260000,False,-137.0,239.0,1,left,MISS Yang 27' 3PT,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,Above the Break 3,24+ Left Center,27.61,Missed,,,,,,,,,,,,,,,,,,
130,PT02M51.00S,2025-10-28T03:00:41.2Z,1,REGULAR,rebound,defensive,[],1641733,,,1610612747,21,18,2025-10-28T03:00:41Z,1270000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:2),[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,129.0,2.0,2.0,0.0,,,,,,,,,,,,,,
131,PT02M41.00S,2025-10-28T03:00:50.8Z,1,REGULAR,turnover,lost ball,[],1629028,,,1610612747,21,18,2025-10-28T03:00:55Z,1280000,False,,,0,,D. Ayton lost ball TURNOVER (1 TO),"[1629028, 203924]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,1.0,Grant,203924.0,,,
132,PT02M41.00S,2025-10-28T03:00:50.8Z,1,REGULAR,steal,,[],203924,,,1610612757,21,18,2025-10-28T03:00:52Z,1290000,False,,,0,,J. Grant STEAL (1 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
133,PT02M35.00S,2025-10-28T03:00:57.0Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203924,6.750985545335084,49.50980392156863,1610612757,21,20,2025-10-28T03:01:06Z,1300000,False,2.0,11.0,1,left,J. Grant running reverse DUNK (9 PTS),[203924],1610612757.0,POR,running reverse,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,,,,,9.0,,,,,,
134,PT02M21.00S,2025-10-28T03:01:09.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,80.46977660972405,62.254901960784316,1610612747,23,20,2025-10-28T03:01:14Z,1310000,False,61.0,131.0,1,right,D. Ayton 14' Jump Shot (6 PTS) (N. Smith Jr. 1 AST),"[1629028, 1641733]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,14.47,Made,,,,,,,,,,,,6.0,,,,N. Smith Jr.,1641733.0,1.0
136,PT02M06.00S,2025-10-28T03:01:27.4Z,1,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612757,23,20,2025-10-28T03:01:38Z,1330000,False,,,0,,D. Ayton shooting personal FOUL (2 PF) (Hansen 2 FT),"[1629028, 1642905]",1610612747.0,LAL,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,2.0,0.0,Hansen,1642905.0,,,,,,,,,
138,PT02M06.00S,2025-10-28T03:01:36.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,23,20,2025-10-28T03:01:36Z,1350000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M06.00S,2025-10-28T03:04:02.6Z,1,REGULAR,substitution,out,[],1629028,,,1610612757,23,20,2025-10-28T03:04:38Z,1360000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M06.00S,2025-10-28T03:04:02.6Z,1,REGULAR,substitution,in,[],1631132,,,1610612757,23,20,2025-10-28T03:04:38Z,1370000,False,,,0,,SUB in: C. Koloko,[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M06.00S,2025-10-28T03:04:46.6Z,1,REGULAR,freethrow,1 of 2,[],1642905,,,1610612757,23,20,2025-10-28T03:04:46Z,1380000,False,,,0,,MISS Yang Free Throw 1 of 2,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
144,PT02M06.00S,2025-10-28T03:04:46.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,23,20,2025-10-28T03:04:46Z,1390000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,,,
145,PT02M06.00S,2025-10-28T03:04:57.1Z,1,REGULAR,freethrow,2 of 2,[],1642905,,,1610612757,23,21,2025-10-28T03:04:57Z,1400000,False,,,0,,Yang Free Throw 2 of 2 (1 PTS),[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
147,PT02M05.00S,2025-10-28T03:05:11.3Z,1,REGULAR,turnover,out-of-bounds,[],1631222,,,1610612747,23,21,2025-10-28T03:12:47Z,1420000,False,,,0,,J. LaRavia bad pass out-of-bounds TURNOVER (1 TO),[1631222],1610612747.0,LAL,bad pass,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,1.0,,,,,
148,PT02M05.00S,2025-10-28T03:05:18.9Z,1,REGULAR,substitution,out,[],1631104,,,1610612757,23,21,2025-10-28T03:05:29Z,1430000,False,,,0,,SUB out: B. Wesley,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M05.00S,2025-10-28T03:05:18.9Z,1,REGULAR,substitution,out,[],203924,,,1610612757,23,21,2025-10-28T03:05:29Z,1440000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M05.00S,2025-10-28T03:05:18.9Z,1,REGULAR,substitution,out,[],1642905,,,1610612757,23,21,2025-10-28T03:05:29Z,1450000,False,,,0,,SUB out: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M05.00S,2025-10-28T03:05:18.9Z,1,REGULAR,substitution,in,[],1631126,,,1610612757,23,21,2025-10-28T03:05:29Z,1460000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M05.00S,2025-10-28T03:05:18.9Z,1,REGULAR,substitution,in,[],201950,,,1610612757,23,21,2025-10-28T03:05:29Z,1470000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT02M05.00S,2025-10-28T03:05:18.9Z,1,REGULAR,substitution,in,[],1642270,,,1610612757,23,21,2025-10-28T03:05:29Z,1480000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M55.00S,2025-10-28T03:05:35.7Z,1,REGULAR,turnover,lost ball,[],1631101,,,1610612757,23,21,2025-10-28T03:05:45Z,1490000,False,,,0,,S. Sharpe lost ball TURNOVER (3 TO),"[1631101, 1642261]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,3.0,Knecht,1642261.0,,,
155,PT01M55.00S,2025-10-28T03:05:35.7Z,1,REGULAR,steal,,[],1642261,,,1610612747,23,21,2025-10-28T03:24:39Z,1500000,False,,,0,,D. Knecht STEAL (1 STL),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT01M45.00S,2025-10-28T03:05:46.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1642355,74.55650459921156,52.69607843137255,1610612747,23,21,2025-10-28T03:05:50Z,1510000,False,13.0,187.0,1,right,MISS B. James 18' pullup Shot,[1642355],1610612747.0,LAL,pullup,,,James,B. James,,,,,Mid-Range,16-24 Center,18.72,Missed,,,,,,,,,,,,,,,,,,
157,PT01M42.00S,2025-10-28T03:05:49.0Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,23,21,2025-10-28T03:05:50Z,1520000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:4),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,,,156.0,4.0,4.0,0.0,,,,,,,,,,,,,,
158,PT01M35.00S,2025-10-28T03:05:56.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201950,30.27266754270697,72.54901960784314,1610612757,23,21,2025-10-28T03:14:56Z,1530000,False,-113.0,232.0,1,left,MISS J. Holiday 25' running pullup 3PT,[201950],1610612757.0,POR,running pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
159,PT01M32.00S,2025-10-28T03:05:59.2Z,1,REGULAR,rebound,defensive,[],1631132,,,1610612747,23,21,2025-10-28T03:14:56Z,1540000,False,,,0,,C. Koloko REBOUND (Off:0 Def:1),[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,Above the Break 3,24+ Left Center,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
160,PT01M19.00S,2025-10-28T03:06:11.4Z,1,REGULAR,3pt,Jump Shot,[],1642261,66.80354796320631,61.76470588235294,1610612747,23,21,2025-10-28T03:06:16Z,1550000,False,59.0,260.0,1,right,MISS D. Knecht 26' 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Center,26.61,Missed,,,,,,,,,,,,,,,,,,
161,PT01M16.00S,2025-10-28T03:06:14.4Z,1,REGULAR,rebound,offensive,[],1642355,,,1610612747,23,21,2025-10-28T03:06:16Z,1560000,False,,,0,,B. James REBOUND (Off:1 Def:0),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,Above the Break 3,24+ Center,,,160.0,1.0,0.0,1.0,,,,,,,,,,,,,,
162,PT01M15.00S,2025-10-28T03:06:16.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631222,74.4250985545335,11.764705882352942,1610612747,23,21,2025-10-28T03:06:20Z,1570000,False,-191.0,188.0,1,right,MISS J. LaRavia 26' 3PT,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,26.81,Missed,,,,,,,,,,,,,,,,,,
163,PT01M11.00S,2025-10-28T03:06:20.2Z,1,REGULAR,rebound,defensive,[],201950,,,1610612757,23,21,2025-10-28T03:06:20Z,1580000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,162.0,2.0,2.0,0.0,,,,,,,,,,,,,,
164,PT01M04.00S,2025-10-28T03:06:26.3Z,1,REGULAR,2pt,Jump Shot,[],1631101,13.32128777923785,83.08823529411765,1610612757,23,21,2025-10-28T03:17:56Z,1590000,False,-165.0,73.0,1,left,MISS S. Sharpe 18' step back Shot,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left,18.07,Missed,,,,,,,,,,,,,,,,,,
165,PT01M01.00S,2025-10-28T03:06:29.2Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,23,21,2025-10-28T03:06:29Z,1600000,False,,,0,,D. Clingan REBOUND (Off:1 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Left,,,164.0,4.0,3.0,1.0,,,,,,,,,,,,,,
