actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
259,PT05M24.00S,2026-03-28T03:22:11.2Z,2,REGULAR,turnover,lost ball,[],1641730,,,1610612751,49,44,2026-03-28T03:22:17Z,2590000,False,,,0,,N. Clowney lost ball TURNOVER (1 TO),"[1641730, 1629028]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,1.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,
260,PT05M24.00S,2026-03-28T03:22:11.2Z,2,REGULAR,steal,,[],1629028,,,1610612747,49,44,2026-03-28T03:22:13Z,2600000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
261,PT05M13.00S,2026-03-28T03:22:23.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,77.71024967148489,77.20588235294117,1610612747,51,44,2026-03-28T03:22:27Z,2610000,False,136.0,157.0,1,right,L. Dončić 20' pullup Jump Shot (19 PTS),[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Right Center,,,,20.77,Made,,,,,19.0,,,,,,,,,,
262,PT04M57.00S,2026-03-28T03:22:38.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,9.379106438896187,52.205882352941174,1610612751,51,46,2026-03-28T03:22:44Z,2620000,False,-11.0,36.0,1,left,N. Claxton alley-oop DUNK (6 PTS) (N. Traore 4 AST),"[1629651, 1642849]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,3.74,Made,,,,,6.0,,,,,,,,N. Traore,1642849.0,4.0
264,PT04M48.00S,2026-03-28T03:22:47.0Z,2,REGULAR,3pt,Jump Shot,[],1629029,74.03088042049934,15.686274509803923,1610612747,51,46,2026-03-28T03:22:54Z,2640000,False,-172.0,192.0,1,right,MISS L. Dončić 25' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,25.72,Missed,,,,,,,,,,,,,,,
265,PT04M44.00S,2026-03-28T03:22:51.2Z,2,REGULAR,rebound,offensive,[],1629029,,,1610612747,51,46,2026-03-28T03:22:51Z,2650000,False,,,0,,L. Dončić REBOUND (Off:1 Def:3),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,264.0,4.0,3.0,1.0,,,,,,,,,,,
266,PT04M44.00S,2026-03-28T03:22:55.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612747,51,46,2026-03-28T03:23:19Z,2660000,False,,,0,,T. Mann shooting personal FOUL (2 PF) (Ayton 2 FT),"[1629611, 1629028]",1610612751.0,BKN,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,2.0,0.0,Ayton,1629028.0,,,,,
268,PT04M44.00S,2026-03-28T03:23:20.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629028,,,1610612747,52,46,2026-03-28T03:26:45Z,2680000,False,,,0,,D. Ayton Free Throw 1 of 2 (5 PTS),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
269,PT04M44.00S,2026-03-28T03:23:29.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,52,46,2026-03-28T03:23:29Z,2690000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M44.00S,2026-03-28T03:26:02.1Z,2,REGULAR,substitution,out,[],1629020,,,1610612747,52,46,2026-03-28T03:26:25Z,2700000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M44.00S,2026-03-28T03:26:02.1Z,2,REGULAR,substitution,out,[],1629611,,,1610612747,52,46,2026-03-28T03:26:25Z,2710000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M44.00S,2026-03-28T03:26:02.1Z,2,REGULAR,substitution,in,[],1631222,,,1610612747,52,46,2026-03-28T03:26:25Z,2720000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M44.00S,2026-03-28T03:26:02.1Z,2,REGULAR,substitution,in,[],1642962,,,1610612747,52,46,2026-03-28T03:26:25Z,2730000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M44.00S,2026-03-28T03:23:20.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629028,,,1610612747,52,46,2026-03-28T03:26:45Z,2740000,False,,,0,,MISS D. Ayton Free Throw 2 of 2,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
275,PT04M42.00S,2026-03-28T03:23:22.6Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612751,52,46,2026-03-28T03:26:45Z,2750000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,274.0,1.0,1.0,0.0,,,,,,,,,,,
276,PT04M27.00S,2026-03-28T03:26:56.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,8.722076215505908,39.4607843137255,1610612751,52,46,2026-03-28T03:27:00Z,2760000,False,53.0,29.0,1,left,MISS N. Traore 6' driving Layup,[1642849],1610612751.0,BKN,driving,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,,,,6.04,Missed,,,,,,,,,,,,,,,
277,PT04M25.00S,2026-03-28T03:26:58.4Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612747,52,46,2026-03-28T03:27:00Z,2770000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:1),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,,,,,,276.0,2.0,1.0,1.0,,,,,,,,,,,
278,PT04M12.00S,2026-03-28T03:27:12.0Z,2,REGULAR,2pt,Jump Shot,[],1629060,83.36070959264126,33.57843137254902,1610612747,52,46,2026-03-28T03:27:26Z,2780000,False,-82.0,104.0,1,right,MISS R. Hachimura 13' pullup Shot,[1629060],1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,,,,13.24,Missed,,,,,,,,,,,,,,,
279,PT04M11.00S,2026-03-28T03:27:13.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,52,46,2026-03-28T03:27:20Z,2790000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,8-16 Left,,,,,,278.0,,,,,,,,,,,,,,
280,PT04M11.00S,2026-03-28T03:27:19.1Z,2,REGULAR,foul,personal,[],1629028,,,1610612751,52,46,2026-03-28T03:27:27Z,2800000,False,,,0,,D. Ayton loose ball personal FOUL (2 PF),"[1629028, 1630533]",1610612747.0,LAL,loose ball,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628485.0,2.0,0.0,Williams,1630533.0,,,,,
282,PT03M58.00S,2026-03-28T03:27:39.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,8.984888304862025,48.774509803921575,1610612751,52,46,2026-03-28T03:27:43Z,2820000,False,6.0,32.0,1,left,MISS N. Traore driving reverse Layup,[1642849],1610612751.0,BKN,driving reverse,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,3.26,Missed,,,,,,,,,,,,,,,
283,PT03M56.00S,2026-03-28T03:27:41.5Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,52,46,2026-03-28T03:27:43Z,2830000,False,,,0,,D. Ayton REBOUND (Off:1 Def:5),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,282.0,6.0,5.0,1.0,,,,,,,,,,,
284,PT03M51.00S,2026-03-28T03:27:49.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642849,,,1610612747,52,46,2026-03-28T03:27:57Z,2840000,False,,,0,,N. Traore shooting personal FOUL (3 PF) (Dončić 2 FT),"[1642849, 1629029]",1610612751.0,BKN,shooting,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628485.0,3.0,0.0,Dončić,1629029.0,,,,,
286,PT03M51.00S,2026-03-28T03:28:25.3Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,53,46,2026-03-28T03:28:25Z,2860000,False,,,0,,L. Dončić Free Throw 1 of 2 (20 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,Made,,,,,20.0,,,,,,,,,,
287,PT03M51.00S,2026-03-28T03:28:46.0Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,54,46,2026-03-28T03:28:46Z,2870000,False,,,0,,L. Dončić Free Throw 2 of 2 (21 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,Made,,,,,21.0,,,,,,,,,,
288,PT03M32.00S,2026-03-28T03:29:10.2Z,2,REGULAR,turnover,lost ball,[],1642962,,,1610612751,54,46,2026-03-28T03:29:14Z,2880000,False,,,0,,D. Powell lost ball TURNOVER (1 TO),"[1642962, 1629029]",1610612751.0,BKN,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Right,1.0,Dončić,1629029.0,,,,,,,,,,,,,,,,,
289,PT03M32.00S,2026-03-28T03:29:10.2Z,2,REGULAR,steal,,[],1629029,,,1610612747,54,46,2026-03-28T03:29:11Z,2890000,False,,,0,,L. Dončić STEAL (2 STL),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
290,PT03M21.00S,2026-03-28T03:29:20.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629060,74.55650459921156,17.892156862745097,1610612747,54,46,2026-03-28T03:29:28Z,2900000,False,-161.0,187.0,1,right,MISS R. Hachimura 24' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,24.62,Missed,,,,,,,,,,,,,,,
291,PT03M19.00S,2026-03-28T03:29:22.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,54,46,2026-03-28T03:29:28Z,2910000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,290.0,,,,,,,,,,,,,,
293,PT03M19.00S,2026-03-28T03:29:30.5Z,2,REGULAR,substitution,out,[],1630559,,,1610612751,54,46,2026-03-28T03:29:34Z,2930000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M19.00S,2026-03-28T03:29:30.5Z,2,REGULAR,substitution,in,[],2544,,,1610612751,54,46,2026-03-28T03:29:34Z,2940000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M01.00S,2026-03-28T03:29:57.0Z,2,REGULAR,2pt,Jump Shot,[],1642849,19.365965834428394,22.794117647058826,1610612751,54,48,2026-03-28T03:31:04Z,2950000,False,136.0,130.0,1,left,N. Traore 18' pullup Jump Shot (4 PTS) (N. Claxton 2 AST),"[1642849, 1629651]",1610612751.0,BKN,pullup,,,Traore,N. Traore,,,,,Mid-Range,16-24 Right Center,,,,18.78,Made,,,,,4.0,,,,,,,,N. Claxton,1629651.0,2.0
297,PT02M37.00S,2026-03-28T03:30:23.9Z,2,REGULAR,3pt,Jump Shot,[],1629029,65.75229960578187,31.372549019607845,1610612747,54,48,2026-03-28T03:30:38Z,2970000,False,-93.0,269.0,1,right,MISS L. Dončić 28' 3PT,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,28.5,Missed,,,,,,,,,,,,,,,
298,PT02M36.00S,2026-03-28T03:30:24.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,54,48,2026-03-28T03:30:38Z,2980000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,297.0,,,,,,,,,,,,,,
300,PT02M22.00S,2026-03-28T03:30:55.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,9.904730617608408,49.754901960784316,1610612751,54,48,2026-03-28T03:31:00Z,3000000,False,1.0,41.0,1,left,MISS Z. Williams driving Layup - blocked,"[1630533, 1629028]",1610612751.0,BKN,driving,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,4.06,Missed,,,,,,,,,,,Ayton,1629028.0,,,
301,PT02M22.00S,2026-03-28T03:30:55.5Z,2,REGULAR,block,,[],1629028,,,1610612751,54,48,2026-03-28T03:30:57Z,3010000,False,,,0,,D. Ayton BLOCK (3 BLK),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
302,PT02M17.00S,2026-03-28T03:31:00.5Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,54,48,2026-03-28T03:31:00Z,3020000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,300.0,3.0,2.0,1.0,,,,,,,,,,,
303,PT02M17.00S,2026-03-28T03:31:00.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,7.539421813403408,49.26470588235294,1610612751,54,50,2026-03-28T03:31:04Z,3030000,False,4.0,18.0,1,left,N. Claxton putback Layup (8 PTS),[1629651],1610612751.0,BKN,putback,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,1.88,Made,,,,,8.0,,,,,,,,,,
304,PT02M02.00S,2026-03-28T03:31:15.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,91.24507227332458,50.245098039215684,1610612747,56,50,2026-03-28T03:31:21Z,3040000,False,1.0,30.0,1,right,R. Hachimura driving DUNK (4 PTS) (L. Dončić 2 AST),"[1629060, 1629029]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,2.98,Made,,,,,4.0,,,,,,,,L. Dončić,1629029.0,2.0
306,PT01M46.00S,2026-03-28T03:31:36.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,8.984888304862025,52.94117647058824,1610612751,56,52,2026-03-28T03:31:41Z,3060000,False,-15.0,32.0,1,left,N. Traore driving reverse Layup (6 PTS),[1642849],1610612751.0,BKN,driving reverse,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,3.52,Made,,,,,6.0,,,,,,,,,,
307,PT01M41.00S,2026-03-28T03:31:46.0Z,2,REGULAR,foul,offensive,[],1631222,,,1610612747,56,52,2026-03-28T03:31:55Z,3070000,False,,,0,,J. LaRavia offensive FOUL (2 PF),"[1631222, 1630533]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,,,,,,,,,,,101283.0,2.0,0.0,Williams,1630533.0,,,,,
309,PT01M41.00S,2026-03-28T03:31:46.0Z,2,REGULAR,turnover,offensive foul,[],1631222,,,1610612747,56,52,2026-03-28T03:31:46Z,3090000,False,,,0,,J. LaRavia offensive foul TURNOVER (2 TO),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,101283.0,,,,,,,,,
310,PT01M41.00S,2026-03-28T03:31:55.0Z,2,REGULAR,substitution,out,[],1631222,,,1610612751,56,52,2026-03-28T03:31:57Z,3100000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M41.00S,2026-03-28T03:31:55.0Z,2,REGULAR,substitution,in,[],1630559,,,1610612751,56,52,2026-03-28T03:31:57Z,3110000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M25.00S,2026-03-28T03:32:30.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642849,12.13863337713535,56.86274509803921,1610612751,56,52,2026-03-28T03:33:25Z,3120000,False,-34.0,62.0,1,left,MISS N. Traore 7' floating Shot,[1642849],1610612751.0,BKN,floating,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,,,,7.05,Missed,,,,,,,,,,,,,,,
313,PT01M21.00S,2026-03-28T03:32:34.8Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,56,52,2026-03-28T03:32:37Z,3130000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,312.0,4.0,2.0,2.0,,,,,,,,,,,
314,PT01M21.00S,2026-03-28T03:32:34.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629651,5.590000152587891,50.0,1610612751,56,54,2026-03-28T03:32:40Z,3140000,False,0.0,0.0,1,left,N. Claxton tip Layup (10 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,10.0,,,,,,,,,,
315,PT01M02.00S,2026-03-28T03:32:53.4Z,2,REGULAR,2pt,Jump Shot,[],1629060,81.2089356110381,33.555453431372555,1610612747,58,54,2026-03-28T03:32:59Z,3150000,False,-82.0,124.0,1,right,R. Hachimura 14' Jump Shot (6 PTS) (L. James 3 AST),"[1629060, 2544]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,,,,14.89,Made,,,,,6.0,,,,,,,,L. James,2544.0,3.0
317,PT00M50.20S,2026-03-28T03:33:07.9Z,2,REGULAR,3pt,Jump Shot,[],1642849,35.26609724047306,54.411764705882355,1610612751,58,54,2026-03-28T03:33:13Z,3170000,False,-22.0,279.0,1,left,MISS N. Traore 27' 3PT,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Center,,,,27.99,Missed,,,,,,,,,,,,,,,
318,PT00M49.00S,2026-03-28T03:33:09.1Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,58,54,2026-03-28T03:33:13Z,3180000,False,,,0,,N. Claxton REBOUND (Off:3 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,317.0,5.0,2.0,3.0,,,,,,,,,,,
319,PT00M49.00S,2026-03-28T03:33:12.7Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629651,5.590000152587891,50.0,1610612751,58,56,2026-03-28T03:33:15Z,3190000,False,0.0,0.0,1,left,N. Claxton tip DUNK (12 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,12.0,,,,,,,,,,
320,PT00M36.70S,2026-03-28T03:33:33.8Z,2,REGULAR,3pt,Jump Shot,[],1629029,63.12417871222076,61.27450980392157,1610612747,61,56,2026-03-28T03:33:39Z,3200000,False,56.0,294.0,1,right,L. Dončić 29' 3PT step back (24 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,29.95,Made,,,,,24.0,,,,,,,,,,
321,PT00M27.00S,2026-03-28T03:33:54.4Z,2,REGULAR,3pt,Jump Shot,[],1642962,17.394875164257556,97.54901960784314,1610612751,61,56,2026-03-28T03:33:58Z,3210000,False,-238.0,111.0,1,left,MISS D. Powell 26' 3PT,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,,26.23,Missed,,,,,,,,,,,,,,,
322,PT00M24.30S,2026-03-28T03:33:57.0Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,61,56,2026-03-28T03:33:57Z,3220000,False,,,0,,D. Ayton REBOUND (Off:1 Def:6),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,321.0,7.0,6.0,1.0,,,,,,,,,,,
323,PT00M03.00S,2026-03-28T03:34:18.5Z,2,REGULAR,turnover,lost ball,[],1629029,,,1610612747,61,56,2026-03-28T03:34:23Z,3230000,False,,,0,,L. Dončić lost ball TURNOVER (2 TO),"[1629029, 1641730]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,2.0,Clowney,1641730.0,,,,,,,,,,,,,,,,,
324,PT00M03.00S,2026-03-28T03:34:18.5Z,2,REGULAR,steal,,[],1641730,,,1610612751,61,56,2026-03-28T03:34:21Z,3240000,False,,,0,,N. Clowney STEAL (1 STL),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
325,PT00M00.00S,2026-03-28T03:34:22.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642849,25.936268068331145,13.235294117647058,1610612751,61,59,2026-03-28T03:34:37Z,3250000,False,184.0,191.0,1,left,N. Traore 26' 3PT turnaround bank (9 PTS) (N. Clowney 2 AST),"[1642849, 1641730]",1610612751.0,BKN,turnaround bank,,,Traore,N. Traore,,,,,Above the Break 3,24+ Right Center,,,,26.53,Made,,,,,9.0,,,,,,,,N. Clowney,1641730.0,2.0
328,PT00M00.00S,2026-03-28T03:34:40.1Z,2,REGULAR,period,end,[],0,,,1610612747,61,59,2026-03-28T03:34:40Z,3280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2026-03-28T03:50:22.0Z,3,REGULAR,substitution,out,['startperiod'],1629060,,,1610612747,61,59,2026-03-28T03:51:03Z,3290000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2026-03-28T03:50:22.0Z,3,REGULAR,substitution,in,['startperiod'],1631222,,,1610612747,61,59,2026-03-28T03:51:03Z,3300000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2026-03-28T03:51:11.7Z,3,REGULAR,period,start,[],0,,,1610612751,61,59,2026-03-28T03:51:11Z,3310000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M51.00S,2026-03-28T03:51:23.1Z,3,REGULAR,foul,personal,[],1631222,,,1610612751,61,59,2026-03-28T03:51:36Z,3320000,False,,,0,,J. LaRavia personal FOUL (3 PF),"[1631222, 1630533]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628485.0,3.0,0.0,Williams,1630533.0,,,,,
334,PT11M47.00S,2026-03-28T03:51:47.7Z,3,REGULAR,turnover,backcourt,[],1642849,,,1610612751,61,59,2026-03-28T03:51:53Z,3340000,False,,,0,,N. Traore backcourt TURNOVER (3 TO),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Center,3.0,,,,,,,,,,1628485.0,,,,,,,,,
335,PT11M25.00S,2026-03-28T03:52:25.1Z,3,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612747,61,59,2026-03-28T03:52:31Z,3350000,False,,,0,,Z. Williams shooting personal FOUL (2 PF) (Reaves 2 FT),"[1630533, 1630559]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628485.0,2.0,0.0,Reaves,1630559.0,,,,,
337,PT11M25.00S,2026-03-28T03:52:56.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630559,,,1610612747,62,59,2026-03-28T03:52:56Z,3370000,False,,,0,,A. Reaves Free Throw 1 of 2 (5 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
338,PT11M25.00S,2026-03-28T03:53:11.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630559,,,1610612747,63,59,2026-03-28T03:53:11Z,3380000,False,,,0,,A. Reaves Free Throw 2 of 2 (6 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
339,PT11M12.00S,2026-03-28T03:53:27.3Z,3,REGULAR,3pt,Jump Shot,[],1641730,85.72601839684626,96.56862745098039,1610612751,63,62,2026-03-28T03:53:32Z,3390000,False,233.0,82.0,1,right,N. Clowney 24' 3PT  (3 PTS) (N. Traore 5 AST),"[1641730, 1642849]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,,,,24.67,Made,,,,,3.0,,,,,,,,N. Traore,1642849.0,5.0
341,PT10M54.00S,2026-03-28T03:53:45.0Z,3,REGULAR,2pt,Jump Shot,[],1630559,19.103153745072277,28.431372549019613,1610612747,63,62,2026-03-28T03:53:48Z,3410000,False,108.0,127.0,1,left,MISS A. Reaves 16' step back Shot,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Right Center,,,,16.67,Missed,,,,,,,,,,,,,,,
342,PT10M51.00S,2026-03-28T03:53:47.4Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,63,62,2026-03-28T03:53:47Z,3420000,False,,,0,,N. Claxton REBOUND (Off:3 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Right Center,,,,,,341.0,6.0,3.0,3.0,,,,,,,,,,,
343,PT10M45.00S,2026-03-28T03:53:53.2Z,3,REGULAR,3pt,Jump Shot,[],1630533,70.08869908015768,80.63725490196079,1610612751,63,62,2026-03-28T03:53:58Z,3430000,False,153.0,229.0,1,right,MISS Z. Williams 27' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,27.53,Missed,,,,,,,,,,,,,,,
