actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
530,PT11M14.00S,2026-03-08T21:46:13.5Z,4,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612747,92,71,2026-03-08T21:46:20Z,5090000,False,,,0,,K. Towns shooting personal FOUL (3 PF) (LaRavia 2 FT),"[1626157, 1631222]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,202058.0,3.0,0.0,LaRavia,1631222.0,,,,,,,,,,,,,,,
532,PT11M14.00S,2026-03-08T21:46:38.4Z,4,REGULAR,freethrow,1 of 2,[],1631222,,,1610612747,93,71,2026-03-08T21:46:38Z,5110000,False,,,0,,J. LaRavia Free Throw 1 of 2 (5 PTS),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
533,PT11M14.00S,2026-03-08T21:46:56.3Z,4,REGULAR,freethrow,2 of 2,[],1631222,,,1610612747,94,71,2026-03-08T21:46:56Z,5120000,False,,,0,,J. LaRavia Free Throw 2 of 2 (6 PTS),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
534,PT11M00.00S,2026-03-08T21:47:12.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,93.34756898817345,39.4607843137255,1610612752,94,71,2026-03-08T21:47:17Z,5130000,False,-53.0,10.0,1,right,MISS O. Anunoby driving Layup - blocked,"[1628384, 1629020]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.36,,,,Vanderbilt,1629020.0,,,
535,PT11M00.00S,2026-03-08T21:47:12.6Z,4,REGULAR,block,,[],1629020,,,1610612752,94,71,2026-03-08T21:47:15Z,5140000,False,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
536,PT10M59.00S,2026-03-08T21:47:13.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,94,71,2026-03-08T21:47:17Z,5150000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,534.0,,,,,,,,,,,,
538,PT10M55.00S,2026-03-08T21:47:41.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626157,90.19382391590013,43.872549019607845,1610612752,94,73,2026-03-08T21:47:46Z,5170000,False,-31.0,40.0,1,right,K. Towns driving DUNK (16 PTS),[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,16.0,,,,,5.01,,,,,,,,
539,PT10M55.00S,2026-03-08T21:47:45.2Z,4,REGULAR,foul,personal,['1freethrow'],1629020,,,1610612752,94,73,2026-03-08T21:47:51Z,5180000,False,,,0,,J. Vanderbilt shooting personal FOUL (2 PF) (Towns 1 FT),"[1629020, 1626157]",1610612747.0,LAL,shooting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,202058.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
541,PT10M55.00S,2026-03-08T21:48:14.0Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1626157,,,1610612752,94,74,2026-03-08T21:48:14Z,5200000,False,,,0,,K. Towns Free Throw 1 of 1 (17 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
542,PT10M33.00S,2026-03-08T21:48:37.2Z,4,REGULAR,3pt,Jump Shot,[],1630559,31.061103810775293,24.75490196078431,1610612747,97,74,2026-03-08T21:55:17Z,5210000,False,126.0,239.0,1,left,A. Reaves 27' 3PT pullup (25 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,Made,25.0,,,,,27.07,,,,,,,,
544,PT10M25.00S,2026-03-08T21:48:47.3Z,4,REGULAR,foul,personal,[],1628467,,,1610612752,97,74,2026-03-08T21:48:55Z,5230000,False,,,0,,M. Kleber personal FOUL (2 PF),"[1628467, 203903]",1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,Left Corner 3,24+ Left,202027.0,2.0,0.0,Clarkson,203903.0,,,,,,,,,,,,,,,
546,PT10M17.00S,2026-03-08T21:49:16.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.34756898817345,52.205882352941174,1610612752,97,76,2026-03-08T21:49:22Z,5250000,False,11.0,10.0,1,right,J. Brunson Layup (18 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,,,,,1.49,,,,,,,,
548,PT09M59.00S,2026-03-08T21:49:33.9Z,4,REGULAR,3pt,Jump Shot,[],1628379,32.50657030223391,62.745098039215684,1610612747,97,76,2026-03-08T21:49:38Z,5270000,False,-64.0,253.0,1,left,MISS L. Kennard 26' 3PT,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,26.1,,,,,,,,
549,PT09M56.00S,2026-03-08T21:49:36.9Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,97,76,2026-03-08T21:49:38Z,5280000,False,,,0,,J. Brunson REBOUND (Off:0 Def:5),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,548.0,5.0,5.0,0.0,,,,,,,,,
550,PT09M46.00S,2026-03-08T21:49:47.9Z,4,REGULAR,2pt,Jump Shot,[],1628973,90.8508541392904,68.38235294117646,1610612752,97,78,2026-03-08T21:49:54Z,5290000,False,92.0,34.0,1,right,J. Brunson 9' driving floating bank Jump Shot (20 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,Made,20.0,,,,,9.78,,,,,,,,
551,PT09M28.00S,2026-03-08T21:50:04.7Z,4,REGULAR,3pt,Jump Shot,[],1629020,19.760183968462556,4.656862745098039,1610612747,97,78,2026-03-08T21:50:08Z,5300000,False,227.0,133.0,1,left,MISS J. Vanderbilt 26' 3PT,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.29,,,,,,,,
552,PT09M25.00S,2026-03-08T21:50:07.7Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612752,97,78,2026-03-08T21:50:08Z,5310000,False,,,0,,M. Bridges REBOUND (Off:2 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,551.0,3.0,1.0,2.0,,,,,,,,,
553,PT09M23.00S,2026-03-08T21:50:09.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203903,73.37385019710908,87.00980392156862,1610612752,97,81,2026-03-08T21:50:19Z,5320000,False,185.0,198.0,1,right,J. Clarkson 27' 3PT running (7 PTS) (M. Bridges 3 AST),"[203903, 1628969]",1610612752.0,NYK,running,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,7.0,,,,,27.08,M. Bridges,1628969.0,3.0,,,,,
555,PT09M02.00S,2026-03-08T21:50:30.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,18.05190538764782,52.69607843137255,1610612747,99,81,2026-03-08T21:50:34Z,5340000,False,-13.0,117.0,1,left,L. Kennard 11' pullup Jump Shot (9 PTS) (A. Reaves 4 AST),"[1628379, 1630559]",1610612747.0,LAL,pullup,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,9.0,,,,,11.8,A. Reaves,1630559.0,4.0,,,,,
557,PT08M59.00S,2026-03-08T21:50:37.1Z,4,REGULAR,foul,personal,[],1628379,,,1610612752,99,81,2026-03-08T21:50:45Z,5360000,False,,,0,,L. Kennard personal FOUL (2 PF),"[1628379, 203903]",1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Right Center,202056.0,2.0,0.0,Clarkson,203903.0,,,,,,,,,,,,,,,
559,PT08M59.00S,2026-03-08T21:50:45.9Z,4,REGULAR,substitution,out,[],1628379,,,1610612752,99,81,2026-03-08T21:50:57Z,5380000,False,,,0,,SUB out: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M59.00S,2026-03-08T21:50:45.9Z,4,REGULAR,substitution,out,[],1631222,,,1610612752,99,81,2026-03-08T21:50:57Z,5390000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M59.00S,2026-03-08T21:50:45.9Z,4,REGULAR,substitution,in,[],203935,,,1610612752,99,81,2026-03-08T21:50:57Z,5400000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M59.00S,2026-03-08T21:50:45.9Z,4,REGULAR,substitution,in,[],1629060,,,1610612752,99,81,2026-03-08T21:50:57Z,5410000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M53.00S,2026-03-08T21:51:13.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,91.11366622864652,53.18627450980392,1610612752,99,83,2026-03-08T21:51:17Z,5420000,False,16.0,31.0,1,right,O. Anunoby cutting Layup (13 PTS) (K. Towns 2 AST),"[1628384, 1626157]",1610612752.0,NYK,cutting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,,,,,3.48,K. Towns,1626157.0,2.0,,,,,
565,PT08M41.00S,2026-03-08T21:51:28.9Z,4,REGULAR,foul,personal,[],203903,,,1610612747,99,83,2026-03-08T21:51:34Z,5440000,False,,,0,,J. Clarkson personal FOUL (2 PF),"[203903, 1630559]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,202027.0,2.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
567,PT08M25.00S,2026-03-08T21:52:00.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,10.430354796320628,53.431372549019606,1610612747,99,83,2026-03-08T21:52:03Z,5460000,False,-17.0,46.0,1,left,MISS A. Reaves driving Layup,[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,4.86,,,,,,,,
568,PT08M23.00S,2026-03-08T21:52:02.8Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,99,83,2026-03-08T21:52:02Z,5470000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:4),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,567.0,5.0,4.0,1.0,,,,,,,,,
569,PT08M17.00S,2026-03-08T21:52:08.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,85.85742444152432,97.54901960784314,1610612752,99,86,2026-03-08T21:53:41Z,5480000,False,238.0,80.0,1,right,J. Brunson 25' 3PT running (23 PTS) (J. Clarkson 1 AST),"[1628973, 203903]",1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,,,,Made,23.0,,,,,25.09,J. Clarkson,203903.0,1.0,,,,,
571,PT08M16.00S,2026-03-08T21:52:15.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,99,86,2026-03-08T21:52:15Z,5500000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M16.00S,2026-03-08T21:55:29.2Z,4,REGULAR,substitution,out,[],1629020,,,1610612747,99,86,2026-03-08T21:55:47Z,5510000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M16.00S,2026-03-08T21:55:29.2Z,4,REGULAR,substitution,out,[],1628467,,,1610612747,99,86,2026-03-08T21:55:47Z,5520000,False,,,0,,SUB out: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M16.00S,2026-03-08T21:55:29.2Z,4,REGULAR,substitution,in,[],1629637,,,1610612747,99,86,2026-03-08T21:55:47Z,5530000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M16.00S,2026-03-08T21:55:29.2Z,4,REGULAR,substitution,in,[],1629029,,,1610612747,99,86,2026-03-08T21:55:47Z,5540000,False,,,0,,SUB in: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M59.00S,2026-03-08T21:56:01.4Z,4,REGULAR,3pt,Jump Shot,[],1629060,14.109724047306173,2.941176470588232,1610612747,99,86,2026-03-08T21:56:14Z,5550000,False,235.0,80.0,1,left,MISS R. Hachimura 24' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,24.86,,,,,,,,
577,PT07M54.00S,2026-03-08T21:56:06.4Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612752,99,86,2026-03-08T21:56:53Z,5560000,False,,,0,,M. Bridges REBOUND (Off:2 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,,,576.0,4.0,2.0,2.0,,,,,,,,,
578,PT07M53.00S,2026-03-08T21:56:13.3Z,4,REGULAR,turnover,bad pass,[],1628969,,,1610612752,99,86,2026-03-08T21:56:58Z,5570000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 203935]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Smart,203935.0
579,PT07M53.00S,2026-03-08T21:56:13.3Z,4,REGULAR,steal,,[],203935,,,1610612747,99,86,2026-03-08T21:56:15Z,5580000,False,,,0,,M. Smart STEAL (2 STL),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
581,PT07M39.00S,2026-03-08T21:56:57.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,10.693166885676746,26.960784313725497,1610612747,101,86,2026-03-08T21:57:00Z,5600000,False,115.0,48.0,1,left,L. Dončić 12' step back Jump Shot (30 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,,,,,,Made,30.0,,,,,12.48,,,,,,,,
582,PT07M26.00S,2026-03-08T21:57:12.6Z,4,REGULAR,foul,offensive,[],1626157,,,1610612752,101,86,2026-03-08T21:57:21Z,5610000,False,,,0,,K. Towns charge offensive FOUL (4 PF),"[1626157, 1629029]",1610612752.0,NYK,charge,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,202056.0,4.0,0.0,Dončić,1629029.0,,,,,,,,,,,,,,,
584,PT07M26.00S,2026-03-08T21:57:12.6Z,4,REGULAR,turnover,offensive foul,[],1626157,,,1610612752,101,86,2026-03-08T21:57:12Z,5630000,False,,,0,,K. Towns offensive foul TURNOVER (2 TO),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,202056.0,,,,,,,,,,,,,,,,,2.0,,
585,PT07M13.00S,2026-03-08T21:57:43.2Z,4,REGULAR,turnover,lost ball,[],1629029,,,1610612747,101,86,2026-03-08T21:57:47Z,5640000,False,,,0,,L. Dončić lost ball TURNOVER (6 TO),"[1629029, 1628969]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,6.0,Bridges,1628969.0
586,PT07M13.00S,2026-03-08T21:57:43.2Z,4,REGULAR,steal,,[],1628969,,,1610612752,101,86,2026-03-08T21:57:45Z,5650000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
587,PT07M09.00S,2026-03-08T21:57:47.1Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628973,71.27135348226018,85.29411764705883,1610612752,101,86,2026-03-08T21:57:53Z,5660000,False,176.0,218.0,1,right,MISS J. Brunson 28' running 3PT,[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,28.01,,,,,,,,
588,PT07M04.00S,2026-03-08T21:57:52.1Z,4,REGULAR,rebound,offensive,[],1628969,,,1610612752,101,86,2026-03-08T21:57:53Z,5670000,False,,,0,,M. Bridges REBOUND (Off:3 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,587.0,5.0,2.0,3.0,,,,,,,,,
589,PT06M54.00S,2026-03-08T21:58:02.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203903,83.75492772667542,38.725490196078425,1610612752,101,88,2026-03-08T21:58:06Z,5680000,False,-56.0,100.0,1,right,J. Clarkson 11' driving floating Jump Shot (9 PTS) (M. Bridges 4 AST),"[203903, 1628969]",1610612752.0,NYK,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,9.0,,,,,11.5,M. Bridges,1628969.0,4.0,,,,,
591,PT06M31.00S,2026-03-08T21:58:25.4Z,4,REGULAR,3pt,Jump Shot,[],1629060,11.218791064388967,97.30392156862744,1610612747,101,88,2026-03-08T21:58:31Z,5700000,False,-237.0,53.0,1,left,MISS R. Hachimura 24' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,24.24,,,,,,,,
592,PT06M25.00S,2026-03-08T21:58:31.4Z,4,REGULAR,rebound,offensive,[],1629637,,,1610612747,101,88,2026-03-08T21:58:31Z,5710000,False,,,0,,J. Hayes REBOUND (Off:2 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Left Corner 3,24+ Left,,,,,,,,591.0,3.0,1.0,2.0,,,,,,,,,
593,PT06M25.00S,2026-03-08T21:58:30.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629637,5.590000152587891,50.0,1610612747,101,88,2026-03-08T21:58:34Z,5720000,False,0.0,0.0,1,left,MISS J. Hayes tip Layup,[1629637],1610612747.0,LAL,tip,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,0.0,,,,,,,,
594,PT06M25.00S,2026-03-08T21:58:30.6Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,101,88,2026-03-08T21:58:34Z,5730000,False,,,0,,K. Towns REBOUND (Off:0 Def:9),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,593.0,9.0,9.0,0.0,,,,,,,,,
595,PT06M17.00S,2026-03-08T21:58:39.5Z,4,REGULAR,turnover,bad pass,[],1628969,,,1610612752,101,88,2026-03-08T21:58:46Z,5740000,False,,,0,,M. Bridges bad pass TURNOVER (2 TO),"[1628969, 1629637]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Hayes,1629637.0
596,PT06M17.00S,2026-03-08T21:58:39.5Z,4,REGULAR,steal,,[],1629637,,,1610612747,101,88,2026-03-08T21:58:41Z,5750000,False,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
597,PT06M09.00S,2026-03-08T21:58:46.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203935,7.670827858081481,48.0392156862745,1610612747,101,88,2026-03-08T21:58:58Z,5760000,False,10.0,20.0,1,left,MISS M. Smart running Layup,[203935],1610612747.0,LAL,running,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.19,,,,,,,,
598,PT06M06.00S,2026-03-08T21:58:49.9Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,101,88,2026-03-08T21:58:52Z,5770000,False,,,0,,J. Brunson REBOUND (Off:0 Def:6),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,597.0,6.0,6.0,0.0,,,,,,,,,
599,PT06M00.00S,2026-03-08T21:58:57.7Z,4,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612752,101,88,2026-03-08T21:59:12Z,5780000,False,,,0,,A. Reaves shooting personal FOUL (1 PF) (Towns 2 FT),"[1630559, 1626157]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,202058.0,1.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
601,PT06M00.00S,2026-03-08T21:59:37.6Z,4,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,101,89,2026-03-08T21:59:37Z,5800000,False,,,0,,K. Towns Free Throw 1 of 2 (18 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
602,PT06M00.00S,2026-03-08T22:00:12.6Z,4,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,101,90,2026-03-08T22:00:12Z,5810000,False,,,0,,K. Towns Free Throw 2 of 2 (19 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
603,PT05M47.00S,2026-03-08T22:00:25.7Z,4,REGULAR,3pt,Jump Shot,[],1630559,11.613009198423129,97.30392156862744,1610612747,101,90,2026-03-08T22:00:32Z,5820000,False,-237.0,57.0,1,left,MISS A. Reaves 24' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,24.32,,,,,,,,
604,PT05M44.00S,2026-03-08T22:00:28.7Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612752,101,90,2026-03-08T22:00:32Z,5830000,False,,,0,,M. Bridges REBOUND (Off:3 Def:3),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,,603.0,6.0,3.0,3.0,,,,,,,,,
605,PT05M30.00S,2026-03-08T22:00:46.2Z,4,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,101,90,2026-03-08T22:00:52Z,5840000,False,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (4 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,202056.0,,,,,,,,,,,,,,,,,4.0,,
606,PT05M15.00S,2026-03-08T22:01:10.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203935,30.929697766097235,27.941176470588232,1610612747,101,90,2026-03-08T22:01:14Z,5850000,False,110.0,238.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.25,,,,,,,,
607,PT05M12.00S,2026-03-08T22:01:13.3Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,101,90,2026-03-08T22:01:14Z,5860000,False,,,0,,K. Towns REBOUND (Off:0 Def:10),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,606.0,10.0,10.0,0.0,,,,,,,,,
608,PT05M06.00S,2026-03-08T22:01:19.2Z,4,REGULAR,3pt,Jump Shot,[],1626157,67.32917214191853,34.06862745098039,1610612752,101,90,2026-03-08T22:01:23Z,5870000,False,-80.0,255.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,26.68,,,,,,,,
609,PT05M02.00S,2026-03-08T22:01:23.2Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612747,101,90,2026-03-08T22:01:23Z,5880000,False,,,0,,R. Hachimura REBOUND (Off:2 Def:5),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,,,,,,608.0,7.0,5.0,2.0,,,,,,,,,
610,PT04M45.00S,2026-03-08T22:01:39.4Z,4,REGULAR,3pt,Jump Shot,[],203935,20.811432325886997,7.598039215686271,1610612747,101,90,2026-03-08T22:01:44Z,5890000,False,212.0,143.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.58,,,,,,,,
611,PT04M41.00S,2026-03-08T22:01:43.4Z,4,REGULAR,rebound,offensive,[],1629637,,,1610612747,101,90,2026-03-08T22:01:43Z,5900000,False,,,0,,J. Hayes REBOUND (Off:3 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,610.0,4.0,1.0,3.0,,,,,,,,,
612,PT04M41.00S,2026-03-08T22:01:43.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629637,5.590000152587891,50.0,1610612747,101,90,2026-03-08T22:01:45Z,5910000,False,0.0,0.0,1,left,MISS J. Hayes tip Layup,[1629637],1610612747.0,LAL,tip,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,0.0,,,,,,,,
613,PT04M41.00S,2026-03-08T22:01:43.4Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,101,90,2026-03-08T22:01:45Z,5920000,False,,,0,,K. Towns REBOUND (Off:0 Def:11),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,612.0,11.0,11.0,0.0,,,,,,,,,
