actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
260,PT04M51.00S,2026-02-10T03:59:02.2Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629028,,,1610612747,43,54,2026-02-10T03:59:04Z,2600000,False,,,0,,MISS D. Ayton Free Throw 1 of 1,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
261,PT04M49.00S,2026-02-10T03:59:04.2Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,43,54,2026-02-10T03:59:04Z,2610000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,260.0,5.0,4.0,1.0,,,,,,,,,,,
262,PT04M35.00S,2026-02-10T03:59:18.2Z,2,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612760,43,54,2026-02-10T03:59:31Z,2620000,False,,,0,,J. Vanderbilt shooting personal FOUL (2 PF) (Dort 2 FT),"[1629020, 1629652]",1610612747.0,LAL,shooting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Dort,1629652.0
264,PT04M35.00S,2026-02-10T03:59:48.4Z,2,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,43,55,2026-02-10T04:00:17Z,2640000,False,,,0,,L. Dort Free Throw 1 of 2 (1 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
265,PT04M35.00S,2026-02-10T03:59:51.6Z,2,REGULAR,substitution,out,[],1629028,,,1610612760,43,55,2026-02-10T03:59:54Z,2650000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M35.00S,2026-02-10T03:59:51.6Z,2,REGULAR,substitution,in,[],1629637,,,1610612760,43,55,2026-02-10T03:59:54Z,2660000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M35.00S,2026-02-10T03:59:56.6Z,2,REGULAR,substitution,out,[],1642272,,,1610612760,43,55,2026-02-10T04:00:01Z,2670000,False,,,0,,SUB out: J. McCain,[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M35.00S,2026-02-10T03:59:56.6Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,43,55,2026-02-10T04:00:01Z,2680000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M35.00S,2026-02-10T03:59:56.6Z,2,REGULAR,substitution,out,[],1631096,,,1610612760,43,55,2026-02-10T04:01:12Z,2685000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M35.00S,2026-02-10T03:59:56.6Z,2,REGULAR,substitution,in,[],1631114,,,1610612760,43,55,2026-02-10T04:01:12Z,2687500,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M35.00S,2026-02-10T03:59:48.4Z,2,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,43,55,2026-02-10T04:00:17Z,2690000,False,,,0,,MISS L. Dort Free Throw 2 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
270,PT04M34.00S,2026-02-10T03:59:49.4Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,43,55,2026-02-10T04:07:01Z,2700000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,269.0,1.0,1.0,0.0,,,,,,,,,,,
271,PT04M18.00S,2026-02-10T04:00:32.8Z,2,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612747,43,55,2026-02-10T04:09:34Z,2710000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Hayes 2 FT),"[1631114, 1629637]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Hayes,1629637.0
273,PT04M18.00S,2026-02-10T04:00:59.8Z,2,REGULAR,freethrow,1 of 2,[],1629637,,,1610612747,44,55,2026-02-10T04:00:59Z,2730000,False,,,0,,J. Hayes Free Throw 1 of 2 (5 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
276,PT04M18.00S,2026-02-10T04:01:23.0Z,2,REGULAR,freethrow,2 of 2,[],1629637,,,1610612747,45,55,2026-02-10T04:01:23Z,2740000,False,,,0,,J. Hayes Free Throw 2 of 2 (6 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
277,PT04M01.00S,2026-02-10T04:01:41.3Z,2,REGULAR,3pt,Jump Shot,[],1631119,89.93101182654402,95.58823529411765,1610612760,45,55,2026-02-10T04:01:46Z,2750000,False,228.0,42.0,1,right,MISS J. Williams 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,23.18,Missed,,,,,,,,,,,,,,,
278,PT03M58.00S,2026-02-10T04:01:44.3Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,45,55,2026-02-10T04:01:46Z,2760000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,,,,,,277.0,2.0,2.0,0.0,,,,,,,,,,,
279,PT03M55.00S,2026-02-10T04:01:51.3Z,2,REGULAR,foul,offensive,[],1629637,,,1610612747,45,55,2026-02-10T04:01:58Z,2770000,False,,,0,,J. Hayes charge offensive FOUL (1 PF),"[1629637, 1631119]",1610612747.0,LAL,charge,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Williams,1631119.0
281,PT03M55.00S,2026-02-10T04:01:51.3Z,2,REGULAR,turnover,offensive foul,[],1629637,,,1610612747,45,55,2026-02-10T04:01:51Z,2790000,False,,,0,,J. Hayes offensive foul TURNOVER (1 TO),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,,,200833.0,,,,
282,PT03M48.00S,2026-02-10T04:02:18.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612760,45,55,2026-02-10T04:02:27Z,2800000,False,,,0,,J. Vanderbilt personal FOUL (3 PF) (Williams 2 FT),"[1629020, 1631114]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,201639.0,3.0,0.0,Williams,1631114.0
284,PT03M48.00S,2026-02-10T04:02:43.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631114,,,1610612760,45,56,2026-02-10T04:03:03Z,2820000,False,,,0,,J. Williams Free Throw 1 of 2 (4 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
285,PT03M48.00S,2026-02-10T04:02:43.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631114,,,1610612760,45,56,2026-02-10T04:03:03Z,2830000,False,,,0,,MISS J. Williams Free Throw 2 of 2,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
286,PT03M46.00S,2026-02-10T04:02:45.8Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,45,56,2026-02-10T04:03:03Z,2840000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,285.0,3.0,3.0,0.0,,,,,,,,,,,
287,PT03M33.00S,2026-02-10T04:03:12.5Z,2,REGULAR,3pt,Jump Shot,[],1628379,31.980946123521676,48.0392156862745,1610612747,45,56,2026-02-10T04:03:16Z,2850000,False,10.0,248.0,1,left,MISS L. Kennard 24' 3PT,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,24.83,Missed,,,,,,,,,,,,,,,
288,PT03M30.00S,2026-02-10T04:03:15.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,45,56,2026-02-10T04:03:16Z,2860000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,287.0,,,,,,,,,,,,,,
290,PT03M28.00S,2026-02-10T04:03:31.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629060,7.013797634691201,52.94117647058824,1610612747,47,56,2026-02-10T04:03:37Z,2880000,False,-15.0,13.0,1,left,R. Hachimura cutting Layup (4 PTS) (A. Reaves 5 AST),"[1629060, 1630559]",1610612747.0,LAL,cutting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,1.99,Made,,,,,4.0,A. Reaves,1630559.0,5.0,,,,,,,
292,PT03M14.00S,2026-02-10T04:03:45.8Z,2,REGULAR,3pt,Jump Shot,[],1631119,71.7969776609724,24.509803921568633,1610612760,47,56,2026-02-10T04:03:50Z,2900000,False,-127.0,213.0,1,right,MISS J. Williams 24' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,24.79,Missed,,,,,,,,,,,,,,,
293,PT03M12.00S,2026-02-10T04:03:47.8Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,47,56,2026-02-10T04:03:50Z,2910000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,,,,292.0,1.0,1.0,0.0,,,,,,,,,,,
294,PT03M06.00S,2026-02-10T04:03:54.4Z,2,REGULAR,3pt,Jump Shot,[],1630559,30.27266754270697,75.0,1610612747,50,56,2026-02-10T04:11:03Z,2920000,False,-125.0,232.0,1,left,A. Reaves 26' 3PT pullup (12 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,26.36,Made,,,,,12.0,,,,,,,,,,
295,PT03M05.00S,2026-02-10T04:04:01.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612760,50,56,2026-02-10T04:04:01Z,2930000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M05.00S,2026-02-10T04:05:22.1Z,2,REGULAR,substitution,out,[],1629020,,,1610612760,50,56,2026-02-10T04:05:47Z,2940000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M05.00S,2026-02-10T04:05:22.1Z,2,REGULAR,substitution,out,[],1631119,,,1610612760,50,56,2026-02-10T04:05:47Z,2950000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M05.00S,2026-02-10T04:05:22.1Z,2,REGULAR,substitution,in,[],2544,,,1610612760,50,56,2026-02-10T04:05:47Z,2960000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M05.00S,2026-02-10T04:05:22.1Z,2,REGULAR,substitution,in,[],1631096,,,1610612760,50,56,2026-02-10T04:05:47Z,2970000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M40.00S,2026-02-10T04:06:11.3Z,2,REGULAR,turnover,lost ball,[],1629652,,,1610612760,50,56,2026-02-10T04:06:14Z,2980000,False,,,0,,L. Dort lost ball TURNOVER (2 TO),"[1629652, 1628379]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,2.0,Kennard,1628379.0,,,,,,,,,,,,,,,,,
301,PT02M40.00S,2026-02-10T04:06:11.3Z,2,REGULAR,steal,,[],1628379,,,1610612747,50,56,2026-02-10T04:06:13Z,2990000,False,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
302,PT02M36.00S,2026-02-10T04:06:15.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,5.699737187910642,52.205882352941174,1610612747,52,56,2026-02-10T04:06:21Z,3000000,False,-11.0,1.0,1,left,L. James running DUNK (8 PTS) (L. Kennard 1 AST),"[2544, 1628379]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,1.11,Made,,,,,8.0,L. Kennard,1628379.0,1.0,,,,,,,
304,PT02M26.00S,2026-02-10T04:06:25.5Z,2,REGULAR,2pt,Jump Shot,[],1641717,95.58147174770039,75.24509803921569,1610612760,52,58,2026-02-10T04:14:36Z,3020000,False,126.0,-11.0,1,right,C. Wallace 12' pullup Jump Shot (8 PTS),[1641717],1610612760.0,OKC,pullup,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Right,,,,12.67,Made,,,,,8.0,,,,,,,,,,
305,PT02M11.00S,2026-02-10T04:06:40.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],2544,10.95597897503285,62.745098039215684,1610612747,52,58,2026-02-10T04:06:56Z,3030000,False,-64.0,50.0,1,left,MISS L. James 8' driving bank Hook,[2544],1610612747.0,LAL,driving bank,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Left,,,,8.13,Missed,,,,,,,,,,,,,,,
306,PT02M10.00S,2026-02-10T04:06:41.5Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612747,52,58,2026-02-10T04:06:48Z,3040000,False,,,0,,J. Hayes REBOUND (Off:2 Def:0),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Left,,,,,,305.0,2.0,0.0,2.0,,,,,,,,,,,
307,PT02M10.00S,2026-02-10T04:06:47.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629637,5.590000152587891,50.0,1610612747,52,58,2026-02-10T04:06:56Z,3050000,False,0.0,0.0,1,left,MISS J. Hayes tip Layup,[1629637],1610612747.0,LAL,tip,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
308,PT02M10.00S,2026-02-10T04:06:47.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,52,58,2026-02-10T04:06:56Z,3060000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,307.0,,,,,,,,,,,,,,
310,PT02M05.00S,2026-02-10T04:07:12.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628379,21.862680683311424,45.833333333333336,1610612747,54,58,2026-02-10T04:07:16Z,3080000,False,21.0,153.0,1,left,L. Kennard 15' pullup Jump Shot (5 PTS),[1628379],1610612747.0,LAL,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Center,,,,15.44,Made,,,,,5.0,,,,,,,,,,
311,PT01M52.00S,2026-02-10T04:07:25.0Z,2,REGULAR,2pt,Jump Shot,[],1631114,89.4053876478318,29.90196078431373,1610612760,54,58,2026-02-10T04:07:30Z,3090000,False,-100.0,47.0,1,right,MISS J. Williams 11' driving bank Shot,[1631114],1610612760.0,OKC,driving bank,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,11.1,Missed,,,,,,,,,,,,,,,
312,PT01M50.00S,2026-02-10T04:07:27.0Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,54,58,2026-02-10T04:07:30Z,3100000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:4),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,,,,,,311.0,4.0,4.0,0.0,,,,,,,,,,,
313,PT01M42.00S,2026-02-10T04:07:35.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,12.13863337713535,55.88235294117647,1610612747,54,58,2026-02-10T04:07:39Z,3110000,False,-29.0,62.0,1,left,MISS A. Reaves 6' driving floating Shot,[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,6.83,Missed,,,,,,,,,,,,,,,
314,PT01M39.00S,2026-02-10T04:07:38.7Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,54,58,2026-02-10T04:07:39Z,3120000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,313.0,2.0,2.0,0.0,,,,,,,,,,,
315,PT01M25.00S,2026-02-10T04:07:51.8Z,2,REGULAR,3pt,Jump Shot,[],1629652,68.11760840998686,42.40196078431373,1610612760,54,61,2026-02-10T04:07:56Z,3130000,False,-38.0,247.0,1,right,L. Dort 25' 3PT  (4 PTS) (C. Holmgren 1 AST),"[1629652, 1631096]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,25.01,Made,,,,,4.0,C. Holmgren,1631096.0,1.0,,,,,,,
317,PT01M10.00S,2026-02-10T04:08:08.2Z,2,REGULAR,turnover,lost ball,[],1630559,,,1610612747,54,61,2026-02-10T04:08:14Z,3150000,False,,,0,,A. Reaves lost ball TURNOVER (2 TO),"[1630559, 1641717]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,2.0,Wallace,1641717.0,,,,,,,,,,,,,,,,,
318,PT01M10.00S,2026-02-10T04:08:08.2Z,2,REGULAR,steal,,[],1641717,,,1610612760,54,61,2026-02-10T04:08:11Z,3160000,False,,,0,,C. Wallace STEAL (2 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
319,PT01M03.00S,2026-02-10T04:08:15.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641717,93.87319316688567,53.92156862745098,1610612760,54,63,2026-02-10T04:08:19Z,3170000,False,20.0,5.0,1,right,C. Wallace Layup (10 PTS) (L. Dort 1 AST),"[1641717, 1629652]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,2.03,Made,,,,,10.0,L. Dort,1629652.0,1.0,,,,,,,
322,PT00M50.90S,2026-02-10T04:08:45.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,7.013797634691201,53.92156862745098,1610612747,56,63,2026-02-10T04:08:49Z,3200000,False,-20.0,13.0,1,left,J. Hayes alley-oop DUNK (8 PTS) (A. Reaves 6 AST),"[1629637, 1630559]",1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,2.37,Made,,,,,8.0,A. Reaves,1630559.0,6.0,,,,,,,
324,PT00M33.50S,2026-02-10T04:09:07.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628379,,,1610612760,56,63,2026-02-10T04:09:15Z,3220000,False,,,0,,L. Kennard shooting personal FOUL (3 PF) (Williams 2 FT),"[1628379, 1631114]",1610612747.0,LAL,shooting,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,201639.0,3.0,0.0,Williams,1631114.0
326,PT00M33.50S,2026-02-10T04:09:32.1Z,2,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,56,64,2026-02-10T04:09:32Z,3240000,False,,,0,,J. Williams Free Throw 1 of 2 (5 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
327,PT00M33.50S,2026-02-10T04:09:51.1Z,2,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,56,65,2026-02-10T04:09:51Z,3250000,False,,,0,,J. Williams Free Throw 2 of 2 (6 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
328,PT00M12.70S,2026-02-10T04:10:12.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,6.619579500657039,47.05882352941176,1610612747,56,65,2026-02-10T04:18:54Z,3260000,False,15.0,10.0,1,left,MISS L. Kennard reverse Layup - blocked,"[1628379, 1631096]",1610612747.0,LAL,reverse,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,1.76,Missed,,,,,,,,,Holmgren,1631096.0,,,,,
329,PT00M12.70S,2026-02-10T04:10:12.0Z,2,REGULAR,block,,[],1631096,,,1610612747,56,65,2026-02-10T04:10:14Z,3270000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT00M11.00S,2026-02-10T04:10:13.7Z,2,REGULAR,rebound,offensive,[],1628379,,,1610612747,56,65,2026-02-10T04:10:20Z,3280000,False,,,0,,L. Kennard REBOUND (Off:1 Def:0),[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,328.0,1.0,0.0,1.0,,,,,,,,,,,
331,PT00M10.90S,2026-02-10T04:10:16.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628379,6.093955321944804,51.470588235294116,1610612747,58,65,2026-02-10T04:10:25Z,3290000,False,-7.0,5.0,1,left,L. Kennard putback Layup (7 PTS),[1628379],1610612747.0,LAL,putback,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,0.88,Made,,,,,7.0,,,,,,,,,,
332,PT00M00.30S,2026-02-10T04:10:29.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,91.77069645203679,41.666666666666664,1610612760,58,67,2026-02-10T04:10:43Z,3300000,False,-42.0,25.0,1,right,J. Williams driving floating bank Jump Shot (8 PTS),[1631114],1610612760.0,OKC,driving floating bank,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,4.86,Made,,,,,8.0,,,,,,,,,,
333,PT00M00.00S,2026-02-10T04:10:36.5Z,2,REGULAR,period,end,[],0,,,1610612747,58,67,2026-02-10T04:10:36Z,3310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2026-02-10T04:26:12.8Z,3,REGULAR,substitution,out,['startperiod'],1628379,,,1610612747,58,67,2026-02-10T04:26:30Z,3320000,False,,,0,,SUB out: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2026-02-10T04:26:12.8Z,3,REGULAR,substitution,out,['startperiod'],1629637,,,1610612747,58,67,2026-02-10T04:26:30Z,3330000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2026-02-10T04:26:12.8Z,3,REGULAR,substitution,out,['startperiod'],1630559,,,1610612747,58,67,2026-02-10T04:26:30Z,3340000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2026-02-10T04:26:12.8Z,3,REGULAR,substitution,out,['startperiod'],1630598,,,1610612747,58,67,2026-02-10T04:26:30Z,3350000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2026-02-10T04:26:12.8Z,3,REGULAR,substitution,in,['startperiod'],1631222,,,1610612747,58,67,2026-02-10T04:26:30Z,3360000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2026-02-10T04:26:12.8Z,3,REGULAR,substitution,in,['startperiod'],203935,,,1610612747,58,67,2026-02-10T04:26:30Z,3370000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2026-02-10T04:26:12.8Z,3,REGULAR,substitution,in,['startperiod'],1629028,,,1610612747,58,67,2026-02-10T04:26:30Z,3380000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2026-02-10T04:26:12.8Z,3,REGULAR,substitution,in,['startperiod'],1628392,,,1610612747,58,67,2026-02-10T04:26:30Z,3390000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2026-02-10T04:26:35.8Z,3,REGULAR,period,start,[],0,,,1610612760,58,67,2026-02-10T04:26:35Z,3400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT11M43.00S,2026-02-10T04:26:52.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,6.8823915900131425,52.450980392156865,1610612760,58,69,2026-02-10T04:28:40Z,3410000,False,-12.0,12.0,1,left,J. Williams driving Layup (10 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,1.73,Made,,,,,10.0,,,,,,,,,,
345,PT11M29.00S,2026-02-10T04:27:05.3Z,3,REGULAR,3pt,Jump Shot,[],1629060,71.40275952693824,77.69607843137254,1610612747,61,69,2026-02-10T04:27:10Z,3430000,False,138.0,216.0,1,right,R. Hachimura 25' 3PT  (7 PTS) (L. James 4 AST),"[1629060, 2544]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,25.68,Made,,,,,7.0,L. James,2544.0,4.0,,,,,,,
