actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
258,PT06M07.00S,2025-02-07T03:47:44.6Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,52,30,2025-02-07T03:54:23Z,2547500,False,,,0,,B. Podziemski REBOUND (Off:0 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,,,257.0,,,,,,,,,,3.0,3.0,0.0
259,PT05M57.00S,2025-02-07T03:47:56.7Z,2,REGULAR,turnover,traveling,[],1630541,,,1610612744,52,30,2025-02-07T03:48:01Z,2580000,False,,,0,,M. Moody traveling TURNOVER (2 TO),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,101284.0,,,,,,,,,,
260,PT05M57.00S,2025-02-07T03:47:59.4Z,2,REGULAR,substitution,out,[],1630541,,,1610612747,52,30,2025-02-07T03:48:02Z,2590000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M57.00S,2025-02-07T03:47:59.4Z,2,REGULAR,substitution,in,[],1630311,,,1610612747,52,30,2025-02-07T03:48:02Z,2600000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M39.00S,2025-02-07T03:48:24.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,19.8915900131406,93.62745098039215,1610612747,55,30,2025-02-07T03:48:29Z,2610000,False,-218.0,134.0,1,left,G. Vincent 25' 3PT  (9 PTS) (A. Reaves 2 AST),"[1629216, 1630559]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,,,,25.62,Made,,,,9.0,,,,,,A. Reaves,1630559.0,2.0,,,
264,PT05M19.00S,2025-02-07T03:48:45.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,85.98883048620237,40.44117647058824,1610612744,55,30,2025-02-07T03:57:08Z,2630000,False,-48.0,79.0,1,right,MISS B. Podziemski 9' driving floating Shot,[1641764],1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,,,9.25,Missed,,,,,,,,,,,,,,,
265,PT05M17.00S,2025-02-07T03:48:47.1Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,55,30,2025-02-07T03:48:48Z,2640000,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:3),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,264.0,,,,,,,,,,5.0,3.0,2.0
266,PT05M10.00S,2025-02-07T03:48:53.9Z,2,REGULAR,turnover,bad pass,[],1630559,,,1610612747,55,30,2025-02-07T03:48:58Z,2650000,False,,,0,,A. Reaves bad pass TURNOVER (2 TO),"[1630559, 1631218]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2.0,Jackson-Davis,1631218.0,,,,,,,,,,,,,,,,,
267,PT05M10.00S,2025-02-07T03:48:53.9Z,2,REGULAR,steal,,[],1631218,,,1610612744,55,30,2025-02-07T03:48:56Z,2660000,False,,,0,,T. Jackson-Davis STEAL (1 STL),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
268,PT05M05.00S,2025-02-07T03:48:58.9Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627741,74.81931668856767,16.911764705882348,1610612744,55,33,2025-02-07T03:57:51Z,2670000,False,-165.0,184.0,1,right,B. Hield 24' 3PT running (9 PTS) (B. Podziemski 2 AST),"[1627741, 1641764]",1610612744.0,GSW,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,24.76,Made,,,,9.0,,,,,,B. Podziemski,1641764.0,2.0,,,
270,PT04M59.00S,2025-02-07T03:49:05.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,7.145203679369246,49.50980392156863,1610612747,57,33,2025-02-07T03:49:09Z,2690000,False,2.0,15.0,1,left,J. Hayes DUNK (8 PTS) (R. Hachimura 2 AST),"[1629637, 1629060]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,1.49,Made,,,,8.0,,,,,,R. Hachimura,1629060.0,2.0,,,
272,PT04M42.00S,2025-02-07T03:49:20.9Z,2,REGULAR,3pt,Jump Shot,[],1627741,75.34494086727989,13.970588235294116,1610612744,57,33,2025-02-07T03:49:25Z,2710000,False,-180.0,179.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,25.41,Missed,,,,,,,,,,,,,,,
273,PT04M40.00S,2025-02-07T03:49:22.9Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,57,33,2025-02-07T03:49:25Z,2720000,False,,,0,,J. Hayes REBOUND (Off:1 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,,272.0,,,,,,,,,,2.0,1.0,1.0
274,PT04M27.00S,2025-02-07T03:49:39.1Z,2,REGULAR,foul,personal,['2freethrow'],1631218,,,1610612747,57,33,2025-02-07T03:50:04Z,2730000,False,,,0,,T. Jackson-Davis shooting personal FOUL (1 PF) (Reaves 2 FT),"[1631218, 1630559]",1610612744.0,GSW,shooting,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Right,,,,,,,,,,1628480.0,1.0,0.0,Reaves,1630559.0,,,,,,
276,PT04M27.00S,2025-02-07T03:50:07.2Z,2,REGULAR,substitution,out,[],1641764,,,1610612747,57,33,2025-02-07T03:50:12Z,2750000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M27.00S,2025-02-07T03:50:07.2Z,2,REGULAR,substitution,out,[],1631218,,,1610612747,57,33,2025-02-07T03:50:12Z,2760000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M27.00S,2025-02-07T03:50:07.2Z,2,REGULAR,substitution,in,[],201939,,,1610612747,57,33,2025-02-07T03:50:12Z,2770000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M27.00S,2025-02-07T03:50:07.2Z,2,REGULAR,substitution,in,[],203110,,,1610612747,57,33,2025-02-07T03:50:12Z,2780000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M27.00S,2025-02-07T03:50:15.4Z,2,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,58,33,2025-02-07T03:50:15Z,2790000,False,,,0,,A. Reaves Free Throw 1 of 2 (6 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,Made,,,,6.0,,,,,,,,,,,
281,PT04M27.00S,2025-02-07T03:50:25.9Z,2,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,59,33,2025-02-07T03:50:25Z,2800000,False,,,0,,A. Reaves Free Throw 2 of 2 (7 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,Made,,,,7.0,,,,,,,,,,,
282,PT04M12.00S,2025-02-07T03:50:44.6Z,2,REGULAR,3pt,Jump Shot,[],201939,66.27792378449408,61.76470588235294,1610612744,59,36,2025-02-07T03:50:50Z,2810000,False,59.0,264.0,1,right,S. Curry 27' 3PT  (7 PTS) (J. Rowe 1 AST),"[201939, 1642050]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,27.1,Made,,,,7.0,,,,,,J. Rowe,1642050.0,1.0,,,
284,PT03M54.00S,2025-02-07T03:51:02.2Z,2,REGULAR,3pt,Jump Shot,[],1629216,15.160972404730614,97.05882352941177,1610612747,59,36,2025-02-07T03:51:07Z,2830000,False,-235.0,90.0,1,left,MISS G. Vincent 25' 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left,,,,25.19,Missed,,,,,,,,,,,,,,,
285,PT03M51.00S,2025-02-07T03:51:05.2Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,59,36,2025-02-07T03:51:07Z,2840000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left,,,,,,,,284.0,,,,,,,,,,3.0,3.0,0.0
286,PT03M48.00S,2025-02-07T03:51:09.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630311,94.00459921156373,49.754901960784316,1610612744,59,38,2025-02-07T03:51:14Z,2850000,False,-1.0,4.0,1,right,P. Spencer running DUNK (2 PTS) (B. Hield 2 AST),"[1630311, 1627741]",1610612744.0,GSW,running,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,,,,0.41,Made,,,,2.0,,,,,,B. Hield,1627741.0,2.0,,,
288,PT03M46.00S,2025-02-07T03:51:15.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,59,38,2025-02-07T03:51:15Z,2870000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M46.00S,2025-02-07T03:54:26.6Z,2,REGULAR,substitution,out,[],1629216,,,1610612747,59,38,2025-02-07T03:54:45Z,2880000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M46.00S,2025-02-07T03:54:26.6Z,2,REGULAR,substitution,out,[],1629637,,,1610612747,59,38,2025-02-07T03:54:45Z,2890000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M46.00S,2025-02-07T03:54:26.6Z,2,REGULAR,substitution,in,[],2544,,,1610612747,59,38,2025-02-07T03:54:45Z,2900000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M46.00S,2025-02-07T03:54:26.6Z,2,REGULAR,substitution,in,[],1627827,,,1610612747,59,38,2025-02-07T03:54:45Z,2910000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M34.00S,2025-02-07T03:54:49.0Z,2,REGULAR,3pt,Jump Shot,[],1630559,34.38115965834429,46.03247549019608,1610612747,59,38,2025-02-07T03:54:53Z,2920000,False,20.0,271.0,1,left,MISS A. Reaves 27' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,27.14,Missed,,,,,,,,,,,,,,,
294,PT03M32.00S,2025-02-07T03:54:51.0Z,2,REGULAR,rebound,defensive,[],1630311,,,1610612744,59,38,2025-02-07T03:54:53Z,2930000,False,,,0,,P. Spencer REBOUND (Off:0 Def:2),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Center,,,,,,,,293.0,,,,,,,,,,2.0,2.0,0.0
295,PT03M20.00S,2025-02-07T03:55:01.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,83.88633377135349,43.13725490196079,1610612744,59,40,2025-02-07T03:55:06Z,2940000,False,-34.0,99.0,1,right,P. Spencer 10' pullup Jump Shot (4 PTS),[1630311],1610612744.0,GSW,pullup,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Center,,,,10.48,Made,,,,4.0,,,,,,,,,,,
296,PT02M55.00S,2025-02-07T03:55:29.3Z,2,REGULAR,foul,personal,['2freethrow'],201939,,,1610612747,59,40,2025-02-07T03:55:35Z,2950000,False,,,0,,S. Curry shooting personal FOUL (1 PF) (Reaves 2 FT),"[201939, 1630559]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,101284.0,1.0,0.0,Reaves,1630559.0,,,,,,
302,PT02M55.00S,2025-02-07T03:55:53.4Z,2,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,60,40,2025-02-07T03:55:53Z,2970000,False,,,0,,A. Reaves Free Throw 1 of 2 (8 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,Made,,,,8.0,,,,,,,,,,,
303,PT02M55.00S,2025-02-07T03:56:08.7Z,2,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,61,40,2025-02-07T03:56:08Z,2980000,False,,,0,,A. Reaves Free Throw 2 of 2 (9 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,Made,,,,9.0,,,,,,,,,,,
304,PT02M45.00S,2025-02-07T03:56:23.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,90.98226018396846,44.85294117647059,1610612744,61,42,2025-02-07T03:56:30Z,2990000,False,-26.0,32.0,1,right,P. Spencer driving floating Jump Shot (6 PTS) (B. Hield 3 AST),"[1630311, 1627741]",1610612744.0,GSW,driving floating,,,Spencer,P. Spencer,,,,,Restricted Area,0-8 Center,,,,4.13,Made,,,,6.0,,,,,,B. Hield,1627741.0,3.0,,,
306,PT02M45.00S,2025-02-07T03:56:27.4Z,2,REGULAR,foul,personal,['1freethrow'],2544,,,1610612744,61,42,2025-02-07T03:56:34Z,3010000,False,,,0,,L. James shooting personal FOUL (1 PF) (Spencer 1 FT),"[2544, 1630311]",1610612747.0,LAL,shooting,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101284.0,1.0,0.0,Spencer,1630311.0,,,,,,
308,PT02M45.00S,2025-02-07T03:56:47.8Z,2,REGULAR,freethrow,1 of 1,[],1630311,,,1610612744,61,43,2025-02-07T03:56:47Z,3030000,False,,,0,,P. Spencer Free Throw 1 of 1 (7 PTS),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,Made,,,,7.0,,,,,,,,,,,
309,PT02M40.00S,2025-02-07T03:56:59.1Z,2,REGULAR,foul,personal,['2freethrow'],1630311,,,1610612747,61,43,2025-02-07T03:57:28Z,3040000,False,,,0,,P. Spencer shooting personal FOUL (1 PF) (James 2 FT),"[1630311, 2544]",1610612744.0,GSW,shooting,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628480.0,1.0,0.0,James,2544.0,,,,,,
311,PT02M40.00S,2025-02-07T03:57:18.9Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,62,43,2025-02-07T03:57:18Z,3060000,False,,,0,,L. James Free Throw 1 of 2 (20 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Made,,,,20.0,,,,,,,,,,,
312,PT02M40.00S,2025-02-07T03:57:28.3Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,63,43,2025-02-07T03:57:28Z,3070000,False,,,0,,L. James Free Throw 2 of 2 (21 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Made,,,,21.0,,,,,,,,,,,
313,PT02M26.00S,2025-02-07T03:57:44.8Z,2,REGULAR,3pt,Jump Shot,[],1642050,95.18725361366623,3.9215686274509807,1610612744,63,43,2025-02-07T03:57:49Z,3080000,False,-230.0,-7.0,1,right,MISS J. Rowe 3PT,[1642050],1610612744.0,GSW,,,,Rowe,J. Rowe,,,,,Left Corner 3,24+ Left,,,,23.05,Missed,,,,,,,,,,,,,,,
314,PT02M24.00S,2025-02-07T03:57:46.8Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,63,43,2025-02-07T03:57:49Z,3090000,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:4),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Left Corner 3,24+ Left,,,,,,,,313.0,,,,,,,,,,6.0,4.0,2.0
315,PT02M19.00S,2025-02-07T03:57:51.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,7.802233902759525,43.627450980392155,1610612747,65,43,2025-02-07T03:58:02Z,3100000,False,32.0,21.0,1,left,A. Reaves driving floating bank Jump Shot (11 PTS),[1630559],1610612747.0,LAL,driving floating bank,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,3.81,Made,,,,11.0,,,,,,,,,,,
316,PT02M11.00S,2025-02-07T03:58:00.2Z,2,REGULAR,3pt,Jump Shot,[],1642050,71.66557161629436,83.33333333333334,1610612744,65,43,2025-02-07T03:58:05Z,3110000,False,167.0,214.0,1,right,MISS J. Rowe 27' 3PT,[1642050],1610612744.0,GSW,,,,Rowe,J. Rowe,,,,,Above the Break 3,24+ Right Center,,,,27.11,Missed,,,,,,,,,,,,,,,
317,PT02M11.00S,2025-02-07T03:58:00.2Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,65,43,2025-02-07T03:58:05Z,3120000,False,,,0,,L. James REBOUND (Off:0 Def:11),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,316.0,,,,,,,,,,11.0,11.0,0.0
318,PT02M07.00S,2025-02-07T03:58:05.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629060,7.145203679369246,50.0,1610612747,67,43,2025-02-07T03:58:10Z,3130000,False,0.0,15.0,1,left,R. Hachimura running DUNK (5 PTS) (L. James 5 AST),"[1629060, 2544]",1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,1.47,Made,,,,5.0,,,,,,L. James,2544.0,5.0,,,
320,PT02M07.00S,2025-02-07T03:58:12.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,67,43,2025-02-07T03:58:12Z,3150000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M07.00S,2025-02-07T03:59:26.0Z,2,REGULAR,substitution,out,[],1629020,,,1610612744,67,43,2025-02-07T03:59:37Z,3160000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M07.00S,2025-02-07T03:59:26.0Z,2,REGULAR,substitution,in,[],1629216,,,1610612744,67,43,2025-02-07T03:59:37Z,3170000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M53.00S,2025-02-07T03:59:49.5Z,2,REGULAR,3pt,Jump Shot,[],1630311,71.27135348226018,78.18627450980392,1610612744,67,43,2025-02-07T04:04:31Z,3180000,False,141.0,218.0,1,right,MISS P. Spencer 25' step back 3PT,[1630311],1610612744.0,GSW,step back,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Right Center,,,,25.92,Missed,,,,,,,,,,,,,,,
324,PT01M51.00S,2025-02-07T03:59:51.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,67,43,2025-02-07T04:00:02Z,3190000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,323.0,,,,,,,,,,,,
326,PT01M35.00S,2025-02-07T04:00:18.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,8.196452036793687,51.71568627450981,1610612747,69,43,2025-02-07T04:05:05Z,3210000,False,-9.0,25.0,1,left,L. James cutting DUNK (23 PTS) (A. Reaves 3 AST),"[2544, 1630559]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,2.6,Made,,,,23.0,,,,,,A. Reaves,1630559.0,3.0,,,
328,PT01M18.00S,2025-02-07T04:00:34.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,82.9664914586071,37.745098039215684,1610612744,69,45,2025-02-07T04:00:38Z,3230000,False,-61.0,108.0,1,right,S. Curry 12' step back Jump Shot (9 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,12.38,Made,,,,9.0,,,,,,,,,,,
329,PT01M03.00S,2025-02-07T04:00:50.1Z,2,REGULAR,3pt,Jump Shot,[],1629060,27.513140604467807,86.27450980392157,1610612747,69,45,2025-02-07T04:00:54Z,3240000,False,-181.0,206.0,1,left,MISS R. Hachimura 27' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,27.46,Missed,,,,,,,,,,,,,,,
330,PT01M01.00S,2025-02-07T04:00:52.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,69,45,2025-02-07T04:00:54Z,3250000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,329.0,,,,,,,,,,,,
332,PT00M50.50S,2025-02-07T04:01:14.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.82194480946123,52.205882352941174,1610612744,69,47,2025-02-07T04:06:45Z,3270000,False,11.0,15.0,1,right,S. Curry driving Layup (11 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,1.86,Made,,,,11.0,,,,,,,,,,,
333,PT00M38.60S,2025-02-07T04:01:29.1Z,2,REGULAR,3pt,Jump Shot,[],2544,33.163600525624176,67.40196078431373,1610612747,69,47,2025-02-07T04:07:02Z,3280000,False,-87.0,259.0,1,left,MISS L. James 27' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,27.34,Missed,,,,,,,,,,,,,,,
334,PT00M36.00S,2025-02-07T04:01:31.7Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,69,47,2025-02-07T04:01:31Z,3290000,False,,,0,,S. Curry REBOUND (Off:1 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,333.0,,,,,,,,,,2.0,1.0,1.0
335,PT00M23.20S,2025-02-07T04:01:45.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.69053876478318,52.450980392156865,1610612744,69,49,2025-02-07T04:08:30Z,3300000,False,12.0,16.0,1,right,S. Curry driving Layup (13 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,2.03,Made,,,,13.0,,,,,,,,,,,
338,PT00M23.20S,2025-02-07T04:05:06.6Z,2,REGULAR,foul,personal,['1freethrow'],1629216,,,1610612744,69,49,2025-02-07T04:08:49Z,3330000,False,,,0,,G. Vincent personal FOUL (1 PF) (Green 1 FT),"[1629216, 203110]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101284.0,1.0,0.0,Green,203110.0,,,,,,
343,PT00M23.20S,2025-02-07T04:05:22.5Z,2,REGULAR,substitution,out,[],1629060,,,1610612744,69,49,2025-02-07T04:06:22Z,3355000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M23.20S,2025-02-07T04:05:22.5Z,2,REGULAR,substitution,out,[],1627741,,,1610612744,69,49,2025-02-07T04:06:22Z,3357500,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M23.20S,2025-02-07T04:05:22.5Z,2,REGULAR,substitution,out,[],1630311,,,1610612744,69,49,2025-02-07T04:06:22Z,3358750,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M23.20S,2025-02-07T04:05:22.5Z,2,REGULAR,substitution,in,[],1629020,,,1610612744,69,49,2025-02-07T04:06:22Z,3359375,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M23.20S,2025-02-07T04:05:22.5Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,69,49,2025-02-07T04:06:22Z,3359687,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M23.20S,2025-02-07T04:05:22.5Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,69,49,2025-02-07T04:06:22Z,3359843,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M23.20S,2025-02-07T04:05:23.7Z,2,REGULAR,freethrow,1 of 1,[],203110,,,1610612744,69,49,2025-02-07T04:09:16Z,3360000,False,,,0,,MISS D. Green Free Throw 1 of 1,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
342,PT00M19.90S,2025-02-07T04:05:27.0Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,69,49,2025-02-07T04:09:16Z,3370000,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:5),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,341.0,,,,,,,,,,7.0,5.0,2.0
349,PT00M03.60S,2025-02-07T04:05:41.5Z,2,REGULAR,foul,personal,[],1641764,,,1610612747,69,49,2025-02-07T04:06:00Z,3440000,False,,,0,,B. Podziemski take personal FOUL (1 PF),"[1641764, 1627827]",1610612744.0,GSW,take,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1628480.0,1.0,0.0,Finney-Smith,1627827.0,,,,,,
351,PT00M02.50S,2025-02-07T04:05:56.6Z,2,REGULAR,turnover,traveling,[],1630559,,,1610612747,69,49,2025-02-07T04:06:34Z,3460000,False,,,0,,A. Reaves traveling TURNOVER (3 TO),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,3.0,,,,,,,,,101284.0,,,,,,,,,,
