actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
196,PT12M00.00S,2025-04-12T02:40:26.2Z,2,REGULAR,substitution,in,['startperiod'],1631321,,,1610612744,20,26,2025-04-12T02:42:33Z,1749843,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2025-04-12T02:40:26.2Z,2,REGULAR,substitution,in,['startperiod'],1629680,,,1610612744,20,26,2025-04-12T02:42:33Z,1749921,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2025-04-12T02:40:26.2Z,2,REGULAR,substitution,in,['startperiod'],1630541,,,1610612744,20,26,2025-04-12T02:42:33Z,1749960,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2025-04-12T02:40:26.2Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,20,26,2025-04-12T02:42:33Z,1749980,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT12M00.00S,2025-04-12T02:40:26.2Z,2,REGULAR,substitution,in,['startperiod'],1642366,,,1610612744,20,26,2025-04-12T02:42:33Z,1749990,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-04-12T02:40:30.6Z,2,REGULAR,period,start,[],0,,,1610612757,20,26,2025-04-12T02:40:31Z,1750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M49.00S,2025-04-12T02:40:31.9Z,2,REGULAR,foul,offensive,[],1630625,,,1610612757,20,26,2025-04-12T02:43:30Z,1760000,False,,,0,,D. Banton offensive FOUL (1 PF),"[1630625, 1641764]",1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Podziemski,1641764.0
179,PT11M49.00S,2025-04-12T02:40:31.9Z,2,REGULAR,turnover,offensive foul,[],1630625,,,1610612757,20,26,2025-04-12T02:40:31Z,1780000,False,,,0,,D. Banton offensive foul TURNOVER (2 TO),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,1627961.0,,,,
180,PT11M43.00S,2025-04-12T02:40:40.5Z,2,REGULAR,foul,personal,['2freethrow'],1631321,,,1610612744,20,26,2025-04-12T02:40:52Z,1790000,False,,,0,,S. Cissoko shooting personal FOUL (1 PF) (Butler III 2 FT),"[1631321, 202710]",1610612757.0,POR,shooting,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Butler III,202710.0
182,PT11M43.00S,2025-04-12T02:41:02.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202710,,,1610612744,20,27,2025-04-12T02:41:02Z,1810000,False,,,0,,J. Butler III Free Throw 1 of 2 (3 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
183,PT11M43.00S,2025-04-12T02:41:19.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202710,,,1610612744,20,28,2025-04-12T02:41:19Z,1820000,False,,,0,,J. Butler III Free Throw 2 of 2 (4 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
184,PT11M22.00S,2025-04-12T02:41:42.1Z,2,REGULAR,3pt,Jump Shot,[],1629680,8.229303547963205,96.81372549019608,1610612757,23,28,2025-04-12T02:41:48Z,1830000,False,-234.0,25.0,1,left,M. Thybulle 3PT  (7 PTS) (S. Cissoko 1 AST),"[1629680, 1631321]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,23.54,Made,,,,,7.0,,,S. Cissoko,1631321.0,1.0,,,,,,,,
186,PT10M55.00S,2025-04-12T02:42:09.8Z,2,REGULAR,3pt,Jump Shot,[],1630541,77.08607095926413,9.803921568627452,1610612744,23,28,2025-04-12T02:47:38Z,1850000,False,-201.0,163.0,1,right,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,25.87,Missed,,,,,,,,,,,,,,,,,,
187,PT10M55.00S,2025-04-12T02:42:09.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,23,28,2025-04-12T02:43:36Z,1860000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,186.0,,,,,,,,,,,,,,,,,
188,PT10M55.00S,2025-04-12T02:42:15.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612744,23,28,2025-04-12T02:42:45Z,1870000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2530.0,,,,
189,PT10M48.00S,2025-04-12T02:42:30.3Z,2,REGULAR,turnover,bad pass,[],1630625,,,1610612757,23,28,2025-04-12T02:42:47Z,1880000,False,,,0,,D. Banton bad pass TURNOVER (3 TO),"[1630625, 203110]",1610612757.0,POR,,,,Banton,D. Banton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,3.0,Green,203110.0,,,,,
190,PT10M48.00S,2025-04-12T02:42:30.3Z,2,REGULAR,steal,,[],203110,,,1610612744,23,28,2025-04-12T02:47:44Z,1890000,False,,,0,,D. Green STEAL (2 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
201,PT10M40.00S,2025-04-12T02:42:38.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1641764,79.31997371879106,57.84313725490197,1610612744,23,30,2025-04-12T02:42:50Z,1900000,False,39.0,142.0,1,right,B. Podziemski 14' pullup Jump Shot (4 PTS) (J. Butler III 2 AST),"[1641764, 202710]",1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Center,14.72,Made,,,,,4.0,,,J. Butler III,202710.0,2.0,,,,,,,,
202,PT10M20.00S,2025-04-12T02:43:00.7Z,2,REGULAR,turnover,traveling,[],1631133,,,1610612757,23,30,2025-04-12T02:43:11Z,1910000,False,,,0,,J. Walker traveling TURNOVER (1 TO),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,,,2530.0,,,,
203,PT10M05.00S,2025-04-12T02:43:26.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630541,72.61826544021025,81.12745098039215,1610612744,23,30,2025-04-12T02:43:32Z,1920000,False,156.0,205.0,1,right,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,25.73,Missed,,,,,,,,,,,,,,,,,,
204,PT10M00.00S,2025-04-12T02:43:31.7Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,23,30,2025-04-12T02:43:32Z,1930000,False,,,0,,D. Clingan REBOUND (Off:0 Def:5),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,,,203.0,5.0,5.0,0.0,,,,,,,,,,,,,,
205,PT09M56.00S,2025-04-12T02:43:36.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,8.492115637319317,65.44117647058823,1610612757,23,30,2025-04-12T02:46:11Z,1940000,False,-77.0,27.0,1,left,MISS D. Clingan 8' cutting Layup,[1642270],1610612757.0,POR,cutting,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Left,8.19,Missed,,,,,,,,,,,,,,,,,,
206,PT09M54.00S,2025-04-12T02:43:38.7Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,23,30,2025-04-12T02:43:52Z,1950000,False,,,0,,Q. Post REBOUND (Off:0 Def:1),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),8-16 Left,,,205.0,1.0,1.0,0.0,,,,,,,,,,,,,,
207,PT09M49.00S,2025-04-12T02:43:43.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630541,91.80354796320631,58.57843137254902,1610612744,23,30,2025-04-12T02:44:03Z,1960000,False,43.0,25.0,1,right,MISS M. Moody running Layup - blocked,"[1630541, 1629680]",1610612744.0,GSW,running,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,,Thybulle,1629680.0,,,,,,,,,,,
208,PT09M49.00S,2025-04-12T02:43:43.4Z,2,REGULAR,block,,[],1629680,,,1610612744,23,30,2025-04-12T02:43:46Z,1970000,False,,,0,,M. Thybulle BLOCK (2 BLK),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
209,PT09M45.00S,2025-04-12T02:43:47.4Z,2,REGULAR,rebound,defensive,[],1630625,,,1610612757,23,30,2025-04-12T02:44:03Z,1980000,False,,,0,,D. Banton REBOUND (Off:0 Def:2),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,207.0,2.0,2.0,0.0,,,,,,,,,,,,,,
210,PT09M34.00S,2025-04-12T02:43:57.5Z,2,REGULAR,3pt,Jump Shot,[],1629680,13.485545335085414,3.6764705882352944,1610612757,23,30,2025-04-12T02:44:06Z,1990000,False,232.0,74.0,1,left,MISS M. Thybulle 24' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Right Corner 3,24+ Right,24.32,Missed,,,,,,,,,,,,,,,,,,
211,PT09M33.00S,2025-04-12T02:43:58.5Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,23,30,2025-04-12T02:44:06Z,2000000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Right Corner 3,24+ Right,,,210.0,3.0,2.0,1.0,,,,,,,,,,,,,,
212,PT09M16.00S,2025-04-12T02:44:15.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630541,87.46714848883047,49.754901960784316,1610612744,23,30,2025-04-12T02:44:19Z,2010000,False,-1.0,65.0,1,right,MISS M. Moody 6' turnaround Hook,[1630541],1610612744.0,GSW,turnaround,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,6.53,Missed,,,,,,,,,,,,,,,,,,
213,PT09M14.00S,2025-04-12T02:44:17.7Z,2,REGULAR,rebound,defensive,[],1630625,,,1610612757,23,30,2025-04-12T02:44:19Z,2020000,False,,,0,,D. Banton REBOUND (Off:0 Def:3),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,212.0,3.0,3.0,0.0,,,,,,,,,,,,,,
215,PT08M55.00S,2025-04-12T02:44:51.3Z,2,REGULAR,2pt,Jump Shot,[],1642270,18.084756898817346,33.088235294117645,1610612757,23,30,2025-04-12T02:44:58Z,2040000,False,85.0,117.0,1,left,MISS D. Clingan 14' turnaround Shot,[1642270],1610612757.0,POR,turnaround,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Right,14.48,Missed,,,,,,,,,,,,,,,,,,
216,PT08M52.00S,2025-04-12T02:44:54.3Z,2,REGULAR,rebound,offensive,[],1629680,,,1610612757,23,30,2025-04-12T02:44:58Z,2050000,False,,,0,,M. Thybulle REBOUND (Off:1 Def:2),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Right,,,215.0,3.0,2.0,1.0,,,,,,,,,,,,,,
217,PT08M47.00S,2025-04-12T02:44:59.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630625,37.00722733245729,44.36274509803921,1610612757,23,30,2025-04-12T02:45:04Z,2060000,False,28.0,295.0,1,left,MISS D. Banton 29' 3PT,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,29.67,Missed,,,,,,,,,,,,,,,,,,
218,PT08M43.00S,2025-04-12T02:45:03.6Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,23,30,2025-04-12T02:45:04Z,2070000,False,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,217.0,4.0,4.0,0.0,,,,,,,,,,,,,,
219,PT08M38.00S,2025-04-12T02:45:09.8Z,2,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612744,23,30,2025-04-12T02:45:19Z,2080000,False,,,0,,M. Thybulle shooting personal FOUL (1 PF) (Butler III 2 FT),"[1629680, 202710]",1610612757.0,POR,shooting,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Butler III,202710.0
221,PT08M38.00S,2025-04-12T02:45:34.0Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,23,31,2025-04-12T02:45:34Z,2100000,False,,,0,,J. Butler III Free Throw 1 of 2 (5 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
222,PT08M38.00S,2025-04-12T02:45:35.6Z,2,REGULAR,substitution,out,[],1642270,,,1610612744,23,31,2025-04-12T02:45:45Z,2110000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M38.00S,2025-04-12T02:45:35.6Z,2,REGULAR,substitution,out,[],1631133,,,1610612744,23,31,2025-04-12T02:45:45Z,2120000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M38.00S,2025-04-12T02:45:35.6Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,23,31,2025-04-12T02:45:45Z,2130000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M38.00S,2025-04-12T02:45:35.6Z,2,REGULAR,substitution,in,[],1641871,,,1610612744,23,31,2025-04-12T02:45:45Z,2140000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M38.00S,2025-04-12T02:45:35.6Z,2,REGULAR,substitution,in,[],1641739,,,1610612744,23,31,2025-04-12T02:45:45Z,2150000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M38.00S,2025-04-12T02:45:35.6Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,23,31,2025-04-12T02:45:45Z,2160000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M38.00S,2025-04-12T02:46:03.1Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,23,32,2025-04-12T02:46:03Z,2170000,False,,,0,,J. Butler III Free Throw 2 of 2 (6 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
229,PT08M24.00S,2025-04-12T02:46:16.6Z,2,REGULAR,3pt,Jump Shot,[],1641871,30.962549277266753,33.33333333333333,1610612757,23,32,2025-04-12T02:46:21Z,2180000,False,83.0,239.0,1,left,MISS D. Reath 25' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
230,PT08M22.00S,2025-04-12T02:46:18.6Z,2,REGULAR,rebound,offensive,[],1631321,,,1610612757,23,32,2025-04-12T02:46:21Z,2190000,False,,,0,,S. Cissoko REBOUND (Off:1 Def:0),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Right Center,,,229.0,1.0,0.0,1.0,,,,,,,,,,,,,,
231,PT08M17.00S,2025-04-12T02:46:24.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641739,8.754927726675426,60.78431372549019,1610612757,23,32,2025-04-12T02:46:28Z,2200000,False,-54.0,30.0,1,left,MISS T. Camara 6' reverse Layup,[1641739],1610612757.0,POR,reverse,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,,,,,,,,,,,,,,
232,PT08M15.00S,2025-04-12T02:46:26.3Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,23,32,2025-04-12T02:46:28Z,2210000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,231.0,1.0,1.0,0.0,,,,,,,,,,,,,,
233,PT08M10.00S,2025-04-12T02:46:31.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630541,77.34888304862024,89.4607843137255,1610612744,23,32,2025-04-12T02:46:38Z,2220000,False,197.0,160.0,1,right,MISS M. Moody 25' running 3PT,[1630541],1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,25.43,Missed,,,,,,,,,,,,,,,,,,
234,PT08M07.00S,2025-04-12T02:46:34.3Z,2,REGULAR,rebound,defensive,[],1630625,,,1610612757,23,32,2025-04-12T02:46:34Z,2230000,False,,,0,,D. Banton REBOUND (Off:0 Def:4),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,,,233.0,4.0,4.0,0.0,,,,,,,,,,,,,,
236,PT08M02.00S,2025-04-12T02:46:38.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631321,8.754927726675426,44.6078431372549,1610612757,23,32,2025-04-12T02:46:58Z,2240000,False,27.0,30.0,1,left,MISS S. Cissoko running Layup,[1631321],1610612757.0,POR,running,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,,,,,,,,,,
237,PT08M02.00S,2025-04-12T02:46:38.9Z,2,REGULAR,rebound,offensive,[],1631321,,,1610612757,23,32,2025-04-12T02:47:03Z,2250000,False,,,0,,S. Cissoko REBOUND (Off:2 Def:0),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,236.0,2.0,0.0,2.0,,,,,,,,,,,,,,
238,PT08M02.00S,2025-04-12T02:46:41.4Z,2,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612757,23,32,2025-04-12T02:46:50Z,2260000,False,,,0,,M. Moody shooting personal FOUL (2 PF) (Cissoko 2 FT),"[1630541, 1631321]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Cissoko,1631321.0
240,PT08M02.00S,2025-04-12T02:47:11.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631321,,,1610612757,23,32,2025-04-12T02:47:11Z,2280000,False,,,0,,MISS S. Cissoko Free Throw 1 of 2,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
241,PT08M02.00S,2025-04-12T02:47:11.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,23,32,2025-04-12T02:47:11Z,2290000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,
242,PT08M02.00S,2025-04-12T02:47:12.3Z,2,REGULAR,substitution,out,[],1630541,,,1610612757,23,32,2025-04-12T02:47:22Z,2300000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M02.00S,2025-04-12T02:47:12.3Z,2,REGULAR,substitution,out,[],202710,,,1610612757,23,32,2025-04-12T02:47:22Z,2310000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M02.00S,2025-04-12T02:47:12.3Z,2,REGULAR,substitution,in,[],1627741,,,1610612757,23,32,2025-04-12T02:47:22Z,2320000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M02.00S,2025-04-12T02:47:12.3Z,2,REGULAR,substitution,in,[],201939,,,1610612757,23,32,2025-04-12T02:47:22Z,2330000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M02.00S,2025-04-12T02:47:35.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631321,,,1610612757,24,32,2025-04-12T02:47:35Z,2340000,False,,,0,,S. Cissoko Free Throw 2 of 2 (1 PTS),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
247,PT07M52.00S,2025-04-12T02:47:46.6Z,2,REGULAR,3pt,Jump Shot,[],1642366,66.5735873850197,53.431372549019606,1610612744,24,32,2025-04-12T02:47:50Z,2350000,False,17.0,262.0,1,right,MISS Q. Post 26' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,26.23,Missed,,,,,,,,,,,,,,,,,,
248,PT07M49.00S,2025-04-12T02:47:49.6Z,2,REGULAR,rebound,defensive,[],1631321,,,1610612757,24,32,2025-04-12T02:47:50Z,2360000,False,,,0,,S. Cissoko REBOUND (Off:2 Def:1),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Center,,,247.0,3.0,1.0,2.0,,,,,,,,,,,,,,
249,PT07M48.00S,2025-04-12T02:47:53.9Z,2,REGULAR,turnover,palming,[],1631321,,,1610612757,24,32,2025-04-12T02:48:01Z,2370000,False,,,0,,S. Cissoko palming TURNOVER (1 TO),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,2530.0,,,,
250,PT07M40.00S,2025-04-12T02:48:07.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642366,69.07030223390277,71.56862745098039,1610612744,24,35,2025-04-12T02:48:11Z,2380000,False,108.0,238.0,1,right,Q. Post 26' 3PT  (3 PTS) (S. Curry 2 AST),"[1642366, 201939]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,26.15,Made,,,,,3.0,,,S. Curry,201939.0,2.0,,,,,,,,
252,PT07M18.00S,2025-04-12T02:48:29.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,12.040078843626807,48.529411764705884,1610612757,24,35,2025-04-12T02:48:35Z,2400000,False,7.0,61.0,1,left,MISS D. Banton 6' driving floating Shot,[1630625],1610612757.0,POR,driving floating,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,6.11,Missed,,,,,,,,,,,,,,,,,,
253,PT07M16.00S,2025-04-12T02:48:31.5Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,24,35,2025-04-12T02:48:31Z,2410000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,252.0,2.0,2.0,0.0,,,,,,,,,,,,,,
254,PT07M04.00S,2025-04-12T02:48:42.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642366,83.13074901445466,49.754901960784316,1610612744,24,35,2025-04-12T02:51:15Z,2420000,False,-1.0,106.0,1,right,MISS Q. Post 10' floating Shot - blocked,"[1642366, 1630625]",1610612744.0,GSW,floating,,,Post,Q. Post,,,,,In The Paint (Non-RA),8-16 Center,10.61,Missed,,,,,,Banton,1630625.0,,,,,,,,,,,
255,PT07M04.00S,2025-04-12T02:48:42.9Z,2,REGULAR,block,,[],1630625,,,1610612744,24,35,2025-04-12T02:48:45Z,2430000,False,,,0,,D. Banton BLOCK (1 BLK),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
256,PT07M02.00S,2025-04-12T02:48:44.9Z,2,REGULAR,rebound,defensive,[],1631321,,,1610612757,24,35,2025-04-12T02:48:46Z,2440000,False,,,0,,S. Cissoko REBOUND (Off:2 Def:2),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),8-16 Center,,,254.0,4.0,2.0,2.0,,,,,,,,,,,,,,
257,PT06M59.00S,2025-04-12T02:48:48.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641739,28.86005256241787,23.03921568627451,1610612757,27,35,2025-04-12T02:48:55Z,2450000,False,135.0,219.0,1,left,T. Camara 25' 3PT running (7 PTS) (D. Banton 3 AST),"[1641739, 1630625]",1610612757.0,POR,running,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,25.7,Made,,,,,7.0,,,D. Banton,1630625.0,3.0,,,,,,,,
259,PT06M43.00S,2025-04-12T02:49:04.1Z,2,REGULAR,3pt,Jump Shot,[],201939,72.35545335085413,7.598039215686274,1610612744,27,38,2025-04-12T02:49:08Z,2470000,False,-212.0,207.0,1,right,S. Curry 29' 3PT  (7 PTS) (Q. Post 1 AST),"[201939, 1642366]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,29.66,Made,,,,,7.0,,,Q. Post,1642366.0,1.0,,,,,,,,
261,PT06M21.00S,2025-04-12T02:49:26.5Z,2,REGULAR,3pt,Jump Shot,[],1629680,30.56833114323259,70.58823529411765,1610612757,27,38,2025-04-12T02:49:32Z,2490000,False,-103.0,235.0,1,left,MISS M. Thybulle 25' step back 3PT,[1629680],1610612757.0,POR,step back,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
