actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
178,PT12M00.00S,2025-03-04T00:37:17.5Z,2,REGULAR,substitution,in,['startperiod'],1642366,,,1610612744,21,28,2025-03-04T00:39:51Z,1780000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-03-04T00:39:42.3Z,2,REGULAR,period,start,[],0,,,1610612766,21,28,2025-03-04T00:39:51Z,1790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M45.00S,2025-03-04T00:39:55.6Z,2,REGULAR,3pt,Jump Shot,[],1630163,10.988830486202366,96.32352941176471,1610612766,24,28,2025-03-04T00:40:00Z,1800000,False,-232.0,51.0,1,left,L. Ball 3PT fadeaway (3 PTS) (J. Nurkić 2 AST),"[1630163, 203994]",1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,23.71,Made,3.0,J. Nurkić,203994.0,2.0,,,,,,,,,,,,,,
182,PT11M34.00S,2025-03-04T00:40:06.8Z,2,REGULAR,turnover,lost ball,[],1642366,,,1610612744,24,28,2025-03-04T00:40:11Z,1820000,False,,,0,,Q. Post lost ball TURNOVER (1 TO),"[1642366, 1630163]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,Ball,1630163.0,,,,
183,PT11M34.00S,2025-03-04T00:40:06.8Z,2,REGULAR,steal,,[],1630163,,,1610612766,24,28,2025-03-04T00:40:09Z,1830000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
184,PT11M31.00S,2025-03-04T00:40:10.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630163,6.521024967148489,49.754901960784316,1610612766,26,28,2025-03-04T00:40:16Z,1840000,False,1.0,9.0,1,left,L. Ball running DUNK (5 PTS),[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,0.89,Made,5.0,,,,,,,,,,,,,,,,,
185,PT11M18.00S,2025-03-04T00:40:23.5Z,2,REGULAR,3pt,Jump Shot,[],203110,92.06636005256242,4.166666666666666,1610612744,26,31,2025-03-04T00:40:27Z,1850000,False,-229.0,22.0,1,right,D. Green 3PT  (5 PTS) (J. Butler III 2 AST),"[203110, 202710]",1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,23.03,Made,5.0,J. Butler III,202710.0,2.0,,,,,,,,,,,,,,
187,PT11M05.00S,2025-03-04T00:40:36.0Z,2,REGULAR,3pt,Jump Shot,[],203994,32.276609724047304,37.00980392156863,1610612766,26,31,2025-03-04T00:40:40Z,1870000,False,65.0,251.0,1,left,MISS J. Nurkić 25' 3PT,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
188,PT11M02.00S,2025-03-04T00:40:39.0Z,2,REGULAR,rebound,defensive,[],202710,,,1610612744,26,31,2025-03-04T00:40:40Z,1880000,False,,,0,,J. Butler III REBOUND (Off:1 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Center,,,,,,,187.0,2.0,1.0,1.0,,,,,,,,,,
189,PT10M57.00S,2025-03-04T00:40:46.5Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203110,87.33574244415243,44.85294117647059,1610612744,26,31,2025-03-04T00:44:12Z,1890000,False,-26.0,67.0,1,right,MISS D. Green 7' driving floating Shot,[203110],1610612744.0,GSW,driving floating,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,7.13,Missed,,,,,,,,,,,,,,,,,,
190,PT10M56.00S,2025-03-04T00:40:47.5Z,2,REGULAR,rebound,offensive,[],1641764,,,1610612744,26,31,2025-03-04T00:44:12Z,1900000,False,,,0,,B. Podziemski REBOUND (Off:2 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,189.0,4.0,2.0,2.0,,,,,,,,,,
191,PT10M56.00S,2025-03-04T00:40:50.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641764,94.40999984741211,50.0,1610612744,26,33,2025-03-04T00:44:20Z,1910000,False,0.0,0.0,1,right,B. Podziemski tip Layup (7 PTS),[1641764],1610612744.0,GSW,tip,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,0.0,Made,7.0,,,,,,,,,,,,,,,,,
192,PT10M45.00S,2025-03-04T00:41:09.0Z,2,REGULAR,foul,personal,[],1641764,,,1610612766,26,33,2025-03-04T00:41:32Z,1920000,False,,,0,,B. Podziemski personal FOUL (2 PF),"[1641764, 1630163]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1193.0,,,,2.0,0.0,Ball,1630163.0
196,PT10M34.00S,2025-03-04T00:41:52.9Z,2,REGULAR,2pt,Jump Shot,[],1641878,7.440867279894875,78.18627450980392,1610612766,28,33,2025-03-04T00:45:09Z,1950000,False,-141.0,17.0,1,left,D. Baugh 14' Jump Shot (2 PTS) (L. Ball 2 AST),"[1641878, 1630163]",1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Mid-Range,8-16 Left,14.2,Made,2.0,L. Ball,1630163.0,2.0,,,,,,,,,,,,,,
198,PT10M12.00S,2025-03-04T00:42:14.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,90.22667542706965,58.82352941176471,1610612744,28,33,2025-03-04T00:42:18Z,1970000,False,44.0,39.0,1,right,MISS D. Green driving Layup - blocked,"[203110, 203994]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,5.91,Missed,,,,,,,,,Nurkić,203994.0,,,,,,,,
199,PT10M12.00S,2025-03-04T00:42:14.0Z,2,REGULAR,block,,[],203994,,,1610612744,28,33,2025-03-04T00:42:16Z,1980000,False,,,0,,J. Nurkić BLOCK (1 BLK),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT10M09.00S,2025-03-04T00:42:17.0Z,2,REGULAR,rebound,offensive,[],203110,,,1610612744,28,33,2025-03-04T00:42:18Z,1990000,False,,,0,,D. Green REBOUND (Off:1 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,198.0,4.0,3.0,1.0,,,,,,,,,,
201,PT10M07.00S,2025-03-04T00:42:20.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630541,76.5604467805519,86.76470588235294,1610612744,28,33,2025-03-04T00:42:26Z,2000000,False,184.0,168.0,1,right,MISS M. Moody 24' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
202,PT10M06.00S,2025-03-04T00:42:21.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,28,33,2025-03-04T00:42:26Z,2010000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,201.0,,,,,,,,,,,,,
204,PT09M56.00S,2025-03-04T00:42:53.7Z,2,REGULAR,foul,offensive,[],1630163,,,1610612766,28,33,2025-03-04T00:46:53Z,2030000,False,,,0,,L. Ball offensive FOUL (2 PF),"[1630163, 1641764]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627534.0,,,,2.0,0.0,Podziemski,1641764.0
206,PT09M56.00S,2025-03-04T00:42:53.7Z,2,REGULAR,turnover,offensive foul,[],1630163,,,1610612766,28,33,2025-03-04T00:42:53Z,2050000,False,,,0,,L. Ball offensive foul TURNOVER (3 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627534.0,3.0,,,,,,
207,PT09M40.00S,2025-03-04T00:43:23.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630541,67.09921156373193,56.61764705882353,1610612744,28,33,2025-03-04T00:47:44Z,2060000,False,33.0,257.0,1,right,MISS M. Moody 25' bank 3PT,[1630541],1610612744.0,GSW,bank,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,25.89,Missed,,,,,,,,,,,,,,,,,,
208,PT09M35.00S,2025-03-04T00:43:28.6Z,2,REGULAR,rebound,defensive,[],1629610,,,1610612766,28,33,2025-03-04T00:43:29Z,2070000,False,,,0,,D. Jeffries REBOUND (Off:0 Def:1),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Center,,,,,,,207.0,1.0,1.0,0.0,,,,,,,,,,
209,PT09M29.00S,2025-03-04T00:43:39.1Z,2,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,28,33,2025-03-04T00:43:47Z,2080000,False,,,0,,L. Ball lost ball out-of-bounds TURNOVER (4 TO),[1630163],1610612766.0,CHA,lost ball,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,200834.0,4.0,,,,,,
211,PT09M14.00S,2025-03-04T00:44:21.9Z,2,REGULAR,substitution,out,[],1641878,,,1610612744,28,33,2025-03-04T00:44:33Z,2100000,False,,,0,,SUB out: D. Baugh,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M14.00S,2025-03-04T00:44:21.9Z,2,REGULAR,substitution,out,[],1642275,,,1610612744,28,33,2025-03-04T00:44:33Z,2110000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M14.00S,2025-03-04T00:44:21.9Z,2,REGULAR,substitution,in,[],1641733,,,1610612744,28,33,2025-03-04T00:44:33Z,2120000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M14.00S,2025-03-04T00:44:21.9Z,2,REGULAR,substitution,in,[],1628970,,,1610612744,28,33,2025-03-04T00:44:33Z,2130000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M06.00S,2025-03-04T00:44:47.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202710,88.51839684625493,3.6764705882352944,1610612744,28,33,2025-03-04T00:44:51Z,2140000,False,-232.0,55.0,1,right,MISS J. Butler III 3PT,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Left Corner 3,24+ Left,23.81,Missed,,,,,,,,,,,,,,,,,,
216,PT09M04.00S,2025-03-04T00:44:49.1Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,28,33,2025-03-04T00:44:49Z,2150000,False,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,,,,,,215.0,3.0,2.0,1.0,,,,,,,,,,
217,PT08M56.00S,2025-03-04T00:44:57.3Z,2,REGULAR,3pt,Jump Shot,[],1629610,32.933639947437584,45.34313725490196,1610612766,28,33,2025-03-04T00:45:02Z,2160000,False,23.0,257.0,1,left,MISS D. Jeffries 25' 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Center,25.82,Missed,,,,,,,,,,,,,,,,,,
218,PT08M55.00S,2025-03-04T00:44:58.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,28,33,2025-03-04T00:45:02Z,2170000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,217.0,,,,,,,,,,,,,
220,PT08M55.00S,2025-03-04T00:45:13.0Z,2,REGULAR,foul,personal,[],1642366,,,1610612766,28,33,2025-03-04T00:45:26Z,2190000,False,,,0,,Q. Post loose ball personal FOUL (1 PF),"[1642366, 203994]",1610612744.0,GSW,loose ball,,,Post,Q. Post,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1627534.0,,,,1.0,0.0,Nurkić,203994.0
222,PT08M48.00S,2025-03-04T00:45:29.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641733,28.465834428383708,76.47058823529412,1610612766,28,33,2025-03-04T00:45:34Z,2210000,False,-132.0,215.0,1,left,MISS N. Smith Jr. 25' step back 3PT,[1641733],1610612766.0,CHA,step back,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
223,PT08M46.00S,2025-03-04T00:45:31.8Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,28,33,2025-03-04T00:45:34Z,2220000,False,,,0,,B. Podziemski REBOUND (Off:2 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,222.0,5.0,3.0,2.0,,,,,,,,,,
224,PT08M38.00S,2025-03-04T00:45:48.0Z,2,REGULAR,foul,personal,[],1641733,,,1610612744,28,33,2025-03-04T00:46:02Z,2230000,False,,,0,,N. Smith Jr. personal FOUL (2 PF),"[1641733, 1630541]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1193.0,,,,2.0,0.0,Moody,1630541.0
226,PT08M38.00S,2025-03-04T00:46:00.6Z,2,REGULAR,substitution,out,[],203994,,,1610612744,28,33,2025-03-04T00:46:05Z,2250000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M38.00S,2025-03-04T00:46:00.6Z,2,REGULAR,substitution,in,[],1631109,,,1610612744,28,33,2025-03-04T00:46:05Z,2260000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M33.00S,2025-03-04T00:46:23.7Z,2,REGULAR,2pt,Jump Shot,[],203110,89.83245729303549,9.313725490196079,1610612744,28,35,2025-03-04T00:53:02Z,2270000,False,-203.0,43.0,1,right,D. Green 20' Jump Shot (7 PTS) (Q. Post 1 AST),"[203110, 1642366]",1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Left,20.79,Made,7.0,Q. Post,1642366.0,1.0,,,,,,,,,,,,,,
230,PT08M17.00S,2025-03-04T00:46:35.1Z,2,REGULAR,3pt,Jump Shot,[],1629610,8.09789750328515,3.9215686274509802,1610612766,28,35,2025-03-04T00:46:39Z,2290000,False,230.0,24.0,1,left,MISS D. Jeffries 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
231,PT08M14.00S,2025-03-04T00:46:38.1Z,2,REGULAR,rebound,defensive,[],1642366,,,1610612744,28,35,2025-03-04T00:46:39Z,2300000,False,,,0,,Q. Post REBOUND (Off:0 Def:1),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,,,,,,,230.0,1.0,1.0,0.0,,,,,,,,,,
232,PT08M04.00S,2025-03-04T00:46:47.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642366,86.67871222076215,41.911764705882355,1610612744,28,35,2025-03-04T00:46:51Z,2310000,False,-40.0,73.0,1,right,MISS Q. Post 8' floating Shot,[1642366],1610612744.0,GSW,floating,,,Post,Q. Post,,,,,In The Paint (Non-RA),8-16 Center,8.32,Missed,,,,,,,,,,,,,,,,,,
233,PT08M02.00S,2025-03-04T00:46:49.0Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,28,35,2025-03-04T00:46:49Z,2320000,False,,,0,,M. Williams REBOUND (Off:1 Def:4),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,232.0,5.0,4.0,1.0,,,,,,,,,,
234,PT07M49.00S,2025-03-04T00:47:02.0Z,2,REGULAR,3pt,Jump Shot,[],1641733,28.33442838370565,77.20588235294117,1610612766,28,35,2025-03-04T00:47:09Z,2330000,False,-136.0,214.0,1,left,MISS N. Smith Jr. 25' 3PT,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
235,PT07M49.00S,2025-03-04T00:47:02.0Z,2,REGULAR,rebound,offensive,[],1628970,,,1610612766,28,35,2025-03-04T00:47:09Z,2340000,False,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,234.0,4.0,3.0,1.0,,,,,,,,,,
236,PT07M49.00S,2025-03-04T00:47:08.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,8.09789750328515,51.470588235294116,1610612766,30,35,2025-03-04T00:54:20Z,2350000,False,-7.0,24.0,1,left,M. Bridges putback Layup (4 PTS),[1628970],1610612766.0,CHA,putback,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.47,Made,4.0,,,,,,,,,,,,,,,,,
237,PT07M49.00S,2025-03-04T00:47:12.0Z,2,REGULAR,foul,personal,['1freethrow'],203110,,,1610612766,30,35,2025-03-04T00:47:18Z,2360000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Bridges 1 FT),"[203110, 1628970]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200834.0,,,,1.0,0.0,Bridges,1628970.0
239,PT07M49.00S,2025-03-04T00:47:19.3Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,30,35,2025-03-04T00:49:43Z,2380000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M49.00S,2025-03-04T00:47:19.3Z,2,REGULAR,substitution,out,[],1629610,,,1610612766,30,35,2025-03-04T00:49:43Z,2390000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M49.00S,2025-03-04T00:47:19.3Z,2,REGULAR,substitution,out,[],1641764,,,1610612766,30,35,2025-03-04T00:49:43Z,2400000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M49.00S,2025-03-04T00:47:19.3Z,2,REGULAR,substitution,in,[],1630182,,,1610612766,30,35,2025-03-04T00:49:43Z,2410000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M49.00S,2025-03-04T00:47:19.3Z,2,REGULAR,substitution,in,[],1641878,,,1610612766,30,35,2025-03-04T00:49:43Z,2420000,False,,,0,,SUB in: D. Baugh,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M49.00S,2025-03-04T00:47:19.3Z,2,REGULAR,substitution,in,[],1627780,,,1610612766,30,35,2025-03-04T00:49:43Z,2430000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M49.00S,2025-03-04T00:47:19.3Z,2,REGULAR,substitution,out,[],203110,,,1610612766,30,35,2025-03-04T00:49:43Z,2435000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M49.00S,2025-03-04T00:47:19.3Z,2,REGULAR,substitution,in,[],201939,,,1610612766,30,35,2025-03-04T00:49:43Z,2437500,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M49.00S,2025-03-04T00:47:49.8Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628970,,,1610612766,31,35,2025-03-04T00:47:49Z,2440000,False,,,0,,M. Bridges Free Throw 1 of 1 (5 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
246,PT07M34.00S,2025-03-04T00:48:05.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,93.38042049934296,53.431372549019606,1610612744,31,37,2025-03-04T00:48:08Z,2450000,False,17.0,10.0,1,right,G. Payton II driving Layup (7 PTS) (S. Curry 5 AST),"[1627780, 201939]",1610612744.0,GSW,driving,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.97,Made,7.0,S. Curry,201939.0,5.0,,,,,,,,,,,,,,
255,PT07M26.00S,2025-03-04T00:49:22.6Z,2,REGULAR,turnover,bad pass,[],1641733,,,1610612766,31,37,2025-03-04T00:57:02Z,2467500,False,,,0,,N. Smith Jr. bad pass TURNOVER (3 TO),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,3.0,,,,,,
257,PT07M26.00S,2025-03-04T00:49:29.7Z,2,REGULAR,substitution,out,[],1641733,,,1610612744,31,37,2025-03-04T00:56:40Z,2475000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M26.00S,2025-03-04T00:49:29.7Z,2,REGULAR,substitution,in,[],203552,,,1610612744,31,37,2025-03-04T00:56:40Z,2482500,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M26.00S,2025-03-04T00:49:31.6Z,2,REGULAR,jumpball,recovered,[],1627780,,,1610612744,31,37,2025-03-04T00:57:12Z,2490000,False,,,0,,Jump Ball Q. Post vs. M. Williams: Tip to G. Payton II,"[1627780, 1642366, 1631109]",1610612744.0,GSW,heldball,G. Payton II,1627780.0,Payton II,G. Payton II,Post,1642366.0,Williams,1631109.0,,,,,,,,,,,,,,,,,,,,,,
259,PT07M00.00S,2025-03-04T00:49:33.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642366,83.78777923784494,47.549019607843135,1610612744,31,37,2025-03-04T01:00:40Z,2560000,False,-12.0,100.0,1,right,MISS Q. Post 10' driving floating Shot - blocked,"[1642366, 1631109]",1610612744.0,GSW,driving floating,,,Post,Q. Post,,,,,In The Paint (Non-RA),8-16 Center,10.07,Missed,,,,,,,,,Williams,1631109.0,,,,,,,,
260,PT07M00.00S,2025-03-04T00:49:33.7Z,2,REGULAR,block,,[],1631109,,,1610612744,31,37,2025-03-04T00:49:37Z,2570000,False,,,0,,M. Williams BLOCK (2 BLK),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
261,PT07M00.00S,2025-03-04T00:49:33.7Z,2,REGULAR,rebound,offensive,[],1630541,,,1610612744,31,37,2025-03-04T00:49:44Z,2580000,False,,,0,,M. Moody REBOUND (Off:1 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,259.0,2.0,1.0,1.0,,,,,,,,,,
262,PT07M00.00S,2025-03-04T00:49:47.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612744,31,37,2025-03-04T00:49:54Z,2590000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,200834.0,,,,,,,
263,PT07M00.00S,2025-03-04T00:49:50.2Z,2,REGULAR,substitution,out,[],1630541,,,1610612766,31,37,2025-03-04T00:50:00Z,2600000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M00.00S,2025-03-04T00:49:50.2Z,2,REGULAR,substitution,in,[],1627741,,,1610612766,31,37,2025-03-04T00:50:00Z,2610000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M50.00S,2025-03-04T00:50:02.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641878,11.908672798948752,48.77450980392157,1610612766,31,37,2025-03-04T00:50:06Z,2620000,False,6.0,59.0,1,left,MISS D. Baugh driving Layup - blocked,"[1641878, 1642366]",1610612766.0,CHA,driving,,,Baugh,D. Baugh,,,,,In The Paint (Non-RA),0-8 Center,5.97,Missed,,,,,,,,,Post,1642366.0,,,,,,,,
266,PT06M50.00S,2025-03-04T00:50:02.1Z,2,REGULAR,block,,[],1642366,,,1610612766,31,37,2025-03-04T00:50:04Z,2630000,False,,,0,,Q. Post BLOCK (1 BLK),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
267,PT06M47.00S,2025-03-04T00:50:05.1Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612744,31,37,2025-03-04T00:50:06Z,2640000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,265.0,1.0,1.0,0.0,,,,,,,,,,
268,PT06M47.00S,2025-03-04T00:50:05.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627741,93.11760840998686,51.225490196078425,1610612744,31,39,2025-03-04T00:50:10Z,2650000,False,6.0,12.0,1,right,B. Hield running Layup (2 PTS),[1627741],1610612744.0,GSW,running,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,1.36,Made,2.0,,,,,,,,,,,,,,,,,
269,PT06M47.00S,2025-03-04T00:50:27.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,31,39,2025-03-04T00:50:27Z,2660000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
