actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
686,PT00M00.60S,2025-01-19T03:19:45.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626172,6.750985545335084,50.49019607843137,1610612744,89,87,2025-01-19T03:51:55Z,5045000,False,-2.0,11.0,1,left,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
687,PT00M00.10S,2025-01-19T03:19:46.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,89,87,2025-01-19T03:51:55Z,5052500,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,686.0,,,,,,,,,,,,,,,,
516,PT00M00.00S,2025-01-19T03:19:47.7Z,3,REGULAR,period,end,[],0,,,1610612744,89,87,2025-01-19T03:19:47Z,5060000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2025-01-19T03:22:02.2Z,4,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,89,87,2025-01-19T03:22:30Z,5070000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2025-01-19T03:22:02.2Z,4,REGULAR,substitution,out,['startperiod'],1642259,,,1610612744,89,87,2025-01-19T03:22:30Z,5080000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2025-01-19T03:22:02.2Z,4,REGULAR,substitution,out,['startperiod'],1641731,,,1610612744,89,87,2025-01-19T03:22:30Z,5090000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2025-01-19T03:22:02.2Z,4,REGULAR,substitution,in,['startperiod'],1631218,,,1610612744,89,87,2025-01-19T03:22:30Z,5100000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2025-01-19T03:22:02.2Z,4,REGULAR,substitution,in,['startperiod'],1630557,,,1610612744,89,87,2025-01-19T03:22:30Z,5110000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2025-01-19T03:22:02.2Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612744,89,87,2025-01-19T03:22:30Z,5120000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2025-01-19T03:22:45.2Z,4,REGULAR,period,start,[],0,,,1610612744,89,87,2025-01-19T03:22:45Z,5130000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT11M49.00S,2025-01-19T03:22:55.8Z,4,REGULAR,3pt,Jump Shot,[],1627741,33.065045992115635,48.77450980392157,1610612744,89,87,2025-01-19T03:23:00Z,5140000,False,6.0,258.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,25.84,Missed,,,,,,,,,,,,,,,,,,
527,PT11M46.00S,2025-01-19T03:22:58.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,89,87,2025-01-19T03:23:00Z,5150000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,526.0,,,,,,,,,,,,,,,,
529,PT11M33.00S,2025-01-19T03:23:16.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,89.83245729303549,60.5392156862745,1610612764,89,89,2025-01-19T03:23:22Z,5170000,False,53.0,43.0,1,right,K. Kuzma 6' driving bank Hook (9 PTS),[1628398],1610612764.0,WAS,driving bank,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,6.81,Made,9.0,,,,,,,,,,,,,,,,,
530,PT11M13.00S,2025-01-19T03:23:37.4Z,4,REGULAR,2pt,Jump Shot,[],203471,25.04927726675427,40.68627450980392,1610612744,89,89,2025-01-19T03:23:45Z,5180000,False,47.0,183.0,1,left,MISS D. Schröder 18' pullup Shot,[203471],1610612744.0,GSW,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Center,18.88,Missed,,,,,,,,,,,,,,,,,,
531,PT11M10.00S,2025-01-19T03:23:40.4Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,89,89,2025-01-19T03:23:45Z,5190000,False,,,0,,T. Jackson-Davis REBOUND (Off:5 Def:9),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,16-24 Center,,,,530.0,14.0,9.0,5.0,,,,,,,,,,,,,
532,PT11M09.00S,2025-01-19T03:23:42.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,3.892904073587385,95.34313725490196,1610612744,89,89,2025-01-19T03:23:47Z,5200000,False,-227.0,-16.0,1,left,MISS B. Hield 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,22.73,Missed,,,,,,,,,,,,,,,,,,
533,PT11M09.00S,2025-01-19T03:23:42.0Z,4,REGULAR,rebound,defensive,[],1642273,,,1610612764,89,89,2025-01-19T03:23:47Z,5210000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Left Corner 3,24+ Left,,,,532.0,2.0,2.0,0.0,,,,,,,,,,,,,
534,PT11M01.00S,2025-01-19T03:23:49.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642273,69.85873850197109,22.794117647058822,1610612764,89,89,2025-01-19T03:23:56Z,5220000,False,-136.0,231.0,1,right,MISS K. George 26' running pullup 3PT,[1642273],1610612764.0,WAS,running pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,26.79,Missed,,,,,,,,,,,,,,,,,,
535,PT10M58.00S,2025-01-19T03:23:52.8Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,89,89,2025-01-19T03:24:06Z,5230000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:7),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,534.0,9.0,7.0,2.0,,,,,,,,,,,,,
536,PT10M49.00S,2025-01-19T03:24:01.1Z,4,REGULAR,3pt,Jump Shot,[],1630541,8.492115637319317,4.166666666666666,1610612744,92,89,2025-01-19T03:24:05Z,5240000,False,229.0,27.0,1,left,M. Moody 3PT  (11 PTS) (A. Wiggins 4 AST),"[1630541, 203952]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,23.08,Made,11.0,,,,,A. Wiggins,203952.0,4.0,,,,,,,,,,
538,PT10M28.00S,2025-01-19T03:24:21.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.85479632063075,56.86274509803921,1610612764,92,91,2025-01-19T03:24:25Z,5260000,False,34.0,15.0,1,right,K. Kuzma driving reverse Layup (11 PTS),[1628398],1610612764.0,WAS,driving reverse,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.73,Made,11.0,,,,,,,,,,,,,,,,,
539,PT10M12.00S,2025-01-19T03:24:38.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203471,8.492115637319317,41.66666666666667,1610612744,92,91,2025-01-19T03:24:41Z,5270000,False,42.0,27.0,1,left,MISS D. Schröder driving Layup,[203471],1610612744.0,GSW,driving,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,4.98,Missed,,,,,,,,,,,,,,,,,,
540,PT10M09.00S,2025-01-19T03:24:41.7Z,4,REGULAR,rebound,defensive,[],202685,,,1610612764,92,91,2025-01-19T03:24:41Z,5280000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:5),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,539.0,7.0,5.0,2.0,,,,,,,,,,,,,
541,PT10M04.00S,2025-01-19T03:24:46.5Z,4,REGULAR,3pt,Jump Shot,[],1628398,66.83639947437582,55.392156862745104,1610612764,92,94,2025-01-19T03:24:53Z,5290000,False,27.0,259.0,1,right,K. Kuzma 26' 3PT  (14 PTS) (C. Carrington 3 AST),"[1628398, 1642267]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,26.06,Made,14.0,,,,,C. Carrington,1642267.0,3.0,,,,,,,,,,
543,PT09M40.00S,2025-01-19T03:25:10.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203952,11.908672798948752,52.20588235294118,1610612744,94,94,2025-01-19T03:25:13Z,5310000,False,-11.0,59.0,1,left,A. Wiggins 6' Hook (24 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,6.04,Made,24.0,,,,,,,,,,,,,,,,,
544,PT09M16.00S,2025-01-19T03:25:33.8Z,4,REGULAR,2pt,Jump Shot,[],1628398,75.24638633377135,40.19607843137255,1610612764,94,96,2025-01-19T03:25:38Z,5320000,False,-49.0,180.0,1,right,K. Kuzma 18' fadeaway Jump Shot (16 PTS),[1628398],1610612764.0,WAS,fadeaway,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Center,18.67,Made,16.0,,,,,,,,,,,,,,,,,
545,PT09M03.00S,2025-01-19T03:25:47.4Z,4,REGULAR,2pt,Jump Shot,[],203471,9.937582128777924,16.176470588235293,1610612744,94,96,2025-01-19T03:25:51Z,5330000,False,169.0,41.0,1,left,MISS D. Schröder 17' pullup Shot,[203471],1610612744.0,GSW,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Right,17.4,Missed,,,,,,,,,,,,,,,,,,
546,PT08M59.00S,2025-01-19T03:25:50.9Z,4,REGULAR,rebound,offensive,[],1627741,,,1610612744,94,96,2025-01-19T03:25:50Z,5340000,False,,,0,,B. Hield REBOUND (Off:1 Def:1),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right,,,,545.0,2.0,1.0,1.0,,,,,,,,,,,,,
547,PT08M55.00S,2025-01-19T03:25:57.4Z,4,REGULAR,foul,personal,['2freethrow'],1642267,,,1610612744,94,96,2025-01-19T03:33:03Z,5350000,False,,,0,,C. Carrington shooting personal FOUL (3 PF) (Schröder 2 FT),"[1642267, 203471]",1610612764.0,WAS,shooting,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,201639.0,,3.0,0.0,Schröder,203471.0,,,,
549,PT08M55.00S,2025-01-19T03:26:38.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203471,,,1610612744,95,96,2025-01-19T03:33:19Z,5370000,False,,,0,,D. Schröder Free Throw 1 of 2 (19 PTS),[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
601,PT08M55.00S,2025-01-19T03:27:07.5Z,4,REGULAR,substitution,out,[],1627741,,,1610612744,95,96,2025-01-19T03:33:36Z,5372500,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT08M55.00S,2025-01-19T03:27:07.5Z,4,REGULAR,substitution,out,[],203952,,,1610612744,95,96,2025-01-19T03:33:36Z,5373750,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT08M55.00S,2025-01-19T03:27:07.5Z,4,REGULAR,substitution,out,[],1642267,,,1610612744,95,96,2025-01-19T03:33:36Z,5374375,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT08M55.00S,2025-01-19T03:27:07.5Z,4,REGULAR,substitution,in,[],201939,,,1610612744,95,96,2025-01-19T03:33:36Z,5374687,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT08M55.00S,2025-01-19T03:27:07.5Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,95,96,2025-01-19T03:33:36Z,5374843,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT08M55.00S,2025-01-19T03:27:07.5Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,95,96,2025-01-19T03:33:36Z,5374921,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M55.00S,2025-01-19T03:26:38.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203471,,,1610612744,96,96,2025-01-19T03:33:19Z,5375000,False,,,0,,D. Schröder Free Throw 2 of 2 (20 PTS),[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
557,PT08M33.00S,2025-01-19T03:27:36.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202685,90.48948751642575,56.127450980392155,1610612764,96,96,2025-01-19T03:29:36Z,5435000,False,31.0,37.0,1,right,MISS J. Valančiūnas driving bank Hook,[202685],1610612764.0,WAS,driving bank,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,,
558,PT08M32.00S,2025-01-19T03:27:37.3Z,4,REGULAR,rebound,offensive,[],202685,,,1610612764,96,96,2025-01-19T03:29:36Z,5437500,False,,,0,,J. Valančiūnas REBOUND (Off:3 Def:5),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,557.0,8.0,5.0,3.0,,,,,,,,,,,,,
559,PT08M32.00S,2025-01-19T03:27:39.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612764,96,96,2025-01-19T03:29:46Z,5438750,False,0.0,0.0,1,right,MISS J. Valančiūnas tip Layup,[202685],1610612764.0,WAS,tip,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
560,PT08M31.00S,2025-01-19T03:27:40.0Z,4,REGULAR,rebound,offensive,[],202685,,,1610612764,96,96,2025-01-19T03:29:46Z,5439375,False,,,0,,J. Valančiūnas REBOUND (Off:4 Def:5),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,559.0,9.0,5.0,4.0,,,,,,,,,,,,,
561,PT08M31.00S,2025-01-19T03:27:41.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612764,96,96,2025-01-19T03:29:59Z,5439687,False,0.0,0.0,1,right,MISS J. Valančiūnas tip Layup,[202685],1610612764.0,WAS,tip,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
562,PT08M30.00S,2025-01-19T03:27:42.4Z,4,REGULAR,rebound,defensive,[],1631218,,,1610612744,96,96,2025-01-19T03:29:59Z,5439843,False,,,0,,T. Jackson-Davis REBOUND (Off:5 Def:10),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,561.0,15.0,10.0,5.0,,,,,,,,,,,,,
563,PT08M15.00S,2025-01-19T03:27:52.7Z,4,REGULAR,foul,personal,['2freethrow'],202685,,,1610612744,96,96,2025-01-19T03:28:17Z,5510000,False,,,0,,J. Valančiūnas shooting personal FOUL (3 PF) (Curry 2 FT),"[202685, 201939]",1610612764.0,WAS,shooting,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627524.0,,3.0,0.0,Curry,201939.0,,,,
565,PT08M15.00S,2025-01-19T03:28:35.1Z,4,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,97,96,2025-01-19T03:32:08Z,5530000,False,,,0,,S. Curry Free Throw 1 of 2 (18 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
593,PT08M15.00S,2025-01-19T03:29:00.8Z,4,REGULAR,substitution,out,[],1631218,,,1610612744,97,96,2025-01-19T03:32:30Z,5532500,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M15.00S,2025-01-19T03:29:00.8Z,4,REGULAR,substitution,out,[],203471,,,1610612744,97,96,2025-01-19T03:32:30Z,5533750,False,,,0,,SUB out: D. Schröder,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT08M15.00S,2025-01-19T03:29:00.8Z,4,REGULAR,substitution,out,[],202685,,,1610612744,97,96,2025-01-19T03:32:30Z,5534375,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT08M15.00S,2025-01-19T03:29:00.8Z,4,REGULAR,substitution,out,[],1628398,,,1610612744,97,96,2025-01-19T03:32:30Z,5534687,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT08M15.00S,2025-01-19T03:29:00.8Z,4,REGULAR,substitution,in,[],1626172,,,1610612744,97,96,2025-01-19T03:32:30Z,5534843,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT08M15.00S,2025-01-19T03:29:00.8Z,4,REGULAR,substitution,in,[],1630322,,,1610612744,97,96,2025-01-19T03:32:30Z,5534921,False,,,0,,SUB in: L. Waters III,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT08M15.00S,2025-01-19T03:29:00.8Z,4,REGULAR,substitution,in,[],1641731,,,1610612744,97,96,2025-01-19T03:32:30Z,5534960,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT08M15.00S,2025-01-19T03:29:00.8Z,4,REGULAR,substitution,in,[],1642259,,,1610612744,97,96,2025-01-19T03:32:30Z,5534980,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M15.00S,2025-01-19T03:28:35.1Z,4,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,98,96,2025-01-19T03:32:08Z,5535000,False,,,0,,S. Curry Free Throw 2 of 2 (19 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
575,PT07M52.00S,2025-01-19T03:29:26.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,91.93495400788436,56.127450980392155,1610612764,98,98,2025-01-19T03:35:09Z,5630000,False,31.0,23.0,1,right,B. Coulibaly cutting Layup (4 PTS) (A. Sarr 2 AST),"[1641731, 1642259]",1610612764.0,WAS,cutting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,3.85,Made,4.0,,,,,A. Sarr,1642259.0,2.0,,,,,,,,,,
577,PT07M37.00S,2025-01-19T03:29:40.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.966491458607096,41.911764705882355,1610612744,100,98,2025-01-19T03:29:43Z,5650000,False,40.0,22.0,1,left,S. Curry driving Layup (21 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,21.0,,,,,,,,,,,,,,,,,
578,PT07M19.00S,2025-01-19T03:30:34.9Z,4,REGULAR,jumpball,recovered,[],1626172,,,1610612764,100,98,2025-01-19T03:30:34Z,5660000,False,,,0,,Jump Ball M. Moody vs. B. Coulibaly: Tip to K. Looney,"[1626172, 1630541, 1641731]",1610612744.0,GSW,heldball,K. Looney,1626172.0,Looney,K. Looney,Moody,1630541.0,Coulibaly,1641731.0,,,,,,,,,,,,,,,,,,,,,,
581,PT07M19.00S,2025-01-19T03:30:34.9Z,4,REGULAR,turnover,lost ball,[],1641731,,,1610612764,100,98,2025-01-19T03:30:34Z,5690000,False,,,0,,B. Coulibaly lost ball TURNOVER (2 TO),"[1641731, 1630541]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,2.0,,,,,Moody,1630541.0,,
582,PT07M19.00S,2025-01-19T03:30:34.9Z,4,REGULAR,steal,,[],1630541,,,1610612744,100,98,2025-01-19T03:30:34Z,5700000,False,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M08.00S,2025-01-19T03:30:46.2Z,4,REGULAR,turnover,bad pass,[],201939,,,1610612744,100,98,2025-01-19T03:30:51Z,5710000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1630557]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,Kispert,1630557.0,,
584,PT07M08.00S,2025-01-19T03:30:46.2Z,4,REGULAR,steal,,[],1630557,,,1610612764,100,98,2025-01-19T03:30:48Z,5720000,False,,,0,,C. Kispert STEAL (1 STL),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
585,PT06M58.00S,2025-01-19T03:30:56.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,91.67214191852825,56.86274509803921,1610612764,100,100,2025-01-19T03:30:58Z,5730000,False,34.0,26.0,1,right,J. Poole driving Layup (33 PTS),[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,4.29,Made,33.0,,,,,,,,,,,,,,,,,
586,PT06M45.00S,2025-01-19T03:31:08.6Z,4,REGULAR,3pt,Jump Shot,[],1630322,29.25427069645204,16.911764705882355,1610612744,100,100,2025-01-19T03:31:14Z,5740000,False,165.0,222.0,1,left,MISS L. Waters III 27' bank 3PT,[1630322],1610612744.0,GSW,bank,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,27.72,Missed,,,,,,,,,,,,,,,,,,
587,PT06M41.00S,2025-01-19T03:31:12.6Z,4,REGULAR,rebound,defensive,[],1642273,,,1610612764,100,100,2025-01-19T03:31:14Z,5750000,False,,,0,,K. George REBOUND (Off:0 Def:3),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,586.0,3.0,3.0,0.0,,,,,,,,,,,,,
588,PT06M34.00S,2025-01-19T03:31:19.1Z,4,REGULAR,3pt,Jump Shot,[],1642259,71.82982917214193,22.794117647058822,1610612764,100,100,2025-01-19T03:31:23Z,5760000,False,-136.0,212.0,1,right,MISS A. Sarr 25' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
589,PT06M31.00S,2025-01-19T03:31:22.1Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,100,100,2025-01-19T03:31:23Z,5770000,False,,,0,,S. Curry REBOUND (Off:1 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,588.0,5.0,4.0,1.0,,,,,,,,,,,,,
590,PT06M23.00S,2025-01-19T03:31:30.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,7.178055190538765,46.568627450980394,1610612744,102,100,2025-01-19T03:31:32Z,5780000,False,17.0,15.0,1,left,K. Looney cutting Layup (8 PTS) (S. Curry 6 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,2.28,Made,8.0,,,,,S. Curry,201939.0,6.0,,,,,,,,,,
592,PT06M23.00S,2025-01-19T03:31:33.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,102,100,2025-01-19T03:31:33Z,5800000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M13.00S,2025-01-19T03:34:49.5Z,4,REGULAR,turnover,lost ball,[],1641731,,,1610612764,102,100,2025-01-19T03:35:07Z,5810000,False,,,0,,B. Coulibaly lost ball TURNOVER (3 TO),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,3.0,,,,,,,,
608,PT06M13.00S,2025-01-19T03:34:55.5Z,4,REGULAR,foul,personal,[],1641731,,,1610612744,102,100,2025-01-19T03:34:59Z,5820000,False,,,0,,B. Coulibaly loose ball personal FOUL (2 PF),"[1641731, 1630541]",1610612764.0,WAS,loose ball,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,,,,,,,,201639.0,,2.0,0.0,Moody,1630541.0,,,,
610,PT05M58.00S,2025-01-19T03:35:21.8Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627780,10.988830486202366,47.794117647058826,1610612744,102,100,2025-01-19T03:35:25Z,5840000,False,11.0,51.0,1,left,MISS G. Payton II Hook,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,5.2,Missed,,,,,,,,,,,,,,,,,,
611,PT05M56.00S,2025-01-19T03:35:23.8Z,4,REGULAR,rebound,offensive,[],1626172,,,1610612744,102,100,2025-01-19T03:35:23Z,5850000,False,,,0,,K. Looney REBOUND (Off:4 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,610.0,10.0,6.0,4.0,,,,,,,,,,,,,
