actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
446,PT04M54.00S,2024-11-09T02:07:34.6Z,3,REGULAR,turnover,bad pass,[],1629636,,,1610612739,101,64,2024-11-09T02:07:38Z,4270000,False,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 203110]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,,,,,,,Green,203110.0
447,PT04M54.00S,2024-11-09T02:07:34.6Z,3,REGULAR,steal,,[],203110,,,1610612744,101,64,2024-11-09T02:07:36Z,4280000,False,,,0,,D. Green STEAL (3 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
448,PT04M50.00S,2024-11-09T02:07:39.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,14.799605781865965,96.56862745098039,1610612744,101,67,2024-11-09T02:07:44Z,4290000,False,-233.0,87.0,1,left,B. Hield 24' 3PT running (3 PTS) (S. Curry 2 AST),"[1627741, 201939]",1610612744.0,GSW,running,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,24.84,S. Curry,201939.0,2.0,,,,,,,,,
450,PT04M27.00S,2024-11-09T02:08:01.6Z,3,REGULAR,3pt,Jump Shot,[],1629636,93.64323258869908,96.32352941176471,1610612739,104,67,2024-11-09T02:08:05Z,4310000,False,232.0,7.0,1,right,D. Garland 3PT step back (19 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Right Corner 3,24+ Right,,,,,,Made,19.0,23.17,,,,,,,,,,,,
451,PT04M14.00S,2024-11-09T02:08:14.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,6.783837056504599,50.245098039215684,1610612744,104,69,2024-11-09T02:08:18Z,4320000,False,-1.0,11.0,1,left,S. Curry cutting Layup (12 PTS) (D. Green 6 AST),"[201939, 203110]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,1.14,D. Green,203110.0,6.0,,,,,,,,,
453,PT04M02.00S,2024-11-09T02:08:26.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,92.32917214191852,51.71568627450981,1610612739,106,69,2024-11-09T02:08:31Z,4340000,False,9.0,20.0,1,right,J. Allen cutting finger roll Layup (9 PTS) (C. LeVert 3 AST),"[1628386, 1627747]",1610612739.0,CLE,cutting finger roll,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,2.14,C. LeVert,1627747.0,3.0,,,,,,,,,
455,PT04M02.00S,2024-11-09T02:08:34.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,106,69,2024-11-09T02:08:34Z,4360000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M02.00S,2024-11-09T02:08:53.3Z,3,REGULAR,substitution,out,[],1630171,,,1610612744,106,69,2024-11-09T02:11:30Z,4370000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M02.00S,2024-11-09T02:08:53.3Z,3,REGULAR,substitution,out,[],203952,,,1610612744,106,69,2024-11-09T02:11:30Z,4380000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M02.00S,2024-11-09T02:08:53.3Z,3,REGULAR,substitution,out,[],203110,,,1610612744,106,69,2024-11-09T02:11:30Z,4390000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M02.00S,2024-11-09T02:08:53.3Z,3,REGULAR,substitution,out,[],201939,,,1610612744,106,69,2024-11-09T02:11:30Z,4400000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M02.00S,2024-11-09T02:08:53.3Z,3,REGULAR,substitution,in,[],1627777,,,1610612744,106,69,2024-11-09T02:11:30Z,4410000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M02.00S,2024-11-09T02:08:53.3Z,3,REGULAR,substitution,in,[],1626172,,,1610612744,106,69,2024-11-09T02:11:30Z,4420000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M02.00S,2024-11-09T02:08:53.3Z,3,REGULAR,substitution,in,[],1629001,,,1610612744,106,69,2024-11-09T02:11:30Z,4430000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M02.00S,2024-11-09T02:08:53.3Z,3,REGULAR,substitution,in,[],1641764,,,1610612744,106,69,2024-11-09T02:11:30Z,4440000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M45.00S,2024-11-09T02:11:40.2Z,3,REGULAR,3pt,Jump Shot,[],1630228,15.982260183968464,2.696078431372549,1610612744,106,69,2024-11-09T02:11:58Z,4450000,False,237.0,98.0,1,left,MISS J. Kuminga 25' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.59,,,,,,,,,,,,
465,PT03M43.00S,2024-11-09T02:11:42.2Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,106,69,2024-11-09T02:11:58Z,4460000,False,,,0,,C. LeVert REBOUND (Off:1 Def:3),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,464.0,4.0,3.0,1.0,,,,
466,PT03M37.00S,2024-11-09T02:11:53.0Z,3,REGULAR,3pt,Jump Shot,[],1630241,69.33311432325887,33.82352941176471,1610612739,106,69,2024-11-09T02:12:27Z,4470000,False,-81.0,236.0,1,right,MISS S. Merrill 24' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.93,,,,,,,,,,,,
467,PT03M35.00S,2024-11-09T02:11:55.0Z,3,REGULAR,rebound,offensive,[],1627747,,,1610612739,106,69,2024-11-09T02:12:27Z,4480000,False,,,0,,C. LeVert REBOUND (Off:2 Def:3),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,466.0,5.0,3.0,2.0,,,,
468,PT03M20.00S,2024-11-09T02:12:09.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628386,92.85479632063075,49.50980392156863,1610612739,108,69,2024-11-09T02:12:34Z,4490000,False,-2.0,15.0,1,right,J. Allen bank Hook (11 PTS),[1628386],1610612739.0,CLE,bank,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,1.49,,,,,,,,,,,,
469,PT03M20.00S,2024-11-09T02:12:14.2Z,3,REGULAR,foul,personal,['1freethrow'],1626172,,,1610612739,108,69,2024-11-09T02:12:23Z,4500000,False,,,0,,K. Looney shooting personal FOUL (2 PF) (Allen 1 FT),"[1626172, 1628386]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,1627519.0,2.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,
471,PT03M20.00S,2024-11-09T02:12:37.9Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1628386,,,1610612739,108,69,2024-11-09T02:12:40Z,4520000,False,,,0,,MISS J. Allen Free Throw 1 of 1,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
472,PT03M18.00S,2024-11-09T02:12:39.9Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,108,69,2024-11-09T02:12:40Z,4530000,False,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,471.0,3.0,3.0,0.0,,,,
473,PT03M10.00S,2024-11-09T02:12:47.8Z,3,REGULAR,3pt,Jump Shot,[],1627741,32.670827858081466,49.01960784313725,1610612744,108,69,2024-11-09T02:13:22Z,4540000,False,5.0,255.0,1,left,MISS B. Hield 25' pullup 3PT,[1627741],1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.46,,,,,,,,,,,,
474,PT03M08.00S,2024-11-09T02:12:49.8Z,3,REGULAR,rebound,offensive,[],1630228,,,1610612744,108,69,2024-11-09T02:13:22Z,4550000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,473.0,2.0,1.0,1.0,,,,
475,PT03M06.00S,2024-11-09T02:12:54.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,28.597240473061763,75.24509803921569,1610612744,108,69,2024-11-09T02:14:03Z,4560000,False,-126.0,216.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.04,,,,,,,,,,,,
476,PT03M04.00S,2024-11-09T02:12:56.1Z,3,REGULAR,rebound,defensive,[],1630241,,,1610612739,108,69,2024-11-09T02:14:03Z,4570000,False,,,0,,S. Merrill REBOUND (Off:0 Def:2),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,475.0,2.0,2.0,0.0,,,,
477,PT02M47.00S,2024-11-09T02:13:09.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,93.11760840998686,50.245098039215684,1610612739,108,69,2024-11-09T02:13:13Z,4580000,False,1.0,12.0,1,right,MISS J. Allen cutting Layup,[1628386],1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.23,,,,,,,,,,,,
478,PT02M45.00S,2024-11-09T02:13:11.8Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,108,69,2024-11-09T02:13:17Z,4590000,False,,,0,,K. Looney REBOUND (Off:0 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,477.0,4.0,4.0,0.0,,,,
479,PT02M39.00S,2024-11-09T02:13:18.3Z,3,REGULAR,3pt,Jump Shot,[],1630228,5.995400788436268,94.6078431372549,1610612744,108,72,2024-11-09T02:13:21Z,4600000,False,-223.0,4.0,1,left,J. Kuminga 3PT  (17 PTS) (B. Hield 1 AST),"[1630228, 1627741]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,,,,,,Made,17.0,22.3,B. Hield,1627741.0,1.0,,,,,,,,,
481,PT02M29.00S,2024-11-09T02:13:31.2Z,3,REGULAR,turnover,traveling,[],1628386,,,1610612739,108,72,2024-11-09T02:13:36Z,4620000,False,,,0,,J. Allen traveling TURNOVER (2 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,2.0,,,,,,,,
482,PT02M29.00S,2024-11-09T02:13:34.5Z,3,REGULAR,substitution,out,[],1629636,,,1610612744,108,72,2024-11-09T02:13:44Z,4630000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M29.00S,2024-11-09T02:13:34.5Z,3,REGULAR,substitution,out,[],1628386,,,1610612744,108,72,2024-11-09T02:13:44Z,4640000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M29.00S,2024-11-09T02:13:34.5Z,3,REGULAR,substitution,in,[],1630596,,,1610612744,108,72,2024-11-09T02:13:44Z,4650000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M29.00S,2024-11-09T02:13:34.5Z,3,REGULAR,substitution,in,[],1628378,,,1610612744,108,72,2024-11-09T02:13:44Z,4660000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M17.00S,2024-11-09T02:14:01.5Z,3,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612744,108,72,2024-11-09T02:14:15Z,4670000,False,,,0,,G. Niang shooting personal FOUL (2 PF) (Kuminga 2 FT),"[1627777, 1630228]",1610612739.0,CLE,shooting,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,202049.0,2.0,0.0,Kuminga,1630228.0,,,,,,,,,,,,,,,
488,PT02M17.00S,2024-11-09T02:14:32.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,108,72,2024-11-09T02:17:25Z,4690000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M17.00S,2024-11-09T02:17:22.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630228,,,1610612744,108,73,2024-11-09T02:17:22Z,4710000,False,,,0,,J. Kuminga Free Throw 1 of 2 (18 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
491,PT02M17.00S,2024-11-09T02:17:24.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630228,,,1610612744,108,74,2024-11-09T02:17:24Z,4720000,False,,,0,,J. Kuminga Free Throw 2 of 2 (19 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
492,PT02M11.00S,2024-11-09T02:17:38.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612739,108,74,2024-11-09T02:17:50Z,4730000,False,,,0,,B. Hield personal FOUL (2 PF) (Merrill 2 FT),"[1627741, 1630241]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,202049.0,2.0,0.0,Merrill,1630241.0,,,,,,,,,,,,,,,
494,PT02M11.00S,2024-11-09T02:17:56.6Z,3,REGULAR,freethrow,1 of 2,[],1630241,,,1610612739,109,74,2024-11-09T02:17:56Z,4750000,False,,,0,,S. Merrill Free Throw 1 of 2 (4 PTS),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
495,PT02M11.00S,2024-11-09T02:18:09.9Z,3,REGULAR,freethrow,2 of 2,[],1630241,,,1610612739,110,74,2024-11-09T02:18:09Z,4760000,False,,,0,,S. Merrill Free Throw 2 of 2 (5 PTS),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
496,PT01M58.00S,2024-11-09T02:18:24.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,7.966491458607096,51.71568627450981,1610612744,110,76,2024-11-09T02:18:28Z,4770000,False,-9.0,22.0,1,left,J. Kuminga cutting Layup (21 PTS) (D. Melton 2 AST),"[1630228, 1629001]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,Made,21.0,2.4,D. Melton,1629001.0,2.0,,,,,,,,,
498,PT01M52.00S,2024-11-09T02:18:33.1Z,3,REGULAR,3pt,Jump Shot,[],1627777,69.99014454664915,69.36274509803921,1610612739,110,76,2024-11-09T02:19:15Z,4790000,False,97.0,230.0,1,right,MISS G. Niang 24' 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.92,,,,,,,,,,,,
499,PT01M50.00S,2024-11-09T02:18:35.1Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,110,76,2024-11-09T02:19:15Z,4800000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,498.0,3.0,3.0,0.0,,,,
500,PT01M41.00S,2024-11-09T02:18:40.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,29.6484888304862,69.85294117647058,1610612744,110,76,2024-11-09T02:19:41Z,4810000,False,-99.0,226.0,1,left,MISS D. Melton 24' running pullup 3PT,[1629001],1610612744.0,GSW,running pullup,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.7,,,,,,,,,,,,
501,PT01M39.00S,2024-11-09T02:18:42.6Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,110,76,2024-11-09T02:18:46Z,4820000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:5),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,500.0,5.0,5.0,0.0,,,,
502,PT01M38.00S,2024-11-09T02:18:48.1Z,3,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612739,110,76,2024-11-09T02:18:53Z,4830000,False,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (3 TO),[1628378],1610612739.0,CLE,bad pass,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,1627519.0,,,,,,,,,,,3.0,,,,,,,,
503,PT01M25.00S,2024-11-09T02:19:02.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629001,6.389618922470433,57.35294117647059,1610612744,110,78,2024-11-09T02:19:07Z,4840000,False,-37.0,8.0,1,left,D. Melton turnaround bank Jump Shot (2 PTS),[1629001],1610612744.0,GSW,turnaround bank,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,3.76,,,,,,,,,,,,
504,PT01M10.00S,2024-11-09T02:19:16.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.77463863337714,51.470588235294116,1610612739,112,78,2024-11-09T02:19:21Z,4850000,False,7.0,6.0,1,right,E. Mobley driving Layup (18 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,0.95,,,,,,,,,,,,
505,PT00M54.60S,2024-11-09T02:19:36.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,11.383048620236531,53.431372549019606,1610612744,112,78,2024-11-09T02:20:39Z,4860000,False,-17.0,55.0,1,left,MISS K. Looney driving Layup - blocked,"[1626172, 1627747]",1610612744.0,GSW,driving,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.71,,,,,,,,,LeVert,1627747.0,,
506,PT00M54.60S,2024-11-09T02:19:36.5Z,3,REGULAR,block,,[],1627747,,,1610612744,112,78,2024-11-09T02:19:39Z,4870000,False,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
507,PT00M52.50S,2024-11-09T02:19:38.6Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,112,78,2024-11-09T02:20:39Z,4880000,False,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,505.0,5.0,4.0,1.0,,,,
508,PT00M49.20S,2024-11-09T02:19:42.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630228,23.73521681997372,88.97058823529412,1610612744,112,78,2024-11-09T02:21:48Z,4890000,False,-195.0,171.0,1,left,MISS J. Kuminga 25' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.9,,,,,,,,,,,,
509,PT00M47.40S,2024-11-09T02:19:44.1Z,3,REGULAR,rebound,offensive,[],1629001,,,1610612744,112,78,2024-11-09T02:21:48Z,4900000,False,,,0,,D. Melton REBOUND (Off:2 Def:0),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,508.0,2.0,0.0,2.0,,,,
510,PT00M40.40S,2024-11-09T02:19:48.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,31.09395532194481,33.33333333333333,1610612744,112,81,2024-11-09T02:22:01Z,4910000,False,83.0,240.0,1,left,D. Melton 25' 3PT pullup (5 PTS),[1629001],1610612744.0,GSW,pullup,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,,Made,5.0,25.39,,,,,,,,,,,,
511,PT00M32.80S,2024-11-09T02:20:05.5Z,3,REGULAR,3pt,Jump Shot,[],1628378,66.5735873850197,48.77450980392157,1610612739,112,81,2024-11-09T02:22:28Z,4920000,False,-6.0,262.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.18,,,,,,,,,,,,
512,PT00M30.20S,2024-11-09T02:20:08.1Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,112,81,2024-11-09T02:22:23Z,4930000,False,,,0,,K. Looney REBOUND (Off:1 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,511.0,6.0,5.0,1.0,,,,
513,PT00M20.80S,2024-11-09T02:20:16.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,9.674770039421814,61.51960784313726,1610612744,112,83,2024-11-09T02:20:27Z,4940000,False,-58.0,38.0,1,left,D. Melton 6' driving floating bank Jump Shot (7 PTS) (J. Kuminga 3 AST),"[1629001, 1630228]",1610612744.0,GSW,driving floating bank,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,7.0,6.92,J. Kuminga,1630228.0,3.0,,,,,,,,,
515,PT00M06.50S,2024-11-09T02:20:41.9Z,3,REGULAR,3pt,Jump Shot,[],1630596,66.83639947437582,52.20588235294118,1610612739,112,83,2024-11-09T02:23:08Z,4960000,False,11.0,259.0,1,right,MISS E. Mobley 25' pullup 3PT,[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.94,,,,,,,,,,,,
516,PT00M03.10S,2024-11-09T02:20:45.3Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,112,83,2024-11-09T02:23:08Z,4970000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,515.0,3.0,2.0,1.0,,,,
517,PT00M00.30S,2024-11-09T02:20:47.8Z,3,REGULAR,3pt,Jump Shot,[],1630228,78.58081471747701,74.73192401960785,1610612744,112,83,2024-11-09T02:23:33Z,4980000,False,-124.0,686.0,1,left,MISS J. Kuminga 69' pullup 3PT,[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,69.73,,,,,,,,,,,,
518,PT00M00.10S,2024-11-09T02:20:48.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,112,83,2024-11-09T02:23:33Z,4990000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,517.0,,,,,,,
519,PT00M00.00S,2024-11-09T02:20:52.0Z,3,REGULAR,period,end,[],0,,,1610612744,112,83,2024-11-09T02:20:52Z,5000000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2024-11-09T02:21:03.2Z,4,REGULAR,substitution,out,['startperiod'],1627747,,,1610612744,112,83,2024-11-09T02:23:27Z,5010000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2024-11-09T02:21:03.2Z,4,REGULAR,substitution,out,['startperiod'],1627741,,,1610612744,112,83,2024-11-09T02:23:27Z,5020000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2024-11-09T02:21:03.2Z,4,REGULAR,substitution,in,['startperiod'],1629731,,,1610612744,112,83,2024-11-09T02:23:27Z,5030000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2024-11-09T02:21:03.2Z,4,REGULAR,substitution,in,['startperiod'],1630541,,,1610612744,112,83,2024-11-09T02:23:27Z,5040000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2024-11-09T02:23:25.3Z,4,REGULAR,period,start,[],0,,,1610612739,112,83,2024-11-09T02:23:28Z,5050000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT11M54.00S,2024-11-09T02:23:33.4Z,4,REGULAR,turnover,bad pass,[],1628378,,,1610612739,112,83,2024-11-09T02:24:59Z,5052500,False,,,0,,D. Mitchell bad pass TURNOVER (4 TO),"[1628378, 1626172]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,4.0,,,,,,,Looney,1626172.0
526,PT11M54.00S,2024-11-09T02:23:33.4Z,4,REGULAR,steal,,[],1626172,,,1610612744,112,83,2024-11-09T02:23:35Z,5053750,False,,,0,,K. Looney STEAL (2 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
