actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
260,PT06M06.00S,2025-03-29T00:53:57.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,7.621550591327193,41.2185968137255,1610612740,36,31,2025-03-29T00:54:34Z,2550000,False,44.0,19.0,1,left,B. Brown alley-oop Layup (12 PTS) (E. Payton 3 AST),"[1628971, 203901]",1610612740.0,NOP,alley-oop,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.79,Made,,,,,12.0,,,E. Payton,203901.0,3.0,,,,,,,,
262,PT05M52.00S,2025-03-29T00:54:09.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,83.18002628120894,47.200520833333336,1610612744,36,33,2025-03-29T00:55:07Z,2570000,False,-14.0,106.0,1,right,J. Kuminga 10' pullup bank Jump Shot (4 PTS),[1630228],1610612744.0,GSW,pullup bank,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,10.65,Made,,,,,4.0,,,,,,,,,,,,,
263,PT05M43.00S,2025-03-29T00:54:21.9Z,2,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612740,36,33,2025-03-29T00:55:34Z,2580000,False,,,0,,K. Looney shooting personal FOUL (2 PF) (Missi 2 FT),"[1626172, 1642274]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2003.0,,,,,,,2.0,0.0,Missi,1642274.0,,
265,PT05M43.00S,2025-03-29T00:54:46.3Z,2,REGULAR,freethrow,1 of 2,[],1642274,,,1610612740,37,33,2025-03-29T00:55:07Z,2600000,False,,,0,,Y. Missi Free Throw 1 of 2 (5 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
266,PT05M43.00S,2025-03-29T00:54:46.3Z,2,REGULAR,freethrow,2 of 2,[],1642274,,,1610612740,37,33,2025-03-29T00:55:07Z,2610000,False,,,0,,MISS Y. Missi Free Throw 2 of 2,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
267,PT05M42.00S,2025-03-29T00:54:47.3Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,37,33,2025-03-29T03:51:18Z,2620000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:4),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,266.0,4.0,4.0,0.0,,,,,,,,,,,,,,
268,PT05M33.00S,2025-03-29T00:55:15.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,89.75032851511169,41.3985906862745,1610612744,37,33,2025-03-29T00:56:10Z,2630000,False,-43.0,44.0,1,right,MISS J. Kuminga 6' driving Layup - blocked,"[1630228, 1642274]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,6.14,Missed,,,,,,,,,,,,,,,,,Missi,1642274.0
269,PT05M33.00S,2025-03-29T00:55:15.4Z,2,REGULAR,block,,[],1642274,,,1610612744,37,33,2025-03-29T00:55:17Z,2640000,False,,,0,,Y. Missi BLOCK (1 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT05M30.00S,2025-03-29T00:55:18.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,37,33,2025-03-29T00:56:10Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,268.0,,,,,,,,,,,,,,,,,
272,PT05M22.00S,2025-03-29T00:55:47.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201939,66.67214191852825,61.51194852941176,1610612744,37,36,2025-03-29T00:56:30Z,2670000,False,58.0,261.0,1,right,S. Curry 26' 3PT step back (10 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,26.71,Made,,,,,10.0,,,,,,,,,,,,,
273,PT05M04.00S,2025-03-29T00:56:05.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,14.0604467805519,43.16023284313726,1610612740,37,36,2025-03-29T01:13:52Z,2680000,False,34.0,80.0,1,left,MISS Y. Missi 8' driving Layup,[1642274],1610612740.0,NOP,driving,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,8.67,Missed,,,,,,,,,,,,,,,,,,
274,PT05M02.00S,2025-03-29T00:56:07.7Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,37,36,2025-03-29T01:01:19Z,2690000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:5),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,,,273.0,5.0,5.0,0.0,,,,,,,,,,,,,,
316,PT04M58.00S,2025-03-29T00:56:09.7Z,2,REGULAR,turnover,lost ball,[],1630228,,,1610612744,37,36,2025-03-29T01:04:18Z,2695000,False,,,0,,J. Kuminga lost ball TURNOVER (1 TO),"[1630228, 1630526]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1.0,,,,Robinson-Earl,1630526.0,,,,,,
317,PT04M58.00S,2025-03-29T00:56:09.7Z,2,REGULAR,steal,,[],1630526,,,1610612740,37,36,2025-03-29T01:01:50Z,2697500,False,,,0,,J. Robinson-Earl STEAL (1 STL),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
318,PT04M56.00S,2025-03-29T00:56:11.7Z,2,REGULAR,turnover,bad pass,[],1630526,,,1610612740,37,36,2025-03-29T01:04:09Z,2698750,False,,,0,,J. Robinson-Earl bad pass TURNOVER (2 TO),"[1630526, 1630611]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Left Center,,,,,,,,,2.0,,,,Santos,1630611.0,,,,,,
319,PT04M56.00S,2025-03-29T00:56:11.7Z,2,REGULAR,steal,,[],1630611,,,1610612744,37,36,2025-03-29T01:02:09Z,2699375,False,,,0,,G. Santos STEAL (1 STL),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
275,PT04M55.00S,2025-03-29T00:56:13.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,83.31143232588698,5.859375,1610612744,37,36,2025-03-29T01:02:09Z,2700000,False,-221.0,104.0,1,right,MISS B. Hield 24' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.41,Missed,,,,,,,,,,,,,,,,,,
276,PT04M53.00S,2025-03-29T00:56:15.8Z,2,REGULAR,rebound,offensive,[],1630228,,,1610612744,37,36,2025-03-29T00:57:55Z,2710000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:5),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,275.0,6.0,5.0,1.0,,,,,,,,,,,,,,
277,PT04M51.00S,2025-03-29T00:56:18.2Z,2,REGULAR,foul,personal,['2freethrow'],203901,,,1610612744,37,36,2025-03-29T00:58:05Z,2720000,False,,,0,,E. Payton shooting personal FOUL (1 PF) (Kuminga 2 FT),"[203901, 1630228]",1610612740.0,NOP,shooting,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,,,,,,,,1627534.0,,,,,,,1.0,0.0,Kuminga,1630228.0,,
279,PT04M51.00S,2025-03-29T00:56:46.7Z,2,REGULAR,freethrow,1 of 2,"['2ndchance', 'fromturnover']",1630228,,,1610612744,37,37,2025-03-29T01:02:09Z,2740000,False,,,0,,J. Kuminga Free Throw 1 of 2 (5 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
280,PT04M51.00S,2025-03-29T00:56:50.7Z,2,REGULAR,substitution,out,[],1630611,,,1610612744,37,37,2025-03-29T00:56:58Z,2750000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M51.00S,2025-03-29T00:56:50.7Z,2,REGULAR,substitution,in,[],202710,,,1610612744,37,37,2025-03-29T00:56:58Z,2760000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M51.00S,2025-03-29T00:57:11.0Z,2,REGULAR,freethrow,2 of 2,"['2ndchance', 'fromturnover']",1630228,,,1610612744,37,38,2025-03-29T01:02:09Z,2770000,False,,,0,,J. Kuminga Free Throw 2 of 2 (6 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
283,PT04M36.00S,2025-03-29T00:57:27.1Z,2,REGULAR,3pt,Jump Shot,[],1641722,29.878449408672807,87.5,1610612740,40,38,2025-03-29T00:58:28Z,2780000,False,-188.0,228.0,1,left,J. Hawkins 29' 3PT  (3 PTS) (J. Robinson-Earl 1 AST),"[1641722, 1630526]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,29.55,Made,,,,,3.0,,,J. Robinson-Earl,1630526.0,1.0,,,,,,,,
285,PT04M19.00S,2025-03-29T00:57:44.0Z,2,REGULAR,3pt,Jump Shot,[],201939,70.59173784494087,83.55545343137254,1610612744,40,41,2025-03-29T00:58:39Z,2800000,False,168.0,224.0,1,right,S. Curry 27' 3PT  (13 PTS) (K. Looney 1 AST),"[201939, 1626172]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.98,Made,,,,,13.0,,,K. Looney,1626172.0,1.0,,,,,,,,
287,PT04M07.00S,2025-03-29T00:57:56.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,18.396846254927723,47.797947303921575,1610612740,42,41,2025-03-29T00:59:00Z,2820000,False,11.0,120.0,1,left,B. Brown 12' pullup Jump Shot (14 PTS) (E. Payton 4 AST),"[1628971, 203901]",1610612740.0,NOP,pullup,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,12.09,Made,,,,,14.0,,,E. Payton,203901.0,4.0,,,,,,,,
289,PT03M59.00S,2025-03-29T00:58:07.6Z,2,REGULAR,3pt,Jump Shot,[],201939,67.06636005256242,62.002144607843135,1610612744,42,41,2025-03-29T01:03:02Z,2840000,False,60.0,257.0,1,right,MISS S. Curry 26' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,26.4,Missed,,,,,,,,,,,,,,,,,,
290,PT03M57.00S,2025-03-29T00:58:09.6Z,2,REGULAR,rebound,offensive,[],1627741,,,1610612744,42,41,2025-03-29T01:03:02Z,2850000,False,,,0,,B. Hield REBOUND (Off:1 Def:0),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,289.0,1.0,0.0,1.0,,,,,,,,,,,,,,
291,PT03M57.00S,2025-03-29T00:58:11.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627741,91.19579500657031,46.13970588235294,1610612744,42,43,2025-03-29T00:59:33Z,2860000,False,-19.0,30.0,1,right,B. Hield tip DUNK (4 PTS),[1627741],1610612744.0,GSW,tip,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,3.59,Made,,,,,4.0,,,,,,,,,,,,,
292,PT03M47.00S,2025-03-29T00:58:18.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,19.316688567674106,59.122242647058826,1610612740,44,43,2025-03-29T00:59:49Z,2870000,False,-46.0,129.0,1,left,E. Payton 13' driving floating Jump Shot (4 PTS),[203901],1610612740.0,NOP,driving floating,,,Payton,E. Payton,,,,,In The Paint (Non-RA),8-16 Center,13.69,Made,,,,,4.0,,,,,,,,,,,,,
293,PT03M47.00S,2025-03-29T00:58:20.7Z,2,REGULAR,foul,personal,['1freethrow'],201939,,,1610612740,44,43,2025-03-29T00:59:52Z,2880000,False,,,0,,S. Curry shooting personal FOUL (2 PF) (Payton 1 FT),"[201939, 203901]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2003.0,,,,,,,2.0,0.0,Payton,203901.0,,
295,PT03M47.00S,2025-03-29T00:58:39.9Z,2,REGULAR,freethrow,1 of 1,[],203901,,,1610612740,44,43,2025-03-29T00:58:43Z,2900000,False,,,0,,MISS E. Payton Free Throw 1 of 1,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
296,PT03M46.00S,2025-03-29T00:58:40.9Z,2,REGULAR,rebound,offensive,[],1641722,,,1610612740,44,43,2025-03-29T01:00:04Z,2910000,False,,,0,,J. Hawkins REBOUND (Off:1 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,295.0,2.0,1.0,1.0,,,,,,,,,,,,,,
297,PT03M46.00S,2025-03-29T00:58:41.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641722,9.986859395532193,54.572610294117645,1610612740,44,43,2025-03-29T01:00:34Z,2920000,False,-23.0,41.0,1,left,MISS J. Hawkins putback Layup,[1641722],1610612740.0,NOP,putback,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,,,,,,,,,,,,,,,,,,
298,PT03M45.00S,2025-03-29T00:58:42.6Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,44,43,2025-03-29T01:00:34Z,2930000,False,,,0,,Y. Missi REBOUND (Off:4 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,297.0,8.0,4.0,4.0,,,,,,,,,,,,,,
299,PT03M44.00S,2025-03-29T00:58:45.4Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642274,11.95795006570303,50.34466911764706,1610612740,46,43,2025-03-29T01:00:45Z,2940000,False,-2.0,60.0,1,left,Y. Missi tip DUNK (7 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,5.99,Made,,,,,7.0,,,,,,,,,,,,,
300,PT03M18.00S,2025-03-29T00:59:11.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612744,46,43,2025-03-29T01:04:49Z,2950000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627534.0,,,,,,,,,,,,
301,PT03M18.00S,2025-03-29T00:59:17.0Z,2,REGULAR,substitution,out,[],203901,,,1610612740,46,43,2025-03-29T00:59:23Z,2960000,False,,,0,,SUB out: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M18.00S,2025-03-29T00:59:17.0Z,2,REGULAR,substitution,out,[],1630526,,,1610612740,46,43,2025-03-29T00:59:23Z,2970000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M18.00S,2025-03-29T00:59:17.0Z,2,REGULAR,substitution,out,[],1626172,,,1610612740,46,43,2025-03-29T00:59:23Z,2980000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M18.00S,2025-03-29T00:59:17.0Z,2,REGULAR,substitution,in,[],1630631,,,1610612740,46,43,2025-03-29T00:59:23Z,2990000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M18.00S,2025-03-29T00:59:17.0Z,2,REGULAR,substitution,in,[],203482,,,1610612740,46,43,2025-03-29T00:59:23Z,3000000,False,,,0,,SUB in: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M18.00S,2025-03-29T00:59:17.0Z,2,REGULAR,substitution,in,[],203110,,,1610612740,46,43,2025-03-29T00:59:23Z,3010000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M02.00S,2025-03-29T00:59:49.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628971,6.044678055190531,31.10447303921569,1610612740,46,43,2025-03-29T01:05:15Z,3020000,False,94.0,4.0,1,left,MISS B. Brown 9' driving floating Shot,[1628971],1610612740.0,NOP,driving floating,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,9.46,Missed,,,,,,,,,,,,,,,,,,
308,PT02M59.00S,2025-03-29T00:59:52.6Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,46,43,2025-03-29T01:05:15Z,3030000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,307.0,3.0,3.0,0.0,,,,,,,,,,,,,,
309,PT02M56.00S,2025-03-29T00:59:55.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201939,88.5676741130092,52.10248161764706,1610612744,46,43,2025-03-29T01:05:55Z,3040000,False,11.0,55.0,1,right,MISS S. Curry running Layup,[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,5.6,Missed,,,,,,,,,,,,,,,,,,
310,PT02M53.00S,2025-03-29T00:59:58.5Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,46,43,2025-03-29T01:05:55Z,3050000,False,,,0,,Y. Missi REBOUND (Off:4 Def:5),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,309.0,9.0,5.0,4.0,,,,,,,,,,,,,,
311,PT02M45.00S,2025-03-29T01:00:05.8Z,2,REGULAR,3pt,Jump Shot,[],1641722,33.62968134034165,36.251531862745104,1610612740,46,43,2025-03-29T01:06:21Z,3060000,False,69.0,264.0,1,left,MISS J. Hawkins 27' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,27.24,Missed,,,,,,,,,,,,,,,,,,
312,PT02M41.00S,2025-03-29T01:00:09.8Z,2,REGULAR,rebound,offensive,[],1630631,,,1610612740,46,43,2025-03-29T01:06:21Z,3070000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,311.0,2.0,1.0,1.0,,,,,,,,,,,,,,
313,PT02M36.00S,2025-03-29T01:00:16.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630228,,,1610612740,46,43,2025-03-29T01:06:53Z,3080000,False,,,0,,J. Kuminga personal FOUL (2 PF) (Alvarado 2 FT),"[1630228, 1630631]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Right,,,,,,,,1627534.0,,,,,,,2.0,0.0,Alvarado,1630631.0,,
315,PT02M36.00S,2025-03-29T01:00:40.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612740,46,43,2025-03-29T01:00:40Z,3100000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M36.00S,2025-03-29T01:03:07.2Z,2,REGULAR,substitution,out,[],1627741,,,1610612740,46,43,2025-03-29T01:03:18Z,3110000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M36.00S,2025-03-29T01:03:07.2Z,2,REGULAR,substitution,in,[],1641764,,,1610612740,46,43,2025-03-29T01:03:18Z,3120000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M36.00S,2025-03-29T01:03:33.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630631,,,1610612740,47,43,2025-03-29T01:03:33Z,3130000,False,,,0,,J. Alvarado Free Throw 1 of 2 (7 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
323,PT02M36.00S,2025-03-29T01:03:47.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630631,,,1610612740,48,43,2025-03-29T01:03:47Z,3140000,False,,,0,,J. Alvarado Free Throw 2 of 2 (8 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
324,PT02M21.00S,2025-03-29T01:04:04.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,88.69908015768725,53.10202205882353,1610612744,48,45,2025-03-29T01:07:16Z,3150000,False,16.0,54.0,1,right,J. Kuminga alley-oop Layup (8 PTS) (D. Green 1 AST),"[1630228, 203110]",1610612744.0,GSW,alley-oop,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,,,,,8.0,,,D. Green,203110.0,1.0,,,,,,,,
326,PT02M04.00S,2025-03-29T01:04:21.5Z,2,REGULAR,2pt,Jump Shot,[],1642274,8.147174770039427,32.57506127450981,1610612740,50,45,2025-03-29T01:07:40Z,3170000,False,87.0,24.0,1,left,Y. Missi 9' floating Jump Shot (9 PTS) (K. Olynyk 2 AST),"[1642274, 203482]",1610612740.0,NOP,floating,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Right,9.04,Made,,,,,9.0,,,K. Olynyk,203482.0,2.0,,,,,,,,
328,PT01M54.00S,2025-03-29T01:04:32.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,93.42969776609723,54.06326593137255,1610612744,50,45,2025-03-29T01:08:02Z,3190000,False,20.0,9.0,1,right,MISS J. Butler III cutting Layup - blocked,"[202710, 1628971]",1610612744.0,GSW,cutting,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,2.23,Missed,,,,,,,,,,,,,,,,,Brown,1628971.0
329,PT01M54.00S,2025-03-29T01:04:32.0Z,2,REGULAR,block,,[],1628971,,,1610612744,50,45,2025-03-29T01:04:34Z,3200000,False,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT01M53.00S,2025-03-29T01:04:33.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,50,45,2025-03-29T01:08:30Z,3210000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,328.0,,,,,,,,,,,,,,,,,
331,PT01M53.00S,2025-03-29T01:04:59.6Z,2,REGULAR,jumpball,recovered,[],1630228,,,1610612744,50,45,2025-03-29T01:08:10Z,3220000,False,,,0,,Jump Ball J. Butler III vs. B. Brown: Tip to J. Kuminga,"[1630228, 202710, 1628971]",1610612744.0,GSW,heldball,J. Kuminga,1630228.0,Kuminga,J. Kuminga,Butler III,202710.0,Brown,1628971.0,,,,,,,,,,,,,,,,,,,,,,
334,PT01M44.00S,2025-03-29T01:05:05.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630228,88.43626806833115,45.87545955882353,1610612744,50,47,2025-03-29T01:08:41Z,3250000,False,-21.0,56.0,1,right,J. Kuminga driving Layup (10 PTS),[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,5.99,Made,,,,,10.0,,,,,,,,,,,,,
335,PT01M37.00S,2025-03-29T01:05:13.4Z,2,REGULAR,3pt,Jump Shot,[],1630631,27.463863337713533,13.702512254901961,1610612740,50,47,2025-03-29T01:08:56Z,3260000,False,181.0,206.0,1,left,MISS J. Alvarado 27' pullup 3PT,[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,27.43,Missed,,,,,,,,,,,,,,,,,,
336,PT01M35.00S,2025-03-29T01:05:15.4Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,50,47,2025-03-29T01:08:56Z,3270000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,335.0,2.0,2.0,0.0,,,,,,,,,,,,,,
337,PT01M30.00S,2025-03-29T01:05:21.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201939,77.92378449408673,9.290747549019613,1610612744,50,47,2025-03-29T01:09:28Z,3280000,False,-204.0,155.0,1,right,MISS S. Curry 25' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
338,PT01M26.00S,2025-03-29T01:05:25.1Z,2,REGULAR,rebound,defensive,[],203482,,,1610612740,50,47,2025-03-29T01:09:28Z,3290000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:4),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,337.0,4.0,4.0,0.0,,,,,,,,,,,,,,
339,PT01M22.00S,2025-03-29T01:05:28.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203110,,,1610612740,50,47,2025-03-29T01:09:37Z,3300000,False,,,0,,D. Green shooting personal FOUL (2 PF) (Missi 2 FT),"[203110, 1642274]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2003.0,,,,,,,2.0,0.0,Missi,1642274.0,,
341,PT01M22.00S,2025-03-29T01:05:56.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1642274,,,1610612740,50,47,2025-03-29T01:09:47Z,3320000,False,,,0,,MISS Y. Missi Free Throw 1 of 2,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
342,PT01M22.00S,2025-03-29T01:05:56.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,50,47,2025-03-29T01:09:47Z,3330000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,341.0,,,,,,,,,,,,,,,,,
