actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
166,PT10M40.00S,2024-12-28T03:37:26.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630228,,,1610612744,21,24,2024-12-28T03:37:26Z,1630000,False,,,0,,J. Kuminga Free Throw 1 of 2 (8 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
167,PT10M40.00S,2024-12-28T03:37:45.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630228,,,1610612744,21,25,2024-12-28T03:37:45Z,1640000,False,,,0,,J. Kuminga Free Throw 2 of 2 (9 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
168,PT10M21.00S,2024-12-28T03:38:06.0Z,2,REGULAR,turnover,bad pass,[],201587,,,1610612746,21,25,2024-12-28T03:38:10Z,1650000,False,,,0,,N. Batum bad pass TURNOVER (1 TO),"[201587, 1641764]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Podziemski,1641764.0,,,,,,
169,PT10M21.00S,2024-12-28T03:38:06.0Z,2,REGULAR,steal,,[],1641764,,,1610612744,21,25,2024-12-28T03:38:07Z,1660000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
170,PT10M16.00S,2024-12-28T03:38:11.6Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630322,28.991458607095925,18.872549019607842,1610612744,21,25,2024-12-28T03:38:38Z,1670000,False,156.0,220.0,1,left,MISS L. Waters III 26' running 3PT,[1630322],1610612744.0,GSW,running,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,26.95,Missed,,,,,,,,,,,,,,,,,,
171,PT10M12.00S,2024-12-28T03:38:15.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,21,25,2024-12-28T03:38:24Z,1680000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,170.0,,,,,,,,,,,,,
174,PT09M53.00S,2024-12-28T03:39:00.3Z,2,REGULAR,2pt,Jump Shot,[],1626181,90.48948751642575,84.80392156862744,1610612746,23,25,2024-12-28T03:39:05Z,1710000,False,174.0,37.0,1,right,N. Powell 17' fadeaway Jump Shot (4 PTS) (N. Batum 1 AST),"[1626181, 201587]",1610612746.0,LAC,fadeaway,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right,17.79,Made,4.0,N. Batum,201587.0,1.0,,,,,,,,,,,,,,
176,PT09M36.00S,2024-12-28T03:39:17.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1641764,10.200394218134035,48.77450980392157,1610612744,23,25,2024-12-28T03:39:20Z,1730000,False,6.0,43.0,1,left,MISS B. Podziemski Hook,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,4.38,Missed,,,,,,,,,,,,,,,,,,
177,PT09M34.00S,2024-12-28T03:39:19.5Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612746,23,25,2024-12-28T03:39:20Z,1740000,False,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,176.0,2.0,2.0,0.0,,,,,,,,,,
178,PT09M22.00S,2024-12-28T03:39:31.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,88.38699080157687,46.32352941176471,1610612746,25,25,2024-12-28T03:39:35Z,1750000,False,-18.0,57.0,1,right,N. Powell driving finger roll Layup (6 PTS),[1626181],1610612746.0,LAC,driving finger roll,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,5.96,Made,6.0,,,,,,,,,,,,,,,,,
179,PT09M07.00S,2024-12-28T03:39:46.5Z,2,REGULAR,turnover,bad pass,[],1630541,,,1610612744,25,25,2024-12-28T03:39:52Z,1760000,False,,,0,,M. Moody bad pass TURNOVER (1 TO),"[1630541, 1627739]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Dunn,1627739.0,,,,,,
180,PT09M07.00S,2024-12-28T03:39:46.5Z,2,REGULAR,steal,,[],1627739,,,1610612746,25,25,2024-12-28T03:39:48Z,1770000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
181,PT09M07.00S,2024-12-28T03:39:49.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627739,93.51182654402102,51.225490196078425,1610612746,27,25,2024-12-28T03:40:43Z,1780000,False,6.0,8.0,1,right,K. Dunn running Layup (9 PTS),[1627739],1610612746.0,LAC,running,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,1.05,Made,9.0,,,,,,,,,,,,,,,,,
182,PT09M07.00S,2024-12-28T03:39:53.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,27,25,2024-12-28T03:39:53Z,1790000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M07.00S,2024-12-28T03:42:33.2Z,2,REGULAR,substitution,out,[],1630322,,,1610612744,27,25,2024-12-28T03:42:46Z,1800000,False,,,0,,SUB out: L. Waters III,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M07.00S,2024-12-28T03:42:33.2Z,2,REGULAR,substitution,in,[],1627741,,,1610612744,27,25,2024-12-28T03:42:46Z,1810000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M46.00S,2024-12-28T03:43:08.9Z,2,REGULAR,3pt,Jump Shot,[],1627741,24.392247043363994,86.02941176470588,1610612744,27,25,2024-12-28T03:45:52Z,1820000,False,-180.0,177.0,1,left,MISS B. Hield 25' step back 3PT,[1627741],1610612744.0,GSW,step back,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
186,PT08M42.00S,2024-12-28T03:43:12.9Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,27,25,2024-12-28T03:43:16Z,1830000,False,,,0,,N. Batum REBOUND (Off:0 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,,,,185.0,4.0,4.0,0.0,,,,,,,,,,
187,PT08M35.00S,2024-12-28T03:43:21.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1626181,90.88370565045992,55.14705882352941,1610612746,29,25,2024-12-28T03:43:31Z,1840000,False,26.0,33.0,1,right,N. Powell driving Layup (8 PTS) (N. Batum 2 AST),"[1626181, 201587]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,4.2,Made,8.0,N. Batum,201587.0,2.0,,,,,,,,,,,,,,
189,PT08M35.00S,2024-12-28T03:43:26.8Z,2,REGULAR,violation,defensive goaltending,[],1630228,,,1610612746,29,25,2024-12-28T03:43:31Z,1860000,False,,,0,,J. Kuminga defensive goaltending VIOLATION,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,
190,PT08M19.00S,2024-12-28T03:43:44.1Z,2,REGULAR,3pt,Jump Shot,[],203937,31.225361366622867,27.941176470588236,1610612744,29,28,2024-12-28T03:43:56Z,1870000,False,110.0,241.0,1,left,K. Anderson 26' 3PT pullup (5 PTS) (J. Kuminga 2 AST),"[203937, 1630228]",1610612744.0,GSW,pullup,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,26.5,Made,5.0,J. Kuminga,1630228.0,2.0,,,,,,,,,,,,,,
192,PT08M00.00S,2024-12-28T03:44:02.7Z,2,REGULAR,turnover,bad pass,[],1627739,,,1610612746,29,28,2024-12-28T03:44:07Z,1890000,False,,,0,,K. Dunn bad pass TURNOVER (1 TO),"[1627739, 1630228]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Kuminga,1630228.0,,,,,,
193,PT08M00.00S,2024-12-28T03:44:02.7Z,2,REGULAR,steal,,[],1630228,,,1610612744,29,28,2024-12-28T03:44:04Z,1900000,False,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
194,PT07M56.00S,2024-12-28T03:44:06.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,22.158344283837057,88.72549019607843,1610612744,29,31,2024-12-28T03:44:15Z,1910000,False,-194.0,156.0,1,left,B. Hield 24' 3PT running (5 PTS) (B. Podziemski 1 AST),"[1627741, 1641764]",1610612744.0,GSW,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.85,Made,5.0,B. Podziemski,1641764.0,1.0,,,,,,,,,,,,,,
196,PT07M39.00S,2024-12-28T03:44:27.3Z,2,REGULAR,foul,personal,[],1627741,,,1610612746,29,31,2024-12-28T03:44:40Z,1930000,False,,,0,,B. Hield personal FOUL (1 PF),"[1627741, 1626181]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628487.0,,,,,,1.0,0.0,Powell,1626181.0
198,PT07M39.00S,2024-12-28T03:44:33.0Z,2,REGULAR,substitution,out,[],203937,,,1610612746,29,31,2024-12-28T03:44:47Z,1950000,False,,,0,,SUB out: K. Anderson,[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M39.00S,2024-12-28T03:44:33.0Z,2,REGULAR,substitution,out,[],1641764,,,1610612746,29,31,2024-12-28T03:44:47Z,1960000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M39.00S,2024-12-28T03:44:33.0Z,2,REGULAR,substitution,out,[],1630541,,,1610612746,29,31,2024-12-28T03:44:47Z,1970000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M39.00S,2024-12-28T03:44:33.0Z,2,REGULAR,substitution,in,[],203952,,,1610612746,29,31,2024-12-28T03:44:47Z,1980000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M39.00S,2024-12-28T03:44:33.0Z,2,REGULAR,substitution,in,[],1631218,,,1610612746,29,31,2024-12-28T03:44:47Z,1990000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M39.00S,2024-12-28T03:44:33.0Z,2,REGULAR,substitution,in,[],203471,,,1610612746,29,31,2024-12-28T03:44:47Z,2000000,False,,,0,,SUB in: D. Schröder,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M39.00S,2024-12-28T03:44:33.0Z,2,REGULAR,substitution,out,[],1628964,,,1610612746,29,31,2024-12-28T03:45:34Z,2005000,False,,,0,,SUB out: M. Bamba,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M39.00S,2024-12-28T03:44:33.0Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,29,31,2024-12-28T03:45:34Z,2007500,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M26.00S,2024-12-28T03:45:13.2Z,2,REGULAR,3pt,Jump Shot,[],1629599,66.83639947437582,28.921568627450984,1610612746,32,31,2024-12-28T03:45:20Z,2020000,False,-105.0,259.0,1,right,A. Coffey 27' 3PT  (3 PTS) (I. Zubac 1 AST),"[1629599, 1627826]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,27.98,Made,3.0,I. Zubac,1627826.0,1.0,,,,,,,,,,,,,,
207,PT07M08.00S,2024-12-28T03:45:31.4Z,2,REGULAR,3pt,Jump Shot,[],203471,32.670827858081466,61.76470588235294,1610612744,32,31,2024-12-28T03:48:04Z,2040000,False,-59.0,255.0,1,left,MISS D. Schröder 26' pullup 3PT,[203471],1610612744.0,GSW,pullup,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,26.13,Missed,,,,,,,,,,,,,,,,,,
210,PT07M07.00S,2024-12-28T03:45:32.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,32,31,2024-12-28T03:45:37Z,2050000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,207.0,,,,,,,,,,,,,
212,PT07M07.00S,2024-12-28T03:45:41.6Z,2,REGULAR,substitution,out,[],201587,,,1610612746,32,31,2024-12-28T03:45:45Z,2070000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M07.00S,2024-12-28T03:45:41.6Z,2,REGULAR,substitution,in,[],1627884,,,1610612746,32,31,2024-12-28T03:45:45Z,2080000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M49.00S,2024-12-28T03:46:09.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,85.3646517739816,42.64705882352941,1610612746,34,31,2024-12-28T03:46:14Z,2090000,False,-37.0,85.0,1,right,I. Zubac 9' driving Hook (10 PTS) (D. Jones Jr. 1 AST),"[1627826, 1627884]",1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,9.27,Made,10.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,,,,,,,
216,PT06M39.00S,2024-12-28T03:46:22.5Z,2,REGULAR,foul,personal,[],1629599,,,1610612744,34,31,2024-12-28T03:46:36Z,2110000,False,,,0,,A. Coffey personal FOUL (2 PF),"[1629599, 1630228]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2882.0,,,,,,2.0,0.0,Kuminga,1630228.0
218,PT06M39.00S,2024-12-28T03:46:40.9Z,2,REGULAR,substitution,out,[],1629599,,,1610612744,34,31,2024-12-28T03:46:49Z,2130000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M39.00S,2024-12-28T03:46:40.9Z,2,REGULAR,substitution,in,[],201935,,,1610612744,34,31,2024-12-28T03:46:49Z,2140000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M28.00S,2024-12-28T03:47:20.0Z,2,REGULAR,foul,personal,[],1627739,,,1610612744,34,31,2024-12-28T03:47:33Z,2150000,False,,,0,,K. Dunn personal FOUL (1 PF),"[1627739, 203952]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628487.0,,,,,,1.0,0.0,Wiggins,203952.0
222,PT06M20.00S,2024-12-28T03:47:43.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,6.1268068331143235,56.86274509803921,1610612744,34,31,2024-12-28T03:47:59Z,2170000,False,-34.0,5.0,1,left,MISS T. Jackson-Davis Layup - blocked,"[1631218, 1627826]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,Zubac,1627826.0,,,,
223,PT06M20.00S,2024-12-28T03:47:43.4Z,2,REGULAR,block,,[],1627826,,,1610612744,34,31,2024-12-28T03:47:45Z,2180000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
224,PT06M18.00S,2024-12-28T03:47:45.4Z,2,REGULAR,rebound,offensive,[],1627741,,,1610612744,34,31,2024-12-28T03:47:59Z,2190000,False,,,0,,B. Hield REBOUND (Off:2 Def:5),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,222.0,7.0,5.0,2.0,,,,,,,,,,
225,PT06M18.00S,2024-12-28T03:47:48.5Z,2,REGULAR,turnover,traveling,[],1627741,,,1610612744,34,31,2024-12-28T03:48:02Z,2200000,False,,,0,,B. Hield traveling TURNOVER (1 TO),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1626301.0,1.0,,,,,,,,
226,PT06M05.00S,2024-12-28T03:48:15.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627739,71.43561103810775,18.137254901960784,1610612746,34,31,2024-12-28T03:48:21Z,2210000,False,-159.0,216.0,1,right,MISS K. Dunn 26' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,26.84,Missed,,,,,,,,,,,,,,,,,,
227,PT06M02.00S,2024-12-28T03:48:18.9Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612744,34,31,2024-12-28T03:48:21Z,2220000,False,,,0,,B. Hield REBOUND (Off:2 Def:6),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,226.0,8.0,6.0,2.0,,,,,,,,,,
228,PT05M55.00S,2024-12-28T03:48:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,8.886333771353483,52.94117647058824,1610612744,34,31,2024-12-28T03:48:43Z,2230000,False,-15.0,31.0,1,left,MISS A. Wiggins Layup - blocked,"[203952, 1627826]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,Zubac,1627826.0,,,,
229,PT05M55.00S,2024-12-28T03:48:26.2Z,2,REGULAR,block,,[],1627826,,,1610612744,34,31,2024-12-28T03:48:28Z,2240000,False,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
230,PT05M53.00S,2024-12-28T03:48:28.2Z,2,REGULAR,rebound,offensive,[],1631218,,,1610612744,34,31,2024-12-28T03:48:43Z,2250000,False,,,0,,T. Jackson-Davis REBOUND (Off:3 Def:0),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,228.0,3.0,0.0,3.0,,,,,,,,,,
231,PT05M53.00S,2024-12-28T03:48:31.4Z,2,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612744,34,31,2024-12-28T03:48:39Z,2260000,False,,,0,,K. Dunn shooting personal FOUL (2 PF) (Jackson-Davis 2 FT),"[1627739, 1631218]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,,,,,,2.0,0.0,Jackson-Davis,1631218.0
233,PT05M53.00S,2024-12-28T03:48:55.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631218,,,1610612744,34,31,2024-12-28T03:48:55Z,2280000,False,,,0,,MISS T. Jackson-Davis Free Throw 1 of 2,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
234,PT05M53.00S,2024-12-28T03:48:55.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,34,31,2024-12-28T03:48:55Z,2290000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,233.0,,,,,,,,,,,,,
235,PT05M53.00S,2024-12-28T03:49:13.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631218,,,1610612744,34,32,2024-12-28T03:49:13Z,2300000,False,,,0,,T. Jackson-Davis Free Throw 2 of 2 (3 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
236,PT05M44.00S,2024-12-28T03:49:23.9Z,2,REGULAR,turnover,bad pass,[],1627739,,,1610612746,34,32,2024-12-28T03:49:32Z,2310000,False,,,0,,K. Dunn bad pass TURNOVER (2 TO),"[1627739, 1631218]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,Jackson-Davis,1631218.0,,,,,,
237,PT05M44.00S,2024-12-28T03:49:23.9Z,2,REGULAR,steal,,[],1631218,,,1610612744,34,32,2024-12-28T03:49:25Z,2320000,False,,,0,,T. Jackson-Davis STEAL (1 STL),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
238,PT05M41.00S,2024-12-28T03:49:26.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631218,7.046649145860711,50.73529411764706,1610612744,34,34,2024-12-28T03:49:37Z,2330000,False,-4.0,14.0,1,left,T. Jackson-Davis running DUNK (5 PTS),[1631218],1610612744.0,GSW,running,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,1.42,Made,5.0,,,,,,,,,,,,,,,,,
239,PT05M23.00S,2024-12-28T03:49:44.1Z,2,REGULAR,3pt,Jump Shot,[],201935,68.41327201051249,78.43137254901961,1610612746,34,34,2024-12-28T03:49:48Z,2340000,False,142.0,244.0,1,right,MISS J. Harden 28' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,28.28,Missed,,,,,,,,,,,,,,,,,,
240,PT05M21.00S,2024-12-28T03:49:46.1Z,2,REGULAR,rebound,defensive,[],1631218,,,1610612744,34,34,2024-12-28T03:49:48Z,2350000,False,,,0,,T. Jackson-Davis REBOUND (Off:3 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,239.0,4.0,1.0,3.0,,,,,,,,,,
241,PT05M07.00S,2024-12-28T03:50:01.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,7.046649145860711,59.31372549019608,1610612744,34,34,2024-12-28T03:55:38Z,2360000,False,-47.0,14.0,1,left,MISS T. Jackson-Davis driving Layup,[1631218],1610612744.0,GSW,driving,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,4.86,Missed,,,,,,,,,,,,,,,,,,
242,PT05M05.00S,2024-12-28T03:50:03.7Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,34,34,2024-12-28T03:50:09Z,2370000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,241.0,2.0,2.0,0.0,,,,,,,,,,
243,PT05M02.00S,2024-12-28T03:50:06.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627884,92.46057818659659,47.794117647058826,1610612746,36,34,2024-12-28T03:54:12Z,2380000,False,-11.0,18.0,1,right,D. Jones Jr. running Layup (4 PTS) (N. Powell 1 AST),"[1627884, 1626181]",1610612746.0,LAC,running,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,2.14,Made,4.0,N. Powell,1626181.0,1.0,,,,,,,,,,,,,,
245,PT04M44.00S,2024-12-28T03:50:23.7Z,2,REGULAR,3pt,Jump Shot,[],1630228,5.338370565045992,96.07843137254902,1610612744,36,34,2024-12-28T03:50:28Z,2400000,False,-230.0,-2.0,1,left,MISS J. Kuminga 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
246,PT04M42.00S,2024-12-28T03:50:25.7Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,36,34,2024-12-28T03:50:28Z,2410000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,,,,,245.0,1.0,1.0,0.0,,,,,,,,,,
248,PT04M28.00S,2024-12-28T03:50:59.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,87.46714848883047,47.549019607843135,1610612746,36,34,2024-12-28T03:51:05Z,2430000,False,-12.0,65.0,1,right,MISS D. Jones Jr. 6' cutting finger roll Layup - blocked,"[1627884, 1630228]",1610612746.0,LAC,cutting finger roll,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,,,,,,,,,,,,Kuminga,1630228.0,,,,
249,PT04M28.00S,2024-12-28T03:50:59.3Z,2,REGULAR,block,,[],1630228,,,1610612746,36,34,2024-12-28T03:51:01Z,2440000,False,,,0,,J. Kuminga BLOCK (1 BLK),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
250,PT04M26.00S,2024-12-28T03:51:01.3Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612744,36,34,2024-12-28T03:51:05Z,2450000,False,,,0,,B. Hield REBOUND (Off:2 Def:7),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,248.0,9.0,7.0,2.0,,,,,,,,,,
251,PT04M13.00S,2024-12-28T03:51:15.5Z,2,REGULAR,3pt,Jump Shot,[],203471,32.670827858081466,34.31372549019608,1610612744,36,34,2024-12-28T03:51:19Z,2460000,False,78.0,255.0,1,left,MISS D. Schröder 26' 3PT,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,26.64,Missed,,,,,,,,,,,,,,,,,,
