actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
254,PT06M35.00S,2025-04-07T01:19:40.7Z,2,REGULAR,3pt,Jump Shot,[],1627741,28.33442838370565,9.803921568627452,1610612744,34,30,2025-04-07T01:19:49Z,2520000,False,201.0,214.0,1,left,B. Hield 29' 3PT  (9 PTS) (S. Curry 2 AST),"[1627741, 201939]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,29.34,Made,,,,,,,,,,,,9.0,,,,S. Curry,201939.0,2.0
256,PT06M14.00S,2025-04-07T01:20:00.3Z,2,REGULAR,2pt,Jump Shot,[],1641708,83.13074901445466,73.2843137254902,1610612745,34,30,2025-04-07T01:20:06Z,2540000,False,116.0,106.0,1,right,MISS A. Thompson 15' pullup Shot,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,15.75,Missed,,,,,,,,,,,,,,,,,,
257,PT06M12.00S,2025-04-07T01:20:02.3Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,34,30,2025-04-07T01:20:04Z,2550000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,256.0,2.0,2.0,0.0,,,,,,,,,,,,,,
258,PT06M06.00S,2025-04-07T01:20:09.4Z,2,REGULAR,2pt,Jump Shot,[],1627741,22.733245729303547,17.67003676470588,1610612744,34,30,2025-04-07T01:20:29Z,2560000,False,162.0,161.0,1,left,MISS B. Hield 22' pullup Shot,[1627741],1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right Center,22.83,Missed,,,,,,,,,,,,,,,,,,
259,PT06M01.00S,2025-04-07T01:20:14.4Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,34,30,2025-04-07T01:20:14Z,2570000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,258.0,2.0,2.0,0.0,,,,,,,,,,,,,,
260,PT05M54.00S,2025-04-07T01:20:21.5Z,2,REGULAR,2pt,Jump Shot,[],1630224,82.9993429697766,21.07843137254902,1610612745,34,32,2025-04-07T01:20:59Z,2580000,False,-145.0,107.0,1,right,J. Green 18' fadeaway Jump Shot (4 PTS),[1630224],1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,18.01,Made,,,,,,,,,,,,4.0,,,,,,
261,PT05M54.00S,2025-04-07T01:20:26.1Z,2,REGULAR,foul,personal,['1freethrow'],1630228,,,1610612745,34,32,2025-04-07T01:21:29Z,2590000,False,,,0,,J. Kuminga loose ball personal FOUL (1 PF) (Sengun 1 FT),"[1630228, 1630578]",1610612744.0,GSW,loose ball,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202049.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,
263,PT05M54.00S,2025-04-07T01:20:52.1Z,2,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,34,32,2025-04-07T01:20:54Z,2610000,False,,,0,,MISS A. Sengun Free Throw 1 of 1,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
264,PT05M51.00S,2025-04-07T01:20:55.1Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,34,32,2025-04-07T01:20:54Z,2620000,False,,,0,,T. Eason REBOUND (Off:1 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,263.0,3.0,2.0,1.0,,,,,,,,,,,,,,
265,PT05M49.00S,2025-04-07T01:20:56.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,82.21090670170827,95.83333333333334,1610612745,34,32,2025-04-07T01:21:00Z,2630000,False,229.0,115.0,1,right,MISS D. Brooks 25' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,,,,,,,,,,,,,,,,,
266,PT05M46.00S,2025-04-07T01:20:59.3Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,34,32,2025-04-07T01:21:00Z,2640000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,265.0,3.0,3.0,0.0,,,,,,,,,,,,,,
267,PT05M35.00S,2025-04-07T01:21:10.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,7.835085413929041,44.36274509803921,1610612744,36,32,2025-04-07T01:21:18Z,2650000,False,28.0,21.0,1,left,G. Payton II Layup (5 PTS) (S. Curry 3 AST),"[1627780, 201939]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,3.52,Made,,,,,,,,,,,,5.0,,,,S. Curry,201939.0,3.0
269,PT05M23.00S,2025-04-07T01:21:22.2Z,2,REGULAR,2pt,Jump Shot,[],1630224,92.46057818659659,16.176470588235293,1610612745,36,32,2025-04-07T01:21:29Z,2670000,False,-169.0,18.0,1,right,MISS J. Green 17' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Left,17.01,Missed,,,,,,,,,,,,,,,,,,
270,PT05M20.00S,2025-04-07T01:21:25.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,36,32,2025-04-07T01:21:29Z,2680000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Left,,,269.0,,,,,,,,,,,,,,,,,
272,PT05M06.00S,2025-04-07T01:21:45.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,11.12023653088042,61.029411764705884,1610612744,36,32,2025-04-07T01:21:49Z,2700000,False,-55.0,52.0,1,left,MISS J. Kuminga 7' driving Layup,[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,7.58,Missed,,,,,,,,,,,,,,,,,,
274,PT05M03.00S,2025-04-07T01:21:48.6Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612745,36,32,2025-04-07T01:21:49Z,2720000,False,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,272.0,2.0,2.0,0.0,,,,,,,,,,,,,,
275,PT05M00.00S,2025-04-07T01:21:51.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628415,88.12417871222075,49.01960784313725,1610612745,36,32,2025-04-07T01:21:58Z,2730000,False,-5.0,59.0,1,right,MISS D. Brooks running finger roll Layup,[1628415],1610612745.0,HOU,running finger roll,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,5.93,Missed,,,,,,,,,,,,,,,,,,
276,PT04M57.00S,2025-04-07T01:21:54.3Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,36,32,2025-04-07T01:21:58Z,2740000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:4),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,275.0,4.0,4.0,0.0,,,,,,,,,,,,,,
277,PT04M54.00S,2025-04-07T01:21:57.2Z,2,REGULAR,turnover,bad pass,[],1630228,,,1610612744,36,32,2025-04-07T01:22:01Z,2750000,False,,,0,,J. Kuminga bad pass TURNOVER (2 TO),"[1630228, 1631106]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,2.0,Eason,1631106.0,,,
278,PT04M54.00S,2025-04-07T01:21:57.2Z,2,REGULAR,steal,,[],1631106,,,1610612745,36,32,2025-04-07T01:21:59Z,2760000,False,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
279,PT04M51.00S,2025-04-07T01:22:00.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631106,92.59198423127464,51.225490196078425,1610612745,36,34,2025-04-07T01:22:16Z,2770000,False,6.0,17.0,1,right,T. Eason running DUNK (2 PTS),[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,,,,,,2.0,,,,,,
280,PT04M51.00S,2025-04-07T01:22:06.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,36,34,2025-04-07T01:22:06Z,2780000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M51.00S,2025-04-07T01:24:11.3Z,2,REGULAR,substitution,out,[],1630228,,,1610612744,36,34,2025-04-07T01:24:58Z,2790000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M51.00S,2025-04-07T01:24:11.3Z,2,REGULAR,substitution,in,[],1630611,,,1610612744,36,34,2025-04-07T01:24:58Z,2800000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M42.00S,2025-04-07T01:25:15.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,7.835085413929041,51.71568627450981,1610612744,38,34,2025-04-07T01:25:31Z,2810000,False,-9.0,21.0,1,left,K. Looney cutting DUNK (2 PTS) (S. Curry 4 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,,,,,,,,2.0,,,,S. Curry,201939.0,4.0
285,PT04M27.00S,2025-04-07T01:25:31.4Z,2,REGULAR,foul,personal,[],1627741,,,1610612745,38,34,2025-04-07T01:25:36Z,2830000,False,,,0,,B. Hield personal FOUL (1 PF),"[1627741, 1630578]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,
287,PT04M15.00S,2025-04-07T01:26:01.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631106,84.44480946123521,60.78431372549019,1610612745,38,34,2025-04-07T01:26:26Z,2850000,False,54.0,94.0,1,right,MISS T. Eason 10' turnaround fadeaway Shot,[1631106],1610612745.0,HOU,turnaround fadeaway,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,10.81,Missed,,,,,,,,,,,,,,,,,,
288,PT04M12.00S,2025-04-07T01:26:04.5Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,38,34,2025-04-07T01:26:26Z,2860000,False,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,287.0,4.0,3.0,1.0,,,,,,,,,,,,,,
289,PT04M01.00S,2025-04-07T01:26:12.8Z,2,REGULAR,turnover,lost ball,[],201939,,,1610612744,38,34,2025-04-07T01:26:18Z,2870000,False,,,0,,S. Curry lost ball TURNOVER (2 TO),"[201939, 1630224]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,2.0,Green,1630224.0,,,
290,PT04M01.00S,2025-04-07T01:26:12.8Z,2,REGULAR,steal,,[],1630224,,,1610612745,38,34,2025-04-07T01:26:14Z,2880000,False,,,0,,J. Green STEAL (2 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
291,PT03M57.00S,2025-04-07T01:26:17.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,92.59198423127464,52.450980392156865,1610612745,38,36,2025-04-07T01:26:22Z,2890000,False,12.0,17.0,1,right,A. Thompson running DUNK (6 PTS) (T. Eason 2 AST),"[1641708, 1631106]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,,,,,,6.0,,,,T. Eason,1631106.0,2.0
293,PT03M43.00S,2025-04-07T01:26:30.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,8.886333771353483,50.98039215686274,1610612744,38,36,2025-04-07T01:26:37Z,2910000,False,-5.0,31.0,1,left,MISS G. Payton II Layup,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,,
294,PT03M41.00S,2025-04-07T01:26:32.7Z,2,REGULAR,rebound,offensive,[],1627780,,,1610612744,38,36,2025-04-07T01:26:37Z,2920000,False,,,0,,G. Payton II REBOUND (Off:1 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,293.0,2.0,1.0,1.0,,,,,,,,,,,,,,
295,PT03M38.00S,2025-04-07T01:26:35.9Z,2,REGULAR,turnover,lost ball,[],1630611,,,1610612744,38,36,2025-04-07T01:26:43Z,2930000,False,,,0,,G. Santos lost ball TURNOVER (1 TO),"[1630611, 1630578]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Sengun,1630578.0,,,
296,PT03M38.00S,2025-04-07T01:26:35.9Z,2,REGULAR,steal,,[],1630578,,,1610612745,38,36,2025-04-07T01:26:59Z,2940000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
297,PT03M33.00S,2025-04-07T01:26:40.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628415,91.93495400788436,44.85294117647059,1610612745,38,38,2025-04-07T01:26:46Z,2950000,False,-26.0,23.0,1,right,D. Brooks running Layup (8 PTS) (J. Green 2 AST),"[1628415, 1630224]",1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.47,Made,,,,,,,,,,,,8.0,,,,J. Green,1630224.0,2.0
299,PT03M23.00S,2025-04-07T01:26:51.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,7.30946123521682,54.41176470588235,1610612744,40,38,2025-04-07T01:26:54Z,2970000,False,-22.0,16.0,1,left,G. Payton II reverse Layup (7 PTS) (S. Curry 5 AST),"[1627780, 201939]",1610612744.0,GSW,reverse,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,2.74,Made,,,,,,,,,,,,7.0,,,,S. Curry,201939.0,5.0
301,PT03M07.00S,2025-04-07T01:27:06.0Z,2,REGULAR,3pt,Jump Shot,[],1628415,68.54467805519053,71.07843137254902,1610612745,40,41,2025-04-07T01:27:09Z,2990000,False,105.0,243.0,1,right,D. Brooks 26' 3PT  (11 PTS) (T. Eason 3 AST),"[1628415, 1631106]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,26.51,Made,,,,,,,,,,,,11.0,,,,T. Eason,1631106.0,3.0
304,PT02M57.00S,2025-04-07T01:27:19.9Z,2,REGULAR,substitution,out,[],1626172,,,1610612744,40,41,2025-04-07T01:27:38Z,3020000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M57.00S,2025-04-07T01:27:19.9Z,2,REGULAR,substitution,out,[],1627741,,,1610612744,40,41,2025-04-07T01:27:38Z,3030000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M57.00S,2025-04-07T01:27:19.9Z,2,REGULAR,substitution,out,[],1630611,,,1610612744,40,41,2025-04-07T01:27:38Z,3040000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M57.00S,2025-04-07T01:27:19.9Z,2,REGULAR,substitution,out,[],1641708,,,1610612744,40,41,2025-04-07T01:27:38Z,3050000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M57.00S,2025-04-07T01:27:19.9Z,2,REGULAR,substitution,out,[],1631106,,,1610612744,40,41,2025-04-07T01:27:38Z,3060000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M57.00S,2025-04-07T01:27:19.9Z,2,REGULAR,substitution,in,[],202710,,,1610612744,40,41,2025-04-07T01:27:38Z,3070000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M57.00S,2025-04-07T01:27:19.9Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,40,41,2025-04-07T01:27:38Z,3080000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M57.00S,2025-04-07T01:27:19.9Z,2,REGULAR,substitution,in,[],203110,,,1610612744,40,41,2025-04-07T01:27:38Z,3090000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M57.00S,2025-04-07T01:27:19.9Z,2,REGULAR,substitution,in,[],1631095,,,1610612744,40,41,2025-04-07T01:27:38Z,3100000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M57.00S,2025-04-07T01:27:19.9Z,2,REGULAR,substitution,in,[],1627832,,,1610612744,40,41,2025-04-07T01:27:38Z,3110000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M47.00S,2025-04-07T01:27:59.5Z,2,REGULAR,3pt,Jump Shot,[],1627780,4.155716162943495,95.34313725490196,1610612744,40,41,2025-04-07T01:28:04Z,3120000,False,-227.0,-13.0,1,left,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Left Corner 3,24+ Left,22.71,Missed,,,,,,,,,,,,,,,,,,
315,PT02M44.00S,2025-04-07T01:28:02.5Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,40,41,2025-04-07T01:28:04Z,3130000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,314.0,3.0,2.0,1.0,,,,,,,,,,,,,,
316,PT02M32.00S,2025-04-07T01:28:15.1Z,2,REGULAR,3pt,Jump Shot,[],1627832,73.27529566360053,88.72549019607843,1610612745,40,44,2025-04-07T01:28:18Z,3140000,False,194.0,199.0,1,right,F. VanVleet 27' 3PT  (3 PTS) (J. Green 3 AST),"[1627832, 1630224]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,27.74,Made,,,,,,,,,,,,3.0,,,,J. Green,1630224.0,3.0
318,PT02M16.00S,2025-04-07T01:28:30.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627780,10.463206307490145,50.245098039215684,1610612744,42,44,2025-04-07T01:28:33Z,3160000,False,-1.0,46.0,1,left,G. Payton II driving floating Jump Shot (9 PTS) (B. Podziemski 3 AST),"[1627780, 1641764]",1610612744.0,GSW,driving floating,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,4.59,Made,,,,,,,,,,,,9.0,,,,B. Podziemski,1641764.0,3.0
320,PT02M00.00S,2025-04-07T01:28:45.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,91.80354796320631,45.09803921568628,1610612745,42,44,2025-04-07T01:28:50Z,3180000,False,-25.0,25.0,1,right,MISS J. Green driving Layup - blocked,"[1630224, 202710]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,Butler III,202710.0,,,,,,,
321,PT02M00.00S,2025-04-07T01:28:45.7Z,2,REGULAR,block,,[],202710,,,1610612745,42,44,2025-04-07T01:28:47Z,3190000,False,,,0,,J. Butler III BLOCK (1 BLK),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
322,PT01M57.00S,2025-04-07T01:28:48.7Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,42,44,2025-04-07T01:28:50Z,3200000,False,,,0,,A. Sengun REBOUND (Off:1 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,320.0,6.0,5.0,1.0,,,,,,,,,,,,,,
323,PT01M57.00S,2025-04-07T01:28:49.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,94.40999984741211,50.0,1610612745,42,46,2025-04-07T01:28:49Z,3210000,False,0.0,0.0,1,right,A. Sengun putback Layup (7 PTS),[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,7.0,,,,,,
324,PT01M52.00S,2025-04-07T01:28:53.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,6.1268068331143235,53.431372549019606,1610612744,44,46,2025-04-07T01:29:43Z,3220000,False,-17.0,5.0,1,left,G. Payton II cutting Layup (11 PTS) (S. Curry 6 AST),"[1627780, 201939]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.79,Made,,,,,,,,,,,,11.0,,,,S. Curry,201939.0,6.0
326,PT01M31.00S,2025-04-07T01:29:14.8Z,2,REGULAR,turnover,bad pass,[],1630578,,,1610612745,44,46,2025-04-07T01:29:17Z,3240000,False,,,0,,A. Sengun bad pass TURNOVER (1 TO),"[1630578, 1627780]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,1.0,Payton II,1627780.0,,,
327,PT01M31.00S,2025-04-07T01:29:14.8Z,2,REGULAR,steal,,[],1627780,,,1610612744,44,46,2025-04-07T01:29:16Z,3250000,False,,,0,,G. Payton II STEAL (2 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
328,PT01M25.00S,2025-04-07T01:29:20.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641764,8.492115637319317,3.9215686274509802,1610612744,47,46,2025-04-07T01:29:24Z,3260000,False,230.0,27.0,1,left,B. Podziemski 3PT running (11 PTS) (S. Curry 7 AST),"[1641764, 201939]",1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,Right Corner 3,24+ Right,23.2,Made,,,,,,,,,,,,11.0,,,,S. Curry,201939.0,7.0
330,PT01M02.00S,2025-04-07T01:29:50.7Z,2,REGULAR,foul,personal,['2freethrow'],203110,,,1610612745,47,46,2025-04-07T01:29:57Z,3280000,False,,,0,,D. Green shooting personal FOUL (2 PF) (Brooks 2 FT),"[203110, 1628415]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626300.0,2.0,0.0,Brooks,1628415.0,,,,,,,,,
332,PT01M02.00S,2025-04-07T01:30:18.9Z,2,REGULAR,freethrow,1 of 2,[],1628415,,,1610612745,47,47,2025-04-07T01:30:50Z,3300000,False,,,0,,D. Brooks Free Throw 1 of 2 (12 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,,,,,,,,12.0,,,,,,
333,PT01M02.00S,2025-04-07T01:30:20.6Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,47,47,2025-04-07T01:30:24Z,3310000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M02.00S,2025-04-07T01:30:20.6Z,2,REGULAR,substitution,in,[],1641708,,,1610612745,47,47,2025-04-07T01:30:24Z,3320000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M02.00S,2025-04-07T01:30:18.9Z,2,REGULAR,freethrow,2 of 2,[],1628415,,,1610612745,47,47,2025-04-07T01:30:50Z,3330000,False,,,0,,MISS D. Brooks Free Throw 2 of 2,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
336,PT01M00.00S,2025-04-07T01:30:20.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,47,47,2025-04-07T01:30:50Z,3340000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,335.0,,,,,,,,,,,,,,,,,
338,PT01M00.00S,2025-04-07T01:30:51.4Z,2,REGULAR,substitution,out,[],1628415,,,1610612745,47,47,2025-04-07T01:30:56Z,3360000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M00.00S,2025-04-07T01:30:51.4Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,47,47,2025-04-07T01:30:56Z,3370000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT01M00.00S,2025-04-07T01:31:27.6Z,2,REGULAR,foul,technical,['1freethrow'],203110,,,1610612745,47,47,2025-04-07T01:31:37Z,3380000,False,,,0,,D. Green technical FOUL (1 Tech),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,202049.0,2.0,1.0,,,,,,,,,,,
341,PT01M00.00S,2025-04-07T01:31:49.3Z,2,REGULAR,freethrow,1 of 1,[],1630224,,,1610612745,47,47,2025-04-07T01:31:49Z,3390000,False,,,0,,MISS J. Green technical Free Throw 1 of 1,[1630224],1610612745.0,HOU,technical,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
