actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
354,PT00M18.30S,2025-03-02T02:42:10.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629656,6.619579500657039,50.49019607843137,1610612755,64,53,2025-03-02T02:42:16Z,3450000,False,-2.0,10.0,1,left,Q. Grimes running DUNK (17 PTS) (A. Drummond 2 AST),"[1629656, 203083]",1610612755.0,PHI,running,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,17.0,,,,,,A. Drummond,203083.0,2.0,,,,,
356,PT00M03.30S,2025-03-02T02:42:30.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612744,64,53,2025-03-02T02:42:40Z,3470000,False,,,0,,P. George shooting personal FOUL (3 PF) (Looney 2 FT),"[202331, 1626172]",1610612755.0,PHI,shooting,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,3.0,1.0,Looney,1626172.0
358,PT00M03.30S,2025-03-02T02:43:00.0Z,2,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,64,54,2025-03-02T02:43:00Z,3490000,False,,,0,,K. Looney Free Throw 1 of 2 (5 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
359,PT00M03.30S,2025-03-02T02:43:01.2Z,2,REGULAR,substitution,out,[],1627780,,,1610612744,64,54,2025-03-02T02:43:15Z,3500000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT00M03.30S,2025-03-02T02:43:01.2Z,2,REGULAR,substitution,out,[],201939,,,1610612744,64,54,2025-03-02T02:43:15Z,3510000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT00M03.30S,2025-03-02T02:43:01.2Z,2,REGULAR,substitution,in,[],1628995,,,1610612744,64,54,2025-03-02T02:43:15Z,3520000,False,,,0,,SUB in: K. Knox II,[1628995],1610612744.0,GSW,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT00M03.30S,2025-03-02T02:43:01.2Z,2,REGULAR,substitution,in,[],1630611,,,1610612744,64,54,2025-03-02T02:43:15Z,3530000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M03.30S,2025-03-02T02:43:27.6Z,2,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,64,55,2025-03-02T02:43:27Z,3540000,False,,,0,,K. Looney Free Throw 2 of 2 (6 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
364,PT00M00.20S,2025-03-02T02:43:34.4Z,2,REGULAR,3pt,Jump Shot,[],1629656,34.08344283837057,50.245098039215684,1610612755,67,55,2025-03-02T02:43:43Z,3550000,False,-1.0,268.0,1,left,Q. Grimes 26' 3PT pullup (20 PTS),[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,26.79,Made,,,,,20.0,,,,,,,,,,,,,
366,PT00M00.00S,2025-03-02T02:44:13.3Z,2,REGULAR,period,end,[],0,,,1610612744,67,55,2025-03-02T02:44:13Z,3570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2025-03-02T02:45:11.9Z,3,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,67,55,2025-03-02T02:58:34Z,3580000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2025-03-02T02:45:11.9Z,3,REGULAR,substitution,out,['startperiod'],1628995,,,1610612744,67,55,2025-03-02T02:58:34Z,3590000,False,,,0,,SUB out: K. Knox II,[1628995],1610612744.0,GSW,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2025-03-02T02:45:11.9Z,3,REGULAR,substitution,out,['startperiod'],1630611,,,1610612744,67,55,2025-03-02T02:58:34Z,3600000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2025-03-02T02:45:11.9Z,3,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,67,55,2025-03-02T02:58:34Z,3610000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2025-03-02T02:45:11.9Z,3,REGULAR,substitution,in,['startperiod'],1642366,,,1610612744,67,55,2025-03-02T02:58:34Z,3620000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2025-03-02T02:45:11.9Z,3,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,67,55,2025-03-02T02:58:34Z,3630000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2025-03-02T02:59:59.0Z,3,REGULAR,period,start,[],0,,,1610612744,67,55,2025-03-02T02:59:59Z,3640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT11M40.00S,2025-03-02T03:00:18.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,7.013797634691201,48.0392156862745,1610612744,67,57,2025-03-02T03:00:47Z,3650000,False,10.0,13.0,1,left,D. Green driving reverse Layup (2 PTS) (S. Curry 4 AST),"[203110, 201939]",1610612744.0,GSW,driving reverse,,,Green,D. Green,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,2.0,,,,,,S. Curry,201939.0,4.0,,,,,
376,PT11M40.00S,2025-03-02T03:00:21.5Z,3,REGULAR,foul,personal,['1freethrow'],203083,,,1610612744,67,57,2025-03-02T03:00:27Z,3670000,False,,,0,,A. Drummond shooting personal FOUL (2 PF) (Green 1 FT),"[203083, 203110]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Green,203110.0
378,PT11M40.00S,2025-03-02T03:00:42.7Z,3,REGULAR,freethrow,1 of 1,[],203110,,,1610612744,67,58,2025-03-02T03:00:42Z,3690000,False,,,0,,D. Green Free Throw 1 of 1 (3 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
379,PT11M27.00S,2025-03-02T03:01:01.4Z,3,REGULAR,violation,kicked ball,[],1642366,,,1610612755,67,58,2025-03-02T03:01:43Z,3700000,False,,,0,,Q. Post kicked ball VIOLATION,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,202007.0,,,,
381,PT11M12.00S,2025-03-02T03:01:44.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,93.87319316688567,49.01960784313726,1610612755,69,58,2025-03-02T03:02:35Z,3720000,False,-5.0,5.0,1,right,K. Oubre Jr. driving reverse Layup (17 PTS),[1626162],1610612755.0,PHI,driving reverse,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.71,Made,,,,,17.0,,,,,,,,,,,,,
383,PT11M02.00S,2025-03-02T03:01:53.5Z,3,REGULAR,3pt,Jump Shot,[],1642366,30.404073587385014,23.529411764705884,1610612744,69,61,2025-03-02T03:01:58Z,3740000,False,132.0,233.0,1,left,Q. Post 26' 3PT  (11 PTS) (B. Podziemski 2 AST),"[1642366, 1641764]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,26.83,Made,,,,,11.0,,,,,,B. Podziemski,1641764.0,2.0,,,,,
385,PT10M49.00S,2025-03-02T03:02:06.6Z,3,REGULAR,3pt,Jump Shot,[],1626162,68.64323258869908,34.31372549019608,1610612755,69,61,2025-03-02T03:02:12Z,3760000,False,-78.0,242.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
386,PT10M47.00S,2025-03-02T03:02:08.6Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,69,61,2025-03-02T03:02:12Z,3770000,False,,,0,,A. Drummond REBOUND (Off:4 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,385.0,10.0,6.0,4.0,,,,,,,,,,,,,,
387,PT10M40.00S,2025-03-02T03:02:17.8Z,3,REGULAR,foul,personal,[],1642366,,,1610612755,69,61,2025-03-02T03:02:23Z,3780000,False,,,0,,Q. Post personal FOUL (3 PF),"[1642366, 1630178]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,202007.0,3.0,0.0,Maxey,1630178.0
389,PT10M38.00S,2025-03-02T03:02:37.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629656,93.87319316688567,46.568627450980394,1610612755,71,61,2025-03-02T03:02:43Z,3800000,False,-17.0,5.0,1,right,Q. Grimes cutting finger roll Layup (22 PTS) (P. George 4 AST),"[1629656, 202331]",1610612755.0,PHI,cutting finger roll,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,1.79,Made,,,,,22.0,,,,,,P. George,202331.0,4.0,,,,,
391,PT10M28.00S,2025-03-02T03:02:46.3Z,3,REGULAR,3pt,Jump Shot,[],1642366,35.528909329829176,65.19607843137254,1610612744,71,64,2025-03-02T03:02:51Z,3820000,False,-76.0,281.0,1,left,Q. Post 29' 3PT  (14 PTS) (S. Curry 5 AST),"[1642366, 201939]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,29.16,Made,,,,,14.0,,,,,,S. Curry,201939.0,5.0,,,,,
393,PT10M13.00S,2025-03-02T03:03:01.6Z,3,REGULAR,2pt,Jump Shot,[],1629656,76.26478318002628,63.23529411764706,1610612755,73,64,2025-03-02T03:03:07Z,3840000,False,66.0,171.0,1,right,Q. Grimes 18' step back Jump Shot (24 PTS),[1629656],1610612755.0,PHI,step back,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Right Center,18.3,Made,,,,,24.0,,,,,,,,,,,,,
394,PT09M56.00S,2025-03-02T03:03:18.4Z,3,REGULAR,turnover,bad pass,[],1642366,,,1610612744,73,64,2025-03-02T03:03:23Z,3850000,False,,,0,,Q. Post bad pass TURNOVER (2 TO),"[1642366, 1629656]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,Grimes,1629656.0,,,,,,,,,,
395,PT09M56.00S,2025-03-02T03:03:18.4Z,3,REGULAR,steal,,[],1629656,,,1610612755,73,64,2025-03-02T03:03:20Z,3860000,False,,,0,,Q. Grimes STEAL (2 STL),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
396,PT09M47.00S,2025-03-02T03:03:27.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,76.13337713534823,13.480392156862735,1610612755,76,64,2025-03-02T03:03:32Z,3870000,False,-183.0,172.0,1,right,Q. Grimes 25' 3PT  (27 PTS) (T. Maxey 5 AST),"[1629656, 1630178]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.07,Made,,,,,27.0,,,,,,T. Maxey,1630178.0,5.0,,,,,
398,PT09M31.00S,2025-03-02T03:03:43.2Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,76,64,2025-03-02T03:03:47Z,3890000,False,,,0,,S. Curry bad pass TURNOVER (3 TO),"[201939, 1630178]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,3.0,Maxey,1630178.0,,,,,,,,,,
399,PT09M31.00S,2025-03-02T03:03:43.2Z,3,REGULAR,steal,,[],1630178,,,1610612755,76,64,2025-03-02T03:03:45Z,3900000,False,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
400,PT09M28.00S,2025-03-02T03:03:49.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629656,83.62352168199737,54.16666666666667,1610612755,78,64,2025-03-02T03:03:56Z,3910000,False,21.0,101.0,1,right,Q. Grimes 10' driving floating Jump Shot (29 PTS) (T. Maxey 6 AST),"[1629656, 1630178]",1610612755.0,PHI,driving floating,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,10.35,Made,,,,,29.0,,,,,,T. Maxey,1630178.0,6.0,,,,,
402,PT09M28.00S,2025-03-02T03:03:51.4Z,3,REGULAR,foul,personal,['1freethrow'],1641764,,,1610612755,78,64,2025-03-02T03:03:58Z,3930000,False,,,0,,B. Podziemski shooting personal FOUL (1 PF) (Grimes 1 FT),"[1641764, 1629656]",1610612744.0,GSW,shooting,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Grimes,1629656.0
404,PT09M28.00S,2025-03-02T03:04:20.4Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629656,,,1610612755,79,64,2025-03-02T03:04:20Z,3950000,False,,,0,,Q. Grimes Free Throw 1 of 1 (30 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,30.0,,,,,,,,,,,,,
405,PT09M18.00S,2025-03-02T03:04:32.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,7.539421813403408,52.205882352941174,1610612744,79,66,2025-03-02T03:04:36Z,3960000,False,-11.0,18.0,1,left,D. Green driving Layup (5 PTS) (S. Curry 6 AST),"[203110, 201939]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,5.0,,,,,,S. Curry,201939.0,6.0,,,,,
407,PT09M10.00S,2025-03-02T03:04:40.3Z,3,REGULAR,turnover,lost ball,[],1629656,,,1610612755,79,66,2025-03-02T03:04:43Z,3980000,False,,,0,,Q. Grimes lost ball TURNOVER (2 TO),"[1629656, 1630541]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,Moody,1630541.0,,,,,,,,,,
408,PT09M10.00S,2025-03-02T03:04:40.3Z,3,REGULAR,steal,,[],1630541,,,1610612744,79,66,2025-03-02T03:04:42Z,3990000,False,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
409,PT09M05.00S,2025-03-02T03:04:45.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641764,7.539421813403408,52.450980392156865,1610612744,79,68,2025-03-02T03:04:52Z,4000000,False,-12.0,18.0,1,left,B. Podziemski running finger roll Layup (5 PTS) (S. Curry 7 AST),"[1641764, 201939]",1610612744.0,GSW,running finger roll,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,5.0,,,,,,S. Curry,201939.0,7.0,,,,,
411,PT08M46.00S,2025-03-02T03:05:03.7Z,3,REGULAR,3pt,Jump Shot,[],1629656,73.242444152431,19.85294117647058,1610612755,79,68,2025-03-02T03:05:10Z,4020000,False,-151.0,199.0,1,right,MISS Q. Grimes 24' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
412,PT08M43.00S,2025-03-02T03:05:06.7Z,3,REGULAR,rebound,offensive,[],1629656,,,1610612755,79,68,2025-03-02T03:05:10Z,4030000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:3),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,411.0,4.0,3.0,1.0,,,,,,,,,,,,,,
413,PT08M40.00S,2025-03-02T03:05:10.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629656,93.08475689881735,50.49019607843137,1610612755,81,68,2025-03-02T03:05:15Z,4040000,False,2.0,13.0,1,right,Q. Grimes driving finger roll Layup (32 PTS),[1629656],1610612755.0,PHI,driving finger roll,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,32.0,,,,,,,,,,,,,
414,PT08M26.00S,2025-03-02T03:05:26.1Z,3,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612744,81,68,2025-03-02T03:05:31Z,4050000,False,,,0,,Q. Grimes shooting personal FOUL (2 PF) (Moody 2 FT),"[1629656, 1630541]",1610612755.0,PHI,shooting,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Moody,1630541.0
416,PT08M26.00S,2025-03-02T03:05:52.5Z,3,REGULAR,freethrow,1 of 2,[],1630541,,,1610612744,81,68,2025-03-02T03:05:52Z,4070000,False,,,0,,MISS M. Moody Free Throw 1 of 2,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
417,PT08M26.00S,2025-03-02T03:05:52.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,81,68,2025-03-02T03:05:52Z,4080000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,416.0,,,,,,,,,,,,,,,,,
418,PT08M26.00S,2025-03-02T03:06:07.8Z,3,REGULAR,freethrow,2 of 2,[],1630541,,,1610612744,81,69,2025-03-02T03:06:07Z,4090000,False,,,0,,M. Moody Free Throw 2 of 2 (7 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
419,PT08M14.00S,2025-03-02T03:06:24.6Z,3,REGULAR,3pt,Jump Shot,[],202331,69.30026281208936,29.166666666666657,1610612755,81,69,2025-03-02T03:06:30Z,4100000,False,-104.0,236.0,1,right,MISS P. George 25' 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,25.81,Missed,,,,,,,,,,,,,,,,,,
420,PT08M12.00S,2025-03-02T03:06:26.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,81,69,2025-03-02T03:06:30Z,4110000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,419.0,,,,,,,,,,,,,,,,,
422,PT08M02.00S,2025-03-02T03:06:47.0Z,3,REGULAR,3pt,Jump Shot,[],201939,35.134691195795014,48.774509803921575,1610612744,81,72,2025-03-02T03:06:51Z,4130000,False,6.0,278.0,1,left,S. Curry 27' 3PT pullup (22 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,27.79,Made,,,,,22.0,,,,,,,,,,,,,
423,PT07M50.00S,2025-03-02T03:06:58.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,90.71944809461235,44.607843137254896,1610612755,81,72,2025-03-02T03:07:02Z,4140000,False,-27.0,35.0,1,right,MISS T. Maxey driving Layup - blocked,"[1630178, 1641764]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,4.4,Missed,,,,,,,,,Podziemski,1641764.0,,,,,,,,
424,PT07M50.00S,2025-03-02T03:06:58.0Z,3,REGULAR,block,,[],1641764,,,1610612755,81,72,2025-03-02T03:07:00Z,4150000,False,,,0,,B. Podziemski BLOCK (1 BLK),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
425,PT07M47.00S,2025-03-02T03:07:01.0Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,81,72,2025-03-02T03:07:02Z,4160000,False,,,0,,A. Drummond REBOUND (Off:5 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,423.0,11.0,6.0,5.0,,,,,,,,,,,,,,
426,PT07M46.00S,2025-03-02T03:07:01.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203083,82.83508541392904,52.94117647058824,1610612755,81,72,2025-03-02T03:07:08Z,4170000,False,15.0,109.0,1,right,MISS A. Drummond 10' driving floating Shot,[203083],1610612755.0,PHI,driving floating,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,10.99,Missed,,,,,,,,,,,,,,,,,,
427,PT07M42.00S,2025-03-02T03:07:05.8Z,3,REGULAR,rebound,offensive,[],1630178,,,1610612755,81,72,2025-03-02T03:07:08Z,4180000,False,,,0,,T. Maxey REBOUND (Off:1 Def:0),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,426.0,1.0,0.0,1.0,,,,,,,,,,,,,,
428,PT07M42.00S,2025-03-02T03:07:05.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630178,94.40999984741211,50.0,1610612755,83,72,2025-03-02T03:07:05Z,4190000,False,0.0,0.0,1,right,T. Maxey tip Layup (2 PTS),[1630178],1610612755.0,PHI,tip,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
429,PT07M29.00S,2025-03-02T03:07:19.3Z,3,REGULAR,turnover,lost ball,[],1641764,,,1610612744,83,72,2025-03-02T03:07:24Z,4200000,False,,,0,,B. Podziemski lost ball TURNOVER (1 TO),"[1641764, 1629656]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Grimes,1629656.0,,,,,,,,,,
430,PT07M29.00S,2025-03-02T03:07:19.3Z,3,REGULAR,steal,,[],1629656,,,1610612755,83,72,2025-03-02T03:07:21Z,4210000,False,,,0,,Q. Grimes STEAL (3 STL),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
431,PT07M25.00S,2025-03-02T03:07:23.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629656,94.3988173455979,48.529411764705884,1610612755,85,72,2025-03-02T03:07:34Z,4220000,False,-7.0,0.0,1,right,Q. Grimes running finger roll Layup (34 PTS),[1629656],1610612755.0,PHI,running finger roll,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,34.0,,,,,,,,,,,,,
432,PT07M25.00S,2025-03-02T03:07:29.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,85,72,2025-03-02T03:07:29Z,4230000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT07M25.00S,2025-03-02T03:10:25.5Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,85,72,2025-03-02T03:10:34Z,4250000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT07M25.00S,2025-03-02T03:10:25.5Z,3,REGULAR,substitution,out,[],1641764,,,1610612744,85,72,2025-03-02T03:10:55Z,4260000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT07M11.00S,2025-03-02T03:11:21.4Z,3,REGULAR,3pt,Jump Shot,[],1630541,30.798291721419176,78.18627450980392,1610612744,85,75,2025-03-02T03:11:26Z,4270000,False,-141.0,237.0,1,left,M. Moody 27' 3PT  (10 PTS) (Q. Post 1 AST),"[1630541, 1642366]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,27.57,Made,,,,,10.0,,,,,,Q. Post,1642366.0,1.0,,,,,
438,PT06M50.00S,2025-03-02T03:11:42.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.08475689881735,48.774509803921575,1610612755,85,75,2025-03-02T03:11:46Z,4290000,False,-6.0,13.0,1,right,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,,
439,PT06M48.00S,2025-03-02T03:11:44.1Z,3,REGULAR,rebound,defensive,[],1642366,,,1610612744,85,75,2025-03-02T03:11:44Z,4300000,False,,,0,,Q. Post REBOUND (Off:1 Def:5),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,438.0,6.0,5.0,1.0,,,,,,,,,,,,,,
440,PT06M44.00S,2025-03-02T03:11:48.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642366,8.065045992115643,52.69607843137255,1610612744,85,75,2025-03-02T03:11:55Z,4310000,False,-13.0,23.0,1,left,MISS Q. Post running Layup,[1642366],1610612744.0,GSW,running,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
441,PT06M41.00S,2025-03-02T03:11:51.3Z,3,REGULAR,rebound,offensive,[],203110,,,1610612744,85,75,2025-03-02T03:11:55Z,4320000,False,,,0,,D. Green REBOUND (Off:1 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,440.0,4.0,3.0,1.0,,,,,,,,,,,,,,
442,PT06M41.00S,2025-03-02T03:11:51.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203110,5.590000152587891,50.0,1610612744,85,75,2025-03-02T03:13:24Z,4330000,False,0.0,0.0,1,left,MISS D. Green tip Layup,[203110],1610612744.0,GSW,tip,,,Green,D. Green,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
